sexuality,AGE,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,23,Hispanic,20.640575296467652,9.266256328610243,D,-50.54722706975443,41.18999101117326,B,A,-37.03523012401511,201.7709915938045,81.76079311131971,C,E,45.92008154819066,E,-222.73042588838737,C,71.0832869214714,75.51725233855034,-296.4131873198968,1
Other,20,White,140.4108794789807,-120.00560025222894,B,179.73102176783834,-2.036571721535382,C,D,-227.29222396706157,-206.59414126900825,-62.44761367560696,D,B,81.49290562704122,B,-214.88827449096436,C,61.68726973304811,-69.45524463426842,89.64114750844712,0
Heterosexual,33,Black,-71.81254796154192,-95.93082206265055,A,-143.78556126859257,-10.517403324203816,A,B,13.109490386338102,36.807763678381775,-1.8499273063116013,B,A,-217.310690044068,B,-66.83960638323107,C,-55.62496141131251,82.77671099338791,73.98346631076657,1
Homosexual,26,Hispanic,68.67685130754306,-17.982040516899993,D,63.5726317165877,-233.28637041942324,E,E,-63.53650554989404,93.86097558250798,82.75309139005067,E,B,-1.7453993147565097,D,189.66080978618743,E,-12.329953002721556,31.654414998012754,-30.857839608571513,0
Homosexual,43,Asian,70.22380224049503,249.51719479120084,B,-106.25374571702915,141.8114704011722,A,B,53.79854924363644,-9.748371652478673,-30.572455229439505,A,C,-0.15600730444395944,C,48.12282191600958,D,24.948173901915403,150.81095164704473,11.847175330698695,1
Heterosexual,70,White,45.71202812242844,-39.90342800473377,E,1.5402409399280936,120.11358989144824,A,D,73.42850066130521,-99.06907549337647,178.83362645959417,C,D,122.17945706459037,B,-17.762519760895444,C,-234.31075962941338,77.86523396070177,-18.910079703678846,1
Heterosexual,63,White,25.77491684632574,26.508463420107763,D,-125.14895296849087,81.64697444470347,B,E,-166.9060113521317,-50.87889390270689,-204.1343765674577,B,A,111.23932014196296,B,-8.087818058670074,A,-134.20582843809044,39.334356002800355,41.19255179080618,1
Other,68,Other,4.3962940571251305,1.610070877673942,C,41.043435044482955,-120.18198569804473,A,C,-29.5236515383514,48.76010705592952,56.52653849194659,E,E,150.9763882692321,B,56.640522561639706,A,103.88855123018142,34.80941276423477,-131.8997083597139,0
Heterosexual,63,White,-127.37925169693432,20.431374478970486,E,-182.2939183365903,-44.44376658377243,B,D,102.45982340466264,55.7113252258066,-93.8140426732312,E,E,-23.588011686667034,B,-18.37976363697965,E,124.83496811210209,14.720588713698346,-165.6528109893821,0
Other,27,White,-235.51790062170616,-51.80601801697679,B,-29.404505203613407,-84.90365412794837,D,A,85.65417707838428,-7.810936077525124,72.48785720591819,B,A,-246.15148873561554,C,200.54678805214797,D,40.60313217772688,95.32848300175723,-16.387322759759627,1
Other,74,Asian,127.23640726285521,97.173256961558,A,-103.04481396637419,128.49938575715174,E,A,-100.231810364589,215.8134064369149,65.54731418325787,B,A,-67.37665598017803,C,-21.37130923311033,B,-36.962886345411015,-111.20152226106887,-6.863799995068363,0
Homosexual,38,Other,-68.9812021259632,-1.0105407979712833,E,-144.34374441331218,-19.581475946238008,A,D,196.51858906195173,-106.15011615838279,-11.35218109623758,E,E,-161.85311057697598,A,124.2301830618419,E,112.0990623884081,18.92469567639535,17.90194423417404,0
Bisexual,69,White,-35.43952816428419,-67.43351512065593,D,74.19682360074023,46.792486349858706,B,A,-91.01254029401478,144.3212734809708,-97.84006542331362,D,B,-77.87474068223048,B,-180.3249555028376,C,-222.4104385500868,-16.99618876456424,28.759391687966946,1
Bisexual,56,Black,46.061471890159034,45.36882346111465,B,81.36031000230103,79.56849328780635,A,C,-53.45283623186889,-100.00549736416097,-4.886743742619775,A,B,25.953293816813634,D,2.0651651637948083,C,-53.4968695611892,-21.766937115406975,112.52671925725919,1
Heterosexual,38,Black,-151.4918917746497,25.553965669428724,E,-12.694974995685115,-24.152234923021716,C,E,133.19753210162006,-0.8912415715169822,-47.70294392303227,E,D,-53.50380974330615,A,21.13923012369735,D,-35.93117143164536,54.73746136993722,54.45929715086509,1
Other,77,White,-42.03619814664583,30.56979573858501,B,-109.25386982246938,61.4520579077441,C,C,-96.62178377228504,220.71247101007222,71.56258514541592,E,E,5.782132410420187,A,34.90693099554013,E,61.38249701940006,217.99265725018694,49.82626384520424,1
Homosexual,38,Hispanic,-98.405645377898,-110.70062495544373,B,-103.68332746517798,178.77874895319343,C,E,-160.95670793676717,-21.40996757788528,-77.11734592188353,C,C,-56.70028793825441,D,-3.657848215620331,C,87.18809305989544,-5.323596732220172,-207.53393258004155,1
Bisexual,67,Hispanic,-28.299357174134144,65.26067880333832,B,4.200288448536404,-25.484133245849655,C,A,139.4572159976925,55.71124099546946,-35.12417946439692,D,E,85.68505531820126,E,-109.36733840062045,B,26.428904952821174,121.08333782875813,-168.27997257619788,0
Bisexual,54,Black,-43.898526389385474,-94.9918733354863,C,-117.49919127364166,171.65848855535447,D,D,54.65384714688597,-154.4843040689407,193.7647951859652,B,B,-12.162493938893228,C,-58.111562790240725,B,-102.95337702251753,134.38355398878457,-96.87077735731515,0
Heterosexual,36,Black,-272.416899280569,23.08957566082627,B,128.10897030169156,182.70929195256696,C,A,-74.38466519807095,67.08030106459499,41.2109644805663,E,D,18.178293026101976,D,-227.6203954027248,A,91.66135096572833,26.420771576850072,-72.9871912406272,1
Bisexual,57,Asian,-122.16998075897475,25.13641483550074,B,1.2563127745551146,-131.3721449049756,D,D,-119.30111068766946,73.32045778428046,-16.051477692720585,D,C,-58.85952969832617,A,58.19895878820186,A,-8.473659001699088,-156.01637682395258,-183.37713790406224,1
Heterosexual,72,African American,-29.373599629901697,44.863873800791296,A,-40.57023198877939,-121.48528855553941,C,E,-69.13128212883976,-36.9929510910962,42.60668977009572,D,B,-103.07975353455284,B,-109.88993111717342,E,-0.00922543318632974,-79.17037376271283,56.792864105330295,0
Bisexual,36,African American,-48.23258845667823,-58.8866194069651,E,-13.856076727459183,-76.71016563057962,E,D,56.80195303306024,80.56571174132426,152.0289652550834,E,D,-156.89810471205803,C,32.20265656368556,D,-22.267936410626525,39.984196824078644,50.48340864086058,1
Other,73,African American,79.12755210524224,114.24028080400079,A,85.6019790983555,37.335249986928915,E,E,52.9379409830267,-16.12241266189759,-71.82078691126938,C,A,-8.185871050312839,C,-36.6720171096469,C,137.94566314364246,74.16887423528168,-51.157732939807474,0
Bisexual,29,Other,-147.50925871436974,33.6270422113645,E,196.73346696072934,15.947448756389186,C,C,-27.301827044513267,-19.61276261991789,87.91226229798586,C,E,36.07427973542243,D,-176.96412006900525,D,104.2271136773488,-135.9415143154258,63.29798511385379,1
Heterosexual,48,Asian,128.45003049567305,1.1230180359659472,E,27.285460727352046,-142.7732613527462,E,D,68.23124503299258,-15.042068583712126,-227.9376468794411,B,D,169.36694347045892,B,66.8562222354152,A,192.63747407272177,33.39817992672745,-170.7780882717498,0
Heterosexual,43,Black,-47.67320422110481,-62.01570406430289,C,92.81219891807876,90.09848117097323,E,E,-2.7659819762087565,-9.891145076334503,-32.98022569430045,C,C,70.18714150635797,D,4.232777084702908,A,42.65318875374648,28.887637491908592,-61.052311574943175,0
Heterosexual,33,Other,130.1468718623633,13.86868236944988,E,80.51080946100593,-89.59981872429094,D,E,115.5326535046694,9.511416976607897,14.913835416382037,E,B,-40.993225829613046,A,64.69042436878148,D,79.89840187727602,43.036533281054496,5.519570124764357,1
Other,23,Hispanic,115.2694837761027,169.49967394835213,A,-74.39355587742027,-148.28167632882946,A,D,1.717072067268847,156.07352415560322,-160.80277359481875,C,D,7.892785252890125,C,-7.009780406600632,B,68.87352611297766,-6.95426466447054,-89.37495511346111,1
Other,26,Other,193.68240522641065,70.08691133400504,C,-41.75161452275407,-6.415006348400029,C,D,79.77968746867515,-74.47563186207711,37.177369218216555,D,A,-99.1926718775081,B,-70.61306866685563,E,71.31161025347957,-101.80214053095523,-40.561014135551744,1
Homosexual,75,Black,-102.87820628347862,-116.92521131827212,D,-27.78599467537437,-84.56270017611789,C,D,28.2116329285708,159.59524343235617,95.0802870872223,D,A,-34.38720682074749,C,-188.4316086889196,D,169.09804462237528,68.04800997264367,37.21492969628685,1
Bisexual,37,Black,76.2568857059118,-14.860894779911504,E,199.8155499371377,-96.05215577670585,D,B,-29.44923549801668,171.25724544881774,-69.05939027057182,A,D,-140.49740051440963,D,-8.200959637609555,E,-122.26197411334176,-101.7728006675191,-45.67054010122241,0
Other,19,Asian,145.09967896954495,-172.77509545061122,B,-1.7593707177333076,-199.77971732966446,A,B,18.844700451216536,33.911633520354364,154.39847042543536,C,A,-14.009467191013936,E,82.94493931718252,B,28.70515223996863,-4.503289926153525,-182.9595039965866,1
Heterosexual,19,Other,-51.37991220543685,34.38188217402331,E,22.06521419454591,-144.38328328838043,D,A,-9.841858565385994,27.654607623665946,-129.2307320719233,E,D,184.00059509697414,C,-173.4356531289647,C,-74.54851421226721,80.79639739409151,5.879066976871211,1
Bisexual,36,Black,78.95905382226235,-95.66267541878067,D,28.871872467489794,37.73617613259901,A,A,9.773476977686691,88.61175760541184,48.07744970070472,E,A,106.39195548385962,C,20.73783672045868,C,-185.47191584937508,-107.6434778087179,36.4219794964592,1
Heterosexual,79,African American,25.99435374093828,4.002387393289791,D,-66.87842578878052,-197.79783696915402,D,E,147.96346165934258,117.58316412097368,-29.548564084793256,D,D,-38.544852622450485,E,-13.311814535921124,A,-79.05783898559962,-26.19195546820432,113.5712401106105,1
Homosexual,74,White,-26.595087660845667,57.062193137877,D,-167.6064786946971,5.45788118490918,B,B,206.40987922660847,102.36796862982163,91.42954751159785,E,D,-44.54671522446845,E,-116.82843256640794,D,-84.6723444862166,72.26670936469077,81.30890794332028,1
Other,62,Black,65.83671390382452,59.73912296891839,D,57.04903508278591,21.024950627308524,D,A,7.841130491563505,-48.837960111782444,9.566372491676841,B,C,58.632622827258864,D,99.24091994273334,C,-13.499561066540094,-55.578643103847995,-12.76430005138539,1
Other,34,White,109.90800446261215,132.6159135323034,E,57.91213781829278,-105.57189747097293,B,E,-9.569767526485862,-93.92152655068064,13.425598614813389,B,A,137.65278297053632,B,-14.334859080015717,B,-40.564993141314275,28.938747287907233,31.926698178008316,0
Other,27,Hispanic,75.40275801106927,-132.5373601345433,A,156.53479097453595,91.46156465081984,C,D,30.958904120267338,24.30653021003735,94.17791779070853,A,D,-3.070359669506179,B,-224.3237996501003,D,3.0565678420235063,-52.104058145009965,62.191315209382715,0
Other,21,White,24.415268739705205,80.54545650262429,D,133.69363709958685,44.429195886804244,A,A,76.54889039668753,45.90981612964038,-49.47118583212608,C,E,-87.86535742710522,D,-224.40498031620925,B,66.30366088545183,173.1065540628709,18.425170936941257,1
Other,41,Asian,-184.9632157076449,-131.20217656375243,C,137.0285482410212,181.08670214493384,E,D,43.1091993089424,-148.53671523003504,76.73108256047159,D,B,-153.5071272770744,A,-33.872545311905135,C,-48.56471333005814,-27.62145564700506,-41.96881200893426,0
Homosexual,35,White,43.29162192986043,61.27874643357034,A,-146.89773482143485,44.739496377161956,A,E,59.80153937684537,-19.7692794208097,44.32146253585507,E,B,151.67517593358323,C,-23.519861876674085,C,-10.614986820605827,139.8123590641308,-19.203018600795897,0
Heterosexual,52,Other,89.65209662105295,78.05135008213044,D,-86.79561001007595,-47.136121265695536,A,C,-56.85964483788483,177.4316120026175,-185.4119602078988,C,C,10.437021607888187,D,78.0369639675738,A,-36.36322392917993,139.6570888526335,9.543783159303391,0
Bisexual,66,Black,-38.39433082420094,113.35073649469685,D,-130.19500096844087,-127.72550410982365,E,A,5.899719585960506,-124.65982496307824,159.84032504650366,A,E,-166.5956866074223,D,112.11157771434046,A,27.91006202508976,-89.60706464714993,70.76990000336389,0
Homosexual,62,Other,-91.03593261038266,83.14040069073214,D,30.750393950483577,-21.534422347400287,E,B,-153.6569402422279,131.20008423326493,-97.85806916112476,D,C,14.445371012875851,B,28.527125736738192,C,100.49622426944775,302.7115082717374,-126.78800477448404,1
Other,52,Asian,49.83104459168079,105.10794306292598,A,-44.33009639136347,23.016852955639838,B,C,25.488012301542074,-85.70955445814835,-121.73028369675971,B,A,187.41184080003933,A,-97.99807144884043,B,-26.699584748748073,-52.29389787397768,166.77684844022477,0
Other,27,White,-88.39265934852453,180.43631129256877,E,-21.274463770336144,90.66053933389064,D,A,-17.224242631327694,-5.732637015600002,61.51743449549231,B,E,-104.52331116445129,B,43.02902368080187,E,10.826088097690928,132.0530408757948,-51.667280306788044,1
Heterosexual,23,Hispanic,114.5614742795727,88.22165413635976,E,194.28081560755575,-36.07049030413551,E,D,125.47024245397063,-116.73390419915674,87.24763121187324,E,B,120.77548497883916,B,-8.67246761412278,D,17.02871775658232,86.52194643915041,-106.926776659837,0
Bisexual,45,Other,105.05578948196445,-11.434432325808507,B,181.0476213098815,66.23540521874389,A,B,-102.74803719129291,-13.515459269449195,-50.04195669971917,A,B,127.62596161279454,D,36.80338384913336,A,-64.37201182765695,25.27061897420802,70.93202362869025,1
Heterosexual,55,White,-181.06902569086222,-20.671024023517806,C,118.60767221949217,94.02420268926686,D,B,3.03835068502446,177.0094865032366,60.76874125014932,A,A,-32.37878811588355,B,-73.7992093398087,D,65.10684266248282,-158.7228043308069,159.27671623481848,0
Heterosexual,78,Hispanic,-28.74884215782841,179.91703045117015,E,60.47783281273125,-102.96895781131205,E,C,155.53314100631968,169.91394673193645,90.92533322534608,B,E,116.44382215525499,E,-29.944183720790246,D,-39.854581515556404,-153.80614900614947,-178.1419941832874,1
Heterosexual,28,Asian,-106.15923020862823,5.577702184287045,A,141.2867278144228,12.606987680595758,D,D,-139.9023897584484,-56.722813721428764,156.40805665515884,D,D,-4.147809639955507,D,-49.51319745957362,E,13.086444524417033,64.86991982771094,-134.02143662676767,1
Other,39,White,-8.52210025360433,10.91739198064908,B,-24.618296547841272,-23.172336697236826,E,D,223.64237642305272,323.5575344647191,-18.39364944860307,B,A,90.10915643116904,C,-46.06774328407771,B,-28.82506792440716,161.03909568834845,53.30843799325765,1
Heterosexual,60,African American,-93.21228256058883,110.51253150144356,A,-29.638928642069168,-44.65064312236971,B,D,-91.52448557212789,165.08853476814798,-61.48249753254558,D,A,-82.40468117910126,E,9.945903175775172,D,-5.954503038926582,-216.0185850282589,-132.5035676344493,0
Bisexual,39,Hispanic,-66.40316656733685,-9.226307156173554,A,-102.17157164377456,-87.84171127241916,A,B,-161.19114531377056,105.98875479610655,164.31264150679482,D,D,-37.31569040760342,A,15.000262293296437,D,-34.80669658168068,32.83105073553373,166.52329968155192,0
Homosexual,33,Hispanic,123.14757044005489,64.98404315791831,B,-37.03054221611849,-29.535222067608935,B,C,-150.3049270314159,-31.8708966761666,-131.1059827356289,D,E,133.99574640160228,C,47.49338931942099,E,5.912816338561579,-41.39270766471693,-117.22773768189046,0
Heterosexual,50,White,184.61967320316586,-4.21339179855617,C,-2.705658958448815,-189.2603301919013,B,B,26.182364688528896,136.98786667400176,-46.73034725829417,A,D,149.51163458823135,A,-168.0006387963763,B,-82.64578316581279,170.9156658398165,48.01667307213056,1
Heterosexual,56,Other,47.81250060372811,13.445631838657373,A,81.71586452450487,-37.288431330578724,D,A,62.9212075508377,-76.66503310363167,181.30983511464925,A,B,218.4115302680822,C,-21.625069784270842,A,-81.68302101344341,59.358437641701244,-3.563216741698341,0
Heterosexual,55,Hispanic,11.179777911452357,-191.02283020722427,B,-123.73466786911887,-38.96222689470783,D,E,-52.10721750207381,5.795504342940959,-118.06974158298445,E,C,-121.68981546660542,C,-130.03476524822804,B,121.32379101253137,282.2895399763182,50.54787316743121,0
Heterosexual,60,Asian,59.84021527828678,176.65821109339444,D,6.070843490876831,-155.69719431724633,D,D,-11.529829138298327,86.09313101655069,-44.49711879020031,B,D,1.1941295049230898,C,-20.42816296175363,D,-191.01219955888155,-31.221568335288115,62.47501788969154,1
Heterosexual,59,Other,134.50308434998323,-60.93609424598969,B,48.94339722014497,25.167255695295992,B,E,-18.795116232509713,0.40258075062362425,160.94807596963972,B,E,171.17285236764474,D,12.296493442776992,B,-5.733410871010909,47.08756841249445,171.5798150447078,0
Heterosexual,76,Hispanic,206.63174134878224,-71.4877878089624,A,64.96447560831506,96.47265088646816,B,D,102.97664462326772,92.32603063637092,20.77133330089764,E,D,174.42732265551817,A,13.761917816990335,C,40.92766808942452,106.80099465723323,-30.379459469591364,1
Other,39,Black,-54.39993840900963,22.630984520248106,C,62.288112028271804,-145.49720834357404,C,D,-50.596137909483005,38.792501324290654,-1.4277961096787084,D,E,-46.62364141142831,A,119.10200646777984,E,-31.016594271874197,-142.24929142832846,241.89007209367907,0
