disabled,marital_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Mental,Widowed,M,D,90.61526555678041,A,-127.69270631301559,E,E,-53.53647947277133,-187.39662517537542,65.76768015555334,B,0
Both,Divorced,Other,E,-48.663905451780806,D,7.069046253385122,E,E,44.45995259951967,2.075191166811286,-166.32087811868143,A,1
Physical,Single,Other,B,-4.06473869795601,A,82.29885426839252,E,C,97.08265209760822,-252.82126482305273,67.76968648180596,E,0
Mental,Single,Male,A,-17.853003791435675,E,16.69920498923036,E,E,-44.205904855749914,10.66223024538098,-187.65718948300568,E,1
No,Married,Female,D,-11.69862661606225,C,15.783682284290364,E,E,156.39757470930567,132.95222565121182,118.28228325622815,C,1
Yes,Single,Non-binary,E,-57.297803235798085,B,-77.29844623368696,E,C,97.4391363024599,41.059438342017394,-17.169078745981725,D,1
Yes,Married,M,C,31.912970971347637,E,-41.640995221180894,A,D,-112.69088013855699,-89.42849591178951,-172.73483437648986,B,0
Physical,Divorced,Non-binary,D,67.09655663436624,A,4.369670087653543,D,D,-112.39366234735182,-59.940560416500844,37.28689308347396,A,0
Physical,Widowed,F,E,-94.86890238445606,E,2.4322438871318672,C,A,55.87066465633047,-98.17744018972466,20.34699037764274,B,1
Both,Single,M,E,86.94202570942197,C,-7.41694558358546,B,A,-118.99592124023204,-81.03912992675193,-14.627126234360313,E,0
No,Married,M,D,-38.37094948177045,C,97.2799688120186,D,D,-24.59723494759661,68.87988221248598,117.08595637818607,D,0
Mental,Married,Female,C,-3.3942044980236084,A,-80.00554130322149,E,D,-90.96989702533145,-23.121302219961333,87.33710267988192,E,1
Physical,Widowed,Male,D,31.55370952515004,A,-125.00857650833046,C,D,307.4367553860641,-132.34582065348528,148.07817735606505,A,1
Both,Married,Female,B,-161.20676012292543,E,-57.474447775149926,A,D,159.87649294612802,-125.50391385864232,99.57630487216491,B,1
No,Widowed,M,D,-1.3979465941901823,A,39.72985327188029,D,D,8.16564872526298,-103.30967250341634,-4.943754364963966,E,0
Both,Married,M,E,-108.22281883295075,C,-81.71313177545885,B,A,22.105634090071316,-79.65393759394327,38.47905014684802,B,1
None,Widowed,M,B,-233.10222770596116,D,-36.54363338879799,E,A,65.3089073963255,187.5419659889943,-177.07806277580192,B,1
Yes,Married,M,E,26.118328945265052,D,-24.915192723456265,E,E,1.6199468080978174,178.76455052668624,151.06775192590715,A,1
No,Single,Other,C,64.30238117010471,B,38.407630930972545,C,C,16.280081000475597,69.66833809181392,66.03949377149961,C,1
Mental,Single,Non-binary,E,70.84141049460678,B,173.8943116099146,B,D,125.87196669860306,43.75484820724712,73.75954102390645,B,1
No,Widowed,Non-binary,E,-94.38956699154308,A,86.90168305545404,B,E,51.761208374533254,-89.89232319457679,32.551125350125155,A,0
Physical,Widowed,F,C,160.34268126858544,E,57.56699727346485,B,E,64.51797752393223,-137.10436531508302,149.0067030777805,C,1
No,Widowed,M,A,88.651156526631,D,-24.383981934276612,A,C,-226.92881317912975,43.53509353908948,43.778679975474276,D,0
Mental,Single,Other,E,70.44479694792491,B,275.01447909782536,D,C,80.16475430652305,61.613992264082384,147.14575580590872,B,1
Physical,Married,Other,B,20.025934225598665,D,7.41941441400419,C,E,-50.828451495392294,42.090201722705864,-29.8670131131505,C,1
Physical,Widowed,Non-binary,D,-180.85569574694503,B,86.37414579525907,D,C,-60.49766354897008,-72.47991606459652,21.472612182250767,B,1
No,Married,Non-binary,D,67.28593690085026,A,-57.427123598111194,A,E,-42.73709415908476,-176.73684648521203,56.690951168015246,E,1
Physical,Married,Female,C,85.35533504124459,A,35.3940505832416,C,B,-38.72085042772162,-201.34205463003832,75.32575432079727,A,1
Physical,Widowed,Non-binary,C,4.602044981656751,A,-83.06673366618017,B,E,-99.63984980295454,23.71466650305362,13.18978398028851,C,0
Yes,Married,F,A,-8.784503202730571,B,28.993556419502326,C,B,116.94529754640328,109.24870134891466,41.241939558221056,B,1
No,Married,Male,A,-7.495453878005008,B,10.021692591900013,C,D,-46.97826755836784,52.611692944847746,3.619098026860893,B,0
Both,Single,F,E,-68.22702765213423,B,63.34529750985893,C,B,-120.06105844861435,97.63888002786665,-13.901852559540407,E,0
Yes,Divorced,Male,B,-22.370114427395464,B,-110.2665071911237,D,D,-95.85567625939652,-164.32740278524963,-57.88345402274337,B,0
Mental,Widowed,Male,B,-40.18884446919177,D,-10.864813017840317,B,E,78.38153884895908,42.03453462681328,6.22287270659912,A,0
Yes,Divorced,Male,A,-24.365837168544896,B,-23.236566653454258,E,B,-156.3241582854291,-39.59990594621949,-19.102320711646964,E,0
No,Married,M,D,-69.20336209574862,C,7.452162536577004,E,D,34.20863547196145,-158.30834202034782,11.681451144935053,D,0
None,Divorced,Female,D,-27.725896675723575,A,-329.1421733044804,D,C,-113.72376454426688,122.93046847239928,-34.30562037591246,C,1
Yes,Single,Other,A,105.41897855673861,D,-101.53707788377493,C,C,83.09383757580775,-15.345278503070686,152.38735141417516,A,1
None,Widowed,F,B,-132.84227708748665,E,-16.4363949458733,A,A,-19.220398490279834,47.537265768201536,-116.80541963411146,A,1
Yes,Married,M,B,-136.76414120982687,A,2.6764308542990753,D,B,2.516181290674785,-51.34420115647737,-111.407634666219,B,0
No,Single,Male,D,35.15397020778564,D,96.77618027893068,D,D,48.70200088198474,66.94832918400475,-50.545913241425986,A,1
None,Divorced,Non-binary,C,-125.62522980913668,E,-201.31466359189912,D,D,-96.7980680034238,52.94100607539325,3.3754518224330075,C,1
Yes,Married,F,E,-203.07073886459165,C,-113.11743974187138,C,A,133.36341392598266,-41.66816723085613,-19.6430392004234,D,0
None,Widowed,Male,E,-19.511862622308296,D,-92.10287020467942,E,D,-55.9901555264801,-6.462663345946,-71.49555092548951,C,1
Both,Single,F,E,59.65436732819851,C,28.009457260010162,C,D,40.77059561412253,107.43938940208635,42.58088652811004,E,0
Physical,Single,F,B,-23.59132598827188,D,-65.43115491948127,A,B,-16.980401542404287,31.234048888910664,112.53755721968983,A,0
Yes,Single,Male,A,-48.699813790684765,E,-105.78444143460376,D,E,85.24375067821425,6.211973341724089,-44.989192109488755,C,0
No,Widowed,F,A,-116.50882864433547,A,-116.00807909718351,C,D,337.5243368529052,-169.68167164540395,-89.54391952953769,A,0
Mental,Married,F,B,182.49135895684392,E,-80.75082429554335,D,E,-79.34678323335834,-62.75434838270234,135.43450762945568,D,0
Physical,Divorced,M,A,-110.19063795472303,D,-7.7597169588979416,B,D,-15.438257714507323,-133.43040306237117,-111.1939770942498,E,1
None,Widowed,Female,C,58.99319436781092,D,85.47936214231446,D,E,43.76971092305441,58.51905269866948,71.15190489135273,E,1
Both,Divorced,Non-binary,A,102.14386588953886,A,31.762417249429774,A,A,21.034111327421762,-73.23663894751752,-25.159774345102747,E,1
None,Widowed,M,D,-27.78306938430632,C,-64.01783612159335,E,A,57.34581077055645,126.20947775951575,173.6491699137532,D,1
Physical,Single,M,C,-125.24868933291195,D,76.08447576323537,D,B,158.79998771271636,-43.55474698941954,-178.9130873383382,C,1
Both,Divorced,Other,A,105.58167941123106,A,188.12965181068702,D,B,-46.61010666842766,45.73269188149748,101.28681094804723,A,0
No,Married,F,E,-136.1389826447083,D,-88.4358698036501,C,A,-7.743541908282707,26.64783996465302,1.066070899716703,C,1
Physical,Widowed,Female,D,113.43865412690167,C,62.67646071388804,A,B,79.30613975848699,56.32868979602511,35.76057724522521,D,1
Both,Divorced,M,E,0.44797726763911927,D,226.5213624466113,B,D,85.91595766634455,-56.99138205453177,30.088457693792858,D,1
Both,Widowed,F,B,-83.86429579960698,E,46.876008040761484,B,C,-120.12900515314169,157.44890883027696,34.42692159797845,B,0
None,Single,Other,E,-67.55312367874072,E,42.8650964155207,E,E,158.37473582062034,132.1345139470613,106.95836312835465,A,0
Yes,Single,Non-binary,E,-26.165781403531206,A,45.83442103005162,D,A,88.35946962632264,85.71981866020771,-184.3571289710126,C,1
Yes,Single,M,C,-111.743743676964,B,20.148409847149175,B,C,-78.20724212580417,-7.610160856194829,-207.74188852945926,B,0
No,Married,Non-binary,A,93.49199104276875,B,153.92481810122024,A,B,-34.888489305359535,186.92778347785014,88.06202949893127,D,1
Yes,Divorced,Non-binary,D,-4.137284120681517,E,-15.380438894057216,D,D,35.22732068326685,-48.52237160631218,-108.80113387108096,C,0
Physical,Married,Other,D,-85.32206785977736,E,-212.42353089436548,E,A,-33.51207236409688,-24.99519348070638,45.44736861601736,D,1
Mental,Divorced,Other,E,8.768833343289465,E,207.89420490458195,D,E,-84.95641961794863,-6.976158164836948,-44.90645068125766,B,0
Mental,Widowed,Other,A,118.98208017926679,D,112.31075763999499,A,C,80.36341611286133,-5.3532887234042885,-19.29667239778241,D,1
Mental,Widowed,Male,E,-21.09670395327239,B,-114.46828138969829,E,C,-83.06990406918769,-69.17576903871236,-132.42290948141428,D,0
Mental,Married,M,A,37.65605978619626,D,-43.375910627817746,C,B,-147.92199454412676,-146.98071048771374,114.02983167096914,D,1
Both,Single,Female,E,13.982202482836122,C,-89.19435334382605,D,C,80.44215067199247,159.1871345261117,-148.01237436086708,B,0
None,Married,M,B,92.68502735724411,C,36.229984679162094,E,B,-320.2703707739128,11.114393114795567,126.39794926417697,B,0
Physical,Married,F,B,-147.0644429236769,C,-15.979296328871975,D,D,-75.26104244476215,11.247983049223773,-36.73294766352161,E,1
No,Divorced,F,B,-25.24978331783359,D,82.46436068752574,E,A,175.4537954119032,9.663042225482963,-114.93506359607808,E,1
Both,Single,Other,C,59.238266732038646,A,-118.20540694324262,A,E,51.81381523543608,29.509279340851492,-10.956593192098474,D,0
Physical,Widowed,Non-binary,A,80.64803594851996,A,-97.4543116259302,A,B,-20.917491736413503,74.58415934573837,71.84703714308152,B,0
Both,Single,M,C,53.79135836249063,B,84.1631618695637,C,D,-54.28299543217964,38.44107048337669,66.51050162936494,A,1
Yes,Married,F,B,-71.45722786141415,A,28.413234794318402,D,E,135.53684623017716,-111.95452170063886,-118.68968333432402,B,1
Both,Single,Other,C,-105.76112490726699,E,-43.72590930650455,A,E,-130.46090250796527,108.94775813989503,68.98318099317076,D,1
Mental,Widowed,Other,D,53.77581656745978,D,66.56245504739543,A,B,98.47673689376713,95.88908847879458,6.73198847093279,E,0
Both,Married,F,A,42.05509569992593,C,37.850329776200994,A,B,157.35383999774402,-81.93130824906075,170.69416543183272,E,0
Physical,Single,Male,A,125.62645254429994,A,61.54696451237282,D,B,-101.83127812038866,3.154026423171342,83.26998482939445,D,1
Yes,Married,F,E,64.57214736914733,E,67.12581946351114,A,C,147.3362266364051,-249.88246817816474,-10.482256655316421,E,1
None,Married,Female,B,-35.60878585308346,A,124.00605333401317,D,C,3.7427505322012395,-31.171050103404568,22.76980288276165,D,1
Both,Married,Male,E,7.057336060429719,A,16.82260100738418,B,C,47.482605934083914,-87.66066141170549,-133.06742002537501,A,0
Physical,Widowed,Male,B,18.659739277048505,C,-69.41695646300545,A,A,73.99930338935418,-71.03666189784818,252.7069826427953,D,1
Yes,Divorced,Non-binary,D,47.798213721477225,A,63.23155578831974,D,C,70.5072638723025,-77.85841814810048,120.98039449601087,C,0
Physical,Widowed,Male,A,-67.10385364740894,B,-59.76844073738031,A,B,-179.37328746192534,-31.18078471105312,25.233811746363266,A,0
Mental,Widowed,Non-binary,A,32.653222070772216,A,-96.48461664667278,A,E,28.394020157518774,9.310928846627263,-63.35283663748174,C,1
No,Single,F,E,263.2385011595597,C,-172.00928099526672,D,D,-78.85194996563156,-3.1217899285467445,-116.70164976731701,B,1
Yes,Married,Other,D,-80.12236627973985,C,133.5058776757833,A,B,-61.96440673581086,-49.780354701159204,-13.166512550966972,A,1
None,Widowed,M,A,-0.27365478871979704,E,-238.02826369208816,C,C,261.40842666053106,151.05396591735592,-50.94448121724484,A,0
Both,Single,Other,A,-127.18823149207465,A,-25.61300461701296,C,E,-8.241168216470193,-118.77722254636123,106.10585584855372,C,0
No,Married,M,B,-80.44214479905094,E,-273.7208099739516,D,E,-17.05136030801433,-84.40960464802801,-64.63077016048645,E,0
Physical,Single,F,A,42.97268747202953,B,-70.98174266950059,D,B,-4.477033955425924,93.48891192287661,-23.64763395732063,C,1
Physical,Widowed,F,D,33.461756499974264,E,166.91257514610857,C,C,89.4436553899229,8.971177317544722,-141.4883665456582,C,1
None,Married,Non-binary,E,13.062539115418856,A,66.42520553886271,D,A,-116.73736281396296,38.157616045512825,-171.88810865117986,C,0
Physical,Married,Non-binary,B,-121.62350464905425,C,48.96893922743658,B,B,102.93960881354091,52.90959141964674,-128.7444626263506,D,1
Mental,Single,Other,A,-283.60100022543327,C,12.774036420172614,E,C,-100.9423791511006,-7.382210071712056,-3.857227593349686,C,1
Both,Married,F,B,-124.47045260596501,D,66.49816923174195,D,D,129.75010407829637,-0.4908767151710432,-17.794744089859858,A,0
No,Divorced,Female,D,3.8773258847526866,D,21.774030049188966,D,E,46.99266829169822,-202.21382563351176,-50.80878138463274,E,0
Both,Widowed,F,C,-62.915171941138595,C,96.70561719712913,C,E,27.750889587956024,29.849768795494292,-1.9406433689442761,B,0
Both,Married,Other,A,-8.162440146840371,D,-52.1290798824936,E,E,-105.17927921836004,-44.145977052127826,-10.51700546905647,C,1
Yes,Single,F,E,-25.61354280577631,D,-35.4587340725019,D,B,123.54196260146031,6.744372900429442,-25.782114811849787,A,1
Physical,Single,M,E,25.14932240423936,A,235.21646493316925,D,A,12.279634139307193,122.0768120543626,-3.7332502734711768,D,0
Physical,Widowed,Female,B,-109.67554848628065,E,-165.88729593743003,B,A,-133.8410589826949,69.74445025115105,118.95484535155256,B,1
Physical,Divorced,Non-binary,B,190.8478409414418,E,98.70256227488066,B,E,53.284216142564155,-124.18756384397585,67.9950223986629,D,1
Both,Widowed,F,E,12.931104158703702,C,85.71782148813455,A,C,63.09361972963974,-63.01835988730109,-52.06651433611263,A,0
None,Married,M,E,-37.85824493945748,E,43.455142359208516,D,D,40.56929311267382,-103.04706092091251,-148.87861643933826,C,1
No,Widowed,Female,B,-207.30761490143868,B,-155.97349821369818,D,E,-117.24200751733589,133.42224979393035,213.2749026710178,A,0
Mental,Divorced,Non-binary,D,171.24684855922726,A,-15.42374879901948,A,E,-184.48885420952118,-45.59611138376157,136.57303069706083,B,0
Mental,Widowed,M,C,16.695675332608527,E,173.2223808379031,A,A,-76.65285051074726,79.55946728213263,8.095801594894771,A,0
None,Married,F,B,-65.46016118787243,D,13.278871936344794,D,D,-41.17286935994638,-56.97296975703845,73.18771961659579,A,0
Both,Married,F,A,-10.583541867544241,D,-66.60677879125028,D,A,78.34919225248964,111.53680744328366,-25.454439033842558,D,0
Both,Single,Other,B,-132.88853544625186,A,-45.22588318893306,B,D,-78.33598358223898,120.03923832920289,-128.86345873176853,C,1
Physical,Divorced,Non-binary,D,0.4168378752387455,B,34.196275387391225,C,A,17.773443695471574,60.97365085088404,-148.69661697113045,D,0
Both,Single,Male,B,-129.56835700528399,D,-36.63641130819843,E,E,-53.260599455859605,-129.43949255902888,61.520324725215936,C,0
None,Widowed,M,E,-103.5306184558171,A,147.23324086453414,C,B,-82.35235679298555,104.95801392035852,-77.32501184296022,A,1
None,Married,Other,A,-16.251935954858947,C,65.76648091384098,A,A,-28.117310661377076,-31.44647353054327,88.46348351882689,E,1
No,Divorced,Female,A,-47.682827069207576,A,-39.25957354593023,E,E,7.1503331689013985,21.498245033256424,-96.87100656360045,D,1
No,Widowed,Female,C,-93.10106075006993,B,73.84762678749057,B,A,15.842137939988532,95.13628431255057,122.15817866621641,A,0
No,Single,Non-binary,C,-148.7168362891245,B,-196.4010257923491,B,D,114.20745197055399,-103.47766405464563,103.4267727549611,D,1
Physical,Divorced,Other,C,-40.27411814670583,D,-72.80034413625073,A,E,-20.490851074061933,-9.86269446398956,9.216706027632494,E,1
Yes,Divorced,Female,B,88.85375983264593,C,17.603406912210446,C,B,-83.47801222211186,-115.85248732581266,-116.54117734113687,B,1
Physical,Single,Other,E,-90.17703693623923,C,91.85458909241528,B,B,28.41541594134173,95.83957181561047,23.705020338614478,E,1
None,Divorced,Female,B,217.82019872231353,B,44.95284670707343,C,D,52.26624961922881,75.11637264145637,-21.513472381262115,C,0
Both,Divorced,F,A,-153.47191073544323,B,109.78330825954143,C,C,-94.79855486084493,42.99834229216562,15.535420425557959,E,0
None,Divorced,Female,E,-76.7788389980827,C,48.295348814013906,C,D,-119.05575805729936,54.468210758714974,-20.85408769273391,A,0
Yes,Widowed,F,A,61.00014393320679,C,41.97743939577134,C,B,-12.336678184106248,52.19411221179674,28.273736998690346,E,1
None,Divorced,M,D,-49.27026504686864,A,30.72642238873925,B,B,82.23587789964185,4.327140954871832,-41.51057699038631,B,0
Both,Divorced,M,E,-153.28971689604785,A,36.22268117255079,A,A,-17.978178757493733,-179.8503842756669,-13.889814350870285,B,1
Mental,Single,M,B,228.03015651033482,D,17.85612509687692,A,D,140.48698186245986,88.32386119966577,55.38029469725042,A,0
Physical,Single,M,A,-127.46310662532905,A,37.8995255957152,D,D,-48.073394829751436,-277.71988806450156,-37.630189343469354,A,1
Mental,Married,F,C,-24.771218667237424,A,-144.39414746172218,C,E,-36.00374804544222,-22.06794376153111,-71.86245695032943,A,1
Mental,Married,Female,D,-21.614229764142426,D,-67.52623890623725,D,B,-53.552454343214464,45.40290319455934,58.69674176336696,E,1
None,Widowed,Male,A,-17.201619257546866,A,-44.75073483359272,D,D,-74.99492570736541,96.07528042155674,19.21307535040203,A,0
Both,Divorced,Other,B,21.907398231045725,B,-100.44268400433616,B,A,-14.115795513421075,89.11766057489473,51.4833517174653,B,0
None,Widowed,F,B,113.94501479873458,D,-14.836888330528033,E,B,-61.88516022405731,-74.94223413429188,72.3575332225125,D,0
Both,Divorced,Other,B,34.30715701754112,B,-17.49434780957903,C,D,49.46857556806711,118.4338807431742,144.5990416133446,B,1
Both,Single,Non-binary,E,-16.719702420431165,E,45.35555017950361,A,A,41.612899094373546,-51.5680898771959,-110.80994758546343,A,0
Mental,Divorced,Female,A,-48.4507275008933,B,32.13093115665362,C,C,-1.902170323240947,-76.40096514516298,44.493946278506705,D,1
Physical,Single,Other,D,-111.63055939576464,E,-26.278306313018497,C,B,-111.70417937444006,10.904464930468574,-169.32626428697998,A,0
None,Single,Non-binary,C,3.867307784495131,E,49.3147203761665,A,B,-68.61036497002284,6.964489977893243,161.8848342925095,D,0
Yes,Married,Other,B,12.21117310995092,B,-78.22150125500595,C,B,37.240080226116774,33.994135365245626,-71.91538124379878,A,1
Physical,Married,Other,D,-62.549436381292836,A,-36.79137254159373,A,C,49.39174056575602,114.4808361252815,28.471078248162428,A,1
Yes,Married,Other,D,-29.83792408067797,C,32.7288709734336,B,A,-122.31593326568368,80.36109137471352,-11.700825506971546,B,1
