veteran,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Veteran,Hindu,E,D,34.490669541692895,18.283991686621782,-92.03512801655778,-35.01139013793593,D,-34.543726505739315,D,-25.780915729314046,E,-43.41391279852782,D,C,-80.27576256480654,C,B,1
No,Muslim,D,C,-24.161396938276365,113.53393027995122,29.95761087004466,117.40086347947458,A,7.805643472743061,C,114.1285018895618,E,-98.85841137763965,E,E,-144.6789657332205,A,A,1
Yes,Jewish,D,E,-28.567500138034607,-32.67740787941859,-41.98837654275301,-20.398581921472783,B,-51.34463000480803,A,-32.5751124749394,C,-48.03020382254635,E,B,223.66159360862414,B,E,0
Yes,Other,D,C,-82.90504787029454,-64.73240378819756,-9.228666311990319,48.35058495875349,C,-119.42923497881803,E,-140.4020479991111,A,104.85072656624435,C,A,284.44075017280187,D,B,1
Non-Veteran,Buddhist,B,D,-33.318022055258425,-81.97670022233001,31.344594233039995,-89.04402333263882,C,-0.500216875091854,B,-112.83015047983864,B,111.4441418875229,D,D,-36.53188416478552,A,C,0
Veteran,None,C,D,-75.14101433981801,55.66411241890301,172.67574074600324,59.12243243429673,E,-29.783415003967946,D,-12.713684266197639,E,155.45703548586042,E,C,33.02077656601099,B,D,0
Non-Veteran,None,E,D,110.51782135709678,-2.9238469043843187,44.7445377983992,11.382645793538657,E,95.10613656556491,D,-9.308054803499115,A,-88.48914455914367,D,D,18.595096963529798,E,E,0
No,Other,E,E,12.467218209887584,-48.793185327411834,-143.7916848916905,-110.15482315954522,A,22.24582056197291,D,3.258026946205086,D,-80.30350024990601,E,A,-102.48354784896281,C,E,0
Veteran,Hindu,D,C,-13.062130222798412,-7.254376130826545,70.01472585079159,-8.857936144334477,D,-13.787697363627752,D,32.78962311036189,E,-106.744194319104,B,D,-55.87921828249529,D,C,0
Yes,Muslim,C,A,-73.99429495010001,103.66973913666358,14.410149714098846,-87.8384011630034,C,102.86483673485228,B,-154.7054022810408,B,-38.01532117452731,E,C,23.72958782002694,A,C,0
Veteran,Jewish,C,C,104.86570008873369,-31.0493851385102,151.47471546334782,146.69137241871786,A,1.8179307448061468,C,255.48225606787557,E,137.5816887174772,C,D,75.88530876179121,A,B,1
Non-Veteran,Jewish,E,D,-113.28945865910138,30.88654011772473,19.516905720810048,70.62829742515801,B,16.835823907945198,B,12.683570750298257,E,73.66273499710036,A,E,137.0840270585839,B,C,0
Veteran,Christian,A,D,4.054320883883194,-92.51649285222841,7.544649781097608,-33.50579506520812,E,1.9387022007077328,D,6.886175505864961,E,13.916482177485086,A,E,113.56979901881054,C,A,1
Non-Veteran,Christian,E,C,-57.114777498541955,-87.41261125707047,-91.16608375816217,-70.7527427547808,E,-68.67027500825701,E,-18.501180863320837,D,-26.705938484326037,C,E,3.6427783289824776,B,E,0
Veteran,Hindu,A,A,-21.047227185496883,167.06060448296702,104.39267912394476,26.480271693510822,B,-122.48527034228883,D,-105.62757093937121,C,90.46187895735515,C,C,-103.32369532470453,C,E,0
Yes,Hindu,C,E,41.99833872014213,-52.749958451607526,51.23422618950413,-58.3506670279236,D,6.854889281471893,A,-209.14046442449163,C,-120.24100380717798,B,B,22.835049534696296,B,A,1
Yes,Jewish,B,D,22.459002565436396,105.3938687647131,-63.8200195893155,-88.01721573458704,E,-33.416526400274556,A,79.95407047933853,A,13.137245902948692,C,C,62.43978129288883,D,E,1
No,Hindu,E,B,-29.50432013390994,76.94459347529381,38.27147825150038,-0.10868577569863103,B,13.177445223106513,C,72.50628264153738,E,110.29975443810191,A,D,-82.81213840655319,B,E,1
Yes,Jewish,B,A,4.421729632158316,-129.60242403247676,-158.42711532506965,-190.41420402081127,D,-96.21348030573948,B,10.610294046419051,C,156.31427225944032,D,A,-77.25765277230245,C,C,1
Veteran,Other,A,B,-151.21933393688073,47.34808783328294,-31.75948035849806,-49.110432530363575,B,-74.56240458749355,D,93.30255198141968,D,-48.76522603516464,C,E,-230.37847512431702,D,A,1
No,Hindu,E,A,-38.16758554732842,160.9263033054222,-28.991781247709024,128.9614645727892,D,-158.62249951140862,A,-45.14772682564346,D,47.8761505841999,C,B,76.73083556555068,E,C,0
Yes,Buddhist,E,D,-45.81695645377218,-44.30478258486797,-90.25449830722049,-156.92151406187762,E,17.72012080916494,E,-39.51917389008892,E,-47.22952602772013,E,A,16.27383658349732,C,B,1
Yes,Buddhist,D,A,-146.62166178779532,166.849295633521,57.0617716113899,-125.84469331726254,B,103.09027444421675,A,31.71591247833345,D,127.7771297266468,B,E,12.91291071149395,D,D,0
No,Christian,B,C,104.45796993336694,45.833277818746765,-171.3762829498619,72.78178008587615,C,-129.56792283139256,E,6.5684719359179935,D,27.583073636970333,E,A,-54.134433614121406,D,C,0
No,Jewish,B,A,-253.0611368167917,-24.013869325201632,206.79052411296283,52.69924408069686,B,-98.94489592306881,C,87.7893457709023,D,71.05091307791838,B,D,37.66527116048442,E,B,0
Non-Veteran,None,C,B,-88.40252259347984,-55.76975677098561,-104.50849953894728,125.0741574718209,E,-65.79422147325198,C,45.492994494763906,E,177.16432115358555,E,A,4.1774232445291215,B,C,0
Veteran,Hindu,E,B,-0.6095841238162031,-109.1927790634611,-25.11982190071249,-85.5899067658311,B,33.40946061532218,C,94.68552287865992,B,21.607214550371758,E,A,126.48404842736373,D,D,1
Yes,Hindu,C,E,38.99903704050976,108.3384904569726,79.1961495749383,-9.28471796602213,C,6.3586769427198195,B,-38.425077071469964,B,-37.596841554554864,E,A,-99.28173057531232,E,A,0
Non-Veteran,None,D,C,152.0856998661804,69.54952567833956,254.57166609577578,1.2698150773905503,B,16.511256743452478,B,-175.7308485303656,C,-10.064602663434929,E,C,-156.60209390824284,D,A,1
Yes,Buddhist,B,E,-111.76983177005064,209.079398133461,-61.1012037043716,-17.952624974156045,D,83.71133899763822,D,-77.83695640681727,B,-27.5287225590669,A,A,184.95650183806816,B,D,1
Yes,Jewish,A,C,120.84347912301538,-5.219803861717712,73.00143805941597,108.89882801608033,D,3.129124283108189,B,-106.69301025896227,E,63.1781956188949,A,C,-82.21076818952665,A,E,1
Non-Veteran,Hindu,B,C,27.526881937498903,19.4657685883201,51.14392897750842,-21.832588967467,C,-87.17115426067008,E,35.956565477000204,D,-157.40043187059618,E,D,-118.7787945727101,C,B,1
No,Jewish,E,D,7.870506822897272,43.221654711022076,224.44523845484477,-18.73130558567601,B,20.88548250311092,E,-97.70508850727845,C,74.86446073804224,D,B,-34.519317024036695,B,E,0
Veteran,Muslim,B,B,-67.78993876333355,-132.70260963996995,-69.76749396815237,99.83057658818,C,5.265493012859776,D,75.30113314664828,A,64.5760672715572,B,B,44.216516367272654,C,B,1
Non-Veteran,Other,A,C,-67.05134141078618,57.88074500480642,-58.617365318923845,-82.11097355134534,C,-82.75656275865741,D,-75.51774584711565,D,-68.77634833896865,B,A,-115.04753129757248,C,C,0
Yes,None,C,D,38.47441981876115,-10.91541651296402,-14.454968720389413,98.73610046385292,E,8.477864330371707,A,169.96322925161144,D,21.27335659572371,A,D,7.942225184736154,C,A,0
No,None,C,A,-63.394233421702396,-6.115195460879505,116.05174536597316,-226.4396253186116,A,64.89757210616477,D,-140.73537360122523,C,-41.041437966366516,B,E,115.09450068353937,B,B,0
No,None,E,D,84.96397686552679,-55.3473519591283,169.41245320065332,68.5105242107277,D,9.521588907670019,D,216.64737756902127,C,-74.72055443396441,D,C,5.766336479547565,C,D,1
No,Hindu,C,A,81.79081960471088,-59.38360735372042,-54.14078202924346,-80.12410909574746,A,49.10595453214759,A,-34.18981587479859,A,-21.46072579426674,A,A,-43.70489863301557,C,B,1
Veteran,Jewish,E,E,-70.31455104565146,72.27719751452045,-79.48619462444967,-54.56425575905664,E,-41.205779630456306,B,-70.82016206104424,D,220.64639252212683,C,C,-6.861580181504406,E,E,1
Veteran,Other,B,E,-42.814791807817656,-43.26870633570511,159.14469111208825,43.446077030312615,B,106.15653032599862,A,-6.193938288876668,B,-95.01110417127802,C,D,91.86285401931815,E,C,1
Non-Veteran,Jewish,A,B,52.92615694076681,24.704035507885695,-93.40270617689961,87.07703912404429,A,83.04988215840262,A,48.74415584656734,B,108.7442448706818,E,A,-26.617107127797503,E,B,1
Yes,None,A,E,31.48936825449366,105.23892135679655,-15.368988785787849,-7.935231781531046,D,-17.628754872114254,C,-45.23043240571021,A,-95.9643978827122,B,E,26.09811677210585,C,B,0
No,Christian,B,D,-31.149430239829783,16.05425534080663,37.764445207951866,-80.99585460868501,A,146.4113408684218,D,-150.03339378019461,D,-126.03050782110552,A,E,165.86291545093562,D,B,0
Non-Veteran,Muslim,C,A,32.44700633926433,124.91805262945668,1.9396485578661236,103.74866761309273,A,-45.76962965580976,B,4.717015275591891,D,98.7478888030437,E,A,98.15798108083105,C,B,0
Veteran,Other,A,E,72.8365931773787,-19.230080409344488,27.25146023472189,-78.46293989229542,C,19.91913442702904,B,80.67727719598552,B,63.5185132755519,E,D,-118.18111768725505,B,A,1
Yes,Hindu,B,A,65.27084033011542,247.26126394143452,-153.4979106015835,-63.26999525929651,B,85.3542959642505,C,153.5804482599365,C,133.50762629665616,A,B,-70.93830285250775,A,A,1
Yes,Jewish,A,E,31.105490457750868,70.22578816696733,-78.0331844272438,-18.974505178724286,E,72.5086475701562,A,148.21086378877374,C,-57.71316865582627,B,E,-79.80386094752822,E,D,1
Yes,Christian,A,D,199.46775200362228,69.52841275726516,80.05522202940134,12.263329593036527,A,108.44466889743617,A,81.02723365637661,B,-51.30662976919192,C,C,-10.546069709341774,A,B,0
No,Hindu,A,A,56.71565993513968,-32.34831134673418,-142.91741017068819,41.062364923669634,C,-132.88780948916715,C,-49.59616235626833,E,78.1867118668779,D,E,-50.36780626786519,E,B,1
Non-Veteran,Muslim,D,C,-16.5752270627289,-72.85012729917266,251.45261069576543,146.86082717209638,E,-34.85903424475124,D,-39.69364259133101,E,27.294855351742275,B,A,103.32134723215253,A,B,0
No,Other,B,B,11.919375988558315,-64.03780908082716,-52.09659156954907,87.6507324223596,A,-145.48864073892324,B,-34.53039439928464,A,135.52972880549137,E,B,203.42631903455768,C,C,1
No,Buddhist,D,A,82.94694819591271,-30.955664653476227,1.3356529435542153,54.61405138353452,D,-48.51464542229471,A,164.28764417819372,C,47.08273467292181,B,A,77.61993381355826,A,D,0
Veteran,Muslim,A,D,15.316475864409105,96.57786400780581,-100.36024426737112,55.66284224249226,E,77.31982950113321,A,61.505231786337255,B,-44.77597876928661,B,E,-59.03428697380184,B,E,1
Non-Veteran,Jewish,C,D,134.84292692690835,120.34624382109979,-142.3512675385978,-1.205945922775686,A,-40.191136248858164,E,90.53184292658858,B,-37.915257459967506,B,A,-231.15994438628346,E,E,0
Yes,Jewish,A,E,-73.18638042795371,-2.0503450151618656,-88.82418646222277,-10.329136936889704,A,36.20532648052621,B,-125.74391703492465,B,-111.18443322146501,E,C,20.79023403973121,D,A,1
Yes,Christian,D,A,14.329326212826254,-184.30519034116696,-57.63930865651571,-13.160478954305393,B,-9.190416722284526,B,17.998812192228435,D,-85.52486404072943,B,D,170.46610523243635,E,A,0
Yes,Buddhist,C,D,-256.43379106677287,-56.08485614882456,201.27245525650812,-32.16871558350483,B,8.63085047965198,B,-42.47079262561837,D,74.6364582330362,E,C,32.88170045412125,E,C,1
Non-Veteran,Muslim,A,D,196.65434377616506,-67.61384952413212,190.28421121184468,-33.6815667359897,E,82.30822966006912,D,70.80020978827481,A,-36.25166134410544,E,B,219.48763974392364,E,C,1
Non-Veteran,Muslim,A,B,152.558640754764,-35.16617118925567,62.03172047349129,-98.66645073065989,B,-48.85427731985043,C,97.6860772274393,B,-49.61083693114486,B,B,-116.18919016349693,B,D,0
No,Jewish,D,B,-40.65117333509156,-85.5491773495504,29.77660632586642,-38.46303542611664,D,-38.577155823893875,E,-91.53752412603022,E,188.6962975749629,D,D,-64.26559649962094,C,E,1
Veteran,Other,B,A,38.46627148197141,143.43715943477878,25.461174761718464,-39.994346531718925,C,-33.7409924228315,D,-133.50397769110324,B,-25.663720161017416,D,E,5.582919578674169,C,D,0
Non-Veteran,Muslim,D,A,125.38303373554922,-17.809587103664946,37.49117641667312,-204.624077112453,A,65.12536159376063,D,-24.278366940717394,B,-84.7646008673841,A,C,13.195312926150288,C,B,0
Yes,Christian,D,C,130.35499759834866,-121.20499165853099,-36.13492320652029,20.74861358493774,B,10.570057220254133,D,-14.53563623642649,A,-130.86209245598474,D,C,67.38198927316144,E,C,1
Yes,Hindu,A,D,-59.72640940097001,56.53218320816033,-96.39736787564873,236.42873856734545,D,69.39803819065308,E,4.275111577614568,D,33.66322486029534,E,B,-37.66302546896848,A,C,0
Non-Veteran,Jewish,D,B,-111.26526254500955,-127.27825192196191,107.91297691010182,48.5100067327902,A,-10.606559810255067,A,68.08732082352894,C,205.57310734225226,E,D,57.180412491999924,E,B,1
Yes,None,C,E,-44.98256008341096,-34.57376995263689,-191.14468043427402,0.7294840089479285,A,-112.26239890780593,C,97.10204524244436,B,56.50996459855316,A,D,5.1082028357786635,D,A,1
No,Buddhist,D,A,84.91668259117078,124.9768530595708,9.219675295515781,69.05378770373596,A,-14.432505807519963,C,-210.2383269186102,C,179.54015073253004,B,A,12.67652792631086,D,C,1
Veteran,Muslim,A,C,-12.109824447174987,-153.15680582548669,96.51303229389195,240.98851981195,C,-107.12018302385738,E,70.95324637923727,D,-47.33392015146804,A,D,44.56491191110036,C,A,1
Yes,Other,B,B,-89.8670397849701,-15.710516813715781,15.412671147587423,171.26003564596317,A,-17.815455845025806,C,43.115730856254935,D,88.97109932251082,A,C,43.620895598478334,A,E,1
Veteran,Christian,B,E,90.72328437107358,42.94262210429923,74.82651708196977,127.69848235174153,D,43.033357124606155,D,-74.85821755908594,E,-8.36189880003995,A,C,-185.49941401619378,A,C,1
Veteran,Buddhist,A,A,-53.43769476092641,36.26439428456379,100.1490013434626,67.25658463735141,A,187.74874103635713,C,76.6193568807927,B,79.8407294316978,B,B,-89.43122435246214,A,D,1
No,Muslim,A,D,33.348056160479594,-82.73536435363397,-9.345092150707647,-132.7825689800318,A,-124.44716706616148,C,67.58022221952957,D,-25.705653591924708,D,B,4.573816460967066,E,A,1
No,Buddhist,B,A,25.866884483022883,99.89608376409565,-17.977512415141668,44.661994546963726,D,-197.90277305178762,C,-70.23669022907833,C,44.06827396595052,E,A,111.25637031362659,A,D,1
No,Muslim,E,B,-57.08717810060799,-31.109460995825415,17.74976371878004,56.72131396693945,C,92.09995653012444,E,14.866842009975581,B,-172.812219613471,B,A,-118.16995564676643,D,A,1
No,Buddhist,C,A,-188.1065437741925,-60.747102209167224,127.76543422213607,50.314492975459935,A,-103.84056110355448,A,-52.848363485016314,E,-263.5723099561973,A,A,18.338694541975524,C,E,1
Non-Veteran,Hindu,A,D,-81.28415105977564,73.5152125967604,48.02108918188227,-113.50483736966103,C,-16.319522754750466,E,-25.204259483321334,A,-46.1546516620069,D,C,169.07848268602862,A,B,0
Non-Veteran,Christian,A,E,-230.0132883245571,-141.12682727572317,192.29938637548065,-195.723960400867,D,215.55940725936304,A,-36.484059870724714,C,-49.646140179343476,C,A,5.233418706741267,C,D,1
Yes,Hindu,B,E,-72.2405304256921,164.0064688448386,239.22817015618136,21.02905188502585,A,131.09715291543318,D,-65.82255505838029,D,98.96284222961349,C,D,-50.49427499596092,C,D,0
Yes,Other,D,E,58.98018689692902,190.5393739740941,-91.39113147901524,-17.436291817324747,A,104.28092187607454,D,153.02134032420315,D,74.1236571375653,B,D,-156.56115002188005,B,D,0
Yes,Buddhist,E,A,-51.08592613563029,-78.32373672782073,-68.4365529118924,64.97286973529222,C,-255.1599422409673,E,-283.23449249780396,A,-75.99770331464323,C,E,44.74590538254899,A,D,1
No,Other,D,D,-213.64594978828686,162.64816161227503,109.12211494608619,78.0703527897874,C,-202.6527614221887,B,46.61705514096159,A,78.73956946059091,E,E,-34.13731176385054,C,D,0
Yes,Christian,A,D,-117.0688290611228,9.200209614222988,-21.210581125716597,17.448324642717928,E,-87.74356321398704,A,76.58656035632556,C,-62.161479298302666,D,D,93.61952355934329,C,E,0
Yes,Jewish,A,D,-4.27271929005352,34.64834972129476,122.60811321092146,-271.45824728470996,E,41.75971021053345,E,-47.19126994462341,E,83.28639815361407,B,A,-41.039116510983355,C,E,1
Yes,Christian,A,E,100.17812188083168,-42.18312557283298,128.98234874466803,50.405948856322205,C,16.413426121183704,D,-102.38644387463486,E,139.61692311422527,B,C,72.5505600964656,D,C,0
Non-Veteran,Buddhist,A,A,-111.50006672085344,11.130138682293694,-152.6215527232451,-177.83963907691424,A,133.54441390682726,B,-40.72621408079989,B,-245.1859895837961,D,C,-75.44216721816967,E,E,0
No,None,C,D,-31.89302929709456,-170.70685620413667,-60.3561647807622,27.615512603238184,C,-39.49670297076145,D,-293.35535004366744,D,-30.162684648658768,E,D,145.307683844309,B,D,1
Non-Veteran,Other,A,C,220.9875407970913,-10.508014452092658,159.2988742390012,-34.78091612966699,C,-48.50990613728815,A,-83.67438784191613,A,35.21002144819313,B,A,-87.15698295613481,E,B,0
No,Jewish,A,A,149.12424660363388,-163.1464031612309,-115.63307389855714,88.12941705703653,D,15.874124330126548,E,-3.0037458397859056,A,-278.54427410560254,A,C,20.94364058750718,C,E,1
Non-Veteran,Christian,B,E,56.80732618276455,-0.08405912867664571,350.18247782157334,29.39367148177069,D,-113.83964504951666,A,28.16210901791874,E,140.31259352575887,A,C,-5.237129277278525,B,A,1
Veteran,Christian,D,E,-1.0516994665440405,93.99014325451655,49.81857587854103,69.3617726982525,A,241.14386666185635,A,8.523700204026262,B,10.570800385384493,C,D,101.74386484018515,A,D,1
Non-Veteran,Hindu,B,D,64.11111378217403,98.53702920225342,20.936583311958202,111.01712593835333,D,-43.6814100312842,D,96.891962926623,A,169.70479880588795,D,B,-54.753519872975474,E,B,1
Non-Veteran,Hindu,C,A,-26.531239384389043,68.97111706083166,4.300682922674259,125.73168127195143,A,-9.611949785809328,A,118.34457888202645,A,69.25145906980151,C,A,44.21649884847589,D,A,1
Yes,Jewish,C,B,50.76105740864227,-16.142584649951424,-47.50190896683469,17.605842146752952,D,148.97131625092103,D,250.63393293551403,C,87.41239564938145,D,D,-32.681599329106554,A,D,0
Non-Veteran,Hindu,A,B,-64.60925708330545,-130.2661522908603,-184.18412434904502,-236.5882188048531,C,-54.50580142411554,C,44.510980433598505,D,327.95960910758475,B,D,-6.206457810741557,B,E,0
Non-Veteran,None,B,D,-14.2352512193245,56.947302124795954,-4.4566972192700565,-26.53189624491085,A,-135.9480340675044,B,64.70792316319469,C,-17.69204424421387,D,E,-151.34221050680443,E,E,0
Yes,None,A,C,-95.18110943009697,7.479064065095773,-159.74232935543142,-70.24452329894729,B,133.50309941307964,B,91.45325459408855,D,-71.36420049286272,C,B,96.60805349224513,D,B,1
Yes,Christian,A,E,59.54022137982557,-95.92591512926094,34.33114640790401,102.13542742056543,A,-52.70680985556551,B,144.01308382588164,B,69.35302641775517,B,C,10.270438467188326,E,C,0
Non-Veteran,Buddhist,D,B,-25.26543991074836,-87.80075474840916,86.56976822721673,-12.097560486660988,E,34.23222104693858,A,-224.16367788225,D,204.66980618689874,B,C,-36.55451811280756,C,A,1
Non-Veteran,None,E,D,-110.09820073873597,79.69868938100339,-42.37655576265532,95.98760572720907,B,167.01346548725405,E,50.098235630699804,C,202.40368441711746,A,A,103.22964781514932,A,A,1
Non-Veteran,Christian,B,D,31.12819670393181,-106.59930197697555,100.29426274246553,-8.797379784980736,C,90.34843084846362,A,98.02628233598094,C,-94.85794450572104,C,E,148.84192765175018,E,A,1
Yes,Buddhist,B,A,22.63520824753203,30.83824420446179,-122.22387639507444,81.5718367385441,C,-114.12375493735713,A,-46.83927291669666,B,-61.94066967527888,E,E,14.482788577699296,A,C,0
