SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
F,Homosexual,A,36.94526960058726,E,-105.76548199653763,12.678963723007207,155.42039796656545,43.21495630669915,1
F,Bisexual,E,137.61042044668784,B,124.54072246418528,-171.4771559762944,-16.97259657537877,-46.174249635263315,1
Other,Heterosexual,A,-51.67203718809468,C,8.291144064275477,-70.8249441781552,-20.83001594037084,-76.25883705946255,1
M,Bisexual,E,-119.80061092812126,A,-6.357308959100988,-137.96155149807828,-54.064471856745875,-25.22163170189234,0
Non-binary,Bisexual,C,83.07999775573356,C,3.951891996649621,97.88189545360422,142.26556133561175,-75.40961311883402,1
Male,Homosexual,B,219.19310530925117,E,-133.64909013648565,-12.030718691796165,-62.91964718117754,-80.8993308551162,1
F,Heterosexual,E,-65.79557060443257,A,86.55472346082728,151.3849822495261,70.58048660043004,-101.4708930147903,0
M,Heterosexual,B,-19.932427149009634,E,65.6686980832504,53.602969239168566,-24.82678267310348,-3.7590445754141646,1
Non-binary,Homosexual,E,93.1545558766221,D,-138.21525768818864,-62.62888963766993,95.60170096067006,-71.88173776053675,1
Female,Other,E,-106.88044894447152,A,-103.09519012962063,-119.31202245551462,18.23876741858311,17.628961703125842,1
Other,Heterosexual,E,100.75281297965158,A,5.562386445447669,-103.95368228134289,131.2600411057171,9.23710749344206,0
Male,Other,A,-96.77929637265338,C,-129.2065340633016,-39.34335121133222,-10.231459702267358,-79.77965898365366,1
Other,Homosexual,D,255.49234303229332,B,9.91445478808538,-91.67380530779113,36.655876808300086,-8.368647454413036,1
Male,Other,E,-105.51682405779404,A,41.970567356761165,61.49846849465849,-144.33026779611376,101.83036375626044,0
Female,Homosexual,E,11.629613595243693,E,-87.27114669840505,-78.35640703945712,22.36215751566705,-74.77353724429483,1
F,Bisexual,A,-37.8999485518618,D,-164.50914083696074,159.9386175887675,-129.51518159674833,-123.6972826835339,0
Male,Other,A,-59.13726358072526,D,6.792726405097603,16.193715797659806,-115.17110311086316,-134.73480248480087,0
Other,Heterosexual,E,46.622718361989016,D,-68.95210582933355,52.79527592559584,148.68531682714433,117.42639535300081,1
Non-binary,Bisexual,D,28.042130631882934,B,31.57739531556501,-47.589398552115014,97.4636716670992,14.637033726747175,1
M,Other,A,-200.73390683711884,B,-85.62719110568085,42.94126595637151,32.30006087312026,49.04918909803801,0
Non-binary,Bisexual,D,174.08080387490116,D,49.120797290734735,150.84956751263488,-12.649163738788435,-140.46921104222722,0
Other,Heterosexual,D,-19.655566520983587,A,5.32194918939091,-17.797394121387686,-72.25163542926177,-103.72684374215349,1
Male,Homosexual,E,39.73363614115204,A,-31.13489008715531,170.46121937495374,-24.317287815370168,189.9479749077015,1
Other,Other,A,-83.07640539541998,C,-226.73178400714374,120.5025763491562,135.5477315157801,-114.00012875306187,1
Non-binary,Heterosexual,C,42.902239057646185,D,113.28363697438968,11.655411108876946,-163.4004959496758,-42.253997001630616,1
Non-binary,Bisexual,C,163.9770098833284,B,-260.9612696317612,105.85970185218802,-26.11843621233943,-58.41799570410695,0
Male,Other,C,55.013691522792286,C,12.813753624806342,-28.985718128700167,-129.69451819180108,89.96670889317994,1
F,Heterosexual,D,-20.441882070972323,D,-62.500129577466744,-107.8143817352295,-134.62907608049102,61.38327224479024,0
Non-binary,Other,B,15.267609713301594,D,14.881682074128113,18.29881377741258,107.09150370308431,21.294105530682376,0
Female,Other,B,-155.1370976217714,C,-105.90791420928687,67.37434277260441,-199.6316997078102,42.66517075693453,1
Non-binary,Homosexual,B,83.12599409764547,D,136.58629714277723,105.60282795588103,-97.14903055088178,46.032532939935,1
M,Homosexual,C,-24.45515555633726,C,67.2213846064737,59.685471814498406,180.8387872098691,52.24838887142253,0
Other,Heterosexual,A,62.949103701194296,D,28.84752783254538,211.04767772137424,28.32300921743765,-10.352207231069602,1
F,Bisexual,D,-206.01745721055863,D,-114.10047672641177,24.32993225698363,108.90175818962828,-1.0015412524919844,0
Non-binary,Bisexual,A,-174.2994947232893,C,-12.026482364531185,239.03439985183658,-68.29155946155706,-14.18933019409024,0
Non-binary,Other,B,12.897049107331366,B,-167.93155777892562,98.03266803380578,40.15090215850059,38.34405057012613,1
F,Other,A,-89.49959573291247,E,-122.54227519750272,168.63591903672653,-53.962613546817884,117.07091380682935,0
Male,Homosexual,B,-72.26394359778969,A,-29.25662485381668,93.03746360227548,-334.7607145630822,55.93728927123062,0
M,Other,A,9.2919113931677,B,59.69820671769085,-7.121361326665592,-53.84715180505092,195.26902842692576,0
Other,Heterosexual,D,64.49026072735094,B,-44.58972535077223,18.174235728739294,45.78487717050206,-98.66866269416205,1
Other,Heterosexual,B,-235.2044565298293,C,78.22341811925808,-139.0698813150879,-19.818816597299488,-158.1882421295836,0
M,Heterosexual,D,139.99518781922131,E,-107.2318635521053,132.1145269641339,97.59607428608797,-8.152374234793763,0
Other,Homosexual,B,-43.10871871560679,E,-58.25962445611593,-25.06193581053174,71.79426935540867,3.7405177823811337,0
Female,Heterosexual,D,-146.60246918633032,C,-89.98499433201772,-118.95905470187512,-54.18774441618035,-26.653780165355595,0
M,Homosexual,C,-27.982604913302296,B,-66.4738290016806,-254.49253060616797,208.42542086328285,-52.11129533105703,1
M,Heterosexual,A,-51.29300977052462,E,-23.30311492452988,145.28672801982,-68.69551684158589,-62.0009905032705,0
F,Heterosexual,E,-43.83750790697289,A,72.05091508149847,-30.73247775686978,-82.90382775798446,-31.672756293018757,1
F,Heterosexual,D,-59.844732091110544,E,147.03324486894164,-50.91227751936403,42.97549578497672,26.516916886685095,1
Female,Other,E,34.727404530625435,A,75.35472700849188,-171.86649402764226,33.68888623447148,63.26036029792306,0
M,Bisexual,C,2.499370474892672,B,51.601847484528754,234.79947550599843,-75.64737715335316,141.85191135913223,0
Female,Other,B,-79.43275437026264,A,-75.3543736952593,106.01227340059303,134.68692303282975,25.454936773925695,0
Male,Homosexual,D,-28.90853978131609,C,-117.70003711219084,-156.43432862659063,156.1827301403716,-132.84646124500762,1
F,Other,A,366.8180784968127,D,214.19670827986735,77.5400386828916,223.4625462323164,-4.3763865207307715,1
Female,Bisexual,D,-18.147648656392366,E,-114.08572261827352,-0.5194304074203548,-109.21071187770066,47.59276141779307,0
Male,Bisexual,B,-38.332917750637804,D,-22.697793551253035,-94.46419668577902,-91.40137034589092,-63.006028129851266,0
Other,Other,A,159.7766207138523,A,-126.34553695688109,222.4836078412698,-3.565046411436642,-92.19488498259322,1
M,Heterosexual,D,82.21833001666215,E,-62.31142536724875,-87.72954947235596,-130.0020497483771,-25.84816998504579,1
M,Heterosexual,B,161.54737407465768,C,-31.00297029228287,38.770354784207036,-20.656810033130167,-78.0083906040594,1
M,Heterosexual,E,108.10041101801167,B,-3.500342417821848,-129.44777810996024,67.68100636093456,-38.26147394166293,1
Female,Heterosexual,D,90.93580983080284,D,132.95391944257713,-67.84549565662658,-82.35141111035075,-113.8084791150421,0
Female,Bisexual,C,-13.675709041501005,C,40.48094300816712,-29.53040305511616,-10.92688140016925,-5.305913699538151,0
Non-binary,Homosexual,B,44.799733840631035,B,-128.79464915521612,-3.2273099060518264,115.28144576780768,-131.51278485235426,1
F,Heterosexual,D,21.73123222261629,A,97.8921684119414,183.69360971250845,-30.221142968499265,-124.5303408426263,0
Male,Heterosexual,B,-25.634631620641795,D,-119.07973047217541,11.248796888404854,106.06309100054922,189.49551916764432,0
Non-binary,Heterosexual,B,83.20419900061363,A,113.27663649725336,127.78688068290303,-175.98102946996795,105.53767804700958,1
Other,Other,E,132.06907738059226,A,-42.676426562470276,-88.52887153227043,125.97518828395657,38.77766065614002,0
Male,Other,D,66.86044282296912,C,143.27307087950228,16.75305108647476,-96.28317906980894,88.69654426285074,1
Non-binary,Other,B,-92.74680134835627,A,21.795242381044805,-13.962588361437517,71.30797920651962,-56.94866844079196,1
F,Other,B,-41.98498385298854,B,159.24642627201098,-150.09930454264594,177.51526747325735,2.907491514803758,0
Male,Other,C,-72.49931832942144,A,-43.383601024961536,-16.345681903102047,127.4519861827194,37.99288866173908,1
Other,Heterosexual,E,155.93345730739014,D,-28.75099658755339,68.44266828650301,-126.00112633009803,-90.90088077505023,1
Other,Homosexual,D,37.74684025721787,C,45.24658946724317,50.81230033420528,-11.008317532055138,-153.37498994266815,1
Female,Bisexual,A,53.353668680739254,D,-53.704352997352146,181.8079605698761,-86.04535254492863,78.33243130825464,0
Other,Heterosexual,B,-133.1949361526889,D,-30.729480702086644,111.24225178425398,-127.88062011347665,-7.759433686276621,1
Male,Homosexual,E,17.173172098024352,A,-33.65072070974596,15.726490330395041,8.175420144743574,58.51475921482731,0
Female,Other,D,45.58041819748277,B,-34.01161032658618,-31.01141589000818,-41.9859642773023,-18.659817863294148,0
Other,Heterosexual,D,97.7696798175892,D,61.9417063135462,78.3736823435613,141.6046118341416,49.80703545842136,1
Other,Other,B,66.98644541384078,D,27.64828345187088,75.59291654025321,-140.32707745645516,30.613706910315706,1
Male,Heterosexual,E,18.297575111878498,D,-22.608485508733576,56.49369175640555,29.936823960267162,-123.22693620196496,1
F,Homosexual,C,152.10053360605366,B,-4.0200671287683845,-51.55970390881015,34.982299453683545,40.912825069656435,1
Male,Bisexual,A,-54.761350506519435,D,-157.74181482843946,-90.19467240404774,44.85963665809034,-136.56668687366331,0
F,Bisexual,E,69.17484585573777,A,111.6890650289312,121.9072607725282,171.3304446404479,58.73186465349911,1
Non-binary,Homosexual,C,-41.552783823914766,C,-208.4325643921707,8.262348861697888,-39.54542684942519,34.118847454527724,1
Non-binary,Other,B,-110.69063555795671,A,-84.9753908301317,-72.30696340389964,245.23851928878796,87.14958868359571,0
M,Heterosexual,A,-10.399248054853217,B,-57.2583386039057,-59.400352387152445,-6.628132592309976,-29.850192428517776,1
Male,Other,D,-208.0225859558043,D,8.820216243864653,-2.6985873961583713,-71.11250644317396,-69.43601502951506,0
F,Homosexual,D,-85.29211281711144,C,-76.14170884113896,15.262682842990701,-91.07465630510981,137.87968539291919,0
F,Homosexual,C,-37.823374812894336,A,-3.091099635478122,-33.45719349710148,49.55749616029488,61.97860322742545,1
Female,Other,B,10.284502046152534,D,-1.5135486733110726,118.55082864875813,3.8880298738511434,-22.264760785438735,0
Male,Homosexual,E,-15.128705867599951,C,-147.73907074919336,-16.365242051708236,61.41349002488149,-7.895095500251191,1
F,Heterosexual,D,58.90628800591197,D,-46.950592535885015,-64.32440751498788,-73.22000232689405,30.47875810611926,0
Other,Heterosexual,C,84.13974254092174,D,8.89150172432158,-113.80942256578,-88.3449271426095,-29.2147167391735,1
F,Bisexual,B,-15.546507241963479,D,100.92722437152861,-53.99141723205181,-0.09979014795965357,2.176302966419202,1
Female,Heterosexual,E,-5.6020429141892665,A,94.6014462650778,-25.474903721205898,-69.63692857007655,-47.095582101584135,0
Female,Homosexual,B,-11.154024460382034,E,-72.4753422121778,76.16771812886326,-45.34757818974576,4.790074472813231,1
F,Homosexual,E,4.253942465929948,C,56.127580210322115,34.12753738700998,24.208892258253687,3.404796128676315,1
Male,Other,D,86.52501591905805,D,99.20010064635522,72.89526134728281,-140.2128480198598,-55.827298486592404,1
Female,Other,E,27.251134044127607,E,-192.89547773810253,85.56970671033964,-129.22331364009221,86.47697516824489,1
Male,Other,E,100.85367543138477,D,-36.97241178755825,-93.5755411467689,-104.10417877376297,11.277604067879022,0
F,Homosexual,C,5.1740610277018435,D,22.02453881332143,37.00061324653544,-4.196471984423197,-94.30287893516352,1
Other,Heterosexual,C,-29.895319743825084,B,46.25272499653009,105.02795462067623,143.46209652222933,74.2383162410464,1
F,Bisexual,C,122.75448035998457,D,-39.44546697074807,-61.50643134800122,-106.1039422670324,49.781012894720945,1
F,Other,A,9.01200264963664,B,-37.516190337275944,178.1702622363194,-61.12164650221465,-97.64474703513905,0
Other,Heterosexual,C,42.80727053619539,D,-133.9506727097746,-118.78359567964213,134.8476852562898,65.4973771312602,0
Non-binary,Bisexual,D,-51.6455175400635,B,35.32769069803571,-0.08390233485540184,2.177716297805261,-49.738802651596096,0
Male,Heterosexual,E,248.66897644997727,C,-9.164245250215217,28.96793585939392,-38.0274729982455,-132.4952516245545,1
Male,Homosexual,D,89.92373805580456,C,-152.08997847749518,100.06789261722658,-92.95007243728868,-89.43925491828753,0
M,Other,C,-141.12690885795547,A,-114.14724098442097,-27.315421877104185,45.81654910398715,-97.8231491382802,0
Non-binary,Homosexual,D,28.784858081380634,A,-72.37266480318755,0.9680046468358597,-64.0978174358984,3.7417868094896582,1
Other,Bisexual,D,24.085354500786536,E,45.09044991865865,234.78316054498012,-56.37493205031953,75.97103522012259,1
Female,Homosexual,B,71.26524445557891,C,-31.236725951071065,0.6226884185487137,-184.96989195061508,67.84831406432318,0
Non-binary,Bisexual,D,65.3566449337766,A,94.44904036259605,-40.43627938381567,102.12742342514424,-37.25972201570531,0
F,Homosexual,A,97.65564574411451,B,69.27799911392097,-47.36263771514639,-38.20821250944875,130.36361409022254,0
Non-binary,Heterosexual,C,72.31590216352234,B,-29.381761453409784,-54.30096585694737,104.23890727982202,-82.62094109568899,0
Other,Homosexual,A,-157.99848614860585,D,106.40411157300687,-32.444887332544354,-4.741406793640363,-122.6226304496318,1
Male,Other,B,-87.95836396613038,E,129.74824836374768,5.232348938040105,131.85019137394042,-2.1425515108379725,1
F,Bisexual,D,96.18187712403862,D,0.4789424639325146,19.660248764124884,-162.34810806593364,-110.64901159369225,1
Female,Heterosexual,E,-121.94907575407609,A,26.041420521595793,138.38224191934682,58.403299280578814,109.95015345385104,0
Non-binary,Bisexual,D,-3.6097880295665434,C,216.29779764893692,122.25537516931588,39.5594024748914,85.25144434926682,0
F,Heterosexual,E,222.60242833731022,A,12.388087644769644,-124.61656930072292,50.88962604512349,-121.68269470783038,0
Male,Bisexual,E,-96.745974211846,E,-84.60330820724637,-2.268844721965513,-49.26516431103846,-158.93314625215262,1
Other,Heterosexual,C,-46.758984472663215,B,-4.562685371708179,42.7754000630441,123.90891354440387,154.87315544268847,1
F,Other,E,33.1368990526764,A,158.8185847886518,-77.63478328141889,13.96714609675818,-47.26351115589023,1
Female,Homosexual,B,231.36406804596072,C,2.688930833927455,-34.202726380246375,74.1805197266744,13.199316400671467,0
Other,Homosexual,E,5.451871031346537,B,48.6744031347266,-43.56160493317539,2.073196854916008,-66.86315875870531,1
Female,Homosexual,C,18.774333653654292,B,14.789962643593753,-11.437261870478926,-47.872895431410015,-106.80305077418978,0
M,Heterosexual,C,-92.69785116649284,C,-2.4015008802194147,71.1821044250479,-77.92332563775773,104.8688989747365,0
Female,Other,E,78.48715950421794,C,13.67987684561831,128.06817693645993,-4.569682148190454,77.04095318127065,1
F,Other,C,-83.09460849426695,D,-61.95978636385316,3.188304601988798,-34.859562184401405,67.69255411551434,0
Female,Heterosexual,C,190.98548682251862,E,210.81542535863207,-73.97155082987801,-76.53405655594179,-50.06092082383763,0
Male,Other,A,-1.6589272703457953,A,-94.01246393820809,92.56995546364685,-262.9828075688006,-111.91271983366278,0
Male,Homosexual,D,61.00831593899565,A,-18.514216858146067,-43.40703859888816,164.01009534983314,101.84661722340394,1
F,Homosexual,D,-20.5592333619041,E,-27.066695518244384,-20.634305397556925,-18.339828257246236,74.15710423396335,0
Male,Other,E,81.23086038539364,A,-234.15638170664815,2.014985759241875,-4.546209281134826,42.43217959115687,1
Other,Bisexual,A,-15.459303961049384,C,-189.78746915404918,-100.1276218289291,-93.4936195998929,-46.92573010906708,1
Other,Homosexual,B,-166.75519416688596,D,106.06262786558736,153.42876340372612,-20.76395993380892,-90.47807971347879,0
Male,Other,B,-151.92446570968266,D,-30.02088036112138,92.48684412208034,95.09365181488917,-75.55372644687142,0
Other,Heterosexual,B,134.0826366370934,B,57.49306869732411,97.29373214330383,-22.925089397601212,-83.43468640189077,0
Other,Homosexual,D,206.73211741675166,E,144.2524357775474,-23.05362996530475,109.80999260222653,28.740812106976826,0
Non-binary,Homosexual,A,1.4327137183336212,C,-179.76042952509948,5.015612164065302,109.72498102222798,46.931404288653724,1
Male,Homosexual,D,111.72685001902694,C,109.32823303714471,162.81121963543384,79.99326396859243,-2.4413701504375473,0
Female,Homosexual,A,-73.31416205345018,B,-66.66415295950966,-34.417424476328,-66.85576367593143,43.19098412468249,1
Female,Other,D,-118.39553889697292,D,34.62915915113246,92.39361589228628,1.2500319205556034,-12.951346567968827,1
Other,Homosexual,A,53.91733951861877,D,-85.28209454685708,11.345768426352778,-24.229265111256666,31.00560566343121,0
F,Homosexual,C,-64.756922397752,A,149.83594014721564,54.13080292530559,205.1195751227047,-116.91293009757074,0
Male,Bisexual,E,177.68660309620694,E,-54.36336055290244,155.09370033209862,170.27663550419018,-8.025282926377603,0
