marital_status,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,target
Married,36-50,110.92985021879933,B,-9.02193274607,A,97.58210832642838,0
Widowed,36-50,-15.305787357525022,B,-8.935250920869308,C,-34.00273225141145,0
Single,18-25,-128.85986141491935,C,33.737114355713274,D,122.03279704499815,1
Divorced,26-35,28.907746652218556,B,-20.907158985487996,B,-127.35764610128209,0
Married,36-50,6.514422390677561,C,-200.01202668199815,A,126.83340623586218,0
Married,36-50,-44.50564789852405,C,87.43563430309088,D,-38.717836918303696,0
Widowed,26-35,10.313696366502676,C,220.68069861027575,A,33.81633261420823,1
Single,36-50,-131.85834802095354,A,-94.82469863980023,B,65.39338951485769,1
Married,51-65,41.59691820996984,E,-137.59776150245565,B,-192.13499054742718,1
Divorced,18-25,-23.144552165040057,B,18.178633087288294,E,34.00018255499083,0
Widowed,18-25,-16.83491381167221,A,21.038446527669418,E,-53.96259795306791,1
Widowed,65+,62.26229982879769,C,57.531177295405236,C,-192.31269584851233,1
Married,18-25,-14.389659533845014,A,100.45537676092395,B,-81.43156730905561,0
Widowed,18-25,97.39372980121375,C,175.51365506981838,A,-14.146427342411204,1
Divorced,36-50,-38.747021402467546,E,-15.697630926958874,D,-82.43808888618595,1
Divorced,51-65,15.590349981196821,B,73.37543289484482,B,70.62259852010348,1
Single,51-65,151.72543489939187,B,168.91089552595628,C,13.789147113439803,0
Married,18-25,-120.70009599591461,E,33.87134745765716,D,-83.38145186840511,1
Widowed,18-25,-175.5391305487607,E,161.29834002611315,B,-23.942914104931504,0
Married,26-35,44.05060079277973,E,68.34167023754642,D,83.34440868667431,0
Widowed,65+,87.99554516412785,E,-70.75220424804135,E,168.02346621174436,0
Married,18-25,35.12936722468202,D,-80.00869942481116,B,75.68395078263605,1
Divorced,51-65,-119.8832356079772,E,-89.46183582697626,E,37.58438461545766,0
Divorced,65+,-84.11151835070349,B,77.70474061842827,C,97.42509529033786,1
Single,51-65,-82.39354058189193,D,179.58616373093966,E,-110.32757327747763,1
Widowed,18-25,49.016167739144876,D,-223.05776490211903,C,130.70871839192313,0
Divorced,51-65,-105.22270125642576,B,145.73184415852936,A,-89.03357893143392,0
Single,65+,114.58455073063578,A,-116.4634231965592,A,59.38227838472309,0
Widowed,18-25,10.625611864691807,A,94.59339700872651,E,-59.54930607384671,0
Married,65+,-19.185756349713085,A,-10.771285590327139,A,62.53345968045579,0
Married,51-65,-30.44755669517646,C,37.57616655187456,D,85.06631542793703,0
Widowed,26-35,-280.71975137830094,A,53.07479171573998,D,-122.29846288931337,1
Married,36-50,-87.76261145901306,E,180.3340126883884,B,-37.77358464932628,0
Divorced,18-25,212.59147755824003,D,-8.70832450640653,D,-7.542765746445788,1
Single,36-50,74.56601977652909,E,78.63230314220483,C,-8.476665886244112,1
Single,65+,75.43334342169612,C,-20.16920533118311,A,-71.9925224492523,1
Divorced,18-25,8.820565867958202,D,-140.24507876877556,C,-49.6918449684423,0
Single,18-25,-336.3356646177389,A,43.64330700352744,D,109.99173610109527,0
Single,65+,25.97704517207575,B,-112.03453506209866,A,-169.44399245070875,0
Divorced,36-50,-152.72163828413875,E,102.0686536357218,E,58.91321668267414,1
Married,36-50,6.745897166994162,D,167.6890396613923,E,141.96488916464526,0
Divorced,36-50,53.933877509563644,B,-46.62280221344906,A,-32.56389048848127,0
Divorced,18-25,0.7079046874189756,C,-96.61531184113441,C,58.01830853755698,1
Widowed,18-25,139.6754165638203,A,39.63239434332226,E,47.9900384909954,0
Divorced,65+,-81.49650259304482,D,32.1060322357379,D,57.51929814187554,1
Divorced,36-50,-79.48212121192245,C,70.66689416549909,E,-105.169024727581,1
Widowed,18-25,113.934342424448,B,80.599595035033,A,-54.931559099863904,0
Married,51-65,-47.52899254858594,D,-97.6068926456118,E,-44.76863705743542,1
Divorced,51-65,-25.425471294261392,A,75.02199420737756,E,30.94574398357568,0
Married,36-50,106.44421547742955,A,72.19530061716038,B,81.24126741867757,1
Widowed,51-65,140.4210500950259,D,10.390218581046575,A,26.946584246867367,0
Widowed,65+,41.54138024156689,D,-16.772871550161238,A,-136.10041938632241,1
Widowed,65+,110.52012093127988,A,103.8510471675009,C,-122.4217607848639,0
Single,65+,102.37408310639135,B,11.22343853630035,C,42.006451761967476,1
Married,18-25,-41.457396553559214,A,-87.72051017001664,A,-144.2964456110847,1
Widowed,36-50,80.79494855172763,A,35.02415070296097,E,109.97484490436061,1
Married,26-35,23.117425603552196,E,137.92933261330444,C,-81.17098520726069,0
Widowed,65+,122.30892972019032,A,-172.8871794666529,B,18.789182796867628,1
Married,51-65,-51.165084872371324,E,76.26824299554985,A,172.43006889200277,1
Divorced,18-25,44.63368073129158,B,3.587225828615263,D,-77.06545056202131,0
Widowed,26-35,-45.34856899639041,D,75.55264244455388,B,18.57803071571847,0
Married,26-35,145.05264587142625,C,-48.50896781892499,A,-59.94661427036777,1
Single,65+,168.8054926617558,D,-102.98652239879954,B,31.556772610573745,1
Widowed,26-35,153.7684893932305,D,149.03210809587927,B,-79.23527557063359,0
Married,36-50,-51.64246849303266,A,256.22216239949995,E,-140.97191583918826,1
Single,18-25,-68.29281043630803,E,55.70657352711918,C,-153.19538245039732,0
Married,65+,55.06813981024025,E,175.48267877296826,A,76.34134302095248,1
Divorced,36-50,82.02320706311795,A,-88.39504706366623,C,95.52497329839473,1
Married,51-65,39.25656323181495,B,56.47942809698318,A,18.35408362999411,1
Single,65+,-38.25103979378046,A,-67.715025634923,B,-24.26976131412357,1
Married,65+,34.18762348195588,D,43.197565962932124,C,-19.510565094731895,1
Married,36-50,-118.00791924940037,B,-55.857044447625505,D,-73.48186159647034,1
Single,51-65,220.24329957311477,C,0.7710892652899282,D,-31.411829351777016,1
Single,51-65,-76.18869489478278,C,-36.61560927289517,C,161.95454044655781,0
Divorced,26-35,250.2156248779628,D,-21.555002244215913,A,-36.75249672255818,1
Married,26-35,10.45891955375447,C,-47.68275245495634,D,111.34490017597601,1
Single,26-35,153.53670070597002,C,148.23773574743407,B,96.57798030770786,0
Divorced,65+,-140.63434809472483,A,-47.91666095271679,E,-82.06560099854394,0
Widowed,51-65,-67.77922856912764,C,-39.04130163378227,C,177.48587672698793,1
Widowed,65+,-124.96291299916152,C,-133.63892786633514,A,68.21420149836962,0
Divorced,36-50,-169.15707921419872,B,26.128959491462318,B,-57.57396240987529,1
Single,36-50,0.17506603004666405,A,-82.49398628939618,B,-11.967914028346753,1
Single,36-50,-56.21695284417279,B,176.2319593516361,E,-84.88101081365436,0
Widowed,65+,55.887764400216525,D,-172.209258998601,E,-48.435586214502166,1
Single,51-65,21.285603613743323,A,-71.83959149734885,C,-63.65449296473983,1
Married,51-65,-76.90292697282086,B,-25.799933023688475,E,94.49926632724332,0
Married,65+,93.42059536173836,D,-8.6025250024047,C,40.7603456625613,1
Married,26-35,-5.0791485001111445,D,-89.72197907218705,B,74.1096987475926,1
Divorced,36-50,60.65910398189283,A,233.64168963720243,E,-100.52872039027956,1
Divorced,36-50,68.73133246468514,C,75.33565122409013,E,-28.683815406763962,0
Widowed,51-65,-83.37408315956878,D,115.1143094629168,C,106.2318724782372,1
Married,26-35,-47.32152675294303,A,21.918262593898653,D,-90.97446245083636,1
Married,51-65,37.84170262767807,D,112.43918158629998,B,28.09034970190562,0
Widowed,18-25,-110.52719139705131,C,-98.66188818284289,B,-86.05822412737704,1
Divorced,26-35,45.63967753420143,D,-32.47257590140556,D,-19.87577863494623,0
Single,65+,22.890287673800398,C,-145.59228146387292,A,62.414092278040144,1
Married,18-25,-26.084549003619152,D,-113.81822964548161,C,-169.58652380047926,0
Single,18-25,-8.178030399777894,E,-56.82255990505596,E,85.56195219579139,0
Single,65+,181.06000500118964,E,-33.00083613802855,B,59.058179707685476,1
Married,26-35,213.56131769780643,B,-38.32947012672424,C,126.51643172662463,0
Widowed,26-35,48.66673340830941,B,109.65423694388812,C,-8.763702411089888,1
Widowed,36-50,-44.363171200694815,C,70.19836037595404,C,-122.43762814300334,1
Widowed,18-25,-105.04287032895317,A,-42.55952568915044,A,-133.5102373266257,0
Widowed,18-25,144.43238590362003,B,-107.3692927729469,E,31.09972421773331,0
Single,18-25,50.49434318135655,E,-192.4988364560697,B,18.940190707876837,0
Married,51-65,-77.25832951479347,E,79.01819252009386,A,-75.22360241210058,1
Single,51-65,-14.897887820293846,C,-53.5155393204463,A,-93.1646530034712,0
Single,36-50,-287.20496884986267,A,41.69605255651637,D,197.28735148140495,1
Widowed,26-35,63.20849132295403,E,89.03483152994534,E,53.73122704600387,1
Married,36-50,-206.09093994628898,A,-209.548128804305,D,111.65204526970038,1
Single,51-65,189.57345272478432,A,-42.52111620584002,A,-117.65278825438872,0
Single,51-65,-123.96598473058657,B,105.05104694923784,D,-96.7721087501949,1
Widowed,65+,-99.96118250166155,A,65.30785058437337,D,83.38450317428342,0
Married,65+,51.12268643861698,D,91.93839982794219,E,-92.43918686227444,1
Divorced,51-65,34.084625405629396,D,78.12601954636455,C,92.57669733369256,0
Divorced,51-65,103.90215402413425,D,-53.967921278912044,A,-79.7984200698561,0
Married,26-35,41.045418233178694,B,-89.01474632214028,A,149.38245524095868,1
Divorced,26-35,73.70810452788143,B,70.02367306451754,B,-54.31491782489783,1
Married,26-35,-73.4441808079097,B,-67.66303700896243,E,-38.68269741493054,1
Married,36-50,-41.17846874196301,C,-45.59965487759327,C,-30.108716701154094,1
Widowed,26-35,-18.147756416947907,A,-43.28053703381063,B,-16.453953585350824,0
Widowed,65+,-124.5287641489883,E,-58.821061611366254,C,-259.5221457785029,1
Married,18-25,11.87980362917934,E,121.03558781717861,E,-148.6136773619336,1
Married,26-35,-25.635593931139056,C,-79.9620386987289,B,66.83462932139675,0
Divorced,65+,111.39650825053029,C,-14.72802951470499,E,-12.902406696799549,1
Single,65+,-58.33942881045694,D,75.49259101690288,E,140.29455428158886,0
Divorced,65+,-15.774394691697118,E,-32.51030783158504,A,-66.34945854111078,0
Widowed,36-50,54.845928467017956,B,-82.46532475666717,C,136.91445947925757,1
Divorced,26-35,-48.22840986199384,D,-201.0124780406269,B,21.52452702622338,1
Divorced,18-25,-312.3663805449373,E,-153.20004152684177,E,-97.09849883050225,0
Divorced,18-25,-322.7654429918565,C,6.536203677338112,C,92.66922538327034,0
Married,51-65,33.964633543703805,D,-9.969413250424955,C,-42.73493784901047,0
Married,26-35,40.07350240738672,D,4.1429526034172675,E,-62.43034915443734,1
Single,36-50,108.2468700292126,A,192.23866750730073,B,12.272146062439214,1
Divorced,18-25,-52.007383997243906,B,-49.00330744540556,A,56.752875088960906,1
Single,36-50,22.497349593213603,B,58.837617420581346,B,19.024754307857794,1
Widowed,26-35,-33.90237919920281,D,122.9421168704413,C,-20.572281718469785,1
Married,51-65,43.90929707431125,A,93.34022029346019,B,193.75868165993867,0
Widowed,26-35,-102.22791168443919,C,5.020936536425533,B,-59.62743176365265,1
Married,36-50,-69.29375131478325,C,-64.48223044758971,E,49.78097440480194,1
Widowed,26-35,-68.66111586167831,B,84.01749939599237,E,-174.7853237751624,0
Divorced,18-25,81.00639575776147,D,2.94818510696984,A,-80.79579570069117,0
Single,36-50,43.33718762377927,D,-38.720827111243814,A,-2.0896015537374026,1
Divorced,65+,114.4296692008368,E,-25.608414652994725,B,74.57643742176175,1
Widowed,51-65,25.155671512355728,B,124.02002909613874,B,252.56019583818747,1
Single,26-35,-14.138357077343736,B,-6.188808673897508,D,71.68925394500005,0
Divorced,18-25,47.5761848309446,D,72.77134555878635,C,69.6374812464446,0
Divorced,51-65,-40.63648879063139,A,-69.28060008606825,E,-74.84621976589581,1
Divorced,36-50,-20.196312903732846,D,-10.895464874021856,B,123.56861527636293,1
Single,65+,35.3868391216541,D,-18.182852370899525,D,-163.08095396243198,1
Divorced,26-35,86.15568427279146,D,123.10423096172283,C,-165.13445915092709,0
Single,36-50,-76.4583754097616,E,244.65690687350246,C,-232.73028978312092,0
Divorced,26-35,-80.99502090911037,C,94.48087608049124,A,-32.45899617133055,0
Single,26-35,-217.3205745096938,D,-45.12226432354134,D,-227.86185835546604,0
Married,51-65,99.23763842088468,C,-95.79727122418753,A,-110.36294543637692,0
Married,26-35,62.260802381820724,D,-49.831923420700235,C,-79.79452710953419,0
Divorced,26-35,109.27129338765076,C,-97.51501200162681,C,48.19015022668198,1
Single,36-50,-0.2784158544745354,E,21.08808318377392,C,-9.961532708726905,0
Divorced,36-50,49.505363410129085,C,24.20354247585084,D,60.178714770280926,0
Married,26-35,80.43267186076186,D,-40.39117162501072,D,27.50096570836094,1
Married,18-25,81.56751499376014,A,141.61739406532786,B,146.39754366854615,0
Widowed,51-65,-149.34396695044433,B,-74.02080114527938,E,16.98747915105549,0
Married,51-65,14.041824158319335,E,123.23978328901907,B,132.07654519692832,0
Married,51-65,84.03089388949526,C,-29.690528185849352,E,261.70938135195433,0
Widowed,51-65,80.15836554184963,A,233.9903054334321,A,36.127837147594605,0
Single,51-65,-24.003836088420353,E,-136.5649039471595,C,81.27679147778557,1
Single,65+,145.06290930969973,A,67.9315598219432,E,195.77496935858142,1
Divorced,36-50,-31.4411240782974,C,-9.347694743472918,D,59.08015544209717,1
Widowed,51-65,-65.35970802603593,D,-38.638865434304805,D,188.09460831302601,0
Married,18-25,-161.35500563645203,C,-134.3324906063891,A,-31.478476326390236,0
Single,26-35,-146.76899779658208,A,51.774722405643395,C,29.881049389470533,0
Married,18-25,-19.17213953454743,A,128.52030706554118,E,-94.09641939896727,1
Divorced,65+,-7.458496773957352,D,-88.7013759554562,E,-40.413512030583014,0
Single,18-25,-73.56133017542703,A,28.926124540656122,B,-77.89303640339624,0
Single,65+,-3.2465645851226776,A,10.117734089497468,C,-38.89669750837102,1
Single,18-25,-10.057754602133654,D,133.8210482924236,C,155.7893675473455,0
Single,65+,85.40981930743128,B,32.787124430775066,A,53.09725743353002,0
Divorced,18-25,-83.47631658651466,D,-23.749462806860134,C,111.14293266717985,1
Divorced,36-50,151.16021083000393,C,-71.23869593643441,C,-107.74728067857362,1
Married,36-50,-61.446192543951774,D,-4.520302102168141,D,64.33099953644185,1
Widowed,18-25,-37.01338568867725,E,88.78966509892749,E,84.95846817176934,0
Married,26-35,67.788385692898,C,-124.31718123819316,D,102.94547179257414,0
Widowed,18-25,-58.218372196582365,B,190.2932658954805,A,72.47436277811872,0
Married,18-25,-51.710193006006,E,-2.4701733782643056,B,136.13829142740167,1
Single,26-35,-103.91557469418657,E,73.69684307592675,C,9.435859742392962,1
Divorced,26-35,106.71734421119699,C,127.30520444073044,E,29.94670371359013,0
Single,18-25,28.87740483719825,A,-27.51084011691746,A,-4.043353663059651,1
Widowed,26-35,95.85290201527353,D,-94.68324516489797,B,35.4283612533522,0
Married,18-25,-163.2568944946982,C,66.33689305436413,A,138.02603082518615,1
Widowed,65+,-147.62205605512696,D,50.4328675040978,E,-57.369480549704875,0
Married,26-35,47.80681953356189,B,-21.400588772833707,E,48.33113690927429,1
Single,18-25,-11.630114812806061,E,-57.78249825482796,D,-218.31502157833293,1
Widowed,51-65,39.30057661290148,C,28.077348762883176,C,-106.31532510396863,1
Single,51-65,-42.78107361109179,C,238.2716165799612,A,99.00177318168384,1
Widowed,26-35,58.8002066279394,D,-19.67360059345111,E,-77.73918092163578,0
Divorced,51-65,-202.19324356286776,A,-64.93634669870103,A,-99.21119230980088,1
Divorced,51-65,103.66597966077119,A,85.05715685607503,D,11.13450226528898,1
Widowed,65+,84.45791610993119,A,6.963987940006938,D,90.41239871699698,0
Single,36-50,44.11579342586923,D,125.28276852944077,E,12.1679545179543,0
Single,51-65,-12.511698019437947,B,280.90444055324866,C,34.94732644468025,1
Widowed,36-50,-1.453231281754218,C,-27.354171720399012,C,-89.1920064271307,0
Married,51-65,-3.690375983496499,E,-76.8834423475285,E,-96.82432605988916,0
Widowed,26-35,-33.881019187249905,A,-53.42966151970373,B,153.88129910307038,0
Widowed,36-50,19.203490167882237,C,-147.1032355184333,B,16.434416447282178,1
Widowed,65+,-12.070445853589568,A,190.5270510421432,D,148.50504771798273,0
Married,26-35,-10.579999485193243,B,-45.01446827638221,B,149.92545041791428,1
Single,36-50,19.625805112135914,D,79.16845107824322,D,-57.85364132589253,0
Married,18-25,76.7948420071433,B,14.056452606656569,A,-71.58511064649052,0
Widowed,36-50,72.81822117573758,B,52.09202435537831,C,-7.773128986108197,1
Single,18-25,-30.64202142131342,A,94.92467362882292,B,26.372051728119004,0
Widowed,18-25,-44.6704875701988,A,69.71229300273673,D,-55.384321368350896,1
Single,26-35,-58.59365496622032,A,-9.555894416921488,E,-30.03292442397908,1
Widowed,65+,62.45173695794017,C,35.30022010843704,D,-10.782893769666755,1
Single,26-35,-59.59725173080187,E,-56.87352426707497,E,-167.65741815368648,0
Widowed,36-50,82.24209814494084,A,152.20300406884698,E,-272.0585719646052,0
Widowed,26-35,32.11730763414288,E,102.81506712948591,E,123.43014805999226,1
Widowed,18-25,-0.7054763910327513,E,-56.55147649292157,D,13.036950374799993,0
Divorced,36-50,-86.36839568976394,D,113.26833550222852,E,-22.772190642569047,0
Single,65+,-124.3481561232251,B,-147.90777349427518,A,72.21998129165856,1
Widowed,18-25,21.976114490423107,A,-116.84794263930709,D,-230.83258345403746,0
Married,26-35,7.410613957168587,A,21.142286696199353,E,-105.68715354566515,1
Married,26-35,12.020524921078467,D,262.24351599764645,C,-79.83227828149573,1
Widowed,51-65,-72.62912138939785,E,0.24849302980073795,B,23.193802532870073,1
Single,36-50,-6.6146398369089265,E,36.64349321566442,D,-37.47257461163432,1
Single,26-35,-148.34364529642372,D,73.11448866880723,C,-47.01990550713063,1
Divorced,51-65,4.372980262348969,C,78.8555020928135,C,-21.81496065857622,0
Widowed,51-65,-63.42868404894374,E,103.05364586995958,A,8.291260876792727,0
Widowed,18-25,178.38265901243042,B,108.96704491293244,B,-36.835155170943814,1
Single,65+,-109.79071908875224,C,23.807695560847627,E,27.84345554563796,0
Widowed,18-25,-128.216209420132,E,-197.453700946243,B,11.701484830600455,1
Married,65+,15.307815627795089,D,9.154181123889092,D,53.10167630235003,1
Married,18-25,-94.64371475439951,B,177.27581855522706,B,-1.435207301545539,1
Single,26-35,23.221391627431018,A,101.19210658909799,C,-34.438346034454455,0
Married,65+,32.269322629890695,D,-29.90251481965458,D,-37.27657537533228,1
Widowed,36-50,83.29258496186857,E,216.04205764957865,A,-85.45746737883728,1
Divorced,26-35,23.820153810320093,B,32.117373807393875,C,-60.81136256319761,0
