genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Other,9.429266008308494,-183.79246354975947,D,24.849816497999473,E,-73.60077653353649,B,123.27843998628379,52.356077865123005,D,28.252975963871858,C,E,A,48.08076894901866,C,0
Non-binary,-50.150351775569504,13.924510725768592,A,63.122184614756605,C,-5.690014236777075,B,-53.59868644888276,-62.69833653053061,E,-201.39271761715122,D,B,B,-68.98656444555705,C,0
M,84.4421098995335,31.569849905301407,A,-83.77226223518008,A,150.09195288210609,A,-69.24845217226802,172.77861146733875,C,23.715301725473314,D,C,D,5.608768840200767,D,0
Male,-7.298448551278945,-78.88262956273718,A,-69.21903213587964,E,126.85678018389484,A,-74.08974292075294,38.182246154279625,C,-66.4733387713252,A,D,B,62.586603950428085,A,0
Male,15.7770620088932,192.77772871125788,C,-203.221902554563,B,-36.08689084789757,B,-91.26114735265418,105.7714954358923,E,70.59887763533469,E,A,C,-136.27333060830088,D,1
M,-270.11709987320074,134.0662466036815,C,16.83190851279741,A,-57.364735956192824,A,124.1618810059123,-88.70044503077833,A,-28.23971616276067,B,D,A,113.1500111838355,A,1
F,-58.65149873622496,-29.817333116100446,B,197.25803190070178,E,-70.38885918166244,A,-4.204864199925136,-122.64722818991802,A,9.777066157280698,D,C,D,65.12771186472179,D,1
Female,-258.8728037170003,122.73066793224669,D,-184.0185865691762,A,59.95051278107122,D,-112.99544745784272,16.806628719951693,B,29.24539011531661,C,C,A,171.5596416870942,A,1
Female,48.7965278144277,-102.30932189782922,C,15.564862882573404,D,50.502501589418316,A,-54.59648153497979,130.9974278752606,B,-209.80537092944775,C,B,E,-101.4321357837215,C,0
Male,-21.188526906322117,162.31827502844533,A,-70.06129548196067,A,-132.83173902852846,B,88.78555444663274,-207.96765815832137,B,84.66247193709688,C,D,B,26.86247158154675,B,0
Male,8.29508147721587,-196.07843451865853,C,-132.37695554590928,B,-44.594022597329484,E,24.915720857159997,-98.14542883928708,D,-117.17683893244228,A,D,E,-34.811355502976845,E,0
Male,-158.62720225045362,59.88156062946272,B,-16.13224934476966,C,-135.89604930901234,A,5.420168546561835,-73.74133839646824,D,-105.72584968860565,E,B,A,-68.77426678215033,C,1
Non-binary,-29.437972888828323,-136.04831173077284,D,7.151692708601781,D,-311.6321127354426,E,100.85235630327061,-28.891031436539095,E,-64.63593129613768,D,C,D,-31.54474942782477,D,1
M,-34.7039960861638,-59.09458692637969,B,11.628906725589877,A,164.50709276383174,A,15.244537664353706,-22.967878549414902,B,137.8345398019355,B,D,E,133.1085187115308,A,0
Female,-220.46733147243444,-179.00248660706552,B,23.416839151808468,D,200.96532382414668,D,111.50459848407431,-98.84659170076058,E,-43.83778704062741,A,D,E,65.89721738161329,E,1
Male,-73.32672943990748,-10.110814829137011,A,90.73004186666319,C,-115.65379856165747,A,-41.676073925736354,16.207571310486053,B,4.253528755013428,B,B,A,168.9643823805262,A,0
Non-binary,-72.72100555206016,-92.26394037175649,A,120.07868388988253,C,-41.70283995751596,E,65.24367537374232,160.46020644239744,E,-101.67272356884244,B,C,C,0.9958437210358932,C,1
Non-binary,88.10727707257249,93.64925736067711,D,-49.97193789719864,B,-58.71278620789157,A,-101.14297496387823,-103.48611795188067,B,11.676099952480335,E,D,E,64.4125125691994,A,1
F,164.71342647036477,127.31251986439256,E,115.42113707280627,D,103.71227813900956,C,-77.58920110504755,98.27124598490822,E,38.1091419014975,A,C,A,6.182671534713358,C,1
M,0.24626997276676177,50.220231438659326,A,-40.739656753110225,A,92.32261917211486,E,104.57824015413448,-12.533287644946755,B,52.08342043665497,E,E,D,161.67368698542802,B,1
Non-binary,-58.880274564259985,88.74514717905868,C,68.29087856344428,A,3.127232713313895,B,139.30604014502907,-122.22030719912738,D,-65.93640832178693,B,E,A,-51.79457530114288,D,1
Non-binary,-50.66831960460755,-42.81400828779109,B,-5.454901990851921,B,12.705387758056762,E,192.61710621034982,34.56511760519988,D,65.12833306940315,B,A,C,-13.55790876342698,D,1
F,-134.87744974628345,82.63989214077792,E,-94.98071147632405,D,-14.988732466014543,A,20.91650544249521,-66.80616105925536,A,140.42086518039102,D,A,C,-184.16799801027224,B,1
Other,41.68536480563089,116.72509793114709,B,13.708562680565242,B,-9.085130330459453,E,18.440806676087405,1.1689488275880542,A,-50.43530010162958,E,C,C,-33.3964334146045,E,0
Non-binary,-104.71835114362284,-133.5447538178194,A,-106.36747712115454,B,-124.78821274791594,C,-125.85862226268824,-116.64883603209294,E,-91.82533076768698,C,E,B,-133.0703209300764,D,0
M,0.23523736701409936,-21.865277839506888,A,-21.342814561725163,A,180.0581067538807,A,1.791460258055775,-198.31431559691183,E,241.01325219231055,B,D,B,-93.66771297946146,C,0
F,18.19064815077206,143.4814462454342,C,117.51847744183837,C,-31.276114322617214,B,-106.07786666253138,20.279688681126228,C,107.38115745572625,D,E,D,5.328955411380879,C,0
M,-28.095423956581605,61.1406874623059,D,-22.75286321195699,B,51.53738322739561,B,-35.4432832037455,104.940832714983,E,-158.01575620895832,C,E,E,140.8562668201963,B,0
Other,-108.23336903375306,-97.75017945853247,C,34.34253807457814,A,-12.415070867716175,E,68.34549085797268,-65.60199980407488,A,-50.05065225316233,E,A,B,-266.119441394728,B,1
Non-binary,-44.08796620502608,25.297270682090005,B,38.81693146637074,E,62.243159700516095,B,-38.197154256561774,-9.832699388913293,B,-19.387552783532385,C,A,D,-27.47637936561635,E,0
Male,-164.9610074941589,4.162119348533587,D,33.585022078604936,B,-83.89552821258162,A,-7.571125268768297,-38.65121466421845,D,-14.162673802135442,D,E,A,-124.35476943722597,A,0
M,-129.9839112259833,78.89593717159521,B,-79.6684277756934,A,119.13705121383612,C,-249.49034385432154,63.6414837770762,C,-125.7933785791198,B,C,E,31.825580459943936,E,0
Male,113.09314856326304,142.13459371388305,D,-6.195012225559083,A,-80.77452409838524,A,83.9441010919388,133.4625493496926,E,136.72255930667592,E,B,E,219.8843326402391,D,0
Non-binary,-72.56906789402893,36.87604710531875,C,36.96392009593205,C,106.70776993755888,A,-32.638155099032375,2.009835009554822,D,-13.293850761216142,D,E,E,221.27183711845748,D,1
Female,143.85437314792057,-17.751814831329817,C,135.91870735487478,C,-65.5811517167411,B,-7.656226710795802,31.4467569697769,E,3.1225467608613795,C,C,A,11.33013942490075,B,0
M,40.29511826098828,103.14202382322624,B,-129.66278242350268,A,149.44255875616298,C,-97.2173433368522,40.81666755734453,B,-40.6330006480172,E,D,D,-10.913328509775797,C,1
Male,-42.63572819239309,-118.76240890299255,D,-110.29889645050525,C,11.746345310845037,D,73.40852936689676,-16.33677490815268,E,-202.06268935121656,C,A,E,-92.61351856170201,D,1
Other,-21.745295807265013,-63.24366284565118,B,-11.469285105190613,A,105.66662394704827,B,-167.11376638711118,-138.0685636021266,D,143.69019232237454,D,C,E,-18.133138646525158,D,1
Male,-4.512859767887819,45.6896214697217,D,-193.58004360702324,E,-67.2806349037577,E,-96.30540286534642,-109.02073225455162,D,-161.25158712673303,B,B,D,-28.710888991592064,D,1
Male,-67.05008264599465,-132.27312788494072,D,220.80335206253034,A,118.19237459330978,A,30.667480930322142,155.79065342606532,C,-30.50072341777025,E,E,B,30.787602238947514,C,0
Non-binary,-48.96763050981338,41.05407842393415,B,-88.19352309094984,A,-167.98789817186298,E,-202.2030718713289,-35.82952645538115,E,-156.92240615775498,C,E,D,-94.00866221341197,C,1
F,114.51486654552158,-68.04684709050068,A,43.11125231938126,B,-115.52221155732758,E,-95.65775683846331,66.12682606900879,C,150.33855535892013,D,D,E,-36.4999483403206,C,1
Female,-8.235544528002903,25.65573658258378,B,-43.00972435528601,B,-4.805154615404522,B,130.40435118998818,69.70164809945727,A,-64.99831029524287,D,B,B,37.77783394731999,C,0
M,12.612169188902477,119.5135914543061,B,176.9920646620633,A,88.92981070349533,C,125.90762767539454,74.09517262937743,C,52.624348969996895,A,A,C,212.20093967791794,E,1
Other,-121.5994356290901,203.7330377306756,E,-7.6357867365222445,D,243.64204403017723,A,219.2206365966055,182.07536934922388,E,135.94004625493972,B,C,D,109.94460994447812,C,1
Other,-145.36046237436054,-2.538987748723592,B,-205.7277025184375,A,135.25079469214802,C,91.30475455828187,20.568294269509014,E,104.20201031894311,D,C,E,91.66822134270856,E,1
Other,3.8982213991243206,106.43494352714593,E,134.5864848495937,C,-142.45263904147936,E,-46.11660580617376,82.30021407669025,A,142.72114563235846,B,A,A,54.57962524689053,E,1
Non-binary,200.6945087092334,94.48545670775492,B,-13.558906745558339,A,6.139510104442461,E,1.1563885971151808,79.00676128605002,B,-92.57879184560053,A,A,E,-31.21426761339005,D,0
M,52.78202570343807,-124.58146493331064,D,40.59436893534064,C,134.21190752304628,B,-27.670809173187205,-161.56189990239412,D,-34.63245924966506,D,C,A,185.01977040986696,A,1
M,-184.81879130475122,-107.56257482105089,B,128.4679689882703,B,121.3252255521325,E,-131.8348411481625,36.21433898903259,E,26.215060964952457,B,E,A,-98.25454298777649,E,1
Male,92.77247294924578,-16.112343141650136,A,-54.524579942487925,C,-105.74669750937188,B,-18.575717727120917,4.500679212596205,D,-49.76982248871545,D,D,E,-114.64993014341628,D,0
Other,142.02896313382695,-35.191199850945914,E,73.36391847495497,A,-156.95345996257058,D,135.98307338065416,140.88235640815822,B,171.696033940209,C,A,C,-29.703588739524378,A,0
Male,0.9270553440447746,23.212841210049554,A,-4.316108755646463,A,110.08008629722251,C,-1.1226967059387607,-86.61105936519739,E,21.64325589393848,C,D,C,-83.07599694011016,E,0
M,-50.12621287941943,-6.6009407300812,E,-18.01267057309561,E,76.27736725415886,E,-21.1900857722748,84.43828318726193,C,-53.25197789048885,D,D,A,176.85833216702142,B,1
Female,-144.18112878955907,117.61992495743776,E,23.290136085523073,B,-121.70234641820758,D,-24.512243859302874,-131.4798706096666,D,-41.13698400473363,D,D,C,-143.5043949865748,A,0
Male,-20.52237519726455,95.61196029930217,C,-64.8970569286788,C,69.58578870055821,D,-81.93210052115097,-38.882348009949794,B,-212.76257082024736,C,E,E,-53.43133457915098,E,1
Male,88.6583234438515,-84.68561998432446,C,-44.3770457624645,D,-14.655805169002607,E,-65.89607305470541,-70.53192354977392,A,-113.1191294532337,A,C,A,88.34874592829964,A,0
F,-144.34027181064815,-173.03901276996294,C,12.633356588467223,A,-87.31530385514988,D,-31.00487745657179,-24.556747025606683,B,-93.78878577616264,C,E,C,0.38131036235670135,E,1
Other,-12.262723257848027,-44.25777993509629,B,-28.41836238495444,E,-2.2951159816737343,E,-60.129683580247494,48.91881798178385,C,123.36945510006912,A,A,C,-35.810137692572994,C,0
Other,44.87179444632558,-47.62386389923602,A,95.57459344990752,D,26.90923155749471,C,-75.57484769411613,-91.01639854134463,C,-67.34854694259732,D,E,D,-12.294076123927372,E,1
Male,-36.42518970260031,-2.5061789093762643,D,-109.98994521661321,A,-104.97436071328185,B,-10.142971700757949,0.03291384544223769,C,-110.09570893682464,A,C,D,-56.30486529924975,D,1
Female,144.6010614896938,-175.73179333705593,E,-50.64075042677617,A,81.47088136288986,A,-68.44559773837182,225.83344895023285,C,90.3367372566948,B,B,B,114.2037478028455,E,0
Non-binary,66.53031325769231,19.290145097080675,D,25.051017940987936,C,-43.509451367778524,C,107.00016515087083,-93.92193115329135,A,-24.030765617021995,A,B,C,96.993341016019,D,1
Other,9.416766507825281,-7.379982834967941,B,370.1079240171581,C,-44.77772992688222,D,-39.556740917882145,12.322312121992198,E,29.14541251072773,B,E,D,-25.17231500550836,B,1
Male,-15.346368701865899,-29.73441244187931,C,30.16726392920327,C,9.665598975396646,B,88.7212396752794,39.693071208260136,D,-197.65963353763607,C,C,E,13.481064566386106,A,1
Male,35.605838647059166,137.13077302428306,A,55.49263533355544,B,116.98909898555283,B,181.44562121182105,63.21187033960124,C,-100.36868530127683,C,B,A,77.82814751997404,D,1
M,61.34331830673937,38.80960152266872,D,-72.26002177804979,E,-121.84492644599021,A,85.21199073475363,73.59358309587718,B,-118.04461972697365,A,C,A,42.85710278846292,A,1
Female,-130.76909499396405,-55.21143669425857,B,263.037760006564,B,93.3053156477979,D,19.98731385216958,-147.41177462460976,E,50.86984706706049,B,E,E,109.65084856072147,B,0
F,-131.71522247451517,-53.15086708687361,D,-18.104237834932686,B,-61.90358579704445,B,-17.843184518277603,-40.52045917786653,C,-7.171436101162873,E,D,E,-34.8829304090221,B,1
M,-10.375363142665753,175.80057079910875,E,148.50244403703542,A,-29.227533475594164,E,-37.64263357004416,-66.39489571052376,C,198.7052744658161,C,E,E,37.613604662477144,A,1
Non-binary,-118.40264486374825,-38.863016512946785,A,131.56756980483956,D,68.3599873086109,D,-105.06184637296438,183.77814462164994,D,84.27359286093653,B,E,D,-43.9752692919633,D,0
Female,-74.98379093380737,-58.78416386182129,A,4.736763207103305,D,-117.47916307215132,C,-59.179417276758365,11.54026451754736,A,21.104518625676043,A,C,A,-90.33423738611071,E,1
Female,283.8281825059676,137.26219460840815,D,200.2792776724833,A,-95.71384583107927,D,-47.547309445238874,-23.107859744046387,C,-205.053067831228,B,D,B,-36.916410825991456,D,1
Male,-91.90332452992031,-24.617211562785204,B,-9.879804638666508,A,-120.35269589161157,D,0.6544387400709247,-88.92871256795429,A,-52.78403133401069,C,D,C,-195.14979027236544,D,1
Other,69.22424286003415,-81.30051952992473,A,-135.2918063465894,E,-128.54412232757647,A,1.7606242009557915,150.6777406672352,D,-15.274395749255254,C,A,E,55.29683110998852,D,1
Other,-29.880328257549106,-161.96279506619067,D,111.16840934405026,A,37.630805871286924,A,58.57732938738969,-41.030214506976925,C,33.09072737448469,A,B,E,63.56724213082746,E,0
Other,7.498470751797508,68.78278943997252,C,162.3577205936812,B,-50.55486990410613,B,-48.939867785729874,52.32536418247321,D,-22.67800184731529,C,E,D,46.092814565264916,A,1
M,96.86484005189153,-142.38171738832622,C,36.62590192291868,D,174.50947771469401,D,72.21509407721943,-27.66530620641593,A,75.48237361884995,D,C,C,-60.44633615825128,A,1
Other,37.373872342362574,50.97649799116143,B,-31.059582504860252,B,103.74225015443533,C,-154.45031012980462,-104.43475719689242,C,-13.819658291664124,C,A,A,-37.46721568586532,D,0
Non-binary,-71.85169314362189,-17.339054113597815,E,78.05512411819329,C,-47.4359400256641,D,8.075001261928337,-131.17237187365654,B,241.98310019635696,C,D,A,-161.27182878686008,A,1
M,66.54726251756662,135.25643806528473,D,6.76382075505832,C,96.27707361116097,C,-116.64974229285265,-207.06365514473327,C,-0.4560544049912375,B,B,A,32.40903076633969,A,1
F,-14.21572187823162,-56.06407253087961,D,-15.757729352124855,E,23.60105261190797,A,-106.86127557845195,-56.15571675287141,C,31.897584250471013,B,D,A,-102.09556613837512,B,0
Other,-3.391455045799291,17.388727657553428,B,36.4314505850809,E,32.083017394545315,B,42.70892346880585,112.77094999488588,B,65.9317871475316,E,B,C,-70.86730581347086,C,0
Other,-255.15460945494596,-117.84576538530752,A,-187.59724312486452,B,-257.7647661327307,E,-154.8368000423684,-81.77051271582336,A,-74.88479162561445,A,E,E,77.36112052543326,E,1
Female,56.92142605675904,66.159814146968,D,-15.543763679726256,C,-24.514285779333946,A,-57.49651215020951,-164.23322748700454,A,-31.02109778957732,A,B,B,160.2846259508722,D,1
Other,43.695176046634195,11.407222133226364,A,29.792205976906555,E,22.906907489196215,E,107.68901049644204,131.43174098266653,A,-189.33451792592092,D,E,D,39.33580063536159,C,1
M,-131.7638777757711,-39.05613628129363,E,45.42537639594359,A,44.5627291011605,A,-192.62077328615408,48.71313016672514,C,70.97717783158245,A,D,E,67.83999146816078,E,1
Female,67.14404546826107,54.27434187925185,A,40.81586752063879,A,-75.90313445231796,B,-127.95363107436725,-106.9990243788073,C,159.93389203661494,A,C,A,51.273560303502954,A,0
Female,-22.787823436721975,-130.21454211251066,E,22.556834008889474,B,186.18618861503612,D,-103.01714060663933,-95.72537261551662,A,-174.32052731603213,B,B,B,-56.42926803925068,E,0
Non-binary,83.10799034465991,-47.106811282035544,C,82.70301147386994,C,101.76696261803441,D,80.44885308769337,171.95587221206395,D,-42.64312907850404,D,A,B,56.72206538204787,C,0
Female,59.33161093563406,209.5459543466038,E,-115.29511583793082,C,3.4100079350429926,C,-38.33402247791152,40.91636674643499,A,80.46163302978118,E,C,C,-38.35704031896781,A,0
Male,-70.26807693240978,105.34059873702894,C,-94.44841910591441,B,10.23632139363898,C,-74.94928016773034,-11.9933637988856,E,96.71921053129012,B,D,A,211.00758827821048,A,1
F,25.415384445050215,-27.157006618136315,B,-86.43900048480234,B,2.0357427109981368,E,21.692159286948154,-22.507699503670135,E,-91.58971859145912,B,B,A,195.51331728079964,A,1
F,-314.85795397931514,169.3148921226245,C,-51.68452654182835,E,-24.30676300281137,B,-20.455554273922694,-58.46457124171216,E,29.506025530760393,A,E,D,24.805103568496296,E,0
Male,-119.15078621952486,0.8369395888995934,B,65.15556651194765,C,-72.76514215983464,D,67.15376199463888,88.62794776687846,C,-33.60977924142084,D,E,C,-56.51899735290061,E,1
Female,-45.790412915798925,-62.25952807523632,B,-91.54542508948688,E,-70.50854300776736,A,-52.89447384924959,37.90439780180713,E,-116.50652931095496,A,A,C,143.42927001249507,D,1
Female,85.75793439784339,-14.82946311381101,D,31.7876391493109,C,-48.340035078522796,A,-58.87073814202412,-2.8419199499626453,A,-29.29333632081091,E,A,E,58.927320125887285,D,1
M,11.243888039581298,-119.77423875362699,E,-86.22777267696739,C,-58.037282642402346,C,148.12267701689566,-29.075708360497103,A,161.629714080098,E,D,D,14.53309185841008,B,1
Other,41.31979754829021,19.29284035111566,A,30.214181312155535,B,19.73105033460715,A,-20.929962910518295,80.33227091321147,B,166.278300582704,A,C,A,-52.93066495386538,D,1
F,-31.92824191447948,-93.24920624736832,C,-152.54788194406447,B,-117.94069749062702,D,-214.47564176327293,74.39465579049978,B,-26.029778294966576,B,B,B,-138.31462393966126,A,1
Female,25.94437440983691,62.836063658006836,D,225.02908778289626,C,157.57439176339406,D,-73.52723343090182,29.924049200779322,C,41.29459236796442,A,C,A,-51.754364492578794,A,0
Female,-46.770783702684334,-179.6756786008681,B,-100.28643001586232,A,-113.59748247358556,A,54.52567196941056,-21.5392083764733,D,-29.55103041445123,B,C,B,-52.248553775457616,C,1
