Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
None,E,C,199.080796681151,-76.37255738705495,B,-52.16464718034872,135.37784088738468,157.61287289164488,-68.08654854628992,53.322530147958524,80.36431247947755,113.32572949315814,E,D,0
Other,E,A,-12.41139040343573,41.46721672749592,C,117.56866195519973,34.27743814317656,-6.363651651573941,-134.25615123091507,-201.9754538855833,-66.28616733271488,61.41775431281763,C,B,1
Hindu,C,A,-91.83474931048463,39.74803166662591,D,68.18368436834984,-52.34493174058652,-109.79324512111093,-40.80914294733895,42.83619317102962,19.174194145495584,-53.04512260079919,C,A,0
Buddhist,E,A,83.74956225045162,262.85750301823333,A,-98.33318083862935,-138.63899216800772,41.97160935414658,-24.624012210912717,85.52630020232435,32.82161022232349,-44.58131928084049,B,D,1
Muslim,D,E,29.245778181721803,-118.26558224305973,C,-19.051483126648584,117.6594429657543,-56.22150750019984,134.20391088131117,215.92420503583293,-42.97231485720926,-13.106551484619391,D,D,0
Buddhist,E,A,27.047914392041516,51.02773507769861,C,-90.16012594076123,-8.202863251263834,-136.615566691892,101.03833552687853,-138.4854022781724,12.599629975104696,-91.74703084637531,C,A,0
Jewish,E,C,-85.97694836142955,-57.549718941836645,C,-26.972303392722534,235.08366294229438,92.43111516864134,16.380081298300734,39.30368793103149,-49.42830573184997,-29.97179876445878,A,E,1
Jewish,D,A,-5.105692770075651,-25.895949223907124,D,84.74768625947074,57.316237117813664,1.5844387560171158,99.32712864803815,68.264542141383,-24.73118872371417,0.11954400522801865,D,E,0
Hindu,D,B,-28.456310512856447,-128.5938212533987,C,175.58478633576203,-21.025824422828595,133.2615693881317,-30.684552421089595,4.64030770202238,-210.78488383241148,72.04177345906045,E,D,0
None,A,D,171.01959504014758,-86.13740828158146,C,-19.916674036670436,24.085835295643857,9.268759298345234,197.49496319636967,32.63229017547307,-29.105292514574653,-8.079458697603961,A,A,1
Buddhist,C,B,7.488974589682454,-116.48777547769227,A,-63.964214400122735,22.699943095031962,38.92225161638251,131.84227595787584,-145.09826748753463,52.80551859419981,-46.959154611359175,C,B,0
Christian,E,A,44.01241756307503,-41.09183681210991,D,-40.824759557539885,47.50551915494267,42.90610981540784,77.2650918637975,27.1748976225702,-31.23611906150377,-163.44826961582356,B,E,0
Muslim,C,C,169.33454204368542,186.68325966324818,B,19.63978596549788,72.87212199712685,-24.932841196368834,15.194184959063332,-15.251812397841958,-96.78941361837568,68.83734102609566,B,D,1
Buddhist,D,E,-43.59750492209452,37.840770739177785,A,-99.51226659991939,-13.692236612741649,-129.94015478389585,-71.4139446426011,151.71779032043528,-136.5925342254107,-2.4439679649959,A,D,0
Hindu,C,D,132.14206012615486,29.53582510313447,D,-33.1350448864468,94.74274458208673,-8.751693683638493,14.187239530844797,52.186236430062614,37.645183433691535,-69.88571601122588,C,E,0
Jewish,A,A,-71.55421267955636,-187.68560984480357,C,-1.2390275194474765,-23.911481995169016,54.57684742309604,-165.97876451973127,-160.61423353643337,-63.53650384582388,312.48453737337263,E,D,1
None,A,C,3.8521386156480153,26.755680275315598,E,125.33916028416752,-44.668923334623486,198.05414688499033,-44.13192816250588,-66.6079630757738,183.59438655915906,32.82578658471619,E,A,1
Hindu,B,C,58.75801094309043,-72.54474313899384,D,-59.812822746497616,30.815969991831448,87.80477258458222,163.61494946250414,70.74626712672266,14.223193274337545,-79.3522683576476,B,E,1
Hindu,B,E,-120.42282690009947,-100.46961369162275,C,-14.122316171024757,-17.44451776693715,-123.68584441209767,-152.97947505494506,9.75047103330587,17.68619494113112,-17.190235560857637,B,B,0
Christian,E,C,-64.0887747988137,-84.05679381055896,E,28.531781309438,-162.60378810355616,-95.65531876694851,-165.3045092602371,291.7004252266933,24.15068902674242,-160.17005798672727,C,E,1
None,C,E,48.4933827443359,50.57796002386613,E,87.24297544399079,56.33531015309232,23.23912441646689,3.5605967635026317,104.40646934036467,94.8804850456618,187.53546654388643,D,C,0
Buddhist,A,B,38.000813176884016,-104.73278221625858,D,42.0013390009503,-45.22937347880826,-50.79052783523369,15.045694758335063,-34.796636385269856,111.0174920354694,-89.35617606224272,C,A,0
Hindu,D,B,176.21867999430665,186.53338630393915,C,-184.80974018832998,-8.065325015546568,94.62171404882868,-26.148862812943484,14.593081102301566,122.71064769785704,26.308927129125394,C,C,1
Christian,E,B,30.825345566111125,-84.90920191910082,D,106.00190792412528,20.794227524777472,110.40081819172923,207.59325851842232,289.7055318694647,159.9099992932762,-215.78756067225083,D,D,0
Jewish,A,A,-24.488370883055918,-57.75576915752757,C,65.89954350022343,76.50504584519726,114.39652394566771,19.14091139544838,0.1165716762874259,110.61599867403362,-49.399795592970555,E,B,1
Muslim,A,C,1.4178850914240764,-160.394957972086,A,29.25368905792023,-91.38971996213206,-17.644934306645087,17.185110840091934,-70.17966256805525,-20.460627666194508,104.10483819519585,A,D,1
Other,E,B,131.3868486829359,53.891567274625984,A,-23.695602182212873,-134.89467005420576,40.68027118433244,-90.1395234534054,128.5412722201622,-23.724530146291194,-142.83160373376933,D,A,1
Jewish,E,B,105.83652964953669,-18.921886277074883,B,58.287023786003864,-101.08938049901698,-3.753844831921829,26.0862029263431,21.733232347761348,109.99785154623751,51.12820045705815,E,D,1
Other,E,E,32.23656598886846,-12.74785309171063,A,85.5767845985415,120.53789829078863,19.96491280024221,-13.970008149637847,-89.10921586644282,-143.87136905801518,-39.68186836208165,E,D,1
Buddhist,A,B,-51.30252781160735,66.63173948653586,B,64.6868271615856,-59.72074598219338,39.920694952682005,68.77401512424113,5.059475100430749,-33.158520290424384,-273.57223734878136,A,E,0
Jewish,A,A,-322.84285661804523,-92.4994679837727,A,-4.692168301507238,-101.80775189507163,176.64591412164216,100.08085393503308,-111.9263858144851,45.36905148128009,29.660179667162932,D,C,1
None,B,B,-63.45547099248091,45.547713822229646,E,-68.76753511083325,-58.48858354897166,0.567371644319579,-82.18390046996535,221.40933754895903,-178.84335412833886,-116.1651973436026,E,E,1
Hindu,C,E,84.66871983781297,123.3881507998965,A,-62.02941752202328,71.96801951363085,169.41819254909583,106.61252053063414,-56.20234794244519,-28.563570605558695,41.77595363273245,B,B,0
None,C,E,33.812314582215095,-2.1545687641805658,E,79.29752273897593,5.309533010358488,22.556740217340558,-38.166717831244654,19.644129075628896,61.4386756535993,140.47154836598958,A,E,0
Muslim,D,E,-28.547896599806737,-44.80260136469232,A,-95.4713457943341,-91.75887684382103,67.96048838500539,23.987544815416662,32.16182544884584,111.38239035857345,9.286871532683262,B,E,1
Muslim,E,E,-44.65539391898602,11.396448792739656,C,-102.04059865025714,48.02322985769398,-39.34908137528754,-151.42398224436934,-16.90285060528717,96.25521437231941,-17.99707547881039,B,B,0
Muslim,A,C,-118.20097554169288,-58.98326188705506,D,-4.2134845851094855,24.003618863949246,-187.26288393444614,-10.672825829302193,28.97534381801038,173.50984536232346,-38.12894656944849,D,E,0
None,A,C,12.19010283137195,-17.638668135404277,C,37.37123524287369,-18.07699433403178,-66.20091890445843,139.90475847986903,60.75068137335744,167.74410271482023,58.40568566026053,C,A,0
None,A,B,-47.30793429895177,-8.942922827756906,E,-237.60101486743022,-178.60595486029513,-8.113557611421673,326.08820162814743,-70.58577868864394,158.47322421886878,-141.17359461600637,A,B,1
Hindu,D,B,30.31450927599299,38.43462206477832,A,16.918558064739504,34.912373424104956,90.67047121210582,1.7012520134873717,-53.76204684213645,-69.64988192008364,276.21318665741563,A,A,0
Jewish,E,C,14.41603681679379,-139.24072325068363,B,-68.33153094197243,-28.80894964305762,118.51834382858985,-75.62216479842554,104.60833052125406,-77.63703894389673,-101.20398068935266,C,B,1
Hindu,E,D,-28.027911817699174,82.85358256874233,D,-75.36931041483201,154.17319650647988,36.38700424068476,-197.49629674111156,80.1976144346521,-33.95440991976788,-62.459206926070756,E,C,0
Hindu,C,B,-106.27348017343816,21.43555951723002,A,-6.4935075230183505,-16.66617404488807,-148.1708274181045,-68.25092480840324,16.210060419026114,50.144158911211974,-111.98813497632084,A,C,0
Muslim,E,B,45.26719514989174,98.20602840911651,E,7.368849976407842,-153.70122420055293,-243.21084470993605,103.58682998985844,6.293205091167353,187.21773739676436,16.18036490598717,E,A,1
Other,B,A,-145.74832460824962,-73.2628453218131,E,16.28955623568761,0.11212525680159606,-13.258736151931249,150.30404202629936,-86.05423858659353,60.631705615560236,69.64710279619396,B,C,0
Christian,C,C,-154.6105074676962,-64.46687838223262,B,-142.12612151518755,1.2411626789963506,114.00619373357068,132.91813203198885,211.78074446216058,145.2355054490158,-129.65491659735392,A,D,0
Other,D,C,114.77324677991976,57.68065853679361,B,-55.93475143639931,-149.10923982740627,-8.668064835925069,169.7317040058098,56.40219107382721,-71.09832331140706,63.094849470909764,B,D,1
Muslim,D,A,155.7244965041207,177.90744150166262,A,167.92577646634558,-45.52604927558127,-82.55428816289273,81.87782110006843,23.144658344302226,-51.91347352810827,115.05177703268619,C,D,0
Jewish,D,E,-75.15539164959418,-77.32539373385279,A,59.50271928189246,-33.88611073341824,-87.24832509911941,28.27128855583098,-104.43042010788983,38.37846251834572,-31.86415262324498,D,B,1
Hindu,C,A,81.53606718986488,94.71944616045985,B,-62.3779286095697,-16.48046069644279,-189.635108818725,-185.4714153718157,-159.91133957405881,-154.3280093652446,122.06064096285914,A,C,0
Other,E,B,-230.06022632406737,27.88300996781765,D,-149.2070657142834,-114.27867432057961,0.25141135742939247,-40.203575260074075,-66.606572810694,-31.162955099018248,-70.7938887251936,D,C,0
Buddhist,D,D,106.52912509713744,-46.22719834897176,D,3.5062472573278534,-142.18694249839444,-24.176517364030893,-19.35519064611505,45.07000034143472,-14.248791813879496,-68.11118175869217,C,E,0
Other,D,A,62.524100657185635,-21.681817462645597,B,59.68304528670543,-48.30523508648616,-50.52798659379385,-64.62174184891477,-250.64745730784557,90.55777480475088,17.252280310265586,D,D,1
Other,D,A,-45.801768765835476,-25.76585880192584,E,61.306268227719194,102.51000365497714,-25.48539615635833,111.73458057489374,12.208204862355034,162.36776210942062,101.94282856135577,C,E,0
Other,C,C,28.653187866111494,-31.842865563199425,C,59.894999415998875,-192.83994328222812,-62.86715918165227,-113.21489296810701,-80.13352425561904,-55.52559852351918,33.68538565753852,C,C,1
Christian,D,E,-116.84216372123517,109.93963779723957,C,17.037903008068778,68.5793819508992,105.67732400760319,-51.04306316922316,-146.30145964560134,-32.670059504132965,-10.57411042706333,E,E,0
Buddhist,D,E,-110.4059759592172,116.53253011670319,E,-120.85436047738666,90.19065028931881,-23.707643314670175,-21.68699054535544,7.412488790933898,73.7354355788037,109.13110336047691,D,E,1
Buddhist,B,C,62.84653751206949,21.941455341284318,C,54.006872125016336,-196.7544864315389,-131.79944054091092,-74.94567027109508,-5.592196459184617,-123.71122406153985,141.98139612028243,E,E,1
Hindu,E,C,26.55561838925804,18.981203804993534,C,-121.0720527083069,-85.10087823145528,73.90442256012068,-89.05573210098497,-43.04901238792895,-153.7738702520687,184.76323218659616,D,C,0
Other,C,B,-101.05453466605634,-72.67895640639756,B,-83.22382310311194,-131.79254060126516,37.726614053324084,63.55613955607237,261.40113285708355,66.48350836077906,20.599192404919396,C,D,1
Buddhist,A,A,-280.0577928391494,77.1445830052014,C,65.59226899326741,110.16013735995998,-144.98134025099463,-151.08178960992186,-144.9332144379822,-2.628173118796052,310.9487714214791,A,E,0
Christian,C,E,-12.225404177216575,131.89225921120945,D,-25.128583628543538,-3.025114338159742,36.222292860916454,-159.70036879453025,-100.31692681700038,-82.8053878635646,231.33169178476183,B,A,1
Buddhist,C,E,69.05756861953354,-180.23539296494897,D,65.72063363822308,70.59293967360898,-124.3959924372578,-21.5288251965768,57.01701276857244,39.848048669006495,-127.32236779479756,D,E,0
Hindu,E,C,-82.23962092268053,-7.143062561774223,B,-74.34824673793749,-166.21132426074954,-128.56658953160564,-103.18578769190785,-90.53025216564633,-65.85239279554371,-222.10763681119255,A,C,0
Christian,B,E,-64.46227314513116,-100.69185605957911,D,-20.309414604169497,-225.51662278813166,-51.181288359556596,12.900272729888407,-67.10198229118868,90.47627165346263,-87.8625424534435,D,B,0
None,D,A,187.96575563324694,8.090354039582936,B,-39.41178270421263,18.67963653443955,-136.72721319373855,42.267175403487066,129.17030975218253,-29.522044492385113,35.019985515969154,E,C,0
Other,E,D,-113.44623705818285,34.15386366057012,D,-94.95041176981059,66.11867294319543,157.7941156305457,-38.468008821690916,-188.68629050894674,-14.433916213859636,-65.13425781637791,A,D,1
Muslim,B,D,20.662146026702807,-25.825636228151367,A,115.51104344089806,-85.52639780628634,176.87934601186643,-130.38738159113404,88.62049072682701,134.93735886253472,-82.51572850322385,D,B,1
Christian,E,A,2.716435598886436,27.80208598843637,B,17.744034831373217,43.055504883539584,-1.2754651292511354,-105.25946603740441,238.95628167865172,-13.103801627883715,-79.89633306079823,C,D,1
Jewish,A,B,-165.7006658151164,-43.57673964412365,C,222.68742878965537,76.41976158748366,63.20454784672568,-135.22019248937676,-100.72004796566274,38.34362489639945,51.05204411834965,D,D,1
Christian,C,B,-80.99708858192626,-1.6531994470382696,A,151.65675427649623,-78.07122712014262,7.781590472500374,-73.34924834582678,132.50291709208577,10.86693668882113,-132.15247572164247,B,C,1
Christian,C,C,-114.04719236167634,-7.823301731386914,D,75.17335107854524,-122.08457487730851,-22.460654727621545,2.093564789549279,-13.139319701148006,42.44298288743471,-60.89627502001464,D,A,1
Muslim,A,C,87.1114580498414,12.53048796818913,B,-148.75370855264075,-45.92356674672515,-113.86742510910209,226.01400043339274,-136.3598299799205,-65.52229034401505,-56.52850610955088,E,A,1
Muslim,B,B,46.71759080279489,4.387691792527267,E,11.392239143131924,109.33827322066034,10.887429780305325,19.718774270486584,-96.87410158808186,56.75415371067227,0.11424530731101083,A,C,0
Other,B,E,-226.929005472521,-205.2903200923152,B,78.22620725196494,16.682567543826092,168.0193590356382,96.62721036294069,-97.09995804278657,156.149880203072,-37.017537269628015,C,C,0
Hindu,E,B,-112.97708417715202,-189.73820186763416,B,28.919147262239402,-3.548894154044145,103.75976777654745,-109.41970135320997,-1.7579413368133263,-89.31523934532443,-71.54953553557017,E,E,0
Buddhist,C,C,-222.36695900312876,15.874550761669525,C,-11.02226320090273,90.25034055810214,137.4203007383486,76.24329708101246,-39.67366252553564,-63.458128743852136,114.34112475678657,B,C,1
Other,C,A,-32.496641803560614,-16.30436588884124,C,-87.59014047189542,46.424948855551484,56.49602424051871,-19.295484285826454,35.91058143088504,46.62591197911451,-15.454712390006103,B,C,1
Hindu,E,E,-161.99163308978243,-215.01356494754322,C,-15.700639676394104,159.70375386975448,-189.4143626260864,52.33085625266869,74.23066580895674,78.39672093772802,-30.289901095362193,E,E,1
Hindu,C,E,75.25745146304703,-1.689128485610361,C,91.67267753369876,-237.36857171354032,25.959163002549797,-79.72123424659353,2.782998741836426,130.6378587239041,-41.998693486282484,A,D,0
Muslim,B,E,133.248064830864,118.03125781424953,D,-55.08161001843411,90.50607145559587,-116.43666495018917,-15.656414749995767,-228.80440767318726,-133.55395296444692,-108.87940322932536,C,B,1
Christian,C,C,50.880055719397376,-37.23191125584269,E,121.87048011741209,-159.20782163743462,-54.52894301752546,-25.661257466794524,-87.74153281617849,-97.79731640557115,-31.226814208935217,D,D,1
None,B,C,-209.1357304286019,99.05085835210429,A,-95.91999312511335,-40.7517571122747,121.57370171896471,25.357906646582286,49.98504913521677,-76.56848236744504,-86.26418536364577,E,B,1
Christian,D,A,-16.593692032825718,35.46943052087141,B,5.532322292119035,147.3274469536371,-79.09904192654882,124.19261064242573,112.78205775623829,-62.02780711028089,-29.300744308568184,C,A,0
Muslim,D,A,71.61237182144073,91.93847600811786,B,141.5060549795228,93.65995254978499,108.8349799351195,-15.000138389042078,27.26376778845089,-28.878407854600248,71.41236956252321,B,D,0
Muslim,B,C,23.687840369002455,-45.54949635926668,A,-166.04901914342,70.2249777309638,-29.499392836025258,-5.769313009438011,75.88835584274864,33.07790289365576,71.84642146973471,B,C,1
None,D,B,-18.01360163776992,0.0416443388849436,E,70.49320869043889,19.63622218800959,17.652315104306712,-22.849539308681717,-28.642723174439222,-192.65997386652683,97.0813763130743,D,A,0
None,B,E,54.784794781837945,-36.37931780993098,A,-22.638226413177346,22.35698345596316,1.9735375428384951,58.469381440019205,-15.227811854116261,90.91516569264829,25.827223665197447,A,D,0
Christian,E,B,-84.40014167450104,-35.89674655812274,D,-19.547995958047533,23.686838224508026,107.2404952857504,0.6601393908443407,76.63784934506333,-78.5064229062994,-30.2065661954793,E,A,1
