sexuality,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Heterosexual,Germany,-23.6713753327513,A,30.11375461347831,C,A,D,C,C,B,30.135029211068836,138.45253560774194,53.48157058953753,E,1
Other,Brazil,-54.22278343277394,D,17.97648386333626,D,C,A,D,A,D,27.698840210602967,-78.78091124519374,12.617841964616696,D,1
Bisexual,Mexico,46.85547364810801,E,99.19129811129854,D,D,D,A,C,E,-61.22836759288447,-57.36106808576963,-191.8096389981535,C,1
Other,Other,-25.61216410122614,C,-76.0039695433671,A,C,D,B,E,A,-63.70693028444248,-199.29981462578428,-6.57936874967279,E,0
Heterosexual,Brazil,76.3300513217691,A,-16.699700488472338,D,E,A,B,B,A,-4.402189376831423,78.91712589547059,75.64751140294446,E,1
Bisexual,UK,-176.47129672206336,B,52.850710327552505,B,C,B,B,C,E,-161.07509295802797,-62.19510306954669,-54.71995316535876,A,1
Other,US,12.817278627892456,B,36.97452905715083,E,B,B,D,E,D,-67.06094111815615,121.09296012042343,-89.44109213497819,B,0
Homosexual,UK,-47.83399215849731,D,148.84714141221954,E,C,C,B,D,A,-139.3907121939267,145.92566597873648,-19.91496064381052,E,1
Other,US,-80.38243068062083,E,-111.6228667293919,A,B,E,E,C,D,-85.31061451705145,16.797026123240162,62.28066183206683,D,1
Homosexual,Mexico,50.15242423216687,D,-2.607711944202644,C,B,C,A,C,B,-35.72135300123313,92.01512168362079,47.15609943801173,B,1
Heterosexual,Germany,-84.93431464120806,E,-125.2720975399875,D,D,E,A,D,E,92.75612629470453,15.988718258204518,21.785110049263814,B,1
Other,China,17.66827249111476,D,108.48226654569963,D,D,A,A,B,D,-10.721446481725609,10.149503975580835,157.8629269203042,E,1
Bisexual,UK,25.628813782953312,E,-29.959622543171253,E,C,D,D,E,A,78.0779094882188,154.37918582914705,130.09952741765977,D,0
Bisexual,Germany,-14.589234315132543,C,-37.41155524847352,A,C,A,E,E,A,-95.84286631919481,82.19912632593972,46.47286775343582,E,0
Heterosexual,India,51.927598720763925,E,-53.84427541958071,A,B,C,C,B,A,-92.45556058650736,-125.61130064448751,40.3237215550604,D,1
Bisexual,India,169.32550769956177,C,-102.41948976459787,D,C,C,E,B,D,-25.41183116034419,-16.893838833630582,-39.545700740452155,A,1
Homosexual,Brazil,-30.771870138023395,C,-26.83934616252055,E,E,C,E,C,E,-170.73899982289373,125.54453320089006,-12.424309751301218,E,0
Other,Brazil,64.10982838673625,C,-171.43128160778176,C,D,B,E,C,B,26.302509491259013,-46.594314238749774,6.940635433949971,A,1
Other,China,122.38676258485866,E,-45.04479598939354,B,B,B,C,C,D,19.522235265094864,-60.02089994570662,30.28010865667456,B,0
Other,India,39.58674428761907,C,-120.8620302015639,D,A,B,C,D,A,43.704837390560584,-82.3832013520392,154.08961896125416,C,0
Heterosexual,Other,28.863001582963715,B,-85.29515164546176,D,C,C,E,D,B,23.986242271936575,-113.45926942582905,71.82946352365511,E,1
Bisexual,UK,134.0977704979183,B,122.31906039825822,D,A,A,C,B,D,-26.204540907476886,-113.87923878718686,-1.7224050746199877,E,1
Homosexual,Mexico,82.82293417002174,A,96.01003501008607,B,C,B,D,C,A,-83.67729645127828,34.1276901455928,44.61543793021863,D,1
Other,Other,89.90710490701672,D,82.89884665436271,B,E,C,A,C,C,-71.36349681405696,218.27907346968388,23.91241493321426,D,1
Bisexual,Brazil,41.73012408551986,C,33.80216525695675,B,A,C,B,C,E,29.54175909123733,-106.52814519842264,69.82344886239427,E,0
Bisexual,UK,97.27853771674168,D,-20.398158692290313,E,A,E,B,B,D,126.38245455281721,37.743161933357115,-79.84420630798664,D,1
Homosexual,India,28.300410804661265,E,-84.25994338909652,B,A,E,C,B,A,-48.10589597360069,-211.2222244143958,65.55482988843674,E,0
Heterosexual,Other,97.01522725100423,E,-219.8759590229879,C,B,A,A,D,A,88.01679840954118,67.99034057957861,125.81035220647718,E,1
Homosexual,Germany,53.9778940319652,C,73.962414004718,A,D,D,A,C,B,-93.39256528588413,34.38952240505389,7.14502944457041,E,1
Homosexual,Germany,34.68270726321765,A,-177.02911458873382,B,B,C,C,B,C,-70.78318629145494,-138.94335407171226,3.451989665329721,B,0
Other,Mexico,30.878336125009113,D,-70.61043985552004,D,B,E,D,D,B,-134.27090991445155,-48.715989915965515,134.44807352209716,C,0
Homosexual,China,3.0993146056372516,E,-40.10806843883682,C,D,C,C,D,C,-7.8822038137009205,115.21744196159884,-79.4091896455295,E,1
Homosexual,Other,130.22953405607126,C,-186.0544655220991,B,B,A,A,D,E,-54.06916773902128,81.14203992049544,-68.85539643741852,E,0
Other,India,-93.41519287686438,B,-24.002310071690033,A,E,C,A,A,C,145.52768411442034,39.26731079588676,192.69743064542018,D,0
Homosexual,China,-13.084333451606225,A,143.46970884966876,D,D,E,B,C,B,-111.29977474318977,-87.5310697616578,131.45553950864382,C,1
Homosexual,Brazil,-34.80193628915533,B,125.34642707808126,D,E,E,A,A,E,163.22613217297442,-50.049579952269404,157.3409728426971,A,0
Homosexual,Brazil,-24.974302487639804,A,-151.23946947500312,B,B,D,B,B,E,116.70726925591548,139.18084881514355,-140.53616886528852,D,1
Homosexual,Brazil,-37.74098084947054,E,31.348095848493934,E,B,D,E,D,D,42.16355496615292,-34.56817935571298,-75.48727588564591,A,0
Heterosexual,US,145.2792298587783,B,-19.667312398519236,E,A,E,E,C,D,24.680468813586536,6.751226804869713,161.86414745153303,A,0
Heterosexual,China,3.0710424065957,A,95.76318561190735,D,D,B,E,D,D,-260.96223754986806,-99.229331238054,116.41834392841332,D,0
Other,UK,-147.10113083858158,B,-73.16335309446437,E,C,A,D,A,A,85.97494229774362,-37.753473482141175,41.85721192009626,C,1
Heterosexual,Brazil,87.19827351979356,B,37.21368772778918,C,A,A,A,A,D,17.28412331227944,200.31513489002398,98.63672764437113,A,0
Bisexual,Other,101.18963807680682,D,25.850830022071868,D,B,C,B,B,C,-151.6905186499914,-205.37330892604197,46.56431588671545,E,0
Heterosexual,US,-167.13644093083272,E,-39.49505375126263,B,A,A,B,A,D,-45.0628117005915,88.31363394224357,-67.45590942514951,E,0
Heterosexual,Germany,-39.8541924135007,E,64.8253762015902,A,D,B,A,E,B,80.21169626459434,29.42261594402858,-72.85185794270943,D,0
Heterosexual,UK,-43.43648836076534,A,77.32169457085618,E,D,B,A,B,D,36.008959651472416,118.50184207578585,44.17885675419292,D,0
Homosexual,India,-26.44520432764984,E,-24.83101840973736,E,E,D,A,A,E,-10.379523379459123,-54.56297097700899,-39.89305969649367,A,0
Bisexual,Brazil,5.452612164863992,B,-34.631613395439985,B,D,E,A,A,D,61.580232263233306,13.16323425313059,51.720904830659585,D,0
Heterosexual,US,52.574794722388596,D,-53.34107873993742,C,B,E,B,B,A,97.35218823396558,-78.2688862100553,-16.697964183346258,C,1
Other,US,-43.10235138775489,E,16.79881207448027,B,B,C,E,D,D,-59.35392958657666,89.21419753112701,66.69043463966783,D,1
Bisexual,India,146.8826783875568,B,-66.72764714001842,A,A,D,E,B,D,124.38269414960297,-218.99368884710108,196.20195728384107,A,0
Bisexual,US,22.958725623889062,A,27.522007860729115,B,A,E,A,B,C,39.14683787640729,-192.9987133382632,-0.8703951921891186,E,0
Heterosexual,India,291.3540517591137,C,87.50589814789865,B,C,C,E,C,D,95.41324100723844,99.05247059844832,-5.970857319329815,D,0
Homosexual,Mexico,53.152390596570385,D,-18.211288015287426,A,D,A,E,A,B,111.78347615852367,23.720018593921317,-47.41996184637021,A,1
Homosexual,China,43.23601185318624,A,106.84481212479604,D,D,E,C,D,A,30.34444643368393,39.99500370718159,67.16731002599214,C,0
Homosexual,India,15.676470722112153,A,120.84016683110359,B,B,A,B,B,C,43.23403655734971,-44.2061242188138,-10.501856798653488,E,1
Homosexual,Brazil,-20.308573533359528,D,-52.40855034918952,B,A,D,B,C,B,58.70275901820764,-10.239279506440711,83.74944422446465,C,1
Heterosexual,US,-90.91735921254215,A,-56.60066441425757,C,B,C,C,C,C,-113.94316468445783,138.91038629661932,113.73668668234383,D,1
Homosexual,US,138.25180889160907,E,-30.665689179821083,E,A,C,D,D,D,175.91949729870586,-62.72087024361374,-84.7880270960926,E,1
Heterosexual,UK,4.592827063576359,E,-63.78960726209964,A,B,D,C,D,D,68.09743810229634,230.8171403278314,-82.781050582295,E,1
Heterosexual,Other,136.09318487293822,A,-110.77180660280574,C,D,D,D,D,D,-55.883567490255984,-88.77114391226573,-208.1310394837808,B,0
Other,Brazil,-57.912442812318346,C,-72.13348706952013,C,A,E,C,D,A,205.5535342380764,-33.046362245057,222.12759552591558,D,0
Heterosexual,Germany,19.963104981540482,D,61.98164349794403,A,E,E,B,B,D,-93.79937707193146,-81.88708381938355,-60.064843888434915,D,1
Homosexual,UK,-143.55598527321126,A,146.64180174518154,E,C,B,A,C,B,44.823169647711296,37.20671569243747,-12.814915473801323,B,0
Heterosexual,Germany,-23.440953642136098,D,1.5950856747671458,A,C,B,A,A,E,197.639950176642,-27.065054440414567,-20.903918916261457,A,1
Heterosexual,Brazil,-156.70886896985778,B,-114.30725711948566,E,B,E,D,B,A,126.62618079231652,92.22329425583152,-20.09276309959024,C,1
Heterosexual,Brazil,-94.19446148826226,A,72.30956596302495,D,D,A,C,E,A,202.95538868253863,-51.826245276479774,18.72590158918956,A,1
Heterosexual,India,308.50239527173517,C,80.74934236318802,B,E,C,E,C,B,136.10304394414558,-139.68967210404023,117.31922834000635,D,1
Homosexual,Germany,-183.68954215712182,E,172.0492534286693,D,A,E,A,C,E,18.684768819739862,109.92353069354654,61.38461141833284,B,1
Homosexual,Other,105.56969478735535,E,53.36072223555316,D,D,D,B,A,E,133.66469603300737,13.163829613432455,49.306550900698944,E,0
Heterosexual,China,-48.176471857824,E,125.79542798818485,B,E,B,C,D,E,183.32889609136535,-157.62095348453988,-173.38897541286426,A,0
Bisexual,Germany,-188.84048161198922,A,85.14873951882946,C,A,A,D,D,B,-69.54261269912944,-6.265597944026058,-133.37738707426968,B,0
Bisexual,Other,-87.07061767354875,D,-17.295808582812924,B,A,E,E,D,E,-42.09114012888781,-55.907101270124926,66.18363659206719,A,1
Bisexual,Other,65.64721236009686,E,-5.940197418802624,B,B,E,B,E,B,16.963279434294527,174.19262509874568,-14.51912452995893,B,1
Other,India,45.989774755056274,C,110.27002508540971,A,B,E,A,E,B,103.05105353991681,132.75714685873183,24.831165284577512,D,0
Heterosexual,UK,-111.49653441256172,E,-53.14888345123082,E,C,E,A,A,C,-8.99472370200695,40.552857179660585,50.00431842764641,B,0
Bisexual,China,-99.78018598375205,B,-166.1172661911395,B,E,E,D,E,B,-107.30353478668304,22.16953610956103,39.488111369986015,E,0
Bisexual,UK,-121.38838905893887,A,91.18788333865125,E,E,B,E,D,D,56.35212430279635,14.210924237142153,151.41860292548316,D,1
Other,Brazil,47.90166064646799,D,66.99164393823722,A,D,B,E,E,B,-49.269004798944344,-94.06228581668388,157.16819476049565,D,1
Bisexual,Other,-33.07033474783266,B,67.45834962213455,B,B,E,A,E,C,-104.41991157078058,-5.5043408453561495,-73.45973891297535,E,0
Other,Other,-136.59927641817816,E,26.27172247008176,D,B,D,B,D,E,-70.69560725371441,46.671097527041596,-15.34089144871677,B,0
Other,Brazil,54.26864006291186,D,29.44375650240597,A,C,D,A,E,E,8.06046611361312,-48.27480058950803,-4.17305757468388,B,1
Heterosexual,China,5.6092543449589805,D,23.584515115849655,C,B,B,A,D,E,107.23529197499626,40.353091367326265,48.75135288321379,D,1
Heterosexual,Mexico,-23.427392630087816,E,-92.7891353129794,A,C,C,D,C,A,67.9972297223063,-301.95068994873156,5.158354326290043,A,0
Other,Other,-73.73605126060316,D,43.96409494696918,C,D,E,A,C,A,118.14269800306822,42.944937219671544,-1.060301926619246,C,0
Heterosexual,Germany,-7.680480372517877,B,-39.866652504434555,E,C,D,E,D,A,-241.2457265499939,160.46946086957962,52.32800135383425,C,0
Bisexual,UK,131.9699968927021,C,-17.97202349004261,A,C,C,A,E,C,39.82770556528531,59.06766823241949,-77.72022970967618,C,1
Heterosexual,Brazil,50.138625766653696,C,129.6896674285126,B,B,D,A,E,E,83.24572902449535,231.64982944776344,-36.20962757269102,C,1
Other,Other,-56.96438733627417,E,157.4878342705827,B,A,D,A,B,D,10.585382115682375,-127.68058095720303,-68.49120896141918,C,0
Heterosexual,India,-110.45096726764945,D,38.331036502746755,A,C,C,B,C,D,111.21993038450029,40.91709999034477,225.2470597322895,D,0
Bisexual,Brazil,-35.59089262893458,D,-40.47390998533609,B,D,B,C,A,C,30.909730296064037,-174.42444123187107,134.33786188607465,E,1
Other,Mexico,15.101454876236895,C,-103.94946009593757,B,A,C,A,D,A,162.3328511546759,-56.860371622799235,45.186168264007534,A,1
Other,Other,-163.2381221934698,A,88.2505855870792,D,A,A,E,C,B,-66.92033784005676,69.98268693394843,-37.56977677162685,E,1
Other,India,-91.94034590030823,D,-51.51305289986794,D,B,A,B,C,B,-175.88302322043273,198.43814191730715,122.36101753892011,D,1
Heterosexual,China,132.26608300104442,D,-11.577340237806784,E,C,E,E,B,A,-36.907574973085154,186.34556877296845,-7.775078994671255,D,0
Other,China,48.39608970197445,C,-149.22114552833827,E,C,A,C,B,D,-100.88704683695244,170.17832496821293,-47.45772093216328,A,1
Homosexual,China,-162.81733307464822,A,93.3408073238952,D,E,A,E,D,C,70.28196218822468,-75.71602799303224,115.71511231996658,A,0
Heterosexual,Mexico,-151.88770340779428,B,-79.62067267896452,C,B,B,E,E,A,48.362951578386856,10.10384775165183,17.968597681597494,D,0
Homosexual,Brazil,40.35753446306543,A,17.89583718920249,E,B,A,C,C,E,-21.256914368730726,54.73990395026339,7.854130540440894,B,1
Homosexual,Germany,-55.67585403152611,C,64.12024299873632,E,A,B,E,A,E,-119.84354769848254,4.278808872797354,-29.653460843212226,D,0
Other,China,56.65694938798415,D,17.396103983823203,B,E,A,C,B,E,-173.57835215218313,-48.17013673187317,-185.05357725437995,E,0
Bisexual,US,-199.8395429753696,B,-22.044727335696372,C,B,C,E,D,B,-1.1945954106973153,157.10058149109236,33.82289669361367,D,0
Heterosexual,India,160.3509480004916,C,-19.34685618792144,A,E,D,A,E,C,-19.904217112504107,104.23634295470193,-136.48126201788006,C,1
Homosexual,China,-48.77077471099932,E,-58.46554295212236,E,A,B,D,C,D,-13.734837758434374,-96.2876375764491,60.70462576751742,C,1
Homosexual,Germany,-117.12925675220158,C,-23.65765027437901,A,A,E,E,C,A,9.120041493248948,-37.511826616944916,22.416281158954718,B,1
Bisexual,Brazil,-133.0789373344302,A,-10.947064693720431,A,E,C,A,E,B,-28.99169478545522,121.0941776994921,32.1632577655135,A,0
Heterosexual,US,-42.305452446117,A,-170.54578791123842,D,E,B,B,B,B,-29.556893425554108,-32.27813493393326,-128.5207954051675,E,1
Homosexual,India,-143.07819622433874,E,-68.09050695395591,D,E,E,E,E,A,-47.249030998340935,-40.94411676916323,85.82942438418483,B,1
Bisexual,UK,40.614240439818715,D,67.55849793764015,A,A,C,B,A,B,-92.5876864101599,-8.71830196413595,75.15286859656831,D,1
Bisexual,China,-97.95496997372149,A,42.97106771461902,D,E,A,E,B,C,-70.46823269445291,-11.670464684594718,-83.3123514596552,A,1
Homosexual,India,-145.64266850477853,A,-137.42177877338963,D,A,B,B,B,B,115.87624428007383,81.13015771463216,-38.410799623457436,E,1
Bisexual,India,160.6501134781005,C,-57.913551748903316,E,A,E,A,D,B,-116.05013022813402,61.536795627788024,-152.3995566572752,E,1
Heterosexual,Mexico,15.812672225713985,A,66.5433544162197,A,E,E,C,B,A,-2.356840287297248,41.453320544809884,15.684865250865855,B,0
Homosexual,Brazil,12.868114168427397,C,103.66664639321192,E,C,A,C,E,A,46.91179130348722,-117.61245645611586,91.29961216348337,D,0
Other,India,-25.785619797709142,B,-93.78372769120172,E,C,B,E,B,E,-69.78650193736011,-64.92680237503566,-98.32583178936218,A,0
Bisexual,US,94.90798195702965,E,181.9436993859058,D,C,B,E,D,B,89.10292240281059,6.9707596549058,-189.54131253192307,A,0
Other,US,77.27467566392181,C,-271.7020707235535,B,C,A,B,C,B,53.85154950199077,-35.45570133630696,53.96245874684751,E,0
Other,Germany,4.3502545230352725,C,79.5086191588571,E,A,E,D,C,E,31.350966266014684,-14.987573344600003,-254.60306677106925,D,0
Bisexual,Mexico,56.99305428006277,A,153.25067273455088,A,A,D,E,E,C,-98.8669783768283,181.84483207969245,33.8081926497256,E,1
Bisexual,UK,-66.68341056125219,E,118.6959976281206,D,B,E,D,B,C,-114.18482545437429,-231.90542413475364,12.691419961252862,D,0
Homosexual,UK,143.30861898798918,E,8.6414508895693,A,C,B,B,A,D,49.220955654986895,-16.591466055336515,-115.53272720132446,A,0
Heterosexual,Germany,28.152756069882713,A,-69.1172189775137,C,A,A,D,E,D,159.31002333083214,-298.59136312153873,50.575511409438,A,1
Other,Other,-48.06245805646897,A,79.05455751207538,D,C,E,C,D,B,14.483062273800659,42.24201717997306,149.32381600644305,E,0
Bisexual,Brazil,-115.18699426515207,D,-55.937446027179774,C,E,D,B,C,C,-128.6786060113093,132.40754611400467,102.83861815149957,A,0
Other,China,50.40717047082129,E,-12.63138554280302,A,E,B,E,D,B,-99.37999741988818,-10.889173453448757,-108.17048545576226,A,1
Homosexual,US,-60.43188780065057,C,-178.91147392855495,A,E,C,E,B,C,12.267551527787985,-145.46913613026862,130.25142719204283,B,0
Heterosexual,Mexico,8.797963486274208,A,-63.36781479969562,A,A,D,C,A,C,66.58744475932188,46.18730885333828,-0.42058220215284514,C,1
Other,Other,233.7932040929344,C,144.42519089741688,C,D,D,B,D,A,93.5212055830109,40.65730499498943,-114.0266071711147,B,0
Homosexual,India,-93.99098906248955,B,-18.01386422083343,B,A,B,E,E,B,165.38675519882304,183.7990081313836,-82.84380291774208,D,1
Other,Germany,-129.60477216042267,D,-79.98609397624845,C,A,C,D,D,D,-105.6204806640341,-76.79500381294797,65.81285761883956,D,1
Homosexual,UK,-306.8636172540286,A,156.6425109167095,B,E,D,B,B,E,-135.8927288249413,130.70131378743625,31.51734808084249,A,0
Bisexual,India,77.28883908478485,E,134.88730167292812,E,E,A,D,A,D,7.00539922440596,-26.65310491508442,90.56642915647626,B,0
Homosexual,Germany,-152.13832988820795,E,-100.50807271982671,D,B,C,A,E,C,-12.611352110412977,-8.739462687122028,41.08522889138087,C,0
Bisexual,Brazil,-47.81392030831735,A,17.178085029421364,E,A,E,D,D,E,154.779155133699,-40.39919724368058,-107.36349222244364,B,1
Homosexual,Germany,63.503835664045596,B,111.78893026054904,D,B,C,C,B,A,-5.079898627455645,-65.50066642243007,27.674699678605585,B,0
Other,India,4.486398469780289,E,-68.3911531043568,B,A,D,C,B,E,130.02210698579722,-181.02639409084054,-107.6511459809379,D,1
Bisexual,Mexico,-96.05812813649189,A,215.7487044166614,E,C,B,B,D,A,-91.73417406632859,159.454144849549,20.528944692707196,D,0
Bisexual,UK,-68.26424997679324,C,25.332075177276703,C,B,A,C,D,A,152.18980272205766,-67.88867699537138,-9.11480187217297,B,0
Other,Germany,180.71670915586859,E,3.67948789820792,B,C,E,C,B,B,-64.05826174026758,89.07050223807992,-97.65223798720794,D,0
Bisexual,China,91.03696171772211,D,-4.819773488807282,D,B,C,C,A,D,246.1303791471586,41.17528909193051,108.46806024637416,A,0
Homosexual,US,-35.06448445806578,D,95.04778988986087,D,D,C,C,E,E,167.90184871134184,4.379663368085165,70.7520720371971,B,1
Heterosexual,Mexico,-57.44488044230046,E,3.130861602064927,B,D,C,B,D,A,-17.07051564675976,16.115809983137268,-26.733537174158467,E,1
Heterosexual,India,112.49841251002164,E,-33.01186670036468,D,B,C,D,C,D,-21.312567040736237,-74.38684079739463,24.263477230754063,C,1
Heterosexual,Germany,-73.66702502490939,E,52.82484102441438,C,A,B,E,C,C,52.79253444872057,-90.74598816378484,19.594187181832535,B,1
Other,Germany,-12.301014831243437,A,-20.195647023092516,E,C,B,A,E,E,-172.9941416166252,92.30051042780951,-45.08572008805747,C,0
Bisexual,India,93.10686805277804,A,2.01062464671996,E,D,B,B,D,C,-128.87254888116883,-113.58356722710701,-3.2140335403662443,C,0
Other,US,-29.1691334259238,D,10.744468397123464,D,C,C,C,E,E,-8.285460295919453,146.59490194508166,209.28349700884033,A,0
Homosexual,Brazil,38.452539502902354,C,-152.61628468631008,A,E,A,C,A,C,89.5969640423716,-58.53556988341876,144.77296337518993,B,0
Heterosexual,Germany,14.403331997727514,C,-51.26202844774587,D,A,A,E,B,B,101.55480813504023,-8.631634993336741,35.47744629911372,B,0
Heterosexual,US,132.95313693391682,E,-230.4075601034548,B,D,B,B,E,C,60.87750917492222,46.682002864449174,-79.81079062773487,D,1
Other,US,-8.277122382342302,E,17.551795254566056,B,E,D,E,E,E,2.1401022589289704,-89.33656095901235,14.133212643125262,A,0
Other,India,95.2267004247731,C,79.92672079780266,B,B,E,B,E,B,74.22803507557379,60.751044397163334,-133.36000285278763,C,0
