religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
None,E,A,A,E,B,B,C,5.330388951458232,1
Other,E,A,A,C,C,E,E,183.95965196578388,0
Other,E,B,C,E,C,A,B,-110.79598317378412,1
Christian,A,C,A,C,B,C,A,158.11288765086647,1
Buddhist,E,C,C,B,C,D,E,144.06166468038336,1
Hindu,B,D,D,A,E,C,E,33.520199933786415,0
Hindu,C,A,C,C,C,C,C,-50.97629467627962,1
Buddhist,B,B,D,B,C,E,E,-150.34299925845264,1
Buddhist,B,D,C,B,E,A,D,-85.02251654000867,1
Hindu,A,B,E,C,C,D,D,135.36769625778987,1
Other,E,B,A,A,C,A,B,32.587893114707676,0
Buddhist,E,E,A,C,D,C,B,7.640006220742794,1
Christian,D,B,A,E,E,E,E,-44.258624475344696,1
Jewish,D,D,B,C,A,E,A,80.18213061908216,0
Buddhist,A,B,D,D,E,D,C,84.56458213223415,0
Muslim,D,D,C,B,B,B,A,207.63828419212885,1
Buddhist,C,A,C,A,A,D,A,-110.40479309116873,0
Muslim,D,C,D,C,B,E,A,-29.963783369131963,1
Hindu,C,C,A,D,B,C,C,9.450250088780177,1
Jewish,A,D,B,D,B,B,B,259.6827445040507,1
Hindu,B,C,B,D,E,B,B,-146.2192759989243,1
Jewish,C,D,A,B,D,B,E,-6.2550677798494405,0
Christian,B,B,B,A,A,C,E,11.233626715293392,1
Hindu,B,D,B,A,A,C,B,104.9776381210477,1
Muslim,C,A,B,D,D,B,B,165.42927192528109,1
Hindu,D,E,A,E,E,A,B,76.30386011655922,0
Muslim,B,E,A,B,A,B,E,-178.93852951426263,0
Buddhist,B,D,E,A,A,E,C,-4.719344459750877,1
None,E,A,D,D,B,A,A,232.88053528104146,1
Buddhist,E,A,B,A,B,D,C,130.9042592973225,1
Hindu,B,E,E,D,C,E,D,15.45926456836699,1
Muslim,A,A,C,E,E,A,A,41.68658248197919,1
Christian,A,E,C,E,A,A,C,78.71465528029398,1
Christian,E,C,B,D,A,C,C,79.94542954683457,0
Buddhist,A,E,E,C,C,A,A,-65.59656662971088,1
None,C,E,A,C,B,D,B,52.60938596708237,1
Jewish,A,D,D,A,D,D,D,-110.43450576549586,1
Muslim,E,D,A,C,E,B,B,73.07564675977385,1
None,C,D,A,E,E,D,D,33.11650580425389,0
None,B,E,C,E,A,C,C,-79.35179295287867,1
None,E,E,B,B,D,A,B,-129.06278001653578,1
Christian,D,C,A,D,C,B,E,120.68452537065401,0
Christian,E,D,C,A,E,E,C,-27.866632954210687,1
Muslim,D,D,A,D,D,C,E,97.8052202510636,0
Jewish,C,A,A,E,D,C,A,-140.34225639763525,0
Jewish,E,E,D,E,C,E,C,60.54626387889488,1
Jewish,D,C,D,C,D,B,D,-34.47042989862733,1
None,D,A,E,B,E,C,E,44.29091731172457,0
Muslim,A,B,D,D,D,D,B,-102.99716397389315,1
Buddhist,B,A,D,E,A,C,C,-25.429658817607326,1
Muslim,B,C,E,A,B,B,C,209.64304170783203,1
Muslim,E,E,C,B,C,E,D,130.4878048410101,1
Other,C,D,E,C,B,E,E,76.15670160866487,0
Christian,C,A,C,D,D,E,D,3.6893460075101823,1
Christian,E,B,C,A,A,E,B,-99.00785686733555,1
Muslim,A,E,A,E,A,C,C,-13.29498815118357,1
Buddhist,B,A,D,E,E,C,B,97.28298911296248,0
None,B,E,B,C,C,C,D,-133.50460464476456,0
Muslim,E,C,B,A,D,E,D,41.05083337786352,0
None,A,A,D,E,C,E,E,-2.370561725238639,0
Buddhist,A,E,D,B,B,D,B,27.07011207024029,0
Christian,B,E,B,E,B,C,B,-123.97862481104482,1
Jewish,E,B,E,E,C,E,C,144.43986977895628,0
None,C,C,E,E,E,B,A,99.52674267548845,1
Hindu,C,D,E,A,B,A,A,-74.2103566498242,0
Christian,E,C,B,D,A,E,B,141.21375136125164,1
Muslim,A,C,E,B,E,C,B,-3.8501978830584522,0
Other,E,C,A,A,C,C,D,-66.21330568886458,1
Christian,D,B,D,B,B,E,E,33.86893439180796,1
Jewish,D,E,A,D,E,E,E,-103.05088272329522,0
Other,A,E,C,C,A,C,A,-154.2954061600178,1
Other,B,A,E,C,D,A,D,104.45281749244506,1
Other,D,E,C,B,C,A,A,74.20747875273544,0
Other,C,B,D,C,D,E,D,59.56238345018521,1
Jewish,A,D,A,B,D,B,C,77.61940011685093,1
Hindu,B,D,D,B,A,E,C,-102.15733437058549,1
Muslim,D,D,C,E,C,E,C,-57.22202780256518,0
Buddhist,D,A,D,D,E,A,B,-123.87379705200048,1
None,A,C,B,E,C,D,C,75.63269526194424,0
Muslim,E,A,A,D,D,D,D,133.39301035930583,0
Christian,E,D,A,D,B,A,D,99.86152360370549,1
None,C,B,B,E,C,B,A,77.9035982537723,0
None,D,E,E,B,E,A,A,-108.02583634434339,0
Jewish,B,A,A,A,B,C,D,86.91604930486895,0
None,E,C,B,B,E,D,D,202.99278595958944,1
Muslim,C,D,D,D,A,C,C,-65.89589584685895,1
Hindu,D,D,E,A,E,B,E,18.490954525203612,0
Christian,E,E,C,C,C,C,C,52.29291645573827,0
Buddhist,D,E,C,D,B,D,D,-79.75219673212919,0
Hindu,D,D,B,C,C,E,E,69.46531635093659,0
Christian,D,E,D,E,E,B,D,-98.58342959907944,1
Other,D,B,E,A,D,D,C,146.63506539046418,0
None,A,C,B,A,B,B,A,135.58101040378074,0
None,E,B,A,E,D,D,B,-268.02069818571727,0
Muslim,E,A,C,E,E,B,C,16.52067973305674,1
None,B,E,B,B,C,E,C,22.344698959442745,0
Buddhist,E,B,D,E,C,C,E,-170.13695320625334,0
Buddhist,B,E,E,C,E,D,B,60.89481547402046,0
Hindu,E,B,A,E,B,D,C,104.08254986957506,0
Hindu,E,B,D,E,D,E,E,139.35484055332938,1
Buddhist,D,E,D,D,C,A,A,-146.57884458909564,1
None,B,A,C,C,C,E,E,7.069257699507654,0
Buddhist,E,E,C,D,C,E,E,-48.53236191823649,0
Christian,C,A,C,B,A,E,E,94.13130346582722,0
Other,C,C,E,E,E,D,E,-108.39906472512115,0
Other,C,B,B,B,C,C,D,-94.2086269796789,0
Christian,C,D,C,A,E,C,D,140.82246489734945,1
Buddhist,E,E,C,E,E,A,B,-109.62901264150997,1
Buddhist,B,A,D,D,B,C,A,43.885581626617956,1
None,E,D,B,A,E,D,E,15.31014785849771,1
Hindu,B,C,B,E,A,D,D,47.07267978590525,1
Jewish,D,B,C,B,E,B,D,54.93912919980593,1
Muslim,D,C,B,A,A,A,C,-79.72404306498882,1
Christian,A,C,D,A,D,D,E,-84.50997763092172,0
Buddhist,D,A,C,D,E,B,E,-25.998029276913908,0
Jewish,C,B,C,B,B,C,D,-115.88600215117171,1
None,A,C,A,D,D,C,B,-27.10602378358913,0
Hindu,A,E,C,E,B,E,C,82.561101461302,0
Christian,A,C,C,C,E,C,A,-46.046922764415235,1
Hindu,D,B,B,D,D,E,B,-25.651306407704034,1
Christian,D,C,D,D,D,C,C,-34.551584006927904,1
None,B,A,C,C,B,E,A,-30.08169503839436,1
None,D,B,B,B,D,E,C,-81.423875941199,0
Muslim,E,A,B,D,B,C,E,-166.27157900323644,0
None,C,C,A,D,C,D,E,-101.04949937145211,1
None,C,A,A,B,B,C,D,-64.03603042466847,0
Other,A,A,E,D,E,D,E,115.96447700671398,1
Buddhist,D,A,C,B,D,B,A,5.242639800333852,1
Muslim,D,C,D,B,A,A,C,-63.23421550842355,1
Buddhist,D,B,C,C,C,B,D,-148.49348341840079,0
None,D,D,E,D,C,E,D,-137.7262048795056,1
Jewish,D,B,C,D,E,C,A,-89.20503464328225,0
Hindu,E,A,E,A,D,B,C,1.7903641259712777,1
None,A,A,B,A,D,E,B,-75.82844135842971,1
Christian,D,C,B,E,C,B,C,-67.79700350721023,1
Jewish,D,B,D,A,D,E,C,-23.90261789833356,1
Christian,E,E,B,E,D,B,E,-23.256525434437005,0
Jewish,D,A,B,E,A,C,A,-30.922407408205622,0
None,A,A,C,D,C,C,D,-46.310810219102045,0
Muslim,B,E,B,E,B,C,C,-137.36951817832804,0
None,B,A,D,A,E,D,A,22.882323258810363,1
Jewish,D,E,A,C,D,E,C,-187.84423207048258,0
Muslim,D,B,C,D,E,E,C,68.98408899613567,1
Other,E,E,B,E,C,A,D,-29.982515841787283,1
Other,A,E,B,D,E,D,C,10.088815834754524,1
Buddhist,D,B,B,A,A,E,D,10.86282899056183,0
Christian,A,D,A,A,A,B,B,-103.65241749889809,0
None,B,E,E,A,D,D,E,148.31876909922914,1
Buddhist,D,D,C,B,D,E,B,-22.545710513556113,1
Jewish,D,B,E,B,E,C,A,-173.83533615389268,1
Buddhist,B,C,B,C,D,C,B,27.068334338543032,1
Christian,C,A,A,D,B,E,C,32.94610095299449,0
Muslim,E,D,B,B,D,E,D,-159.8151079407654,0
Christian,D,C,E,B,D,A,D,-7.283464322082891,0
Hindu,B,C,A,C,E,D,B,33.40693357650741,1
Other,C,E,C,D,E,E,E,145.95653189218973,0
Other,D,A,D,D,D,D,E,22.614507167631718,0
Muslim,C,E,A,A,A,B,B,109.3689042739414,1
None,D,C,D,A,A,A,E,-165.7696050263713,1
None,E,E,B,D,E,D,A,-81.73285899494212,0
None,C,A,D,B,A,C,D,-119.23631450126378,0
Christian,D,D,A,D,A,C,A,54.54781566109889,1
Jewish,C,C,A,D,C,B,B,66.4683065153969,0
Buddhist,A,B,A,E,E,D,C,-167.64967298448735,0
Jewish,B,D,B,E,D,A,B,9.044282845448876,1
Hindu,B,B,D,D,C,B,A,144.03331532669256,0
Hindu,C,C,C,C,E,E,A,90.88751600237306,0
Buddhist,A,E,E,A,C,C,C,101.55556535622792,0
Jewish,E,B,C,B,A,B,A,-77.29165380002468,1
Buddhist,D,E,E,D,E,D,B,-36.30168596013784,1
Jewish,D,B,E,D,A,D,B,-151.91888449374596,1
Christian,C,E,B,D,A,E,C,175.62004073979418,0
Jewish,D,A,C,B,E,C,B,80.45534110081822,0
None,B,E,A,C,B,A,C,111.82971224075501,0
None,E,A,C,B,E,B,D,-90.84577262311824,0
Muslim,C,B,A,A,E,A,A,-119.45598306377593,0
Muslim,A,D,B,B,E,A,C,-126.38415064036279,0
Buddhist,B,B,E,D,D,C,E,-129.53420838392077,1
Hindu,C,E,E,B,C,A,E,-71.68759435338684,1
Christian,C,A,B,A,B,E,E,-113.29953964672377,0
Other,D,D,B,D,A,E,A,-21.26885817047498,0
Jewish,C,B,C,A,A,A,A,-60.97528816667707,1
Buddhist,D,E,E,B,D,A,B,124.75481786148121,1
None,E,E,A,C,B,B,D,-164.42152473498822,0
Christian,C,A,C,D,A,B,B,25.766693023479455,1
Other,B,E,C,E,A,A,A,-111.64947761847644,1
Christian,A,C,D,E,D,E,E,-49.502599514608754,0
Jewish,E,C,C,B,C,B,A,11.771066545211541,0
Jewish,C,C,B,E,C,D,D,57.93075535597494,1
None,D,A,D,B,B,E,D,-0.8749946322435501,1
Buddhist,A,E,B,D,C,A,A,-51.84855994513362,1
Buddhist,A,E,E,A,A,E,A,-141.5321208402226,0
Jewish,C,B,C,D,E,B,A,-4.042684428254908,0
Other,E,A,D,E,E,A,A,-13.437320840925535,0
Hindu,B,B,E,E,D,E,E,-46.928627171274,0
Hindu,C,C,A,C,B,C,A,-68.28141178593782,0
Jewish,D,B,A,A,C,C,C,-47.253155258255745,1
Jewish,D,A,D,A,B,D,A,90.80859621453156,1
Buddhist,D,D,E,E,E,C,A,105.14023922593137,0
Muslim,A,D,D,A,C,D,B,170.6511592221232,1
Buddhist,B,A,B,A,B,C,C,57.83694205784285,0
Jewish,B,C,E,D,D,C,C,-43.98061366867182,1
Christian,E,E,E,B,A,D,B,119.29229765220279,1
Muslim,E,C,A,D,B,E,C,-5.268324303727651,1
Christian,E,A,D,E,A,D,E,22.82896527042479,0
None,D,A,D,D,A,D,D,-196.4030664942736,1
None,A,C,D,A,C,D,D,19.970673729070544,1
Hindu,D,E,C,B,B,B,B,30.85529961426089,1
Other,E,B,A,E,C,E,A,106.90371966283081,0
Christian,A,C,B,E,A,E,B,40.7486597926769,0
Jewish,A,C,C,D,D,B,A,-7.507952576843577,0
Other,A,B,C,E,A,D,D,-122.04531337550637,1
None,A,D,E,E,D,B,C,98.49353762107378,0
Christian,A,E,D,D,B,A,E,47.24112497675478,1
Muslim,D,A,C,D,C,E,C,-55.44970702222728,0
Other,D,C,A,C,D,C,C,-45.96148343057839,1
Other,A,A,A,C,D,D,B,144.08419238280155,1
Jewish,A,B,D,A,D,E,B,-43.61489304472463,1
None,A,E,D,D,B,B,D,-5.317616536414907,0
Other,B,E,C,B,B,D,C,-132.30143149464777,0
Other,B,D,E,E,D,D,E,-166.29772882031673,0
Buddhist,A,A,B,D,B,E,A,-13.436962442960715,1
Muslim,D,A,A,C,E,E,B,84.0489949951795,0
Hindu,C,C,B,C,A,B,D,-27.24777114374858,1
Christian,D,D,A,A,C,B,A,-137.05696471887987,1
Christian,C,C,E,C,B,C,A,-110.1480013444693,1
Hindu,A,C,D,D,D,E,B,38.64203740574369,0
Hindu,A,B,E,D,B,C,A,156.6778080115638,0
None,C,A,D,A,A,C,D,135.04948587936582,0
Buddhist,C,D,E,B,D,B,D,44.967991773860426,0
Muslim,E,C,A,E,D,E,A,-122.23938223923145,1
Jewish,A,B,C,E,C,C,D,174.66380048792522,1
Christian,A,D,A,C,A,E,A,22.97655298747948,0
Hindu,B,B,D,E,B,B,A,-27.48924273533281,1
Other,D,E,A,E,D,D,B,38.31150825172713,0
Buddhist,B,E,B,C,D,D,E,-51.09112587591412,0
Muslim,E,D,E,A,B,E,B,-146.8483977374811,1
Buddhist,B,D,E,C,C,C,D,-148.8134419429736,0
Other,C,E,D,D,E,A,D,21.9643158502859,1
Buddhist,B,E,C,E,E,E,B,14.142070031438056,0
None,C,D,A,D,A,A,E,-111.54287131262831,1
None,B,C,D,C,A,E,C,126.84352184559933,1
Other,A,D,E,C,E,E,B,93.02309005570424,1
Other,E,B,C,D,B,D,A,-230.30030106753946,1
Jewish,A,B,C,A,E,E,D,-132.71919189431895,1
Other,A,D,B,B,E,B,C,70.760547367458,1
Jewish,E,D,A,B,A,B,A,28.845805273575813,0
Hindu,D,E,C,B,B,B,D,-85.03531144322471,0
Buddhist,E,C,D,E,D,E,B,125.96659137144499,1
Jewish,C,E,B,D,B,D,D,89.07312471793783,1
Hindu,E,A,E,D,D,A,C,-89.33610114106627,1
Hindu,B,A,C,B,E,B,B,-243.89383210532776,1
None,A,D,E,D,E,E,B,-73.96393329409813,0
Hindu,A,C,A,E,D,A,C,6.1420557302416565,1
Other,D,D,D,B,B,D,A,60.694318622262934,0
Other,D,D,B,C,A,C,A,185.39854498698764,0
Other,B,C,B,E,D,D,C,68.70973213714637,1
Muslim,B,E,A,E,D,D,B,-9.243949303116295,0
Christian,E,A,E,B,E,C,A,211.4180428215001,1
Hindu,B,E,E,B,C,C,E,89.1909737942869,1
Muslim,B,B,A,C,A,B,B,-116.45466541728197,0
Muslim,B,E,E,C,E,D,B,-58.531078570103666,1
Other,A,A,D,C,B,D,B,15.062736414363354,0
Buddhist,C,D,D,A,A,A,C,74.17829054007102,1
Christian,D,D,A,C,E,C,C,24.173353843185865,0
Other,D,A,D,E,C,D,D,71.33408797596039,1
Buddhist,B,B,A,C,B,A,C,122.12259149737672,1
Other,E,D,D,C,D,A,E,-25.814985534357305,0
None,B,B,E,B,E,D,D,-33.89393156371094,0
Other,D,A,A,D,D,E,E,62.605457209881166,0
Jewish,B,C,B,C,A,A,E,-60.91467214361889,0
Jewish,D,E,C,E,C,C,C,-49.841517157356755,1
Hindu,E,C,B,A,B,A,D,109.7121000530693,0
Jewish,C,D,A,A,E,D,A,187.64855779382933,0
Hindu,E,A,C,C,C,B,B,41.1351519458213,1
None,E,D,B,E,A,A,E,5.995384861875784,1
None,D,D,A,D,D,B,C,-25.07612157919815,0
Christian,D,E,C,A,B,E,B,-145.69266794018773,0
Other,B,B,E,B,A,D,D,-15.96186093455806,0
Christian,C,A,B,D,C,C,D,-20.251694965069447,1
Hindu,D,E,B,E,B,B,A,133.42716899534864,1
Hindu,D,C,C,C,D,C,D,-82.57330103975477,0
Buddhist,B,B,A,C,D,E,A,-171.35756099376323,0
Hindu,B,E,C,C,D,C,A,-3.5738744112069294,1
Muslim,B,D,A,A,B,C,D,-94.08436992292563,1
Christian,A,B,D,E,E,D,A,-271.30633185296017,1
Christian,D,B,A,A,D,B,C,-51.52533932873268,1
Jewish,C,E,E,C,B,A,B,-73.1406009706701,1
Christian,B,C,D,B,A,D,A,66.066261200598,1
Other,E,A,D,B,D,E,A,-14.798109196524953,1
Muslim,E,B,C,C,C,C,B,-2.915367135605552,1
Other,A,E,C,A,A,B,B,31.221301443886716,0
Other,B,D,C,D,A,C,E,-12.341509515960558,1
Hindu,A,C,B,A,E,E,B,-111.5610509706858,1
Other,C,E,E,C,C,C,A,26.43610488625643,1
Other,C,B,A,A,E,E,E,-113.79477813985928,1
Hindu,C,C,E,E,C,B,E,-189.33017723713758,1
Other,D,A,D,A,B,D,D,26.696672255352244,0
Christian,C,A,B,B,D,B,C,48.91374494082367,0
Hindu,C,E,D,A,C,C,E,-112.62028411525891,0
Christian,A,C,E,C,B,E,C,116.93453944406498,0
Christian,D,C,A,B,B,E,D,-154.31715184592696,0
None,D,D,D,C,D,A,D,-247.3425245871564,0
Hindu,B,D,C,D,B,A,D,-86.31843310924698,1
Buddhist,A,C,D,E,A,C,B,44.88274281747622,0
Buddhist,D,C,A,C,B,C,A,48.78453602039554,1
Jewish,B,E,A,E,A,A,B,33.47885772855426,1
Jewish,A,E,E,D,A,D,E,-6.011911175199559,0
Jewish,C,A,C,E,D,E,E,-181.0319422397999,0
Hindu,B,E,B,B,D,A,C,-199.13861570459846,1
Other,B,B,D,B,E,E,E,-11.519862258422716,0
Hindu,D,C,E,D,E,E,E,220.7342162063135,1
Muslim,B,B,A,C,B,E,D,143.74294968997623,0
Other,C,E,E,C,D,B,E,-53.58201419051044,0
Buddhist,E,B,E,E,B,A,C,20.135829728898745,0
Other,C,E,E,C,C,B,C,-65.77777844116993,1
Hindu,A,D,B,D,D,C,E,-62.147968477960134,0
Christian,A,D,A,C,B,B,D,-115.31677035528975,0
Christian,D,A,E,C,C,E,D,-71.4995730238716,1
Other,D,C,E,A,B,C,A,5.131472424625919,1
Hindu,B,B,A,E,A,C,A,-130.7926834522906,1
None,E,A,C,A,C,D,E,181.22038649312512,1
Other,A,D,A,B,B,E,B,-232.22620962825107,0
Hindu,B,D,D,B,E,C,A,-52.01961666144194,0
Muslim,E,C,B,C,B,B,E,28.697491343092015,0
Jewish,C,C,D,E,D,B,C,-4.943503114560039,0
Christian,B,D,C,C,C,C,B,-132.46479651140393,1
Hindu,E,C,E,A,A,D,A,9.64031876645722,0
Muslim,D,D,A,E,E,B,C,143.99377647495146,1
Christian,C,C,E,C,A,C,E,149.2741291222542,0
Buddhist,C,E,B,C,D,A,B,-175.30968429002343,1
Jewish,B,B,D,D,C,D,A,93.521552504174,1
Buddhist,E,B,C,D,C,C,C,-77.10494996305354,0
None,E,C,B,A,A,A,E,169.89292824040137,1
Christian,C,E,C,A,B,B,E,23.84331439134678,1
Christian,A,C,E,C,C,A,C,-81.29612609170907,1
Other,B,A,A,A,A,A,D,97.84435772575306,0
Other,B,E,D,E,A,A,B,-154.72745259660192,1
Buddhist,D,C,B,B,D,E,C,-116.44498262569287,1
Christian,C,C,A,C,C,A,B,29.86330162292209,0
Muslim,C,D,C,D,A,A,C,63.77999113712778,0
Hindu,C,B,E,B,D,E,D,14.588374958498035,0
Hindu,B,A,E,A,D,A,A,190.37658107639118,1
Other,D,D,C,D,C,B,C,10.239470836958791,0
Other,A,B,D,E,E,C,A,-19.241251580358906,0
Christian,B,B,E,E,D,D,A,90.80254094191869,0
Muslim,B,A,A,D,B,A,C,-102.65279116564778,1
Christian,C,B,D,C,C,A,C,-0.7500251293141029,0
Jewish,E,C,A,B,C,E,A,11.545905306229868,1
Hindu,B,A,D,C,C,B,B,-27.340068158256503,1
Other,D,A,E,A,C,B,D,-82.9796058550643,1
Muslim,A,E,A,D,C,C,C,-160.84717499787592,1
Muslim,B,D,B,A,A,D,E,27.342641183232658,1
Christian,A,E,B,C,E,E,E,90.94060074643096,0
Buddhist,C,D,C,D,D,E,D,-8.211731609887293,0
None,B,B,B,E,C,B,A,202.0939755724394,0
Buddhist,E,A,A,C,D,C,D,134.13032641116828,1
Jewish,C,E,E,A,A,C,D,-69.55352214797313,0
Hindu,E,A,C,E,D,E,D,-38.109405821772654,0
None,E,A,E,A,C,D,C,108.20580501351427,1
Other,D,A,A,B,A,A,C,150.76448855520843,1
None,D,D,D,E,D,B,D,51.34560829334228,1
None,B,C,B,B,A,C,B,-36.59314331781057,1
Hindu,C,E,A,B,E,B,A,111.74974651509635,1
Buddhist,D,E,D,A,E,A,B,13.365991318554341,0
None,E,C,E,D,C,E,B,25.657151139789807,1
Buddhist,D,D,C,D,C,B,D,-154.42327699580864,1
Other,B,D,B,E,E,E,E,10.941771302164764,0
Christian,D,D,A,C,C,A,C,-137.2897280562984,0
Hindu,B,A,C,B,A,E,A,22.56972382879478,0
Jewish,D,C,C,E,D,B,D,-37.3674963323719,1
Buddhist,A,E,C,B,E,A,B,33.547107472881486,0
None,C,D,C,C,C,E,E,1.3842213280128082,1
Christian,B,A,E,D,D,D,E,33.825321156165515,1
Muslim,E,C,C,D,D,C,A,108.08811076245665,1
Christian,A,B,A,D,D,A,D,-33.50966132905307,0
Other,D,E,B,D,E,C,E,-15.721772701505262,0
None,C,B,D,D,A,A,B,53.32798881041432,1
Hindu,C,E,A,B,A,D,B,-45.641079003605306,0
Buddhist,A,E,C,C,E,E,C,-19.021113920846343,1
Other,E,A,E,D,B,C,C,61.91142643225882,1
Muslim,D,A,D,B,B,E,E,67.11013197480625,1
Other,C,D,E,D,B,B,B,166.69992788757253,0
Christian,C,A,D,D,E,C,A,91.10850933512027,0
None,A,B,A,E,D,E,D,27.112929604907965,0
Jewish,C,B,E,E,D,B,C,-72.55794844790995,0
Buddhist,A,E,B,B,A,B,E,41.79871760996032,0
Other,A,E,C,E,A,C,B,-68.88332171631541,0
Buddhist,E,A,A,A,A,B,C,-81.89259481625302,1
Other,D,A,E,E,A,A,C,32.295751273572634,1
Hindu,E,D,D,C,E,E,D,70.98348015968972,0
Hindu,E,E,A,C,D,A,D,-36.71389848851659,1
Hindu,B,B,C,C,D,D,C,50.415812675752534,0
Jewish,D,D,E,B,A,A,D,67.4104382232687,0
None,D,E,B,E,A,A,B,162.0699580340249,0
Muslim,C,A,D,C,D,C,D,126.76504037296914,1
Hindu,E,A,A,A,D,C,B,-65.95760048777576,1
Jewish,B,C,B,A,C,C,A,-0.89115309064453,0
Muslim,B,B,E,D,D,B,E,102.87184933350287,1
None,C,E,B,B,A,E,A,1.2920194175395552,0
Jewish,A,A,D,B,B,D,D,105.10119182552249,0
Other,E,A,C,A,A,A,E,135.1952562084552,1
Hindu,C,E,C,B,C,B,D,-154.4779557716966,0
Buddhist,D,C,B,E,B,E,D,-39.26537867322686,1
Buddhist,C,D,A,E,B,D,C,44.34133362373415,1
None,D,E,D,E,C,A,B,-110.50003619434233,0
None,A,D,E,E,B,B,B,105.10890940170958,0
Jewish,D,B,D,E,C,E,C,108.03114178899801,1
Muslim,E,A,C,D,C,B,D,-89.05363468908335,0
Buddhist,D,D,A,A,E,B,D,140.198236534864,0
Other,D,E,A,C,A,E,A,322.59330244657133,1
Buddhist,C,A,D,B,D,B,E,257.5282139460751,0
Muslim,C,A,D,B,C,D,B,62.091028067820844,0
Muslim,D,A,C,D,B,E,B,147.66817250469174,0
Christian,A,D,A,B,A,E,E,-101.1905411324679,0
Christian,D,A,A,C,E,E,D,102.68472311620368,0
Jewish,D,C,C,E,C,A,B,-22.67285569674171,1
Jewish,C,E,A,E,D,C,A,12.730882053501485,1
Buddhist,E,E,B,E,E,E,A,69.58754882866864,0
Muslim,B,E,A,E,C,D,E,-99.85183590195773,1
Christian,A,A,D,C,E,A,C,106.04766402008185,0
Hindu,C,A,E,B,B,B,E,-14.983497959318312,0
Hindu,A,D,A,A,A,B,C,79.08767327111838,0
Jewish,E,B,B,D,C,D,D,-145.49011148956882,0
None,E,D,E,D,B,D,D,230.61700583517234,0
Buddhist,C,D,D,B,B,E,C,119.35500394493125,0
Christian,D,C,D,E,D,D,D,-58.005631308581506,1
Other,D,D,E,A,C,B,E,-200.5197790104858,1
Buddhist,C,E,B,E,E,D,D,85.38151152591745,0
None,E,E,E,E,D,E,A,20.59632807098177,0
Jewish,C,A,E,B,D,C,E,205.15323780970613,1
Christian,D,B,D,D,E,D,A,114.10228320903033,0
Jewish,A,E,D,A,A,D,B,82.24928764886916,1
Buddhist,C,B,C,D,D,D,B,-20.740469437137044,0
Jewish,B,B,B,A,E,E,D,20.317833882164017,1
Buddhist,E,D,B,E,E,E,A,125.45667129445918,0
Other,B,B,E,C,B,D,C,-221.0984802193197,0
Muslim,C,E,D,C,A,C,A,-1.4518369943409537,1
Buddhist,D,C,C,C,D,D,B,-171.49321063629193,0
None,E,D,E,A,D,C,A,-10.796958949701658,1
Christian,E,A,C,E,B,C,A,-83.49104424695125,0
Muslim,B,C,E,E,E,C,B,-16.340310391306314,1
Other,D,C,C,C,E,A,E,15.299647211685361,0
Muslim,B,A,D,E,C,D,C,-94.26345149965795,1
None,A,A,E,E,C,A,D,85.00532718526553,1
Christian,E,E,D,E,D,D,A,-79.57117302800249,1
Hindu,D,E,A,B,E,B,E,113.62001269163041,0
None,A,D,A,E,E,A,B,61.84996895091628,0
Hindu,D,C,B,A,D,B,A,137.77940686276762,0
None,D,B,C,D,A,D,D,-175.56224924873817,1
Other,E,B,A,A,D,B,C,-28.127584402700705,0
Jewish,A,B,C,B,B,D,A,-28.64495876932485,1
Muslim,A,B,C,C,E,E,B,103.30046234582883,1
Jewish,A,D,E,C,D,E,A,122.16011945341592,1
None,C,D,C,E,E,D,E,-70.74804312512524,1
Jewish,A,E,A,D,D,B,B,-127.817265516342,0
Muslim,A,B,C,D,D,B,A,52.04761502350438,1
Muslim,B,C,B,D,D,B,E,24.926773828840894,0
Hindu,A,A,B,B,D,A,D,59.03371347795336,0
None,D,B,A,D,C,A,B,-175.33240503816853,0
Christian,A,E,A,B,C,E,B,88.75205476758241,0
Hindu,E,C,D,C,A,A,B,58.677487413031336,1
Muslim,C,C,C,A,A,D,A,-90.6454162201126,1
Buddhist,B,C,D,A,B,B,E,68.41544673068167,1
Muslim,A,D,E,E,C,D,E,71.02665924542057,1
Hindu,C,A,B,C,B,C,E,-24.050655810449726,1
Buddhist,B,B,B,E,E,C,A,15.030654055929404,1
Buddhist,C,E,A,B,C,E,A,7.571861777987617,1
None,C,A,E,A,A,C,C,-47.67264721453295,0
Other,B,B,E,D,A,E,D,-71.16140278645227,1
None,E,C,A,B,B,C,A,-3.318337949205283,1
Muslim,D,D,A,D,C,A,D,-24.31497884476135,1
None,B,C,A,B,E,E,B,-128.90555821331503,1
Jewish,E,C,A,E,D,D,B,-131.67223189560463,1
Christian,A,C,C,D,E,E,C,54.96084797575867,1
Hindu,D,A,C,A,C,D,B,80.15647041856577,0
Hindu,C,C,C,D,C,D,D,-15.028258061028636,0
Buddhist,E,E,E,D,E,E,A,163.47491486634357,0
Jewish,B,B,A,A,A,D,D,28.82826615168238,0
Muslim,C,C,E,D,E,E,B,52.038391592565944,0
Christian,E,E,C,A,C,C,A,-98.77082211363887,1
Christian,B,C,B,E,D,D,A,-25.906205124105586,0
Other,C,C,D,D,B,B,E,-20.58216247078617,1
Buddhist,C,B,A,C,C,B,B,3.7056905110072877,0
Other,E,C,B,B,E,A,D,-62.87388526023515,0
