veteran,Age,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-Veteran,20,Black,36.711642337873165,-14.71311788343646,-115.14553401647886,-69.67884687348128,76.78149117685831,0
Veteran,28,Other,-117.85652450516211,-144.8767312858777,80.38419705501114,-89.07439254202521,-22.04579548116763,1
Yes,44,Asian,-105.8596295045654,59.072167983194056,12.989365005602604,11.737485027803253,-150.94366279962904,1
No,62,Asian,-48.11830938751929,-3.127674370791177,-39.199842819460194,-40.2547834008551,-2.5210810272113937,0
No,19,Black,-138.43276125648626,-7.957453036872011,27.176397606716986,83.22849248140537,-22.836249873076067,1
Veteran,26,Asian,-47.91777197958192,-62.211557160812724,-26.007425611347877,-127.97240554184476,74.27595681298628,0
Non-Veteran,25,Other,-89.0622948440207,-25.02615430683633,49.32084123131475,60.509916241789966,-71.67240443623795,1
Veteran,21,Black,14.723123725462303,11.758228153345915,-29.59588828353367,68.65142461248622,17.75558105161572,1
Veteran,58,Asian,30.549510512449206,-34.91492566887958,-121.45573322417842,-20.604707481510314,54.26906125629115,1
No,67,Black,86.73488926521425,65.15355974504511,-4.988366866615846,93.7694682169957,-7.110214345130833,0
Non-Veteran,34,Hispanic,-36.334784479369944,39.77888575883755,-89.58329076330885,227.2309518280662,-74.25350011759191,0
Non-Veteran,18,Other,-5.412193403298596,-129.1476368091432,123.36371092499508,-228.29137558710948,-86.24946372364664,0
Yes,49,Hispanic,26.133383259858455,-30.42166718028262,155.49951642282355,137.04764498758814,36.0060352436341,0
Non-Veteran,53,African American,-96.0129971981338,-136.6599762534607,-56.59811468952232,224.48252001144934,-102.87860537461103,1
Veteran,66,African American,138.30672553409232,3.0303116725927817,-35.28458973562015,-54.02764367696019,168.31304839823972,0
Non-Veteran,38,African American,-39.96601560065994,82.98172080733362,-154.12043824335967,182.89040033819876,24.575055577417697,1
Veteran,24,White,-147.5964638763909,-72.03419130234016,-80.22410797538885,-146.1920805327218,-122.24287073970868,0
Veteran,57,Black,-14.271642806483406,-57.37008685458468,62.9683348826085,-71.72995159011796,146.38326206933056,0
Veteran,67,White,-30.496007899364496,133.8307678903562,92.73060131527907,-34.694177064627056,57.341866007586695,0
Yes,77,Black,-32.712164199165656,112.68553015928084,-165.51484436266747,-133.58182611996781,162.37117556675017,0
Non-Veteran,79,Black,109.76578939402482,29.144956556591637,-114.76204793886686,22.874293171055957,57.24302645725715,1
Veteran,22,Hispanic,101.48955265670052,94.47110007762326,16.08409977819086,-84.80733211751648,66.35001417272372,0
No,43,Other,-56.66624334302587,-46.86356617668774,47.412262633029556,-29.830405303007897,-30.607885851551465,0
Veteran,63,Hispanic,201.9870858387416,-131.0068831584268,-31.88232729447321,-24.578516782171796,45.24348711256987,1
Yes,28,African American,105.53518483558011,24.474902529602925,-55.332145344067364,-136.2719857853744,-1.400287451163929,0
Non-Veteran,57,Black,-130.9358566752449,-124.92069808314376,106.8175171881685,-139.81479820008073,-110.82138946344647,1
Non-Veteran,69,Black,41.472767914427216,148.32210406873264,-69.58147860264478,-129.72700734913641,-159.83371997883566,0
Veteran,67,Asian,-254.18720639107653,32.44059376679336,-11.24224973576606,-146.4965222335133,3.473577181174819,0
Yes,52,Hispanic,-74.83489076499288,-80.27036613709008,101.29467417423253,-98.0384285714752,150.4322160220854,0
Veteran,74,Other,0.37264495145272514,116.14866489230545,-32.929090821642774,127.83827655738548,-125.59677700126835,1
Veteran,37,Other,106.36481420543808,-23.141757132838432,-64.02416350057636,-55.390144548970724,74.96307495380049,1
No,18,White,95.97612856184624,143.39398595190664,74.73962736423898,-211.1389452943381,20.98974897199352,0
Yes,67,Black,59.57038088201346,-39.651787475089826,34.143210671650365,-162.86894877959136,-46.9526236515863,0
Yes,43,Hispanic,123.3018835394414,149.58785192033102,-10.165981263171538,-136.09088384169476,14.00057868150042,0
Veteran,60,White,-39.666348574200384,143.6934921467464,-167.22953572766895,62.19795446150168,41.42851143646402,0
Veteran,71,White,-77.01482770062096,-213.15227704367157,39.92770666696738,-70.6081144459953,-137.48708338366777,1
Veteran,32,Other,138.45104113727865,-127.40655970096037,-33.74152515036231,14.013527089337915,39.79390806555249,0
No,53,Hispanic,-15.387012582181056,108.7378142205263,-147.7067407907499,-266.10422870004044,104.34396481709297,1
Non-Veteran,47,African American,-1.6422560600653298,-23.476673314598656,89.00177977290295,137.1060228317504,-75.64854624428803,0
Veteran,18,Asian,-53.60937105881939,81.64254808728269,74.70232136133392,59.54321283101412,-74.33969459269804,1
No,40,Other,-17.210176443464327,-85.53391660661116,25.845386584850043,-236.3706767885664,77.86145540329966,1
Non-Veteran,48,African American,128.23332502780082,-58.075290717690045,28.963224442988437,64.98375567686037,16.956004445583346,1
Yes,48,African American,22.324323499367928,-155.52159977004752,99.9366750037066,-86.4925489592422,-56.663423063875264,0
Non-Veteran,58,Asian,55.70926797492904,-122.09180621653475,43.03178429200509,57.17606079729918,-20.778266288172613,0
Non-Veteran,75,Hispanic,-118.23802712835352,97.73604418268155,117.7580556176338,29.93075846362732,-67.26595366108077,1
Non-Veteran,18,Other,-76.6354699168505,-64.55244784659574,94.90563603895714,-222.77710249970494,0.7661298975101165,0
No,52,Asian,-44.33872110336433,53.58161762065973,-57.15200964690691,169.50902261168807,-107.55020334450177,0
No,31,Hispanic,-184.2400883192381,33.14793251715471,-34.9756597010808,-52.086402586681515,-1.0206668589830805,0
Veteran,64,African American,138.78432896673587,46.24857590636609,89.15418848983148,5.40288082683265,102.520259073121,0
Non-Veteran,29,Other,133.29216147808037,-44.14822261679569,-104.74355301978446,-34.74415474073519,-93.55234247239333,1
Veteran,37,Black,25.76993714550072,-148.23958462125282,-36.890356857426184,-9.125785191389134,-10.811591194531495,1
Veteran,39,Other,-7.419009982835828,-232.14850524679673,94.11143151454903,171.85376457247656,-157.0148386809833,1
No,76,Asian,44.075692033864755,-40.08235394518796,-93.52347054443874,141.6206218779122,115.44157539673124,0
Veteran,49,Asian,38.64753475576916,-66.97511418414346,90.30592419469303,61.149198331972,116.38463096613837,0
No,55,Other,-73.02468000020346,-60.756722693634835,144.0909609428744,-65.42343590351584,-18.597630447487255,0
Yes,79,African American,21.070374523895513,-62.601453819602504,-166.10206502217582,-99.85357620881028,-100.53488263061881,0
Veteran,62,White,4.7585528411136115,122.56102911721274,78.51218651213667,202.14921908617063,-99.99387334130867,1
No,48,African American,26.587598834706693,-26.971474037741938,13.977118946344605,118.03324494036474,-8.359712641261927,0
Veteran,27,Black,-52.00986921110553,-46.8518437927611,50.32037732948314,4.942700582567781,98.25006648477205,1
Veteran,66,Black,73.6309965026656,123.00688854845758,-103.77098158746634,-84.90112888307823,-89.87318646916277,0
Non-Veteran,40,Asian,-68.86762785277912,23.402502547809934,-19.997722312856336,-34.84063719287653,88.37395603229365,1
No,62,Hispanic,-115.75943628166343,-7.190172200981292,-44.21312606121148,102.14605229780351,-54.50474558546725,1
Non-Veteran,68,Black,34.621525083747265,-70.34503300009922,124.08276544313061,60.54210947181182,92.52054495659722,0
Yes,74,Hispanic,-152.91113372610826,-189.7204517254254,128.19585395917105,-14.112864892698997,72.11543880999952,1
Yes,19,Black,77.74028180122778,-34.538744586339725,-34.0677012118225,18.895643805158485,22.170345709549693,0
Yes,42,Asian,-78.43502813567468,239.49967682597025,-158.05100555017395,71.93479071908305,52.61220961620111,0
Yes,67,Asian,-116.53167296246426,101.8305902950377,41.80327131325559,205.40887310368473,71.67303654404026,0
No,34,Black,13.540427638630234,134.86490889512075,-48.52182885050202,69.10081601734586,75.77352948585728,1
Yes,20,Hispanic,52.39698176776225,-109.52956738324453,-37.36844220306787,56.195926266815654,-44.421427921184275,0
Yes,40,African American,-172.29584158232598,85.74092901761426,164.19141560481933,-156.44604160236366,-94.39049567428792,1
Veteran,22,White,45.11200788483467,74.61935974639151,0.2909460365255625,-197.85659476765218,128.38881082998472,1
Veteran,30,White,84.92137570557877,-144.9083943423503,-153.39429237176435,-76.68221348395991,-178.537458863939,0
No,78,African American,31.550898187921177,123.84092163778604,-36.15559015780144,249.4332144505925,-202.03786380321566,1
Veteran,59,White,104.70481423689665,41.35133529011811,-27.634187678906713,28.720506233933474,48.02257545389285,1
No,69,Black,83.12798402448834,-14.833082024322797,43.85797209949718,78.17698434156343,-75.76507459387032,0
Yes,58,Black,96.82903081197007,-65.02840195291681,62.770733850964376,41.884370338353385,-55.01307669543587,0
No,21,White,-102.4764442648565,-66.66070437281037,78.37087220869267,-94.39182896346658,54.30913636400984,0
Non-Veteran,54,White,43.9815927560315,-278.8162964530864,-177.5361202897062,-39.57016560954582,251.20824422030296,1
Non-Veteran,39,Black,58.11412627885018,-89.98233243331357,-116.37136274836948,-171.52235380252893,77.95881230958214,0
No,18,White,-100.32976566508245,-7.861765266982896,92.40754295502592,-170.70611658533633,-58.23878716292992,0
Non-Veteran,54,White,67.64202214047414,-51.03659910159114,-44.50354222010217,10.873903977793605,40.04712988392108,1
No,56,African American,-29.069132167367695,-162.52309222669902,40.282222703202656,15.807021347609378,138.62549680917917,0
No,21,White,-16.63499617358776,-123.69368189095952,105.13480536987086,85.04737905593603,17.077639891667392,0
Non-Veteran,39,Asian,173.40151218895053,49.9203230569319,-143.30189019642788,-115.67365125085081,-125.00900489835863,1
Yes,48,Asian,127.86814205105385,180.15588153501955,-82.88579258316476,34.60980725648206,58.1528616381916,1
Veteran,18,African American,9.27585682190851,185.88610253700676,-61.530428110381976,-140.97917174170016,-143.99955797153424,0
Yes,66,African American,82.49565854586064,-113.73272572205404,-90.61956514685251,16.019036530584536,-25.931931500649853,0
No,43,Other,-32.1374300722658,70.11002941698024,-148.65319955070478,-191.52346700272594,125.15435420632697,1
Yes,68,White,67.25670478835525,-106.65248613812804,-25.968565185866744,-19.319731388682214,32.93682174460686,1
No,79,African American,60.21461763580231,124.93048942534932,-37.77576595245985,-8.360384928744871,-38.52703545751113,0
No,53,Black,47.59504381388955,129.13617598466107,71.90919228120711,95.73351370709484,-51.59711551845928,1
Yes,62,African American,98.68646683658392,-5.154659107894313,35.92710486134279,-258.4448795526538,-22.63061269507622,1
Yes,30,Black,-70.87379624962023,103.31472964253851,-113.23432391693282,-132.65472404228845,61.59955023859908,1
Non-Veteran,40,African American,257.72023968026036,191.36405541350143,78.6664714428612,-12.209043994750875,13.892903036005698,0
Yes,31,Black,66.16183876688575,-19.131478252514377,140.12351979641468,-28.431585129748488,31.88209641521121,1
No,79,Hispanic,-200.96194084194158,-27.904080597661558,56.105358429840216,176.2031675222894,79.51038482030268,0
Yes,34,Hispanic,-64.47236311550076,-141.731341169829,-63.91658653245755,21.832160182222935,46.86445507872991,1
Veteran,63,Black,32.70604710142187,-44.788737722287735,-107.37131277935548,-83.62724780930006,44.88669054619805,1
Yes,69,Asian,-58.0166858262382,-117.95952448853808,28.679347950013668,34.70511156459247,197.50639879135773,1
Veteran,60,Asian,118.26074553242721,46.14416037911543,36.124234492482785,-179.70071890353486,-14.01763431559061,0
Yes,64,Hispanic,-89.28184686064331,-140.32489395456048,-10.956680206749668,-26.60568149796197,84.06828177116918,1
Non-Veteran,25,Hispanic,-5.510640795149832,39.45329229677566,-132.0948349767786,-263.01630279144575,-107.69711219937399,0
Non-Veteran,23,African American,-40.666895850250185,135.91500971926402,5.2560291524861915,-92.67470044261322,-96.54170359190022,0
Non-Veteran,49,Black,-185.93597521074443,-66.62022095666825,75.51222792147996,-109.35676843396787,134.42616262972135,0
Yes,25,African American,-170.73882133584476,-16.89650883494217,-57.849819027200056,119.19214786932307,28.846217951136076,0
Non-Veteran,78,White,-207.11322307671423,-18.786990516963737,145.20140313424852,-90.64651028213385,-72.79398377780944,0
No,58,Black,-27.104145824584897,-105.95563351638783,120.74444543802328,86.69494779338609,101.93721927019637,0
Yes,24,Hispanic,1.154955152662768,26.73312059116848,103.5537635664228,-313.65403712077983,230.9515856930423,1
No,41,Asian,39.192922962660546,-4.414818591323713,57.01880782725759,-67.64445320360062,221.3219790552224,1
No,43,Hispanic,97.5870305827301,70.43190214395733,-170.6620814923174,-53.19420541107127,-153.44054796726897,0
Veteran,42,Hispanic,-4.312351078977715,-193.41190319939875,54.454394621844784,-59.566339736730576,-29.082587950701022,0
Yes,63,White,30.370403960730684,85.6286548638338,56.53290152392552,60.281314617112955,191.74407258710988,0
No,53,Other,15.852506485839069,0.8754538597706301,11.527284512831423,-69.80607796340222,-119.87307287889757,1
No,67,Hispanic,135.940739623541,-7.506806651575629,-67.95477639671653,-202.1557598755015,-190.80924600644178,1
Veteran,66,African American,-66.90848003422575,-32.22706018604985,50.26563376206442,57.668948092848304,11.761352697418866,1
No,21,White,48.72108797323929,87.26822026355374,-84.1097064796109,-54.052291861452304,-48.86988268407508,1
No,46,White,-50.26059150900936,-38.87159815012621,68.66436797387685,121.3239750773734,-24.41987369827858,1
Veteran,70,Hispanic,30.37036063834359,38.2826388993981,52.66225629593813,-120.2745622732063,61.681703364196636,1
Yes,58,African American,295.3335214692601,-27.944350865897604,-39.849033135054725,92.314403251054,-41.36055292283232,0
No,20,Other,-34.03345841943008,-39.63358522443855,-141.08949904095377,-25.041819369847662,-86.27458321443027,1
Yes,38,Asian,114.51967453084268,-295.45990893803673,-47.25421402474853,-154.67392928122305,4.509185774729003,0
Yes,36,Asian,-192.9177431024529,64.86077930402803,-173.4589016480843,101.3144369640588,-66.83190474800699,0
No,27,African American,68.97602104384379,9.06138313570522,-8.745151507858873,114.09544390644855,59.14105429253071,0
Yes,65,Other,-3.957887510233736,-24.770997256818177,-61.752930319152895,-122.23716416425172,73.90422705054365,1
Yes,31,Asian,52.77169928745897,-83.21116302674422,26.71829829869829,75.67851045388801,41.531589730843685,0
Veteran,45,Hispanic,93.40885086788455,-140.7854972859473,-104.72993195876681,-77.21356129509205,32.46715189406749,0
No,43,Black,-11.222380021113407,27.687115006049517,118.16284916620492,-101.1162564311571,98.53211312046527,1
Non-Veteran,46,White,-133.07620259574495,195.0265883152688,46.6519059323028,82.62082449103703,176.20371540355973,1
Yes,36,Hispanic,-26.977853324836275,1.9280830676728282,66.52642873797339,130.51048899005875,-49.384663918226494,1
No,44,Black,-150.51749270612868,-74.84659162491224,55.47149597469894,114.49404398255405,47.009586360444715,0
Yes,43,Asian,-112.45002013676006,-23.051204463302085,-86.6229402135623,121.8452865491597,-138.19566707536853,0
No,34,Asian,27.024627347761655,65.72255974071567,71.1666331655844,-12.53271636272912,116.21811108221836,0
Non-Veteran,65,African American,203.12207545638063,169.1652506205014,80.68978722900594,106.86038646445849,96.15236599326128,0
Non-Veteran,18,Black,63.044293151513116,89.07528702019664,-34.24850492232508,51.63703334695349,8.76854639221478,0
Non-Veteran,24,African American,-81.68392817179928,88.66176970101547,49.17627683604847,42.66447924529693,69.1282291076578,0
No,65,African American,36.56948465693256,-115.28529481443633,-12.562321397358838,60.289390504648686,137.9043788116907,1
Yes,18,Other,52.06163412736551,13.174266581567212,73.4410392764305,-64.31020762370275,125.44341288629421,0
Yes,38,Asian,-70.87795245041366,3.492118537770055,-24.250923873588306,-62.226958488870466,106.73562641687163,0
Non-Veteran,47,Other,-38.66173169773336,95.53637656089502,155.74741970531244,29.253292327678437,101.13000567530383,1
Non-Veteran,19,Hispanic,-34.51850973476375,-104.80007006152398,-100.424582905289,36.95515060536087,58.84583828023347,1
