age_range,feature_0,feature_1,feature_2,feature_3,feature_4,target
51-65,-100.61949137186082,123.06560117988374,D,C,C,0
18-25,60.26651560850017,209.17198672190037,D,E,E,1
65+,57.98358218158718,32.75527841996247,C,B,D,0
65+,-62.22029272602112,-20.370454439355782,D,B,A,0
36-50,40.249790712673025,-248.98691864032213,C,A,B,0
18-25,42.28248818825937,-55.762158877223875,E,C,B,0
18-25,86.7104487229123,-170.9523960964513,E,A,B,1
36-50,177.7721887579948,6.6867336100727055,C,E,C,1
18-25,-14.143302711469977,96.29421834267336,C,B,E,0
65+,36.731279040462574,65.11261586074262,E,E,A,1
65+,-30.98758077365383,-160.41635689773614,B,E,A,0
36-50,-0.05560183034547254,0.7695613507760667,B,B,C,1
51-65,-244.0181685938911,83.52965334963739,D,B,E,1
26-35,233.39489058385948,-88.47653614525403,C,E,A,0
65+,-110.17516152382953,-34.950504054986745,D,B,E,1
51-65,-7.667647368604426,50.423808651993475,A,D,C,1
26-35,-59.56894894165035,256.28487445662194,C,C,D,0
65+,-61.065302595059514,38.86363273454942,D,E,A,0
36-50,-59.36513292276101,-15.253888051917816,A,E,C,1
36-50,-234.81772263223579,11.22197042611515,C,C,B,0
18-25,162.56335025059445,56.428554811914935,A,C,A,1
18-25,25.45345937893078,-15.015109702289179,E,B,C,0
65+,112.44604222573517,-192.09551922343834,C,A,D,0
18-25,98.75282012558857,238.7537403899637,C,E,D,1
36-50,-51.543082601185205,-50.82606249318435,A,C,D,1
26-35,-104.98795286227394,-155.28805686276758,A,A,D,0
36-50,-133.92821543216266,-46.83329205051242,C,D,D,1
65+,55.86615136220924,138.81606213767813,D,A,D,0
65+,112.41604693208949,-148.43317719078334,E,B,C,0
18-25,-28.047096629491424,54.51286879459204,B,A,D,1
18-25,-108.7628311184665,141.74475825492732,A,C,B,1
18-25,-170.55295065847287,-29.933696253680996,D,C,D,1
18-25,-7.780920237516856,-40.70803235048621,E,C,B,1
26-35,31.73665335109893,-105.04836825511555,C,C,D,0
36-50,-9.44776882408081,85.57797813596916,D,D,A,0
18-25,-116.53057201599883,157.09763953060673,D,E,E,0
26-35,-13.807941936414073,29.0396941483738,B,B,D,1
36-50,3.9535588432527295,238.294100336499,D,D,B,0
18-25,-0.1259437693345707,103.1389884312704,B,E,E,0
36-50,22.718668680130484,-95.75279083635945,D,C,A,0
65+,161.5530865152915,-103.12728633757091,D,D,A,0
65+,-134.46373252801365,3.74990411186098,B,C,D,1
36-50,67.51392225119824,-1.726154476698748,B,E,D,0
36-50,-85.12923041826186,141.89317002739756,A,E,C,1
36-50,-128.77050116275421,-152.77813601447582,E,E,E,0
26-35,60.666079424185185,-19.315845403265246,E,A,D,1
18-25,55.414132517018,-107.71238925887907,C,E,E,1
51-65,-149.45532660776254,80.17486454120247,A,B,E,1
26-35,-39.66707046861114,130.87701522467412,C,B,C,0
51-65,23.21279598612691,240.61766043453252,C,E,A,1
51-65,-293.1305759464549,56.05918530385038,D,D,A,0
36-50,-201.62762573821956,-178.0879747915582,B,C,B,1
65+,-99.86148658884012,-7.767981553620966,E,B,A,0
51-65,-9.409042381068202,-17.4543578533398,C,E,B,1
18-25,193.74869061829202,140.8517066953624,E,E,C,0
65+,-2.430037434068125,4.187082105219382,B,C,A,1
65+,-13.601296071418822,-19.36509902534303,D,B,A,0
18-25,-109.79975296205315,125.27000726987517,C,A,D,1
18-25,-23.144151698450443,43.77387816285967,D,A,A,0
51-65,34.05959285295431,61.46370874890113,A,B,E,0
18-25,123.6910812903288,-47.169160786342786,D,B,B,0
65+,-44.54821888839479,-95.72078538305823,B,A,B,0
26-35,-94.47206187583681,38.626235592713236,C,A,E,0
36-50,-65.35022077470981,-56.334413967766615,E,B,A,1
65+,54.64148007209163,101.70937435681027,B,A,A,1
26-35,-0.2913093477852309,47.32815800327856,D,C,C,0
65+,-187.0790421678824,100.44167281818189,B,E,A,1
51-65,9.210048397312539,-85.78290101961582,C,A,C,1
36-50,66.04197240642253,-186.84343099132144,A,D,E,1
26-35,-7.1004253636413415,63.78145582887102,B,A,D,0
18-25,65.73236655570452,-72.96913944211104,E,E,D,0
36-50,-115.84347599226355,-90.004459856265,D,A,E,1
26-35,96.48319172941717,-64.56073036840777,A,A,B,0
51-65,-120.02591734786385,37.387055329237974,D,A,D,0
65+,154.02709087944618,-11.409256832323369,C,B,E,0
36-50,20.04096218025151,99.49575055022348,B,B,B,1
51-65,127.13619394038555,-105.81159788207786,D,E,A,0
51-65,-24.554307200236735,65.15063204010738,A,D,C,1
36-50,144.5102813897332,-18.225613265773358,C,B,C,1
26-35,-49.29272541915738,13.943453752113506,D,A,A,0
26-35,45.14514691280199,-90.75862481126164,D,E,C,0
26-35,-120.15584853536186,-45.98457641053209,C,A,E,1
65+,-147.8651600998363,45.125429836242,C,B,C,1
18-25,-49.69490509886071,-3.339456089104427,C,E,A,0
51-65,-106.58844846906572,-270.0625007707863,A,B,E,1
18-25,-8.694045002293322,73.07680426036612,A,A,B,0
26-35,12.673306090541237,-54.434466012732166,A,E,E,0
36-50,87.70517362181631,175.18032472768482,B,E,D,0
51-65,50.62226017689445,218.68405990483382,C,E,B,1
36-50,33.903194012389385,-38.83132462786739,C,B,E,0
18-25,-47.370568514529076,91.88294120587804,C,B,B,1
51-65,103.1144590024917,-252.71906017246368,B,E,D,1
65+,-89.30491638574618,79.17437970397306,A,A,D,0
36-50,-38.73246745092504,-125.73816989897364,D,D,C,0
18-25,96.13612267493377,43.524411809443606,E,C,A,0
18-25,-136.40554536261303,20.193222896049054,A,C,C,1
51-65,157.77181041498588,-14.567351173317075,B,E,E,1
26-35,32.2869206498017,-219.51831907992312,C,E,B,1
51-65,85.59599222220959,-137.97588366884938,B,E,C,1
51-65,71.60153197408337,-26.631325380835808,B,E,D,0
18-25,-157.4010534651444,67.10600086332559,E,B,D,0
18-25,80.78912220265052,81.44627599742489,C,D,D,1
26-35,229.46249696644233,54.57354080676764,D,A,E,1
36-50,75.69200775894215,94.97863385253606,E,E,D,0
65+,41.90674743749499,128.31565623806688,E,C,B,0
18-25,158.76664448204085,35.46056308422531,B,B,B,0
18-25,65.18161137770035,-62.424490896000215,E,C,E,1
51-65,46.17201194349475,-118.44898064490938,D,C,E,1
26-35,-18.679748852401023,104.94134058844749,C,D,A,0
36-50,-170.94109582715953,-101.2516458984376,A,C,B,0
26-35,240.38540210792897,-138.5783170438848,C,B,D,1
51-65,108.83839241003639,-77.67727654562313,A,E,D,0
51-65,16.13741757886313,65.51084440578168,B,D,B,1
51-65,53.67131731707855,9.332089685913726,D,A,D,1
36-50,-181.99969291793155,21.779149809697458,D,C,A,0
65+,-35.39672289772213,82.0892553639745,B,C,B,1
26-35,141.918438118298,-55.75792529869591,E,C,D,1
18-25,111.07933515689268,-116.94368747355416,B,D,A,0
51-65,10.878051361782806,127.90800509811113,A,C,D,1
65+,-76.46753561449555,-54.03272199625629,E,B,C,1
51-65,45.245687414989234,-122.92866666627778,E,C,C,0
51-65,-35.532156876396876,9.170158666371037,B,B,D,1
18-25,-54.48109822665428,113.4732660424589,D,C,D,0
26-35,68.89292556169102,-78.12256725882884,C,A,D,1
36-50,92.1642696349731,83.46277079051073,C,A,D,0
51-65,97.91759162666276,-118.68950486131627,E,D,A,1
26-35,-50.18216618773271,76.75756459944311,A,D,A,1
18-25,90.6616683019037,1.0247117878809406,A,A,D,0
18-25,-201.37139419554794,-9.233300570788739,C,D,A,0
36-50,58.13926694574136,-80.40450100605877,C,A,E,0
65+,80.37081275595644,-127.29270994629518,E,B,C,0
65+,9.115208356261627,46.66443039390336,C,B,E,0
36-50,-120.00627783571514,-162.64208815596297,A,B,B,1
26-35,-71.53584813117406,29.15962004585582,C,C,B,0
65+,90.61791325036201,202.24026548045418,B,A,B,1
36-50,95.15069568217707,110.00553143040659,C,D,E,0
26-35,78.79078871676506,27.392775239977496,D,B,D,1
65+,148.73310366970819,16.80524475776958,A,E,A,0
26-35,-32.60332114663409,-210.04750592678784,C,A,B,0
18-25,50.846991939497954,150.9738523711397,D,C,E,0
65+,66.09301208444595,-81.20944975951711,C,D,E,1
65+,-43.56286615983243,0.4868675929316317,E,A,E,1
18-25,-168.38296603611283,-19.69148178550627,C,B,D,1
18-25,44.35004849901464,-49.56700283672579,A,B,B,0
18-25,31.136033963130654,107.37336771214396,A,B,B,1
26-35,89.401849320504,-22.211989946526764,B,C,A,1
65+,25.925504878020938,-48.24327550568758,D,B,D,1
26-35,-126.56187811461783,83.42529031979483,E,C,A,0
36-50,-36.974525850246664,26.878241929977197,D,C,E,0
65+,67.5593266647125,-205.26849706892406,A,C,D,1
18-25,-1.9200342257596568,81.9095773059866,C,C,E,0
51-65,-3.8604554565308655,93.4712557237306,A,E,E,0
36-50,-100.75090331616838,28.642507284122793,A,D,E,0
18-25,-90.90318173007974,56.54486209468013,A,B,D,1
26-35,-12.526681605747294,-14.267386086432781,E,A,E,1
18-25,-21.948934465508778,167.99712411866258,C,A,C,1
26-35,-9.902535403550717,-92.68548726228984,E,E,D,0
65+,16.440719709869736,-117.54054467199957,A,E,D,0
51-65,145.01368819187596,-79.43373733514217,D,A,E,1
26-35,168.36010200343102,-107.16328277169805,C,C,D,0
51-65,-19.415162721446862,38.24002790985635,A,B,A,0
36-50,-101.68531452285852,39.24364208440121,E,A,E,0
51-65,31.667444432635417,242.46336343796514,D,E,D,1
51-65,114.89037975902099,95.97668333745138,C,D,C,0
36-50,-107.30234142453938,36.35547136074877,C,B,C,0
26-35,-146.98867731743974,-2.1032638284553964,D,E,C,1
18-25,91.84617092690321,205.62155911289977,B,D,A,0
51-65,-113.20645837978509,103.51040075486257,E,E,C,1
18-25,-83.47648373084564,-55.80552688791772,A,E,D,1
36-50,-158.45347283457656,97.41257433989242,D,E,A,0
26-35,-19.385712352855155,-14.207642156361844,D,D,B,0
26-35,-87.41895030203702,126.80620294750315,B,C,E,1
51-65,-3.519530757802964,-141.74460863121635,C,A,E,1
18-25,45.12925378835161,53.069104720552694,D,C,D,0
36-50,-106.67799532730366,15.533070076986425,A,D,B,1
51-65,-40.958622000860174,-76.35350289526123,A,B,B,0
18-25,178.61341140903505,-226.45853928071085,E,A,B,0
65+,99.92739484268964,205.81978742422913,C,C,C,1
26-35,90.69030015135664,149.44577927388207,C,C,A,0
18-25,70.33878354926118,29.641368658471606,A,B,D,1
36-50,-18.006094581642095,116.23075181182303,E,C,D,1
51-65,76.36425221655409,12.360913021139766,B,E,C,0
36-50,122.15761067270093,-104.20416387455913,E,A,D,1
36-50,-51.10133396120745,48.320018188041466,E,E,D,1
36-50,-0.995242775459161,61.99904816929968,C,E,B,1
36-50,-108.12399115745832,34.58590325655521,C,C,B,0
36-50,-30.549125512947416,-93.77519272313282,C,E,D,0
26-35,-175.81720364398495,-188.79142514743296,C,B,C,0
26-35,116.52532071445536,-13.647223110558912,B,A,A,0
51-65,-134.00125305755725,23.707061329345784,B,B,D,0
18-25,-5.323842330161189,7.890942086139911,C,C,B,1
26-35,119.07197289812687,120.89437659369344,C,B,C,1
36-50,20.252750720104775,-69.2284760854208,D,A,B,1
26-35,-2.3105286282317135,20.632252442541976,E,E,B,1
26-35,-69.30290131013717,40.56176596907314,E,E,C,0
26-35,-61.197797757571934,-45.517511998489304,A,B,C,1
26-35,-51.8422147944931,50.17619163525886,A,D,A,1
51-65,-158.7596471191438,-60.800477628287894,B,E,E,0
36-50,-132.97937549942412,-14.250481948530572,E,D,A,0
36-50,-170.54724789945814,127.82387929139365,D,A,B,1
36-50,-43.33403710901099,107.53430942030204,B,E,D,1
26-35,-167.60362014184403,71.01768509328863,A,B,C,0
65+,64.55068162568624,-113.19002578371877,C,C,C,0
65+,-232.9854634227468,-0.4310897536197798,E,E,E,1
36-50,-53.284348058947515,31.476483765739005,E,E,D,0
36-50,-149.9112565012192,38.67126032482332,D,E,C,0
26-35,82.24525570672814,59.68347906002008,E,D,D,1
26-35,-57.5028803954262,-109.51955447829573,E,D,C,0
36-50,-73.44891140652706,-1.9422337923931998,E,A,E,1
18-25,104.45522933790956,0.8421913223504847,A,C,D,1
65+,85.91081103286848,49.702878685913724,A,E,B,1
26-35,-56.20633229523463,-99.13849618865453,D,C,B,1
51-65,62.74881045191061,-70.23457927970802,C,B,C,1
51-65,51.192208984634526,15.105860896011396,C,E,C,1
18-25,79.42960798644992,-168.22761390688592,C,C,B,1
18-25,-88.57232614432077,45.168932364184855,B,E,E,1
18-25,-198.59457996309456,-54.28543075462675,C,D,C,1
65+,-60.52378848520704,-52.22961568483384,B,E,B,0
36-50,-258.1180122101229,-89.55683880359386,C,C,C,0
51-65,143.2943915553185,-25.3375844848576,B,E,E,0
36-50,61.65017602051629,-121.90987067794923,B,A,B,1
36-50,115.67807899223664,-85.28882975793655,B,E,B,1
65+,-127.50890037794053,-122.79762091672053,A,E,C,0
26-35,71.66351731732578,93.73942924949765,C,A,E,1
51-65,138.944572025481,28.176218624290712,B,D,A,1
26-35,175.3699385615008,-25.469386234474328,D,C,B,1
51-65,-3.613037411003757,10.281928595817764,D,E,B,1
18-25,85.47575837906302,-159.76048020983967,D,E,A,0
26-35,19.264441061652875,-106.06128848549194,B,B,C,1
51-65,142.94308185058588,111.53067704732256,B,A,A,0
51-65,35.86480535103851,46.20175775564201,D,D,C,0
26-35,38.431850800368665,-37.78506716715461,E,D,C,1
36-50,-163.8535999525457,97.97449168588392,B,A,D,1
36-50,114.73710106288928,14.928398965513043,A,B,B,0
18-25,18.17410631645935,0.6221891147888781,D,C,C,1
18-25,-21.564249471255284,-150.04570165280697,B,B,D,1
18-25,-89.59060934299886,204.31905063936875,A,B,D,1
18-25,11.189019694385525,-31.036800971735808,B,D,A,0
65+,71.65030989876435,51.89389892616608,B,D,E,1
18-25,-0.9899351664516874,-209.36376031992378,D,A,B,1
36-50,99.02828443689897,-87.38207526272261,E,C,E,1
36-50,22.026088840144197,82.931836322066,C,E,C,0
36-50,239.91500955844765,-5.282435982916722,C,C,D,0
36-50,107.65922955156661,75.42978117788405,E,C,A,1
51-65,82.45936630953285,-5.704335884562646,E,E,B,1
18-25,-175.7892651297091,27.628721774773602,E,C,C,1
26-35,-216.83046651464775,59.624861645134054,A,A,B,1
18-25,16.979572266556858,-33.41060160803642,D,B,E,0
18-25,75.90804480895677,7.51825821278755,B,D,B,0
26-35,63.91187049107208,-99.36144409242809,C,A,E,0
18-25,26.82835061672076,3.2897060029317764,D,A,E,1
65+,22.076943886446543,151.44242822829926,E,E,B,0
26-35,230.9996474893993,-28.319736347950915,C,B,C,0
36-50,152.10691684589605,79.96723610733028,C,C,A,1
65+,197.94394093661447,-84.18121484416683,A,C,B,0
51-65,104.17767622051926,-89.60640920606316,D,B,A,1
65+,-25.20582965785382,22.79121181730962,B,B,A,1
18-25,59.579459404114345,-55.41767164208391,A,A,D,1
36-50,36.136610998867816,18.521415778239394,E,B,E,0
36-50,26.50912613397562,-26.98703015581545,E,A,E,1
36-50,-1.560584867905451,19.092808042336912,C,E,B,0
18-25,116.50512540748224,-86.21128026231547,B,C,E,0
26-35,-128.54901921776448,100.84188767127755,A,D,B,1
51-65,121.9400281540214,-31.822568569520048,E,B,D,0
18-25,75.03834395325086,66.4682387239383,A,D,C,1
51-65,-22.481134883004835,40.88033186948502,D,A,C,1
26-35,200.34089795625255,140.88077372281478,E,B,E,0
26-35,36.48803149819815,-146.9871556307958,C,B,E,1
36-50,13.756585343414054,133.6203935013769,D,B,B,0
51-65,16.612906168615584,-55.74362361194032,C,B,C,1
36-50,-45.63935835110063,33.91413555921352,C,B,A,1
65+,-117.53805846276089,-21.78308483829178,D,D,A,0
26-35,28.977917571390016,-9.163858634283892,C,D,A,1
51-65,14.978051443720464,-68.74473724206617,E,E,B,1
26-35,87.14767949210301,104.47269623298546,A,A,E,0
26-35,158.2114448320391,-193.36623976210814,D,B,E,1
26-35,283.44142271593944,-83.66237754883811,D,A,A,1
51-65,96.42985389840855,109.24243132258884,B,E,D,0
65+,26.262809878430556,-66.42942325980056,E,B,A,1
51-65,79.37474224290725,276.7984373773716,C,B,C,0
36-50,-135.539717444002,-200.69585950361736,C,C,C,1
51-65,-57.915165693187106,-33.03394794275946,A,E,B,0
65+,41.11806687803958,95.42456495398088,A,C,D,1
36-50,-116.84387304016943,123.82451396249998,D,D,E,0
26-35,74.12544785058058,-119.66280445734398,C,C,A,0
65+,-174.616676467529,43.12327410771425,D,E,E,0
65+,-148.8153301940156,59.95230387520958,E,A,A,0
65+,-164.75330647128808,54.36179520433966,A,D,E,1
51-65,177.41259850250734,-74.94124363306548,A,B,E,0
18-25,18.345690855039837,-3.3781761473201963,D,E,E,1
51-65,-18.485480695268137,-92.01138729080434,C,B,C,0
18-25,53.49197895497234,180.12811832105325,C,C,B,0
36-50,-51.6072234468662,-115.277452882242,E,E,C,1
18-25,-28.11354597823999,31.491116511202733,E,A,C,1
18-25,-124.52603859554885,-88.00723382701105,E,C,D,0
36-50,26.781081288148634,-21.96224422240042,B,E,A,1
26-35,134.39629012323786,22.722377248564648,A,C,B,1
51-65,-253.36185240220325,115.15258341450767,D,A,B,0
65+,-66.77399641270618,-43.734037938716924,A,D,D,0
65+,73.04077243017986,-82.96311707020607,C,B,C,0
51-65,-78.961701848918,-24.691142910408338,C,C,E,1
51-65,-97.72689953609922,-73.35991953792679,E,C,E,0
26-35,-8.905853714643577,-55.08836399291119,E,E,E,1
26-35,-74.94938403785835,-103.40846961380589,D,B,A,1
26-35,76.67002682148657,27.477608708939343,B,E,D,1
65+,181.79945383733497,3.032069529000277,A,C,A,0
18-25,83.77684026331673,43.32865342878926,D,D,B,1
51-65,87.47295677765334,15.205992772452829,C,A,A,0
65+,175.64214386915535,23.730983730599554,D,E,B,0
26-35,78.85285882627475,130.79834072276367,A,C,E,1
26-35,-164.23973440980384,107.27194118765127,E,E,C,0
51-65,-64.51885894348916,-92.67730336885303,B,E,B,1
65+,54.24259507783522,57.101724404346186,C,A,D,0
26-35,40.677179592405665,-65.62587040442806,E,E,E,0
36-50,5.42259954833026,-79.99049649811478,A,C,D,1
51-65,189.59400713060435,146.204654714555,E,C,A,0
18-25,-27.356810720270225,156.5721859127154,B,A,B,0
26-35,-107.00634076392748,94.49493663207981,E,E,A,0
36-50,91.87911292386988,-80.76928126806624,D,A,C,1
36-50,2.120569579561889,-98.83428017145403,A,B,C,1
51-65,181.25355273582778,-41.58030606712568,E,B,D,1
26-35,-2.1608832874519472,-3.9794144751125247,D,A,E,0
26-35,-95.72111701361462,-78.38675350257083,A,D,E,0
26-35,-29.865715483946715,111.69094593380515,A,A,A,0
51-65,71.49475116169626,61.35755506531405,C,D,C,1
18-25,163.49552926098562,179.1269497139285,A,B,A,1
36-50,60.503739065577165,-16.436560847070062,E,A,E,1
26-35,58.836650593926656,-55.81881965561571,B,C,D,0
51-65,32.135477190637424,-65.44513422934655,A,C,D,1
51-65,182.75337451211954,-119.96191130335691,A,D,A,1
26-35,-142.73553791809928,130.0252074407221,D,E,A,1
26-35,-50.630458464633946,-49.32868663006153,C,D,A,0
26-35,-101.1592539008702,-47.67491504715724,A,B,A,1
36-50,-124.8833840696753,-22.090339933220793,B,D,C,1
26-35,-200.41166747439198,-232.1635733710891,A,E,A,0
65+,-95.88848724295363,73.30499503457257,D,D,E,1
18-25,41.34883528723014,-79.06273817106236,D,E,B,1
18-25,-31.5781721683863,63.08424658004949,A,A,A,1
18-25,194.54381903119955,-189.1299428208959,D,C,B,1
65+,71.24561208835293,4.201478758190649,B,E,B,1
65+,34.32360717463016,30.770692672170487,B,E,C,0
18-25,42.75886415980994,98.25731607512759,C,C,B,0
65+,-181.78635436730502,160.13266938566545,B,D,C,0
51-65,29.433906074164113,7.931451258177316,D,B,D,1
18-25,39.10035727218719,-185.19362813313595,A,B,A,0
18-25,-135.99743987683607,-121.43876320297369,D,D,D,0
51-65,-54.91421831100003,18.983990209227972,A,C,D,1
18-25,-109.28880596289095,2.1565663104142656,C,C,E,0
26-35,-105.03823222391877,-65.62290057666276,B,C,B,0
51-65,13.39757571668648,7.108236198616819,B,E,C,0
26-35,67.74347682379562,35.81678780839123,C,C,B,1
18-25,-57.185951550489946,-81.76416378502735,B,C,B,1
36-50,19.983722147247875,119.94695855492945,E,B,B,1
65+,130.7109735876883,141.2241819504511,A,C,B,1
26-35,-54.128730951910676,-126.01272199286204,E,C,C,1
18-25,-23.917805263134074,-3.204323065250167,D,D,D,0
65+,69.59151945042855,4.800121906703243,D,A,E,0
65+,-21.40305576992146,-110.46184676666539,C,B,E,1
26-35,-65.65071055718309,62.27058619495328,B,E,A,0
18-25,-14.8498341399628,52.361508518672984,A,E,A,0
51-65,29.275919367306702,-49.54589437982221,E,C,A,1
65+,-35.382868453021175,-122.61357892412911,E,B,B,0
36-50,-142.37639683238206,141.72905404993102,A,D,B,1
26-35,3.4195735999912316,-95.89333860759537,C,C,D,0
51-65,-4.248389774977817,80.45182471924667,A,A,B,0
51-65,105.23712122320737,-84.26809088385193,D,E,B,0
18-25,-126.93840623085757,-127.79235856070143,B,C,B,1
36-50,70.18387917433283,110.58174586985008,D,A,A,1
51-65,15.86394959664243,-72.44720636376644,A,B,D,0
65+,59.30255036537895,-76.8995841484425,E,C,B,0
51-65,-109.30661799719859,-117.37923459039048,D,A,D,0
36-50,-26.864817416022063,-55.29562653222075,D,B,E,1
26-35,-47.39285458392335,-17.909522993926796,E,D,D,1
18-25,43.43987587137393,89.44377583760806,E,B,E,0
65+,0.8998664654798849,48.87396644932287,A,D,D,0
65+,36.17818893747517,81.05772149709586,C,A,D,1
36-50,-115.0229814504707,195.231888854415,B,E,E,0
18-25,-73.27606001073082,-58.4721730064926,C,C,D,1
36-50,-207.44689879039822,120.22209899811614,E,D,B,1
26-35,-26.330145095902324,-25.69307519857482,D,B,B,0
18-25,95.56968700625805,-35.478887946067374,B,E,A,1
51-65,-78.09250998227569,-128.30987277128548,D,A,C,0
18-25,-121.35849264193337,-103.66276387318365,E,A,E,0
18-25,64.0325657766788,-101.06504262087104,C,E,E,1
18-25,34.19724153094145,-84.479738494835,E,B,C,1
51-65,-134.15737195161347,5.168695380953375,E,C,D,1
36-50,153.4397762595385,-47.1885547786525,C,A,B,0
36-50,35.47715257730882,59.35775875542085,E,D,E,0
18-25,-107.02324469948972,194.3057437809174,D,C,A,0
36-50,103.14056921945787,-20.794770237883537,B,E,A,1
26-35,-3.8277977322681256,95.98186885705363,B,C,D,1
51-65,15.351304262495491,84.81967688346819,D,C,C,0
51-65,-184.5290516354396,-95.7938115214509,C,A,B,0
26-35,82.28738396450319,21.88348125560933,A,B,C,0
51-65,-132.1232110315984,-19.134800099166835,C,B,A,1
51-65,6.4540305579765676,70.70851941691011,A,D,A,1
18-25,-85.60008865311626,-222.0725770324051,D,A,C,1
36-50,182.0096719510582,-5.611177097903678,D,C,A,0
18-25,-10.020168281610758,58.40679555646576,A,C,B,0
26-35,33.09963179235308,175.48868263983036,D,E,C,0
51-65,-75.68899342681317,-134.55574886187392,E,D,C,1
51-65,22.526201019611356,43.20154386509352,E,C,E,0
18-25,-6.237562161070599,-236.27608098204144,A,A,A,0
65+,-26.089857264575095,71.74328993904437,C,B,A,0
26-35,23.701534762901755,89.05800702804598,B,C,D,0
65+,-20.671841427028113,46.350685464238985,D,A,C,1
65+,-77.47289144238191,-26.551157005235183,C,C,D,1
51-65,-93.014480795311,40.787324915361026,C,E,D,1
18-25,-20.932553996659152,-58.23585491412068,D,E,C,1
18-25,-58.78131966914603,119.93539937347417,E,C,B,1
26-35,-66.98600300460636,-133.03006481582852,D,E,A,0
26-35,104.85245348769621,-110.19711670059252,B,D,B,0
36-50,-46.272238696477366,-96.78216630615894,E,B,E,1
18-25,-45.2288398427868,-141.04603671115385,A,A,C,1
26-35,102.12791426097272,-12.916844117468443,E,C,B,1
36-50,-156.15219717544463,10.037247814093911,B,B,D,0
18-25,30.654692309974457,12.84520103957416,B,A,C,0
36-50,-65.54776426528379,-127.74931174718493,D,E,C,1
51-65,-9.047070077524296,-2.6826203457345725,B,B,D,1
18-25,-35.096904858866466,90.8528835476002,E,D,D,1
65+,-191.72739273917793,-20.021818112057126,B,A,D,0
36-50,-116.37499813020256,11.570179239273369,E,D,A,1
18-25,-8.655829259965879,-17.260843155358543,A,D,A,1
36-50,39.21332562467545,-31.059976460114942,E,D,E,0
26-35,-99.68372061257907,-30.455330076384985,C,C,E,0
65+,27.41519268727642,-74.82401429076437,A,D,D,0
36-50,-222.4070865743613,67.95418397700273,D,C,C,1
36-50,-39.50767025377932,-77.76694575688433,A,C,A,1
18-25,39.66808127176131,-68.83271743479038,A,E,B,0
26-35,-1.2773656418251444,-78.34357471972257,D,D,C,1
18-25,36.809745298725936,70.2688150887421,A,D,B,0
65+,-2.047098804237115,-25.174038502138714,D,C,E,0
18-25,-46.78461649246636,-122.82560885227103,D,C,C,0
26-35,-92.29611341942945,-62.9333294466373,C,E,C,1
36-50,-31.23944566398625,48.64661605182175,C,A,D,0
51-65,22.57806764054041,88.20385320326193,D,E,E,1
18-25,88.25788004041851,-7.007542893111189,E,E,C,1
65+,137.95209263916618,-49.92928266588705,A,A,B,1
18-25,-96.48089673892392,-141.24502213343277,C,D,A,1
18-25,-14.647382183869764,-13.218181654820265,E,B,B,0
65+,-42.50883973599048,4.140997086501665,A,A,E,1
51-65,-170.12236288618482,-43.5435722166773,D,D,D,0
65+,-56.83087909960351,82.75494747823143,D,A,C,1
26-35,-10.696171248928806,65.58180145542097,C,E,D,1
65+,-89.14738826714363,-198.7414313908531,D,B,C,0
26-35,-80.09657605990877,-129.4618218850654,D,D,E,0
65+,-17.77287370935782,-112.7151314398574,E,D,B,0
26-35,158.0904213152936,72.04958595255128,C,E,D,1
51-65,-150.11190840060965,-14.569698105697377,E,B,D,0
65+,52.393475128448365,31.114999066106954,C,C,E,0
51-65,-310.38099665978535,102.49418065845101,D,D,D,1
26-35,18.484500518926932,-50.231743007754815,E,A,B,0
18-25,6.891210354765799,40.15504416009694,D,B,A,0
18-25,-29.742569263388578,218.61004752277262,A,C,B,1
51-65,-125.80907868418221,-227.59322595994496,A,E,A,0
51-65,107.1821431165108,-45.124514866496334,B,C,A,1
65+,59.111411968375386,122.98294820617583,C,E,E,0
65+,24.508994387120865,71.70412607506276,A,D,C,1
