sex,Religion,sexuality,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Non-binary,Buddhist,Heterosexual,No,D,-149.63611152793564,A,-116.15737445554504,-18.601905489377085,-83.92874403214323,-11.538811011857806,-69.18414599507742,-2.043753669714554,B,B,C,-72.55101972749219,D,-376.13243887448846,100.41698990800805,0
M,Buddhist,Bisexual,Non-Veteran,D,-24.731723248618824,D,75.66361502831246,-68.44728431819081,66.32787765706396,-86.94290981692721,-29.60355029651538,-191.06542427978513,D,D,A,73.43411497100777,E,9.065370042725679,-124.52571975405873,1
F,Christian,Homosexual,Non-Veteran,D,64.82475765636683,E,14.597934407262711,-124.48909625040542,-99.68399450975845,11.072940115290963,27.653858255660673,-12.67940579580584,C,D,B,-128.10276173707777,D,-65.06752336285793,-10.075450674650547,1
M,Buddhist,Homosexual,Non-Veteran,A,202.15948799653924,B,65.56671719552503,43.42796195970152,15.164940106266522,-58.23471150471165,-93.85435988457866,-64.09169418969601,D,C,A,211.45017601060835,E,37.420365866745605,-116.47635378259298,1
Non-binary,Other,Homosexual,Veteran,B,171.5131443989531,E,-8.096047387456723,39.849859575044604,-32.22524770851526,-55.10965598683475,30.9657548325995,-122.53043644799307,B,D,B,29.81827512872449,B,42.80798004156159,17.201091482631067,0
Other,Muslim,Other,No,A,-2.079526638823739,C,-17.659641613096554,-87.270983572718,-65.47809473269744,-153.50473847143738,254.8367993225527,21.951912892905508,E,D,D,56.46241652766174,E,165.01299904266165,-59.21743686225411,1
Male,Christian,Bisexual,Non-Veteran,C,-95.83544874932699,E,144.28217496169822,40.308934765561226,3.8016186449999467,-65.72505991741112,193.52692476369248,-115.09982893921229,D,E,A,207.31659044584495,A,131.82143859888072,-45.72010314343208,0
Other,Jewish,Bisexual,Non-Veteran,A,310.3720970062479,B,-23.52111615232353,165.1066946769318,-4.437469677873331,68.4309867443609,10.481417922229529,9.213233685763472,C,B,D,-40.21818968242915,D,54.909511735644635,-171.7515953087553,0
Male,None,Homosexual,Yes,B,-11.192972880170887,B,35.069353333045356,-104.51917042034968,-113.35004270366238,-50.25278421665026,16.187301014000067,-156.27007180395626,E,B,D,19.726247321993206,E,107.72188550611436,-221.98523205808516,1
Female,Other,Other,No,C,141.26735755510975,E,31.07562738184112,-73.74184225906471,66.70649898101047,44.743265133491505,172.31310872040117,130.00945979095724,E,D,E,12.63839564574968,B,28.26993349267329,-19.411269439054568,0
Non-binary,Jewish,Homosexual,Non-Veteran,B,-207.9684610433707,D,-114.27806488620715,-108.25456748850681,171.13047651227382,-57.63445039694987,-33.27782915441669,2.4314394446298913,E,C,A,41.00371540031032,B,-93.12425628745552,-71.20148401840835,1
M,Jewish,Bisexual,Yes,B,95.51008546177134,D,311.63381084238495,-36.59854133503219,-43.41694416080901,-164.8872605916774,-184.13725268906336,-246.41522828187078,B,E,E,-1.3389827873296627,A,-117.93419375748557,-27.041012200338432,1
M,Jewish,Heterosexual,Non-Veteran,D,-49.485717066846924,D,-132.51913807618928,-86.88020427009427,-111.85435139350824,-35.55189614313519,-137.9092465959984,2.340228597772499,A,D,A,37.4145632429365,C,14.165315216473505,86.5471114848438,1
Female,Jewish,Other,Veteran,C,50.34388963700954,B,-1.8604368921043848,-57.33348172893208,-148.53580310935445,-92.82122722123431,137.9323007752636,-30.277575530651507,D,A,A,-98.81967678638605,B,-58.965530346261275,194.34215104229023,0
F,Buddhist,Homosexual,Veteran,D,-58.29601778962377,A,2.259400137347143,15.080774205964753,-48.946618810424205,28.89815717193342,37.38260817212433,-40.316129962174976,B,C,B,-13.830853722963763,E,-185.02955850529654,73.65709006450683,0
F,None,Bisexual,Non-Veteran,E,-94.91680373269153,D,-139.00115519128488,-11.803848530873589,93.34294245972312,62.13092288788854,-85.93518033980838,-69.19083889315483,A,B,E,-40.83299576404518,A,-204.37694687057055,57.27128973952952,0
Female,Muslim,Bisexual,Non-Veteran,E,-6.029067967631987,E,39.26448283663233,73.24322847573004,161.35156029184904,-112.17041709394464,-84.67224760532879,207.3955367988043,B,D,B,9.984283075297158,A,-187.61841931322152,-99.29973389825057,1
M,Hindu,Homosexual,Veteran,D,-48.51507961089888,B,172.3644625183198,-177.08186685506254,32.74721297283489,63.69132953486201,-290.25264986039093,-99.31866391826901,C,E,E,85.49729253504256,E,15.262621286020032,139.65378823787688,1
Female,Christian,Other,No,D,194.72869460970813,A,-72.19801440470677,-30.49322229540405,65.55671800268277,-48.88597106403271,-117.55759890475188,-87.66514563281646,C,B,A,-87.34712654520867,D,-32.59878618966409,-111.74883102625427,1
Other,None,Homosexual,Non-Veteran,A,-73.19025754777194,C,-49.0111701781116,-127.00738950038404,-35.82966240869015,241.19219413810276,23.408741333067308,12.908960834711364,B,D,D,-25.680623143620355,E,30.666960320474313,-188.27880871255854,1
Male,Hindu,Other,Non-Veteran,B,-159.02556862352407,E,34.65022193374715,74.99838125920148,-87.70436018832034,18.052118374721978,220.3290047694958,30.37637887555018,E,E,A,58.966066178381084,B,64.42162033186206,132.41831792723283,1
F,Jewish,Other,Yes,A,-145.94669520400555,B,22.03594286036884,-74.53097599121422,-40.13414328790116,-80.95938091582443,34.60077690301463,90.73823518313652,E,E,C,-11.855735708155173,B,76.42992157777627,30.44639213592573,0
Male,Christian,Heterosexual,Non-Veteran,A,76.44539166318903,B,-110.24764902696353,-61.777224688011934,-41.720526532587364,50.51022617585142,58.26637479086231,-70.29506607494092,C,B,D,57.68498147741313,E,145.97529624298292,10.710754658433256,0
Non-binary,Jewish,Bisexual,Veteran,E,-46.65076056683428,A,-111.1224702857946,38.941595712181574,-113.1966258674219,3.5734949489398047,-40.169507038259425,-66.93970727252594,D,C,D,-16.456665099671103,E,3.480704389841661,-52.64753207909302,0
F,Other,Heterosexual,Non-Veteran,C,-135.44978595918056,E,198.36061270048558,148.15978757830322,54.87839184153439,33.65650861640485,-26.923219706991308,4.336776441351333,B,D,A,-37.96949256214482,C,185.14712408493398,-82.43684439148025,1
F,Muslim,Bisexual,Non-Veteran,D,-45.102568274823916,E,112.96909714934951,-21.2782488001093,137.53147934790096,55.36606282487085,74.3024079667843,-18.39260825306792,A,B,A,-15.573128712287277,E,66.58360692490591,81.26250439552109,1
M,Jewish,Heterosexual,No,B,111.12321575060311,E,-62.91520793473351,193.74228215332556,123.48280750191769,44.34583246607844,-34.805927471533465,78.51812865764431,C,A,E,42.45643421363107,D,143.0279802887628,159.39465151206088,1
Other,Buddhist,Heterosexual,Veteran,A,-129.86587437939858,D,-138.67349092085792,-48.59484031046302,43.85709941244704,99.87605615459032,-153.90289074253235,-93.28521033352806,B,E,D,56.94018413918468,D,153.1415040922913,-46.09603883220384,1
Non-binary,Christian,Other,No,A,256.158581040209,A,39.55269265930456,-132.0567198980382,-161.85802664295574,20.21993855653621,-127.01719574676018,90.08242369922493,E,C,D,-234.50272274489078,B,-110.20131785652825,-78.02697669462856,0
Other,Other,Heterosexual,Non-Veteran,D,-72.58980877665783,A,-62.99060945599903,-246.39093668693565,39.629427984029945,-34.4259722803058,-210.69320248234948,32.3505746831222,B,C,B,-54.72205658216298,E,58.35906779250246,121.44738986411276,1
Male,Christian,Other,Non-Veteran,C,258.96813226054985,A,2.8846881141999288,-171.0729970132731,272.3564804840442,76.25348245917732,151.19555876028932,-66.53455971976602,C,C,D,-33.22229606357349,C,163.14353313842332,21.669368030483028,1
Female,Muslim,Other,Yes,A,-102.0283701924097,D,104.5265055590882,148.8620461375285,-87.18727019864177,-17.58344634228366,47.758808610221735,-35.9217529334212,C,D,A,-31.587370435477137,E,144.8964090275114,-55.84166761003747,0
F,Jewish,Homosexual,No,A,1.6441003810027717,C,-36.065925756513224,81.92766399132316,19.495611381982464,52.801884121189644,-273.5795096145303,-15.273559862403498,C,B,A,-156.76328096977275,E,20.895858374126018,-62.40631704622383,1
F,None,Other,No,B,-105.39593987108256,B,-7.632472800113913,-82.94724641777468,-124.12680905036768,22.416976516251356,-22.222937505385758,37.798112671697446,B,E,A,50.22953033405466,D,116.39790550351583,-6.47206002567485,1
Non-binary,Muslim,Bisexual,Veteran,E,-46.42435032300664,D,26.07691267116783,36.96761958877817,-56.336599752698525,64.53383785875961,7.951110483694935,24.448961256585672,D,A,D,107.02839439380823,C,81.88433765454894,-47.68486500443242,0
Male,Hindu,Bisexual,Veteran,C,45.35748733050046,E,89.12298860278749,14.53139483158276,-16.330221440571638,25.866057682525028,-65.33396041274729,-62.924680850008194,E,E,C,8.039928781826337,E,-322.97463116145013,-30.080607461246984,0
Other,Muslim,Bisexual,Non-Veteran,D,68.91102495531436,A,137.06454944806265,-75.62281524052874,13.522177706299399,144.7852966827945,98.9310891362983,-63.641360337922535,D,C,B,14.783326820799815,C,25.32486392330746,141.4779911686946,1
Other,Muslim,Bisexual,Yes,B,23.41885036091269,A,-70.88775003722283,-114.31132503426424,-92.58214395297529,-109.44417307644767,-143.62846195724342,19.397449502289586,A,E,C,100.99722534243145,E,8.6873928965417,-182.85259563350183,0
F,Christian,Heterosexual,No,E,10.808476945197373,B,-44.49589776621077,185.00356823537197,-3.0320238417266636,29.521318474894297,-72.2211756602051,-151.85634121068915,D,C,D,117.86647070356796,E,-33.71317111338716,-76.84310212029678,1
F,Hindu,Homosexual,Veteran,B,-133.6555132356369,E,-141.85116368250914,-81.1908895219207,-12.621106620824769,-30.381622364064313,-53.2131924217344,19.323724630531334,A,C,D,-53.897492479747214,D,39.80085863300531,129.98261196605324,0
Male,Muslim,Other,No,A,-31.139650610412172,E,123.56786965639306,-135.21025097073732,11.473229519140554,75.99598093885714,49.91142305174709,-45.18068494145758,A,C,D,83.38730923204835,D,50.047390196264395,10.34269660793605,0
Male,Hindu,Bisexual,No,E,-8.31651842396233,A,-98.26110423569823,-5.457641480940513,92.30631563363056,-14.171098020248305,29.050952791614876,-266.61821917223324,C,C,D,-131.3581510623229,A,282.5140419929625,56.257789290107794,0
F,Jewish,Other,No,C,168.24882216062556,B,-36.863431749585764,81.16799837283898,-114.37971036899503,-33.00748943962129,-121.4576748098944,-21.52953331481114,C,C,E,-18.643637911446547,E,53.3113511490871,120.37429280206318,1
Non-binary,Muslim,Other,Yes,A,-77.01646959958529,A,122.26392157653227,-199.32926711071303,79.9262238409787,-76.18930892070142,65.56285551523202,47.353796532135895,E,E,A,-72.44433067480146,E,-28.870159321504797,21.342204527950397,0
Non-binary,Hindu,Homosexual,Yes,A,38.45235660008298,C,-150.62603648992723,160.59897539103324,6.217947665635271,89.72040237133065,-138.45631880650194,116.86088772499119,D,B,D,39.495453151007005,C,21.266880469589992,-35.45941745632996,1
Female,Muslim,Other,No,D,-225.4258132389544,D,176.65344054056615,36.966815100741314,-97.90533954795663,102.91964833603483,-35.80608697732026,-11.657025271723706,C,E,B,133.44584953563827,E,115.41693470980906,-41.14604278539004,0
Male,Buddhist,Heterosexual,Veteran,B,-97.31635469212961,E,-77.35701585089652,-95.57387341690159,19.886203192760128,-1.7180525192898237,50.25820563009623,-34.6290201546971,A,D,A,-107.23130407467158,B,-118.68782985690522,201.94716425391115,0
Female,Other,Bisexual,Yes,C,-196.7307704250441,E,164.36935368080566,-19.465540068781014,31.540295013954445,-2.731973683387465,24.053411954238022,-37.42428835381201,C,E,E,179.81104566471163,A,12.478570283488756,62.05690546493189,1
Non-binary,Jewish,Heterosexual,No,C,-42.78151686061549,A,9.101377242334873,168.72122304484296,-263.23220210831914,56.24089642551279,184.40060445987672,-16.57556587809911,C,B,C,-27.771554466699655,D,-89.86889379030177,99.60770844901246,1
Female,Muslim,Bisexual,Yes,D,-30.035060955113718,C,-26.062267377249597,-36.086170224581856,109.18744040289847,119.53338835507674,10.20120467253533,-18.23613369135267,A,B,D,-54.67183116110821,D,-5.0913587046442625,73.29524056876208,0
Male,Hindu,Homosexual,Veteran,A,124.42766984598777,E,-119.57819947761026,62.887226709930275,-67.024754065114,31.900959167733756,84.06642938369629,47.26139854411569,E,E,E,-20.257461478462048,A,98.09801969661403,-223.66023804739456,0
F,Buddhist,Bisexual,No,D,14.638178627391717,E,-33.39282923142446,61.9213778232218,-37.26586018768488,-72.69008445762809,183.38577196212262,78.03920770442289,E,A,C,-34.34370918081353,E,6.574843665135749,5.773586191406604,0
F,Buddhist,Other,Veteran,E,-35.25192040629662,D,30.77856331192872,29.20450560890559,181.19622636920028,-1.8246585916520148,-116.19065275503799,30.197455267710282,C,B,E,1.1235383248167574,A,-2.4237796826695015,-92.14259687255267,0
F,Christian,Heterosexual,Veteran,C,53.644184623370805,B,-138.6688562262099,-91.08136027849632,-83.82195061392224,25.501586840072264,-104.25862022874637,24.039891163047795,B,E,D,-40.184733283543444,D,34.34738189722531,70.9289077583071,0
F,Christian,Heterosexual,Yes,A,-5.228098384003286,A,-122.14707493797204,5.880155752292733,42.107549400262656,45.02137597027754,235.3869001490847,-51.20535763692868,E,B,B,-95.6971710269,B,-155.81162847810396,-126.99972879977517,1
Female,Buddhist,Homosexual,Veteran,B,78.57690262767403,D,60.141743858187965,-12.396531053436322,92.80802379420847,-131.55419665478237,96.01322871150518,19.048505147952067,D,B,C,29.50522068127078,B,34.63186999142504,-226.67001670655603,0
Female,Other,Heterosexual,No,E,1.8997691749485526,D,69.62379183853594,35.07109158510158,37.14725641597417,-24.00054129860415,-2.8894694084114168,41.26654127938781,E,D,A,-85.50599545746248,B,-18.04729855933055,258.2682567000258,1
Male,Buddhist,Bisexual,Veteran,E,-146.50420538840748,B,-130.2749865744813,50.41322427605548,15.913805416473084,19.850022731432503,159.41995800679237,139.36844241658667,E,D,D,-148.17892432787414,D,47.39731731723735,32.27023749904909,1
Female,Jewish,Other,Yes,D,-6.27197295205812,A,-114.22179266911641,-52.229716255315,-126.67931790148342,109.76097535702665,-100.06513474379346,-97.67989084004553,C,C,D,-40.26931364196279,D,77.57404037736828,168.73484210229358,0
Male,Muslim,Other,Yes,B,-175.49778274532872,C,-173.80102947748145,-175.9041044675921,48.42006827229689,-44.87168228656253,91.13188172888756,189.92574680974025,E,E,A,-73.02918311194139,E,-204.82821850034614,1.5637939819997466,1
Non-binary,Christian,Heterosexual,No,E,-91.65138598136684,B,132.11595266946182,-13.45563097954406,-211.38071099927785,4.819205150232739,5.437070076242537,58.285551047042524,C,C,C,-72.30771538630496,B,-73.43825923387078,18.869093409690695,1
F,Jewish,Homosexual,Non-Veteran,B,-60.442252196246294,C,-48.68921966866504,-95.23489445633064,-4.238419243794137,0.22028832714839583,35.05294468408082,-51.268860741227805,C,B,A,92.46591683411334,E,-122.0797526505937,-41.46444995573294,0
F,None,Bisexual,No,E,-131.0842457745457,A,21.29910829615624,0.3767009472157804,-48.93786479365433,-3.0319047959943752,43.32557275035114,-90.44947060847224,D,B,B,62.89649190938326,D,72.62362134740282,-3.2774208957185893,0
Male,Christian,Heterosexual,Veteran,B,86.79812039076604,D,48.51044068985576,156.33037744035624,-28.500490543334916,78.75631077429114,-205.32455307626836,128.22879190387772,B,E,B,91.08047662225529,C,51.317874140251405,-214.1449751045147,1
Female,Other,Homosexual,Veteran,A,80.69960923776691,D,177.2635967607627,-13.13630168761094,171.82260566777336,109.6472497408753,72.90513026923804,-69.48783165792992,D,B,D,60.540893585467145,E,47.464951928343204,-12.23773247013088,0
M,Muslim,Heterosexual,Non-Veteran,C,186.86704916546708,C,-177.87078625799822,189.87468249070625,75.35059395344574,-18.096304045335298,-30.049394093344127,128.44416212058667,C,D,D,-9.911811037775841,B,5.679892057500151,30.512872288202903,0
F,Buddhist,Bisexual,Veteran,C,156.1230258351842,D,-53.541079828118896,-211.75460061674437,37.44914899829312,146.90449461407064,-127.80179696350535,59.33968421689251,A,A,A,72.10173823027614,A,123.15161684044871,19.988329291896374,0
Male,None,Bisexual,Yes,E,179.7132172918071,D,70.94765730532409,-18.830115601197175,123.60086900891677,-202.29530721019148,-83.4883590171436,-96.77153626976424,B,C,E,29.99224374238032,C,116.73427999782054,-243.59120945368082,0
Female,Jewish,Homosexual,Yes,A,29.908242379645195,A,-169.64674677283693,53.86628032396179,101.39594988224061,-81.44756255828123,117.45631922961952,178.51973392731887,D,E,C,-76.27858008444447,D,-10.196358780029758,-31.92832978365211,0
Other,Christian,Homosexual,Non-Veteran,C,-100.12050381205879,B,-169.02191211525815,33.97033220626981,131.11309029601875,69.04797945037174,-112.64835612345985,-8.78478660840418,A,D,C,-99.60250829362163,D,31.234229497706608,-15.093080981243492,1
Non-binary,Muslim,Other,Veteran,B,101.40693416345239,E,-42.993735282224854,106.91364598292658,92.35504617950308,80.78243985460026,70.12333254202133,-2.518966896345404,A,A,E,43.877682346376275,D,71.58883509390913,103.40755517404092,1
Male,Hindu,Heterosexual,No,C,-30.53224711851687,D,108.00175790160024,60.921881389130824,-77.48006476163388,166.20677003026412,62.46372972321783,136.7870694744097,C,B,A,112.1055824882117,D,101.89022763171236,32.161663911408176,1
M,Hindu,Homosexual,No,C,79.58655386672584,B,77.06218542835794,174.44089734716115,-79.80665616034888,-86.96796119504626,49.83006204521285,180.93476116381987,B,B,D,-113.81729043088961,A,-66.43410007989353,15.834655803232293,1
Male,Hindu,Heterosexual,Yes,D,-50.05936317475139,B,-33.979186895794875,169.33930666287546,222.05761824522185,151.5236393922019,117.27353826809434,-52.859362244316834,B,E,B,107.80717605409403,B,-160.33098902982198,-48.42961227043145,0
M,Hindu,Heterosexual,Yes,A,-81.22490183618179,B,-226.58700372097576,-95.10299781306723,145.48380876991783,-51.76397300003188,-93.27229259711582,121.68199688252106,B,E,E,178.7454103766534,B,-86.56931508653281,58.07212878511392,1
Non-binary,Muslim,Other,Non-Veteran,E,-136.56433552287382,D,339.1284213441865,-36.138730504232434,-64.08317491013543,-216.1170992618849,-86.11066467632409,67.02214794806683,D,A,B,-150.6429953085003,B,271.7153769140856,21.23672908428981,0
