Veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
No,Homosexual,115.7545029679086,C,-202.37741211319548,-101.36187262306728,46.627980641245124,-16.91175784033449,-12.771251607645972,0.08356279108294647,0
Non-Veteran,Homosexual,52.03246769489925,D,16.10810346494037,177.0177444066064,144.70933484972917,-19.03142507453482,-229.581595782345,-44.51663679877007,1
Non-Veteran,Bisexual,36.57896694414158,D,67.50515403833842,130.10349722073875,10.55374520809551,-151.5519436275442,-2.100359093921948,162.23838783197115,1
Yes,Heterosexual,-7.898086885085406,B,89.38906821863166,78.06488884790173,-14.711448464897673,-144.99716060209593,19.404046445661336,69.23159415194972,1
Yes,Bisexual,8.36885197017863,D,-62.942284727448474,-23.91482501627025,94.40085061775304,156.8321589134405,15.575573705927805,137.78470338495495,1
Non-Veteran,Homosexual,27.62589095884519,E,16.381815539787628,-101.26324979720155,5.359299064876918,48.06239259050707,-92.31515215729694,-55.34806988525458,0
No,Other,-120.04103527622681,B,-35.239944984431745,43.25815736150079,11.819225714052383,138.59733023835915,37.30166465927514,72.6580905856072,0
Non-Veteran,Other,19.187600928614522,C,-29.21676206990456,-103.30793229308506,-1.4763629424558569,-61.27702243721358,-37.20505874264783,30.206401194857683,1
Non-Veteran,Heterosexual,-111.0382442516551,D,132.24736409826207,-112.07118337817883,140.29303622413974,-42.302627693181456,78.82750649980083,-23.11134362479023,1
Veteran,Homosexual,129.76689936740823,D,-71.24442929744784,-29.677635117010894,-124.77301759382853,-31.35181799156042,17.583957549264582,-86.47050326874066,1
Non-Veteran,Homosexual,106.21347451585463,B,-33.70143964559647,-12.958079290859152,-3.7964560318358416,44.756288458764764,-168.30567830523086,161.4746346816868,1
No,Heterosexual,162.70068200254994,A,5.197373290369212,73.8926195965588,-107.99926928408978,50.88403055977042,-194.56007814521467,122.74739396492085,1
Non-Veteran,Other,-77.86425379751591,E,34.16983614397184,135.15312482805183,-68.32539874032078,-149.47582324893128,-57.29077133893108,63.11134164529154,1
Yes,Bisexual,-41.70937726940285,B,66.8844960594718,-127.78492049878255,60.24492580609051,-72.59672415137791,75.60376634594016,-118.84260239948314,0
Veteran,Other,-3.1790638908430493,A,-194.96125194548216,136.46010629874786,5.5916941877315045,-114.99811266861688,111.00545120750478,-132.18653368825176,1
No,Homosexual,-203.09058069504803,D,31.487776595626656,13.144435323830706,-43.36969877063919,95.00770875573083,24.84725094618308,118.5623383712457,0
Non-Veteran,Bisexual,32.312795787616786,A,84.80514292939108,34.491012667763755,96.86393782520106,-50.33512004658098,-10.458282453463937,166.4381443814916,0
Yes,Other,-13.137768933236222,D,28.179060107102654,66.10386119894798,16.31426223003811,-46.27676581076561,34.66724484634949,-89.47062587554531,0
No,Bisexual,-4.806545087832163,E,-16.130810876910466,-145.39715714843507,-80.87328365474475,-52.48147219103074,99.80665388484435,-2.407404190395562,0
No,Other,-15.079408701698565,A,9.256236435540236,-35.05824649408135,-163.87404318372754,-336.44054922360147,79.11651985275316,-24.100359628747142,0
Non-Veteran,Heterosexual,-4.134124791476777,A,176.67011406004042,-3.759767490134838,-110.44510044046388,103.81867256880322,30.923160077728983,54.96547844937996,0
Non-Veteran,Other,40.85931023281281,C,-66.9616091335829,36.33558871766209,59.51806053099633,-0.7461238442312276,41.27888926407033,-147.59136047936886,1
Veteran,Heterosexual,184.50647027603247,A,-104.80642481227326,-0.4977622627241072,50.24784273087547,78.02635711645377,30.74323523396256,-36.2995604475057,0
Non-Veteran,Homosexual,-33.89903227472345,A,-29.535972556298717,102.87110165720222,-31.28991999469658,20.831151232172225,-70.30892262313314,-150.0071039473333,1
Yes,Other,-141.02969329971336,E,-102.9788766798406,83.68256824455085,157.23374778805334,62.18935509632666,31.108389336369203,-75.13797777450503,0
Yes,Bisexual,-20.253725455613143,A,-21.852639932686856,135.82970134142383,-135.83827494808637,25.60642309820576,73.76535519536978,-51.34868117768865,1
No,Bisexual,93.16070477110443,C,-40.61622809210071,97.42510678854272,-61.13285282879296,99.45890654148354,-125.32242017387709,281.7268330244246,0
Yes,Heterosexual,-109.57116478803431,A,51.84364800045847,-135.4840132713995,51.8079497760073,52.29338123272236,164.90282584312976,76.90100854563951,0
No,Homosexual,-137.39024005319416,B,89.0552214085424,186.85867755604352,-157.39531906074288,33.51203969323011,-106.58851015870808,-20.841242039137896,0
Veteran,Bisexual,156.5885817246916,D,292.1684284736861,99.34524432763594,-181.91884737173118,-93.4870691888033,-2.7437282349460395,80.35753130512126,0
No,Homosexual,-106.25682359201754,A,133.12721851936183,-9.092504482801091,106.51690921965886,-185.2923335270314,-74.34516902755568,49.95855974249764,0
Yes,Other,0.5906561139344392,D,62.48036449662615,-103.68526953398147,21.681382548171555,-104.12341230731994,-103.2601938385142,-4.217840433762756,0
Non-Veteran,Bisexual,109.39476620404467,D,36.93155298730843,87.87153407140687,-1.8851390750050865,-25.30456086621507,-42.26346245322204,-74.50426216140079,1
Non-Veteran,Bisexual,-227.2414051501511,D,-86.19649307593367,53.97887936848159,56.6536923874009,158.2988109335011,3.1825642695392875,-9.996003670058439,1
No,Homosexual,77.26902191416438,B,-91.44840833553017,64.64322379151716,-222.32364328066132,27.26805977289079,-77.09316105426348,56.90700573428856,0
Non-Veteran,Other,6.019123614199848,D,-75.42398179347644,9.887068872058132,-82.28143801349935,-107.01045090326326,-39.19589935851799,0.267653823301378,0
No,Homosexual,-26.403782395806324,A,-22.512679405247393,67.49975162239559,-24.49261909531648,231.71791494126222,-76.66139065723445,-53.90432106478128,0
Yes,Heterosexual,107.70957164815098,C,-176.43608841770944,51.86911685783593,170.52301412093666,-14.260636869714366,57.9300127747716,170.12586663332976,1
Non-Veteran,Bisexual,96.24125524020558,B,-109.20501702779839,85.30947435478423,-46.82900858400182,-2.159680977899148,-100.60164820661397,-186.87846979124404,1
Yes,Homosexual,-130.91455062686646,C,-77.304125536704,6.503098827699934,-55.946817377810866,23.19151298694174,-14.057078804340776,29.97272834926373,0
No,Other,-81.24058065966034,C,-47.78077821934723,22.748791782053864,-82.09443203708683,126.9497250675039,13.749893136333496,114.03413843909303,0
Non-Veteran,Heterosexual,99.2383308327441,A,28.56075090250325,36.965824815200186,-80.5834064830346,-32.62352125544863,-48.75263044200734,118.08616382184508,0
Yes,Heterosexual,2.911138943371612,E,14.798754305978601,-44.11474895719,117.12257452710145,258.243758568343,148.22276911133267,-10.344372466566332,1
Non-Veteran,Homosexual,4.644856915657604,C,-95.30244745233723,44.04421110893591,-203.23316112640683,96.09641039734777,-10.18107877930126,-32.12198755477076,1
Non-Veteran,Other,111.85950330298783,B,150.89490871411277,-218.72019231517172,9.903161256324692,73.45309578934898,22.04462413315037,-92.04457767151978,1
Veteran,Homosexual,-131.58579929549066,E,87.5694224721456,33.85304708789324,22.287168140489488,-25.856196052866515,36.32028835158956,-80.24180925106292,1
Yes,Bisexual,-20.702068315383094,B,4.198770705713459,79.5039742157978,-6.452631693523723,-77.04602875688693,83.4964182020009,40.84648195278936,0
Yes,Bisexual,154.8488465678548,B,-135.12956168586086,-126.14834740856409,64.4733042765297,-41.79831341551976,76.78419462068932,-211.89956525488554,1
Non-Veteran,Heterosexual,-50.871015999065484,E,-29.4068184301262,-72.27140405085909,119.5454134823217,-113.67823614182737,-68.15576942207251,85.71204651048603,0
Veteran,Other,28.26420792234896,B,-107.25981020604615,107.62687932664265,112.00713086407208,85.15335096840623,-29.998224331649393,168.5177359192585,0
Non-Veteran,Other,120.82306287608723,D,63.939424354358145,167.1179833723351,-90.44309071670051,50.37777060155217,-291.92284460146556,-33.341868371505456,1
No,Other,-20.87872804553149,D,120.52601506177612,4.3304924928196336,-10.480966931547252,168.44454828793027,-3.252423359183131,57.565501399477924,0
Veteran,Bisexual,125.36731324098092,C,-20.73850371115189,146.01835806729494,-231.70856944175458,-136.470965960826,-129.672468616436,-106.26329597120841,1
Yes,Other,-60.19002938585619,A,-102.67590065563357,102.96265040497737,-98.80917354870373,64.83834945002245,35.48227088076408,80.29468419432433,0
Veteran,Bisexual,83.63664978232113,A,-7.907606008919164,270.30413460526864,-56.883396125079265,16.580690664290323,-8.116837645949019,56.86132111635669,0
Veteran,Bisexual,116.13784669006348,A,-147.41672637812414,84.14779627209839,-48.905431387361986,-15.261593054854613,-41.728645365187475,45.513091992045844,1
Non-Veteran,Bisexual,-106.16553288645872,E,-63.46364110187829,175.85154098438,-47.59802522793118,-4.689302564211116,134.3352970632749,-188.6238653195843,0
Veteran,Heterosexual,-125.99500184225323,A,111.50312959573488,-33.458387631224646,-6.009541690290638,207.54741994143325,-108.50827967680847,51.16610683616493,0
Veteran,Bisexual,-79.38166602755892,D,154.50608806695647,-5.516901006566426,-110.07898488078082,25.484205882473,-292.733357545731,92.12402871779075,1
Non-Veteran,Bisexual,-112.52292958825949,E,-117.20935436887088,63.97126664500702,141.95074807355118,-102.72373513027799,-94.27968493840311,-9.21024653747774,1
Yes,Homosexual,-58.44945043829253,D,24.171502245116603,-101.07574322174153,161.20259293709526,39.85602534306306,40.602267245777334,36.01866096351501,1
Yes,Bisexual,13.263723649221355,C,50.536333071818376,-142.95086643067808,193.75973909182548,-125.15885612273121,-56.642076824014595,34.55568110397923,0
Yes,Other,94.43191211547918,B,-102.19400607845976,-74.07737873364299,47.51596668103404,141.0286649919347,-78.04000635287952,234.50351965345644,0
No,Other,83.08564991317525,A,-41.98866993889185,49.91089663776944,64.30247145047383,-73.85930791311814,-33.75237504260895,-196.4880185559109,1
Yes,Other,-36.60002640939354,C,84.98074453668788,105.64732612534888,9.932748976831014,66.78866003538775,227.03490667132056,-83.69671327855926,1
No,Heterosexual,131.63913477026665,C,-76.52510484978501,-54.95477376266158,-50.409427200672376,-71.44765214498207,36.58791792547121,37.52412866486859,0
No,Bisexual,154.62187770593167,B,-67.75262522172797,-160.60980029131696,41.625100365801934,12.896695485295256,78.72749329824127,73.32446568386179,1
Non-Veteran,Homosexual,-0.08926608033696114,C,153.10018578288089,-26.76115965768445,-245.08184658394904,89.17646247189532,-126.82029146410673,-23.842038099569265,1
Veteran,Homosexual,3.1409343108177903,C,24.506637161838555,120.90253433501263,-88.90296490988372,-99.6681715327685,148.40972627156762,78.31042844551492,1
Non-Veteran,Other,-95.40713818714048,E,-1.28421778393487,-142.8201766951913,-53.85537023300102,-322.35581998599196,-7.795940069198837,34.13721682498069,0
Non-Veteran,Homosexual,170.148423762622,C,76.86789311489912,51.1527474420178,-105.37467505446834,-173.37836674393773,-108.46535847273884,97.66898388491717,1
No,Bisexual,-157.83813858577435,E,-123.09826110971862,73.9163932205435,-13.103139176170744,9.223831145499172,16.943547805358673,14.587116389515787,0
Veteran,Bisexual,56.183361927553165,E,-135.74390985556497,-58.16624075752274,124.69572549741434,56.59296465425212,-46.46163903921292,66.20270679078047,0
Non-Veteran,Heterosexual,50.489880856529155,E,158.19764192524332,-4.799845989997831,155.74514960068927,-157.16845215134518,-38.947310614399086,158.31421551097694,1
Veteran,Bisexual,-40.36710152013211,E,-41.27254858236465,201.35309613186564,-237.8698348003924,-119.34045959058047,-9.215494398058796,-0.4152671483759435,1
Yes,Homosexual,70.91609578358401,A,1.9249785027293151,-83.26669080716734,-67.75192948322447,-65.78631374522817,112.50632081581955,-205.12702613221842,1
Non-Veteran,Other,36.62369234677885,A,-11.09596468774624,-134.63466756723764,-93.46523295031771,9.90720999695113,56.38902907934893,-46.42098665509091,1
Non-Veteran,Heterosexual,-73.92968709671392,A,34.372093441404665,-205.81844432495572,199.06368364008534,-19.133543401527234,124.03109130059818,4.458472997569143,1
No,Homosexual,73.04215879199009,B,45.10112825750593,-40.70323578023784,86.35872250958549,-18.82771205359177,55.8614211522818,8.530158973995585,1
Non-Veteran,Homosexual,243.5599131571328,C,10.914553055683243,90.49632575182429,-61.148502895489464,64.41518512250366,124.42473687543875,-43.24684398428689,0
Non-Veteran,Other,-19.033355794971214,B,-114.1328647414503,112.92313847201683,-74.38187890752705,43.15858852189652,66.30399258278393,-43.8587013734723,1
Veteran,Homosexual,50.0798294123016,D,126.35607619386298,75.59713136177277,-249.284779443209,200.00359800039647,32.11861276136485,149.97566971491253,1
Yes,Heterosexual,-50.95466954848513,D,-128.9402425409864,68.51708463529809,9.419213068629244,201.96912782673576,-93.05740982123889,89.0206103128619,0
Yes,Homosexual,22.966191552968052,B,10.407464400244088,183.82398731688733,-30.803323716445163,123.21893110057289,102.47366007702033,64.05529226944326,0
Non-Veteran,Heterosexual,275.262901505745,E,44.23924627568023,63.35371532497448,73.85765205361749,35.339013821046095,57.276621600175496,60.44803962553643,0
Veteran,Heterosexual,34.459330365984606,A,97.64805313813663,89.0771048680503,27.45721086314232,-4.854653662755217,-159.72399345292564,32.85424297721232,0
Non-Veteran,Homosexual,-51.740518279549455,C,-108.99773397431642,-0.8719227423944133,-55.41700931719592,-29.909222220444914,-28.161435450834897,34.34594795065437,1
Yes,Bisexual,186.84557977116492,D,-9.66076815634461,137.17299184833405,-99.70464076218201,198.77194085514526,-9.334816761025852,54.85151118335669,0
No,Other,41.46338703298312,C,46.117321772333106,9.940213761829638,117.7083347419733,42.30141328158793,22.821495874041307,39.15494023309478,0
Veteran,Bisexual,158.7102200114134,E,70.13227807415609,-124.57128729438092,-138.20196746451737,41.9193645524791,-2.7012329238131807,-129.71827356230418,1
Yes,Homosexual,-147.35114670905202,C,18.245942051976197,-38.6705005518894,212.50968401491633,191.3465876593498,-109.43863541824688,2.3451831585711997,1
No,Bisexual,-168.4745275676336,C,-27.961701513934383,61.50747894199478,-57.79133511348873,74.12034230012772,-13.479028655311367,-122.23613270346468,0
Yes,Heterosexual,174.67998654626814,D,-30.471065718232797,63.708736835544734,-55.60307469872404,142.35581427816035,-86.79225296635616,104.66650390773697,0
Yes,Heterosexual,50.54872593671521,A,6.075371600949624,-117.54560443917808,-38.97150953585953,-88.78550200670155,181.30366285048228,160.87165882369584,0
No,Homosexual,-128.27921174169526,C,38.49511896907188,83.42648325978878,-44.41908166667161,267.88258391037334,-14.668515308431452,61.24018217085456,0
Yes,Bisexual,-252.23987532880292,C,35.60489412826481,-57.384600709964886,-169.23492114198305,-3.9771979925863667,4.946471268104589,-111.11214333421755,0
No,Bisexual,90.54011885605155,E,-233.88322797607742,93.3900129527951,38.75278257370844,-27.877704094321317,-15.565090573064893,-43.554130531813314,1
Veteran,Heterosexual,-77.38421391678793,D,42.02834662272006,48.92322506650658,-54.67722525153579,-46.8851051488649,15.54228296265377,-176.63394538629962,1
Non-Veteran,Bisexual,-95.8979995571446,B,47.74065701791702,82.25152961563124,-85.31672490985743,-5.887154535922753,157.76450564375034,-273.86988619187645,0
Non-Veteran,Bisexual,-86.1659673921188,B,-89.4193907404253,-2.6367345680310095,85.95258792526195,148.19589781220287,-224.89899759367256,-210.91222178071712,1
Veteran,Bisexual,-27.777975553861367,E,-48.318559784621954,-122.26097523632376,-6.3845477995656665,-63.9158178291995,-19.934257412250616,-74.61057100456784,1
Veteran,Heterosexual,3.0960261319749445,D,-3.7719717704167857,-37.740340286623976,-21.56788488984485,-197.42632909878023,-239.47731510536272,54.82042850178023,0
Non-Veteran,Heterosexual,36.34322318029861,B,63.051320812762356,18.79636834908957,72.07792370886568,-70.93962045064637,99.47938115933205,140.131810353901,1
Veteran,Heterosexual,-300.88627802911077,E,92.018791629392,-7.294509057028674,-108.5777138939001,76.91655727674645,114.42575193405943,54.69823549068078,0
No,Heterosexual,-33.27847750386657,C,66.14741785070767,146.83835832371318,-133.4226739117061,112.15481555347276,29.473890375387818,153.9955543772511,0
Non-Veteran,Heterosexual,-34.752719056503786,D,-35.21986893570854,19.16191270682068,-20.814424367710348,-194.54886515991623,-93.20315537297014,-4.428924584415215,1
No,Bisexual,72.30183347529567,D,-21.9594380738403,69.46401260669283,47.673981146089346,-48.969344143673176,14.777414974480878,-175.76843971905677,0
