veteran,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Non-Veteran,Other,D,331.796421827676,B,2.0479949940857707,B,117.51862210177457,99.56278726214758,50.97911989958889,E,-6.630775017604103,A,-39.92781571291102,1
No,Female,C,-25.7725066112868,A,124.9978021700465,E,-4.941913653907757,26.230408328635622,-66.64371212192009,A,13.403016833939544,A,-42.29446467010363,0
Yes,Female,B,50.60082355645709,E,11.51121352415467,C,61.24186593922596,-67.39520950473332,-74.19759517894775,E,-63.72085998218575,D,-57.63552869970475,0
No,Male,C,104.54592111048098,C,10.970684290832603,D,57.663207813050434,130.2072040033439,73.10400342882157,D,69.37626793852425,E,-11.920684545867868,1
Yes,F,D,-101.1279521655797,A,-16.80522325949412,A,-41.87275593753568,27.381828386418572,62.180917934883226,B,113.0145122967983,C,90.62839912893814,1
Non-Veteran,Male,D,6.426658932253984,E,-125.01635228165162,C,36.3301621880036,34.725320606950746,-75.20828526203346,E,50.35905242085861,B,-106.1416931174757,0
Veteran,Female,E,156.32733786531787,C,29.069190512392613,A,58.31352487757643,173.36789597099732,-96.27962939859886,E,0.11587708553753885,A,-73.36319366891377,0
Veteran,Other,B,116.02944884451895,E,-150.96377739788457,B,4.542706994339641,-5.607000433578035,-5.585605107343421,A,-1.90040566345545,E,-99.93170853654794,0
No,Female,B,1.3851885511164257,C,18.559724316341413,C,17.376152427407522,75.64603044004768,-29.311508979075064,B,12.546404760872573,C,-90.61722789889147,1
Veteran,F,E,-12.754283446335462,C,9.997582415797353,B,-69.651433638311,68.55476425896669,-40.79763596987374,C,169.10890959316708,E,30.579150921226272,1
No,M,A,0.17598715673774157,E,10.062014963148549,E,-152.26739548677762,162.83806874504631,190.6629620802221,E,90.34382531101338,E,87.96659191916496,0
Yes,Female,D,119.41320541515414,D,-98.5037248933083,C,50.45676172696301,-154.9330161245374,-199.03224146672022,C,-112.86112728248656,B,62.87726676796116,1
No,Female,C,-95.93815992621902,D,3.480852985170682,E,89.2403603058724,-49.70096627015443,-152.6256272967294,D,-6.113332581587219,A,8.962445191936768,0
Yes,M,C,-24.725300247842853,D,139.66665872759455,E,-0.06292579125258092,77.01244207948295,23.270793903547254,C,26.522162185920457,C,187.6410061052046,1
No,F,E,-22.572586139676442,A,-42.75343695313352,C,67.74880439668581,-22.518528168935926,-10.89506573881391,D,11.38502849997089,A,115.1959791303985,1
Yes,Other,B,-99.34214615357553,E,106.567354362938,E,123.27358170188631,-103.75087499487398,26.755039666830495,D,26.00206334248123,C,17.818085339032837,0
Yes,M,D,14.465777557093165,B,-224.9150449030846,E,-56.724446571172216,-201.156499930971,1.246933080648933,B,105.91421824685855,D,-174.13970966589554,1
Veteran,Female,D,-63.37334871959788,C,12.050719819914708,C,9.284183704543288,22.143151632783308,-7.850292383144442,A,72.84552363166287,C,80.13268847644473,1
Veteran,Non-binary,B,157.6343277471042,A,198.2619837575281,E,241.98813278868795,-26.593684947986535,70.65513043428999,D,61.99096148835408,E,218.92648003622188,1
Veteran,Other,D,131.19583934042004,A,-42.39757110094833,E,-66.1542434652405,16.821903865016086,-20.78561028880453,E,43.977084287252296,B,-89.12715977975823,0
No,Non-binary,B,109.1704943171935,B,80.12191087719947,E,75.76564492411502,-70.74017950794801,69.80286960004584,A,22.123180921162728,D,229.56321030281921,0
No,Male,D,-153.32882946867286,D,25.895769825830357,A,-37.1976816129828,80.52969290629967,-239.27688614112074,A,53.4583375039463,C,-7.724250026955562,0
No,M,E,-3.571288632972388,A,-34.59425961355141,E,-81.5508623288297,76.94067756151351,-76.62314319254186,E,-5.152180261819745,C,-19.36158991461597,1
Yes,F,C,39.64632107328453,B,52.634586956279996,B,96.95496525234054,-26.716344389916685,214.11972879449266,C,136.93604545401726,D,-117.20827493962831,1
Veteran,Female,A,77.12792144062381,B,-37.32408242293112,B,71.07949815762184,66.77759208394373,3.1648957623012044,E,125.68982004097839,C,-2.7852522808363775,1
No,F,D,-131.77519879688992,E,-33.02017846654979,B,47.588266471477986,7.631787448171584,-88.03147771780534,B,-1.3452308541858753,E,-0.9777946352633864,1
Non-Veteran,Other,C,94.54335054233756,A,-19.25945884415714,D,68.47114356297504,-196.20550460215293,-73.06908601126989,E,8.956073114277514,D,121.90677431099715,1
Veteran,Non-binary,A,18.440631964791947,B,136.68483308536315,A,10.56706999522245,-105.78432919496183,-12.931328531150315,B,-76.51040129397802,D,-202.8927897870893,1
Non-Veteran,M,E,24.20751433627909,A,-144.64144660382564,A,118.3411988306234,-41.910638853051466,25.970853481989266,B,-158.72772823084512,B,9.109623996595758,1
Non-Veteran,M,E,-249.62151761549097,E,-28.49410117295854,C,-77.49221429124866,-75.26477500352901,-34.04430392496139,C,34.41237533908177,A,24.227626312558606,0
Non-Veteran,F,D,-72.9217461940645,E,55.15306315667758,C,-8.29925935579816,-182.4168349098039,-1.0598866806745135,E,-76.62353231176972,E,-129.91037275425418,0
Non-Veteran,Female,B,-67.05932368892502,B,29.307760043351287,B,-27.68543864830491,-3.023508621850039,-77.12006101722615,D,53.824163904730526,C,-40.811395290770236,1
Veteran,Female,B,72.14289500508745,C,116.86563453947363,A,133.68035901662765,198.8007378149937,-43.33719455271718,D,54.425760160516376,E,21.477289038038748,0
No,Male,E,-28.16744703555523,B,137.6951571067946,A,-16.727369514561417,-16.01268328846791,-48.45153802861651,A,-153.23478243300104,C,28.68175010030346,0
Non-Veteran,Other,E,-67.84266631764972,E,168.0675920904902,E,-167.78171091957165,-12.78071492915884,-76.08436706867236,E,-135.92531888067052,D,-24.28767295752737,1
No,F,D,-189.67721376725203,A,-16.59326060009362,C,-17.071771985552626,-61.102804141800114,-101.91408244265247,E,-71.46738048761101,D,-5.425545891149931,0
No,Male,D,156.62366771840678,A,-103.52164547935054,B,84.43310121363513,56.71207847190757,84.89900926334435,B,70.69364476870726,B,-33.848189028593644,1
Non-Veteran,F,B,-78.88495732506404,B,14.11815116309863,D,60.515523238996735,31.196130611177498,-14.343279820799681,B,-46.35687535840683,C,43.966523444097646,0
Veteran,F,D,-30.098391744465815,C,-18.768566789065723,C,8.189047592301804,178.48007258938898,-11.369087177692586,D,22.59537078823322,A,10.260294006602285,1
Yes,Female,D,-55.66962146587259,D,-47.988023262233625,E,-30.411006631958728,-121.95617344860175,224.8599666237749,E,2.6893392814795134,B,-29.29824543353779,0
Non-Veteran,F,E,88.81507811260568,E,-55.78429709583725,B,36.46275688130648,-8.049494173125815,142.23752559791347,A,-12.930737675774514,A,34.930058706815274,0
Yes,F,D,26.24420537710357,E,-270.6805382523715,E,-91.00770394358938,-49.39712506124289,-12.068483814208655,B,66.44585936405554,D,28.08751159840251,0
No,Other,B,-4.391394298327665,B,-30.605076295964373,D,15.801463417883172,-60.9960023013481,-100.19036789872284,A,59.55456885408189,D,-111.72475978898792,1
Yes,Other,B,-73.66364083265273,B,-189.64698594255933,D,190.2443719857777,85.68270459491026,48.88012386124696,D,8.24104845789466,C,-78.40594562207627,0
Non-Veteran,Other,C,122.94020435164612,D,-135.10354795699462,E,133.04721620876973,70.33354709742635,78.41712483225277,C,-34.9546489965983,C,-69.29430803755598,0
Non-Veteran,Other,D,123.69239623434464,E,33.129320751965885,E,30.077113436798005,-12.269087597171048,54.36491809769215,C,-135.2355139283401,B,-192.2902056086635,0
Veteran,Non-binary,E,-17.83269835399941,A,36.66731509897237,A,169.59537047112804,0.15350658363334424,111.56942190826686,C,-232.02285750223882,A,-149.48901050229063,0
No,Non-binary,E,-58.689973153909335,B,-1.1994791021098268,E,42.453128401868305,-15.492069158417927,-47.41708150983409,C,252.76276470559398,D,143.3172182593518,0
Veteran,Male,B,-42.180150393414756,A,-158.72512940596715,E,154.2074478918289,42.60964430643767,92.93963465335291,B,290.0718262887384,A,48.426142562905476,0
Veteran,M,A,-72.11517371482458,B,110.85709884204415,D,-66.13958934043403,74.04909693340116,-50.302001442069454,C,70.39274035999111,E,36.475657408441464,1
Veteran,M,E,-45.21026245802601,A,3.661511069450713,C,-1.7993483257038887,105.8454307039494,-38.93056150592379,D,-57.21589326522791,C,218.68653571531706,1
Yes,F,E,-42.82182512390708,A,-81.54180496574529,E,-46.012057798769455,-146.4619170942451,9.862960544867985,A,-9.699734608168509,C,-153.6768397630939,0
Veteran,Male,D,210.3910432619811,E,-114.46780692874006,E,-0.9611052268794902,-7.838053297395442,-67.06694283692823,A,-77.9125697603029,A,108.04020643318945,1
No,Non-binary,D,-42.436295443433714,C,-158.7017100524297,D,90.71096702762132,14.241917674878499,19.24631546927566,D,-118.50956468975042,E,17.05181221658912,1
No,M,A,74.29871227612713,D,-104.07395879165287,A,130.06595657931996,-1.3343195355889386,5.3198805291758156,A,-111.00995821709718,B,-45.289494807647976,0
Non-Veteran,Male,C,-192.55946309828204,C,76.69653206501155,E,-53.49038169043183,78.09587795258336,203.26299454743375,C,54.64240487671771,A,-56.99194882055052,1
Yes,Other,D,-90.59506817632993,B,-1.4552316941895085,C,-63.95071669267549,-39.08981416127971,21.680708124470367,E,-154.33071071989718,D,37.27258982845406,0
Veteran,Male,E,42.17001854302264,C,11.502988566975466,B,148.86357447422793,-50.25319401146982,-70.36360586385214,B,116.06796208811888,C,28.80717833670833,1
Non-Veteran,Female,A,-0.648158366912397,E,55.225452885678315,B,-11.82978872484924,-174.73701669417022,99.25513614564554,C,48.62421746175175,D,-23.42501962188401,1
Yes,Female,A,-38.37138254019664,A,63.95918562691022,C,56.75668103965088,197.47691674541923,213.92023780272388,A,-34.8247406085121,C,149.31542742173306,0
Yes,Other,E,121.38239858233435,E,103.14263594569113,D,-204.5270441295402,-29.275162304353586,12.158996591337564,E,14.04376328553355,A,-210.1253427063575,1
Yes,M,D,-1.6806299966947875,A,37.38760798907277,B,153.0556271708239,295.5369158300521,130.8993520345019,A,-126.89706679628144,E,144.17933950420309,1
No,Male,A,-47.290360788735015,E,-141.51901362899423,E,-125.76560095039535,-150.40799166845565,-72.62396025497577,D,88.53972952698244,E,-26.79254754508367,0
No,Non-binary,B,-17.254013233206315,C,-214.53851582365985,C,47.876128517883096,22.53325005229593,-118.74281505956748,B,120.86570928672649,E,-94.89389826606181,0
Non-Veteran,F,C,10.65521964591226,A,-145.58325757163976,D,-18.32186820779576,26.852816925110996,-14.76189108234735,E,-101.46898613083368,E,-74.15344415032438,1
Yes,Male,B,13.268783678349683,B,87.59470382165168,B,124.50822292118133,44.671717952245714,-7.951370771732906,A,130.1583266528334,D,32.00004191559938,1
Non-Veteran,Non-binary,C,-67.1695835173981,B,-79.00964192095681,E,-120.3836648722645,-64.1321910006612,-61.15797533949417,B,-78.09541540837411,E,36.717936773940316,0
Veteran,M,A,4.822178748271563,B,-10.198585302182853,E,-1.957836632517228,46.633551693095754,64.04921583647695,A,-11.240028949519813,C,131.2327520441825,1
No,Non-binary,E,19.924461618064466,B,163.47404132035888,D,-49.51325828664576,-19.83350178565057,-38.20842657167034,C,-107.13110606023533,D,-14.99353636070529,1
Veteran,Other,A,-114.14858485705754,B,12.733168611694555,A,63.01902255125298,-41.51801197359767,-125.85389886652081,C,14.83402216611352,E,34.336625960563,0
Yes,M,A,99.35485127022,D,191.8423751827464,A,-88.84937591168645,-3.24573905228925,4.854576214150508,B,-5.307440951431987,A,224.46381985079094,1
No,Male,D,-129.99474892751965,B,60.85810525718097,B,-262.5669116368955,-2.7024555347989674,-8.853303532232738,D,-11.520909074908289,B,-28.603508983913777,1
Non-Veteran,Other,E,27.15277911604132,A,-103.8157062525642,E,-25.222419540854453,47.18797570257202,63.09256107892405,A,-33.45419333977954,A,-43.042213233447505,0
No,Female,E,222.052417709412,C,-28.61475087520242,E,-83.73111594383612,-122.22306155162464,5.145093747083101,E,-16.476844404961376,A,22.80002313313731,1
Veteran,Non-binary,A,-19.711926402668382,D,-17.308591302524775,E,85.96304631329713,138.54265282414943,-32.22582108081873,A,83.90801435388052,D,-6.040654459006178,0
Veteran,Female,A,-132.58474467987807,D,36.031327715286025,C,-22.390754559201568,-54.158239137486454,-111.18517101930185,E,57.46436898810205,B,-37.749062717944675,0
Non-Veteran,Female,A,60.39763888710097,B,-85.4543803875746,E,46.08859759924092,54.29043702093927,-60.987822329742514,D,-21.71884081021383,C,-13.157167322891421,0
Yes,Female,E,33.67095917953559,E,121.10930884159443,B,-204.4909860524192,118.30660779519353,-152.05922668884438,D,-62.36862989990956,D,-93.54000807270366,0
Veteran,Female,D,14.204087228581253,B,6.706594532597701,C,114.871093426402,-98.91934105556754,122.74754273482804,D,-19.20382220922464,D,-31.865431975011155,0
No,F,D,73.08857216772866,A,-159.35365828356157,D,124.00254183179457,180.2538252730573,6.815618105388109,A,-49.21744152745594,A,-58.436066538683306,1
Yes,F,C,47.88571850237355,D,-93.81267199063316,E,-23.961160615252748,-86.38111777358726,-5.258399335446142,E,-23.00956522337933,B,92.61228892376279,1
Veteran,Other,C,-13.749481315206067,D,-54.11350843673185,D,-55.026649943881324,47.25545730169857,-25.0978278091463,B,50.71036190794217,D,49.831585460971844,1
Yes,M,E,-28.514850913191626,A,47.55515345981172,C,64.06285110613754,90.36046043981563,-18.135419755290485,D,-75.66094449070768,D,-155.04009979590424,0
Yes,Non-binary,C,100.52360534634761,E,152.4234720228649,C,-37.216761583571774,-39.94646763213386,-111.44177310465815,D,24.477481341494407,B,161.7636001150233,0
No,F,B,61.61402547988123,D,-115.29700493029435,B,54.436993778281604,87.47433775284728,-36.24087861571243,C,2.616045692298576,D,-27.859943653470502,1
Yes,Non-binary,B,-156.94728860972438,E,-61.30261685900245,C,-16.24548187155134,-176.44891985872505,43.64096358310038,C,85.19943977639068,D,139.30783625415793,0
Yes,Male,C,-10.108958602927231,B,-103.57226177927517,D,-47.89804733872441,-2.4869063459553633,-39.421444756233214,D,-73.7546605536479,C,-90.25594935856009,1
No,Non-binary,C,-109.86677457053091,E,-303.16446092212874,D,-1.4884632827479398,59.83516532813792,53.341380509405056,A,75.08133971222938,A,9.126230268716261,0
Non-Veteran,Male,C,-73.83905975778116,B,-15.979636232800345,D,78.80934088124351,-195.7547765666506,-14.258377014866003,A,-74.4865101304781,C,105.41826683768211,1
Yes,Non-binary,C,-270.65696606217034,B,-27.64326916541393,A,-195.0861938842499,-29.170533436815948,-12.15298568871331,B,104.87126197087291,E,64.03349000208738,1
Non-Veteran,F,C,18.489753220779818,A,20.57026450457938,B,75.38391032943153,-72.39886318438845,110.32294382044907,B,-95.39057066216668,D,-102.09764728312254,1
Non-Veteran,Female,C,-111.24516961583552,D,71.8215683375356,A,167.88113097431966,-58.48340296434581,-69.65808945430973,E,43.55016587576328,A,-71.13173152567006,1
Veteran,Female,D,1.4381446681281624,B,-166.32502251830786,A,122.25820840503661,-80.42397990525157,-17.72491441401012,A,-0.020823459516802374,C,9.748483930717082,0
Non-Veteran,F,D,46.54909750215886,B,118.46461141732676,A,163.01461989309394,-88.1869561522444,-139.03547892970195,D,108.35401537157871,C,80.30842994653813,0
Yes,Non-binary,B,25.957072042617373,C,-59.826916269504196,A,58.764784626497935,129.25288000017915,165.28117296338965,C,70.24431450134064,D,84.55923132100384,1
Non-Veteran,Female,D,-123.23322795500218,A,-19.742678549568055,D,-120.82674988200135,-132.17519368426474,57.83009530063591,D,151.83883236529664,E,-204.92328346491817,1
Yes,Male,E,12.245134033065899,C,92.48116843275955,D,86.51770880344264,-61.7312550650085,165.19974087789296,D,-263.1570724651465,A,-79.93202840666753,0
No,Non-binary,D,129.88544968471837,E,85.17739173750243,C,52.41020625572599,116.6517378829657,-1.6609095416592434,D,-214.76558738557694,B,-109.76796186051341,0
Non-Veteran,M,D,-31.16675837225833,D,-149.06651694255223,A,4.53250816361279,-119.8440271688622,83.72064675024109,C,67.34837226010671,A,-8.672217012548316,1
Non-Veteran,Male,C,16.016843423956217,A,64.53682327560635,E,6.886303129257055,100.89131167191479,41.7525624884817,E,84.82400861566579,D,209.70858399104785,1
Veteran,Female,D,6.259282595021077,E,8.547394008851343,C,10.01196665808191,-9.429830525112244,-33.08568103231287,A,38.564387345690626,C,-4.1392027937334275,0
No,Female,C,-33.77784860038203,D,-12.03321389937788,C,246.56543258970416,-154.97214625566525,-22.375885703900046,D,-1.0044859199527247,A,105.27213928340356,0
Veteran,F,D,-127.93702331547223,A,31.677800545115463,B,-44.96392912498089,26.590368144673555,163.5675611591268,E,22.855112317135085,C,24.722487360719906,0
Yes,Male,A,-83.7952386646845,C,49.99071308984171,C,-10.776892443649853,-60.34980217972177,-103.23307325664526,A,81.37798995410995,B,-45.615040552024006,0
Non-Veteran,Other,D,-55.881382589472786,E,84.3846802763305,D,16.745421457080713,-66.95859277590134,-17.66317652609286,C,-191.5634335755976,B,118.54717062269332,0
No,M,E,-69.98188217333026,A,-97.68840767556225,B,-239.0307972745993,116.00705833657695,-10.373335872788585,A,95.4411861447268,B,38.88052151395772,0
No,M,A,-206.658563136495,B,-154.92626206208266,A,-106.42971706782846,28.37230286737467,-95.8477768819173,C,-52.23332674887544,A,176.9139257334046,1
No,Female,A,149.94495492056421,A,-6.2081027652108665,E,-50.06847690448218,62.50738997764449,-134.55488753312147,A,260.22573225984627,A,4.9932341510116425,1
Yes,M,C,-59.44193403646896,E,-214.21030335692942,A,-56.8439096555015,-12.234413821553122,84.65645635943542,A,-222.48008819489624,C,-72.56579864774505,1
No,Female,D,145.33696765649893,B,6.37081407448674,A,-82.18037388263352,-66.33929267176406,11.670805716043715,A,3.4177432344715077,B,-87.49972338656053,1
Yes,M,A,27.977008727903552,E,62.445483560649265,A,0.3469785493225165,18.302395395456713,20.753148626454895,E,-72.9527132154121,D,-30.173950737188584,0
Non-Veteran,Female,E,86.42494194430192,C,-15.999789540626036,E,42.36559139598135,-35.21687083703095,18.55853608164183,E,-108.28472959134794,A,113.8275581043323,1
Non-Veteran,Female,B,-21.591757030750255,A,-31.0913090003775,B,-31.342159436451343,-69.0673148346982,41.725219974884894,B,89.49514498372122,C,68.06262955589655,0
