RACE,faith,Veteran,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Asian,Other,Veteran,No,D,-168.55829499271104,E,E,-41.898482676965706,-3.2270093543636897,1.1075842551952466,83.5322200801569,1
African American,Hindu,Yes,Physical,D,37.843385150672084,B,C,39.03915113319189,41.9313605893766,-24.33368168619423,-81.94995847683246,1
Other,Buddhist,Non-Veteran,Physical,B,-147.77339907551968,A,B,-141.80933845434154,-108.51470330877919,58.002328110019405,51.788949735008885,1
Black,None,Yes,Physical,D,-85.74963838470534,B,E,-5.878096346645465,145.64449636867928,-50.164202021486794,121.34999056838423,1
Other,Other,Non-Veteran,Physical,B,15.159425409281477,C,B,51.69548512218959,68.09885751793894,88.61175553981037,16.053009655334428,0
White,Buddhist,Veteran,Both,E,6.516463665461776,D,C,71.72270974493138,-174.57127060551915,32.8914760897382,-137.8089446293825,0
White,Hindu,Veteran,Yes,B,-42.709328827588074,E,C,-83.93913369627846,-111.05395305143347,7.440745014942024,22.032955604255854,0
Hispanic,Hindu,Non-Veteran,Physical,E,193.64030009533505,D,A,57.27786052810772,-41.064131064342114,-71.386528053044,-17.105258476492672,0
White,Christian,Non-Veteran,Yes,B,-8.537412995905393,A,E,-50.00807249741389,89.01934426304489,-49.00860234296357,18.416866161425848,0
Hispanic,Buddhist,No,Yes,E,-2.0655838337370382,E,D,-20.38203634463301,24.850176497565037,-172.61096730166685,166.48675836433745,1
White,Other,Veteran,Mental,C,67.90930062429132,E,B,168.03473492067542,-40.7106840175518,187.97256565322834,-155.34323497072694,0
Hispanic,Other,No,None,B,-135.64051725080134,A,A,-115.07726299211139,34.09060994287685,-19.6131849555586,12.685916394819987,0
Other,Muslim,Yes,None,B,103.02897498619114,A,B,269.80850297164926,72.60330105334185,-88.43280638006814,-79.4371655233812,1
Black,Christian,Veteran,Physical,B,206.90677863818715,A,D,83.78462944016118,-4.193197726405138,-5.7543883180862565,-140.50159979355868,1
Hispanic,Christian,No,Physical,A,32.23178044998397,C,D,-0.18779876596496115,-67.26553128517519,-9.04309767714674,-27.53539234399018,0
Black,Christian,Non-Veteran,Both,C,25.97204737282521,D,B,48.451512047530656,79.66957815667062,-96.50902200029715,114.46912841011172,1
African American,Buddhist,Yes,Yes,E,-5.16316289366504,D,D,186.98235047518682,-151.86139622155412,-57.47848253698338,-26.320758074304702,1
Black,Muslim,Yes,None,B,-66.99937867300693,E,C,-129.39056126220402,135.23596852336354,25.585614807701244,41.63886924292758,0
Other,None,Veteran,Mental,B,93.09806240391637,A,E,106.07464713056736,27.663547755829494,122.38269671813701,207.07400306133374,1
Asian,Other,Non-Veteran,Mental,D,0.31034189803250395,A,C,34.49269098835444,-60.305452783933774,-131.7659816147906,154.311634269695,1
Other,Christian,Non-Veteran,Both,E,50.238947945943316,A,A,22.249190978593838,33.05478883720278,131.60935407574624,139.43811796195953,0
Black,Other,Non-Veteran,Mental,B,16.172380030983934,B,D,-62.26623255572022,59.17943584076997,-170.58054325022886,2.2714332567340545,1
Hispanic,Christian,Veteran,None,A,-48.45402914541305,D,C,-52.27416736653924,-23.495089726309605,72.8664498979709,-34.298812086066555,1
Asian,Muslim,Non-Veteran,None,D,98.93024107503054,A,D,-7.556274760488063,-22.799105805611696,31.281071817860646,16.759360550696133,0
Asian,Jewish,Veteran,None,C,-225.19636565937358,D,B,-64.9541390042268,145.14735569214145,-33.99575777162542,74.96674606209156,1
Asian,Hindu,Yes,Both,A,205.8670376723396,C,B,-19.364214184544167,-71.82371424838382,51.497660384236944,-119.12400194175312,1
Asian,Buddhist,No,Mental,B,200.17324151666136,B,D,127.78013863173727,54.312739684829936,-68.78633174288271,203.95528267935578,1
White,Christian,Non-Veteran,Mental,A,24.798826549468913,B,E,-0.03619924870456003,-148.11435510577692,-65.42331168836397,24.941795304362326,0
African American,Muslim,Non-Veteran,None,D,10.408976255397794,A,A,-66.2217524406958,91.70357826942269,182.4599860072719,-209.74676329470338,0
Asian,Hindu,Veteran,Both,E,123.69560361100224,B,C,43.049778314786785,33.982493159829104,234.22063059089768,-130.2021731626175,1
Black,None,Non-Veteran,Physical,C,-165.46079739142823,C,D,7.453685168139276,113.10702309248755,-13.887619332368065,-77.63231303867042,1
African American,Other,Non-Veteran,Yes,D,175.83305843694774,B,B,6.406133009859671,66.22152827954221,-228.922172626157,63.87660455624638,0
Hispanic,Hindu,No,Both,A,29.039327015547467,D,D,71.57883067203569,93.62016498424421,128.2686782915434,-1.120330060544506,1
Hispanic,Buddhist,Veteran,Yes,A,29.28332597507554,B,B,-51.16356744787015,-68.85892001653856,160.78614226300562,-122.97067137103043,0
Asian,Muslim,No,None,A,-117.622385141329,E,D,-70.67357699389906,-66.80313851776738,-109.38512482908212,-70.51572218939675,1
African American,Jewish,Veteran,None,A,-3.216886908506063,D,A,-30.892862334246836,-21.55317849873752,-71.29356716925722,-78.8399681762606,0
Hispanic,Other,No,None,D,46.139973711544876,D,D,128.91637012002704,-58.01252936573715,-23.554328729041057,1.8358331105132333,1
African American,Hindu,Yes,No,B,139.5027749084572,A,E,47.459765543965126,-103.30158709450828,-101.38671593376299,4.346751130119326,0
Black,Jewish,Veteran,Mental,C,109.43352557449234,E,C,143.26764426154625,24.225219928499346,-79.22846734920816,53.59479114996589,1
African American,Buddhist,Veteran,None,D,39.5499132888266,D,C,-90.49741883907369,-65.13816808466466,-56.05854138310436,-83.4343007024457,0
Black,Jewish,No,Yes,D,5.498214109842954,B,B,234.43185037784718,82.04191928065046,-109.27140692868147,62.46294600430915,0
Hispanic,Christian,No,Both,E,-127.20409039888978,E,C,17.538840978127933,-62.451645388009794,-42.88265722824589,-26.149071436510802,1
Asian,Muslim,No,Mental,D,-124.91977486301147,E,A,164.77455254969743,-169.82824066397944,-99.49318131322794,-131.08830090168073,1
African American,Other,No,Yes,E,124.06176611658346,C,D,27.3840220690158,69.40579241028834,-95.31407673104194,-154.08625141318691,1
Asian,Hindu,Yes,None,E,-45.14984735471741,C,C,174.89107296637917,-54.809003906702635,145.85134293449528,-31.021183221383268,1
Hispanic,Muslim,Non-Veteran,Yes,A,30.26131909452457,A,D,64.70835224852993,-108.75635773799561,206.7867394061886,-14.369407607621943,0
Asian,Jewish,No,No,D,-30.05978533324596,A,B,-147.5161533055577,16.14508313458743,254.74088451994575,6.136665039224056,0
African American,None,Veteran,Both,D,122.36721250843887,C,E,207.11261917833843,-9.0517695471707,-29.787619624173235,-41.62807940900481,1
White,None,Veteran,Mental,B,-63.54786242251963,B,A,19.26810280404494,-68.21008367891851,51.99595207976703,-38.91925750234038,0
Asian,Buddhist,Yes,Both,E,34.00210553168914,E,A,-7.109579701805702,-86.17602583163504,130.73652212397505,53.74970474703794,0
Asian,None,Non-Veteran,Both,D,-77.5276770440902,E,C,69.34829005969773,-81.88752663073015,82.78986378987778,57.60198968365921,1
Black,Jewish,Non-Veteran,Both,E,115.30533832652739,D,A,-100.46717997876331,68.93122413844614,-140.18536587714112,84.3694736232419,1
Black,Buddhist,Veteran,Mental,C,-26.355533784796982,E,A,-1.2932409543986376,34.816823457606226,-106.49450393113844,-105.81987296883379,0
White,Other,Non-Veteran,None,B,64.18177795441369,E,C,7.8851540361901495,221.29408759301475,-240.861335351254,-210.678161622809,1
African American,Other,Yes,Physical,B,44.982764077180136,E,B,33.7343974012141,-47.76343483395326,-17.92917741579574,-21.489620700292683,0
Other,Christian,No,Mental,E,-131.83243236453436,E,A,151.66448452869668,46.78605868495154,-107.01100457389805,-69.95296526306268,1
African American,Buddhist,Yes,Physical,A,-1.6282591889245972,A,B,-27.173748937025717,-125.1634069319506,77.23102708820558,72.62037799885513,1
African American,Christian,No,Physical,C,142.5362675760514,A,A,-44.14864406427463,8.54429191334297,-63.82094236091699,198.26828289955486,0
White,Christian,Yes,No,B,-94.9699448592975,E,B,79.92867319919586,95.86605984403434,113.77706315164913,59.27827894833603,1
Black,Muslim,Yes,Physical,E,-24.56950834169039,C,B,64.90468905355921,35.10064239121185,-156.965194138982,-85.77420601916145,1
Hispanic,Buddhist,Veteran,Mental,D,29.951256303388675,D,D,-5.07202253720967,53.40128526027485,62.24572371374164,1.83059649051741,1
African American,Buddhist,Non-Veteran,Yes,B,107.60952854206525,A,C,31.926593924972746,33.65989012288734,224.4263124926016,27.399365032163935,0
Hispanic,Hindu,Non-Veteran,Yes,D,-96.24934111533364,B,C,-61.79750752241308,10.941016623140989,73.19868222366817,21.52965354728289,1
Asian,None,Non-Veteran,No,A,97.4179766554775,C,B,-92.75299680587972,-193.27251927520322,123.3125324315601,116.823259178447,0
White,Hindu,Veteran,No,C,-13.519506965234616,D,E,82.21830523663725,163.4647961509256,-121.42009059238725,-0.41215531485590046,0
Asian,Muslim,Veteran,Yes,D,-49.805762584855785,E,B,184.72324424122314,-52.740842296485454,56.296410901391766,-41.62454468454568,1
African American,Buddhist,No,Mental,C,-44.348491513960006,B,D,-77.10060890833267,73.71707845519882,-72.45624570050381,128.40363938585813,1
African American,Hindu,No,Physical,B,-76.02579374580456,B,C,13.276326045456754,-118.20439628360926,39.781452308007914,-155.77466564713325,0
Black,Muslim,No,Physical,E,-60.4093582734074,E,C,-106.49221296674898,49.651430844435765,30.721382942424057,6.452018471325252,0
African American,Buddhist,Veteran,Mental,C,16.491038584361284,B,E,-189.49556963819643,-8.077137515217888,97.8893828620969,10.29313018783682,1
Asian,Buddhist,Veteran,None,A,-51.5812169959316,C,C,-36.04606584582363,-2.3746482776916196,-120.69665940759428,105.67974632342909,0
White,None,Non-Veteran,Physical,C,-9.03331806080227,B,B,-246.070112249211,-23.675497005717855,141.38332939443404,8.295429106161995,1
Asian,Buddhist,Non-Veteran,None,B,42.21171205398896,C,B,110.5129684117089,33.12889418833687,-3.895663357024328,4.353789251640557,1
African American,Hindu,No,None,D,69.88239131207882,D,C,14.253838332286772,-55.8317944333814,-47.6139265744747,47.9925035154033,0
Other,Muslim,Veteran,No,D,-73.7313994614716,C,C,21.5863825051012,49.09975739857449,-44.06865246946669,36.19426586585118,1
Asian,Christian,Yes,Physical,A,35.08476897047779,D,B,1.0061499355645704,-85.79663206338451,-41.27751249244923,-43.80982649376703,0
Hispanic,Muslim,Non-Veteran,Both,D,-58.807267421905664,A,C,58.82553684860359,56.50459268199241,-26.164493743444606,3.037000782153286,1
Asian,Christian,Non-Veteran,Physical,B,11.668285720422865,A,D,68.75372404262119,-27.496551316354147,21.650838583721775,-46.95666664055212,0
Other,Buddhist,Non-Veteran,Physical,A,19.13611270689139,A,B,-98.1073095973469,176.21017216523614,113.21478487187264,96.99702182674133,0
Other,None,No,Mental,D,-63.17043363635209,D,B,-57.03551725479282,20.074401915550627,-152.7039702067016,-106.38059905852582,0
Asian,Hindu,Veteran,None,B,-30.949212590260288,C,A,9.003284287400666,32.208811109981156,71.07908719456626,55.907938274401225,0
White,Other,Yes,Both,C,2.4644989381926736,D,C,-74.26543313729832,23.601154959428385,-28.94005206481443,-48.45398301202124,0
Hispanic,Hindu,Yes,None,C,-44.77839537351556,D,A,-136.9225793734224,78.15956766550636,161.50090330790033,72.53377655766658,1
African American,Muslim,Non-Veteran,Yes,A,-66.06350817954608,E,E,-77.45399601874374,32.5822512300174,-53.207948735553146,9.916047166872504,1
African American,Hindu,Non-Veteran,None,E,38.04806348589352,E,B,19.57462587249163,-36.03480404995832,261.1531875193891,69.24336258468684,1
Hispanic,Hindu,Non-Veteran,Mental,D,-70.00777087360419,E,B,32.16456237061445,158.06679189138302,9.179336534379672,-67.07902418614682,1
White,Jewish,No,No,A,18.21559684155569,B,E,-110.19282657997653,26.47674470393971,95.70943432453805,42.2516561580903,0
African American,Hindu,Non-Veteran,Physical,C,122.96634273927043,D,D,52.4758112245692,-158.49469462997436,-96.94662813560852,57.671426436337626,1
Other,Christian,Non-Veteran,None,A,96.8390899087298,D,A,-61.939789355133875,-9.36205921754689,-151.76870922257692,126.09323784116486,1
White,None,Non-Veteran,Mental,A,30.885950623261294,B,A,-208.2177322025523,78.54214716205232,26.191275719645564,-0.787853064130348,1
Other,Other,Yes,Mental,A,-8.047771754060532,B,C,-89.22000671771161,-13.238718003929135,-50.14876121133683,63.509124142412624,1
Asian,Christian,Yes,No,B,-33.0400649486083,D,B,6.491396414482646,82.30618966765722,36.92103096333038,79.50410926572371,0
Black,Buddhist,Non-Veteran,No,D,-13.161396069812547,B,C,-50.74208253446157,11.18591712918815,184.49284740988134,16.424746533488648,0
Other,Hindu,No,No,C,182.9174855772273,D,A,145.2635011757081,-107.03971467960922,-48.6493705975376,-5.877264346362037,0
Other,Jewish,Non-Veteran,Mental,A,-156.38642818116844,E,E,134.21906694830764,265.3414995702881,111.95981221657902,26.66983456451791,1
Hispanic,Hindu,No,None,B,266.0913784473768,E,A,171.7078821302778,-15.384742562111677,-100.33716017173968,86.297714659442,1
Black,Christian,Yes,No,E,29.485350034369585,B,A,-6.829527245664227,-81.80607315275977,160.83023637250025,89.7598755454635,0
Asian,Muslim,Yes,Physical,A,84.52625096534851,B,A,-55.40980264362319,7.751578889064733,-47.297152634656385,88.43875374389754,1
Other,None,No,None,A,14.767958613607531,E,B,-219.7326871755988,-192.23725416438165,-87.74788397192876,-46.37270916787373,0
Black,Buddhist,No,Mental,B,12.873773509045286,C,E,13.09073788067589,195.47854901216752,26.478755439796377,-84.00200115531314,1
African American,Christian,Yes,None,B,117.67430004074949,A,C,-130.86582419703598,-8.735897888858478,-162.5376063578129,-8.747222034126425,0
Hispanic,Buddhist,No,No,C,-25.383591824509004,B,C,74.45719412400716,-77.97589543717972,-56.310796163494814,-19.9629463154749,0
African American,Buddhist,Veteran,Physical,E,113.56240761693999,B,E,84.98482500600727,-43.55059423858168,132.7592028349294,47.307383309054856,1
Hispanic,None,Non-Veteran,None,E,-139.98822756531513,C,A,-26.38751043207258,-67.70573867922568,42.61554108394128,38.800085830615224,0
African American,None,Non-Veteran,Mental,A,-12.99164460966371,A,B,2.1173619935314894,-9.164902688256852,-29.70980379314626,-23.993247138697292,0
African American,Hindu,Non-Veteran,Yes,D,94.28757388301689,B,D,-60.140519897468,62.94431562532111,32.72922363670747,-41.98735898842081,0
White,None,Non-Veteran,Mental,C,-144.3750272990019,A,B,-9.603575624434965,-25.93704285477291,-198.65319124294788,104.6662620119455,0
Hispanic,Hindu,No,Both,A,76.00590512450745,A,C,-35.6405625060067,192.35009393832732,33.92025411341816,61.18471833383642,0
White,Hindu,Non-Veteran,None,B,-14.541012198609012,C,B,113.36301502581281,-65.83023305754797,49.120979996179685,-56.018756675796276,0
White,Buddhist,No,Yes,D,1.8659665057851909,E,B,26.284432997138474,89.47975049928236,139.1713617726455,-27.228868610402863,1
Black,None,Non-Veteran,Yes,D,-162.6424397135646,C,E,72.10337443679035,130.70573740742188,247.25120852431687,110.65707373923634,1
Other,Other,Non-Veteran,Mental,B,-125.90647242267082,B,D,-82.52287420087684,-39.97967658424146,-9.11743720870307,-35.36179775343635,0
Other,Hindu,Yes,Mental,D,-70.91190854328534,A,D,74.91330305581857,71.82859208129852,51.23951296371704,-44.21874110805108,1
White,Other,Yes,No,E,25.77545834282869,B,D,-101.04397374117455,-189.1214375711616,76.36760889392849,-179.15962287114263,1
Black,Christian,Non-Veteran,Physical,D,-55.12587610474367,A,E,-65.6544139258922,-241.3636245226634,-80.15820084884234,-70.31264853805045,0
Hispanic,Buddhist,Veteran,No,E,-209.26112140350227,C,E,112.82783268825558,-30.097443281678572,-21.83393110169044,82.0235775287305,0
White,None,Yes,Yes,D,-120.6350117794128,E,C,53.43145832378229,156.44165623258175,190.6448038214235,-69.92302850595313,1
Asian,Other,Veteran,None,A,114.79821665329393,B,D,0.9889215590856845,-21.73658295678507,88.77358676273317,-50.5327365755074,0
Black,Buddhist,Yes,Physical,A,-101.45197704663653,A,C,-108.9903213930805,49.66655684764256,-11.914211191305903,98.50354722897168,1
Asian,None,No,Mental,E,-13.15083127794262,A,B,13.5316988842926,-89.60941846382813,72.95060869177658,-137.97508350264496,0
Black,Jewish,No,Mental,A,-92.8088222282885,E,B,252.0008746060876,32.178956530008094,220.31375537698793,75.69960394927368,0
Other,None,Non-Veteran,Both,A,20.57671206290124,A,B,48.61986654460409,-12.98274452776163,-174.0161349767601,-49.88918562429481,1
Asian,Other,Veteran,No,D,131.80144337958174,C,E,-29.217536617774382,34.85752513742349,-34.25143029445557,71.02487465409548,1
White,None,Non-Veteran,Yes,C,-61.139540464142215,E,E,-8.04899915496178,-95.14948872361691,126.19571322687226,15.819482718375571,1
Other,None,Non-Veteran,Yes,E,-40.36675778116835,A,B,23.4044565323004,12.201949239683579,-6.821145587196723,-128.6982696523181,0
Asian,Jewish,Veteran,Physical,B,-133.51927740221848,E,D,-61.320594749936774,-41.140036052116955,194.539854771225,109.69924492323393,0
Asian,Christian,Non-Veteran,No,E,-195.66964121453637,E,B,-110.11520785920214,100.60831850347857,-89.39405243516359,159.12710253814396,0
White,None,No,No,E,10.610683423798555,D,E,15.995061472590919,-89.66028834403885,73.51212546229465,-12.632497448545186,1
Black,Buddhist,Non-Veteran,Mental,E,-1.6570315127194708,C,D,25.809575916997712,26.51852244303936,43.63979790670107,-111.35746408891517,1
Black,None,Non-Veteran,Mental,E,-131.25942926755675,B,E,93.97466286208487,142.69907691971022,174.23300439915258,-140.78049895607393,1
Hispanic,None,No,No,A,-95.62318598587983,A,E,216.35423939344213,-113.63452831571759,-78.81784592639806,58.654052283514105,1
Hispanic,Muslim,No,Mental,B,46.84333784157021,A,A,-123.00617366560311,119.03267705659408,-82.77056616257866,307.4772339140629,0
African American,Buddhist,Veteran,Both,D,-91.45825779394909,C,E,26.608017830556317,47.85580923167335,123.51004669310008,-64.80629576122756,0
Asian,Muslim,Yes,None,D,60.385734427145785,C,D,-5.880050156904937,60.79808707036618,-9.363324573370173,82.44964245603502,0
Asian,Hindu,Veteran,Mental,A,110.09107340874813,D,B,77.18624801643342,-8.167589434724748,-13.715161732729847,165.04297034367383,1
