AgeGroup,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
26-35,M,B,-90.65979292802653,B,C,A,95.06311823081788,57.708668085685986,B,29.887341985577503,-6.66583757457199,D,D,C,1
26-35,Female,B,33.985993116902044,E,B,A,174.62538150577103,10.944865831457484,B,106.56209667402182,-207.79736171455957,D,E,B,1
26-35,Female,D,104.67308671357993,B,A,D,90.52146855213236,22.993703132252364,E,-184.57275179748015,3.5840994433396487,E,C,D,1
18-25,Male,C,-169.69899539621457,A,B,E,77.64174338496372,97.46195860285381,C,-56.69775669185144,156.4850199951654,E,C,B,1
26-35,Non-binary,D,-209.80708034989775,B,C,A,-129.53437900907346,-100.28744194428694,C,66.81826000353213,81.93200872332167,A,A,D,1
18-25,M,B,131.0054714077029,B,A,A,56.709204500222356,6.611302093952154,C,-104.3608547963856,-220.64946529880052,E,A,A,1
65+,Other,C,71.06836582948385,C,A,B,-11.825700485141342,-44.191910421000294,C,-239.99742379161134,68.86998504396219,C,A,A,1
26-35,Female,C,-139.42935494186705,D,B,D,4.214499465128373,-31.391961452608257,E,96.05155965615319,138.74838772317108,B,E,A,0
18-25,Female,A,-107.08523894504205,B,C,D,-56.77621332688108,-39.90353613363002,D,90.82750450167528,71.5671348313967,B,E,A,1
18-25,Female,E,81.29164331333239,A,A,D,40.47075781992082,-37.62988271846393,B,168.6043082378523,34.76335347253929,C,E,D,0
18-25,Other,C,1.2745965772277559,A,C,E,52.419063417587395,-103.26336570822437,A,96.329554659652,74.90374852388558,B,C,A,1
26-35,F,D,-134.18487383706668,B,A,A,-44.57243287115172,6.245072819505471,C,-85.96848405959224,-54.61131208748971,A,B,E,0
51-65,Male,A,63.64488458521501,C,B,D,7.725342386134228,-102.63207419235184,D,22.16875276182431,-96.6989969129002,C,D,B,0
36-50,Female,A,-68.7701364600665,D,A,A,-141.07252954889617,35.30098343839383,B,53.739545416354275,-181.26734168296392,B,A,C,0
51-65,M,D,10.276116164854757,B,D,D,-115.26081791379906,36.54798755717188,C,232.76098245465406,117.43874670664825,C,E,A,0
36-50,Non-binary,E,85.69914652195241,D,E,A,127.15411259639973,23.5940908772888,A,-20.82900242030402,98.92198971162101,C,A,A,0
51-65,Male,B,185.1403436201897,E,E,C,73.71498096733269,33.317534824675455,B,0.1854364879270225,216.94844145950464,B,C,D,0
51-65,F,E,-72.57785947331101,E,A,C,161.14374084749653,-102.20454531666505,D,73.1967359725592,-163.83412385466949,B,D,B,0
51-65,M,B,67.4881987682309,E,A,B,-50.16428886059926,-122.2625800405186,B,142.30258564467417,-76.36405654693861,B,D,B,0
26-35,M,E,53.76118964152386,D,D,C,157.1724043668921,-19.458247634446824,E,174.777534274974,214.92222233112074,E,E,D,0
65+,Male,E,22.66850426579705,B,E,C,-259.4909963745174,134.40978788263962,A,63.5658849319374,80.20099121951225,C,E,D,1
36-50,Female,B,-110.26061680534556,D,D,B,-158.25769840447504,-183.2266524945011,A,15.039909648011863,215.6442390777217,D,D,E,0
26-35,Male,E,-40.45981127963945,D,E,D,75.15898239866678,-153.97882886118623,B,99.08868337425129,51.836471234969665,E,D,A,1
36-50,Male,D,35.218681288257706,E,B,B,-72.35803001975285,29.574147510535344,C,91.8977294049743,80.31674237464252,A,D,D,1
36-50,M,C,-136.41219529277845,A,D,B,40.23746361525479,-9.095103323015787,E,8.09542071522562,132.7034213261794,E,E,D,0
36-50,Other,E,-84.37172381243401,E,D,A,4.455964357677534,-176.21969958139906,B,-52.0344991960843,-105.89237239726287,A,B,D,1
36-50,Female,A,-128.7527088657406,B,B,B,-22.874103787512972,55.45731395903035,A,-19.41861833682958,-26.462452950686057,C,B,A,0
18-25,Female,A,-192.48924749634713,E,E,B,-1.2464391127628494,-10.933792921564544,E,36.701490430116806,264.791760446151,C,B,C,1
36-50,F,E,37.856339539788365,D,A,D,52.39433175729549,145.83398842500432,A,-78.28341515786171,-112.58690675032632,C,D,E,0
65+,Non-binary,A,-84.32751992214466,B,B,E,2.2476968614335076,101.83711888219227,B,24.122569762527995,25.406196894305655,B,D,A,0
65+,M,A,-34.798505796724136,B,E,C,-121.8343442368375,-17.705047172136034,C,-61.200314781466346,96.90453760543559,D,E,E,1
51-65,Male,B,45.3879712095869,E,C,C,-114.25138984507103,78.88457507948767,B,149.406094206358,-13.22730142552416,C,E,C,0
36-50,F,D,-197.46981284285476,E,E,D,87.06213755799868,16.1632420845552,C,2.099833342370201,-14.375575327832637,A,C,B,1
26-35,Other,A,-34.46781539980488,A,E,A,36.52858813947835,48.63854900494448,E,-187.47926728409647,-54.37810403917774,C,C,C,1
51-65,Other,B,-47.396983262251155,E,B,C,10.704177258786185,51.04316184019287,B,-75.18591273299124,105.06327361005596,C,C,B,1
18-25,Other,B,-11.054353559726032,D,D,A,-27.83394055027779,31.350616569473722,D,58.71514634000565,-49.03094197081613,D,C,B,1
51-65,F,A,-47.658649225328794,B,A,C,38.584583682910285,56.2021410055314,B,-150.15396187846994,19.5348209250021,C,B,E,1
51-65,Non-binary,A,-34.6563937193727,B,D,C,-92.63542031742327,61.5919953842007,A,-49.0725937482269,164.5349296900255,E,C,D,1
36-50,Male,C,72.34244735701547,C,D,E,11.494313007536414,-181.04997190917297,C,175.19451537632074,11.42958314961008,E,B,B,0
36-50,M,D,130.61826109714252,A,D,B,65.9842164665585,-35.443413492615264,C,71.75871136608876,186.41663353534696,A,A,E,0
65+,Male,A,-41.11176266860556,A,C,C,28.8623682583456,48.98670999652691,E,6.033882901061921,-85.56919329494966,E,C,D,1
18-25,Other,C,67.25671689816056,A,C,B,-161.9506164726439,-58.1213788704375,A,84.17522007939202,-4.013932442995817,A,B,E,0
65+,Other,C,67.73913676873245,C,A,A,-6.385489900477817,20.226054137502956,B,79.04451834657122,-10.043743525784706,B,E,E,1
51-65,Female,C,85.74134533666455,A,E,E,31.50428453813598,80.94320814197503,D,106.74667309130639,35.99373405822499,A,A,A,1
26-35,Non-binary,A,140.51089168350376,D,B,B,-3.272873245968104,-121.93044481132385,E,-195.8737280657271,-46.199641567864354,A,A,D,0
26-35,Non-binary,E,-22.05236225410048,D,B,D,76.25856604893794,-25.880928564290656,D,231.46402259635988,-165.6655000100984,C,E,E,1
36-50,M,C,-16.59489356440998,C,B,E,78.52112562335928,39.89310814378797,A,-104.92549012954326,142.0100902747199,E,A,D,1
65+,Female,E,9.014881080964454,A,B,E,41.91895221790482,67.30759107071839,A,56.212564102055914,98.52570731192193,B,D,A,1
26-35,F,C,99.51326905818304,E,A,A,-31.582585340208862,16.56304884611462,D,11.16787290887857,-11.482795864069269,E,C,C,0
51-65,Other,A,-228.3343831512044,A,C,E,150.8672901761535,95.09669711740678,B,30.337051142807365,49.03342763336403,D,C,C,0
51-65,Female,D,-215.86369820245687,B,C,B,296.8780447112213,129.78872375946548,E,-93.62150796799226,-60.90470827394289,B,C,D,0
18-25,Other,A,70.7753749796009,E,E,C,-49.86197416843786,-46.10734505043828,E,121.3852180414817,50.05632889558107,D,D,A,1
51-65,F,B,-18.546718703585523,A,C,A,92.14496277166292,-132.5318227042557,C,-119.90491870337645,127.2910020378778,A,C,A,0
65+,F,A,-70.0287538983825,B,E,A,109.90195771428435,132.28853217190922,E,9.242639034526894,295.7730989440976,D,A,A,0
65+,M,A,-34.84603361441173,D,B,C,12.17099958121036,138.85988105468832,A,-131.40467239289444,-44.47077221374922,A,A,A,1
65+,M,A,-3.329009983893589,B,B,E,69.15310819470382,-73.69849403806347,D,21.33840235121707,-51.80657806718715,C,C,B,0
18-25,Male,C,-21.863239324000823,C,B,B,-151.52368742054213,14.794108563899162,D,-32.27981050831151,-80.94843829038926,D,B,B,1
51-65,Other,C,-81.86935718055352,D,D,A,45.394653946633525,-241.9759783562116,B,45.763346380090155,-202.28116076511554,A,E,B,1
36-50,Female,C,-117.75864285701594,D,B,A,86.56661754995079,128.3312112896392,C,123.28287423917408,-180.0377392136013,E,D,D,1
65+,Male,B,-124.27399080086504,C,B,D,-122.4542270413523,-93.98899416778428,C,-179.63819878745042,47.45148061938718,D,C,B,1
18-25,Female,C,82.24471010430634,E,C,D,-43.043743799837436,113.04293622695909,A,-2.834550834433945,-129.3410018727124,C,B,D,1
18-25,F,B,96.37228110211403,C,A,A,47.57694338798634,-39.903352800242594,A,24.881690602652576,-59.28662796614288,B,C,A,1
26-35,Other,A,-6.177785893659868,B,A,B,-139.69513171561258,-136.9019531672939,D,66.36096000642782,-105.5682979761638,B,D,A,1
51-65,F,A,50.901738664851415,C,B,E,-126.70101146464083,-193.83533912044487,B,-105.77765229147107,-39.85338279493062,E,E,A,0
51-65,M,D,108.71943926907268,A,D,A,-82.26398334761078,22.295778386632584,A,-112.44245825787418,-8.292158486089187,B,C,D,1
36-50,Non-binary,C,-103.71934602202964,B,E,B,206.1241039983361,-36.773221060714235,D,113.5786034272936,93.2569751161983,D,D,A,0
26-35,M,D,-84.64852946517341,E,C,A,-18.553960859630703,18.583884869052387,D,-151.9283466021775,106.21119312315761,B,B,C,0
36-50,Male,E,102.32947584510856,A,C,A,114.06963500524323,13.77225608561494,E,-43.99984028775201,-62.99949475704578,E,C,E,0
65+,Other,E,-16.056522548309083,D,A,C,28.711934655696876,1.0715716102751836,C,-205.36464071253812,-36.78219371355082,B,B,B,0
18-25,F,A,-97.42662105760705,C,D,A,-135.58142206438447,106.04022685781838,C,-79.82683234906607,-89.10210922592339,A,C,E,0
36-50,F,A,-198.7376848581202,C,E,D,48.11088011594678,-111.3287194813656,D,-16.964871180912954,86.51124802503954,C,B,B,1
18-25,F,E,-30.265241860203602,E,B,B,-36.8453364544648,-20.29387992911942,C,-159.11414910651655,84.90660363263403,C,E,E,1
51-65,M,C,67.61573229749764,D,E,A,69.56217984126148,-37.31007855245011,E,121.30675658992132,11.85305402878467,A,A,D,1
51-65,Male,D,86.47265921093819,B,D,B,-52.22649533039366,-112.27756678525533,C,44.20540928060697,-81.08148190882754,B,A,D,1
18-25,Male,E,27.80883976207772,D,D,C,88.4900156445008,-13.597106342052337,E,21.274178085362877,157.66655263697956,E,D,E,1
26-35,Other,D,10.89510373967589,D,E,B,-96.61464391593955,-57.27519100459204,B,-23.18342650493492,-88.50379720933985,A,A,A,0
18-25,F,B,-35.858567695465105,D,A,D,-4.534719866696984,-1.10466351117686,E,57.48763265600246,-32.11839298430406,B,C,A,1
18-25,Non-binary,A,-13.651243268264276,A,D,C,-49.96424423278157,8.943072835143186,A,-84.6282994346749,-87.97016921025028,A,B,E,1
65+,Other,B,-39.34183922876054,C,E,C,51.805851883661134,-26.136574553145802,A,-196.9906771767977,-71.02839510512078,B,E,A,1
26-35,Male,A,-55.21562890953068,B,A,B,-84.47971825182834,-357.3368801208596,E,-80.0601877104524,-2.5754085022464546,D,C,A,1
18-25,Other,C,-55.507361343773894,C,D,C,21.601952064548716,60.05394820467534,C,89.01341632665886,222.12618783632539,D,A,B,0
18-25,Non-binary,E,-10.293036222020497,A,D,A,-85.54671573132705,9.979984154883498,B,75.07917843139708,-23.319907044838235,E,A,A,1
36-50,F,E,25.80146732138124,D,C,A,-130.37854381521353,209.52171807662947,B,27.871722936102266,-54.600183067013134,A,D,D,1
18-25,Non-binary,E,45.31220404048374,D,C,C,36.078035454715994,-166.34930632506263,E,-88.81507735909493,88.20850888004027,B,A,B,0
18-25,F,A,47.325131390362664,D,A,E,121.93402273451161,-212.27656133022666,E,15.09504872480934,-200.3323170905871,B,B,E,1
18-25,Other,D,-107.50468198777081,B,E,B,-185.7259054483853,10.336932939759594,B,-7.262436195732726,124.0680361428298,E,B,C,0
51-65,Other,D,-132.48965091243366,D,E,C,-42.44009426052206,2.427757324106122,E,87.26827071353938,29.325093355974534,A,C,C,0
36-50,Female,A,113.56342489122655,C,A,D,21.777264445160398,111.28527712478025,B,-26.522116530409264,64.58953076332234,D,D,D,1
65+,Male,C,42.74975764931067,D,B,C,-46.11432785799808,89.64304407421628,B,-19.350076224678478,-74.08815610283017,E,D,C,1
65+,Other,B,-11.076523464064413,C,A,C,60.416151272534336,-72.35785070252307,E,-78.38037380727737,-175.8479872622529,E,E,B,1
18-25,F,A,40.12077382226244,C,C,E,119.61768257675398,226.38251237504022,C,7.087943038553068,-85.37648076984517,D,A,C,1
36-50,M,B,137.38165487096106,D,B,D,-19.622825701878256,-162.8720634868075,C,25.97883966299329,-33.95157119610804,C,B,C,1
18-25,Male,A,85.51450689743727,A,C,C,-102.47656224222412,66.84930143887115,B,48.97049710982975,13.550131500728158,E,B,A,0
26-35,Female,D,28.841867070350744,D,C,A,-164.81607165013787,-221.70364885200843,E,-33.35507194703636,131.42380247694086,E,B,E,0
65+,Male,D,-108.89200613161636,A,E,E,25.594954139226093,186.11364632061392,C,-16.417889483843787,-28.27518703328756,B,D,B,0
26-35,Female,E,120.75238190106046,A,D,C,-176.986131677368,-12.506624034555895,D,-190.28154658115255,79.2675436910138,D,B,C,0
65+,Other,E,72.25745506554733,A,D,C,-88.78457067752377,-19.400431842723158,D,-68.26982609094568,17.373074559512094,C,A,B,0
26-35,F,A,14.396913096617702,B,B,A,-37.42420311239938,-100.47490939875674,C,-173.04592903327523,-144.8301964210086,D,A,C,0
26-35,Other,C,-56.706637977667704,B,E,E,-51.89844406117407,110.49750084030667,A,-55.59736828005375,-155.09022356619647,A,A,D,1
18-25,Male,C,115.34234912779499,C,A,B,-202.63766286849892,-28.566384086047393,B,-121.82569417223894,-70.44630560596362,A,B,E,0
51-65,Male,A,148.6718651800825,B,B,C,-68.49201124208297,-53.086866419210565,D,-111.29894726493023,-155.86984400584316,A,B,E,1
26-35,Female,C,104.03525363341484,D,A,A,-99.20056885881405,90.53514026574095,D,29.21079216400109,-38.96945858208457,C,D,E,0
26-35,Male,A,-4.262750639366921,C,B,B,46.60015309360471,163.26260341747945,C,-49.356087092032844,114.09947724928348,C,E,E,1
51-65,F,A,122.30773402644492,B,E,C,-111.53529153355002,-77.83587576154872,B,-20.012146446156397,-19.709493007271853,D,D,C,1
65+,Other,E,52.26086241382014,C,B,C,2.359052089532869,-131.34856817949267,E,197.47912028598324,-44.755219800809876,C,B,C,1
51-65,M,E,9.404861217361523,B,B,A,120.88063768369585,195.63150187727138,B,-93.48198576206337,-14.628260803048725,A,A,E,1
26-35,Male,E,-66.80159616173059,A,C,E,-6.130085136423995,28.55388550354614,E,-236.9743041879327,68.62067987157299,C,E,E,1
26-35,F,A,-120.60138539810588,D,E,B,-7.438487947366082,-39.32363083370339,B,-66.17562184677061,55.82708741805874,C,A,B,1
26-35,Male,E,-240.1558155523352,D,D,D,-169.00230802384843,76.01056698011219,C,-319.19077806452856,25.57835216968631,E,C,B,1
26-35,Other,C,-7.424315893521112,D,A,C,83.60368840361136,-88.06932932074956,A,-224.55135305941133,-92.77578138799583,E,B,D,1
65+,Other,C,-51.17268940937698,E,D,D,74.5736210492558,-142.49982654894288,E,-145.6999128135881,-12.14904711845243,A,B,C,1
18-25,Male,D,119.51825700144359,B,D,D,63.23080915042113,-91.21140517860759,C,-29.218033403569173,-116.35249468621487,D,D,C,1
18-25,M,A,165.34300457310215,E,B,A,-159.4491995871012,-179.95437815249878,C,2.855637552573385,27.80413857277938,D,E,C,1
36-50,Other,B,-27.67172049802527,A,E,A,170.8222080198452,-55.19980407600753,C,-63.408886110163024,63.30101514055132,A,A,C,0
18-25,M,D,134.9854269388673,E,A,B,55.08962830124177,-175.12534744252997,E,-64.99645533455917,44.46201249380592,A,D,C,1
18-25,Non-binary,B,70.55160134882541,D,B,A,13.89261491021455,-98.93573781686436,B,-183.19344470765145,-183.0803865872,C,A,A,0
36-50,M,E,16.790811094333428,A,A,E,73.04036540357754,187.37174487659212,C,10.794454412795934,171.774298811181,D,E,A,0
26-35,F,A,-18.821757162832345,A,D,B,-51.99492559228464,-127.60562284358781,D,71.73207455909373,11.631993757671005,E,D,E,0
51-65,F,A,44.13076685506771,B,E,D,90.8761340383629,13.127959368429137,D,9.893895418330048,-139.00268029286852,A,E,D,1
36-50,Other,A,-92.39811704326058,A,B,B,135.40583482145647,-130.71677888934022,D,-27.023784212493567,-19.67086558006618,B,B,B,1
18-25,M,B,62.42607532024815,B,D,C,44.19370901788592,40.412911537363925,C,142.1342265193744,6.100655441930889,B,C,D,0
65+,Other,B,-32.664841364431275,E,B,B,-1.1329098916445688,-56.75805578099925,A,-126.3926552547247,-121.6848610525568,E,D,D,0
65+,Other,A,-86.534306056303,B,D,E,158.52267645428046,71.07861279296446,B,51.34311298050209,-103.15439221044495,B,D,C,0
26-35,Female,A,118.42326296377503,A,B,D,48.91859311758285,-41.740794110063355,B,12.187468415168288,2.813663176097759,E,B,B,1
26-35,Female,A,-39.11848538464547,B,E,A,16.64815124134139,-101.95019848816335,C,-13.119538853518689,-25.110974485738453,B,E,B,1
36-50,Male,B,31.595926138028524,A,B,A,4.17115505824517,143.03672461370323,B,66.36991246952876,-125.48457687924662,C,E,A,1
65+,Male,A,71.78266481471368,A,A,B,82.05304028256101,-74.98078877213337,C,-13.753059966148337,-112.58310785948127,B,C,C,1
65+,Other,C,7.924714322223961,A,A,C,67.71263878711164,50.58801457892081,C,69.72192886899863,1.1737826296728264,D,E,B,1
36-50,F,D,216.93324337214395,D,C,B,64.78282536874292,-56.17837760342505,D,-107.95854664196575,-92.1824795697213,E,C,D,1
65+,Female,D,-155.314203784096,D,D,D,30.495803144771777,59.524628501403086,D,-118.35648227812993,11.863162007974472,D,B,C,1
65+,M,B,-130.50125120703734,D,D,A,-4.793182329876403,-161.91008115626494,E,-37.22235549389103,-3.2759043620237764,C,C,E,0
26-35,Non-binary,E,-122.94064242678525,B,A,C,-45.584256006158256,-120.83482496159792,C,58.07141932604984,-20.429117894468547,E,E,E,0
36-50,M,E,96.99758441390848,E,D,B,4.772977083993887,49.208828434737924,D,-200.15653201665714,-39.308394200017155,D,C,D,1
18-25,Non-binary,D,256.07098789868695,D,C,D,-111.6695267313422,1.9107308802030285,E,125.67655888972465,112.76026171143867,D,B,C,0
18-25,Non-binary,D,-9.413803588393865,E,B,C,-66.861710179377,-42.52852368669879,C,-1.4232442059625476,281.5303849117839,C,A,B,0
26-35,M,D,103.13964335397338,A,A,D,-54.387990102056094,-198.84374589113293,D,-90.48540140500491,-85.44787863779224,A,D,A,1
36-50,M,B,-64.25674077843584,E,D,E,-74.6869960666217,-93.01322141234641,A,-95.3861918019966,-20.557289898310778,B,E,C,0
18-25,Male,C,-19.415129985547573,B,B,A,-142.0212982930934,48.889951247250416,A,-200.68897580526374,49.76052194927492,C,B,D,0
18-25,Male,E,180.46688561829197,A,D,D,48.77267111107274,47.67770904400284,C,34.33259815567311,88.37707583051512,E,C,E,1
36-50,M,C,-161.1987008938527,B,C,B,-139.67577102898883,-95.61324068770365,C,-76.57381127267048,46.9676867426026,E,C,B,0
18-25,Female,B,-41.103455119688,B,D,C,-56.91722322813916,-52.029279199238665,B,27.10576878715753,204.03180540467386,D,A,D,0
51-65,M,D,58.35016221106274,D,C,B,-115.54792583292239,167.30865216113753,B,-225.82597187432737,141.50546932507925,A,D,E,1
26-35,Non-binary,A,79.72138602612203,A,D,D,-126.28275232382519,-53.297141727835374,C,55.404623295034284,30.44915285911427,A,B,A,0
18-25,Male,A,-31.875951780958324,A,C,A,-10.570218900139865,241.30508089344139,E,32.59424586662133,-189.56300025453402,D,A,C,1
65+,M,C,32.8134474414712,E,D,C,-25.937662894612572,-55.46226381616927,E,138.88626890781387,33.26134618149841,A,A,C,0
26-35,Other,B,156.9662448033631,B,C,A,-25.275717187311624,12.446566565163886,A,60.12432073663625,30.103571441231924,B,B,A,0
51-65,F,C,153.59691073083573,B,A,C,-113.61451988696483,-94.39780787751467,A,11.047831349402202,43.202725573342725,E,B,D,0
51-65,Non-binary,E,-37.40261453843872,B,E,B,-18.76826677497468,-82.7552353677087,D,179.6694813202891,-76.32769383386066,D,B,A,1
65+,F,C,-239.11056605048597,D,D,B,-94.9514004648186,9.530161290277746,C,41.4331690968393,25.295613519998696,C,C,E,0
36-50,M,D,143.94798613806842,C,D,E,181.25934387165015,95.61873277684245,A,-66.85822532190564,-42.381222322793406,C,D,A,1
36-50,Non-binary,D,18.443107190674805,A,A,E,51.81881197247018,105.29860246454317,B,-56.040046652476086,105.51117581700713,D,A,C,1
18-25,Male,E,161.87994736722848,E,E,C,241.86119068183754,-88.46138266769262,B,-118.87656084218305,92.88304048936192,C,E,B,1
18-25,Non-binary,B,100.92792954777974,D,E,A,-41.96680423733968,-32.202822770342415,D,-63.98384233450724,15.120416229571038,A,B,E,0
18-25,Other,E,147.8814196984542,E,B,C,-21.157959578470845,26.192926426371294,D,15.122420985809812,-65.58628968002276,A,B,D,1
18-25,Non-binary,C,76.18063936165753,A,A,B,115.88551053297643,-53.43549496281253,D,-34.524963857161794,104.6156006078808,E,E,C,0
18-25,F,B,-42.06107871089902,A,B,E,-86.83061176601981,66.2329029335636,C,-63.613253866309385,-9.393258147515029,C,D,A,1
36-50,Male,E,-185.06961746678888,B,A,E,-47.34161033105984,219.43323731550754,E,-220.753671176607,51.94126304944559,E,A,C,0
26-35,Non-binary,E,-57.71507722952419,B,A,A,68.15009324804524,22.708852543544005,C,81.40139592480628,-20.868675028381904,B,C,A,1
51-65,Other,B,-80.2310726389819,D,A,E,-16.022735634121947,19.443676748708135,A,83.42690030916583,-159.08130746837804,E,B,E,1
