SEX,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,Mexico,110.31842848551103,55.961187162089566,C,A,123.56508829030055,C,90.74791389170159,74.57486924614463,B,-89.52428756043051,1
Other,US,-14.090296674294036,-34.72513479363196,B,B,-40.13619907244091,E,12.293897799547967,94.2202312177409,E,-133.25461373773416,0
M,UK,173.81643114258517,127.77965191352689,E,B,-18.16979354095777,B,-24.641431381630234,195.66121447375605,E,94.02700631425172,0
M,India,53.01173699246493,23.368391815767165,E,E,151.7927035108179,C,-139.42190077079104,66.37465523430247,C,36.84261879444539,1
F,UK,50.39212779842711,29.738100392016953,E,A,-148.41749540189235,D,19.929119114379894,-101.46238117124626,C,54.9832987471378,0
Non-binary,Mexico,111.11463734961788,133.2617243462488,C,C,5.093658198183812,C,46.670456732278446,21.534243897815546,E,63.90008537782318,1
M,Germany,-16.55223650784399,-148.83021455232196,D,D,13.465642861628316,D,-145.2278864042017,-76.26968993288793,E,43.100095652028045,0
Female,Germany,-48.367857068970494,33.76937252819641,C,E,-123.71401627277052,E,20.08382115756263,-95.72509306884459,A,60.31432660793179,1
F,Brazil,154.02324328728213,3.223278790771748,B,E,-41.61732296894085,B,189.55049958978614,90.78503996278258,A,147.26930235357153,1
Non-binary,Mexico,74.26738470146593,134.24036718804203,B,D,-23.817988393260364,C,19.29284650975429,-24.640973910706816,D,69.70819502938149,1
F,Germany,-60.61305425485079,-93.18103940199379,D,A,-46.82716349506097,C,89.85801185542837,1.7199408006422425,B,4.762860416346134,0
Other,Brazil,-36.6784963396372,-2.6869012133740107,A,C,-50.764943558833956,C,-42.74371424064892,-158.01265587041777,C,168.97916736914823,0
Non-binary,Brazil,218.03744866384446,96.39753864256161,C,C,71.71490878854483,B,10.640952791902757,-33.44363149384622,C,55.63374766957708,1
Male,UK,84.8617273581177,24.677077333674767,A,A,-34.60140140200609,C,72.71614206549434,-10.506374407751814,E,122.27361186965202,1
F,Brazil,26.852372749234473,149.7204407585432,B,C,62.477322709795935,B,-139.5982854706418,62.78496844292227,C,61.19233558290248,1
Female,Other,-108.67975532315491,71.35138562409189,D,E,-28.643428822062855,E,43.92207564006551,-38.905542732519216,D,78.94965291572214,1
Female,India,65.50787459155603,-125.81035127260553,A,A,73.02265252841879,A,182.9072454555588,-53.40360840381435,C,191.03425815204346,1
M,China,64.58845425872498,54.27812597982149,A,B,155.41778314316437,A,114.2206690933633,100.69982695297031,E,-159.071986363818,0
Female,US,48.134307148081575,41.33196380639038,C,D,9.976008919202354,E,65.80768098102422,237.53981180382902,C,65.27372448870572,0
Non-binary,Other,109.64905085983827,-15.45167452470713,B,B,-65.40625161412078,D,-66.67050224886201,125.51206983190386,B,-130.97146357311794,1
Non-binary,Other,-129.47646515459462,-84.43857141461008,A,D,-2.9730069066527713,D,160.73469587359813,138.67366537756664,D,228.63995942633974,1
F,UK,-68.5206452277574,-146.88854752048312,E,E,-25.197817604556676,E,-21.29725937988157,-55.69186656771673,A,-38.65241386731073,1
Male,Brazil,-15.591413671734204,88.50066068266435,B,A,11.386182490822591,B,-194.21679185882235,89.04109684897409,D,52.215623517119205,0
Non-binary,India,-141.1455274107994,-158.39598797757077,D,B,-39.24908845218633,C,-127.40189774110695,61.72112597203368,C,9.745185734607434,1
Other,UK,-44.9208794762263,169.14697700069127,B,D,-55.231821839672804,A,-69.54930479509319,-159.53582723062902,E,32.92347200067247,1
M,China,-1.282993634637275,52.99811593948054,E,E,10.837116174117432,A,-120.07424557550688,-39.60356692260218,E,141.36092624769594,0
M,Other,116.72042812223064,108.29849230131221,A,D,-33.28644275376136,D,-73.84951388856717,-86.09501952192075,D,-21.270215459987654,0
F,Mexico,15.225315500715594,21.48322842180528,A,C,134.46259361915887,B,-41.44373505005013,-12.419376987451319,D,-90.03363239834009,0
Non-binary,Brazil,46.12647829871299,-60.93170453505926,E,C,-31.029129161340784,C,-123.27391275209732,-15.518020588557036,E,-20.756018480031617,1
Non-binary,US,61.51329969504783,40.26850137521903,B,D,-118.29698693693275,A,-102.60960499234027,65.57936908861525,C,-121.92053204361619,1
F,Germany,197.59414325041868,-119.11398005310296,C,D,21.366425717410454,E,42.40704103503309,-125.71694977476606,A,60.11787512645685,0
M,China,-189.63774184059972,-3.8677786185690968,D,A,32.58095761916476,E,-69.715248716589,-0.9773312372558808,C,41.76056176501174,0
Other,US,-178.13569778688307,-175.98330925260424,C,A,9.395679716558423,C,-119.64045535003835,8.065991219594666,E,-74.50315867745331,1
Male,US,54.278925839254974,26.23959933694218,D,B,-77.59100834747645,A,83.85080614050601,-136.31314744110742,D,-138.2479949074942,0
Female,Other,-35.626728619106196,33.19788318924541,E,C,26.78332601508049,D,101.24731840765517,-248.505926528088,D,62.57550808735486,0
Female,China,155.9523874455258,163.38033883755415,C,E,-130.951465666917,A,131.24995334524183,-157.60837166801994,C,-28.86647807853978,1
Female,Germany,20.84025848561372,79.31281502518497,B,E,-22.459990265689438,E,-119.52545284924983,-13.646843133017464,D,-69.1521404579524,1
Other,US,-86.80563523956626,-55.58722962485201,B,A,-178.60310279037031,D,-94.12592897916005,-63.02966685572395,B,244.57910378293093,1
Female,Brazil,69.14468868953382,-228.49993166814713,A,B,-118.67329282358163,E,96.90347721089395,69.80730001943142,C,-179.6791361598042,0
Other,China,-30.83570532174578,-50.187545642301735,A,D,-75.08484266286027,C,56.66584605202581,-60.537630021686006,C,256.93483522408434,0
F,China,-172.32251665765958,-209.04253283536843,D,D,114.7274573263329,A,127.04857889854443,-64.7988587162877,D,-9.196705888991817,0
M,Germany,-2.7798094616163325,-74.66321645751741,B,A,57.84480536521307,A,75.580976637776,-105.59213896284116,D,-25.20460217826917,0
Other,US,128.96531165835015,-101.51911121645898,E,A,-34.008105151276176,D,77.28787918903774,-26.032509963237533,D,-10.436206923118425,1
Non-binary,UK,155.1265171551884,194.85974322944685,A,A,-111.6839824220621,B,136.28638202573867,154.73538755360602,B,-144.63876147195734,1
M,Brazil,-197.65897168231885,-76.45413400782707,A,E,-161.53937531704824,B,-110.91050196911523,-24.575691902581028,D,71.34991017898271,1
Other,Other,124.56780396408924,123.3786432225718,C,A,71.17443988799377,B,-130.6953285038392,-81.14169021125437,D,-35.853894895224286,1
Other,Other,22.764850809951326,-62.93719589572989,E,C,111.7173429874276,A,-39.149718831414646,-322.1850721263064,E,-66.85228770994681,1
F,UK,-24.472751399402433,-58.03703237115162,D,E,-18.387168978503453,B,-24.842236477795943,24.252197287850265,A,-30.461002568971157,0
Other,Brazil,17.83391579145224,-48.36983677392245,B,A,69.1304383541469,D,42.063835332793396,81.71247033910707,B,-167.83034852027265,0
F,India,-29.08693393442855,-33.9701227433569,E,A,162.6134764141908,B,-30.142132329442678,9.756609962864985,A,-72.27913015274842,1
M,China,112.70758300143098,149.6663366870921,D,B,2.6337926013153106,D,-58.02216459502715,6.487133764343378,E,-123.09143716706548,0
Male,US,-15.726739380136417,-57.01312865972952,C,E,109.54662855475632,A,-186.5618137159735,-14.237554669417376,B,-96.34709687218887,0
Female,UK,-43.328296003172795,-58.635199208540776,A,B,101.1148304106247,D,-1.8607042641152496,-65.64991783895785,E,-23.189916819797073,0
Other,UK,-66.84368820001377,120.79577923033679,B,B,135.25418926235164,D,92.10582820102279,63.22458810869717,B,-163.79645854261875,1
Female,US,-123.21684879408481,87.66361401917058,D,C,-0.5909351307643846,A,77.79348415696853,16.78599363312848,A,-13.850299758520942,1
Male,Mexico,-194.87834311647242,-54.770630657975275,E,E,-42.49173069201155,B,129.56376225437054,225.49895905608884,B,70.53160491915716,0
M,Germany,113.04133102506029,30.986216616121887,C,E,-198.19079738496936,D,-49.855232572047576,31.37297778949595,D,-33.0511067403874,1
Other,Brazil,-38.06764169072501,-20.70330022471236,B,A,-126.11273620331356,B,1.892467620877715,-170.14802342351786,A,-47.8369682235453,1
M,Other,-72.44636098528275,-183.02621236486328,C,A,114.67481614116973,D,-236.33935586020715,126.86475060266531,A,7.900463690403347,0
Non-binary,India,23.447333266928794,-94.7591653437262,C,D,109.78643317598937,B,-129.44480428999012,-97.2137435067794,B,60.122023524214526,0
Non-binary,Mexico,101.70043736938695,101.96935952889916,B,E,41.57870001663947,D,-58.617523958426,112.0274451405805,C,16.531684365981278,1
Male,Mexico,-140.56640098979346,156.3167192494826,C,C,17.5325617645486,A,-74.42906491311031,-1.2011799114975374,E,85.53942553907874,1
M,US,23.211393959735517,-9.59319331226739,B,E,-42.569690567140846,B,-98.24773692595757,-6.9224411595154285,A,42.827997793306714,0
Other,Other,-138.3656105343147,-203.72272247828946,E,D,-7.500609574818315,E,102.22298551754776,111.28254891363285,D,13.404063466880075,0
M,Other,-59.17419192306066,94.16395133496074,C,D,-1.9481234483085295,D,-124.46019513815938,-6.081508824718968,E,-69.99244494294292,1
Non-binary,India,-49.96890410171579,-180.8158173813408,B,C,39.65143031177723,B,-154.6177109727588,-33.751615156933454,C,-22.49801524174729,0
Male,UK,166.60377030797235,71.0605605029851,A,B,-11.984595589608867,C,132.9088035090978,36.25550056387789,B,-33.86708466256329,0
Other,Germany,-127.40091492404449,75.69489910717976,D,E,-43.8093112002591,A,-177.6281022940671,-39.38401219826856,C,-3.9214313516688817,0
F,Mexico,-21.557274114194357,5.857432264264686,C,C,-39.64133552908409,C,-103.34364194612262,-32.68596387688859,A,-39.645533585036816,1
M,Mexico,-5.018825649076474,-60.616318185664,C,D,-1.8820047570641536,A,169.58167616551103,112.72821150609053,C,176.6788458447233,1
Non-binary,Mexico,-4.0163186660282415,73.40151546035092,B,C,-48.534050841713785,B,120.11914355036406,-55.92275235143532,D,70.52317144524028,1
Other,China,-4.907830229330439,-121.82372316824099,B,E,56.462127406476185,E,-11.180407983751126,123.9422879514607,C,47.93723191470845,0
Non-binary,Mexico,43.95040118639546,-96.21092790483827,E,E,-48.80545897083162,A,-16.53552249458223,25.838222450533944,A,81.7055985140107,0
M,China,-85.54990048364894,32.72191471541446,E,E,74.05771123635685,E,-34.303533528574995,225.37065392479758,A,148.0389532024227,0
Other,UK,115.062953567363,213.69090941958356,B,C,-43.380040207324136,E,29.5544253556097,-6.01845373062205,B,2.5638496498115324,0
Other,Other,-1.369792232693108,-21.401186536946152,E,E,-130.65906277229521,D,52.44827577998924,48.517166986042625,C,-97.24241383863765,0
M,UK,31.28221768518235,148.15135664353153,B,A,160.5602902284144,D,-249.42351994167487,212.9629635844629,A,10.6414858473663,0
Other,US,-35.9445355844755,-56.51519244876708,E,D,-122.78152010638972,C,17.101306058969605,-0.9975869036307878,D,-114.86604708013427,0
Other,Brazil,14.432381367972905,-132.13888000176757,D,E,-55.71253519498342,E,58.444803021194424,36.7221937556312,B,16.683989177505907,0
Other,Other,-130.72503118982436,-70.84792575653492,D,E,142.4439680344168,B,2.4067970415505258,64.9111090630616,B,-96.59476958400973,0
M,Mexico,119.88432888166393,88.23709464708608,E,D,33.63492565325341,C,-146.25442956991833,99.01012850586407,E,86.09444019742885,1
F,Other,-123.11468137531295,119.78192764628754,C,E,-110.68321877413038,B,-53.40367774581334,81.47420892989769,C,-145.18281405119671,0
Male,Germany,-171.7406759241917,-66.15312720254519,A,E,67.87954036649285,A,16.615788224294032,25.425508970390702,B,-166.49211417601884,0
Non-binary,Mexico,3.258475730689599,-191.11210310213457,D,C,112.67056491651569,B,-35.33614596421147,4.4238497938462515,C,45.58329096542243,1
M,US,65.11464223556139,-110.94065411565322,D,C,-107.60057965603819,E,9.51753465233159,-192.4544630109024,D,-104.61773138070916,0
M,Mexico,3.9688081096532977,-93.26724492987644,D,C,-123.61103968949607,E,30.721941370032063,76.86513661710184,B,93.37000531127472,0
Non-binary,Other,149.63798638634543,-275.75694246367937,C,C,144.29890196693907,E,-59.25804212137944,75.42230688630634,D,65.8283011254128,1
Non-binary,China,-146.31344772138647,119.11381841346281,D,C,47.10916525155727,E,-30.3166234332772,194.44983939655788,C,-88.81651560744544,1
Other,US,-57.07740749731109,50.396080785172195,E,B,17.57193243181353,E,83.41460121840144,-62.23303613339068,C,52.37166525534772,0
Female,Brazil,191.29417353007346,62.63845091062387,B,B,10.527524851775993,B,-26.719123556326142,-7.584925551913332,E,-65.45363757950659,1
Non-binary,Germany,-12.897611541120868,-62.65673236476603,E,E,193.2295088900092,B,50.200187947653006,-167.33749831474643,B,-56.52983808616619,0
Male,China,-36.76583848796217,95.11032802860358,A,C,70.60511083866969,B,52.05753848941826,3.898819300988611,E,91.25877700800619,1
Other,Mexico,-171.2775654211956,270.20213263572833,A,B,31.558784350667075,B,3.664195556310172,-52.61143701910602,E,-72.12577609178183,0
M,China,48.4893047635687,173.89421919943305,A,D,-27.355170543306112,D,-34.10393268183395,107.94007969728972,D,-103.64695458651696,1
Other,Germany,-32.42434905545334,-57.98454999082644,A,C,84.90804827384929,E,38.32770326300927,122.78162389126825,D,61.52199113662351,0
M,China,96.50976861058314,128.33056145374604,E,E,-128.16918005278723,A,-33.69558345042128,6.122314824154931,D,-313.07235877441116,0
M,China,-57.27827013452185,22.170156276610527,C,C,9.608123411548412,B,-33.96306870296532,122.46094529810156,E,129.74791468405576,0
F,Germany,-9.191959947770053,61.08940542583624,C,B,31.47107219490551,C,70.9237793434629,-78.44983763220277,B,-66.12235570719339,0
Male,Germany,113.36196434947186,-74.89061966209509,C,A,-77.94779180914314,E,76.04874489330918,65.31392901211495,B,13.37973130753003,0
Non-binary,Other,21.94342865279571,80.33521377578298,A,E,46.719333220164756,D,51.72135438746769,-100.73391131016103,A,5.654710450975914,0
F,China,-136.67347826507333,91.49175314557213,D,C,-62.162789803231924,E,17.305867236427673,69.06538758708358,C,-180.9068274435822,0
M,Brazil,-277.31282191497723,163.60619116228574,A,D,-30.499296098010593,D,-52.62276812455964,-0.37614242047728136,D,-203.13810775907558,0
Male,US,-40.4659676546642,-78.86144533902812,C,D,-77.28694314393108,B,-135.8608552184434,5.402660836032505,E,7.147165796438585,1
F,India,-30.064697874884793,-99.2462869754598,D,E,-38.372932638036374,B,-167.09382501117702,69.31419015088578,E,60.606129496949166,1
Female,Germany,-184.81359749446798,34.91980140423845,E,B,-29.833229383007705,A,-79.06381333044179,264.1499227457508,B,228.35024709994053,1
F,India,136.68088142565807,72.16478274209915,B,A,-102.29983194546708,E,17.000971960366538,-56.45770598433722,D,65.05455841916404,0
Female,India,-88.44384385896056,101.00196393762673,C,E,-137.53694769134725,E,-197.20964860126756,3.160660754177359,C,-92.66097659278569,0
M,UK,-47.44564536183341,122.42539002100857,C,D,-214.9244764504254,B,-81.94762373829015,-74.23104899829728,E,-201.3894459122028,1
F,India,-10.88918529920941,-166.3683788305321,B,C,-13.82129548779987,C,-31.500936311707502,136.38943036260517,A,98.26975411005199,0
M,Brazil,-24.749578855100967,-0.918419260021873,D,D,59.390647749995765,A,64.62593064433099,-37.71344227393586,E,-43.15503008212514,1
M,Mexico,-81.30313419345573,4.930520225540012,B,B,4.232134161134697,A,162.7270723611835,-21.993659681992778,D,-50.67391185448153,0
M,Mexico,26.395664426132946,88.34133560241325,E,C,4.27630669342427,A,21.93746283240108,256.0273238252009,C,-36.627852110451705,0
Female,Brazil,61.77657334928042,-65.00603284267649,E,E,77.48517443024969,B,17.89622380995775,160.63575834230306,E,45.6891811130145,0
Non-binary,India,50.534047458445464,126.52781577793047,E,A,-104.45536923219466,C,-53.15413681826803,141.06857107832894,D,76.14108511596564,0
M,UK,-106.46324251737963,220.74529324817368,D,B,-91.11967866186468,A,-131.58837047686586,20.503802518246054,A,-11.625451642834223,1
Other,Other,50.487520056662035,-2.1305767964966273,D,B,-47.727929855968995,D,-146.5752591523355,-103.79553190854371,C,-21.73017934411622,0
M,China,180.45202127332266,-65.33913027563855,C,A,-15.771776031414051,A,16.335639282562532,24.903772060693473,D,9.557332979586377,1
F,China,131.5453400858005,-55.27162861462488,B,A,98.93988533964256,D,59.67436144550934,183.41981249184076,C,242.0954732572077,1
Non-binary,Other,105.45096936571079,58.29656511849751,E,C,-154.1695303588431,A,-4.193775568400339,-179.34216054934413,B,14.931668253389264,1
M,India,24.121308758470388,-64.30791223560223,B,E,42.316698698039836,D,-72.78468046746647,34.351376214441444,E,-107.76773042182386,0
Other,Germany,0.03888055794823816,-35.28703435881543,A,B,-69.89002783852337,E,-235.10689571311255,34.97267424219909,D,19.186032712895337,0
Female,UK,63.576217533900746,-40.46506976249656,A,D,-0.0953938751992235,E,59.49835711525201,52.79025959413467,E,-152.0612809917351,0
M,UK,125.11770421995054,189.7512611934999,B,B,-46.07106392917743,D,119.16193348237594,-11.28855469100527,C,11.300053840884658,0
Other,Germany,-107.99895372534559,1.8685218282753073,A,E,57.312335864045075,A,-40.10642636533986,-142.9820445081825,E,-13.168289716842127,1
F,Germany,33.089427270831436,130.31203241542343,A,A,-91.2744733956185,A,-193.75789686684465,-10.524538633831353,E,-69.05534857005233,0
Other,Brazil,-39.07753050367735,-58.14162608027517,C,D,-170.76808851649054,B,-142.31806831008265,147.4308861441286,E,-75.44829158747778,0
Non-binary,Other,-122.06629207814939,4.063160440583472,E,E,-132.48102422584006,E,-95.9520729738403,35.89419888896677,A,-17.874506831366098,0
Female,Other,-61.692884099869275,57.856183011042816,D,E,-17.014215164644085,B,111.29206863551214,164.88368074720478,A,26.11635488501799,0
