anos,Race,age_range,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,target
27,Hispanic,36-50,India,124.7473926230402,D,A,B,A,0
79,Other,51-65,Germany,70.45305341145462,C,E,A,C,1
38,Asian,26-35,Other,-30.06369365387858,A,B,D,A,0
47,White,36-50,China,34.32024547379815,A,D,C,C,1
75,Other,18-25,Mexico,-21.357503379198274,A,A,B,E,0
28,Asian,36-50,UK,27.246345078380145,C,E,C,B,1
19,Hispanic,36-50,Other,-77.59726518087416,A,D,E,C,1
54,African American,18-25,Other,-61.90543406038037,C,B,C,D,0
69,Other,51-65,Mexico,139.28868013588007,E,D,C,A,0
73,White,36-50,Mexico,156.4944075829916,A,C,D,A,1
47,African American,18-25,Other,-97.1850280785131,A,E,C,B,1
68,White,26-35,UK,-41.86876129819301,E,E,E,A,1
49,African American,18-25,India,125.1279160956616,A,D,D,B,1
62,African American,65+,Germany,-47.65638352569928,B,D,B,A,1
22,Asian,18-25,UK,119.09088880850469,E,D,B,C,0
69,Other,26-35,Germany,-254.67998797849228,D,A,E,E,0
35,Other,26-35,Other,396.9662438006044,D,D,C,E,0
44,Black,26-35,China,-10.09293215172493,B,D,E,B,0
71,African American,26-35,India,-70.45067792912782,E,C,D,C,1
75,Hispanic,51-65,India,-86.49099573616179,D,E,C,A,0
63,Asian,18-25,China,-17.13314573380691,A,E,B,A,1
46,Hispanic,65+,India,-84.3528977974038,B,D,B,A,1
31,Black,51-65,Mexico,55.45583562198432,C,B,A,B,1
69,Other,65+,Mexico,-118.83397009644486,D,D,E,C,1
76,Other,51-65,Germany,-83.39727624211436,C,D,A,D,1
58,Hispanic,18-25,Mexico,-30.609661046605748,C,D,E,E,0
47,Asian,26-35,India,-42.574015578215366,A,B,C,C,1
67,Asian,26-35,India,76.8332552439982,A,C,C,D,1
25,White,51-65,Mexico,21.381225753076397,D,C,B,C,1
63,Asian,18-25,UK,3.4919747432925625,B,A,D,B,0
48,White,65+,China,-18.585420717469834,C,D,E,A,0
30,Asian,65+,China,-5.0780294529409105,A,B,A,A,1
29,Black,51-65,UK,-137.8077351272814,E,B,B,C,0
68,Black,51-65,China,143.87558083052457,D,C,A,B,0
36,Asian,51-65,Mexico,132.11904122773353,D,D,D,B,1
42,Asian,36-50,Mexico,-93.50236543868272,B,A,D,A,1
57,African American,65+,Mexico,-52.8774150839769,B,C,B,E,1
36,Other,26-35,Other,-76.93150457516673,E,B,D,B,1
74,African American,51-65,Brazil,-47.349826888493915,E,A,A,C,1
29,Hispanic,65+,Brazil,-11.69374579398205,E,A,A,B,0
76,African American,65+,Germany,21.139278132218937,D,B,D,C,0
27,Hispanic,18-25,India,144.97598474338025,A,D,E,E,0
29,Black,51-65,India,3.1961616050401203,D,D,E,B,0
27,Hispanic,65+,China,-80.27758602136299,A,D,E,A,1
31,Other,36-50,Mexico,-19.876019617747367,B,B,D,E,1
43,Hispanic,65+,Other,-38.28785945140613,B,B,D,C,1
56,African American,36-50,Brazil,43.853460985381304,E,D,C,B,1
24,White,65+,US,-45.81180888769181,A,B,A,E,1
66,Black,65+,Brazil,-111.49350613676141,B,B,B,A,0
26,Other,65+,Brazil,-17.43330434016197,D,A,E,C,0
65,White,36-50,India,94.40193752969314,E,C,E,A,0
60,African American,65+,China,18.451330765201327,E,D,C,D,1
40,White,26-35,US,66.70265591980333,B,E,B,C,1
39,Hispanic,26-35,China,-172.50102380557556,E,E,C,B,0
55,White,65+,Mexico,-169.8196165722343,A,C,C,C,0
30,Asian,51-65,India,2.3673627736500875,B,D,D,A,1
37,Black,18-25,US,43.115606908379746,D,B,D,A,1
33,Asian,51-65,Mexico,-20.48208770994895,E,E,C,D,0
18,Other,26-35,Other,-172.1499967023672,D,B,B,B,0
52,Asian,36-50,China,88.83037799053992,A,C,A,A,0
57,Black,65+,Mexico,60.75032833425866,B,A,B,A,0
72,African American,18-25,Mexico,41.08021237016855,B,C,B,A,1
27,African American,51-65,Brazil,-117.252508738789,C,E,E,E,1
69,Hispanic,51-65,US,57.37754855616398,E,C,E,C,1
32,Black,18-25,China,27.869969729141868,D,B,A,C,0
54,White,36-50,Germany,-203.182784936339,B,A,A,D,0
38,Other,51-65,Germany,-4.101870250028224,E,C,B,C,0
50,White,51-65,Brazil,-26.50527621651894,E,B,C,D,1
19,African American,26-35,India,8.700701149516652,A,E,E,C,0
47,White,65+,India,7.314785079488244,D,D,E,E,1
53,Other,65+,Brazil,-56.827580037908696,B,C,D,C,1
74,White,36-50,UK,-59.506386117793895,D,C,E,A,0
32,African American,65+,UK,111.79937895901236,B,D,A,A,0
21,Other,36-50,India,86.71276731141216,C,D,A,D,1
30,Other,51-65,Other,83.0792500375964,E,E,B,D,0
29,Asian,26-35,Other,32.96994926416999,B,A,E,D,0
64,Asian,26-35,Brazil,33.05300738067643,E,B,E,A,0
53,Black,65+,India,237.13402314061986,E,D,B,E,1
77,Asian,18-25,Mexico,95.09500513163309,C,B,E,A,1
55,White,51-65,Other,-151.65634119774057,A,A,C,D,0
71,Hispanic,18-25,Other,-173.68264380470364,B,A,E,B,1
31,White,36-50,Brazil,68.45140507196196,C,D,A,A,0
47,White,36-50,Mexico,37.959741883728384,C,C,C,C,1
62,African American,18-25,Other,-119.96651162998766,C,C,D,B,1
77,African American,18-25,Germany,59.53297124464591,C,D,D,B,0
72,Black,26-35,US,28.947983441514392,C,B,B,C,0
58,Hispanic,26-35,UK,130.0206991458062,E,B,C,C,0
27,Asian,18-25,Brazil,236.9353203757724,C,E,A,C,1
31,Black,51-65,Brazil,161.66034183376405,A,C,E,B,0
76,African American,18-25,China,-42.42341324703069,E,C,A,C,1
34,White,18-25,UK,31.60813455559636,B,E,D,E,1
52,Other,36-50,UK,-18.695905910109964,E,A,A,E,1
52,Asian,26-35,US,-98.02276057307743,A,B,D,A,1
54,White,36-50,UK,45.69660579250726,C,C,B,B,1
71,Other,36-50,Other,-63.805153787318226,A,D,B,D,1
66,Asian,18-25,UK,0.4186234817343681,B,A,B,C,1
64,Other,26-35,India,42.72205798402269,C,B,B,C,1
25,Hispanic,36-50,China,-65.61460412797179,B,E,E,C,1
27,Asian,18-25,India,140.08471227134766,D,A,C,E,0
53,Hispanic,36-50,Other,60.259400888815826,B,E,C,A,0
72,Hispanic,18-25,US,-41.005339413972514,C,B,E,B,1
66,African American,51-65,Other,-34.07504314642974,B,A,E,C,0
18,Asian,36-50,US,-64.69491754721372,E,B,E,B,0
45,Hispanic,18-25,US,108.42154133222854,A,E,A,E,1
40,White,18-25,US,-36.11494076914869,A,B,E,B,0
29,African American,36-50,Brazil,28.530437691701906,E,C,D,D,1
76,Black,51-65,Mexico,-93.55704716846117,C,D,A,C,1
53,Hispanic,26-35,Germany,-15.526674083213429,A,E,C,A,0
36,White,26-35,UK,43.61721995078888,C,D,B,E,1
67,African American,51-65,Germany,49.430792366166536,A,A,D,E,1
52,White,26-35,UK,81.92313311400396,A,B,D,D,1
42,Hispanic,18-25,UK,174.90215819354623,A,D,E,C,1
43,Asian,36-50,India,85.91460473668019,A,A,A,E,0
20,Other,18-25,Brazil,155.6322360092442,D,D,B,A,0
54,White,65+,UK,-46.892036153037736,E,B,D,E,0
28,Hispanic,18-25,US,-29.022583400178586,E,C,B,A,1
44,African American,51-65,US,19.561939913277058,E,C,E,A,0
44,Black,18-25,India,97.92093236926782,D,B,E,B,0
29,Asian,26-35,Other,-68.71222431796298,A,E,B,E,1
37,Hispanic,18-25,US,87.1891816306429,C,E,D,E,0
43,Black,51-65,Other,-180.7442473002267,C,A,E,E,1
48,Asian,51-65,US,117.74502814969965,B,B,C,A,1
63,African American,65+,Mexico,-74.2541640004932,E,E,D,E,0
61,Hispanic,26-35,Brazil,84.06999282866167,C,B,C,E,0
65,Hispanic,51-65,US,43.334586821225116,E,C,E,B,0
53,Black,65+,UK,109.38359800399242,E,B,E,A,1
70,Black,36-50,Brazil,135.48643322404808,D,C,A,A,0
53,Other,51-65,Germany,-111.60136999925751,A,D,D,C,1
29,Other,65+,US,26.618069672026458,D,C,B,E,1
75,African American,26-35,US,-77.9861890547045,B,C,A,B,0
66,Asian,65+,China,241.2992186495004,E,D,C,E,1
53,Hispanic,65+,Mexico,-174.76837440118695,E,D,C,E,0
18,White,51-65,UK,23.085749865116032,A,A,A,A,1
37,Asian,36-50,Mexico,147.83753339636363,A,B,E,C,1
31,White,65+,Germany,20.663627265883736,E,A,B,B,1
28,White,51-65,Brazil,-36.94805903893831,A,C,B,E,0
71,White,51-65,US,-31.92648146278175,C,A,C,E,1
61,Black,26-35,Other,-75.2688099690519,B,A,B,A,1
67,Other,26-35,China,82.16672236985478,A,E,E,C,1
40,Other,65+,Mexico,-7.844212613370955,A,C,C,D,1
71,White,65+,Other,6.674993033840249,C,A,A,A,1
74,Other,51-65,Mexico,87.79099978940259,D,C,D,A,1
48,African American,51-65,UK,141.90231495388136,A,C,C,D,0
61,African American,65+,US,-5.575926415043429,B,E,A,C,1
61,Hispanic,18-25,Germany,46.47480352068986,E,A,C,D,0
23,Hispanic,51-65,Germany,-31.18206773272516,B,C,D,D,0
58,Hispanic,51-65,Brazil,-6.770001500875241,B,E,E,B,0
65,White,51-65,Germany,-20.33140929851497,C,E,A,D,0
47,Black,18-25,Other,188.452624592754,A,C,E,A,1
24,Hispanic,36-50,Germany,-143.7081189970174,B,E,A,B,0
49,Hispanic,36-50,Mexico,32.299070658105535,C,A,C,A,0
76,African American,65+,Mexico,-7.824893361424934,B,B,A,C,0
43,Black,18-25,Mexico,9.206083571494654,C,E,B,A,1
66,White,18-25,UK,-145.93546548517642,B,B,B,E,0
18,African American,26-35,UK,-31.217965445234313,D,A,D,B,0
49,Black,26-35,US,130.40971090338812,C,C,A,C,0
49,Other,36-50,US,-74.6812145056818,C,D,D,C,1
66,Hispanic,26-35,UK,-104.86783128317765,C,D,B,E,1
44,Asian,36-50,Germany,173.04721323365754,D,D,E,A,1
27,Asian,51-65,Germany,126.79927387649519,C,A,C,C,0
59,White,65+,Germany,-60.332703358127006,B,B,B,E,1
44,Black,26-35,Germany,14.448370202323671,D,A,C,B,1
73,Other,65+,Germany,281.2510197248056,B,D,E,B,1
44,African American,18-25,UK,86.89814232597529,E,E,A,B,0
61,Black,36-50,UK,76.62507883188103,A,C,A,A,1
61,Asian,65+,US,-59.06361617836788,D,E,A,A,0
57,Black,51-65,Brazil,10.696503741778326,C,B,D,D,0
63,Black,51-65,Brazil,15.522743074458973,E,A,B,C,1
67,Other,26-35,China,120.7988751615385,E,C,D,D,0
24,White,36-50,UK,154.41807201275063,E,E,E,B,1
45,White,65+,US,113.2108971080924,C,D,D,C,1
45,Hispanic,18-25,China,-33.73738463351229,A,D,D,B,0
62,Asian,26-35,India,-29.15496541918323,E,B,E,A,0
21,Asian,26-35,Other,-166.8923408273824,B,A,E,C,0
55,Hispanic,51-65,Brazil,-54.273360015452546,D,D,B,A,1
27,Hispanic,36-50,India,-86.57897399651894,C,D,C,B,1
48,African American,26-35,China,12.927692635309798,E,E,C,C,0
37,Asian,36-50,Mexico,115.95342358306264,C,D,B,C,0
53,African American,65+,Germany,157.1135515204841,C,A,C,A,1
39,Black,18-25,Brazil,88.78813231299823,C,B,A,C,0
46,Hispanic,36-50,Brazil,23.625403184161403,D,E,E,A,1
36,African American,26-35,China,-27.772510901064273,E,E,E,B,1
51,White,26-35,Other,-58.58556069144182,C,A,D,A,0
40,Other,36-50,India,47.137542206051684,C,B,E,E,0
76,Other,51-65,Germany,81.78807062324508,C,C,C,A,1
45,Black,36-50,US,-81.64913382111335,C,C,B,A,1
64,Black,26-35,China,166.32269785554269,D,E,D,A,1
53,Hispanic,51-65,India,-58.07153422797606,B,B,E,C,0
36,Black,26-35,Germany,54.27215921631703,B,B,E,D,0
54,White,18-25,India,-113.34881785159692,D,D,A,C,0
69,Hispanic,36-50,UK,9.17837833574185,C,A,A,B,0
39,White,36-50,UK,-26.030590364634133,A,C,C,B,0
33,Asian,65+,Brazil,51.87636684572641,A,D,B,A,1
58,Black,51-65,Germany,255.61222670478668,D,C,A,D,1
62,White,18-25,UK,117.3521329766116,A,E,C,A,1
52,Black,26-35,Other,-27.2493974407667,A,D,D,A,0
23,Asian,51-65,Mexico,105.54952691093563,A,A,E,C,0
59,Other,36-50,Germany,-44.673706436622666,D,E,B,A,0
51,Asian,65+,Other,34.59264546240978,E,E,C,D,1
44,Hispanic,51-65,Mexico,67.25217139778049,E,E,B,D,0
55,Asian,51-65,Other,-101.93864094360046,E,B,D,E,0
63,Other,65+,China,85.54292375745631,A,C,D,D,1
71,White,65+,China,185.74060645313403,A,A,E,A,0
41,White,36-50,Germany,-124.55151393236095,A,C,D,B,1
39,White,18-25,UK,111.76799587631305,B,B,D,E,1
53,Hispanic,65+,Other,-28.819440121791285,B,E,E,E,1
35,White,36-50,Brazil,61.59019983921122,A,B,E,B,1
61,Black,18-25,China,-76.84182892591376,A,D,B,B,0
72,Hispanic,65+,India,-151.40794636361633,B,C,A,C,1
40,Black,36-50,Other,-53.46563445628666,B,A,D,C,0
47,Black,26-35,Brazil,65.3376683936845,E,E,B,C,1
34,Other,65+,Brazil,54.91058558919665,B,D,C,D,0
79,Asian,26-35,Germany,288.82916020230675,A,E,E,B,0
66,Black,26-35,Other,218.29540318473514,B,C,E,C,0
75,White,26-35,Other,-76.99154675379056,A,A,B,A,1
51,Hispanic,36-50,US,69.75727178518964,D,A,B,B,1
42,Black,51-65,China,195.8469772203608,B,E,D,D,1
78,Asian,26-35,US,77.13469535732797,D,A,A,A,0
25,Hispanic,26-35,Germany,41.09698421263936,D,D,E,C,0
34,African American,26-35,China,53.74025733688603,D,C,B,B,1
44,Asian,26-35,Mexico,53.09493367274213,C,A,C,A,0
18,Other,18-25,Germany,-3.5229505532369836,A,C,E,D,1
65,Hispanic,36-50,Germany,108.43983731495224,E,B,D,D,0
36,Asian,65+,Germany,157.273624161297,B,A,D,B,0
18,Other,36-50,Germany,-90.13271743577768,C,D,A,D,0
48,African American,36-50,China,-161.81498177991566,C,C,A,B,0
67,White,18-25,China,77.30998809782302,D,D,B,A,0
22,Other,36-50,China,41.21867292958631,B,B,A,A,1
34,Black,36-50,India,81.11059777232823,C,B,C,B,0
32,African American,65+,India,75.06487277569259,A,E,E,D,1
48,Black,18-25,Other,108.04918689881421,E,D,E,E,0
74,Hispanic,26-35,Other,240.4631995948934,D,E,A,B,0
27,Black,26-35,UK,-4.043467813517218,D,C,B,B,0
31,White,18-25,US,116.78605905296774,C,C,D,E,1
40,African American,36-50,US,8.51210330054431,C,B,C,D,1
68,African American,18-25,US,-21.254881327497458,C,B,D,A,1
47,African American,36-50,China,26.411100362356766,A,C,C,C,0
23,Black,26-35,Mexico,-28.973841077953693,A,E,D,E,1
43,Other,26-35,Germany,-98.53284871918927,E,D,E,C,1
27,Black,18-25,China,86.79965561911949,A,E,A,E,1
71,Hispanic,26-35,US,154.95623424281132,D,B,C,A,0
24,Hispanic,51-65,UK,-87.4717057885839,B,C,A,D,1
60,Hispanic,18-25,UK,-126.89117163866746,D,E,E,A,0
30,Hispanic,26-35,India,53.53824322899878,E,A,A,C,1
63,Black,51-65,India,-80.26386769231716,A,D,E,A,0
25,White,51-65,Brazil,27.042853732462678,C,C,D,B,1
68,White,51-65,Germany,-163.1231298183774,C,D,A,A,1
64,Black,51-65,Brazil,-59.01913149218634,C,E,B,D,1
35,White,26-35,Brazil,-42.447435667911506,D,E,A,C,0
45,Black,36-50,Brazil,22.296346932234297,C,D,E,A,0
62,Black,36-50,Brazil,-85.80542583819108,C,D,C,B,1
47,African American,65+,Germany,11.925852501043002,A,C,E,A,0
46,White,26-35,Mexico,-82.74279277575812,A,C,C,D,1
43,African American,51-65,Mexico,-52.45011908903828,A,E,C,E,1
18,African American,18-25,UK,153.01830897291035,D,C,B,E,0
35,Black,26-35,Germany,77.98362181827981,D,C,A,A,1
62,African American,65+,India,-44.726110506074576,E,A,D,A,0
58,Other,18-25,Germany,151.86195407734934,D,C,E,C,1
31,Black,26-35,US,62.50915647716736,A,D,D,A,1
39,Other,26-35,Other,90.67983572030053,E,D,D,D,0
75,White,26-35,China,107.25431114507322,A,E,A,C,1
27,White,26-35,UK,-59.32229406217123,C,B,D,C,0
30,Other,26-35,Other,100.14301966099866,E,D,A,A,1
55,Other,18-25,Germany,-164.38420419967073,A,D,D,E,1
67,Other,26-35,US,-133.3057505045149,C,A,E,C,0
48,Hispanic,51-65,Brazil,51.18166036017904,B,D,A,E,0
21,Black,51-65,Germany,-108.1925471555864,B,D,A,A,1
26,White,26-35,India,-31.311187728736094,C,C,A,A,0
71,Other,26-35,India,79.99518550118769,E,E,E,D,0
69,Other,26-35,Mexico,51.05149404444759,B,A,B,A,0
55,Black,51-65,India,31.103378652833293,A,A,B,D,1
40,Asian,26-35,UK,147.72781975051754,B,B,D,C,0
66,African American,65+,India,48.647209562688474,D,B,B,C,0
54,Black,36-50,Other,-212.64507881808302,A,A,D,C,1
47,Black,26-35,Other,171.83291148808405,B,A,C,B,0
31,Black,26-35,Brazil,-159.89012636526573,D,C,C,A,1
32,White,65+,China,36.453860004963055,A,C,D,C,1
24,Asian,26-35,Mexico,230.90134605908733,D,E,B,D,0
58,Black,51-65,Mexico,107.20984053908549,C,D,E,E,1
46,Other,65+,India,-64.33498497623594,E,D,C,B,1
26,Hispanic,18-25,US,237.40138254428982,E,E,A,A,0
53,White,26-35,Brazil,-54.1955409273365,B,B,E,E,0
52,White,36-50,Brazil,61.87574373174481,C,A,A,B,0
37,Asian,18-25,Germany,-103.69672485694095,D,B,B,A,0
42,Asian,51-65,India,-148.9891788463741,B,E,B,D,1
25,Hispanic,65+,Brazil,-207.27053755892277,C,B,C,E,0
47,Black,26-35,Mexico,154.40052787416988,E,D,E,C,0
25,African American,51-65,Brazil,94.30445477331006,E,C,B,E,0
53,Black,65+,Brazil,216.18199316651845,B,A,B,B,1
49,White,65+,China,-164.0937108629628,C,B,A,D,1
72,White,65+,Other,-196.13015989252196,B,B,E,E,1
78,White,36-50,Germany,18.987641593908634,A,D,B,A,1
70,Asian,18-25,Other,-58.964349539953574,A,A,A,D,0
74,Hispanic,26-35,US,-12.466552494258163,D,D,C,C,0
33,Asian,65+,UK,-117.09170479406714,C,C,C,A,0
62,Other,51-65,Brazil,39.83285281030704,E,D,B,B,1
27,Asian,36-50,Germany,-27.560402734234795,E,C,C,E,1
28,Hispanic,51-65,Germany,59.13559809467321,B,C,B,A,1
76,White,36-50,Germany,-96.03219022584655,D,E,D,A,1
46,White,36-50,Brazil,158.1884625970315,E,E,B,E,1
72,White,51-65,India,-32.035321999384124,A,A,E,D,1
30,Black,26-35,Germany,-34.22383100486917,E,C,A,C,0
71,White,51-65,UK,36.00396175815314,A,D,C,E,1
18,Hispanic,51-65,Germany,73.0046324425321,C,C,A,B,1
61,Hispanic,18-25,Mexico,44.71215701771226,E,C,D,A,1
20,Black,36-50,US,-67.42003629962501,E,D,C,E,1
37,Other,51-65,Mexico,13.357794680645895,E,D,B,C,1
47,Black,18-25,Mexico,145.16660683267497,A,E,A,C,0
75,Hispanic,51-65,Mexico,74.46564528084102,C,C,C,C,0
73,Other,26-35,Brazil,-93.00053564112882,E,B,A,C,0
53,Asian,18-25,Brazil,-7.766923084786541,C,E,B,B,1
50,Hispanic,18-25,Other,-55.185340218370214,B,C,D,C,0
74,White,51-65,US,166.90140164950708,E,D,D,D,0
42,Other,18-25,China,164.55590190012012,A,D,E,D,0
77,Black,26-35,Other,-22.12011977465825,B,A,B,A,1
73,Other,18-25,Germany,108.55900661086744,B,A,D,A,0
28,African American,36-50,Mexico,-50.535842126217304,A,C,D,D,0
34,Asian,51-65,UK,63.98680848554922,D,E,E,D,0
35,Other,36-50,Mexico,-142.12501505953094,E,E,C,E,1
31,Asian,51-65,US,100.40091452339996,B,E,A,A,0
23,African American,18-25,China,-2.4492358946631816,D,E,D,D,0
40,African American,26-35,US,16.35750368712736,D,B,A,E,1
70,White,65+,China,133.49527933917912,D,D,A,E,0
18,Black,26-35,US,-43.66267789178443,D,A,D,A,0
56,Black,51-65,Other,-100.34617847413088,A,E,B,D,0
28,Asian,65+,China,-105.56290142686717,A,C,D,B,0
35,Asian,26-35,UK,130.75841387889665,A,E,A,E,0
77,Black,51-65,Other,28.048746891338745,E,C,A,A,1
63,Asian,36-50,India,-50.75215338930539,D,E,D,B,1
65,White,36-50,Brazil,65.62174409181883,A,C,E,B,0
34,Hispanic,18-25,US,-80.39713863852727,D,B,D,A,0
79,Asian,65+,China,-15.752320840532658,A,A,E,D,1
18,Other,51-65,Germany,-34.82533071493819,B,D,C,B,0
32,White,36-50,Other,-51.15356710634183,C,C,B,A,1
44,Asian,36-50,Other,-10.894857618132527,A,D,C,B,1
42,Black,51-65,Brazil,136.3592418237618,A,A,D,D,1
18,Asian,26-35,US,-20.065031361938544,B,B,C,C,0
65,Black,18-25,Mexico,157.32487068031392,D,B,A,C,0
45,White,18-25,Germany,121.4627554050234,D,C,C,D,0
61,Black,36-50,US,55.12490464340984,C,C,C,A,0
69,White,26-35,US,-7.895398925963618,E,B,C,A,1
68,Hispanic,36-50,Germany,152.29957483395816,C,B,D,C,0
38,Hispanic,36-50,Germany,-45.8912655677993,E,E,D,B,1
35,Hispanic,26-35,Other,-59.938258153610434,A,A,E,B,1
71,Hispanic,36-50,Germany,-95.47045524597185,C,B,A,C,1
49,Other,26-35,US,44.479598475322575,B,E,D,C,1
41,Black,51-65,Brazil,-1.136441872905483,C,E,B,E,0
68,Hispanic,18-25,China,44.032231717387006,D,A,A,C,1
29,Hispanic,36-50,Germany,-178.40326003224465,A,A,D,C,1
45,Hispanic,36-50,Germany,61.895067485669465,A,D,E,A,1
19,Other,36-50,Brazil,142.923370223464,C,C,D,C,0
26,Asian,51-65,India,-8.985360538082476,A,D,A,E,1
32,Asian,36-50,China,101.29994946037833,B,E,C,E,1
57,Asian,26-35,India,102.2216545134611,D,B,C,D,0
62,Black,51-65,Brazil,104.91068005185633,C,D,A,D,1
52,Hispanic,26-35,China,137.2282616601378,E,B,C,C,1
42,Hispanic,51-65,UK,177.3568345617257,A,E,C,D,1
24,African American,65+,Mexico,270.7089235983969,C,A,D,B,1
46,Hispanic,51-65,Brazil,-29.20805582985552,A,D,A,D,1
23,Black,26-35,UK,13.44696782894306,E,B,A,A,1
70,Black,26-35,Other,-141.3244190023509,C,B,D,B,0
36,White,26-35,US,-24.094596392925336,B,D,E,D,1
19,White,51-65,US,161.6961361562748,A,C,D,C,1
44,African American,36-50,US,-156.82509750157828,D,A,D,A,1
39,African American,65+,Brazil,-57.33802622160157,E,B,D,B,0
53,Asian,65+,UK,-136.01669720048923,A,E,E,D,0
63,Hispanic,18-25,Other,28.81264859203941,C,B,B,D,0
36,Hispanic,36-50,India,-246.54230235315526,A,B,C,C,0
79,Other,36-50,Germany,100.23453683787518,D,C,E,D,1
57,Black,26-35,India,35.56446652334226,D,D,E,E,1
29,Hispanic,18-25,Brazil,-16.989536873683914,B,A,E,C,1
34,Asian,26-35,India,72.73253681866825,D,D,C,E,0
28,White,65+,US,30.161899817670957,A,B,A,C,0
67,White,36-50,Brazil,118.62688405099198,B,E,A,C,1
37,Black,51-65,Germany,-152.155290319697,D,C,C,A,0
55,White,18-25,Germany,24.337279762853164,C,A,E,C,1
48,White,51-65,US,-219.28162522880066,D,D,A,D,0
70,Hispanic,18-25,Mexico,63.452244258593936,E,A,A,B,1
72,Hispanic,65+,US,253.24225055202808,B,E,E,E,0
56,White,36-50,India,-20.02688867355264,B,D,E,A,1
52,White,65+,India,34.155151471068386,C,C,D,A,1
21,Asian,26-35,US,-6.598575756281984,B,D,C,B,0
55,Other,36-50,India,-100.54512931527147,B,C,A,D,0
20,African American,65+,Mexico,-53.459414375447125,C,A,B,D,0
50,Asian,65+,China,179.17742607220032,E,A,E,B,0
43,Asian,36-50,India,-7.6660994580869515,D,A,E,E,0
56,White,26-35,China,-61.40431487900049,A,C,D,B,0
34,African American,18-25,US,-31.990276780574177,C,B,E,D,1
58,Black,65+,UK,19.89507511554852,C,A,C,D,0
55,Other,65+,India,-140.97437339919736,A,A,E,E,0
50,Hispanic,18-25,US,-39.879112600643396,C,C,D,A,0
31,Hispanic,51-65,China,66.42920115197724,B,B,A,C,1
46,Asian,51-65,US,162.3352925621765,A,E,A,C,1
21,Black,18-25,Germany,8.041280964016972,C,C,B,C,0
18,African American,26-35,Mexico,36.60390166690395,C,C,A,C,1
36,African American,51-65,Brazil,95.38236387121619,E,C,C,D,0
27,African American,26-35,Germany,130.21863942635835,B,C,E,D,1
57,Asian,18-25,Other,-70.98398898190588,C,A,C,A,0
54,Asian,18-25,Germany,43.74655958260721,D,D,D,D,1
70,White,36-50,Germany,112.39173212901599,B,A,E,C,1
77,African American,36-50,Other,26.192487491395678,A,C,E,A,1
63,African American,26-35,India,-244.50970947636142,B,E,C,A,1
34,Black,51-65,UK,19.39317598158258,E,E,C,C,1
58,Other,26-35,US,-60.505743498433205,C,D,C,D,0
77,Asian,51-65,UK,-4.248868216003892,A,A,C,B,1
67,Black,51-65,India,-21.44969874373589,B,D,C,C,0
24,Asian,18-25,US,-42.39518885614973,D,C,E,B,0
62,Black,18-25,UK,128.96499566751655,E,C,A,A,1
50,African American,26-35,China,49.18866665132554,A,D,A,B,1
71,African American,18-25,UK,-102.84109076997711,D,D,E,E,1
39,Black,18-25,China,23.529577861609845,C,A,D,E,0
78,Asian,36-50,Germany,-90.03847680795367,C,B,A,A,0
67,White,51-65,Other,-106.8098526178358,A,B,C,A,1
48,Black,36-50,Mexico,-103.99374247808247,C,E,B,D,0
44,Other,36-50,US,147.95923227613284,A,A,C,B,1
52,Black,51-65,India,-101.70664566766847,D,A,B,E,1
59,African American,36-50,Brazil,21.7860649004173,B,A,B,C,0
52,Black,51-65,Germany,66.02694098375133,C,D,E,A,1
67,Asian,26-35,Other,-191.81196174791745,B,C,A,D,0
72,Black,36-50,Mexico,-42.627625777504,B,E,E,C,1
32,Black,65+,Mexico,66.08674047621443,C,D,E,A,0
72,Black,65+,UK,144.56897082310266,C,B,C,E,1
58,African American,18-25,US,-113.96080591183404,C,A,B,E,0
29,Other,18-25,Germany,-3.369790426129329,A,B,B,E,0
71,White,18-25,India,-84.60109283493694,B,D,E,E,0
20,Hispanic,26-35,India,-226.98686626856372,D,D,C,B,0
43,White,26-35,UK,-29.62031424069307,E,E,D,C,1
