orientation,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Other,Black,A,-3.5742336829375922,C,79.49934676516511,B,106.37180246612125,E,0
Bisexual,Other,A,129.52358811127462,B,14.112314694109227,C,24.282650734967188,B,0
Homosexual,African American,A,-0.8799924375244877,C,-47.12104569294975,B,29.6998462095992,B,1
Homosexual,Black,C,-207.89107556935082,E,152.0280495039106,C,8.32128308568167,E,1
Homosexual,Black,C,-79.42321328615826,B,-88.26449470667653,B,50.03478460508364,E,0
Heterosexual,White,D,-6.342960147582163,C,83.66163839519734,C,150.65033190877227,A,1
Bisexual,Asian,E,88.04024098556727,C,88.08364110366153,A,-118.49650321800954,D,0
Homosexual,Black,D,45.31354341129487,D,-85.25358516049609,D,-70.67240396600593,E,0
Homosexual,African American,A,-149.3452070313569,D,20.383987799711157,E,183.15422727787626,B,0
Other,Asian,D,155.3519240431471,A,108.98783688836143,E,-65.52272945557588,D,1
Bisexual,Other,A,-65.82794224562367,E,-94.12425917814767,A,-74.59495727153308,B,1
Heterosexual,White,B,148.29614226532343,E,36.027148206641606,E,25.95253200419035,A,0
Bisexual,African American,E,53.36451149758831,D,189.6324311648745,D,137.06864814791126,B,1
Homosexual,Asian,B,-193.05427774244112,A,37.1715570299277,C,42.19446644853495,A,1
Homosexual,African American,B,291.2818238691377,D,40.449369694887494,C,158.73738752350508,B,1
Homosexual,White,D,-246.45155250286086,C,29.93057842731186,D,7.707572117485547,E,0
Other,White,C,-130.94890485996402,A,-79.96287932337611,C,11.958713901897093,A,0
Bisexual,Other,A,0.8688377665276901,D,-80.00610095768099,C,208.8469089220642,C,0
Heterosexual,Asian,A,229.04262444786542,A,110.33888197375184,A,164.432305844434,A,1
Heterosexual,African American,E,-5.408832181658468,A,24.038023760919934,A,-68.95230812720426,D,0
Heterosexual,Hispanic,D,104.69921759776086,C,-46.54510658889844,D,-34.016031386646866,C,1
Other,Black,A,-33.73695896373609,D,81.90101299189753,A,77.22511063416476,C,0
Bisexual,Other,C,79.46974760930529,D,84.65364288594539,B,-49.88573478349958,C,0
Other,African American,D,21.11739059506381,A,-178.05085818964503,E,203.2397546294115,D,0
Heterosexual,Asian,C,22.234840497390216,A,-7.927230818344282,B,-148.35386749427852,D,1
Heterosexual,Other,E,21.058827145303173,A,31.274869871508237,B,-62.45290339978376,A,0
Homosexual,Asian,A,23.969916208317983,E,81.40846519231324,B,34.64228726372905,A,1
Other,White,D,122.65412656414428,E,63.26967016840359,C,-26.20079425036783,D,0
Homosexual,Hispanic,B,-56.57687570411712,B,-92.0599600315219,B,72.22863731743941,D,1
Heterosexual,Asian,D,-12.350980116807253,B,234.9104773930851,B,-84.8294717016162,B,1
Homosexual,White,A,30.859561362467037,E,35.348482135396445,B,-64.43336146480783,A,1
Homosexual,White,B,-23.197124924220155,A,-101.41658712558015,D,-175.4005564122532,E,1
Heterosexual,Black,A,89.23165105322688,C,-132.34336390019607,E,117.39428240842467,C,0
Heterosexual,Black,C,93.3691682307632,D,-163.65207199019062,E,-178.16631221022587,E,1
Heterosexual,Black,B,3.7003441840204725,B,-168.73668017649294,D,67.43909375584686,B,1
Heterosexual,Hispanic,A,-9.115668273550044,D,135.97665569072518,B,2.2146733920499475,B,0
Homosexual,White,D,93.58784335952217,C,93.14361429453983,E,-78.58094843686476,B,0
Bisexual,Asian,B,99.08839880026757,E,-68.809698446847,D,-5.77195548961931,D,0
Bisexual,Hispanic,E,-29.117543809071638,A,-29.94680338723511,D,134.14909103241158,E,1
Homosexual,African American,A,15.199753328171337,A,155.60874414663368,D,84.07432934818883,E,1
Bisexual,Black,E,82.55429538906974,E,-80.74656047682099,E,154.3823915613078,B,0
Bisexual,Other,C,80.70114558671365,C,120.81569504268244,E,-219.3720588813038,B,1
Homosexual,African American,B,94.28113092607231,B,-72.82535072746076,E,82.72028632758594,B,0
Bisexual,Other,D,-156.90273148819463,D,-106.7920058093486,C,5.307478927205697,C,0
Other,Other,E,70.84069833475847,C,139.9561256107802,B,169.56725723293877,C,0
Homosexual,Other,A,14.146521684181401,D,146.53117459965083,C,-83.84905516717569,C,1
Bisexual,White,D,-37.066137364771976,E,222.18772133498285,D,16.45997456599721,A,1
Bisexual,Black,D,80.53445239679452,C,-95.35473110294583,B,64.07927064604922,D,0
Homosexual,White,A,113.69202167712493,D,6.933648593441018,B,4.517180298007379,C,1
Heterosexual,White,A,-102.76221136632677,B,-309.5553472935429,C,-167.93306935749524,C,1
Heterosexual,White,D,-111.82433498007838,A,81.21155696779681,A,-23.91468512781326,D,1
Bisexual,Hispanic,C,-137.46224680573417,E,66.78486879999484,C,-6.539709472126633,E,1
Heterosexual,African American,B,235.28938357832945,B,-95.28364667320629,B,-95.9839300748709,B,0
Heterosexual,Black,C,-47.587719474722974,E,193.8887573656134,C,51.241759269972306,A,0
Heterosexual,Hispanic,C,3.0254751203947423,D,-67.54338851595071,A,88.15436846276069,A,1
Other,Other,E,198.53724029076204,B,194.71016101916837,D,23.04419937626783,C,1
Heterosexual,Other,D,33.44399416762041,E,79.65222425068283,B,47.63039562330459,B,1
Bisexual,Other,A,266.57949459657266,E,-62.40961992884314,D,-108.86468752191776,C,1
Other,Black,B,109.44902954330698,C,-119.39593449160022,C,-129.32014678161858,D,0
Bisexual,White,B,-62.80912340358579,B,136.7382278546646,A,-28.65370110399369,C,0
Bisexual,Asian,B,-163.60468340657866,C,1.5684774092229692,C,10.3626564116329,E,1
Other,Other,C,-19.334455808763902,D,-15.914076799365311,D,-141.60149173217383,A,1
Heterosexual,African American,D,263.5000723739466,D,24.106247913102926,B,-97.00540047744325,B,0
Bisexual,Hispanic,E,-49.73385153310587,B,-13.492763509870958,E,-42.98901779298862,E,1
Homosexual,Asian,C,90.71354330162602,A,-22.66773257311244,B,-68.84047483230562,D,1
Other,African American,A,22.367495760320292,A,55.75050036624079,A,114.99267037875711,C,0
Other,Other,C,11.576966492273804,C,196.1049345874208,D,185.9249804259981,A,1
Other,Asian,D,-103.4316252607531,C,175.92108673647567,D,6.296362242759955,B,1
Homosexual,White,C,-113.29195892716113,E,65.10791211096067,A,-10.375609290336927,A,1
Bisexual,African American,C,172.94986138679576,A,77.72443162538775,A,117.91363656847965,D,1
Other,Hispanic,C,-138.61299295430075,C,-126.91872084212523,A,135.0954813274917,C,0
Heterosexual,Other,E,-117.68031705826314,A,-125.20540071244481,D,-26.03298158073108,C,0
Heterosexual,Hispanic,D,-70.76795228745787,C,-24.315486686687446,D,23.186761001495015,E,1
Heterosexual,Asian,C,-89.74425997586496,B,-190.0807690945316,B,53.25992657833566,A,1
Bisexual,Asian,E,67.91428297323382,E,-95.51783772378761,A,-243.8227194123263,C,0
Bisexual,Black,D,230.89198914563812,E,-25.884195991905724,C,-7.802236086543377,A,0
Bisexual,Black,B,86.06524769770613,B,34.03125720481668,C,29.41464717979936,C,0
Homosexual,White,B,111.40938090750107,D,-17.49781939665946,A,150.1829893504019,E,1
Bisexual,Hispanic,B,-25.1055019701593,C,40.51237164112274,D,134.68854032883547,C,1
Other,Black,A,-50.508151252087295,A,80.61274604752575,B,42.2946840316696,C,1
Homosexual,Hispanic,C,111.57302727215439,E,-102.46588837999965,D,144.65333392227703,B,0
Bisexual,Hispanic,A,79.13430216224451,E,-151.1044291308405,A,47.4791928057508,B,1
Homosexual,Black,E,147.22588342792037,C,81.5894101163976,D,-19.393468200354533,B,1
Bisexual,Black,D,16.759081822997622,B,125.54871987681386,E,27.153820365267382,B,1
Homosexual,African American,B,64.25562895207356,D,-183.1725068036952,E,71.88324920249674,A,1
Other,African American,E,-172.47452333428586,B,26.306974805405105,D,107.46454676105186,C,1
Heterosexual,Hispanic,B,40.38996910462153,E,12.892009543316435,A,22.618647708138116,B,0
Other,Other,B,65.7855474960922,E,-66.49760651256135,A,-42.51755509258336,B,1
Heterosexual,Other,C,33.116662253417346,E,153.31073055686113,C,5.9021906957799795,A,1
Bisexual,Asian,C,82.91096646796855,C,43.80483876498628,B,-4.812499495549962,B,0
Other,African American,D,6.445033514187427,A,-24.273322602930516,C,-67.95395054079623,E,1
Heterosexual,Asian,B,12.330774211846823,C,-107.75431442410625,E,30.218384379797058,A,1
Heterosexual,Black,A,-137.98222054271812,E,164.01682499811398,B,-63.37077407499918,D,1
Heterosexual,Hispanic,B,119.08095459627441,A,-102.85166618317996,B,144.95977233184163,C,0
Homosexual,African American,D,-36.62039208555236,D,29.393486829681127,C,104.12513724114783,D,1
Heterosexual,Other,D,119.88364925588375,D,-76.68762961167445,C,88.43371547702667,E,1
Bisexual,Hispanic,A,45.583877816013775,A,94.56395360054299,A,-92.06097294239969,B,0
Other,African American,B,-24.52404661356411,D,20.73748049809409,A,-8.344687857606731,B,0
Heterosexual,Hispanic,A,58.892608488627985,E,195.44486041530476,D,-26.598028043655862,C,1
Heterosexual,African American,D,-33.27372232728345,A,106.84722662540251,A,4.634214226941351,E,0
Other,Hispanic,D,140.9051584867639,E,-1.8827610302882252,B,-140.42648445349047,E,0
Bisexual,Hispanic,B,-8.675120717749225,D,-24.92010463605603,E,-143.47301657515843,D,1
Homosexual,Asian,A,-56.72556726509135,A,73.28157873359079,B,193.58576103363342,A,0
Heterosexual,Hispanic,E,97.74371294669251,D,15.204431687483428,D,-52.63602762775519,C,1
Bisexual,Black,B,32.34095180703044,B,-49.27059653172875,C,3.2130321596223794,B,0
Heterosexual,African American,D,68.8236099278848,B,65.90257058898545,A,-51.50141316419891,E,0
Heterosexual,Other,D,-40.87471712943026,B,-123.51456823728589,A,15.823359425566647,C,0
Homosexual,Hispanic,E,63.690749082973866,B,18.222288375354236,C,189.70482951111492,C,1
Other,White,B,-25.885329498115233,B,18.790199047270313,B,-143.89303649097488,E,1
Bisexual,Asian,E,-110.05630262907083,B,103.97402850413103,E,-273.13596997056675,C,0
Other,Hispanic,C,18.957857969391977,C,-64.84678722688466,A,56.203086741167205,B,1
Other,Other,A,-225.89434617635473,E,40.67472956206488,B,-57.999966238667525,D,1
Other,Other,E,38.117631015533895,E,-105.67754801421441,E,-93.27760811889564,A,0
Heterosexual,White,B,-0.8637951330335918,D,91.63728603515519,A,-32.09583420400819,C,1
Other,Asian,B,95.51707922312372,E,-15.977004345059203,E,-0.45855148019514497,E,1
Other,Asian,B,-62.445225784089644,D,150.3288008997369,C,57.19321403833014,A,1
Bisexual,Hispanic,C,-28.936968116822552,C,23.45289636717754,E,-47.16404657252232,D,0
Other,Hispanic,C,111.7116031469253,D,11.109405884411352,B,-79.45093724043353,E,0
Bisexual,African American,A,3.378785482411934,A,55.235853619267964,C,-37.043718470471376,E,1
Homosexual,African American,D,176.40579453718303,E,24.8135540100767,A,-9.359779315037299,D,0
Other,Asian,D,-75.8888697929477,C,60.019946210938755,B,-40.02848858944964,E,1
Heterosexual,White,B,-91.22809893757035,C,182.0938132261152,D,30.681130396444257,C,1
Bisexual,African American,A,191.79043723939157,E,-93.79476921124727,A,-139.2713114628278,E,0
Bisexual,White,B,29.8167297573935,A,-2.0800774819744032,C,63.89684600134146,B,0
Bisexual,Other,B,149.36955995943833,D,158.75408478650775,C,-9.337710207244216,C,1
Other,Black,C,-122.73891371595917,E,-59.18845049072184,D,43.954067400758184,A,0
Homosexual,African American,C,91.8426390241099,E,-108.6505815691529,D,-0.2912241166200461,E,0
Other,Hispanic,A,-56.05824526955696,E,-13.815378765156893,A,56.005700843031725,E,1
Other,Hispanic,B,160.41981103800498,B,110.73692730189563,C,41.93609016733959,B,1
Bisexual,White,A,18.476694765406545,E,118.06006992064411,A,-30.385233751431507,A,1
Homosexual,White,E,-19.48652642209946,C,-11.417775560015622,B,-44.762578107707576,B,0
Bisexual,Black,B,-27.71236693027575,C,139.37026245147155,B,40.10624985595897,C,0
Bisexual,Other,B,-68.91946136983955,B,89.85686870709092,D,-73.93072817961256,D,0
Bisexual,Other,C,-164.00298708238034,D,-169.53327597702872,C,92.31828617673693,B,1
Heterosexual,African American,A,-94.85600265788273,E,132.43795093381016,B,66.32471362778492,C,0
Homosexual,Other,A,-86.92561078360785,E,111.66310625375728,A,-150.5117388900675,B,1
Heterosexual,Other,C,-43.24269149269657,A,-264.1719532856904,D,-44.20111103359587,B,0
Homosexual,Hispanic,B,50.74241859652686,A,-27.77068229588319,A,-36.8258736527441,D,0
Bisexual,Asian,B,62.41708082858093,D,-7.293203104549641,D,60.102579473604465,E,0
Heterosexual,White,D,-136.94596253303487,C,-125.54657366913172,D,25.524869473933414,A,0
Heterosexual,Black,B,71.90719727845845,A,-146.0520173068214,E,52.60201687275631,E,0
Other,White,D,-17.653136019073877,B,32.47710272478656,D,-46.57065956847203,E,0
Bisexual,Other,E,169.50541164135737,C,138.18010036908777,B,-90.76872125979357,E,1
Heterosexual,White,C,5.69617036756244,C,-16.720185171917983,B,-2.627676676082029,C,0
Homosexual,Asian,C,-40.78632135541686,B,-44.03428933007868,E,75.3325067727212,D,1
Bisexual,Other,C,-64.083992456529,A,-133.65505069099925,E,104.20144671026041,C,1
Homosexual,Black,E,35.56817917800947,D,-49.848443318164335,C,-30.502056574329472,D,1
Homosexual,Black,C,-44.52761973660573,A,167.23326305651275,C,-17.880409403523686,A,1
Homosexual,White,E,2.8944245417790655,A,-19.994192455210705,C,-189.78806180710964,A,1
Heterosexual,Black,C,37.955857928181196,E,108.50560521160071,C,69.77545177614897,B,0
Bisexual,Hispanic,A,190.0231391729082,B,62.13849568835184,D,71.77154837989558,A,1
Heterosexual,Asian,C,-134.69490110212087,E,-91.71831193148377,E,27.3996172802215,B,1
Homosexual,Other,C,-3.3231020603668906,E,84.8287214082508,E,6.041046010145274,C,1
Other,Black,D,103.32812550801098,A,-2.2817286687943734,D,163.1211151087564,B,1
Bisexual,Hispanic,D,35.47282252407678,D,-66.95927188415233,A,-92.72085185271017,D,1
Homosexual,African American,A,38.2102962673195,C,224.76081052866198,A,142.66628841165786,C,0
Homosexual,Black,D,66.04749693859573,B,-138.08291225394817,A,-50.55134546539238,D,0
Heterosexual,African American,B,78.5672339078229,C,-47.272419706885586,A,29.849025634995368,C,1
Bisexual,Asian,C,46.634088790229875,D,92.35820482135392,C,-50.347514717425604,C,0
Other,Other,C,-96.45014195699993,C,-61.37635928776491,C,66.8873965416083,D,0
Bisexual,Black,E,-67.06330760978915,D,-35.06657166972519,D,55.92646002977024,B,1
Homosexual,Asian,B,-70.93695030862195,E,14.370531501162501,E,-216.8705083817548,C,0
Other,Asian,C,-140.62385540583278,D,-17.07536742836064,D,-41.20959620200275,C,0
Homosexual,African American,A,-9.767191891117974,A,-139.60657877364062,D,-214.1409691744176,B,0
Homosexual,Other,A,-142.14412822673,D,-21.11668112462987,D,-52.33573437411943,E,0
Other,Black,D,192.76807569776432,E,56.15094311358122,B,20.683844140352832,D,0
Homosexual,Black,E,15.384525866346188,D,243.8126974641684,E,-4.459125743244777,E,1
Heterosexual,White,C,73.61398906678566,D,62.55980432207902,D,-185.42866160812318,E,1
Homosexual,Other,E,-76.92461773091395,A,3.1025520927694106,E,5.214600048041945,B,0
Homosexual,Other,B,-32.94983638481914,B,-192.2266596954316,A,-35.35502482135356,B,0
Bisexual,African American,A,27.509016862952418,E,48.564510726604816,A,-42.205169107815195,A,0
Heterosexual,Black,C,3.943631696063014,C,-105.42239394721844,A,-117.69119593673014,C,1
Homosexual,African American,D,99.4655470722396,B,-24.367459449056874,D,28.53371866988471,B,0
Other,Hispanic,D,-44.33139774586755,D,73.91049920723133,E,58.393689985995636,A,0
Heterosexual,Other,D,-52.12933490099479,A,26.044761706265795,A,-29.852533692284084,B,0
Heterosexual,Other,C,186.8088596114782,A,-69.08286979711082,C,53.98678118800814,C,0
Bisexual,Other,C,-41.347659712962475,B,-127.20036884749548,A,221.60978575479143,E,1
Heterosexual,White,B,-120.34279269320164,E,160.24462609783853,A,-100.1119438518507,E,0
Heterosexual,Other,A,79.54574645825566,E,40.34048531446803,B,-40.534213318173855,B,0
Bisexual,Hispanic,A,92.75889404433008,A,-65.38903095720515,D,9.687849771635776,E,0
Homosexual,Other,D,-197.1190392733199,C,34.16916008923457,A,25.34334020943036,C,0
Bisexual,Hispanic,E,215.43753953607694,D,0.04466700699231514,E,86.53127336726563,D,1
Heterosexual,White,B,-37.20111664815,B,27.491220821407676,C,58.59274251790616,E,0
Bisexual,Hispanic,A,27.520210236008275,B,-19.401198676802185,A,-173.68209800698506,E,1
Heterosexual,Asian,E,12.943056613838078,E,-31.708176495809386,A,73.20694928001804,A,1
Other,White,A,29.556843798389075,C,-100.7377837159649,C,-162.5129532627548,D,0
Homosexual,Asian,B,-74.45367563799213,A,59.60558100277367,C,-188.51261633767265,B,0
Bisexual,White,A,-25.733160494142265,E,25.06221640618238,D,-1.5947231714899621,B,0
Bisexual,Asian,C,-34.33266635253418,C,-47.344539967563456,E,-51.31026437565374,A,1
Heterosexual,African American,B,64.7139456755248,D,-188.28382559715448,D,24.187703640505077,E,0
Heterosexual,Asian,A,-57.33337100009403,C,-37.096758610498256,C,88.5388668127018,B,0
Bisexual,Hispanic,B,41.52533865543192,B,-76.70745604776748,C,17.038603401280124,D,0
Other,White,E,213.13430454180775,A,14.508361740827851,D,-8.771742344902918,C,0
Heterosexual,Hispanic,C,149.79794315893315,B,39.58759507347016,D,-56.17915527342189,B,1
Homosexual,Asian,C,-39.85653433345485,D,-57.288866505955106,E,273.7418056067872,C,1
Homosexual,White,E,55.88789131041262,B,4.331468225842508,D,-127.0370050569961,C,1
Other,White,A,29.454903192401826,C,-26.81434339168608,C,-33.33700337084819,D,1
Homosexual,African American,E,74.188152136532,B,58.831499150386705,B,66.94191962414662,C,1
Heterosexual,Other,E,-108.26999960710326,D,-24.789832365968017,B,-70.47640926366557,B,0
Bisexual,Hispanic,C,-15.10537383778004,C,-47.72425783012582,E,80.14739487189321,E,0
Heterosexual,Black,C,121.18980985619419,A,56.66236778679785,B,93.44685689589302,A,0
Heterosexual,Asian,C,-41.65953097605212,D,-41.14079166728189,E,-6.4752055219675295,B,1
Other,Other,D,-81.61718237292037,D,17.453003887680087,B,32.37863576467518,E,1
Other,White,B,-123.65181184721385,B,6.640508281487119,E,-54.862347880766485,D,1
Bisexual,Other,D,47.759498119700254,C,-52.53324310642642,B,6.378509543158853,D,0
Other,Hispanic,C,-173.6004921221182,C,-51.68177822604009,A,-62.234528704021095,E,1
Other,Other,D,-121.11650721860715,A,-32.50457090040519,D,106.76146000478329,D,1
Heterosexual,Black,A,47.36644389192967,B,287.01136701385934,B,9.114256596937597,C,0
Homosexual,Other,B,-41.21731136741392,E,-146.60146650271534,D,52.967117805700816,C,0
Bisexual,Hispanic,A,-102.06546476910658,E,-124.31482729354451,D,54.60338053308571,A,0
Bisexual,Asian,D,-2.108581466763036,E,138.00539831108404,C,96.94771209468736,C,0
Other,Hispanic,E,75.87719960518997,A,43.33685879998388,D,70.49607459871761,B,0
Other,Black,A,244.1745222672918,D,121.46645393502294,C,129.052882372997,A,1
Heterosexual,African American,A,32.81716632942195,D,-80.32251670279277,D,-12.637186734614158,B,1
Homosexual,Asian,C,32.40626122663638,B,-82.9825717617099,B,-76.70372709342337,D,0
Heterosexual,Black,B,-124.1755384425262,C,-11.043464561423928,A,9.710805297240595,E,1
Bisexual,Other,C,-64.00984403549273,B,-22.335015504424728,B,-173.6951875846601,D,1
Other,Black,E,-124.87285860989417,B,-42.767212300785786,E,-135.6998824869334,C,0
Homosexual,White,B,15.262987315012166,A,73.971069045343,E,-179.96767614281762,B,0
Other,Hispanic,C,47.739643748837004,E,-41.12696323406801,E,46.219363270612455,A,1
