Nationality,anos,age_range,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Brazil,41,18-25,M,C,D,43.11532437130929,-12.974193469188924,-3.252159203428152,57.4950926463218,-38.94588158309469,-62.3591173530134,-123.58405523424231,B,E,110.08216582097756,-92.56124730097306,1
Brazil,60,26-35,Non-binary,D,E,238.57396337777382,57.57542922233401,192.08773913233742,-187.73506594677366,29.90071283611598,-71.35085709664527,75.8041878007466,A,E,66.30267383189357,-69.71369944567137,1
India,29,18-25,M,A,E,-68.80583728371329,32.39238557326438,8.656182165313103,-46.02886012350405,57.381289252458615,-94.44541425454,27.185815256053058,D,B,-232.8585891800798,15.629249869756343,1
Brazil,40,18-25,Other,B,C,36.64248570402727,-122.67574066759781,41.432264253697376,-104.17413776025253,9.589038621591655,46.58727395796294,-74.1732852667382,A,C,47.466288696552326,62.97720003098806,0
Germany,55,26-35,Non-binary,C,A,-87.30129101235303,-26.714007925986106,84.20122811575813,-117.03503095139776,-17.419883055833346,102.87059390064064,19.50920832709981,A,D,29.18904180864141,-59.24292959490886,0
Mexico,78,36-50,M,B,A,-35.616839217263525,-26.666888592357346,-5.524671888715628,-45.16610335617449,41.140708233441515,130.36331730849562,-72.81750560999973,D,E,-49.934256334997706,-136.81819982094706,0
Other,41,65+,Other,D,D,-114.45762649121912,-62.696633496453835,42.14597445907858,263.0967318407154,-17.96392551977356,-56.51200575560983,-24.75296987584159,C,E,64.67259072408837,51.32555502763634,1
Mexico,79,36-50,F,C,B,-69.05074032821001,-24.291967145226927,34.8770397897603,-43.19446225636912,119.20889176743898,-95.12065180739529,-96.33861475091679,B,C,-128.83229429351962,-111.98568098482826,1
India,67,51-65,Non-binary,C,B,-20.47755573555808,-181.73964104125238,-42.5417810733201,-0.8606244661020837,84.7399599964848,27.090302868831685,16.262115933406545,B,C,-11.820378067428337,97.39340377831199,1
India,29,18-25,Non-binary,B,E,-114.3046784311614,47.74227981633624,-98.00405226688488,-3.159729809870408,-136.95115208291696,-66.85463849648376,-31.841555971655428,B,B,194.4468598066535,90.80315552843314,0
India,62,65+,Other,E,C,-40.95524771946579,-82.11156297667563,-87.93604527981036,10.689093198389628,35.67536300334717,-51.03490134177919,23.761579794385568,B,D,87.92678349841384,140.11016462713985,1
Mexico,22,36-50,F,E,C,218.4490033743709,201.87125529127567,-57.67560631815017,76.6864705707827,116.07187680045013,-157.24942515990102,-95.63643955119184,A,E,30.385897082655354,-61.73876289451854,1
US,56,65+,Other,D,C,-17.631870764389586,31.07464111465784,164.74101651951287,11.058899335253953,-38.59480070724043,37.057639989435245,78.24416384936573,B,C,27.393837900954953,108.03750259386722,0
US,28,36-50,Male,A,D,38.34406344852779,161.5513431931539,-129.47393762272253,-67.34687418848695,134.62682366483432,1.8640663990399522,77.63788138348333,C,C,-65.34524306134287,212.19420693430231,1
UK,69,36-50,Other,D,C,73.3318056259995,16.965276519798582,-141.28291042008954,21.670522103788443,157.55555880596722,126.03803588947544,117.12705898887714,C,C,-5.327072765484246,73.07147192545858,1
Germany,50,18-25,Male,A,B,-111.12042487910844,45.46891325787206,74.9232121986622,14.691330621990506,170.80330610468746,195.5255689989936,134.18940613330255,C,A,14.65878625938489,106.18142718421,1
Brazil,38,65+,M,B,B,78.41740626251926,-176.46929888471848,81.45946589480675,5.8423359840489235,163.59002377713176,-111.45637188314439,100.29347355749319,A,B,67.47878196365424,63.692250813095384,1
China,34,65+,F,C,C,115.35911182027854,11.166783595561332,6.288177780012873,139.6137044363,106.03389033030999,-60.635546377666536,-40.37004392901542,C,E,40.97400276756938,-135.72468095547677,0
UK,63,51-65,Non-binary,B,B,-2.283534914078264,51.79911015241604,-210.67198501162287,41.59357229964083,69.92962696513433,58.652378051483986,-151.43997234840697,D,A,-13.584123220629973,34.75820437042144,0
UK,69,65+,Female,B,D,65.6546033787605,-33.09320909382225,49.71785575096842,128.7529351213822,-211.52951558150446,-31.625599496718117,87.21612222586586,E,E,-258.2157480568248,-131.51254018144414,1
India,57,36-50,M,C,B,116.9720431025395,-48.11592543800761,-88.4612847433207,-40.614886389215364,-152.9119257897466,-13.883776121921553,-52.34876156777667,D,C,41.65002351717808,103.61161837138266,0
Germany,73,65+,F,B,A,71.4476754976918,-1.4506465109144722,-5.2428873816815855,7.456779874603687,-126.25606690338651,52.16571920418666,77.76662240652898,A,A,-0.5436284291600898,64.93848928893709,0
Other,68,51-65,Non-binary,E,D,-7.317131875682599,-144.25167055352338,95.05528814452877,-13.298268879450925,-8.572623753984653,-83.81342832601206,-46.02487557794169,B,E,103.03734105107819,-170.41998173686534,1
US,58,51-65,Other,A,D,-165.28068575051014,157.17343391703835,8.4689350605631,38.41683927459556,57.37301925526641,260.30257821611866,236.13756465588392,B,D,32.2152283353018,-116.55813196540943,1
Other,39,18-25,Male,D,E,-24.244602175018088,-100.20975307044631,35.06060552937824,10.760883217379922,95.17077402523518,70.0534721701453,-123.43562760772203,E,B,72.26962749375183,28.163158304425313,1
US,32,65+,Female,B,A,108.05843420093584,-73.18203158951016,-2.2188931971400074,42.29039336447317,-59.513586311502046,26.614670847469164,-129.92292224755087,E,B,-67.933315067119,96.59620633392474,1
India,43,65+,Non-binary,B,C,-6.061599713846094,-6.6201566552661735,-14.18383507179147,95.82385706743133,36.23135567778652,-63.77570765299643,26.13322418388529,C,E,16.507624028600272,11.753826590532316,1
Germany,46,26-35,F,D,C,187.7129489880871,-113.43358613529517,-36.177695037088434,-101.71376736471423,89.76369131279812,21.201476736898282,91.37932915101207,E,C,87.34199205857917,-57.20762267181885,0
US,79,26-35,F,E,E,-185.05915448223007,-73.97111460639351,-137.87382704231985,111.08390071996108,150.37559903178834,21.205885398083048,139.50583834673606,D,A,-191.72397703741117,41.75949003202505,1
India,22,36-50,F,B,C,-75.3750268026542,-62.51271803052496,-19.719571895095047,45.66247323051509,168.06999501843663,-29.023554656623006,87.63210203906667,E,A,-125.70425371951963,-100.93307129321165,0
Mexico,57,51-65,Other,D,D,-32.66422231492423,-14.560116837450341,20.08014303017493,78.56406760733535,-22.366867279302696,-40.02516122939463,-54.06465636887573,E,E,-5.3092335822117125,0.37622999512592054,0
UK,46,51-65,Other,C,C,178.06480078357637,307.2488697265252,-154.87429536542226,152.12496446140293,-85.13500277476479,-75.79237938258623,-26.449169084082296,A,B,14.409564484046964,-57.30809843909428,0
Brazil,75,65+,Non-binary,A,A,-224.01558258428605,99.2764315572095,83.76266824569687,-87.26851995224733,-133.65358472131263,-35.265057719504824,1.3328662950474064,B,E,192.15532129508372,193.94435652866832,0
UK,28,18-25,M,B,E,-99.78994965753988,-155.68112302658488,48.55228866815743,-170.9213358238452,-139.21885181644788,117.83736637699165,-15.14002981889026,E,C,32.38797993287149,143.9313902348151,1
China,29,65+,Male,C,C,98.0553887640386,94.34397661274187,-68.67834259162926,-17.727067921965485,174.91125631871273,-208.51034478057656,-62.1418067127088,B,A,113.97201437579092,-14.541584545906414,0
Germany,27,18-25,Male,B,B,-99.55604332118669,-4.176694429524224,178.8016415840246,51.60600498130413,62.088216084536455,-161.46099519731047,-113.9480343697635,A,E,152.13207135197186,-146.8782433282466,1
Germany,45,26-35,Male,C,B,-82.59037210190017,142.75576091313113,89.49421185197927,-26.644566572367633,-22.547281236275467,-10.090307145957281,-102.62954365292597,A,D,1.9618800071903606,48.75153203064777,1
India,73,26-35,M,E,B,214.4772813031525,131.44689298178687,108.01685340911457,31.3458206971695,67.95043458446088,16.932991634521077,-223.05390559877623,B,B,35.41441261857048,-154.41658722044664,1
Other,46,65+,Non-binary,E,A,-4.68085449436899,-93.52067270245922,51.49609599989184,83.63611075642814,47.016003703790595,-10.619774058917608,-11.192670534866984,E,B,118.3085923030028,-80.10156927738545,1
UK,77,26-35,Non-binary,E,E,-161.1976883857015,66.02741942996194,68.42440213593866,139.318008849937,66.58578852868014,58.1241946649654,38.724580561324366,B,B,-26.27388118946938,14.099357803315923,1
Germany,50,26-35,F,D,C,5.106348452840305,-117.98085855273843,-156.05332900684812,11.588954988275118,-85.06235115912149,-23.497324802508814,-8.511730822916947,A,B,15.241783416974354,-95.62250314529905,1
China,43,36-50,M,B,D,-7.628474752500586,254.4721854641971,-74.31184884381935,-49.23334636919253,-34.097506299989945,43.95290188725183,12.15634668868379,A,D,94.76083942628271,101.45335504156667,0
Germany,24,65+,M,E,D,-27.657497544379094,-8.848977496114443,-30.617009670467745,176.9959000328451,-107.21130368772958,236.52019395008375,74.22385461622726,C,B,-53.66417182160366,26.64366912271,1
UK,43,18-25,Male,E,E,107.02489791360468,-88.70195297553224,-6.684099731399307,-132.3736770526085,140.27544264039096,-3.5648158782376314,-71.16806981786294,B,A,-134.14866600306132,-153.80599933296128,1
Brazil,31,51-65,Non-binary,D,C,-91.88173042201312,108.28152379831837,-98.4391550814635,14.482299559760998,0.7226454634242121,-31.363361849079745,49.871328195570456,E,E,109.35689883890313,22.442724890158676,1
Germany,35,26-35,Non-binary,D,E,38.89597651629775,-130.80386518271422,109.96436692991209,270.30163882664664,-133.97521557364607,35.95078457118807,13.806635812061952,B,D,38.45180269664728,-30.34401699884907,1
India,68,65+,F,B,E,97.56270895116532,98.12396783793666,155.52534752682604,-33.47588911301105,-109.6685607690573,35.91246075253443,-120.60388147527522,E,C,-201.7050356935709,119.98834458566132,1
China,46,36-50,M,E,D,-22.077452489489207,77.81541456029376,-79.16469739218715,108.01928441584809,32.92231232984681,14.17385658935329,32.30533026940321,B,A,26.777259759359286,11.412332997033282,1
US,21,36-50,F,D,A,61.981937519040954,89.35626294169032,70.56731074943818,94.04713831185246,143.87801169701135,75.41504313165736,41.4748467731472,E,D,-103.70784008558888,124.88092006424823,1
India,79,26-35,M,B,A,13.382374621012163,109.23348467971468,84.84461244031843,-20.623106590962493,231.68977128283203,-215.75150022272004,187.61876384483097,A,B,7.0622024389776135,-33.52333069915985,0
Germany,46,65+,F,C,B,10.27125515582155,-85.24851796391695,135.42235110977504,36.58331808764241,-74.14001001580918,13.825353549482887,-94.11535282285641,E,A,-18.19836537885216,55.72540882954402,0
China,60,51-65,Female,B,B,158.55722205507112,125.40708596358212,88.95702582107721,-26.014476655373304,-93.64042572395729,83.9400679110706,45.7787972260804,C,E,89.63823929224426,-76.226970797983,0
US,58,51-65,Male,C,D,59.9815513308493,-11.061172697955014,129.62894051953919,8.59959281685589,25.3260305765034,-101.07715997981994,-34.23568454394923,A,B,135.9286474243648,46.69187573281885,1
UK,62,26-35,Female,E,A,42.96586423122346,71.86608294629563,5.931319187423355,83.16391763520137,11.924695230433052,-74.49263064371802,141.16686840534422,A,C,87.41337082919412,71.58399950935775,0
India,30,51-65,M,C,E,37.11321716014848,-122.75053381936134,28.14893944334206,-60.53798952335882,57.88367226983259,160.91149031007092,-1.3490137512171976,E,B,-50.69303928709722,1.5330840279007394,0
UK,20,18-25,M,E,A,-150.5216160926868,-160.73740648153222,-141.1264921582404,-19.778419919757713,-150.9240120164407,-157.78846005954856,-109.20794470921471,A,A,-22.57464823870248,6.356850425807746,0
Other,37,26-35,Other,D,E,106.32960336788516,-31.54700933398353,76.57790468537561,-138.43033865297244,-113.32245078460844,-155.95536536175356,58.666614702941786,C,A,195.41112100195465,-59.502070915359916,0
UK,61,26-35,M,D,A,117.41946953620462,82.77431847330686,-141.24441906785546,-86.74472381579655,104.2968122203228,-104.44324551743395,-15.119180582902747,D,E,39.685101012303654,139.40236776292807,0
India,32,26-35,Male,A,A,-66.73760804855779,-13.403070317554777,211.31910404757997,142.76393320387078,9.250876831058608,-62.89949448335144,83.02878965507092,B,B,-85.99869844599195,-36.02389717603867,1
India,38,51-65,Non-binary,E,C,47.33595481279047,0.32127061826520487,158.8714120509428,136.18625995957322,120.58506843665302,15.063268619849742,6.068304622139352,C,B,48.79391876761299,-87.03125086613794,1
China,34,65+,F,D,B,-88.48980786713922,8.45216895939617,8.976974469335842,-135.32199853918107,-14.194064011750646,69.206310904397,13.14301910736691,A,C,-182.56300522485978,68.62402465053049,0
US,28,26-35,Non-binary,A,E,86.88138124775936,-59.99331475108997,-21.40901124918425,-52.603223542516965,-107.49718662710801,209.4941248462718,5.8530711340567505,E,D,243.13719164093334,-114.61268392147012,0
Other,48,26-35,F,E,C,61.95461446536284,-267.6113106805426,76.77559516669162,-53.400063966140486,-9.236558944119983,-62.08950015336109,-9.25474710070064,D,D,63.57583317270592,106.1687056573501,1
India,36,51-65,Female,B,A,-6.557069125030517,79.81959278161112,118.14712515255592,49.57608948779978,-10.876691895176634,-21.91474099312221,75.39596156870013,E,C,-70.7384496202645,127.77752674875089,1
US,18,36-50,Male,C,A,238.64080492198303,120.39283301916701,-76.95696510706246,74.153322113593,-20.006678821035756,149.48438658670747,56.075780940946785,E,E,15.987085421547032,-118.02529843006167,0
India,63,18-25,Female,A,E,-10.7171576342954,101.56721386546236,35.83691004708,17.948944366940527,-45.643011177175026,30.564303261460175,37.4000978082161,E,B,-31.256097433320164,-103.6603353232068,1
Germany,42,18-25,Other,E,D,-189.81222127750536,66.6319881390805,144.07272221442696,194.62788011843278,-10.808312419115417,-39.89167674755793,1.640153599750626,E,D,81.86594680218124,67.68628225102053,1
Mexico,58,51-65,F,B,E,-21.154596031428046,10.11039931389179,-76.54823248891522,66.25670621156506,147.62676656928497,-30.420923272857088,-160.2687990015382,A,E,-49.56873027567839,-92.2389195676044,1
China,43,36-50,Male,E,A,-82.06031944964249,-37.742065640546635,-9.987004202925913,71.86928219714046,46.35480336946827,22.949391122425897,-277.5054495123073,C,D,29.08345486925593,-140.14234534285956,0
India,71,26-35,M,D,C,54.618095516533515,-58.87003184456208,92.91177040072287,170.832689740985,-38.97383688084891,-68.90340827516984,151.43004783387565,B,E,31.433882106427053,140.135793120627,1
India,21,26-35,Male,C,E,-12.424516279445504,112.40588299922918,-71.65887019900994,-152.7534283878344,-143.20569252305765,-62.91621809440498,14.238463168979562,C,E,43.88211824385888,-25.703318380506097,0
India,73,26-35,M,A,E,217.88144374056796,-92.01710262240042,91.40028167050835,-44.450409789093115,-32.29114922492938,11.47876022624022,-26.193716734389223,D,B,0.4073749230326217,50.43756193703377,1
Germany,29,18-25,Non-binary,A,E,23.99778819113079,-183.98015261664258,7.393557017666462,61.83553513317458,-25.14446728299219,-116.15547644083262,125.69193405250823,A,C,119.96694847959533,47.999262269823326,0
China,75,26-35,F,D,A,138.08612370699313,0.27410917342721786,4.299885158311634,151.28617729477128,-25.412021147219587,22.05947788482047,-132.9228390588628,B,B,271.6183905381168,-165.8599513542402,1
UK,67,18-25,Other,E,A,168.11135468504435,-98.02332182358413,-120.82167751081887,-109.62558672064178,-96.52879020387833,-64.64955726337999,0.4404122306601744,B,D,-31.451287385091785,-77.29829423175582,0
UK,30,26-35,Male,D,C,14.43600689041472,-62.762824951998674,-28.04345576318315,74.15391557337148,-11.141760897867584,97.08189446726384,-165.5456389994551,D,A,15.52734906042199,143.73708479691783,1
US,21,65+,M,E,C,-70.7770939832146,93.35607713339323,80.25393199980222,-148.80766220299634,-94.13880856371564,127.67310823805515,-28.80868299394202,A,E,-122.67001161051365,51.495484926735,0
China,58,18-25,F,E,E,90.75669505651368,-75.5617536862937,-215.95287098506466,37.20528937170438,-198.0313694276697,10.19492863376637,23.719317534665176,C,E,-85.36291277657268,41.03303569891023,0
Germany,41,51-65,Male,B,B,-29.17159444295182,176.167433312799,39.85583254806634,-82.42369495776676,-29.233734178162145,188.1462445867278,-72.47601913494157,A,A,-8.83263978697415,-96.65857628252341,0
Germany,54,26-35,F,C,B,-42.672560250126715,152.51574914374854,-140.71478223548874,99.29859900775355,12.516301638480234,-18.597628749772095,-135.09491836059618,B,B,4.11414484217851,-105.18934625995672,0
Germany,66,51-65,Female,D,E,33.524194211025005,23.90622619731814,60.77009824074625,16.211676722412463,143.7004237595976,-162.7240895830304,101.34921335408431,E,B,67.53934704863117,39.000252691242125,0
Other,41,18-25,Male,A,C,37.6076324905591,-126.7974028995132,94.13492495997137,0.39133193318207915,149.01598432713786,26.587494700209806,62.01188366381002,D,B,-68.30266751296669,-62.056282044583554,0
US,61,36-50,Female,B,A,30.374866242501607,-97.66846331762629,11.186832443052912,153.50989682291535,-4.585435656663373,-7.9091165550204945,19.041641960902364,C,A,15.410904087555933,11.66914997195714,0
US,26,65+,M,E,D,-44.80953603599262,158.77266942249142,-130.16632725784928,-125.83242734127691,2.332722188638018,13.294265941884346,-16.062678704395005,A,E,106.99250295206089,14.535391392241243,1
China,74,65+,Female,B,E,56.15243132844305,-142.90660618685646,-13.602809467138083,-3.7682406938287896,-48.907334207186096,-22.159491104334904,-62.5160281754206,C,E,-106.0690694532343,-148.1212404655383,0
