civil_status,Race,AgeGroup,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Married,African American,51-65,Non-Veteran,A,21.486270593107083,13.864982921743108,C,60.76317960603893,D,-53.996306957772724,D,D,D,234.46904418658482,271.8478496915177,D,D,71.23124628431762,-29.614202937706324,A,B,64.80358617862562,0
Widowed,Hispanic,36-50,Veteran,E,5.217594467932922,66.06421560527728,D,88.7543913955643,D,-5.93853846442365,E,B,C,14.334644208012525,-120.73200805717468,A,B,91.21885278010986,-23.54932474779183,B,C,97.73823471939016,1
Divorced,Black,51-65,Yes,A,-22.172243531130267,-28.724451783286298,A,41.262824060632,B,6.673217277177487,B,E,C,-141.88601148703015,61.141856837029806,C,A,151.30385580162934,-143.7937489566524,D,A,26.840237750184865,1
Divorced,Hispanic,18-25,Yes,A,-104.27477793288415,-155.49997143265202,D,119.03865325933027,B,275.4444010160805,B,C,B,-50.94695184549637,-81.2181985986078,C,B,37.58964390157258,276.2804451396923,E,E,-60.311384395475365,1
Married,White,26-35,Non-Veteran,E,-31.32504635274466,46.667769471843336,E,-48.65051568282592,D,-36.44044266864656,C,B,E,-114.25886176567892,-78.21686653250573,E,D,-121.46773856716027,37.44204107489631,E,D,48.5959708561211,1
Divorced,Other,51-65,No,C,-32.41522831105381,184.4360013846715,D,-240.57349820497467,C,-202.60473581184618,C,D,B,-61.40150055323388,-110.92065344377954,E,E,-8.269822190925709,72.32200756330462,C,C,9.363468983588382,1
Single,Other,65+,No,E,-96.37738324466108,-152.0300599836405,C,-22.127545371380908,D,-90.21115154173823,B,E,A,-131.57525744829726,41.52693279771081,A,E,85.38975610175564,-87.83974032026501,C,A,-173.9159804888058,0
Divorced,Black,51-65,Non-Veteran,D,-28.56059022168195,18.55188690424608,E,58.680050048975694,A,18.192833022413694,D,B,A,61.7608178590515,116.92302299453353,C,D,-37.43902226516249,-3.0341899706370445,A,D,15.826028858913272,0
Single,White,65+,Yes,A,75.56937719621041,-63.57294220171096,C,-7.126372436756936,C,-89.91738185425251,C,E,A,68.36877326708984,103.92974401953086,A,D,-85.98941092979852,-18.000054608622474,D,C,-53.26568456512694,1
Divorced,Hispanic,51-65,Yes,C,-6.824158489273902,94.70577182833138,E,-55.6794837355584,C,-49.85918525860244,B,C,E,3.13170330117368,48.786980984355885,D,A,121.45289444573683,-115.00646618027595,D,E,-69.47410304020734,1
Widowed,Hispanic,26-35,Yes,A,132.86430582102597,79.68086654800685,B,-33.88454785508483,A,12.214528723610055,D,A,C,-6.637694749481512,-54.11587550433988,A,D,66.18417635968243,-163.47052877872557,E,E,-75.61405339741721,0
Married,Other,18-25,Veteran,D,-272.2425212077623,128.04761807367004,D,-139.4610192606991,B,25.24213812242502,B,B,D,-43.87610745147798,-82.23061752934905,A,C,-48.101074418765954,95.10921720736258,B,E,6.1640453389312,1
Divorced,Hispanic,36-50,Yes,B,-30.394368556744595,-77.12808462158976,E,-43.064523531888184,A,169.09327487943207,D,D,B,-138.43504501263783,54.44382016827327,A,C,-62.03147814360423,-38.71834112085955,A,A,-312.1077665277621,0
Married,Other,26-35,No,D,120.95766064319602,-111.63249705574634,C,11.565385487822082,E,29.747430148518816,D,B,A,-138.19141000001684,-108.32604551367105,B,D,-121.00685217720893,90.87326789414205,B,C,10.333712260836112,0
Married,Other,65+,Yes,B,-124.99265536334106,-49.781085460973806,E,-124.01383601456841,E,-114.11045310517032,B,A,B,-35.67877224571565,-189.8207085593929,C,E,82.17462334021717,145.86998757752477,E,A,-10.88155355454474,0
Married,Black,51-65,No,E,62.759183823798224,-86.08901364902938,D,9.52818051157892,D,2.0318032176461958,A,E,C,-19.292873553254868,-1.2083691926955975,D,B,44.26603273481883,4.76784391435278,D,B,17.63471650090782,1
Divorced,Asian,18-25,No,C,14.45165710039375,-27.69704571602579,B,-70.56112886343227,C,61.91363801369091,B,C,E,12.026611169966843,102.51374782290917,D,B,20.00084735455562,-102.9112275749988,D,B,-91.63367662427707,0
Divorced,Hispanic,36-50,Non-Veteran,B,18.365880204212264,-44.18952953491085,D,-36.867486743624525,E,50.45570945354416,D,C,E,101.75999689854005,119.90217355797141,D,B,-55.41557831528423,90.69531586411857,B,B,-87.11587989996164,1
Married,Asian,18-25,Veteran,D,-8.788549039698962,176.3639676043256,C,88.09374596314123,A,4.712559056315301,C,D,C,-34.267894504117756,22.297987716774266,A,E,62.95021396449396,61.51810042557007,D,C,-104.83307160350041,1
Single,Black,36-50,No,A,-27.65146710833305,5.151664861915869,E,48.477888636304556,D,88.91324732041551,E,D,B,68.91970846031681,-174.72675657602653,B,D,-74.09719832639405,163.63142705232173,B,C,4.089612123221845,1
Widowed,African American,26-35,Veteran,B,-175.50019044719957,-110.94227831071548,E,133.149503980647,B,-93.8192357981159,B,C,A,111.22466111957951,33.036538777262486,C,E,-41.361087146875505,-60.06079453141463,E,B,-6.208263396863031,1
Widowed,Asian,51-65,Non-Veteran,D,-85.51576331651077,-126.02884963219554,C,-42.712160627371745,B,-8.777234925223503,B,E,D,-45.546489069032795,-131.4275159338728,B,E,16.5967005410412,-93.14970988402031,C,C,76.37444081151146,1
Single,Other,18-25,Veteran,D,-27.38657771471998,194.93090607492636,D,138.11484310206265,C,154.0082912592265,A,E,D,-27.34282446031406,10.054966735815487,D,A,138.43905373878223,-248.34746836531565,E,D,-151.44959575905375,0
Divorced,African American,51-65,Yes,B,-150.1556396852353,-243.28669312677792,C,15.402944218215922,A,1.5748544259146569,A,D,D,47.27981215684852,34.90025798668465,D,B,144.45912231620264,127.82423180270565,A,D,-48.04279319182189,1
Divorced,Other,51-65,Yes,A,233.63230007210225,181.2737503426622,B,14.272519178825297,C,-62.4997286134531,D,D,E,157.46224349129443,-69.97420949971314,C,A,89.22715421209124,-162.641879717574,C,D,-40.54024307108065,0
Single,African American,36-50,Veteran,E,-12.203543765847707,172.2159566679329,E,25.424566977697555,C,-113.10071870802902,C,D,A,-94.03119849261124,-33.678090979135455,E,D,-234.04141954484822,38.88210483830532,B,A,-74.34782197458824,1
Single,Black,51-65,Non-Veteran,B,53.78562174077336,170.43471988881709,B,244.90985389458112,A,-31.19375259123688,A,D,C,-37.78779793872587,49.460404567392295,C,E,31.689645503402698,-19.049542661058474,D,B,-83.13918027789924,0
Single,White,51-65,No,A,76.77189381563542,-87.06473404041762,C,-119.01246865908182,A,-112.11163318953179,A,D,A,-90.46049398407466,-52.03440220265716,A,A,143.55307024467393,33.114054335667255,A,E,-60.92074146540918,0
Widowed,Black,36-50,Non-Veteran,A,-108.77926942148524,101.21509515772694,B,-15.83291429326376,E,94.83639105560383,D,E,D,-53.86917966877574,-15.723593083330007,B,E,156.80686695528735,136.87042387952366,C,B,-123.04132639973034,0
Married,African American,65+,Yes,B,-129.49669003515697,19.579815118854153,A,-212.0473453433926,D,-148.7668318032846,A,D,C,-50.086401691331915,42.65551867080762,C,D,96.94697012517541,-49.91755751761595,C,D,-102.90580925535065,0
Divorced,African American,26-35,Veteran,D,-100.23383259484658,-125.38159247590713,B,-268.7019446674806,A,-30.9068857247896,D,D,B,-28.754506258331425,116.10530337611611,C,E,-59.707621142804854,108.16692338197458,C,D,-130.1320654565585,0
Single,White,65+,No,E,-100.68440972723248,-42.608184986185165,B,-55.31784324756301,C,159.77046106657838,C,D,C,-51.10097192526828,-68.17417085627353,A,A,93.70488552829221,-21.2519464555508,C,E,9.663594910125886,0
Single,Other,65+,Yes,C,93.94376978267161,159.31450877695696,A,98.13405375881405,D,143.20544782543132,D,C,A,184.1829274326865,19.35448862008031,D,D,89.45095874231096,33.36254976156916,C,E,-157.61463625140092,0
Widowed,Asian,18-25,Non-Veteran,C,-56.02769738339424,63.740206758902374,A,68.87927248613907,A,-149.39181647304974,C,E,A,-7.447572903487244,-65.45486640339153,B,E,-18.571399621275873,-81.43802209235947,B,C,-87.18230045053097,0
Single,White,18-25,Veteran,D,123.60122377203395,122.4096866888071,C,-176.64408986306972,B,-33.33393656269224,C,B,E,-75.66973800887746,108.5741269546327,D,D,57.689116792935444,144.56051984899318,D,E,-67.93545574788824,0
Widowed,Hispanic,26-35,Yes,A,55.98177026826684,160.67621061356084,E,15.706200917441663,B,39.964607193133325,A,D,E,-68.80823717460707,112.94649135674375,C,A,-24.32542453049696,104.92426610192156,D,C,134.25939828018562,1
Married,White,26-35,Veteran,D,-82.62383696106411,-169.55038669728455,A,48.72686848331814,C,-0.6355146787874215,C,D,E,-107.30616663569008,-42.12523766510191,E,C,30.993359651420878,-134.750242543266,D,B,19.53485632030126,1
Married,African American,65+,No,B,-0.396580818130003,12.939293256277477,B,-35.36304704941822,A,-148.5575216311164,B,D,B,-295.15706984038894,-148.62492080841784,A,E,44.66680360609455,124.25401142250749,B,A,22.906907838160176,0
Single,Hispanic,18-25,Non-Veteran,D,30.904403099183376,-124.33802992648883,A,2.731880831764489,D,57.24208528590917,D,C,B,128.8784077467915,-29.63217837394837,E,C,-22.07980151285295,-90.33446236390094,E,C,-119.88482251919889,0
Single,White,51-65,Non-Veteran,D,49.7073439131793,47.83799496994357,E,-144.67918565464362,A,-63.3710072473628,A,D,B,38.14932623555462,18.931628631777052,D,D,40.46180914339691,-32.663929962842026,D,B,-47.07831371464414,1
Divorced,Other,65+,Non-Veteran,B,-2.7200291890206287,52.10454037108351,C,69.91647218528685,D,-17.600330244052902,D,A,D,-127.34677032938468,-71.28529534570535,A,E,42.57240317580367,200.85677260592968,D,D,206.2182484075303,1
Single,Other,36-50,Non-Veteran,B,-33.673682851621415,74.08506143732097,E,7.891656399898156,A,-18.23102809870859,E,D,A,79.29753943431977,-59.78098858793035,A,C,-128.69221660302736,80.28149104449685,B,B,92.73809926089643,0
Single,Hispanic,51-65,Yes,B,-80.5433638428554,-48.33885344241212,C,-125.37331141480695,E,-210.22829431959516,E,E,A,-17.571759104867034,-53.7279735886093,B,C,24.57098562402522,-21.162422189590245,C,B,76.29878184395855,0
Single,White,26-35,Non-Veteran,A,-95.28147953792984,95.05949865193199,C,207.88763487705936,A,159.2765744982356,B,B,C,0.6873336314954649,6.214949567529691,B,E,-69.69927755952486,-47.602010637289375,A,E,36.908985140460324,0
Widowed,Asian,26-35,Yes,E,105.49233957293768,6.5459920289365865,B,255.11325471704276,E,-3.7757628673089023,A,B,A,129.96883691711005,-87.55145701204921,A,B,82.70807877527379,53.40256744839015,B,A,39.46474109629183,0
Married,African American,51-65,Yes,E,26.422751453773863,-137.85518288971645,A,84.0168790698067,D,101.86131514487968,E,D,A,31.17158449811012,-17.87372415373916,E,D,-94.25164546133438,43.59075528876186,D,B,-33.66468284052305,1
Married,Black,18-25,No,A,93.02371127692258,151.92753695073696,A,-10.254593806099091,D,192.9675475813977,E,B,C,-3.5626024561131517,81.87818367256742,C,E,-66.93925023187057,177.10196368797688,B,E,99.76368736024833,1
Divorced,Black,51-65,No,C,48.76507615193637,-125.93847199521954,E,108.09216598457381,B,122.56071038442089,B,A,E,229.79776848847396,103.62424073106658,C,B,-54.02909796089609,60.3808837041406,B,A,77.59783203994644,1
Married,Asian,26-35,Yes,D,-96.78816361700966,-44.284536881686165,C,-65.59761941830459,C,28.557198828023367,D,E,C,24.670901467547765,-80.767583080888,A,B,-152.1157316804131,118.37411862313567,E,E,10.664851939101865,1
Widowed,Asian,26-35,Non-Veteran,B,269.54087638024066,-184.89123702447569,A,59.23361894857994,A,-147.7169250378625,A,D,D,130.5132180391914,93.052097071564,B,B,-56.54400956357469,79.8519918693576,B,A,-100.61779743582599,0
Divorced,Hispanic,65+,Non-Veteran,C,-191.32764434649735,-179.54420769599295,C,-41.219293189614135,B,30.08971726509715,C,E,C,32.891148258449235,-80.50260935637995,D,B,40.15352025323648,77.27592839621373,D,B,-23.860189690331847,1
Married,Asian,65+,Yes,E,-32.04900940171628,95.21621640580595,C,4.746921660072444,E,92.33364078571138,B,D,B,37.942700513694525,-126.64463699773904,A,A,-37.26126115112906,-125.43245618097927,B,E,268.3946238950759,1
Married,African American,65+,Veteran,A,-67.44911127481073,-66.22263965317455,B,168.42036996903698,A,227.66771971101224,E,E,D,-4.527875763365986,45.530391886603496,C,C,62.2635016251922,-83.3052343631339,A,E,-41.96126396376701,0
Widowed,White,65+,Veteran,A,95.67675616518807,95.98053193165686,A,-28.056547956983692,C,-182.73866029799066,D,B,B,-141.9493647081256,47.49312170282132,D,B,-40.97974123194217,63.768587740823776,E,E,130.94762215617547,0
Divorced,Hispanic,65+,No,C,94.07632472151353,-112.418925583017,B,38.5375135714494,B,20.161637298780064,E,D,A,-64.9457216776977,283.8903277019719,B,A,141.56936563616483,-21.69318522833129,D,B,-228.12559497567847,0
Divorced,African American,26-35,Non-Veteran,E,-73.08293235859077,-8.791003499620622,D,-30.458562231298536,E,-17.996245035601476,B,E,B,1.0353156189035488,-25.54170789245044,D,C,-159.71220912424366,79.12049024651934,C,D,0.7252733593748231,1
Single,African American,36-50,Veteran,D,-33.47306951370138,48.574910146460766,C,32.22863376891203,E,-208.2028534126983,D,C,C,-98.5032662768878,-130.9650846943921,B,B,-25.91192584569238,2.5069591985307054,B,A,-74.50911260959975,1
Widowed,Hispanic,18-25,Yes,A,-109.24323897618602,71.50296573344566,C,21.132871255115,D,-147.95297452831628,E,E,B,167.94932207530687,-31.29271570336031,A,E,-164.49088840974818,45.1430481669134,D,E,140.276564446873,0
Single,Hispanic,36-50,Yes,E,-23.566342932041483,-116.90590564139858,B,-240.53688441856457,D,35.72494082831728,B,B,B,-32.430027567156756,-93.98668718775217,E,A,192.58603731202538,229.07863310153377,C,E,23.22135768876226,0
Divorced,Asian,18-25,Non-Veteran,E,160.29603577722372,-190.17769020915318,C,-16.501937654700285,E,-121.96325061554151,A,C,E,-50.27655431382955,-47.51312810418478,D,A,99.09351181208712,12.062776355884381,D,B,50.36782438157199,0
Single,Asian,36-50,No,E,159.94475655537394,-15.011492877186791,B,-9.864918579479331,D,32.601026316993874,C,D,B,-70.38461351876565,95.96913364940592,D,B,-188.2290921237191,101.56057278242862,A,E,-112.45596782532424,1
Single,White,65+,No,A,62.23318243864363,-33.73814225562483,D,-24.682885420658337,E,-5.85243818961115,D,E,B,24.53430644543568,63.16841799504155,C,A,-50.55012787150913,-20.158522005730283,B,E,25.42088500056282,0
Divorced,White,26-35,No,A,112.63372369558711,-75.16861786264472,E,39.59553337018794,C,-38.44739355970081,C,D,A,-27.022814604639468,-5.039361226149511,B,C,-103.30836672610857,54.586702842454294,B,B,11.511992925398271,1
Widowed,African American,51-65,Veteran,C,207.25089866419103,45.51948938093274,A,-7.6341970285955325,E,188.59882047680395,E,A,C,-41.63561911039084,15.852645682035618,B,A,-46.49857117390543,87.36912734099124,E,C,-151.85389018799688,1
Widowed,Asian,26-35,Veteran,A,109.6000450854684,-67.8892012573168,A,57.623523310256616,B,35.673228626500666,B,E,B,131.1366944039024,4.2447807416853,D,E,45.899903943820945,75.73208764293425,E,B,-33.26359875642114,1
Married,African American,18-25,Non-Veteran,B,-79.5096026202296,-96.94233382739569,C,-69.87947236337781,C,156.41913902335762,E,B,B,17.577619694663813,-246.9932925457523,D,B,-178.16787064462466,224.6761577217637,D,A,82.72517941187837,0
Single,White,36-50,No,C,-23.42565294597937,-7.337874771600215,D,57.44013470429709,E,-70.7948235642858,E,E,A,25.111358726007882,121.98141646815837,B,D,-87.46091740468746,50.85541918921655,E,E,98.99023791281866,0
Single,Other,36-50,Veteran,B,38.327058693737754,-15.865713342561738,B,12.39668413528765,B,-97.05781101167807,D,D,C,-182.29482662772227,-2.695702985886018,C,B,97.55059346970316,13.234988338713539,A,C,169.23185106241945,0
Single,White,26-35,No,C,-69.87410082458287,-118.86994609003459,D,176.2654089534644,E,-26.244221972288933,B,D,E,-49.41224019881502,48.76612823110715,C,E,80.1715412947588,120.20963963493986,D,A,-85.74890797000614,1
Married,African American,65+,Non-Veteran,C,-67.89620719614395,69.02575921629051,D,-235.17972798660165,C,-7.339357927491862,C,E,C,155.989910154139,111.59885615176786,A,B,0.8996695395770193,12.402202015580034,A,A,113.49862787885665,1
Divorced,Other,18-25,No,C,-93.04541268252208,-38.0786278762594,E,0.9144722898439919,A,25.32682190191905,B,B,E,63.51683139499262,198.97200492509597,C,A,-97.43219375864892,10.156050236150362,B,B,-150.99896967105263,0
Single,Hispanic,65+,Non-Veteran,B,43.83831034951678,-45.937218822540636,D,31.454741035059758,D,74.9142039489591,A,D,B,37.79847621516572,-11.869282940201314,B,B,38.2503125937584,6.978194553262636,D,E,3.2668024367617607,0
Married,Hispanic,51-65,Yes,A,-124.67293476411857,-82.10293561472953,B,108.17878703574566,A,-162.8760506946495,A,A,C,-84.91521126115698,38.18988019239945,B,B,-43.43583936154083,18.712697221820157,A,E,40.17547395238355,0
Single,Asian,36-50,No,C,-54.381741608912314,167.92431541937341,C,51.718727448803556,E,39.94366124100789,A,A,A,-73.45213030668485,46.34260094868732,B,D,-86.70921501897531,-344.52097211149754,B,C,-28.09199075912569,1
Married,Hispanic,65+,No,C,-30.13815190281941,-135.76967662226244,C,-64.92938944950124,D,-137.03713814004084,A,A,A,23.54139460422334,139.5228509580376,C,E,120.82074757285845,114.79389327765874,C,C,-27.16457587778891,1
Widowed,Other,26-35,No,A,38.02304894733719,-227.5536176332353,D,51.302947578151404,E,43.119129494493976,E,C,D,-286.82902014596556,142.49341318071347,A,E,-13.266786487568138,109.21066134301378,A,B,135.6723145284815,1
Divorced,African American,18-25,No,B,177.71962974039187,-120.77452117844241,C,-20.659710495945415,D,49.94352546520929,C,B,D,-24.730701992872387,-129.11500524778359,D,E,-79.9965541931811,32.359236627156015,A,E,238.8682216383106,0
Married,Asian,36-50,Yes,B,4.794990765370151,-58.292084783025466,C,90.62061091569922,B,76.27357474061117,A,D,D,-31.51498836046494,-169.86338604230548,A,A,1.1060335109143027,-15.992539025729101,A,C,-159.9991488415838,0
Married,Other,26-35,Non-Veteran,A,-43.439402105962415,-62.0227537995764,B,15.443899358506046,D,-14.905960500608828,A,D,A,-105.13276450299598,78.08474134653645,E,A,40.474314851572565,40.95532486264496,D,A,118.51746886668901,1
Widowed,Asian,51-65,Yes,B,-1.9550664932694184,-53.18064058398638,C,-86.14663314922049,C,-29.553242614874492,D,D,C,-12.791668701899264,-163.78248340348375,A,E,-57.31498340207042,10.208052997706861,B,B,43.19786412374496,1
Divorced,White,65+,Non-Veteran,B,-151.24735141206875,-4.164915604768853,E,-18.924864062650077,B,4.533318810419794,A,A,E,16.87116539989568,-58.811079002383124,A,B,-41.71262664487064,-88.04251186320295,A,E,40.100135378297594,1
Single,White,18-25,No,B,49.0129230046766,24.297152791322464,D,-89.25409038258364,E,43.42405346654391,E,D,E,-42.94490849813473,-96.77891833683515,C,B,43.44597376535989,-12.207464019162014,D,B,69.00783261734065,0
Married,Hispanic,65+,Non-Veteran,D,-111.76452784406021,-72.73727272075172,E,-47.374905568526096,C,-18.530436074219057,D,E,E,-105.7143185053516,-142.33886834798008,A,A,79.78497573865687,44.899318423605436,C,D,-83.80791643633792,1
Widowed,Other,51-65,Non-Veteran,D,218.4020911723312,91.28510216566514,D,-205.3545537982226,B,-71.25874668922798,A,E,C,-1.833839821540698,68.37855027892785,C,B,-87.55232401817386,-170.20243903355555,C,E,-26.923428594493764,0
