civil_status,gender,feature_0,feature_1,feature_2,feature_3,feature_4,target
Divorced,Other,86.15928716320957,A,B,-105.73275815072003,26.096061336200428,1
Married,F,44.412012031776925,A,D,-48.7933362549464,99.58902602389954,1
Single,M,-27.956264250983725,E,B,-16.20088672848036,6.763892825136776,1
Single,M,144.39557357994786,A,D,-33.37472167423673,-5.072226812141796,1
Widowed,Male,-144.52960838911798,B,A,-36.29491282837131,-20.886316033178193,1
Single,Male,-18.744978047120338,A,E,-49.5643602877108,251.70494927232463,1
Divorced,Female,9.067124070640114,C,C,-65.42450521571432,-61.99802487849472,1
Widowed,Male,145.92135262085296,D,B,126.65731832753025,43.5059572125756,0
Divorced,Female,-41.540297769641015,B,B,-77.57699100797005,-173.6416268195276,0
Married,Non-binary,55.99130941815653,E,A,-120.21770295317864,-83.19248820131932,1
Married,F,-76.80463287621274,C,E,-65.8258617103012,103.59672738570471,0
Widowed,Other,-243.2056286935857,C,D,64.03493093163311,-131.25890335144217,1
Single,M,82.42849953985343,E,E,75.66188104997012,48.96558752612864,0
Single,Other,54.014928948118154,E,A,41.10075195421205,130.2139753213151,1
Divorced,M,103.05933108033167,D,A,-77.47279099626243,138.6338405441653,1
Divorced,Non-binary,78.99100647445472,E,D,42.25192629410541,31.149748247104213,0
Widowed,Female,28.734618498450587,D,A,-69.29366011212036,78.64740928840284,1
Divorced,Other,39.42606114253252,A,B,69.94442178179048,11.179297763603023,0
Widowed,M,-56.425641398731344,A,C,-9.491073645040244,89.63621668374348,1
Divorced,F,4.916336947045925,E,C,-167.35016780803286,-0.03108061282817256,1
Married,Female,-198.05260917122544,D,C,40.61937257222095,-54.64534943956433,1
Widowed,Non-binary,32.71377815645146,A,C,-70.60026541177513,191.57841253205018,0
Widowed,Male,-104.53537682615672,B,B,53.38510717604773,-130.51334937293086,1
Married,Other,-64.93359316193367,C,C,35.5328151919457,77.94968201420167,1
Divorced,M,69.35978053337692,D,E,-6.594462250141306,-101.73704380195348,0
Single,F,-193.3291350242669,B,B,-41.884890737378726,13.641793735237675,1
Divorced,Female,135.7278157489789,D,C,-93.8235631388981,-122.43304810252249,1
Widowed,Other,98.95322004488199,E,E,5.0535698682651375,-56.4711312027699,0
Widowed,Non-binary,93.60622912811948,E,E,-37.186887528610306,76.54185791272474,0
Widowed,Other,-61.84986587641649,C,B,-124.04081037646286,22.023921052084717,0
Married,F,-95.67226650659364,A,D,-99.5240442626082,-35.13559336665817,0
Married,Non-binary,-120.83296406033861,E,C,-130.60351450354526,154.76906335124886,0
Married,M,168.05775569958777,D,A,104.95941017603172,-33.15819759463341,1
Married,M,-50.20823081510972,A,D,69.31840798237695,-87.3815274290309,1
Married,Female,19.072724062058285,B,D,92.7512331964182,-35.59929571917742,1
Divorced,F,-121.05182720260468,E,A,108.88195753371745,-160.57470424398275,0
Divorced,M,157.7259141262231,A,C,-20.699597456171322,-84.13538166493221,0
Widowed,Male,2.0381288665281323,E,C,-192.094060794407,5.742291943167307,1
Divorced,M,-13.087695391921688,D,A,54.25141973783403,-143.78067680231072,1
Married,Male,-11.277387495072821,C,A,76.94763912352576,77.32854063275188,1
Widowed,Male,105.33556779676543,C,E,62.18566306805915,-9.422328406874707,0
Divorced,Other,-160.65545703148314,E,A,32.75184056533791,57.73941554924351,1
Divorced,Non-binary,-48.5737157235773,D,B,139.39094263482957,1.5898596226359463,0
Widowed,M,-32.54413176785956,E,C,-10.667838084809542,-4.062260860305508,1
Divorced,M,66.21475308053321,A,D,210.93672623318486,48.08760082026855,1
Widowed,F,-76.16888477157127,A,D,104.16197810918621,48.42973339935487,0
Single,M,113.26157515376627,C,B,-17.24280331319677,49.72485491461065,1
Divorced,M,136.32449958965128,A,C,-6.772773629472657,-15.304968210380512,1
Divorced,Other,244.67217160347937,E,B,60.776428935500135,-32.925724267092896,0
Single,Other,-78.03426973023548,D,B,-124.18093992519488,-134.95251749668944,0
Single,Non-binary,209.01787700074829,B,E,105.03863101526353,-168.15352322532274,1
Single,M,-20.236113377146726,C,E,-80.95932500495296,188.41750553546015,1
Widowed,Non-binary,59.32762531657569,E,A,-271.2436742562941,271.8232841646145,1
Married,F,-34.244264248101906,A,E,116.40798897372362,-33.83327692229613,1
Divorced,Male,-27.31120665616037,B,A,-114.5788020435399,114.62352559498635,1
Single,Male,60.28924461536433,D,B,-8.177604376630082,91.41362940473202,0
Married,Female,30.32792969695002,B,A,-18.606454346445812,-96.29113655428678,0
Widowed,Female,27.49815932038982,A,A,-61.670117592362864,212.62907738604002,0
Single,Male,26.10691402279436,E,D,42.29533730030124,-36.91570586480148,0
Widowed,Male,-59.69182374794884,D,C,-161.77637373563851,-95.28612230197554,0
Divorced,M,222.575681105361,E,A,67.6339526596938,127.52347493655276,0
Single,Female,96.3768271995064,E,D,9.721971542334723,-99.33977852737232,0
Widowed,Non-binary,101.72998997257024,A,A,56.066886435782926,-30.94273283704422,1
Married,Non-binary,-30.406670635319134,A,B,53.032278222727335,-100.27141481773091,0
Divorced,Female,37.289356002584015,E,D,28.57765969980498,44.68157213938664,0
Divorced,Female,-62.321714268188934,E,E,57.727418879840506,-77.48712982318725,1
Widowed,F,-81.85868287869276,E,B,-31.21823841171701,-174.64522630900638,0
Single,Non-binary,7.906333047258022,B,B,-217.20404202037744,-63.71529186175241,0
Divorced,Non-binary,-47.156211380738604,D,E,128.39990595929592,75.54542545633612,0
Married,M,28.830162484938597,E,E,-104.37598027032206,154.24671787158275,1
Widowed,Female,-6.400182473752007,B,B,-55.7174798132705,-163.1928257922396,0
Single,Non-binary,168.0124540691774,E,E,127.93189040478701,-39.45992356746082,1
Divorced,Non-binary,134.41888739205558,E,A,-26.77752463840032,136.8425324996612,0
Widowed,F,-103.6374731490969,D,A,88.79206233087483,-193.5997944155065,1
Married,F,-10.082505602354878,A,E,-0.879678072121951,-8.048008541324615,1
Single,Other,59.510339785115164,E,B,22.20866832387086,-163.94106495048158,0
Married,F,9.319744583624317,C,B,30.78490384462862,-58.47725677630186,1
Divorced,F,-29.293290608461547,B,E,43.264639050490004,-56.386701694840745,0
Married,Other,-266.1092976657645,E,B,-41.6220773840903,80.21944806472493,0
Widowed,Other,5.42488144581695,D,C,68.01545483022274,-93.11244653043211,0
Single,Female,-196.4334625874108,C,A,30.53040375529074,146.76899452646396,1
Divorced,F,97.8858579755006,A,C,25.32297333589725,-125.59600897128225,0
Single,Female,69.77670788401917,A,B,87.12841200562356,136.96307780875796,0
Single,M,28.31608106096454,D,D,-60.25396077633933,88.57991095087398,1
Divorced,Non-binary,-23.082830918061692,A,D,86.22312919439531,33.11586203181964,0
Widowed,Male,65.86633889284697,A,B,16.920840796335142,10.653703706627283,0
Widowed,Male,-19.333015734073,C,C,-140.42854903282378,-154.88082554599143,0
Widowed,Male,138.95597050113253,E,E,112.40471608581586,-211.57238460279933,0
Married,Female,27.45611592296769,C,E,-216.89093863306405,15.463630045133945,0
Widowed,Other,-30.01405969427113,B,E,-186.44676959404643,-101.36391340459747,1
Widowed,Male,-200.87949832239082,A,C,177.38544930435162,28.483900089162372,1
Divorced,Other,-242.1347723814871,A,D,-114.16998587120897,61.29707827102098,0
Married,M,-158.47866531101863,A,B,-87.22375902460891,-53.95911815412592,1
Widowed,Female,-35.19360252059314,C,A,34.881580500224786,-132.819441683216,0
Married,F,-99.82385851571635,C,D,75.58418730860522,23.341188448223807,1
Widowed,Female,4.640592352783969,E,C,71.40728604805877,107.96369167548461,1
Single,Female,-114.90036642122763,B,C,61.96743304809284,246.471604635788,0
Married,M,-156.11262205614926,E,C,-9.432759804784027,39.657144259349835,0
Single,F,-89.77256946601516,A,C,-86.90569318885926,-140.37772098241976,0
Widowed,Other,31.206944721256303,B,E,-97.46942124397529,93.95632638168323,0
Single,Female,87.33094692102925,C,C,-73.41716648906446,115.90946758295632,1
Widowed,Female,103.2009955432468,A,A,-28.670961679403657,-46.0410120079857,0
Single,M,116.87977926483828,D,D,193.73196457767278,11.461388563398495,0
Widowed,F,-43.205558636580015,E,E,155.94953836724483,85.49303488142212,0
Married,F,-58.919379860475395,B,B,-11.97174994778349,23.39017512113922,1
Married,Male,115.6671801893909,A,C,81.39021441449685,-193.24743375521365,0
Married,Female,30.793839994018906,A,C,-198.2852348200044,72.2848494567511,0
Divorced,Male,186.1980353253321,D,D,-29.241035984800725,-70.83943963066906,1
Widowed,M,-135.29931061961767,D,E,-176.0598880619348,-109.2531820383329,0
Married,M,99.98045476813448,D,C,95.80231823130106,-8.623405583775419,0
Married,Other,68.42088135591537,D,A,0.7389114619369397,43.61246146638285,0
Divorced,F,-59.81807120630385,C,C,-164.44246965015563,-124.86311809344373,1
Divorced,Female,34.62152352952844,A,B,-164.0589562171728,73.50264740879892,1
Widowed,Female,-31.69447766698149,D,E,41.01665934196403,64.0893859744185,0
Married,Male,-142.07383408034266,B,C,-93.93722989055473,71.85537098344817,1
Single,Other,-71.45896620025434,A,B,-32.155960933560884,6.74090727247013,0
Single,M,-59.07321690488536,E,D,140.94219893272168,-63.658861973403035,0
Single,M,78.24503479291008,A,B,-209.28749796802992,49.852020198343425,1
Divorced,M,-1.3360551981412907,B,C,-41.95853438238596,-102.74614027158462,0
Widowed,M,59.17325193416251,B,B,-79.74584578916554,161.34659902781848,0
Divorced,M,120.50430154130328,D,A,-45.62332690901059,-85.08038557689991,0
Widowed,Other,-59.413315919190445,E,A,12.71488170643919,-41.8228736926631,0
Single,Male,34.00931753832827,A,A,98.46346477915195,-37.48439106409651,1
Single,Other,45.04572161538701,B,A,115.4756213721467,-9.97486562374158,0
Widowed,Non-binary,-117.80237431240519,A,E,0.8422306105296237,-103.25583321807619,0
Married,F,-62.26682602653517,D,A,55.866186569682874,-55.50763836224958,0
Divorced,M,137.75001466642163,A,A,-34.77692783338428,-32.19896303791246,0
Single,Male,-149.23396340779976,A,E,-59.76054345038491,-157.53524846858835,0
Widowed,Other,-190.45099496893695,C,B,-209.26530224663006,122.37079686576075,1
Single,F,-12.132855716422926,B,D,-98.94287802608883,-8.621191064251347,1
Single,Other,43.34935494980932,E,C,-260.01610380480366,-39.485479998686905,1
Widowed,Non-binary,166.65166383038581,B,C,10.421572240021332,2.043246574410544,0
Single,Female,69.39473871144475,A,C,2.943266419553763,126.06136511636412,1
Married,Non-binary,133.30344032272484,E,E,-35.888313416501354,88.24730162146764,1
Single,Female,-31.809128448595008,D,E,-156.9741112742231,-75.04460259208504,1
Married,Non-binary,43.75763620273859,E,D,9.97617787743486,77.18216524166266,1
Widowed,Non-binary,-2.852281619200234,A,C,-7.437334994790068,65.55135075273577,0
Married,M,78.18926170039936,C,A,93.29200048410196,62.52196748015284,1
Widowed,Male,-100.08634617630906,B,E,4.902384507137993,-17.75812403831696,1
Widowed,Other,170.96958769174935,C,D,69.04922081219968,-86.88072270769224,0
Divorced,Female,218.73369013669893,D,D,91.77408279260607,97.36138538744834,1
Widowed,Non-binary,-71.77092030477041,B,E,-58.8601549497481,-6.066717644199472,0
Single,Female,57.18950471528472,D,D,-9.409041829201502,-21.637705643606186,0
Married,Female,-78.02527133726701,E,E,-173.34348297996556,-176.0776219860555,0
Divorced,F,-270.0290700694869,B,C,-127.76560077847967,-93.9767062354259,1
Single,Female,-123.45098516258068,C,D,-114.97766265170452,77.77175632021556,0
Widowed,Female,22.22960172809567,D,D,114.44870878785068,-49.81154415911243,1
Widowed,Non-binary,164.4895905864022,B,C,54.46475387323196,34.990686239571325,1
Married,Other,53.39552340903231,D,C,2.2707430133844455,-145.43871858685688,0
Widowed,Non-binary,-45.14525586144573,B,C,87.70464163931995,119.62829928768576,1
Divorced,Male,119.3429004582031,E,C,-55.36382311091642,-39.65496704082796,0
Married,Male,11.849515480992189,B,E,-53.51697486277281,-3.1763577701917476,0
Widowed,Other,-63.74425361787037,B,C,35.6757273715745,-29.436121216244636,1
Single,Non-binary,-30.57766761457179,D,B,-12.545933637948112,-220.9752193191125,0
Married,Other,-67.39027976766911,B,D,-82.96925684539785,-72.76728972651458,0
Single,Male,44.46066659363137,C,A,-61.629528309492606,78.6209150207158,0
Divorced,F,104.00521853645877,C,C,10.884416918332313,139.83549929962527,1
Single,Non-binary,-68.37871844711174,A,A,-54.41161470582077,-139.60946293051194,0
Single,Non-binary,25.367786551188892,A,B,6.64272025457582,58.868349732948765,1
Married,Female,-90.3660599061319,B,C,61.88951899766607,48.01908335991912,1
Divorced,Non-binary,148.63978799259277,A,B,-119.41247380133126,83.80744544118687,1
Single,F,-133.11381662253962,A,C,3.2271097200250427,54.13752553082056,0
Widowed,M,12.350047716435391,A,C,-41.57561535461421,29.334809670448003,0
Divorced,Female,74.90799684092441,B,D,-15.647842540419008,-17.209808447344777,1
Divorced,Male,-75.47521747318555,A,A,-94.69226364030743,131.01662627245554,0
Married,Non-binary,3.4862150735907047,A,C,-24.356728282184076,-119.65180602883763,0
Married,Female,135.66551298906876,E,E,-31.90554346168593,-92.38991274140747,0
Married,Non-binary,0.7193727038187343,B,B,34.55722229892035,-50.82683899717221,0
Single,F,-25.665072047413574,E,E,-5.8068684175450604,78.86373086016992,1
Widowed,Other,50.89761904864905,A,A,-32.592741404694905,39.541671130794285,1
Single,Female,73.4305682753543,E,C,-7.913155954596116,14.851408410806641,0
Widowed,Other,-46.20205717859128,E,A,71.22778815315922,58.8991649686292,1
Single,F,24.400637653461292,E,C,-70.11675988835611,-92.50037116783976,0
Married,Male,27.68985981182673,B,C,109.11177141521358,67.56812529942735,0
Single,Female,-31.61016882831305,D,A,-24.588703698353633,-78.00454534096976,0
Widowed,Male,3.005739006831499,B,A,43.11944217287141,33.81875589930672,1
Widowed,M,-154.35645573734766,D,C,-221.48299512590467,-30.196728027933045,1
Single,Female,137.1524254864091,B,D,-131.16124631888303,82.05749373387027,0
Single,Female,33.04646535412093,A,D,8.56042696085356,22.26095381548677,0
Single,Male,-127.08742691735728,D,C,-149.81513243500112,19.05107524517543,1
Single,Female,106.81033222166275,E,B,13.499855501734908,31.341019182601897,0
Divorced,Female,7.664341908811734,D,A,-55.0711266446854,-14.812533042923198,0
Divorced,Non-binary,-120.189245079555,D,E,-14.630664540894886,62.765039923880714,1
Divorced,M,58.285501091806054,C,C,-24.836528391913284,220.6704647535342,0
Divorced,F,-125.71547114746708,B,C,75.19126523376622,-11.310286856075658,0
Single,Female,37.632479524956054,B,D,106.60506813459934,90.5667391829279,0
Widowed,Female,169.38852558153465,A,C,-150.62171769101732,95.19697678511582,1
Divorced,Female,228.56101585216652,C,C,-61.22720462342335,9.313415397924901,0
Widowed,Non-binary,44.03533320420566,E,A,87.59684308949892,153.52597899694638,0
Widowed,M,181.71031086576346,E,A,20.289625895630017,5.500707290904174,0
Divorced,F,194.1172233232004,E,A,21.57131931795548,13.45437670155233,1
Divorced,M,-66.00655761745313,A,D,-88.25646181621438,132.866930484394,0
Divorced,Female,-43.95041008155295,B,A,-198.55979365099333,-21.50029253928983,0
Single,Non-binary,-14.155082630459004,B,D,-116.72189987828612,178.70064542207015,1
Married,Male,-76.61806415308176,B,E,-58.958017492389594,13.004661648740138,1
Widowed,Male,78.19260311064859,A,B,-31.607446484204072,15.098886798028282,1
Married,Female,86.14202002988816,D,A,-93.8446089993258,181.4019752859998,1
Divorced,Non-binary,12.090860428835496,D,D,-18.052797568404184,44.71619157236355,0
Divorced,Male,-6.657518389452469,C,C,-112.49500822014535,-66.69834005256108,0
Divorced,F,-57.94758002797538,A,C,200.71900425110343,35.2069469446264,1
Widowed,F,27.258260039009325,D,E,-36.69640976123983,-57.027081584604844,1
Divorced,M,-26.774193265935615,C,C,107.09134348920975,12.361126181844591,1
Divorced,F,117.52986544965849,D,E,24.316016706611197,141.3677632111611,1
Single,F,-22.723278137107467,D,E,11.980700590014623,-78.65154120965204,0
Widowed,Non-binary,79.47154416766755,C,C,-161.56341647437443,34.92152599182287,0
Married,F,-62.40290451805806,E,D,-75.56591403995792,-113.63195284792351,0
Married,Female,5.653104170858776,C,E,40.37033632088837,-14.120296674820379,1
Married,Male,180.0441800578305,C,D,87.09453332113898,89.03769442143317,0
Divorced,M,113.74116272703677,B,A,-22.909749978711467,-21.672877210281992,0
Single,Female,-66.38627240408033,E,C,-103.4114484647382,-39.27751218729891,1
Married,Non-binary,232.84344506766382,D,C,-36.69031646814812,-132.87935688781454,0
Widowed,Male,41.57168542706267,E,C,34.28206567564178,56.964521110341806,0
Divorced,F,34.876874973579824,C,E,-156.97462500012054,172.3554977756166,1
Married,Other,117.20289786065263,D,E,116.59697981534552,133.6416529648494,1
Divorced,Male,-17.357334965729798,B,A,-9.035142193046102,43.56917903364641,0
Married,Non-binary,68.08419587319558,B,B,-289.5284897830004,-141.83336360997666,0
Married,Female,-27.840348223372956,B,E,13.666715463536558,-25.578253458184204,0
Divorced,F,-5.927098568933261,D,E,115.24917350602821,45.755090785414744,1
Married,Non-binary,-112.04604991347202,A,A,31.464230083949353,-154.19770930272588,0
Married,M,47.59110068660494,C,D,116.64281437737554,19.086329708971032,1
Widowed,F,-43.11936866886383,C,E,-173.3805780045012,9.036226880840863,0
Single,Female,-42.94293716964831,C,D,109.51966322653304,110.19630966760762,1
Widowed,Female,188.38431884961108,A,E,132.8115305622065,-8.446450116746064,0
Single,Non-binary,-29.566772689640818,D,A,161.00083471315367,-59.150138502788764,1
Single,M,-35.03921115585346,A,B,70.92088669235011,30.49872296365368,1
Divorced,F,-50.60928553222943,B,E,-72.80453300187366,-3.810016912548991,1
Widowed,Other,14.285917916051885,C,D,-132.6702255924118,-28.881495971781675,0
Married,Male,120.44471841870941,E,B,56.894407410948624,-74.774596198303,0
Widowed,Other,-35.40491563824227,E,A,93.4611198010938,36.041862633266426,0
Divorced,M,62.24618487260679,D,B,-15.116061924771055,-219.97798663302927,0
Married,M,120.5599296204412,C,B,-46.3449787430791,-212.8288584258574,0
