marital_status,Veteran,gender,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Widowed,Non-Veteran,Non-binary,India,191.74628088408758,C,-41.00964252056377,B,17.902053125280837,-169.9760606871435,34.40829627583189,1
Widowed,Non-Veteran,Other,Germany,5.801037761641167,C,9.784829704119323,C,-169.88123374342882,-71.32803409459473,143.52717231223428,0
Widowed,No,Female,Mexico,30.123251861003013,D,-6.010107980394079,B,34.46062469450432,-143.5153895943103,22.180454214578475,1
Married,Non-Veteran,Other,Germany,-27.060591799688705,B,-66.78285628802638,B,39.337988290007814,8.219693889510568,44.30421031780549,0
Single,Veteran,Other,Other,-77.59571790589477,C,-25.130898245261484,E,-17.91393741403829,4.465495402640305,153.07073039313363,1
Married,Yes,Male,China,-57.88650953513902,B,149.45939325604613,E,-195.18425744265105,3.4705733201507445,137.66104384789054,1
Divorced,Non-Veteran,Female,UK,72.6938077305098,B,50.324331453194546,C,132.20048230020927,-90.74590961201551,-53.45031931839797,1
Married,Veteran,M,UK,21.044998609647887,C,-4.693218205236145,E,-39.88475048975759,-79.13709333231466,-166.65196021642552,1
Married,Veteran,F,Brazil,25.567740976009656,E,-0.4021866227475217,B,-52.895147878606444,20.190885800310948,102.22250845780569,0
Married,Yes,F,Brazil,-122.60134807292519,D,15.838118398398063,A,-163.39676490181628,-217.09345066774995,44.16509662172258,1
Married,Yes,Other,China,134.98713480925213,C,28.980750831458252,B,70.46339455898776,51.45945777666518,58.15163601548733,0
Married,Non-Veteran,Female,India,26.3682183110308,B,76.26489186389924,B,228.7341510713436,-75.20906925394739,-44.170067365403646,1
Widowed,No,Other,Other,147.4455267891605,B,-236.9007994721123,A,72.09403745100455,1.7587560688768638,-101.9591207523496,1
Married,Yes,Female,US,-61.96810280659515,E,197.34107266530745,C,-145.9001153149333,-136.13342776073873,41.365514652663805,0
Married,Yes,Female,Other,-53.43109485470183,A,-59.13567901270316,E,-71.09823717983465,-58.058073343823224,4.1844817021026275,0
Single,Non-Veteran,F,China,-58.6209382378834,C,-53.57608908718839,D,121.22064515947024,55.38222591659956,-34.389315885083185,0
Single,Veteran,Male,US,-12.294491937231248,E,106.59155001412692,D,51.24352502510759,-154.47180994178348,261.6765250755253,0
Divorced,Non-Veteran,Male,China,73.40740431873452,D,-8.399038477428292,E,188.43637366403402,52.3064235345387,-268.5609889404931,1
Married,No,M,China,-71.54798842685642,B,-68.17330596355934,B,-10.286358512429693,127.5098395109834,-11.423550450705086,1
Divorced,Yes,F,Mexico,92.81929377480637,C,-13.88134767646147,B,-30.57822001147646,-84.5364175328106,-171.5649698093347,0
Widowed,No,Female,Brazil,15.06380497559351,B,-102.441908635289,E,-76.51855404379424,61.27679754834211,-46.52580787939995,1
Widowed,Non-Veteran,Non-binary,US,-243.87183956388427,D,-107.08221125857536,C,-271.875788532449,-7.830418547715884,149.92404453747997,1
Single,Yes,Female,UK,-152.86237500635102,D,20.453477259608814,D,-158.1779910317418,-311.1026028784718,-42.5904713241682,1
Divorced,Veteran,Female,India,64.5210538973341,A,64.36864971308879,E,149.25577330747163,115.9990595004633,12.758851810267602,0
Widowed,No,Male,US,-32.06141410385076,D,116.53822322302041,D,-16.176184436363098,2.4194173473294542,60.1881424492965,0
Single,Yes,Non-binary,UK,90.21025651360894,B,-12.199830908210862,A,72.97008213276774,80.65898361540935,-157.99148238663204,0
Widowed,Yes,Male,Brazil,-10.283247713987127,A,148.9182239210889,B,14.84350814488759,18.495853286770654,27.149280891037918,0
Single,Non-Veteran,Other,Mexico,-30.314900455584915,A,37.65475965619698,D,-11.072030100795914,44.41021936155523,-111.78606591187312,1
Widowed,Yes,Non-binary,UK,-72.19145573242093,A,-58.8506987139655,C,-2.2753862273215497,104.40731375041135,37.15195617597058,1
Widowed,No,Non-binary,US,132.93627147906776,E,-95.25942789245448,A,-111.2693063469359,24.413409471944195,-75.96737930585103,0
Widowed,No,Female,UK,229.0068890451696,B,80.39390034880589,D,-66.9511161909337,-64.69893530900383,31.898159946937838,0
Married,Yes,F,Germany,-55.75399328054959,E,63.965044803183865,D,134.03229123394428,-125.39752963815336,193.26524521809637,0
Married,Veteran,Female,Brazil,149.3367377632094,D,-23.544213267180233,D,-2.9130125805611744,77.40366907559539,185.6321569092219,1
Married,Yes,Male,China,-104.88778908805767,A,-110.73081958410256,B,-14.084212079440611,34.56173174054117,-52.58414453009371,1
Married,Yes,Male,China,256.5771959621422,A,56.19786126104188,E,214.15129701505043,64.77484754095893,138.25705867768738,1
Widowed,Non-Veteran,Female,Other,58.73350804945277,A,-59.985502750755245,B,-18.63892146551368,11.257245040308142,19.9381650971142,0
Married,Veteran,F,Germany,10.831289940466467,C,-68.80918109210566,D,-222.10009972152935,-35.20694720513805,-86.47855187991209,0
Widowed,No,M,Mexico,175.68713694474073,D,-59.37623411296773,A,191.63470407545086,-68.92825036002924,-84.89624233008948,1
Divorced,Non-Veteran,Other,Brazil,-43.383751589930924,B,28.066301514945323,A,-250.93192995776573,205.74474559370128,16.129209324250716,0
Married,Veteran,Non-binary,UK,-46.907916656140905,B,-167.24108703518553,C,25.069981335193198,-176.53904126668422,44.30690239354818,1
Divorced,No,M,US,17.96883224491788,B,-15.674290154396767,C,88.60965180914654,27.771535092270298,-21.088874507414314,0
Married,No,F,US,-55.05171720027252,C,-128.3732027832358,E,-84.4734911734354,-18.95040960770144,-147.9235360206252,0
Divorced,Non-Veteran,Male,Other,-35.975876391909615,C,-39.84226312109862,B,-113.19378872642672,-100.40798926944477,92.81344673860285,1
Married,No,Female,Germany,-186.44352309024873,D,-214.89660090703583,C,53.140364707645396,86.89101245593145,171.48770335498108,0
Widowed,Yes,Other,US,65.94075099829735,A,-65.75366004170358,D,63.570663399424795,-97.66708446723086,36.12217818597491,0
Divorced,Non-Veteran,Female,UK,-6.938120639443475,A,22.37359045165094,A,52.10128990546835,151.95702147177647,-68.7344790818703,0
Married,No,F,US,-60.89483312073452,E,10.940197365473788,D,-122.01110940886699,-111.72689781454714,183.46781903778484,0
Married,Veteran,F,Brazil,2.5385369824218125,D,-62.66677055625007,D,-135.6950230890991,-13.096557070824307,-117.73697882157046,0
Married,Non-Veteran,Non-binary,UK,-8.679881499854284,D,-172.88526998529272,C,-5.693292510245984,84.8650653279713,168.9819139287279,1
Single,No,Female,Mexico,-34.808396011192,C,-120.44978074504967,C,-153.54454310683607,-151.92325631117959,-190.4172973028985,0
Divorced,Yes,F,China,-63.72733874146286,B,73.32918841483436,D,3.8304474737751733,-120.09585877994071,178.6090347083934,1
Single,Yes,Other,UK,67.43696968204304,A,75.37224744017588,D,-53.65782107004872,-118.28174730112266,101.18245600090174,0
Single,Non-Veteran,Non-binary,Germany,52.42925234889037,C,96.15969558476516,A,-101.22063308829965,279.04072199923024,-9.916831878006366,1
Single,Non-Veteran,Male,India,41.19618875873648,B,-66.21012826821737,A,29.70062924004414,11.540873656838855,86.2609624681556,1
Single,Non-Veteran,Other,India,-104.20381480355947,C,143.09095224759437,E,-131.78612194930952,-146.18851410208754,-47.853952717120244,1
Widowed,Yes,Non-binary,China,99.179451420608,B,-212.23155938778197,B,-23.90572828974895,-35.095294603928565,-121.97544680881502,0
Single,Non-Veteran,F,Brazil,217.17486330439075,E,-37.38437756237543,A,175.0040362745197,62.708147127565475,-41.48969568739446,0
Single,Veteran,Non-binary,China,87.80445885350741,D,-94.12692477485703,E,23.85777122136887,-2.3932861149929754,-163.93086575955877,1
Widowed,Yes,M,Mexico,-95.71692061718643,D,-8.521427900861465,C,88.93884975448553,-203.4437958983601,24.480867951812428,1
Divorced,No,Male,US,-48.07303105566793,D,-28.793864059109332,A,-55.48688644881954,-39.769264787928876,65.3158921307742,1
Divorced,No,Female,Brazil,-20.98015235884064,B,-56.41953114403086,E,-76.47856254280147,-56.069358551479844,44.63370388377551,0
Divorced,Veteran,Female,Other,-65.35327088072742,D,-36.03680954632137,E,69.56372142827864,-56.10511959908359,-82.12742695693575,0
Single,No,Male,Germany,149.70910439727777,C,16.34344245936533,C,48.84126587047687,-124.76789434454041,-81.32783506546023,0
Divorced,Non-Veteran,Other,India,-187.62005169367063,E,-6.866675713816963,D,46.77991426724043,115.33265486617216,10.0739519375937,0
Widowed,No,M,India,-175.35755934081553,A,181.7836671645524,D,36.60269426480215,79.52401520551558,14.326315501930766,0
Married,No,Male,Other,-55.61508821978961,A,-114.46708582501282,E,78.4314284614467,44.86616153563136,-91.04098176617323,0
Divorced,Yes,Non-binary,Brazil,-2.2837860640825136,A,-135.19114788960326,C,-133.50744670602964,-67.69125750180223,26.859488693446863,0
Divorced,Non-Veteran,Male,Mexico,87.28728108905229,E,-130.74596688171795,C,-17.743331873930273,-65.07121583301245,3.357690856846876,0
Widowed,No,Male,Germany,-138.03481517969826,E,15.02904014818808,C,-165.16163942029328,-54.92527695527094,-133.6939199429309,1
Divorced,Yes,Non-binary,India,-57.56830891370459,C,-63.13615116972229,D,-8.246560137658108,-128.27331470998587,43.80931282291083,1
Widowed,Yes,Other,Brazil,-94.85232549421157,A,-49.743842672590525,A,191.48102514709734,30.61121994152775,16.13091845284777,1
Divorced,Veteran,Male,China,32.147908487132995,B,-214.09555532029862,D,58.65751394640362,88.43895387708343,13.05599142815683,0
Divorced,Non-Veteran,Female,Germany,191.98139543646425,D,-25.532462655455085,E,-6.800815006384693,110.49185975450735,171.6972672100089,1
Single,Non-Veteran,Female,UK,-76.40358046370275,E,-155.48850068608618,E,122.22560485466015,56.245742512955296,63.738429196516556,1
Divorced,Veteran,Male,Brazil,-31.715885058170052,E,56.47704314775582,D,-167.87986745309854,-47.40886059080753,-19.04146217934056,0
Single,Yes,Male,UK,-46.496893394670174,B,42.913866873326015,B,-0.16502498959144962,-116.90410134262605,52.1729866806802,1
Divorced,Yes,F,India,112.08857176665444,D,137.81050351876053,B,15.775413960765261,-112.61824643885203,-20.944024321247774,0
Divorced,No,Female,China,-120.26151548764432,C,-50.4494398123537,E,-18.18887251517664,-30.936581708887758,-114.79300360980207,0
Married,No,Other,India,-81.80131663093766,A,34.5729777822703,C,-30.833127272554556,-182.96909693066544,52.38676420184615,1
Widowed,No,Other,US,-103.76161466362048,B,-1.7513990546198073,B,-159.32610487119754,7.23981804226788,-144.5481790669144,0
Divorced,Non-Veteran,Other,Germany,86.98355237543575,B,12.661211320339499,A,-19.735826519245947,18.419585115651014,160.28398632793565,1
Divorced,Veteran,Female,India,96.16204631523999,D,-90.80014057823448,E,-62.091647644117685,-11.418411817686025,-78.10186807515383,1
Divorced,Yes,Non-binary,Mexico,91.46045237587425,B,-51.28039631838159,E,55.997673278703566,68.31868088134988,9.837020417577163,1
Married,No,F,Other,-14.388872126801267,E,-102.93555830452121,D,52.80876961159314,67.42422164767899,188.12189888888176,1
Divorced,Yes,Non-binary,UK,-50.85069205651806,C,125.20958652517268,D,-21.793136023776576,-9.591314343623894,89.68947932515357,1
Widowed,No,F,India,89.79335228162628,C,50.828677684173826,D,106.52438792169411,108.63884244286608,65.50927244519552,0
Married,Non-Veteran,Male,Germany,-10.155550711688575,D,61.87005496104371,A,-61.16116730867398,-99.1503367605608,157.43163524258455,0
Single,Veteran,Female,India,-96.81276674593347,A,-74.50689995058579,B,132.61315457568676,-151.31609946342226,-18.64018131314635,1
Divorced,Yes,Non-binary,Brazil,-86.26483787595956,E,-35.07644015148572,A,108.010468905647,-11.57107376987485,-98.19658255138451,0
Widowed,Veteran,Other,China,56.26163023776892,C,22.53762566688936,B,49.777372747005835,-12.902937260413916,49.332502687541236,0
Married,Yes,M,Germany,63.16053626332159,A,13.1448740846968,B,11.256316269538194,-166.23446047851706,150.4363157121973,1
Widowed,Non-Veteran,Non-binary,Germany,-10.998927998048385,B,-90.55168477526068,A,82.62702694413647,27.687676509111792,-107.68943731745996,0
Divorced,Veteran,Other,India,-164.5406389655649,C,27.195252787334134,B,-80.08930596575388,2.9025655059653963,13.979577895750694,0
Married,Yes,M,China,-143.96007224327636,A,-8.744411181809408,E,-32.967568241796116,140.48828472663791,135.22050937605462,0
Divorced,Veteran,Male,Brazil,13.615721915536291,B,-58.73329904407263,C,13.800657969030745,-174.60977701788494,-105.60925908732027,0
Married,Yes,F,Other,45.616067348211544,E,-30.613739340715156,A,25.2758074869437,87.69902623058567,103.77811990779,0
Widowed,Non-Veteran,F,US,3.3817731903593917,D,116.23100393421568,D,27.750416024232116,-46.061777970722254,-54.49716580319812,0
Married,Veteran,Non-binary,US,-84.89061905175068,E,128.1558508828982,D,88.27739004772855,-37.636538895501495,76.68344185041846,0
Divorced,Veteran,Male,India,-21.462923678747504,A,97.13126904998909,E,116.49183421719533,-50.346246833874744,9.638999080839161,0
Divorced,Veteran,Male,Other,-6.5442294161102295,C,-135.72087492525503,B,-23.547378398481005,105.8409994914377,62.6567615673134,0
Single,Non-Veteran,Male,India,43.53742879098948,C,-35.58198449120067,E,212.46333901437816,97.47060336357454,-12.405454125711545,1
Divorced,Veteran,Female,UK,72.60853949873834,A,-53.571645625490284,B,10.311746439320881,15.03072068483193,-85.16022046087677,1
Single,Veteran,M,Brazil,124.83380643224355,B,37.12539460641796,D,-39.22803896519711,13.263485740816852,-43.23824953407288,0
Widowed,Yes,F,Germany,303.71950709842747,E,13.419679962519721,E,34.09872081476173,-24.46881600695375,38.6052480147962,1
Married,No,Non-binary,China,124.37510548286032,B,-56.45507581758136,A,35.22003576536695,112.612725787687,-7.082309026966758,1
Divorced,Non-Veteran,Male,US,228.21931204185165,A,-119.03856458273627,E,-28.306862603704875,118.73924887249395,-168.62527460115103,1
Married,Non-Veteran,F,US,19.695579169386427,D,-2.657748403155825,B,-166.3116075782666,-110.49605922873387,57.92336652037857,1
Widowed,Non-Veteran,F,Germany,37.36396381195978,C,-31.96234370438504,A,66.72532717508984,-29.826792131919166,42.04947584117226,1
Married,Non-Veteran,Male,UK,253.28269527221408,A,-25.086270039959867,C,-31.94752379804287,14.707126269492784,-11.666879609930028,1
Divorced,No,F,Other,116.30599512441763,C,2.302660261947571,B,-156.2019083052785,149.66620483173438,-150.84211228518012,0
Widowed,Yes,Non-binary,Germany,12.79761863045638,A,53.525976893573,B,5.4643223542500925,-75.1593497875781,-39.22806642467664,0
Widowed,Yes,Male,Brazil,92.03313936403707,D,-93.10856830677204,E,45.475410229656234,-258.16490949709714,-14.328056864629456,0
Divorced,Non-Veteran,M,China,-82.31021484845986,E,27.538626724541537,A,34.00441868610426,150.31020684774887,-44.17797514176329,0
Married,Non-Veteran,Non-binary,China,-97.69411471283198,B,256.5506448469499,C,50.77294969323383,107.02505161444368,67.99261334415054,1
Married,Yes,Male,Brazil,81.38472487731839,C,103.40847045244617,E,-29.862940654208163,-161.57886587098537,-56.72486212953191,0
Divorced,No,Other,China,68.3726237593881,E,-163.07144014639152,D,-53.95533158473583,47.83589637127431,244.02408763915284,0
Married,Veteran,Male,China,12.72095277899197,A,-11.574368315463882,B,-51.17460454283336,3.880631407004759,70.57177201958127,0
Divorced,Veteran,F,US,26.280523662287514,D,68.2047574953931,B,-58.811988768174395,122.38558807107445,-91.41632150164962,1
Married,Yes,Female,US,80.0311763688524,B,250.24739843367718,B,-19.109160344062577,-161.6187671962141,58.26319220986793,1
Widowed,Yes,M,China,-71.01967885588553,D,82.26535136431986,C,-91.9614746320638,13.66114828467283,86.11801430409758,1
Divorced,Veteran,Male,Other,119.49938668716484,C,-9.879527881358822,A,17.620999787089584,157.12199209986423,-65.08182022356434,0
Divorced,Veteran,Non-binary,Other,-13.746288202716553,E,23.310552669368896,D,28.2596916258254,-131.86847894287217,31.350581156409547,1
Widowed,Non-Veteran,Other,UK,-84.74177511536797,A,-120.78678352177374,A,15.740405031044686,227.41277896493122,-41.5766855264943,1
Married,No,M,UK,2.292136903270637,A,-139.81116170164907,C,-142.0545057708366,-31.196249032025015,216.28739593385026,0
Divorced,No,Male,Brazil,11.969880591030892,A,-6.332732357997048,B,-52.93218800987578,-124.80239650445833,20.97637119825152,1
Widowed,Veteran,Other,Germany,-96.35585018951717,B,-87.33914836418883,E,8.259535554238068,54.508829738521435,-223.80410695476175,0
Single,Yes,M,Other,-17.90025016843363,A,14.553548863969645,E,16.895464949101086,66.63065899778601,-91.3949472504137,1
Single,No,Non-binary,Other,-181.72099361001946,C,35.09714191352092,C,-44.41504962448353,-217.83935883162243,120.29569332952616,0
Divorced,Yes,Female,UK,158.2015683788256,E,117.75540632984746,C,22.731463838573514,27.431293761906556,-147.4086067123758,0
Widowed,No,Female,India,-175.07018899645553,C,88.15292471275743,E,-140.7794555716102,52.345952560120104,-120.60303860687954,0
Single,Yes,Other,Other,-54.63095319273905,C,-82.90420399374476,E,177.17025242751845,101.00086060308648,45.92033625499967,1
Widowed,No,Other,Mexico,-77.74488124028373,E,83.85440966672559,A,11.403598794615565,-78.44332941467071,153.50285262367734,0
Single,Veteran,Female,US,-70.35733719167996,E,21.397448269176177,B,-71.2958401155801,-85.6435979306221,45.06342246277269,1
Single,Veteran,Female,Other,41.55302223592718,E,-23.086074842549156,B,-24.61709938284903,267.9030998827665,-38.942200814191274,1
Married,No,Female,India,2.5435428923458714,D,-16.876215472552573,A,-89.17877143533723,93.07385422070084,15.260804454884974,1
Single,Veteran,M,China,39.546734370500225,D,-25.06830903616004,A,77.95986173750615,-79.9446908636991,-132.51663450956843,0
Widowed,Veteran,Female,Germany,-46.433931257763724,D,-21.888581959401787,B,-71.33927223338036,157.37823346654196,43.0737141573083,1
Divorced,No,Non-binary,Mexico,76.19229507776805,B,29.356625140770294,C,-36.53373332031086,18.338803278599126,-86.03739159690164,0
