faith,birth_year,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Hindu,89,China,-24.524279556609233,99.4866372294045,-72.89870768326875,A,C,C,B,-104.64858589296338,B,40.09717038201769,16.071374127978316,E,1
Jewish,27,Mexico,-225.21791215703306,-41.26160066495076,-51.86995944657527,A,B,B,C,110.01329682342129,D,15.139383904836764,-96.18784583952755,A,1
Christian,50,UK,-0.7046076256660442,84.51898022486884,-122.69142949910739,A,E,C,C,99.99896120137926,A,-193.13624561400036,74.04280369248616,C,0
Hindu,25,Brazil,-49.69359715258461,67.2131806941727,-24.541501582172312,B,E,A,D,-69.80548106696298,A,-3.9565343229577237,-76.55346070449698,E,1
Hindu,63,China,59.167014782043324,-31.15476096269891,-57.531798216858,D,E,B,B,22.53005359252596,C,32.86591657924489,10.814676899991065,E,0
Muslim,51,India,-190.92703737650723,-113.37847322765549,-111.85573001441298,A,B,D,A,-38.3950367708102,E,-117.84496098623745,91.10624163246277,E,1
Jewish,78,US,228.75357683999638,28.678386135303626,-132.54689173867052,D,D,E,A,-83.87959270948123,B,-174.83731954982963,-58.921523549802934,E,0
Muslim,71,UK,-4.144224006227431,-94.38659032744258,77.39170976585706,D,D,E,C,155.36563671751506,B,-97.74648973010564,18.10559951150224,C,0
Other,61,UK,-85.70061540979965,52.56928547866126,82.97069541637634,B,C,B,D,64.13100778682578,C,-39.27563352018358,-115.34217818042369,D,1
Other,48,US,116.46372804451828,4.197543566025682,-125.78517799876754,E,E,D,D,-16.93603307486281,D,18.754785683267965,37.69369806732023,A,0
Other,90,Mexico,-102.10585389559202,3.9983860281797887,68.45924690790306,D,A,B,E,-93.08207813587215,D,-11.311918810000384,-32.8909091022708,E,1
Jewish,67,UK,218.55949050816608,38.658271015390916,96.1816444211704,A,A,A,C,-18.677459640204557,A,-91.50392486388296,-41.50111510670546,C,0
Hindu,72,US,33.161653365845574,-28.668520766494048,-2.759691622771204,E,A,C,A,-175.5754621668129,C,140.53574641431848,89.78257608331137,A,1
Christian,48,China,105.79290685500165,-23.325391379718607,-45.22143168038733,A,A,C,D,15.598888287613935,E,154.38575478913774,-150.36910364944563,A,1
None,92,Other,67.72001950216537,36.546345795682,57.83118406445919,A,C,E,B,181.84200582846358,A,-189.98389116973254,62.71709323920223,C,1
Muslim,88,UK,83.45894076237005,50.31501794931593,192.20407993927782,A,E,D,B,49.36010827813068,E,109.69736684770561,-121.63346921973222,C,0
Christian,43,US,-136.48587317687557,70.42878398787474,-57.450512341354454,C,D,D,A,-52.747688852827515,A,103.71528478773797,-78.39245377851675,D,1
Christian,41,Germany,-44.314952365971465,-211.87900848050646,1.7955064093282878,A,D,A,E,111.45390052982573,E,96.32132526806754,-31.57720876270104,C,0
Buddhist,71,Brazil,60.38433894256969,-43.211319082179045,180.8215717246702,B,D,A,C,-132.01868163800893,C,-73.54009001451385,-71.66276064245837,B,1
Christian,72,US,87.23956341681549,139.86886161675127,75.04097315984482,C,C,A,D,-105.14952749019304,B,144.57207687385164,-10.997559004668421,D,0
Muslim,95,Mexico,121.27477429274376,258.26656639978097,-39.56583834669444,B,B,B,E,127.33145476860233,C,133.7615427007965,-18.029809693205728,B,0
Muslim,78,Other,65.5488747933859,-6.2148266294017604,-37.59253607873932,D,A,E,A,-26.698041246328923,C,-6.934799762476334,9.786569621369729,D,1
Other,96,India,22.973119208383533,-200.67241095960046,57.82066245349213,A,A,B,B,-8.577333700571062,E,41.23405970447948,51.95270417116016,C,0
Buddhist,62,UK,21.692743510442376,-187.23104104672265,-22.774608338260965,A,C,D,D,-110.71649565723492,E,103.9581103282322,2.3578761869553997,D,1
None,65,India,-165.95778755367604,-69.79720989497167,95.52142755732467,E,C,D,E,-110.87108732645885,C,160.11471629298305,-120.659242565402,E,0
Other,81,Other,-33.18103565744642,-125.07335204727863,-39.03324641706771,E,B,A,B,88.01934324831404,B,-63.660443321632556,42.70261402691108,B,0
Christian,19,India,101.22387010965541,52.10329686245741,-44.95787474810091,A,B,A,A,-16.32486270134393,B,37.57664322810369,-0.04900361782227819,A,0
None,93,US,-26.380986285017237,0.32880119663763374,8.237801594513341,C,A,D,E,-65.02678813137214,A,-81.03186293948316,-62.96211943095158,E,0
Christian,91,US,-78.28002882186699,107.21794213534605,59.02932688049932,A,D,E,D,-114.13710406757775,A,57.98330935362907,64.21689766768674,A,1
None,80,Brazil,-0.8327594523748924,-7.205385671548107,-40.62080909774747,D,E,B,C,-69.2751121997307,A,-122.49804340795265,-94.1115977256092,C,0
Buddhist,99,Brazil,-126.84375188486787,32.28480461266648,37.0534889606065,A,A,A,B,-0.6601350536646017,B,-38.28271083463107,18.372303547954242,E,0
Jewish,24,Brazil,69.60301630246713,-86.33862461950321,-125.05381242897042,D,B,E,A,163.54542637006173,E,-122.72396293241836,-20.95184194332288,A,0
Jewish,69,Other,-152.09191047610466,-114.4693852018746,73.43217029105887,C,A,D,A,201.7963950357578,B,-119.18798957008254,-62.423292575063016,B,1
Other,72,China,59.98870532035071,62.7561991958106,-161.4763597757508,A,A,A,B,64.8754605304342,A,-15.226909040736217,-65.13898348617765,E,0
Buddhist,27,Mexico,50.46109908647026,110.84415680517267,130.66954354435074,B,B,D,C,-103.56351481937733,D,22.77241866184721,16.635761222012917,D,1
Hindu,48,Other,25.811863592888606,-119.17970614097948,-42.35737861723217,A,D,C,B,63.44376139710089,C,-49.06403308781499,-37.75478346864659,E,1
Hindu,86,Mexico,-96.78395849493681,-71.84745664197408,-103.45539286555159,A,C,C,C,3.880552311392253,E,67.5385233707419,-24.115713976053822,C,0
Other,32,China,103.08246206191139,-181.4377735062798,-42.919574546981046,C,A,D,B,104.62362851840756,E,-35.30330235498545,89.44693811854741,B,1
Hindu,72,India,237.51552420763474,-120.89010198194863,-135.96208605578767,C,B,A,E,24.00896343355687,D,17.02915744633172,118.59818116241662,D,1
Hindu,97,Other,-2.5832210254802668,-232.26932584564187,106.59785053645798,D,E,B,B,-100.17343267439058,B,-169.95786109984448,-66.75182527793076,C,0
None,65,Mexico,22.384463732177938,-132.36815780411138,66.0349158268619,B,A,C,A,69.94639760049849,E,-13.982595614703513,-46.68853910069979,B,0
Muslim,68,Other,-18.388125368722697,-28.540144858824483,-29.29932794665761,E,D,A,D,98.84284578533708,B,-188.62337661020456,-86.3347058414933,B,1
Jewish,26,China,-144.54710004383716,-76.57041565170869,-117.94957925856538,E,D,D,D,-85.17937795370854,B,15.029341175125252,34.17657136326305,C,1
Jewish,88,US,117.13541133064749,-32.25294421423073,12.297646231873982,E,D,E,E,-101.45315825065279,B,-170.06304561738764,58.02861532655251,D,0
Other,53,Other,-11.48733901814957,-69.46822525082614,-83.24084764961994,E,A,B,B,17.41149322188288,C,-54.34877900750904,41.6656852862894,E,1
Other,89,US,89.19451748889271,-101.13217115712554,2.9826560124244725,A,C,E,E,60.353917807880194,B,7.255653424210781,-89.5989306796572,C,0
Jewish,61,Brazil,-170.4259496165041,-21.810656893728357,-116.47669485152213,D,C,D,A,-1.5619463500354618,B,192.46278405046527,121.01720391739663,B,0
Buddhist,66,Other,69.9834115975613,50.090905901754645,20.073563831530926,B,C,B,B,-62.01474695552107,D,36.74524496198573,-77.2600468912745,B,0
Other,28,India,-117.06004512605506,198.42219191403348,59.03649153953787,C,B,D,E,-98.39508263585253,B,-130.77283954886173,-64.29540838696131,A,0
None,63,UK,28.740373053238415,7.013270107088782,-109.99170478062246,D,E,A,E,-57.47371245791534,B,70.78849085903663,-21.78818781982751,C,0
Christian,79,Brazil,-155.06387882519107,112.46787543441931,87.87987194731767,D,B,B,E,-111.7158918643241,B,11.604285934716744,-39.10877698554255,A,0
Christian,84,India,16.057103651036066,-20.292229677854188,72.07966793324884,B,C,A,C,-100.50470388902033,D,-115.01005404658233,0.7791675396549661,D,1
Muslim,21,Germany,-79.23833998402111,-182.38796830185316,205.25211230517448,D,A,B,D,28.341183087028682,C,174.63142100158328,-23.475042763542223,D,0
None,84,Germany,76.74738538043685,70.28822595996593,26.995626832880653,D,D,A,E,-32.37086340867882,B,-154.33869192352594,15.826487455741638,A,1
Other,97,Brazil,-3.6580723760979184,-13.13413754399988,9.123263236717474,A,C,E,C,32.631381527409914,E,-47.128808128052825,259.32251769575345,B,1
Hindu,84,Germany,219.8228448453031,1.496310091347717,-111.37464895257716,A,A,C,B,-116.22547718554452,B,-15.644496950163791,23.233066432006627,E,1
Christian,32,Mexico,9.842292561214428,-73.60863220904884,11.997626915281296,C,B,E,C,53.42279862414975,E,-34.6733587715233,167.42105798552493,D,1
Muslim,26,UK,10.838407475944614,1.2673059847039025,83.58745383303389,A,E,B,B,-194.0108558466809,E,-7.340580033884693,56.910247556504125,D,0
Muslim,69,Other,46.21548747766467,-52.90310262188682,91.42846421061043,B,E,B,A,180.42505333826665,E,31.939820692671333,-31.360196590209615,C,1
Christian,18,China,-67.29464150555575,-104.33954508610633,45.83788946386171,D,A,A,D,-29.944547216918867,B,-13.584951368987374,-10.475114089625755,C,0
Hindu,71,Germany,21.035200233792686,-37.19517431799673,95.67940954529773,C,D,E,D,32.20246854865257,A,-6.756141624908207,110.71463171554272,A,0
Buddhist,48,US,-89.2283071314534,-112.89751939134536,-301.5523939078173,C,E,A,B,-52.01366955316625,D,-189.23958298854149,70.53352925866432,A,1
Muslim,99,Germany,-165.58707630355866,41.731596374443605,63.03176649201243,B,B,E,B,17.501321979881997,B,-89.9440196440253,28.340404131098968,D,0
Hindu,38,Brazil,65.43647348230657,0.992078541458062,-58.63175107605083,E,E,A,B,157.43884599147432,D,96.76176548480584,73.75746027726778,E,1
Other,73,Brazil,38.39942734385927,246.9194187042485,-45.88663330434714,A,C,C,A,157.25737907753273,D,-49.43940440644675,-8.343886711927246,C,0
Jewish,36,Germany,-80.1931095310085,105.0389410990521,19.95933489970283,C,A,A,B,-33.00947927308486,C,9.459717268770966,105.45434360065198,A,0
Hindu,85,Brazil,-208.32989816781256,136.28036234142613,121.35906093607454,A,A,A,B,-65.04093535196557,E,138.08076549610436,171.58820482552392,A,1
Jewish,81,India,170.13448071874978,-93.82223388902158,-22.83618836169723,C,A,A,E,-2.808844727823524,B,43.94713678182738,-25.55905722748851,E,0
Buddhist,47,China,184.70513689947737,70.15812186645833,150.59090550759257,E,B,A,B,60.05128376456975,A,62.84499492358263,-77.55417745151642,D,1
Hindu,42,China,15.735514821408305,51.603673310862405,13.741492761599556,C,D,B,B,-144.64272785299758,A,-124.62956731917892,11.039720087976358,A,0
Buddhist,41,UK,31.86845902783388,38.99876803295476,70.06495399119459,A,E,A,A,-115.97384297620472,D,-2.2799204073331003,-32.21181730106941,B,1
Christian,38,Other,309.7130210896666,6.840823366074833,-102.08249669640188,E,B,C,E,-126.35283906703737,E,4.180920458251575,-61.95514342507927,B,1
Muslim,35,UK,34.72470660994148,-98.9304422656737,-21.159059084400127,D,D,D,A,3.664521163905859,E,-21.37295213947618,125.65255190597024,B,1
Jewish,57,India,-38.06932401934,24.981304591836427,57.67012979165265,A,D,C,A,-80.86652265941736,D,26.206327493526548,-58.898348886371366,D,0
Jewish,52,China,26.262722396177203,-14.113723713829934,1.9852361389578699,D,A,D,E,71.61908018899543,E,25.00267707754308,66.58018632770981,B,0
Jewish,61,Germany,83.38206911644839,-22.021113141760715,8.28309011932792,D,C,B,A,-182.21248533178252,E,143.85553673184063,-11.751460699683737,B,0
Christian,44,India,109.6335206772256,141.3048048001227,51.158976801304,D,D,A,E,65.42976056004616,B,-92.75577544316259,87.41265086314492,A,1
Jewish,83,China,67.00335768222928,65.09262630663734,-64.43904758810002,D,B,E,D,80.83173423640841,D,34.18652684780358,-6.3531260429437335,B,0
Other,41,US,-94.17880235089264,13.850024305875891,122.73966153644626,E,D,D,C,126.45263866453742,B,-177.09619461452303,-11.254117488121649,E,1
Other,44,US,100.02160046782771,-40.93469676711453,-44.78738260887785,A,B,A,C,-99.56342129430874,E,238.05839982730612,-35.17622967278623,B,1
None,58,US,-54.387456027726074,-73.86472814925013,-11.369400452129478,C,D,D,C,-51.5134120841119,E,-19.65619013637689,-238.38441559827933,C,1
Jewish,93,US,128.94401285679766,14.094329008328387,73.2343445898783,D,D,B,A,-4.66243104905149,D,12.536400105216746,16.081428588471045,C,1
None,28,China,27.23241593732476,236.16176865684264,128.3335043911508,C,C,D,A,127.00814127710632,C,85.59139985288964,122.08356115575367,D,1
Buddhist,96,Other,89.23195715041938,-147.40496960088407,34.97068312426431,A,E,B,D,82.18801505699325,E,-4.450048418665551,-85.71273059303961,A,0
Jewish,72,Germany,-81.38244856938293,-162.61948021042505,-10.666716177370379,C,D,A,C,-196.8755407405879,D,-21.312014672131927,-63.7208828515038,E,1
Buddhist,87,US,65.83234832228926,-154.27573929443318,-190.12069099269434,B,A,D,B,55.649758564628,B,-237.6274360630498,-79.26400472494316,A,1
Christian,30,US,-186.40497992320866,64.00449864346494,-64.65867734989567,E,E,D,B,148.05101407797568,A,171.36352108726211,31.496021761515347,D,0
Other,55,Mexico,34.940498409601894,-11.908165239944708,-100.27203270917471,A,E,A,D,74.23815183104216,D,15.109484038554587,-25.054143475766605,B,1
Christian,47,UK,42.242290045613146,79.1065632919827,82.41264331472456,C,A,C,B,-24.854575271064135,E,-29.46641717627243,-148.34836028533505,C,0
Buddhist,23,Germany,42.325508967875024,22.752200962180762,12.537807566304018,C,D,A,C,16.223364726998252,C,-3.9152462119080718,-21.498211599704216,D,1
Jewish,43,India,-30.058826847587206,51.78176871356662,-17.458205317610336,B,C,E,A,119.30773271498066,C,7.6111405034239885,-1.64114053660833,B,0
Buddhist,71,India,13.990438848785692,-92.0533811362875,19.03675149251383,C,D,D,E,-99.42854227687751,C,-95.09923172006742,-129.79207554646192,D,0
None,53,UK,61.10005634574895,40.783475136795424,48.399582540200186,C,D,B,E,103.15464747600014,C,-128.21463536821997,-19.240469897155847,D,1
Christian,42,UK,106.21750175788802,89.67411096108493,106.83694765203207,D,D,B,E,60.17138193825045,D,-96.88845898923297,62.74972089814577,A,0
Buddhist,70,Mexico,-170.44628676507284,18.74122163683229,-72.63747723336728,B,A,D,A,232.88191905260854,B,56.82935936271719,98.25487756803581,D,0
Other,93,India,26.280721618761664,-91.9366108542765,122.30256683883603,A,A,B,B,54.88465842011241,A,3.8292822400737543,113.04740138820151,E,1
Jewish,44,Other,-140.01883223595323,-69.28093465884612,78.87145799917703,D,B,C,B,-206.79676993230407,A,174.84515802527497,66.36801814830847,B,0
None,63,India,-156.81449430026092,-140.83229751376308,-55.37541679849986,E,C,B,E,-54.519409118771875,B,-1.15121810450105,32.55919859896173,B,1
Buddhist,69,India,-53.36883228766579,-67.314567689434,-60.71266710658166,E,D,C,C,-143.2687872345346,A,-306.7144919462361,197.19570734660215,C,1
Other,21,Mexico,112.94888317354244,55.344437669720314,54.77525833113466,C,C,D,E,81.57490302844059,C,56.33118422521369,76.11105486005513,D,1
Other,35,Germany,-90.78631629686595,80.70200700400774,-121.14235616974184,B,A,D,D,-86.67146958145727,B,112.89134504400755,-50.014894715424184,E,0
Hindu,28,China,84.70292599620669,61.344157110606275,189.68512414836275,A,C,E,D,19.297618972082706,B,177.5564801999566,5.982246375276365,C,1
Buddhist,75,Germany,78.32292420651059,78.03775447985446,64.17892576230352,C,E,A,E,33.007655817931486,C,40.42179044537913,-353.43154213330774,C,1
Hindu,99,Other,-85.23981169203735,59.07431166613344,-112.87897080519613,C,B,C,D,-214.84808927495905,B,75.24888701245858,33.32178906414322,D,0
None,89,Brazil,-45.534016319277484,-169.59526797740506,19.802611698936136,C,B,D,A,-84.76338636306076,B,-49.65862471790626,87.26702799031291,C,0
Buddhist,99,Other,35.441291587067084,118.34582876702875,22.395730915699247,B,D,C,D,-94.52581346267652,B,108.92527221992042,88.0107475658501,C,1
None,27,Other,16.470795550811722,13.713737984211186,-161.4231519498583,A,D,C,C,-42.572081589556106,D,187.87300029971783,92.58315305412057,C,1
None,92,UK,144.37885318013275,-76.32955374661742,-59.34435928411619,C,E,D,E,133.89227036253192,C,133.94660868057846,-30.350246984198066,D,1
Jewish,52,Other,120.18595435464215,17.47664823259801,106.71248712648101,A,C,B,A,-73.77649600891013,C,112.33761755607073,96.86554485301653,D,1
Muslim,93,Other,29.436396132692234,-13.661961204675185,160.6024775026503,C,E,C,E,205.47851857430638,E,10.223158823246479,62.79935326665629,D,0
Muslim,32,US,-50.08803623015095,-142.65389350203947,-72.72241119340751,E,D,E,C,-164.97653868340575,A,37.14256517610542,-38.34237158534639,B,1
Buddhist,68,Other,53.604360105462646,3.4529716227548817,-188.91219912477368,D,C,B,E,72.2546812452853,B,3.9058790828039562,66.89555031740649,B,0
Christian,25,UK,10.509956093131068,25.23662792385295,145.65041596327944,D,E,B,E,15.10078670088673,E,123.01904644315715,81.61058041298091,D,0
Buddhist,97,India,89.5310107827224,29.910928004012305,33.86845715604206,E,D,E,B,-153.5622806054926,B,200.3205293465076,1.796003932965241,E,0
Other,73,Mexico,28.96096492638221,45.28795938965482,2.814757103955888,D,E,C,E,-47.06174219716625,B,29.924422031754403,47.677235215271516,C,1
None,43,China,-60.19739927601289,142.26440491004888,-79.61630065049715,E,D,D,B,68.11546269569016,A,112.09618894048197,-70.48961066131594,D,1
Muslim,61,UK,96.23228336226913,18.81509948135797,-45.87388972124176,A,C,C,E,53.737218792312,E,-198.82727807179248,25.001989294962872,D,0
Muslim,51,China,4.249194132735236,58.72365550990347,-16.69472913828858,C,E,A,D,-11.71540079728365,E,185.95640688790274,157.48330511638957,A,0
Christian,43,India,-97.61317299486373,-76.90971819730537,-108.5851487832455,E,E,A,C,-61.47102289795994,B,-129.06480834603988,-32.25302463619781,E,0
Other,37,US,-123.77051113331225,-80.97284564376287,166.3717191535149,A,A,E,A,-112.257940366899,D,1.1982395249535784,115.482608125913,E,1
Hindu,80,Mexico,-94.80851184946492,-1.196184435956296,-12.500212764438364,A,D,A,B,52.243793961512516,D,2.170203822014742,185.01695751105387,B,0
Muslim,74,China,-91.20681529594378,2.699461120524199,86.51046110993224,A,E,C,A,-82.37998764984603,D,-28.976854911129017,0.8326995368490872,C,1
Jewish,70,UK,68.90555904406477,187.64191858207087,22.280578768143393,B,D,D,E,42.139326677304666,B,-0.8049251076826547,111.89783315450109,B,0
Hindu,57,India,-125.59193514369741,166.9878786819281,-69.41990456719134,C,E,A,A,155.58629611258883,C,-64.59256802370685,-2.9693367884677633,B,0
Jewish,96,Brazil,187.62019776040592,14.121609136611992,101.57486126463155,C,C,B,A,202.88317262573602,B,-188.73438151712745,94.55883655249794,E,0
Other,72,China,6.275422340139619,-164.73583516478445,-144.03545578085237,C,A,B,A,-28.951730212603564,B,19.19468751850654,191.21666750321566,C,0
Christian,53,Mexico,-63.108735927645164,-95.34221413930636,-63.75197353796086,B,A,E,A,-45.04726347998183,D,41.79871411211714,51.96106049504646,C,1
Other,59,Germany,10.220354200258273,-58.936912407296035,26.425861249141537,C,B,D,A,57.24831701231141,D,139.1009891741727,42.17090972867559,E,1
Other,98,Other,-5.803626181112669,50.944082653286834,-76.7592450991256,B,D,C,B,108.86919383124958,E,-30.623749201998034,-80.03543947976507,E,1
