veteran,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Non-Veteran,49,E,A,D,D,C,-114.13347229917727,-54.779797043850685,E,47.87755324783626,-40.35666316304539,C,B,72.41515978628213,C,C,D,E,100.86891783435117,73.07765841133536,1
Veteran,61,E,B,C,C,A,-104.41888749431025,-120.90953366626378,E,-47.60567798136889,220.21187230850936,C,D,-15.318067249568793,E,B,E,E,62.667674759730275,135.09796715596545,1
Veteran,24,C,B,E,D,C,-64.63073679283995,-186.09129107275368,E,23.556261459757565,-49.2560178157656,E,A,74.55371945045462,C,C,A,E,-39.12454237994973,89.90604260449875,0
Non-Veteran,55,C,E,C,B,E,123.50116333729002,16.589247725878,D,265.9327086062472,-243.5518036129316,D,A,-53.36834334943057,D,A,D,C,110.14893771561043,227.3953072457779,0
Veteran,38,D,E,C,C,D,-9.435162659619946,213.16403020518274,D,22.886027274607077,105.54937377333424,D,C,-218.95548574907818,C,C,E,C,0.08866092036903157,102.1304186416423,1
Non-Veteran,19,A,A,A,C,C,193.7183785202626,72.30827832044541,B,-38.336092740983474,-10.891864507307407,B,E,-132.22621681792236,C,E,E,B,-129.12143163384528,-58.59566669024026,1
Non-Veteran,39,C,B,D,C,A,49.491176665276114,-15.798787659251332,D,-79.93427912951152,2.064942198148247,A,E,20.93344329805087,E,E,E,C,-33.45722374340529,-99.25608567961982,0
Veteran,26,D,C,C,E,C,98.82626883302449,65.81725295520914,B,-138.27236363009817,41.341648798208965,B,C,191.77999390415238,B,B,E,E,43.12758224763648,71.30598945624847,1
No,77,A,C,E,E,C,-138.0714277303205,-73.50630721695003,C,159.23657342617423,13.920779611813314,E,C,66.76051172832975,A,C,E,A,-200.48598309215956,53.81440294909064,1
Non-Veteran,50,A,C,A,D,E,-35.717194103363944,-71.78111093180532,A,-3.2280287438920676,82.26575188535905,B,B,-27.78232235613123,D,B,A,E,159.91297134440256,-59.39436830972657,1
No,32,E,D,B,E,B,-32.80159120871309,16.999104468931243,C,102.11915866197414,-158.21523908646552,B,E,76.22913928831566,A,A,C,A,36.69569980541242,63.37437427355073,0
Veteran,23,D,B,B,E,B,-93.48460724787263,-74.37979992218419,B,72.34915955231992,-116.87013785016094,A,A,60.46931049139867,B,A,A,C,-20.148748574824417,34.03709021853656,1
No,39,E,A,E,D,A,180.64087661913064,39.91302502149297,C,-167.78979219758327,35.641237966312985,E,B,-87.53620099563756,B,C,E,C,-61.140700994041055,-76.40402480571244,1
Non-Veteran,63,B,C,B,D,E,10.558757470651214,197.95583313606917,B,-77.98862212725331,201.2081815751366,E,A,83.07347212713842,C,E,B,A,70.47607750015227,-206.3101958375614,1
Yes,31,B,C,B,C,D,86.82922086814015,-14.234027459587054,B,150.85251573798087,-28.862672799825678,E,C,136.30703188516983,C,D,C,D,12.364181443839813,-0.34461699861838113,0
No,64,E,A,E,A,C,-68.23298635096026,-17.18135732585867,E,66.33036172676023,76.62567063708562,A,A,81.23027709896289,B,E,B,E,41.83818042635837,-163.03963997606263,0
Yes,39,D,B,D,E,E,38.756683154861484,49.16809833984249,B,45.304551048707005,-18.403987198380683,B,D,-34.30256208538871,D,E,E,D,-79.38204653903297,50.05954523682051,1
Non-Veteran,66,D,A,E,D,A,96.45056495574129,33.320671237620175,D,126.35480821784257,81.65739254145238,C,D,35.84711037331487,B,C,B,D,-56.111228740942366,144.9311878930152,0
Yes,64,A,A,A,A,A,27.571645298992514,-103.89204764818165,C,39.701940429217444,104.7729603671711,C,C,-84.55841593223063,C,D,E,A,27.14440413965295,-71.69151734026202,0
Yes,23,B,B,A,B,A,5.756541696495315,17.771393913885404,D,-40.0207951592479,171.48284438975801,A,B,-145.34052580910867,A,B,C,C,-24.693893951008196,177.81588453205487,0
Non-Veteran,71,A,B,B,D,C,-91.67146659699186,59.564598920369825,C,-77.44496403769256,-321.07121010836113,A,A,32.46039425130534,A,D,C,C,116.73305671832969,-93.60484449397434,0
Yes,31,E,B,B,B,D,55.83288089957079,-3.1434773807699075,E,-36.0982032407793,-47.4344922517552,E,B,5.182695907746136,D,C,D,D,-121.50078137343547,-6.1572892367445125,0
Non-Veteran,37,B,A,D,C,E,-102.09346631878371,179.66366339781203,E,37.713989095929314,-53.1997155071653,E,C,-43.3251361925938,C,B,E,C,7.9534357046746775,141.75021370407052,0
Non-Veteran,26,C,B,A,E,B,116.68109963274644,-92.55539436385892,C,12.654938724670181,144.25547168260255,C,D,129.32507315152492,D,A,A,E,58.41056267533362,92.17112209397365,1
No,66,C,A,D,D,D,13.84298926285834,107.11280410530006,C,-51.56574013747608,-36.71648147970325,A,E,18.926379377107533,C,A,E,C,-1.8514509664047614,79.42949947137988,1
No,25,E,A,A,C,E,90.65999683082273,119.71651898560513,E,24.48457975242733,55.620400807834145,E,D,7.182931257765773,E,D,B,B,32.89931313411902,155.57772515230778,1
Veteran,32,A,D,B,B,E,23.61801759904771,-68.41680985173181,A,-61.76881298356085,78.23847040196402,D,D,89.51494537745316,D,B,C,D,77.77400378674203,-1.9441696103032207,1
Non-Veteran,35,B,E,A,B,E,-87.07577725748679,-71.26461703782722,A,-209.8631132546333,63.44197969245327,E,E,-17.802971139893383,B,C,C,A,161.95498907832453,-53.41430840668886,0
Veteran,77,D,B,E,D,C,-129.98527506809816,-169.48610515524572,A,-211.44089321458824,95.91963336898695,D,E,114.3110794271374,A,C,C,A,-69.46698550511205,-23.836538943890737,1
Non-Veteran,72,A,B,D,C,E,66.58923205339302,101.6438013685012,E,20.34973025800399,-161.96250061486205,E,B,-66.80759312650389,B,D,B,B,115.32550392120737,30.166171365380347,1
No,52,E,C,A,A,D,109.16255100117273,-83.1759257418014,E,122.83279759903883,115.71102753674276,D,A,-13.416463044730428,E,C,D,D,-12.554642594990217,-150.8525471349845,0
No,67,C,B,C,A,C,-82.92285673146095,77.51895198597634,C,-95.5658549690157,-77.94569446730925,A,D,-23.72309203039582,C,A,E,A,54.71138309786685,-109.46759244447124,0
Veteran,40,D,E,D,B,D,68.83382854782857,-57.646369808548826,A,44.82445400658395,88.60176640672945,A,C,294.5492440804162,B,D,B,C,64.43570312889703,154.81604345981782,1
Non-Veteran,54,A,C,E,B,C,150.6178446177418,127.1438720322722,C,-109.430761217255,-57.172559020176436,D,A,166.2326097355368,D,A,D,D,-104.18970514123475,-26.58656091518135,0
Yes,35,D,E,E,C,D,7.47151824266008,-84.95773802223114,E,-127.90818172095966,-32.80463398904421,E,B,-0.22019483801330292,D,C,B,D,-53.85566689811038,-77.40745901987702,1
Veteran,24,A,E,B,E,E,59.36966217054266,-36.44562885805867,C,-6.223062631929344,81.34138036051873,E,C,26.30873984848564,E,D,C,B,75.15446857482392,-8.204701336181738,1
Yes,63,E,C,B,B,B,111.0266715156015,-42.45959686555318,D,-257.0197815643305,65.33564157319248,E,D,58.71505806841738,C,D,C,E,-92.56649797157856,-103.0792798552283,0
Yes,51,E,B,B,E,E,-59.415838652657214,271.0298417944042,E,11.210744553548887,-100.61345602232163,C,D,-77.21961342124627,C,C,E,E,29.18970779213196,9.760157561880549,0
Yes,41,D,D,E,E,B,77.12725634447044,-206.64635581189881,C,-130.96535457453865,65.90995295501035,D,D,262.17265984133337,C,C,E,E,-3.131787367617779,-16.372021583800596,1
Veteran,35,C,C,A,B,C,76.74025598313273,103.66120943779882,A,172.28404222822434,-69.60982078382386,E,B,-117.63889439682345,C,A,A,A,-40.72545567586127,-46.9804024486905,1
Veteran,59,E,D,C,A,E,-1.0497548840720037,81.39397272531998,C,-104.54177397459408,67.49505260072594,D,E,61.88800077896398,E,C,D,B,-77.0852332465072,-82.87507588184924,0
Non-Veteran,41,D,A,A,A,B,168.2290796105906,-17.572197470401758,D,63.63345221034766,23.843754635662755,C,B,83.50536051049231,C,B,E,D,176.82531848821415,-102.74481464401734,1
Veteran,63,A,C,A,D,D,194.79048714324284,66.44270145622502,A,-52.868987496648664,17.03102375901459,B,B,-44.34809257040823,E,C,A,D,8.886086125807116,-161.37687494575417,1
No,48,A,A,B,D,A,73.01515581775372,-116.46881270904711,A,-156.7111116631147,-5.226499326421893,B,A,-4.809506460599704,D,C,E,D,126.57504507259773,105.68555418484911,0
Veteran,25,D,A,A,A,D,121.08086056343237,76.01224912022644,A,61.43320098101588,-4.709514291892598,D,E,-19.026134126102814,D,A,E,C,-115.55364573184332,-113.336873273774,0
Veteran,42,E,E,C,B,B,-225.24228830352064,31.017486810659246,B,-134.59026025399976,-46.55258866358198,D,D,72.84185291896688,E,D,C,C,61.56427273066407,-80.51152948376419,0
Non-Veteran,45,A,E,A,C,E,154.48007272038475,147.24229698066344,D,-105.7475566829704,-0.520985637687733,C,A,65.73469015059855,E,C,B,C,182.16990907055458,160.48613562220729,1
Yes,24,C,B,A,B,D,-65.85271951168264,-0.630330130214054,D,-85.31849573224717,80.59535032518745,A,B,194.86051298047337,D,C,B,A,112.22739169807221,-45.29121432264695,1
Non-Veteran,58,D,A,D,E,E,-222.74858107886507,168.67928531436831,A,106.39088100858562,201.701262576693,E,B,-61.756395471960715,D,E,B,E,-50.56217779187821,-4.075183918495139,0
Non-Veteran,64,A,D,A,C,E,120.17740462462339,-41.88332109377417,E,-6.8247851910695605,38.945829045275346,C,A,-127.97408510626857,D,B,E,B,-15.646048660009956,61.16252091394963,0
Veteran,18,A,E,C,B,D,-68.85179486149536,3.030438390893199,A,56.135063133050714,-12.365725482469191,A,D,-34.2628082658417,C,A,E,D,25.201202781105707,-86.27416784954202,1
Veteran,59,B,C,D,D,E,22.517474320084634,53.387867821079446,A,189.84505559457708,-3.2206137807248347,E,C,-78.37515498207546,C,E,E,B,-88.53027737979376,-12.526226155933392,0
Yes,48,D,A,B,E,D,13.90396822172596,-38.08056287973585,D,63.41842705028636,180.13622524725946,B,E,-86.12515144693946,C,D,E,D,-130.80573836310612,-103.59529604387725,0
No,73,B,E,C,B,D,68.64073538634905,20.443276169084328,D,-9.550913799719655,-67.9504846206279,C,E,65.89644369774103,A,A,E,A,25.918668368050124,185.1857692518278,1
No,32,B,D,A,E,E,34.4172934281329,168.6099082464096,D,28.897818945902753,43.03496550897791,C,C,128.64594759067037,D,D,E,B,13.375631533830573,27.147507351706434,0
Yes,38,E,A,E,B,A,-110.20396872494105,15.828585726585661,A,-81.95016886195837,30.884214698959394,E,D,-159.16934672500338,B,D,C,A,70.8900350031382,157.9648059731781,0
No,34,A,B,C,E,B,-24.719396385594543,162.77788362260046,B,111.97502390150433,9.820240439697788,E,E,-82.92734123417996,D,B,D,C,44.47082448954266,247.99056312733973,1
Yes,19,E,E,D,D,A,-22.567828605616576,69.78099252466002,D,97.80095884616406,38.025917838408205,B,C,46.957502302215545,D,C,D,A,-169.31099160138925,-188.83711602430142,1
No,56,E,A,C,A,E,-58.04462077081502,-30.98324181609581,B,61.95322013308188,-39.82780032193099,C,E,-113.67446298015302,A,E,D,C,-139.2491003706809,-116.99063205372909,1
No,49,D,D,D,D,E,-103.24745596932291,-177.12591917065566,D,49.18670429492771,-164.77575876412587,E,C,-45.02778748603741,C,D,B,B,-40.35485351438261,36.15100106983818,0
Veteran,72,E,E,E,E,A,6.911290358664117,-91.54267899414761,B,-47.64527384022125,121.60133494649195,B,E,-106.77160152922896,B,E,A,A,79.26582798886716,175.04612832117402,0
Yes,21,C,A,E,D,E,-72.1040229557537,-21.016739720717823,D,51.374330250691244,-19.45170879577561,B,C,174.3134095791728,E,B,E,D,24.618757042426743,87.7175829671218,1
Yes,42,C,D,C,A,A,-50.4789762491007,61.48216217812369,C,-3.5863528323894363,-67.12606335203058,D,E,39.0878696289746,A,E,C,D,-53.381497707938486,-65.96208347818418,1
No,23,E,C,B,B,B,35.83827592643235,158.75011708310157,C,-42.17864094799349,-129.36554049109716,A,B,261.200756226561,B,E,E,C,202.2411662214505,101.30589282024727,0
Yes,46,D,B,A,A,C,13.669972801988168,228.14259733316717,A,-139.62633024769815,-35.46348079567167,B,E,34.58550451009353,B,C,C,D,107.6334754816874,33.301296932240646,0
Yes,32,B,A,B,D,C,-156.18957216916854,39.958577507942664,B,127.13470977695232,79.18676711026168,C,A,-79.08823797629843,E,A,E,E,81.82191289280914,-26.800230955756142,1
No,73,C,B,D,C,B,92.2335554104429,-106.01654017707767,A,87.51170246299549,158.55942619917693,B,D,148.13437353115685,A,B,D,A,-27.03540836479517,78.62075228737227,1
No,71,D,B,E,A,E,123.11604946820125,189.17111138726256,B,-94.58387411154794,183.5835053356136,E,E,-165.04726866934536,B,D,B,D,108.61026963042025,124.20450279353035,0
Yes,68,A,C,C,C,A,117.17873871152828,-62.06458419618571,D,68.15431197495052,63.43363873309621,E,D,123.17867359144697,E,A,E,E,98.56861268222121,-176.72097343341406,0
No,60,A,D,D,C,D,-69.88748621947745,178.96634773734212,C,40.101531110041385,86.18442797453929,B,A,-172.11967974469616,C,D,E,E,94.0368213411384,47.87758726555118,1
Non-Veteran,53,C,D,A,B,C,114.98390973923583,45.73779280307243,C,143.0483850480466,-16.322980926933095,C,B,-111.16036551121233,E,C,B,A,52.658800460797,-62.328376143276664,0
No,21,D,E,D,D,C,-103.38039196474342,205.22186700370898,E,-75.3718811598303,-17.245646948265065,A,D,34.299129087257654,A,D,E,B,26.91952090576474,134.05023451077702,1
Yes,40,A,D,D,A,C,2.488865755800927,114.17566261962358,D,-97.74730681855472,50.77300742404548,A,D,-87.59818561636273,B,C,C,B,46.39480694223549,69.10534340980075,1
Veteran,61,D,A,B,B,C,58.08538264284112,131.2615751798647,B,63.73041052027541,72.69030780145391,B,A,134.31241086333478,E,C,A,D,54.617652773458246,-128.98957737070248,0
Non-Veteran,46,D,A,E,E,C,-60.092320739410944,47.872954871849615,D,-139.34550435041302,-219.689747649055,C,E,170.65554628415626,E,C,B,B,118.57646544788092,-62.30116087223483,1
Veteran,56,E,C,D,B,E,-37.83515599327517,-160.1500558479778,E,-44.16930594278563,-153.37970276010697,E,A,4.762495033402103,B,E,A,A,-112.10192056583801,49.01060276816061,1
Veteran,38,C,C,E,C,C,-26.823512308116133,212.955974965266,C,59.31407937179488,-24.866238652875104,C,E,-174.32873759485133,B,C,C,A,111.8167873860806,41.19658010259197,0
Veteran,34,D,B,C,C,C,3.992857731254991,118.22942029941674,C,-3.0536927864839654,-5.228957273057591,B,B,38.798135041889005,D,B,A,B,-20.394118750877617,-94.00629066527374,1
Veteran,47,C,B,D,C,B,-66.38303701201998,63.35598110396968,E,24.94370649873923,75.02635451486098,A,E,-14.958930976675175,B,A,C,D,62.61233354031147,-175.0879460911968,0
No,24,C,C,A,A,A,-13.721568774478005,24.135128914842575,C,-70.93188970529025,27.966642994477663,D,A,-119.90035275057454,B,D,A,A,-44.22777538574101,5.9933909804418155,0
No,36,C,E,E,B,D,32.3895045884927,-83.74408593772851,A,130.24569341136637,39.628635619096926,A,B,25.19285057315419,C,B,B,C,-140.87249096713813,28.520378183647153,0
Veteran,72,B,D,E,D,E,-12.94101931504206,-59.89971891511563,C,65.599559008565,32.826691187038776,D,E,139.83427989390847,E,D,B,C,-43.52518186420711,56.038851861586224,0
Yes,70,B,D,E,B,B,158.10261365572686,-81.50905109050169,D,-19.604121222016047,50.27009084543713,A,D,120.93797530629348,A,E,B,A,-53.094176020916684,-14.574654223133479,1
Yes,26,D,A,D,D,D,-134.25669841271764,9.773686428042234,B,19.021117261077126,92.68709567466551,D,B,126.39580536801449,A,C,C,B,-176.2335721534395,-148.00798517072337,0
Veteran,18,E,C,C,E,D,-55.11567243316803,59.02865826881185,E,11.763842429523814,135.65734272991216,E,C,-46.985086098937046,B,C,E,D,-15.525474696893282,-6.898234166810653,0
Veteran,29,D,E,E,B,B,-97.73922524615365,-0.3866241568654183,B,114.50806244545284,-23.097734626048506,E,A,157.35909466735302,C,B,A,E,47.24124179294211,43.951272008911964,0
Yes,27,C,C,D,E,E,96.45649532467363,21.388982066826344,D,143.93923207001342,4.9395646865307326,C,B,31.978343704864365,B,D,D,D,-153.26777810671445,-93.31549893518148,1
Veteran,26,C,D,A,D,A,-30.28034747789203,111.95998668935428,A,-14.742666228006499,21.41354231059091,B,A,-39.25840987812741,C,A,C,B,-58.853770417106524,-2.062903736940635,1
Yes,63,B,A,C,D,C,116.0924075067244,-158.5856485005761,B,-12.346573465543791,19.48837047300008,D,E,-51.35282953979764,A,A,C,B,-56.663708905859124,-59.48086479050657,0
Non-Veteran,79,D,A,C,A,B,162.44406079737,93.19335179613407,C,-92.01821367800565,-58.06213789928728,A,B,121.23426049487482,C,A,D,E,65.55794491662573,-119.77554725036077,0
Non-Veteran,49,A,A,A,E,A,-269.2718639567683,-175.66586828303633,E,-7.568222041411561,-39.192680418409495,B,A,-123.99218148154402,C,A,C,A,13.422943158827819,75.17372770610812,0
Non-Veteran,19,E,C,A,E,D,-154.19947737051842,77.46388364449103,B,124.04979831913572,-224.72042409694723,B,B,-44.659332067052794,E,D,B,D,-175.8691670853453,166.7887636450379,0
Non-Veteran,71,D,C,B,B,E,-24.213726988772,-52.31105937780782,C,-49.28799942575093,16.714529061533444,A,B,58.895004182527835,A,B,D,C,-64.69960193224551,-141.6734834851358,0
Veteran,68,A,C,A,A,E,-77.64409380508248,156.1158826844913,A,-59.141374293864644,40.925503405226706,A,E,-39.82039107934726,C,D,A,A,5.429512927396135,-75.01785816891801,0
Veteran,42,C,C,A,B,C,125.86894908339576,151.59241297029422,B,197.3506476656714,80.3168097762213,B,C,130.85012259559494,E,D,E,C,-26.070884148233276,-54.0633435304388,1
Yes,20,B,E,C,C,C,16.87850557104688,-182.96992615906632,E,78.1433507108045,29.074182809755513,E,E,70.29560214697412,A,A,E,E,-85.76952249683478,-89.16930045404685,1
Veteran,60,B,C,E,E,C,145.53443983556681,-42.92450009377807,E,-65.7930838656868,-165.45242235374982,A,C,-148.98198356076853,C,C,E,B,-42.77918348085784,92.56536054712929,1
Veteran,62,C,A,A,D,D,62.84871815867608,86.40644290992553,A,-60.89090453891836,69.46810567175487,D,C,-96.6627451948535,E,D,C,E,-42.846093438888936,-39.56721482563948,1
Non-Veteran,37,D,B,E,E,A,-193.61797471034203,102.39989066826396,D,-24.78188111514745,18.617663429663153,C,C,81.13626709318198,B,B,C,B,-56.0096258824926,35.9135841889366,0
Yes,76,E,C,D,E,B,-94.86702823992692,112.11816174740537,C,138.1519063132929,-42.93444421703539,B,C,121.38061172991463,B,E,E,E,78.30229472654477,107.42274122621329,0
No,41,D,D,C,E,A,9.239040288346743,-72.82262015294091,C,-150.8745354051736,-68.49056169596615,D,E,-113.17583581327892,D,C,D,A,19.440811661474918,54.638348215340734,0
Veteran,32,C,C,B,B,C,-46.47970949261101,-58.45079908754239,A,-100.65983328354231,40.288755452299654,A,A,-70.41492883479275,B,D,C,D,-18.11053630548784,-91.48659845300632,0
Yes,28,A,E,B,C,E,-34.92354750891021,-20.570510960422364,C,70.58751316841865,129.5300853212838,D,D,65.04041679912294,D,C,C,A,-138.22982092249643,132.35845815656154,0
Yes,29,B,D,C,E,B,58.20008672909051,17.84801522562551,B,-27.151634660965218,42.62339082022743,C,A,191.90651940103,E,D,E,C,-26.584684800088855,-19.678863936665696,1
Yes,19,B,C,C,D,B,16.641839113271182,121.65012012306448,E,-97.43012176888716,-4.472203357773399,C,E,95.7280114373249,A,B,E,E,12.633095886303217,13.386683469325384,1
Veteran,52,B,D,B,C,C,-130.7604859316566,-97.39901217972645,A,-40.99396536950006,-169.02507204501018,A,E,8.609373160478771,A,C,C,E,92.72613799519235,29.885089494502203,0
Non-Veteran,36,D,B,A,D,A,-109.0683408462465,-30.74609052845958,A,77.5269692588305,-76.39580339267603,B,C,104.46392869613364,D,D,E,C,37.68136991397542,111.91751297190649,1
No,41,D,E,D,C,A,100.06622052201838,-82.96640797616993,E,10.359076366860375,57.710071547691946,B,D,99.83750981316668,C,A,E,B,209.77807838140657,-141.45318341980422,1
Yes,36,D,D,C,C,D,8.831406670832555,54.01350203879737,E,18.52329604012066,-69.13293324927649,E,B,78.37256970450483,B,B,E,B,-27.47122317008278,-102.61251055633956,1
Non-Veteran,20,D,C,C,D,B,-44.466070027141654,-160.63105655904002,E,22.43718688149682,-310.4063787451569,C,E,154.3537627111776,A,D,A,E,-4.426588599354851,146.1014343782209,1
Veteran,29,D,A,A,A,D,170.1031024631717,-71.2275183503899,B,43.25823236748781,-8.262274069266837,B,D,-83.93785880815618,D,B,E,E,70.88276424209685,61.59750294638173,0
Non-Veteran,44,C,E,E,B,A,-92.82519072049683,87.06447207130611,A,-23.0481957033233,89.75279497204127,B,B,291.43332547789817,C,E,B,C,139.9248025556227,-68.8115319424654,0
No,27,C,C,A,A,D,52.73962614410175,48.11099248794195,E,-45.896019852451644,11.207498731281838,A,E,120.9694017909139,B,D,A,A,88.49584426024614,-52.25223343467411,0
Yes,74,A,D,B,A,B,-90.82958118463048,-116.41806152433969,D,-97.5083517879976,113.6030691114159,E,B,35.129300149182576,C,B,B,B,-40.495234058728514,-19.554954899379972,1
No,42,B,A,D,D,A,-172.55762354457937,182.11740364868407,B,-100.9778264113308,-38.05548794585768,D,D,42.33717158838894,E,D,A,B,56.40383311213854,-110.15350052319887,1
Veteran,66,E,E,B,C,B,111.59516416553619,75.03122585849727,D,-79.87525573164513,71.57641140451541,E,C,108.12400318837854,E,D,E,B,75.53885011976273,110.36577754312067,1
Non-Veteran,79,A,E,B,E,D,104.29176846197832,-39.08848541025671,A,95.43663739300703,-166.9830657324642,D,B,-125.69685678786003,E,B,C,C,156.20452024020392,41.7781703744323,1
No,49,B,E,E,E,C,-270.16536089992326,82.96561887237974,D,149.8988006534634,5.9648537075941785,A,E,-38.5158954533601,D,D,A,D,-34.271446371681755,176.6745059195908,0
Yes,37,A,E,A,D,B,3.739026289854972,-90.01117310704512,C,-8.73506552300626,-42.021868108673125,B,A,13.479279003885683,D,B,C,E,-106.3956520795848,24.524519814687448,0
