genero,country,sexuality,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Female,Other,Bisexual,26-35,E,C,B,A,66.1035667977965,C,107.54948727407239,A,B,66.15383631173182,C,A,-83.29594859833807,34.58193286245224,C,A,62.51966116498803,26.440780312993517,1
F,UK,Other,36-50,E,E,B,B,37.21984443117157,D,11.934521777012415,C,E,52.38881048066797,D,D,68.85420386497768,163.96011712163423,C,A,-11.959447962769627,-59.49658548469188,0
Other,Other,Other,26-35,D,B,C,B,-130.62625548980594,B,130.63430421699172,B,E,-192.63907805425052,C,E,-22.652675347028598,-155.0044505750669,E,B,-85.40582885028525,55.72710097467283,0
Other,Brazil,Heterosexual,36-50,E,B,D,B,-9.964319613221907,D,54.98353168943998,C,C,-57.62740128827784,E,B,136.4366163085989,46.03689983345528,D,A,-79.62113936384576,-148.22807493594422,1
M,India,Other,18-25,A,C,C,D,43.06596032169437,B,12.246568962018971,C,E,99.56245638661187,E,B,64.17176548429197,-98.24171616360238,A,C,-1.1550777523179612,-1.733751905483109,0
Other,Germany,Homosexual,18-25,A,D,B,A,-91.54392001380434,C,-50.266004103695764,C,D,-74.75853906320485,D,C,-74.41872235008198,-3.507089687151065,E,C,28.229650022301566,78.37152772933969,1
Other,Brazil,Other,65+,B,D,E,D,-7.514823698846583,A,234.50773054956878,E,B,-54.0485908200983,C,C,-163.89486640030285,132.61761783869022,D,D,-127.17763455040247,20.99120546758156,1
M,Germany,Homosexual,65+,C,E,B,C,88.51392223134236,C,-103.77894562387462,C,D,-103.25754729174356,C,A,-216.96329431741734,32.79289503113369,C,E,-130.29215863281237,28.796180035197573,1
Male,US,Other,65+,B,C,E,D,24.3904533725265,C,-6.59738881690818,A,D,-42.73447824261971,C,A,38.24316664860713,-27.45445333624542,B,A,-122.04118068266658,-160.68927844941916,0
Non-binary,Brazil,Heterosexual,18-25,A,E,E,A,200.71307043052178,D,-36.14459086454971,C,B,47.795793908717734,D,E,-26.81956884855402,-48.34351718962815,E,E,-214.7106805643541,23.41870083428166,0
M,China,Heterosexual,36-50,E,D,E,C,-28.333004382734728,E,-115.84173182393182,B,D,-0.798073033386886,D,C,6.666833174213361,58.8911450688938,A,B,177.5173410994752,2.3558847182711053,0
Female,US,Heterosexual,65+,A,C,E,D,40.45127565690534,C,-153.93904358629382,C,B,-42.14773111401689,B,A,99.25830079350601,-16.890563544316567,E,B,129.2670091134493,113.96211433218066,1
M,Germany,Bisexual,65+,A,B,A,D,-137.54554218076476,D,147.40726453166351,B,B,-161.43185135018186,B,D,22.913060756744468,10.249826724360755,D,E,174.38806943640535,-3.852653112734549,0
Other,Mexico,Other,26-35,B,A,B,B,55.37401685117271,D,33.47854963696982,A,D,-130.51843055132488,B,C,-154.60463118808877,-1.7175581978162422,A,A,173.10639373180558,-102.79031285569383,1
M,China,Bisexual,26-35,E,C,D,E,59.39620486414934,E,-7.089888561977628,A,C,-280.98543997011706,B,B,18.599083833483345,-73.74792673989778,E,B,19.100418359658132,-224.2066781803937,1
Other,Germany,Heterosexual,65+,A,B,C,A,45.2347392694171,B,-68.25996293702129,D,E,-94.56749597904236,A,B,-33.920395883068736,51.77465258010477,D,A,54.86134447088096,101.6555265293539,0
F,Mexico,Bisexual,18-25,D,D,A,E,-47.31972440175602,C,174.67761217045577,A,D,-5.732051558443018,D,E,29.722219082970497,217.13454745347843,B,C,-141.75254858565998,117.66034840343589,0
Male,China,Other,36-50,C,B,E,E,80.78085771016164,D,44.78551132880767,A,D,37.29939556919632,B,A,-57.465903493019354,-117.64192955624888,A,A,-38.82842036091806,-237.87028427909095,1
Male,China,Heterosexual,18-25,E,A,B,D,-27.795889753308757,C,83.97568282089854,A,D,101.26026723034339,C,C,78.50823987060882,170.77721136244435,B,E,-97.57597635091523,-58.77780670800187,1
F,Brazil,Bisexual,51-65,C,C,E,E,293.2996083025355,B,-59.82456850254621,B,D,140.818787986718,E,B,-114.53831548551892,-59.70341090756227,A,C,54.40114082304246,-111.43974050520764,0
M,Brazil,Other,18-25,A,D,A,D,-147.66478161868736,E,-186.14475216701078,C,D,-6.9507145554871546,B,A,-123.09762505004724,140.74014089895968,B,B,4.103553287293571,-85.55171903693932,1
F,UK,Heterosexual,51-65,E,B,E,D,140.17819028126323,C,33.868623998622674,E,B,155.25471875327858,B,C,-69.63415210691312,89.553269530074,D,B,-126.55689034745828,42.976806815688384,1
Female,India,Other,26-35,C,C,E,A,-203.24850493708874,A,136.37806932213326,A,D,17.885682518261348,B,C,-200.50833341987308,-32.944650758825375,E,D,-12.245182755529859,39.63820494655758,0
F,India,Other,18-25,D,C,E,E,109.07785450197778,A,74.46376289616549,C,B,-31.478547113307272,D,E,-23.281985506543304,5.992599706052366,C,A,-60.722772771497226,100.906380639474,0
M,India,Other,36-50,A,A,A,B,-150.95348601372936,C,128.87576022885122,D,A,7.13974886570566,D,A,44.681110981908965,-121.84731042427306,D,A,-107.53124822578015,34.272556967479446,1
Female,Other,Bisexual,65+,C,A,C,D,-94.99626080573749,B,-159.0277070423606,E,A,78.58806462181052,E,B,50.89001237340271,179.3420662315948,B,C,-1.7051883925858207,18.19966071131553,1
Female,Germany,Other,18-25,D,B,A,A,48.75819329597749,B,20.215778728824056,E,E,-17.84346461646493,B,C,166.763766096388,-41.98037957666108,C,A,89.78465098154466,-55.720564494020174,1
Male,Germany,Other,26-35,E,C,A,D,151.78853747632337,C,-32.462579423818106,D,E,-64.205459097095,E,D,159.5138686098461,136.81113627101632,B,D,-49.22006070825014,-27.244447220500128,1
Female,Other,Homosexual,51-65,A,A,D,E,-171.5986916134452,B,7.5570815034597825,B,D,-140.7246498107145,D,E,85.61489663141701,-5.651420598073012,B,B,78.247346040104,-59.45809498712477,0
Non-binary,China,Homosexual,26-35,A,E,E,C,-186.9769682784114,C,-37.31241175284725,B,C,62.71212535575516,E,E,-249.7810826213477,-69.20385424240322,D,B,-192.0993912485232,-86.93803885440892,0
Other,Other,Homosexual,65+,E,E,D,B,-145.38507140293325,C,-24.36627798165784,D,D,101.92346669995848,A,C,11.926246402558077,-72.4309429542536,C,D,-10.303308566085423,107.93556713998281,1
Non-binary,Germany,Heterosexual,65+,A,C,D,B,-114.41225441194484,E,12.885752519263564,C,C,-6.8733853415508195,B,E,-25.051089050517284,-13.838443631514325,E,D,169.84488532259908,-10.459977690238324,0
Non-binary,Other,Other,65+,E,C,C,C,-159.8232023038309,A,-1.3824713094960046,C,D,-85.92464745224386,B,B,-58.247764172490456,-14.348467833697192,A,B,79.91686833332948,-74.15526009415721,0
F,Mexico,Bisexual,36-50,D,B,C,A,0.8184227011785549,E,87.45249541813969,D,E,-74.32581758214847,A,A,197.1593223641181,-148.99926176801367,D,B,-184.06974067668637,-66.40931926446049,1
Other,Mexico,Heterosexual,18-25,B,B,A,E,-133.43002813884587,C,74.73403611954285,D,E,-55.011441431881416,D,A,-11.734561725049055,-13.329634833032348,B,D,29.780905483346213,-49.91046654660132,1
Male,US,Other,65+,B,D,A,B,270.71890510071626,E,224.89273272661362,B,E,4.108546534328218,E,B,48.66146918684059,-70.29650143906473,D,E,49.694296513683774,58.11021441669391,1
M,India,Heterosexual,65+,D,B,C,C,-49.791535400163,C,8.461521765256014,D,C,61.14136638273446,C,C,-203.59270184192417,34.018897165611335,E,A,133.46676021721186,67.15663176768885,1
Other,Brazil,Bisexual,51-65,D,E,A,C,223.05874525982873,C,59.655958668421405,D,B,15.64081772234329,D,B,-46.631036978986366,-219.97486653743107,A,E,-116.92283653522088,34.878479118594605,0
Non-binary,Germany,Bisexual,65+,E,B,A,D,9.85034431023598,C,48.923528643866184,B,D,136.56198966216456,E,B,188.26970598668885,48.14195286325136,C,E,14.433095976951108,-58.445001716004775,1
Other,UK,Bisexual,51-65,B,B,C,B,-124.37828138096292,C,144.62538136529074,E,D,27.080996888436065,E,B,-117.6194354030323,114.1786631870753,E,C,-28.728244854627526,38.00027899871057,0
M,India,Bisexual,65+,D,D,E,D,5.8525640441697595,A,-71.72898786856042,E,E,94.11111357727442,D,C,-80.9243521114286,160.87937427072882,B,B,1.967425628372504,-78.67530964069402,0
F,China,Bisexual,26-35,D,C,A,D,177.45373504201504,B,50.57407974724353,B,D,-133.11677940215765,C,B,128.38740147669324,16.266482590255844,D,B,-105.07814368797148,-50.63826732855525,0
Male,China,Bisexual,65+,D,C,A,B,-93.89847164934226,D,66.04503124087748,E,E,1.6375236458325042,E,B,-31.70656825370484,-113.03852268095305,A,A,87.32104729825795,-116.49170954136952,1
F,Brazil,Heterosexual,26-35,E,A,A,E,72.60228784842701,C,-53.518590489081774,C,D,-43.92925499873515,B,A,-20.016243707585907,134.07649373309354,E,D,-35.9876048353197,79.08655858308529,0
M,China,Bisexual,36-50,C,A,B,A,38.11075909091079,C,3.929635909439878,B,B,90.74702605138253,A,C,57.086711723475744,78.91598707363717,C,B,85.98483847064047,122.05088094213157,1
F,Brazil,Heterosexual,36-50,C,B,A,E,181.66039687907826,C,-39.50246205508801,A,D,-8.356033282525608,D,C,-207.0990580615384,12.02612040011083,B,C,72.74532657542323,81.2475823746649,1
Female,Mexico,Heterosexual,18-25,C,C,C,B,-99.52459072470143,D,-174.70402518841396,D,E,-29.17462141108213,E,B,203.63007627813982,-176.9776887633082,D,D,-119.23872079489178,-32.7468607631811,1
M,Germany,Bisexual,26-35,C,D,E,E,-48.25072179396994,D,37.2382652294705,A,E,-53.59184547163295,E,E,63.37107193647612,20.319717726979857,D,B,-149.72082472856204,-36.04624678394409,0
F,US,Other,18-25,B,D,D,A,116.34429866612793,A,-37.52436916703952,D,A,-78.04604261093857,E,B,-29.1649497173305,-229.6109844004314,C,E,-54.07363398760595,58.786185296558116,0
Male,India,Homosexual,51-65,A,E,B,E,-137.18093634057325,A,-146.64728715423857,E,E,-125.2051748187608,E,E,-41.7043324037417,43.553220594486305,D,B,69.92682075076992,-97.24915884165226,1
F,UK,Homosexual,65+,E,C,B,A,-94.5833379208483,C,123.25059117405574,A,A,247.67873562987953,B,B,28.813831370397157,-21.681627481478376,B,D,99.13022094101039,36.6453022829356,0
Female,Brazil,Heterosexual,36-50,D,A,D,D,168.99115568032323,C,-35.69180440613008,D,D,-65.40452583300032,E,B,2.3915044545625967,-135.4909718870679,C,E,144.68196076894395,-30.16137978670036,0
Male,Other,Other,18-25,B,E,C,C,190.31176942631595,A,1.6945395017815033,A,D,-176.50559030643757,C,E,-234.57400758653205,-96.78402465941089,B,A,26.804003141538953,87.34570851043847,1
Other,India,Other,65+,B,A,A,E,-106.71593048889545,B,-63.660041114675025,C,A,-22.644326475002128,B,C,172.74447427563484,201.34424174287778,C,D,48.75015649493049,132.67426720058216,1
Other,UK,Other,26-35,A,A,B,C,4.693017967177034,C,-103.89220864738849,D,E,40.986006686339245,A,B,178.5190735563733,-130.82288295266093,A,D,141.73034808169947,38.38206916943952,1
M,Mexico,Homosexual,51-65,C,D,E,B,-22.999687714968196,D,-80.09355903855804,E,B,-14.494706863404595,D,D,5.10191626676936,56.468532070700675,C,E,-38.788513909444404,-208.16825901678854,0
M,China,Other,18-25,A,D,C,B,-18.963932334692117,B,33.31553456381637,D,C,-100.43445470887275,A,D,-52.12199116739485,-26.76564338045097,A,E,-36.37178823763735,74.19647971362787,1
Non-binary,US,Other,26-35,B,B,B,D,-145.26368198769902,B,154.9508187328777,D,E,94.98157542653932,D,A,133.06685752159305,101.72793456854205,A,A,-39.61247858311728,-86.37176901885327,1
M,Brazil,Other,18-25,E,D,A,E,-1.7988294605463147,C,-56.5215800332323,A,A,114.2119934979954,B,C,265.7429118584233,78.46904282406197,C,A,192.93563596563695,-79.82080899060831,0
Female,UK,Homosexual,51-65,D,C,D,B,-156.66779321509387,C,-82.17782016023212,E,B,274.83431931197583,D,E,-206.87032045447015,-3.4669995578093,C,D,-26.486669195214578,135.9425147302234,0
M,Brazil,Homosexual,65+,C,E,C,A,-64.6344875143874,C,131.37058756624162,B,C,-80.8318694648171,C,B,157.24243958281562,49.427885614623754,A,A,-87.44334678372438,20.74661810017385,0
Female,Brazil,Other,65+,C,C,C,A,-24.607413937544603,E,-20.248618627086127,A,E,56.83409266019649,E,D,-65.44097436870187,61.66888718911376,E,A,24.16182915472441,-13.768724576027555,0
Other,India,Homosexual,65+,D,D,B,B,-147.46236311994616,E,-9.6240219727493,E,D,118.72889081433942,E,B,7.308417692625742,-218.45928533568159,C,A,-109.73370256186936,58.88402930867112,1
Male,India,Other,51-65,C,B,E,E,-194.09325538305578,D,-29.40599983489064,D,B,-5.448267174514471,C,D,112.09430750009433,-85.36550529214193,C,D,-14.83159261121026,-26.108320016933618,1
F,Other,Bisexual,26-35,C,B,B,B,-61.692164278621334,C,-188.8617014073931,C,D,-57.549545915433754,A,A,-3.3047630441665725,-134.3484308553603,E,D,-36.340322990816496,111.61873738705503,0
Male,India,Bisexual,65+,B,C,D,D,75.81601780776424,D,74.99259081069377,A,A,31.99796412350008,C,C,167.90606294009316,267.1658167402889,E,A,41.81899641191868,-210.60316095725287,0
Other,Germany,Heterosexual,26-35,A,A,A,D,-66.4464740439112,C,-100.21242562777668,D,C,17.25560457965219,D,B,36.41404403245125,126.80935780660441,E,C,87.17705982704261,-126.27176503602549,1
Male,Mexico,Bisexual,18-25,D,A,B,E,64.79071269498692,E,141.8624395718557,B,B,24.425322681855892,D,A,-16.507337784546934,-101.87038093703886,C,B,-111.61699380850607,-78.54817683311649,0
Female,Mexico,Bisexual,51-65,E,E,A,C,-38.47135790948741,A,-97.88028083347824,B,C,-42.226421276906294,E,E,-29.968341313571965,-67.28194123618528,E,B,-184.408312824466,-71.97895219988453,1
Other,Other,Heterosexual,36-50,A,B,A,C,-8.95364795354667,B,105.87640137502179,C,E,95.66460681069945,D,C,-101.72982521426104,20.90687139411762,B,D,192.54652468202497,178.24157178931588,0
Male,US,Bisexual,18-25,D,A,C,B,-2.6163140920974755,B,169.69472891786504,B,C,-12.610496239581078,D,A,-71.82019118538628,67.17838387811707,C,D,113.09345126561242,133.1353613080107,0
Male,US,Bisexual,65+,C,C,E,E,-222.07379854058252,E,-107.81812095640477,B,C,104.74935826867463,D,B,271.6393161660405,-40.91851084271469,B,E,-33.71799444443154,-47.14791858838282,1
Non-binary,China,Homosexual,18-25,D,E,D,A,-67.98243946030354,D,156.07288877724926,B,B,64.51906495835156,E,C,40.76303958872505,105.60276351195257,B,E,14.091062533385829,56.2103490315067,0
Other,US,Bisexual,18-25,D,A,E,D,-14.222533031614626,E,-92.92479260217041,A,D,48.925704685988144,E,E,31.51191056528625,18.288675069170925,C,D,85.45878685873015,62.661821982097834,1
Male,India,Other,18-25,B,C,A,E,-9.57101739357765,B,299.68278807088996,C,B,111.83155517432684,B,C,-53.11984762010685,-55.868752296031566,E,D,87.86910436320593,99.49240884272112,0
M,UK,Homosexual,18-25,D,B,A,E,82.07319535295828,B,36.170623631508406,C,A,122.05723472480612,A,D,-78.40005370727859,-0.994431018431775,A,E,-1.827642191684973,38.89077932090662,0
Other,US,Other,26-35,D,D,B,D,175.71262894793122,C,109.19054367369394,D,A,11.419213274503306,B,C,-10.64835065297101,147.88164522994245,D,A,-200.71871796013508,-33.660563485780955,1
F,Other,Bisexual,65+,C,E,E,D,53.74690199513559,A,47.39325101122841,A,D,112.81188150756421,D,B,8.104412955855027,61.461171514235936,C,C,-11.851183603292746,-147.12303368552284,1
Non-binary,US,Homosexual,26-35,B,D,A,A,134.42266410144234,C,79.92909594332343,A,D,-116.58636816240211,D,C,12.504449133971288,6.998204330690089,E,B,-39.75919089420992,65.5409725300104,0
M,China,Heterosexual,36-50,B,D,A,C,-127.76456382574466,D,8.522192324872933,D,A,-188.18965215428025,E,A,-73.86607735462759,-98.64844197833085,C,A,70.34089143192132,-74.65987104620635,1
Non-binary,China,Other,26-35,E,E,B,C,66.0967823797955,B,15.492344519438406,C,E,17.440656913151315,E,C,40.48721560707202,109.04371499176256,E,D,189.13704218621635,63.91322926247466,1
M,Other,Heterosexual,36-50,E,E,B,B,-6.747580074982998,A,46.03454972937324,A,A,-13.209523793406417,D,D,-90.12044114973298,149.93887278100374,B,B,39.396094942955635,47.4248175538847,0
Other,Other,Other,51-65,E,B,E,E,67.1084321424636,A,-26.24216404950581,A,A,-50.161456967946606,E,E,-1.444353315404896,135.2233007016811,B,E,-4.8365993647773085,17.05417657339006,1
Non-binary,UK,Other,26-35,D,A,E,A,-70.30963840195903,D,111.30265377880421,D,E,65.00229799678743,C,E,-23.42932195904637,72.2287901992898,B,B,156.18498854120412,-15.06172194737672,0
Non-binary,Mexico,Bisexual,51-65,A,C,C,C,172.5728623901325,C,-72.72792179658417,D,E,154.25483431446767,A,B,200.6889109516721,93.15781510038191,B,A,-108.79619084129182,-36.17568600626529,1
Female,Other,Homosexual,65+,B,C,B,D,-153.44529447724148,D,9.699813180197404,E,C,-13.734660404688503,A,C,74.87173341529498,53.044947621177954,D,B,-46.978186782032225,86.1239833424204,0
Female,India,Bisexual,51-65,C,D,C,E,11.651597943737332,B,-75.63075006083444,E,C,19.62589947037836,A,E,10.2822575814466,-45.29148988663424,A,C,-19.34671513236104,99.49400208504228,0
Non-binary,US,Heterosexual,51-65,D,E,E,C,115.31955583826789,E,-37.79592368716786,A,D,-27.28900299057784,E,A,-73.02811421971526,-281.75997263583434,E,A,-99.33061102274753,-28.63308672884622,0
Other,Brazil,Heterosexual,51-65,C,D,E,D,-44.72426338035453,E,-24.396721376897844,D,A,-26.17826313326971,C,E,114.38153796876675,57.1986220206394,D,C,-103.02736065435674,-271.67431143539557,0
F,Other,Bisexual,65+,B,A,D,E,-41.24964962342794,C,-110.62318422637657,A,D,-91.21482644312857,D,C,-175.62458145755326,104.19383828552564,D,B,-131.13846728287618,-28.927041284649896,1
M,UK,Homosexual,18-25,B,D,C,D,10.314835604602962,B,16.746164495859723,A,D,-39.375954856408235,E,A,74.32665834764046,-90.64986849527806,B,C,63.77802813610811,-62.32524051472675,0
M,US,Bisexual,36-50,D,B,D,A,-149.9306891693537,C,-114.77767548195783,A,D,-389.43250423947376,D,D,-87.29377687283711,156.47726332088354,E,C,-61.816909554334096,-151.88154089404995,0
Non-binary,Other,Other,65+,C,B,D,E,8.729010304302493,B,-185.21852478393896,A,B,48.912154156590084,A,A,-60.06615167404434,0.014353881541086466,C,D,-153.90045890214807,-41.62282575222253,1
Female,India,Bisexual,36-50,D,E,B,C,267.30416619933976,B,59.67219959812644,A,C,-6.718112786642763,E,E,105.51633083122115,32.960208365373006,D,C,142.25275039480397,50.67152663119072,0
M,China,Heterosexual,26-35,C,C,D,D,86.44303690338518,E,-98.25749388195594,E,A,79.16892805051606,B,D,50.63080113530249,13.978316772152006,B,E,-50.84297380495428,-160.37423622228772,0
Male,Brazil,Other,65+,E,E,B,A,-5.531246897379743,B,-153.5869472577218,C,A,192.8548243025485,A,C,117.54502502011496,-148.197996694794,A,C,0.9147134581494245,-108.11153130001622,1
Male,Mexico,Other,65+,C,B,B,A,155.55238582664362,C,78.28110196044781,D,D,-100.30033885502432,A,A,68.25532288366564,279.69675971426796,B,D,-38.87119759726686,-33.42442112616021,0
Male,India,Homosexual,18-25,C,B,E,B,-1.1037690623433336,C,-25.136197633531808,C,D,138.16138099446633,D,E,32.55172805313713,46.42723455845787,A,C,-1.7471536679831583,-161.19550757190055,0
Female,Germany,Bisexual,51-65,B,D,A,E,44.737963604536546,E,28.687236651039893,E,B,4.914715091554567,B,D,81.19670738250207,-18.886120081865357,A,A,-102.83821043456842,26.72833532885753,0
Other,Brazil,Heterosexual,18-25,A,C,C,B,39.35504821974949,E,-24.464624560779775,C,B,14.138239403550893,B,E,-145.13241741608743,-144.2067083473611,C,C,133.92153298674606,-59.89981714021337,1
Other,Mexico,Homosexual,65+,D,D,E,C,-72.11513531567527,D,235.05591293871336,D,C,93.13019288422619,B,A,-88.20020518877226,-3.1738812191821486,A,D,104.25388783454899,223.8796472630249,0
Male,Germany,Bisexual,65+,B,D,D,A,171.79646124783784,B,-62.9938703528581,E,E,164.15451994796905,E,D,-10.259298137287782,36.52198128539095,D,D,-156.9762049224773,90.30876129945347,1
Other,Germany,Bisexual,51-65,B,E,A,E,-119.83959058473455,B,-27.05957303056264,D,E,-63.261119135270235,A,D,165.5442653720778,-189.66001027729737,B,E,44.37060484913936,160.8698207262362,1
F,UK,Heterosexual,51-65,E,A,C,A,-170.6954683239718,A,-127.09922066190424,C,B,91.41872374211744,E,D,69.05664204130838,5.621707476138167,A,E,92.88036531874285,96.62949176560369,0
Non-binary,Mexico,Heterosexual,18-25,C,C,E,C,-40.60245006830097,D,-109.32514191625751,A,A,-169.01760771912987,C,C,50.7602879961959,40.02190514333376,A,D,133.92880201443145,-36.783326831231264,0
M,India,Homosexual,36-50,C,B,A,C,-184.98800876788184,E,-114.63489138279573,E,B,-71.78819734677467,A,D,52.286787132172726,47.368634963935826,C,D,4.02186826756235,-242.07643489398768,0
Female,US,Other,36-50,C,A,A,A,138.20922101695118,E,73.96763686214763,E,C,8.642376745742279,C,B,132.14951721972668,127.49808347520808,B,C,-133.20084732138696,-30.73020464260572,1
F,US,Bisexual,65+,E,A,C,A,181.87490216306102,C,-200.41270683503797,A,A,37.992487012673344,C,E,17.700937986318564,9.705250490516502,E,D,140.9906060462425,-10.879242734183304,0
