ethnicity,Veteran,civil_status,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hispanic,Veteran,Married,Mental,A,-105.32935985100387,B,E,71.79038709068769,-20.032453950410815,-81.26994161536281,-72.9420634907218,-66.36855827372237,C,-63.464193486088874,213.07519125830555,80.0687156380197,1
White,Yes,Widowed,Both,C,35.194581581363636,A,A,89.41374656270207,-206.20837916349566,139.4648969513119,-212.11962705710658,54.1660737918236,E,-11.183831066096275,16.861813186528387,-152.47505465231814,0
Other,No,Married,Yes,C,40.22804035096995,B,A,112.781449498013,129.62779101262169,-142.03306844041694,-189.02010958665093,-15.891494448662508,E,125.37360095558559,-183.21597659455108,167.55494655463613,0
African American,Veteran,Widowed,Both,C,-52.132991755438965,D,C,-146.3224771488736,-84.41507979316783,256.7680674457755,20.106035827224563,-133.76029309098016,C,-117.7297878602342,-148.32592929291764,-183.60686153389162,1
Hispanic,Non-Veteran,Single,No,D,29.989463757257223,A,C,-303.9443992301119,50.61629372180303,88.87159198915421,-39.5225332535371,-138.68643786640246,D,-235.8197777593459,-103.85325936581387,-17.966132806090158,0
Asian,Non-Veteran,Single,No,A,-26.45514058433048,D,C,-40.70884882183173,-66.46541310841465,-24.919332646569483,113.11360542760713,-140.60116964830743,A,156.94536111360165,-81.41758565684127,-17.127250168892594,1
Asian,Veteran,Divorced,Physical,C,20.00351304206414,E,E,-68.54696068574899,22.924596138309205,15.542261237682206,7.749493424397394,-25.91548736488462,D,118.59672765239273,73.89555823667614,-10.920658763352959,1
White,No,Divorced,Yes,B,-23.312854675256176,A,D,28.55572919481986,17.50031816671828,-84.72896248720562,47.706433251033296,-2.606921837469535,C,-126.3125358573143,125.44586504203362,-14.950410762662747,0
Asian,Veteran,Divorced,Mental,D,-182.48698339349693,A,A,-66.95343609939204,53.16864229189998,-39.08836336643679,-3.941503863841217,-119.08859126429205,B,0.8034181088655233,47.261682423440355,10.885122909458865,0
African American,Yes,Widowed,None,A,152.75609669441883,D,D,121.71683798083188,-41.80108838191923,33.90819359430997,-19.959661077427565,-56.7635017406089,C,-52.84698459090781,53.65076007371402,-127.6248442733066,1
White,Veteran,Married,Mental,E,191.57316852745438,E,E,90.76509663134127,70.95936392980842,-120.46074821161147,60.96901705384919,-31.847299934996716,C,49.704181857028004,51.48832322671766,-67.4457608387584,0
Black,Yes,Divorced,Both,C,-23.663004677959197,C,E,-174.56603344573617,-44.40803500595061,-173.45975689385116,-40.72426824795481,11.661956360221033,A,-52.701681115387245,-43.71133190765519,0.23883776736460918,0
Asian,Yes,Married,Physical,B,29.015293664971185,A,B,-55.0107625859732,40.00941583672298,34.49333653621842,146.33141073153132,44.15817855087959,C,-14.200009340739319,-30.605863656584102,8.167580719528436,0
Asian,Yes,Married,Yes,E,-161.6516677049214,C,E,-82.68802151122829,-38.60471404688896,48.83516769101356,23.02075985393174,174.2343779519994,D,-57.52227189012953,232.33002912689545,-15.559767926568513,0
Other,Yes,Divorced,Mental,D,-6.7842125978624015,D,D,96.27620110906149,-47.24033549967777,-168.9450742543688,0.9490123186036136,99.88067048541694,A,-161.66776524209166,-162.673947485735,90.73929797588083,1
African American,Veteran,Married,No,E,-8.271910074978033,C,B,-57.57718996382866,-141.1367299725469,-118.2264862626071,43.42734221346017,4.73455179240086,E,33.36196803083187,37.26586852791184,-4.059150730362355,1
Other,Veteran,Single,Mental,B,89.28132572062579,B,E,2.112656605513691,-78.10283566285763,-157.38785180976382,-58.901717044916865,-287.7417406057143,C,-125.75973753339636,36.45817922545106,-3.1887830622316162,1
Other,Non-Veteran,Single,Mental,E,38.05302717859625,E,A,5.07065469492688,-60.665011847804365,-4.224706471263163,186.73850110971614,119.0033457066892,E,-121.73253708183609,129.86003574061905,-218.46547576144854,1
Hispanic,Yes,Married,No,B,143.0219571700021,B,C,-171.14970479346738,-15.94974780431437,186.08259777871092,85.56419831973582,-55.19939393875145,C,-192.0731735591713,72.16353674809523,-1.8944122472023595,0
Asian,Veteran,Married,No,A,-13.234042478745367,C,E,161.30396521367797,-33.950725234120746,127.83825656605399,-113.04963250578903,18.804765149262394,C,-16.181055892364377,-55.459077183544615,9.559821886003238,1
Black,Non-Veteran,Widowed,No,A,228.56642824741417,E,A,-55.274153724850436,34.810663575534264,49.64354462989424,-111.05560694544158,-180.19398584936667,C,-92.93969761993657,-53.69087497304707,-77.93848155512792,1
White,Veteran,Single,Mental,B,102.02962093783606,A,E,-142.05634273268197,-11.808262785732872,288.106588307673,-98.376211714312,129.21525104441335,C,88.24835908322669,-14.08845392249416,62.73464017674236,0
Hispanic,Veteran,Married,None,D,65.40232009436336,C,B,-74.9399460126611,-56.26957657775723,-80.25283892112317,-0.7251824670057192,-61.51274320905288,A,-35.59012766147877,-29.545212216992926,-104.25101706476146,1
Hispanic,Veteran,Divorced,Yes,B,149.08459066716117,C,A,-55.65801873059956,68.49843653210583,-82.6860838681345,-81.61308246874809,113.97605321740151,D,188.4889595924672,-2.6285456001246694,63.08453687802683,0
African American,No,Single,Both,D,-25.574341207360668,C,E,191.77143980587766,55.80287031171927,113.31185938682462,-66.01974723757688,-30.205190771403746,A,-35.550443293833844,-125.1813486592393,-32.87857424319805,0
Hispanic,Yes,Divorced,No,D,-36.00494280344842,D,C,76.1549008507214,122.29189555244207,193.91438755893387,-3.6814882849415973,-63.616643286482386,A,62.27403431249824,-103.92639775020484,58.697007246104405,0
African American,No,Single,Mental,E,-153.96155761889437,A,A,71.35882522522806,75.64828821897588,97.81021354479643,-122.14664811114444,3.1745307389773396,E,-120.3605735293082,46.360548364196276,32.81442994647206,1
Other,Veteran,Widowed,Mental,E,123.72873408162368,D,C,-1.5828256092794344,3.5523241770823675,84.53124420760568,133.59501773408917,58.40368492876856,D,-52.82798909377199,77.06391701263456,52.854266182606516,0
African American,Veteran,Single,No,E,27.224409598957767,B,D,9.647659175866396,-47.75032143688778,94.58649913136145,32.27599638907904,128.46886039798437,D,-69.11186540561073,-69.66314484163777,-42.176801529834364,1
African American,Veteran,Divorced,Yes,D,75.17177243163098,D,E,114.05819639801184,-147.33740137031742,-48.62029021411272,72.70974158145285,1.2306130136617823,C,4.662739045181747,-24.158962715142398,-68.02962382186129,1
Black,Non-Veteran,Single,Both,B,-68.32723299745362,C,A,90.979008690638,-24.426394980399962,129.06120904805886,42.19389318182854,-67.31011148301678,B,26.64247681533875,-190.1062946163931,-34.5656181156895,1
Asian,No,Divorced,None,A,89.98476006546824,E,A,20.810076378461574,54.56164217148013,-212.55172718949245,-62.8212308563485,11.396806161974007,B,20.180105837917004,14.444675223585673,50.691303594578585,0
White,No,Married,None,E,-17.526494662621552,E,B,-55.68291980303719,-39.97971182154546,-163.5369754064547,1.7143213146926652,17.985947578815384,C,38.88067138378879,154.6726491982025,-43.29349245850259,0
Other,No,Married,Mental,A,-42.026137931301044,D,E,31.124843706462695,-7.057674519674036,2.181417149888908,112.59073884044426,-137.2959686472488,E,-171.25560620557317,27.053593884446204,90.07462626205742,0
Black,Veteran,Married,Mental,E,8.47924781839712,B,C,-138.84434835282738,-67.09011325836292,153.01791944596826,31.190226141248665,-152.69666085667356,B,278.43029303225603,-51.123538473634596,-85.02707071644672,1
African American,Veteran,Married,Yes,E,147.1617436743123,A,A,20.72752258141023,127.94626169216579,-174.16791395630727,79.22693566021097,175.65079360976134,C,23.286421806940496,-31.19514267483942,-145.46509292556885,1
Hispanic,No,Divorced,Physical,C,-45.62683175783,D,C,111.94485840445157,-102.6296492324153,247.0840089389164,8.22111220370853,-66.40866036032929,A,-14.488361105217928,-153.927595444393,73.06906440158231,1
Hispanic,Non-Veteran,Widowed,None,D,-228.1035676337155,C,A,-81.85145139026045,-191.31078229745302,-121.24511327605833,238.7939541737594,51.863986437231425,E,-1.3437171732134845,-154.35398014791238,-21.16264607950256,1
White,Non-Veteran,Divorced,Yes,E,100.74602467723714,D,B,-37.00422581036691,-27.24020204980934,62.88106685927784,20.626560633965845,-81.61357173929376,A,-66.81334040055923,43.133153712964955,-95.44358570012814,0
African American,No,Single,None,A,-70.36724373160533,E,A,22.71609703512668,-13.181279441253585,-46.30987754575469,25.973418141840448,41.23593499534166,A,-146.60083843991822,-15.779959293785604,-51.24535184783772,0
White,Non-Veteran,Widowed,Yes,D,48.907591349131245,E,B,92.75262805324354,88.23821520380211,-136.50294961930857,144.6465327651527,53.351346855157104,C,69.7481845825004,19.33975734950532,103.78972754959221,1
Black,Yes,Widowed,Mental,A,-17.723967955932636,A,E,205.200251024762,-79.26530316596751,93.29651428563659,112.59676829152552,74.87516338869096,E,-204.125171092721,29.236496074706604,23.406497244728342,1
Hispanic,Non-Veteran,Divorced,Physical,B,49.48573274767074,E,D,273.3372236569321,-51.449372790800396,76.10578972000846,12.220888798939157,-57.80423898257627,A,-72.82988196718671,-94.11826821050296,55.63735643405755,1
Other,Non-Veteran,Married,Physical,D,-25.590422375219475,C,E,132.225309720068,21.250608142607348,0.09446100629399418,-102.69509636182738,-2.3723266739320925,A,-129.07962927553004,115.64155135613487,25.305855379642477,0
African American,No,Divorced,Mental,B,-90.17752356974921,A,A,59.29991447797093,44.604094820706116,-56.72891304779439,52.22292273588776,-2.6889156539246866,A,16.789620023044066,-36.55636842747467,50.34959986207461,0
African American,Yes,Single,No,B,53.56380661996604,C,A,11.367589609499454,-3.888158211471681,41.359695016738634,123.97933051404242,94.69215881698187,D,31.00990462210318,91.77938747115272,-141.33415161127897,0
Hispanic,Veteran,Divorced,Mental,D,40.00616457393817,D,A,106.31201816586714,137.57772496187619,68.28951753004759,-30.824958852014774,-26.016697683406285,D,-140.57565122991372,132.80922430545888,-137.09732269185506,0
White,Non-Veteran,Widowed,Physical,A,40.76373443918875,A,D,7.381309099309859,-133.8677686468916,-28.266598364824304,-55.857271508847816,4.600807802819411,E,-71.02669976086489,-39.267223870358244,-127.38524399359194,1
Black,Yes,Divorced,Mental,C,-38.201560063793394,D,E,-37.841848336846226,-186.64445586377286,68.15108974582792,-57.18391739317858,-73.83735527663397,E,-133.62357966600962,34.215493051467135,129.77702522158046,0
Other,Veteran,Widowed,No,C,-201.5107485827093,E,E,-129.44370799385266,107.85666218100131,49.50336026394059,141.75375356948592,-7.906348932567769,E,-24.713932352334904,-14.489296621894793,33.803365581763266,1
White,No,Single,None,D,36.08442363203164,C,D,22.051480820999828,-188.15733897139592,-158.02776843550444,-24.37753806700936,4.655540847488669,D,-51.964876674582214,-41.726644909685625,47.41876968615612,1
African American,No,Single,Physical,C,-16.515586489519983,D,E,-62.480735173017024,62.850755518255,35.02876077006265,36.44817630079166,-0.28486369390715394,D,-57.50568530579924,113.78049260229864,64.68349633121633,1
Asian,Yes,Widowed,Mental,C,-75.0784997417759,C,B,40.232493906251534,-134.52239013958533,115.39633111482476,-84.06432184428775,-113.95226123144906,B,71.10011120820705,46.04598570230281,-90.6675345799604,1
White,Non-Veteran,Married,None,A,9.648062515341882,C,C,-170.61226663066847,116.86299181474351,-80.56526045679293,-47.09258417899764,73.13159536877268,B,-6.886478826341424,-16.114152532774234,93.34671261194089,0
African American,Non-Veteran,Widowed,Yes,E,49.73663206640037,E,A,84.66747713626157,76.48505214694677,68.83984468725856,86.27779425913192,46.815356844667036,C,14.431936269687412,83.76537825094856,-133.02632215056522,1
Asian,No,Single,Yes,E,117.64149990322241,E,A,32.205742535648305,-157.10837162414103,-48.817835760697115,-18.599758992744043,112.276470466311,E,-66.47255872992376,95.38468269269052,132.19707883529944,1
Black,No,Married,Mental,C,60.65280695620178,E,A,-67.18366427871318,-126.26325359428287,54.02969006742032,5.049787671335818,207.7500081913637,B,-18.146745675886862,174.62235344681224,27.83666236319941,0
African American,Veteran,Married,None,B,-31.92550755065917,A,B,53.154003526552586,-2.4326066479277793,-41.29625958072485,21.082887999281915,187.86806387573435,D,20.95100605975591,-157.1193917665292,35.55069797217906,0
African American,Yes,Widowed,Both,C,-6.556220228073302,A,B,-48.33454274488776,-114.51331411350354,-99.0782716546321,-53.575268625091844,-4.098382431584813,A,46.10591744261258,-101.63636190150618,-102.10357167746074,0
Other,Yes,Divorced,Yes,B,18.80786179193313,B,A,7.21060792796225,-14.995679083122207,-45.329232413677374,-97.65016039484034,-81.17198719631698,A,8.87834624501212,184.48548711671268,140.05825689771441,1
Hispanic,Veteran,Single,Both,E,16.303893125232687,D,C,-87.23068310421291,-171.68404424968844,18.23210757909371,-53.75634036640536,-62.9617301553184,D,-1.3235920336923925,150.54795403781958,-87.72328592528284,1
Asian,Yes,Divorced,Both,B,-22.47844640958946,A,E,73.45127225026694,-95.1423864264166,239.88181479906962,55.45360477427169,-41.766213377058556,D,104.14890649248049,-71.33649344673422,-41.57333426954682,0
White,Veteran,Widowed,Physical,B,88.84120192169902,E,D,-81.94905378254938,-43.285813969613976,19.786650987552996,73.66755621609815,28.78383220524105,C,-64.40753269087155,70.21358210238532,5.722949567860973,0
Black,Veteran,Married,Yes,C,19.649606988161448,B,E,-37.60673714302597,42.044102899076684,-64.99640152907288,14.851332069582945,27.261427467071396,A,195.65859048576735,-59.93633316147455,-88.97655767563268,1
Hispanic,No,Divorced,No,E,-4.194457794122095,A,D,18.516805157679595,-74.1684156953152,-0.5801866337468838,-11.611100254197607,-57.58949697367696,C,-152.7297137799433,184.6048888307025,-43.678109428138036,1
Other,Veteran,Single,None,B,53.89705563663411,B,A,-32.418999334184065,-32.55851327371756,147.50847956684515,-29.292698252671062,-90.17117704478949,E,-59.117845234668344,36.852271700076045,-86.54445288339221,1
Asian,Veteran,Single,Both,C,80.50376392598561,A,B,25.050527072172663,74.1200370230169,31.966072265212304,8.716457930563198,-61.29498844148205,E,-45.63357776121354,69.35283338044088,-24.76399327637766,0
African American,No,Widowed,None,E,107.26476257063705,A,A,34.31334618459898,88.97731754155215,-127.59444929278428,-139.6389695251358,-20.766620392453554,C,4.7472206609753,205.73654077035104,1.3163275510428905,1
Other,Veteran,Widowed,No,E,140.01770435789817,C,E,-57.800588091247185,118.1334795851443,-11.355793471503924,55.04666451678572,0.8262126146434906,A,-59.565628298444025,-23.972985279815777,-151.70644871524524,1
Other,Yes,Married,No,B,137.36714976133078,E,D,132.15312430581855,-87.62181258318627,60.827874789395906,81.60969744631149,-26.20116461800684,E,29.78075398936189,-173.94250708539553,5.1003912246984076,0
Hispanic,Veteran,Divorced,Both,A,225.4167951613851,C,A,-98.6682083099497,74.33824188013547,123.32891485735844,-10.857286409482047,-126.89465089539426,C,37.667907230429435,-24.878225007999884,132.42839906305713,1
Hispanic,Non-Veteran,Widowed,Both,C,194.93647098320466,B,A,139.1961182477894,-106.09851629336329,-153.13269681412558,-100.19503864227852,-34.333581120494586,B,-94.55663643109392,63.909133639297224,147.63234389600183,1
Hispanic,Non-Veteran,Married,None,B,-20.032031665078566,E,B,-53.82466076302478,-4.775820816795267,-62.480464468430206,101.0683138476052,95.14591288108458,B,-34.81382542682058,138.4884047827998,-177.93867298337875,1
Other,No,Divorced,None,E,-51.52590641079943,C,C,6.373151009919526,5.991828258413358,80.31008037478743,31.40880288680785,48.65224692034567,E,40.2771078808447,-100.68523230013903,-59.79058446701411,0
White,Veteran,Widowed,Both,D,-111.88413139290927,E,C,-162.28237228813654,79.55627558904271,-183.94951406561788,-124.50459535662597,90.5886240806914,E,219.94935094445069,33.17072283310803,137.12708055198476,1
Asian,Yes,Divorced,None,A,-97.08049173300178,E,B,-24.305156077761964,-95.62554908725372,-70.85022762918058,126.29414678418476,117.3384430230696,A,-58.3589602491048,99.38655222099614,-68.76311707482881,1
Black,Yes,Single,Physical,D,-47.773840543440386,B,C,-92.02057587724413,62.281133697047174,-20.09162560556095,225.51349188013043,180.52130814747454,A,66.23268140518151,-15.307845681413646,-111.17647843389354,1
Hispanic,No,Widowed,No,A,-35.95578260279193,D,B,-159.95602991705806,-107.40307329726507,-148.9128383690611,-9.21348226878992,-94.08611236205127,E,-164.83901694455466,-30.985621772378398,61.71907215677097,0
Asian,Veteran,Widowed,None,A,-132.08052356340133,E,A,-76.52630615140562,-73.7598414694034,23.568382031129048,102.29121575553289,81.38507987433545,D,136.6452938663586,73.9328143816212,-13.638155316447806,0
Asian,No,Widowed,No,E,55.15392800910354,E,A,11.521603501279147,-3.736289268637779,30.628191141662047,36.301887742829706,60.68382004898106,C,-41.553632506160326,-68.89394167106165,-127.84006091929135,0
