veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
No,-6.967571131555002,C,D,218.98994917718224,-53.072555588187676,E,14.64867374555949,1
Non-Veteran,37.029564458657994,C,A,159.31903457679434,-78.16316000698549,D,35.82594262547509,1
Non-Veteran,107.94725801845256,B,B,69.79495157655712,-47.296930077144914,E,-148.2145153609919,0
Veteran,-1.2502341235753438,C,C,-82.78829728396059,185.682481951391,E,56.535505635981444,1
Non-Veteran,170.63521265432396,D,B,-108.45617011995859,-18.717932598121397,C,-65.83306559224023,0
Veteran,157.51524578858985,E,C,-159.7578360711701,0.6294803480365105,C,-248.8201384635727,0
No,-102.71721483446485,E,D,15.715841521161062,127.37043481216507,B,18.384969599423727,0
Yes,57.76968347072007,E,C,-5.857651068009323,30.82154089364806,D,-201.19039423655772,1
Veteran,116.99711874905816,B,D,-37.28973909147773,-19.158269548594127,A,86.42127806316732,0
Veteran,77.3246363098564,C,C,0.4445553860859221,-43.95123043389468,E,89.34828514187608,0
Veteran,-27.353315697783447,C,C,140.28441514645203,-12.47211426137413,C,85.90703792502784,1
Veteran,-38.47456719270641,B,B,70.30411796937292,68.62935826752845,C,40.281561857238216,0
No,-67.11918040705656,E,E,35.636681608587075,25.296581368362347,B,-222.2327147358318,0
Non-Veteran,19.973955043380137,A,E,-24.96584527655614,122.45507022256031,C,-16.101923591905155,1
No,-29.025715727656838,A,E,-74.5844047795232,98.74693290464486,D,-74.13891878546012,0
Veteran,27.2344610740944,A,A,-73.25538958684868,-82.73750558986919,C,135.22537925374442,1
Non-Veteran,10.85673797893307,A,B,-74.13812530355027,132.11293633499838,B,67.15494908254013,0
Veteran,-79.2284668849639,D,A,23.258081242760646,4.969518292632294,B,-96.00497630549087,1
Veteran,115.60806734005867,E,C,-8.893570851506807,-35.32547348120212,D,-42.03544427686728,0
Yes,-56.14612968572605,A,B,110.24098894954386,80.39858663911514,E,37.05681255716126,0
Veteran,-108.36111975362923,C,D,45.00156842576789,92.64453068590628,B,112.17745517086817,0
Non-Veteran,-105.58255914290444,E,B,-95.55960189151831,-27.06601620502643,A,38.49317827808585,0
Veteran,-90.97604131967204,D,E,-148.80710242828482,68.09778062201669,A,-35.074681879170114,0
Yes,96.3382197929484,A,C,-43.61716217489796,-84.32554983047108,A,22.818007621704485,1
No,-135.1437863900216,A,B,-142.26029645281807,-151.47272424159038,B,28.11422976776838,0
Yes,-109.66515342250412,D,B,-41.23821127390066,-20.301378025161245,D,35.311582777493605,0
Non-Veteran,-33.085067861534725,A,A,7.850810351136209,254.25905246953855,C,126.4628577710622,1
Veteran,25.210316396692424,B,E,-85.93347397744692,26.492085008554646,B,-4.285033649221858,1
No,104.17339822680778,B,B,9.460386195146414,83.88228200811251,A,-135.1443807937428,0
Non-Veteran,20.248976223413486,C,B,59.295766436414624,-68.66128087137601,E,-43.85501728188083,1
Yes,-308.76012309097126,B,E,36.9952931755974,-30.50883271823603,A,199.94379246110327,1
Veteran,-104.94297676693324,D,E,-37.385058678466095,7.426054319092243,E,48.66962569218766,1
Veteran,62.40091589187008,C,B,53.55836850949909,-0.9745622920814141,B,9.48421567634582,0
Yes,89.16170829167582,D,D,-49.64424677595075,30.669796090700764,E,37.85356941336225,1
No,105.16492571069047,D,D,-106.86142319892396,121.20766213857289,D,-20.786472580485594,0
Veteran,81.7000209075292,D,C,-216.0561122974276,96.92030557161256,A,-38.60427108780382,0
Non-Veteran,-48.343222304651604,B,D,-15.250468570306927,-59.01777103338135,D,111.34829209768778,1
Yes,-91.1095406845144,E,E,100.68317248019902,-26.272480690234097,E,-1.9429351962808687,0
No,-32.23544423473207,D,D,47.91570043088556,-149.2260994941313,D,-34.82496710986453,0
No,147.68755792157864,D,D,3.503941314489302,-134.44509224232226,E,23.22040379704697,0
Non-Veteran,85.64881322343048,E,D,-69.23914002986396,78.48036374120865,A,-10.898970384514037,0
Non-Veteran,12.250027753668466,A,B,-7.868958450218008,-73.41215535292518,C,69.02410838187544,0
Veteran,130.51663986921025,E,A,149.88678490050006,-145.33664968577224,C,33.47937286262494,0
Non-Veteran,-60.41664936662385,B,B,63.20029949045226,43.860182427986196,E,-118.4658365721742,0
No,-132.11808168271395,C,E,139.04277198060075,142.3473226378503,B,41.38002563962809,1
Yes,-172.76038817773752,A,C,26.386692475517894,-131.92965630525256,D,-93.90657846359603,1
Veteran,-59.88518150740506,A,E,-103.63616432967706,23.17695585689033,D,121.99140373782215,1
Non-Veteran,-31.491130341243473,D,C,-47.12712099405568,34.35181504783403,C,-70.38945840799258,1
Veteran,-153.89428708784968,E,A,89.75664158752649,-113.35437926862836,E,193.53803814695965,0
Veteran,114.77209757738409,B,A,-9.375632737400357,60.08499314992041,B,39.231838982695294,0
No,55.4197603278531,C,D,-39.42490669903193,-115.81768587734487,C,-127.58816611135357,0
No,-117.41159141920639,B,C,-0.8710051235675991,-2.86426540095794,B,163.38408367105762,1
Veteran,-42.63821384969504,E,D,-24.824777277210064,-109.17619157998692,E,-64.4164267534587,0
Veteran,61.08838357462874,C,B,-15.501975536254765,-111.21868342381566,D,65.78605488951645,1
No,-39.773157952008965,A,A,60.7257605410608,-244.63017166283868,B,37.72025837979371,0
Non-Veteran,54.933207843677934,C,A,-17.451724381330173,-37.916393854288884,C,139.80284973800002,1
Yes,-99.75360641408709,C,D,83.06225619387602,41.9551743034373,B,-5.74821524980781,1
No,60.23658299756437,A,B,-88.08341363475412,-151.36738347298316,A,70.26739668489587,0
Yes,44.77293087259026,E,A,-174.16541641357918,-76.07162752947512,B,-37.2626638672455,0
Non-Veteran,-103.6527909814699,A,A,-28.769778042563942,-160.9055891476044,A,20.398628433540576,0
Veteran,85.76182660781204,E,D,-2.2914979744531365,-125.2340220209702,E,-70.79705288343871,1
Yes,-39.71900422835575,B,E,11.672462672599304,56.59754030819229,D,24.066716929408546,0
Non-Veteran,-39.96042708847925,D,E,289.0333204480565,-109.13900986482246,B,-117.31254741007177,0
Yes,34.59992712101154,E,E,-134.43944250507042,81.77500545333125,D,214.13466205338884,0
No,-148.5685276891925,A,C,215.91882170893845,85.26083783255062,C,-48.15572323682358,0
Non-Veteran,-2.1708743951189278,B,B,-143.5964469828949,-47.66970483992971,A,-84.3014935232041,0
Yes,-67.28811810208212,E,D,-8.17214543016817,30.688833956402018,C,-13.207368562767897,0
Yes,118.88097054825151,B,E,46.49803391415321,61.78484810442496,A,103.88415196463967,0
Yes,-41.06015721344087,B,E,-116.5629138678353,-263.5653052649473,C,71.56513263762795,1
No,-62.02051419407621,E,D,76.96554264153329,-4.128995041986579,E,-31.995315900825155,0
Non-Veteran,-48.33971974517335,C,C,-60.41153249602006,-25.426777863202087,B,-31.605572043549017,1
Veteran,160.1104255331296,B,D,68.70399498089239,104.30755171591142,B,19.273673904744772,1
Non-Veteran,-90.54989238500639,A,E,96.53963379268522,205.11831651521715,A,-1.4688958075416376,0
No,-8.726249421624496,A,B,-23.681834735835277,-286.4725557555592,C,16.02729905594198,1
No,108.93944455918833,C,E,-8.275174480349415,81.16977762338153,A,100.44105461309294,1
Yes,-41.23964093489344,C,C,38.40827795523848,80.73279818197578,A,-141.07853314244176,0
No,-51.326208522927985,A,B,-95.00658491540564,43.12792311942904,C,70.67733023261519,0
Non-Veteran,-54.96476207722105,E,B,34.568384220132614,-79.65046057369108,C,56.99965316586505,0
No,-63.27749001972207,D,D,0.8296820981463815,-181.12436555798595,A,-150.72384059102356,1
Veteran,80.25851473388897,C,A,-128.73534615145138,-35.51655243007687,C,31.206458506956324,0
No,63.095242830145345,B,A,-29.335038888817373,-107.77952183732738,E,-82.92201222790591,1
No,-20.798701443551778,D,E,110.59609966886018,-89.18546243802568,B,88.1028292581489,0
Veteran,174.17280340677272,A,A,-43.57482316261061,7.986565425057926,B,-136.89951632701042,1
Yes,-73.63753082615384,C,E,-30.817275001125736,72.52018545547185,B,85.88951387260629,1
Yes,114.26012052176789,B,E,10.357875184731578,-19.74273200694346,E,-55.827874740676386,1
Veteran,-182.99101434440266,E,C,193.00340737413012,-220.96854059017036,B,-106.3247613781473,1
Veteran,41.78804651871156,A,A,-162.89883920270563,-15.788496086557839,E,-12.772339435963145,1
No,0.8370385442411985,A,D,-83.80457498149418,198.57842436918622,A,12.255492629999527,0
Non-Veteran,11.214228145445091,B,E,-27.772983041189047,81.9357253246648,B,-30.68070763108744,1
Veteran,-18.269537896167193,B,B,62.177690770508555,9.3127525319788,D,106.1986698627824,1
Veteran,-128.79924215765044,D,E,11.849421208064774,-2.7359691650872366,A,99.81369908512728,1
No,183.34778186381584,A,A,48.84221196128538,-25.590110900050238,B,144.25068574546654,0
Yes,27.95795193783389,C,C,86.15798558988328,29.558832441842426,D,-15.094712644893459,1
Yes,-117.10161930174496,E,C,78.98850826397604,25.570913165342056,B,-41.36091178359954,1
Veteran,-48.38453831857678,B,C,-52.710033926401756,-30.4606644358921,C,26.038509233159306,1
Veteran,105.15685680472853,E,B,24.579648976117703,-65.09577062683228,D,-27.618583314648514,1
Veteran,27.80980091853226,A,D,247.5808361356642,-96.80556552117456,D,22.607203906302992,0
Veteran,-75.04138015568257,D,D,105.32389836561684,18.714479829298746,C,67.6529408280118,0
No,-78.54735196658883,C,D,23.2789935292828,20.30083078630354,A,123.39304865380771,0
Yes,-45.89837822663804,A,D,-66.49392356098008,50.74614334619384,E,37.830561510360845,1
Non-Veteran,24.14107012592544,C,C,8.538771300902766,167.42310459515522,D,265.47525938107407,1
Non-Veteran,-22.603947066723517,E,A,-84.31959602001834,211.72400756788866,E,14.518825581866496,1
Yes,104.00821642457707,C,B,97.0344161191532,6.735397710347184,A,-131.8369877571039,0
Yes,-0.47175570371961967,C,D,-16.04208360548089,-2.6485066238151997,C,110.42285219178198,0
Yes,86.58641040712818,B,B,-131.15880158064274,50.983522938324825,C,43.17763324968321,0
No,-54.69591083814964,A,D,19.99191902539075,9.650980801566632,C,4.267838441564663,0
Yes,174.13486272692484,D,C,-16.234660538259433,17.51086080488822,C,214.31753253269244,0
No,-109.95276331047154,A,D,-107.87547148045104,-98.40469999929131,C,-52.805958636010274,0
No,-87.65735839917389,E,D,-202.810692255238,119.02581298479322,E,16.87987724271624,1
No,180.34172656301527,A,A,-106.17407089379314,-3.928500415722301,B,100.00118985806124,1
Non-Veteran,56.063105942729194,A,A,-68.72246324630339,-40.099769223634205,C,158.04877897768733,1
Yes,61.401821625665,E,D,93.27325201551344,-17.67946568939653,A,-67.23571667347714,0
Yes,42.257937936730755,A,D,-54.0645233720584,65.81772695060315,B,106.92219433260048,0
Yes,-104.7551654556971,C,E,-52.01571236185014,-32.10821094625077,D,-58.55776028240667,1
Veteran,-82.68421205291136,C,C,69.82558346680646,-58.76320051256963,B,-113.81353890196957,0
Veteran,-98.56971555555349,B,C,-141.7992536866963,-28.605354403882288,E,-149.305310348727,0
Veteran,81.58137849462463,C,A,124.1390154582593,140.55398227249586,A,-156.37832546153228,1
Veteran,-128.55248200343766,D,E,13.130958812305362,-13.870813882064182,C,133.12606013944446,0
Veteran,-1.744627552096592,E,B,-144.53771952474125,-222.0547594485243,C,-57.41262266064952,1
No,-97.75373766754053,E,D,-5.401775834327404,21.08649801412422,E,153.12683360514148,0
Non-Veteran,-102.0671671753602,C,E,-28.320474343723628,-162.85058321112987,E,-168.19083674671379,0
Veteran,-9.49897185190876,E,D,-103.87079276363882,-85.5054311896721,B,93.0323803479226,0
No,-94.82340597369593,B,A,64.80213118098386,-72.49732608697957,A,151.043392269591,1
Yes,-10.124928005509563,D,E,19.165616978460797,71.6461039128569,D,17.90092289164821,0
No,-110.70802264434923,C,A,-11.47268249678721,-139.5549569909282,C,-7.749033106997814,0
Non-Veteran,21.91120352262619,B,C,-114.92883480916647,-19.555218959075123,A,84.31352990718952,0
No,41.865477550390466,A,C,-63.10798832492937,-36.833798453552404,A,82.86093147632016,1
Veteran,157.04483152996383,B,D,-164.3264853968243,-33.27238497590928,E,-43.40040410111199,0
Non-Veteran,44.59792061400784,D,D,128.0379274739388,-65.03835568638749,D,17.947303132837312,1
No,66.22239431132212,B,E,-19.405327634171563,78.13438176124393,E,-20.333151873872012,1
Yes,-5.910264514203808,A,B,-19.166448459928926,63.904996106821365,A,115.5852046048923,0
Non-Veteran,35.5899788192393,B,E,-156.90353687468107,43.01535243358643,C,47.59042197370284,0
No,-3.5206930737252793,C,A,-149.63924188896488,-12.541080872258972,A,30.41661495474684,0
Non-Veteran,109.20333281338775,E,C,-118.80931362777835,-178.56394759050812,A,-88.69089885323122,0
No,17.97771255216312,E,B,-43.96979578114964,-68.01235055729845,D,173.20591558860252,1
Veteran,62.560715763190125,D,C,-108.25107061673495,193.51638025187967,B,-177.26581146033155,0
Yes,22.272110539234202,A,B,-66.43554766449999,-75.36243070354489,C,-55.854002632655686,1
Non-Veteran,-30.831088264514527,D,D,-121.59947791405034,-214.9138293866566,C,17.932485750547375,0
Veteran,-70.4050496421899,A,A,6.405434302126031,-8.442939188721894,A,59.678140219827114,1
Yes,-15.880616570630657,C,C,-309.07765850035685,165.47568485855658,D,98.19505698247978,1
Veteran,195.0141297625452,D,E,-59.75907352000449,-59.07430169759136,D,36.434807697169035,0
Yes,-120.97610721133023,E,C,89.10566197270924,148.5922316350502,D,-56.56867484277881,0
Veteran,46.71752203814319,D,D,-148.34929599394903,-175.3324566346384,D,155.6124299579925,0
Veteran,86.44782012899284,C,B,-88.24199663365762,-209.76161865775543,B,-30.73363438181138,0
Yes,25.428378779945533,D,B,-201.33795547237864,69.90198120285643,D,-49.496977874057265,1
No,184.78622279281618,D,C,85.26762915896322,107.51558088405766,E,130.05524098086613,1
No,-103.10135267648685,B,A,81.52137209115185,106.86930203534837,C,87.69360246983133,0
Yes,-1.7654689330155067,C,A,-151.14219669334318,-40.79563514370616,B,-68.70733933304767,1
Yes,134.39281020410428,C,A,171.85204783344125,-25.26131644826067,D,-74.90292360214822,0
Veteran,-91.01618419224222,A,E,-14.879596591347422,-120.76668851923984,A,228.42703237695412,0
Non-Veteran,-15.496598895004723,C,C,-24.408061209904698,-53.142167269325924,D,155.15518376255443,0
Non-Veteran,129.93214541521786,E,B,71.89612871386778,-34.180496340700095,B,108.25052970876834,0
Non-Veteran,69.31034065220108,C,D,37.92349396069293,94.65026117685768,A,90.15784252938676,1
Yes,1.3343489727617763,D,A,111.14993408036464,115.20890130835207,A,181.66513196391728,0
Non-Veteran,129.12062465094846,B,B,-95.65626408306368,-214.07350859138404,D,-23.961509771086163,1
Non-Veteran,-10.99096577809069,C,E,-60.80674879256698,-65.64548588690077,E,67.96057599968603,0
Yes,63.675523670677045,D,B,27.721687802019567,-19.333896112331917,E,32.60790806667625,0
Non-Veteran,-25.38938049912587,E,E,-160.2924787431603,-111.00905348119248,E,81.97710039627303,1
Non-Veteran,174.69452925174767,C,D,2.2194751691863526,106.60257779057885,A,67.94351508462776,1
No,-83.36529673530033,C,D,-118.23296534263945,-8.638144062632211,B,-12.075773134338101,1
No,64.9306119619182,A,C,93.57199790879976,93.02126092774532,D,-8.6178556192895,0
No,-109.08790351381687,C,D,16.108044415145404,80.55355196208505,B,-51.72140044228043,1
Veteran,81.52836219569869,C,C,-70.55957307567046,29.52409848138545,A,1.9850876812012603,1
No,-46.38127525004887,C,B,-73.09058549928876,-132.16087221172583,E,95.72693762371102,0
Non-Veteran,-227.01722905638135,B,B,-223.27149554449463,84.40162729083556,E,109.96944612339026,0
Veteran,-49.3907067232961,E,B,42.01878761504806,133.8228540324715,A,-26.92088629746786,1
Non-Veteran,0.1295369953422084,A,C,35.67258470498434,133.72978129716054,A,5.944003960640679,1
Veteran,-54.99516933899129,E,C,-11.787290744602947,-34.46553158414179,B,-10.541964170054333,1
No,-159.71351621950086,D,C,-96.14625812328276,91.24292162472034,E,-8.874941994304947,1
Veteran,86.24039971909932,B,A,-76.84868940912514,175.1460414629608,D,54.76902487162728,1
Yes,-119.35745928572523,C,E,57.70962457015612,192.35557389704246,D,-65.8283662252408,1
Non-Veteran,-54.75501017112098,A,A,-51.61464307675051,-35.6014147368314,C,46.72388691445066,1
Non-Veteran,-118.68095242644512,B,E,33.81301109898448,40.779773702820435,C,-9.078227882289752,1
Yes,29.939799014685114,B,E,-84.09870134333369,65.37148058628736,E,6.933941237891752,0
No,25.68687780931581,A,B,-122.52727999597124,-9.332885582018001,A,172.75756786054822,1
Yes,-102.59048483092369,D,C,7.226608665460092,10.130376956487439,A,-51.864981779151286,1
Non-Veteran,-67.6767020894212,A,C,-132.4134833033054,-74.42008300633505,E,51.97742350783876,0
Veteran,35.376119690207084,B,C,80.16976201143177,-125.52122716848342,A,-137.2776367553883,0
Yes,-16.082878832558013,E,E,27.94782819309588,-53.307830986577855,D,79.69904230341365,1
Veteran,-62.46609657525032,D,C,46.08133514617688,-33.09051243777341,A,-31.834101156955878,1
Non-Veteran,66.95271390280682,A,C,-70.52123569635962,32.67360708211962,B,-22.095651244354293,0
Non-Veteran,-222.13729349690877,A,C,141.23775188132072,132.7372038062238,A,-118.94556384068855,1
No,145.21547198697778,E,B,114.84410731577957,-91.52980363807346,B,59.103414633046505,1
No,80.21718853291934,D,E,-54.7861009835466,110.96857086138179,D,-21.074289226043327,1
Non-Veteran,-37.22281311201269,C,A,261.40803058421864,194.21682885850436,C,78.012705477223,0
Yes,47.09735573629008,A,A,111.88689881320187,-36.45866764804139,B,37.25888107351677,1
Yes,-128.9154611299879,E,A,95.7086606615741,-242.34117461176226,C,26.298138667809727,0
Yes,-68.45392230861545,C,C,1.3757518957112882,-23.780083914038503,E,-186.96969253629297,0
Yes,-55.263080466875266,C,E,-65.61715796501888,90.88184810933072,D,-132.76634950661196,0
Non-Veteran,-11.951770939395477,A,D,-82.59567258219849,-319.10311146372624,B,25.29862166174003,0
Non-Veteran,-3.2872859390338376,D,E,44.78241144509029,27.981585892638016,B,-8.85131115357578,1
Non-Veteran,-181.1146247866798,A,E,-23.30604726203176,-76.79674549310873,E,147.83458392247925,1
Yes,-20.126562188892347,B,A,111.25458844142044,18.567710452932857,B,106.6055784196654,0
Non-Veteran,-21.091197992203526,A,C,19.011524142088785,138.07291576031645,A,115.7119291440137,0
Veteran,42.32282327057237,D,C,-19.4892230324326,124.59351352825061,A,-4.864271350172043,1
Yes,174.44262537757933,B,E,-95.99279129324569,-89.08485850049361,B,-41.380820372487044,1
No,-93.6802326142489,B,B,184.57801293111234,40.12879828920732,C,-120.90626985254531,1
Yes,9.831385188300448,C,C,60.302030198071044,31.874059804100476,C,138.94465309802328,0
No,125.10206065786211,C,A,-6.7139095947926135,72.3479711846234,A,-64.97112073869562,0
No,-25.28426395086524,D,E,273.2024562856275,17.70637707952506,E,153.68977951702786,0
Non-Veteran,-121.92469973559716,C,D,181.15411966379136,-100.38205889376674,E,96.30550591181272,0
