ethnic_group,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Black,Muslim,C,B,111.98917546142862,B,-43.76778169904678,-124.8462765790049,-0.5164327842933483,C,-52.372858545966864,B,E,D,D,-149.0496986924238,0
Hispanic,Christian,C,C,-43.71643724653649,A,-73.07806198910531,62.75577009489993,-119.69782355321925,E,-208.2488264128055,D,A,A,C,-71.17971219544434,0
African American,Other,C,C,-26.171515848043807,D,-176.04806704046305,-120.26505372576808,-179.36346915887196,D,-39.482321054650846,B,B,E,C,133.15945002023727,0
White,Jewish,B,A,-21.13400392090612,D,-48.21298685795724,57.08591150972593,-23.766688398373912,E,-56.11266967010344,B,E,C,A,-155.74546476252985,1
White,Hindu,A,C,-0.552179686698953,E,-59.129594983913606,14.771710104360459,28.62583808633251,D,96.0595205330339,C,C,D,A,-37.57393325998596,0
Hispanic,Muslim,D,B,-122.81525765368364,D,-46.79144597040639,-63.6653697436147,29.907096855822868,E,-22.66048468487597,A,A,A,A,-187.3218335417598,1
Other,Jewish,C,D,73.2372978225539,A,24.107634333623558,68.37964567828077,78.39445943951858,E,33.97551679634398,A,D,A,A,-88.87711227040923,0
Hispanic,None,C,A,180.4245481775568,D,-17.50026708146345,182.42987758252335,-77.12723092539004,A,2.0268366591028406,B,A,D,E,-45.813296272656764,0
Black,Muslim,B,B,3.1799991096356868,E,115.2438748007734,217.6790255845159,-49.47071668694652,C,-68.72733183849897,A,A,B,C,19.885864186392475,1
Hispanic,Other,C,A,-41.67613257488822,E,-2.2075029601163565,32.89995057729965,-10.935957015048361,C,-97.09719812117362,C,D,D,D,-36.452189970954336,1
African American,None,B,C,109.84227119736651,C,-33.602924688769434,82.98482919739702,-14.388858973612214,C,178.39796953402808,C,C,B,D,-83.08326989331799,0
Hispanic,Muslim,E,E,13.093864914954725,B,79.63642534958174,126.26402224607757,243.34806180150625,C,-100.96495517017077,C,B,C,E,84.87630463908236,1
African American,Muslim,E,D,147.0466792010464,A,41.449352819503616,80.28989845896398,17.843645494116853,A,88.20469454555757,A,B,E,D,111.02453436801582,1
Black,Other,B,E,43.91359705786853,C,-52.88505398483186,2.7628429450136207,25.559478421740998,D,-251.5552788931253,A,E,B,C,-77.6010565943919,1
Hispanic,Buddhist,B,B,-129.20350903239745,C,-149.54550036684847,44.5408874362511,59.425487892879644,D,51.5539299502485,C,B,D,E,8.35294772426618,0
African American,Muslim,C,E,26.15716646491244,C,23.578199413821267,-2.7425438626922705,98.07478298336042,E,-140.2807837248765,A,D,B,D,-112.40333944657543,1
Other,Muslim,A,E,-91.37218257132133,A,22.421636626835674,99.37972778212854,43.650198127635214,B,-106.20231836674651,B,C,B,B,73.01496616873919,0
Hispanic,Muslim,C,E,3.059648096089556,A,-46.03765070475585,-11.10391861799359,219.99805410184194,B,37.36275986055803,B,B,E,A,-19.415471278574092,0
African American,None,D,B,109.74151636374434,B,61.06873294107438,-13.125471631923272,-89.9769975841596,D,-21.499520895098172,C,B,B,D,0.8130078167616356,0
Asian,Christian,B,E,31.22563207981022,E,95.16520332682009,-66.23659906708997,59.58808908222895,E,-159.3723827934732,D,C,E,A,36.07409346136972,1
Asian,Jewish,A,D,10.918863862744734,D,-109.88219668700638,26.588252373296434,152.72460495297676,A,-54.39045781066265,A,C,D,B,-143.8723178394021,0
Other,None,D,B,116.69634596008834,D,-140.46032693922604,-48.74368336865268,59.84552941034074,E,-40.432255984252976,B,C,B,D,-112.64517353066361,1
Asian,Jewish,A,B,-50.19371426936288,B,-107.29107654404476,-2.794186095845044,-82.35574775660167,E,-25.724813371811162,C,E,A,C,60.61824065831405,1
Other,Hindu,E,A,55.24585488494564,E,4.540897824643326,-164.56244520049765,71.99690871626233,B,149.5433814027934,E,D,A,B,7.2893876070424275,0
African American,None,C,D,24.74418738641047,A,156.99934913731727,-33.60305196466835,261.8821093801098,E,-73.47842296189606,A,A,C,B,-97.84835199447424,0
Asian,Christian,D,A,-64.76042321917603,B,-157.048283953503,-27.84486165451575,92.54272142610277,A,-87.43917314880618,D,B,D,E,-25.033521689396004,1
White,Buddhist,B,A,27.28164526647305,E,135.82067623215386,78.90577034172821,61.976456671652905,B,-45.52603895148824,C,D,D,A,151.6371879222054,0
White,Christian,E,B,-29.284051489393292,D,-50.35066927644189,-131.06268693558377,58.56869525326323,B,-37.39986858859921,B,E,D,A,-107.00814110205827,0
Other,Hindu,E,B,-199.18171108277946,C,-163.48710888092398,-31.173227756323612,101.18856849173731,C,85.16938400651976,E,D,C,A,-77.75554865524343,0
Hispanic,Other,A,E,-25.772524596119894,E,-128.00474200387035,-44.14898340642218,-7.784740429938456,D,-36.90390247436795,D,E,D,E,141.19056641435375,0
Other,Jewish,E,A,13.88545875501851,C,-28.75440243067243,-31.21818309854087,52.07385216664618,B,-59.112397010518904,D,C,D,C,22.214831096284644,0
Black,Jewish,E,D,-21.335412990709994,A,-30.676944390267284,81.88538273127419,-13.909318875305193,D,-77.47549279146799,A,E,D,D,-15.062878319164438,1
White,Hindu,C,D,82.46192371631503,B,-1.9150281617922764,66.43801458298606,-97.57722382249263,A,-105.3252905720677,E,E,E,C,-76.76673571003087,0
White,Muslim,A,D,-3.4193351135653858,E,-59.42392046588019,91.37150717999798,25.968835340735342,A,-12.880608117328551,E,E,B,C,-133.77497478045998,0
Other,Muslim,B,D,111.09027306549932,C,-7.60699599044195,-27.10710909415306,-74.85190274657676,B,-122.02214875818504,B,E,D,D,-18.880038392633335,1
Hispanic,Christian,E,D,49.18265549980863,E,-64.57999933104752,-74.28956800731723,-109.44220146635001,A,-57.54865332939756,A,D,A,E,79.5558609825632,1
Asian,Buddhist,A,C,-36.57722582099186,D,309.29740882817276,-82.19527484150736,-27.82367952211164,D,-42.84700644082617,B,D,D,B,138.77419066832576,1
Other,Other,D,B,161.60419945573904,A,-118.5002175031773,-41.04488759606906,-1.9056284605205907,B,86.17118049370707,A,E,E,E,106.3019619620907,1
Asian,Muslim,E,A,151.3696773008301,C,184.08641837244502,-96.57397008575542,76.55432920752422,A,-271.3119073249695,E,B,A,B,6.108911917370206,0
Black,None,B,C,60.213096959673365,A,29.03427431302148,74.2990500593576,145.0743533567694,B,102.32914089828067,D,D,B,E,-87.43262664689405,1
Asian,Christian,D,B,147.25195851449968,A,69.19590452380375,-65.18187631544924,-187.9739299638721,E,-77.75581371555424,B,A,A,C,-4.358259165454862,1
Other,None,D,A,-33.73456658061896,C,-62.1942965651643,32.32327648622132,-31.495659344667526,B,121.25607208348579,E,E,C,E,-100.65773182580374,0
Other,Jewish,A,C,58.47835794220093,D,83.57181793010055,-61.96026918720894,-72.82724170343805,B,61.23234438927867,E,A,C,D,-160.2296565549153,0
Hispanic,Buddhist,B,A,-129.83776919444412,A,-14.703270536881893,42.06758489122806,-84.98895291689392,D,26.53923143597579,D,A,D,B,90.06982338505254,0
Other,Hindu,E,B,62.87835616031748,A,-59.77480553220856,-136.66994195852575,35.44926489176432,E,7.812383364464496,D,E,A,A,37.188820308797446,1
African American,Jewish,B,E,-35.476270951015614,C,11.058562513730225,128.60434682569792,69.41384695104688,B,74.31226176395107,E,E,A,A,-67.90285551972684,1
White,Jewish,C,E,144.80121079341606,E,90.26948811985272,-66.88086983016483,-309.2849941769704,E,-155.73730955046108,B,C,A,C,164.0056622254588,0
Hispanic,None,C,C,-49.097531739348284,B,80.10439425657128,172.2398556564616,-47.12999906400571,B,-346.76425413142016,A,A,A,E,71.19376850823707,0
Hispanic,Other,D,C,56.92154670675078,C,-172.80347321435616,-61.97096702055137,56.13230641982786,B,61.55522732772033,C,A,C,B,-180.93290133787752,1
Hispanic,Muslim,B,E,154.06987691700454,A,-223.5202502302935,190.48042397162385,59.104821489143234,B,-49.73609424433499,B,E,C,E,-87.13738417314426,1
Black,None,C,C,-101.13325683907435,A,-32.88375932269362,-90.87913821705285,-41.12991142945097,A,-83.24724715227674,A,C,B,C,31.810805630660138,0
Asian,Muslim,C,E,-41.0994854525538,C,37.15037899396089,106.7848224387766,69.98178462809574,E,5.520165736471563,B,E,A,A,18.587744909703684,1
African American,Christian,D,C,44.66628892156755,E,57.398161511764116,131.90038842363305,-75.51282129607677,B,77.71326867735182,D,A,B,C,-11.640283187484512,0
Black,Christian,A,C,-91.69013588068306,D,-3.46155095405363,-233.99222051331762,-23.345059918341057,A,228.1717574836262,A,B,B,B,182.22185393146407,0
Hispanic,None,C,A,-1.1224057579928335,D,-134.66748068031654,-27.3089609612298,-27.225151775737245,E,-33.77887431082453,D,D,B,A,-9.486510570491834,0
White,Buddhist,A,A,81.33548312003833,C,30.951489135660076,5.414297501982474,-135.87377686806786,C,144.0203847131111,E,A,D,B,2.389083366038925,0
Asian,Buddhist,A,A,-61.44707681063532,A,108.85365839034415,39.58729799575555,27.297790807556066,B,-41.34407460590909,E,B,B,B,104.13757703368385,0
Hispanic,Buddhist,C,C,-101.38782625489542,B,-187.39970291480122,-151.7868499756115,-243.2869017863966,A,19.739737825309337,E,B,D,A,69.89815046328368,0
African American,Christian,A,D,-154.13159467515194,E,139.52361612492902,-38.5793019901703,127.73217296789379,D,-56.38957310670361,C,E,C,D,85.04089950195096,0
Black,Buddhist,A,A,2.7773847233998494,B,-111.33656793372279,-10.428608926739395,83.9612566459011,C,-49.21315279797723,C,C,D,D,162.2513387533276,0
Black,Jewish,D,B,-150.79309783058292,E,51.126998136060244,259.49577562588473,-176.6013405814489,A,-26.95609247572665,B,D,B,C,51.05769822010685,1
Hispanic,Muslim,A,D,77.73927434313867,E,76.48078420173614,59.10846948076796,3.487369185750165,B,4.588069865374637,C,D,C,C,10.312427155446565,0
Black,Buddhist,E,A,41.424004678329005,B,-42.232635633337445,-84.85366696335538,-187.30709326702072,D,88.17071671592386,A,D,E,A,43.05455314445578,0
White,Buddhist,D,E,-94.59667758168597,C,6.239814015235108,-26.846834660896974,40.74491267287665,B,-105.98609363344973,B,E,A,A,-26.843025796767005,1
White,Buddhist,A,E,24.15073493584178,B,-42.44252897686621,-39.79613110284315,35.78893214530572,B,51.75526162390379,C,A,D,D,34.690814738418766,0
Black,Buddhist,A,A,106.02058992867862,C,105.65303867557934,69.42040184513695,33.418375482510825,E,1.6779060568763982,C,E,D,C,183.5372450891885,1
Other,Muslim,E,C,30.703834846658456,B,68.3416997199494,-60.23453382585089,88.68455593349158,E,91.95226947538951,C,C,B,C,-125.5227082476495,1
Asian,Hindu,A,C,40.053983659242164,A,-87.44282136256847,27.52078134604581,-111.3633940881642,B,11.988908820671922,B,A,D,C,-60.11417675270674,0
Asian,Jewish,C,B,-72.92541695515364,E,-139.58074775871853,-31.71697716692552,-223.96270508984028,B,-15.845715869565085,E,C,B,D,146.14299065115216,0
Black,Christian,C,E,9.057960709289148,A,-37.39405126738271,16.42184383885213,-23.750973234187107,D,313.72755936229635,B,C,C,B,74.08717571328964,0
Other,Buddhist,B,C,45.19565670057893,C,-31.590424167466164,-114.33257607071197,117.92290533267456,E,-198.4145417144483,E,D,C,A,30.63899561183388,0
Asian,Christian,E,C,16.795228736744953,A,76.48475464070793,84.86410644077638,-43.63793114353534,A,85.9250247453086,D,B,D,A,-50.82888014006037,0
Other,Buddhist,C,A,93.4689775377001,B,107.44982881873351,126.12380727622943,37.309475148030984,C,59.43110190175196,A,C,A,C,-46.90337942998761,1
Hispanic,None,B,E,-189.43114641158655,E,176.41883749365738,-142.04036126171442,-4.241457067277603,B,-20.464738683672536,E,D,A,E,-12.158897722610153,0
Black,Hindu,B,D,182.08001923051208,E,-39.24166512780508,13.249967544627511,130.23173342469613,B,-49.0539492040233,B,A,E,E,-63.809099305086804,0
Black,Muslim,C,C,24.59406010520232,C,96.22044894633953,7.569492840227579,180.453561170911,B,160.66172625650123,A,D,B,D,46.30515283094506,1
African American,Christian,C,E,-25.708213888574093,D,97.68149408993611,72.6413574935259,-92.00883653401178,B,53.58121180809524,D,C,C,B,-30.840035770028003,0
African American,Hindu,B,A,164.04974446345344,A,-79.47414356057374,-58.09294374637912,-8.038553275466503,C,13.67349621953205,D,A,A,D,-34.91424696192437,1
Asian,Jewish,B,D,63.91646468142685,D,137.94170659650084,-34.77708899882999,-78.83091142231096,A,93.71062924421746,D,E,C,C,91.08114818917966,1
Hispanic,Hindu,C,A,163.72627273687465,D,94.90952618624192,-81.7777415461605,-46.294458513706594,B,-112.12887094665334,E,E,B,C,-48.89863279515643,0
Other,Buddhist,D,C,-28.924295992671134,C,256.49963450886884,-4.930869801133385,-168.101362218014,D,-133.46583952271914,A,B,E,B,73.39596342648586,1
Asian,None,B,B,72.00294966218202,A,111.18756944366304,40.15305448970557,-55.746333892512965,B,-110.64932570831778,D,C,C,E,-12.166443136228196,0
Asian,Hindu,D,A,-4.701039202492596,C,-27.937741246325597,-46.56112514976664,-14.375676745965674,A,31.137363574549287,A,C,D,C,66.99332864895356,0
White,Muslim,A,C,-7.178383663718371,E,-6.459603821559319,74.12313069656625,40.50597771467693,E,-16.319926542864547,E,A,D,E,-53.92746074634864,1
African American,Hindu,A,E,8.759419741187596,B,-83.38323620898088,-50.00724041739646,111.80400855528343,A,-97.35876876030194,E,B,D,A,36.066835493514276,1
African American,Christian,D,D,-58.43917291519861,C,129.1448337070804,-143.09314390420798,14.220586554147536,C,62.179867024568594,B,A,C,A,147.52791010133436,1
Black,Buddhist,A,B,-15.830841158602347,E,115.57473945784614,9.395322094149613,131.5637900523938,B,90.74248775296493,B,E,E,B,106.59658909655457,1
White,Hindu,B,E,103.31943483190038,D,-81.96054079545827,-3.1153571941741087,112.91074067105819,C,32.12399794194833,A,E,D,D,36.79621531825306,0
Black,Jewish,D,A,-160.2007612686373,E,15.741627754576479,21.057310660390602,-83.91971504691782,C,24.564597410898486,C,A,E,B,5.7525916936451456,1
Other,None,A,B,-68.35471584404755,A,-8.644364298678617,-12.88504044128042,122.11324974198585,E,-20.885867627465473,C,C,A,A,-50.91056513914729,1
Asian,Other,B,B,-93.46909401188762,D,-15.849814391425237,-119.96553633028188,37.60043229525368,B,3.7147439137011884,B,B,E,D,47.159203813346394,0
Hispanic,Other,D,C,-59.88890091604965,B,58.92758464122749,-63.10370090889139,-13.579186439709137,C,59.93858216647079,B,E,A,A,-6.736537614641386,0
Other,Christian,C,B,-85.98872584552466,D,160.6142240348732,50.6336054532399,-59.49998609558449,A,209.83586768456576,E,B,B,B,30.371408650628645,0
Asian,Other,C,C,113.47464828350739,B,-10.007755337347945,145.02030690121794,-44.51604706296725,B,-41.025551300977064,D,D,E,A,-53.03177740216779,1
Other,Muslim,C,C,-102.54856103561272,D,-33.616132876156506,-144.36668047849534,-8.491893031481416,B,48.47425101474952,B,B,A,D,11.133971199708933,0
Black,None,A,A,-16.853845791698305,A,54.17042879518063,17.039101014675094,-160.8170034869105,C,-36.69544150396951,D,C,D,E,42.16710497175034,0
White,Christian,C,C,-130.44109506636335,D,14.878879969810798,-110.44829633859932,193.7509419171572,E,-0.07811679523078158,A,B,C,B,86.61923085788057,1
African American,Jewish,B,C,176.12341733378287,D,-93.68011091903948,9.450444702503974,18.61503528355882,D,124.85392548283056,E,C,D,C,45.77911553940861,1
African American,Jewish,C,A,307.0947138813137,E,-42.28582367042699,-147.40160156921462,170.24053210730457,B,68.5599934193891,E,E,D,D,-61.562778227010874,1
Black,Hindu,B,E,113.75250459479906,C,-54.4668602496547,-95.74183128341954,-98.88621640416969,C,33.608247745662936,C,A,D,C,-5.584076317957452,1
Asian,Other,A,A,-33.53084539305066,D,-35.015560601421754,-13.772268905146442,-5.4240722544917475,B,25.339427808819252,D,B,E,B,61.606104946974035,0
African American,Christian,B,B,261.4337542300793,D,50.06524992110746,-27.05026726962591,62.266801154059735,D,59.72028820469768,E,E,B,B,-57.043855184410845,1
Black,Jewish,E,C,107.73373723907447,A,359.8995621567901,-3.7834629839143923,101.64508120370179,C,-116.63187921257841,A,B,B,C,1.832239300266264,1
Asian,Hindu,D,E,-7.110419955825523,A,-109.69116437152024,65.98591578999354,-154.2176530595685,C,-38.492085655670614,E,B,E,A,8.551889872364995,0
Asian,Muslim,C,B,-64.29138583914971,D,23.920438063715956,-83.20299042400185,-162.45102796868204,D,-126.90132975881721,D,D,B,A,-101.01629811330459,1
Hispanic,Other,E,E,-225.39132481813306,B,66.21238587876432,-143.7491650858711,-119.19950603716207,D,71.74267465470263,E,D,C,E,-143.903336045785,0
White,Hindu,C,A,-46.81378532546576,E,-124.3336399812019,-40.07375665333869,126.30059543627343,E,-140.05584249282376,D,B,A,B,47.24068547289471,1
Black,Muslim,E,E,-16.682840547564094,D,19.000343999453086,244.4255562975801,96.52539245365102,E,-50.392154603846976,C,B,C,C,80.42578770010316,0
Other,Hindu,B,E,57.11997952975888,E,-66.62785677896646,-149.5287331034997,32.60207524346053,A,-153.1281279355688,D,E,A,A,-83.87017665057319,0
Black,Jewish,C,A,-44.93178269719827,C,186.68651193949333,1.3011729333581463,-88.28245073004304,C,-24.218666123839373,D,A,C,D,166.54088504551117,1
Black,Other,C,E,56.551878290421975,C,126.57241936534282,-52.91159124591045,122.7128560999688,B,88.30515844802123,B,A,B,D,-100.8346349558963,0
Hispanic,Buddhist,E,E,-54.24116747114161,E,88.37842946094506,-26.184407377258147,-55.40510314830903,D,100.39553673974608,D,A,B,C,-33.05285255174823,1
Hispanic,Hindu,D,C,209.79425147709003,A,-40.91428897467904,37.519930631685874,94.11078544336556,A,105.08577868380262,D,E,B,E,-29.44528308894955,1
Hispanic,Jewish,E,E,-37.712439655569796,E,87.76878353116538,-97.29671645610159,122.30845658105434,B,110.65392693019183,E,A,A,A,-127.49317491293395,0
Other,None,D,D,144.4065316899535,A,-346.88389744326116,-6.630728033378874,67.55077335046988,C,72.03866929076285,C,E,B,D,26.278773237394375,1
Hispanic,Other,E,D,-18.478700486942156,B,50.643707680763875,-31.557310211689703,-71.93490688805547,D,-125.31496989606963,D,D,B,C,-103.56814924757145,1
Black,None,E,E,-157.05119129390587,C,-171.91690122669198,-103.05690290811096,94.8879490676378,C,-133.4935634751288,E,B,A,D,-59.02075084031513,0
Hispanic,Christian,C,E,84.6998027290057,A,206.71905374930844,45.53100626802213,32.140677014734536,B,-27.923243858476887,A,C,B,D,138.08891886523125,1
African American,None,E,D,39.75558343522875,B,-62.181752065055704,28.366683451312163,-112.50699710288066,E,-6.9883865679391,E,E,B,E,-1.2255542317422712,1
Black,Other,A,E,52.57967671488015,B,-20.90607856069899,128.94310757927735,124.10238730894669,E,-39.969886020509165,D,E,B,E,15.20083958761286,1
Other,Buddhist,B,C,-59.1498025015177,C,11.651776087543492,-74.35709552802757,20.319995933900934,A,-30.293069440994863,B,B,A,C,-4.8274970226943745,0
Asian,Other,B,B,52.43048917116382,C,-20.238207688488043,-89.97875021790472,87.93097714851848,C,-51.22937767125219,D,C,E,B,144.04138409095506,1
African American,Jewish,C,B,71.4747511248413,A,-3.2676274821406364,167.18430305251445,24.505889856218875,E,103.84057047028583,E,C,E,A,81.54842890067435,0
White,Jewish,A,E,-21.61862993343272,A,-25.880796747213214,22.787916573201063,-141.498652107746,E,35.74684234707156,D,C,E,E,-145.25290853591068,0
Asian,Other,B,C,16.132300451184996,D,-44.6124942658414,96.8937920303295,180.51611035843368,E,-150.47192531153016,A,B,E,C,132.07020143427022,1
Hispanic,Other,D,A,82.96549445325532,A,-210.12379068821753,137.9576530923857,112.30934129419848,E,-179.61711696185313,A,D,C,D,-27.081202437347596,0
White,Christian,E,E,109.75020022208308,B,49.2654782958108,61.77032358250616,-0.5022016849440549,C,70.36879814721418,D,C,B,B,185.8253524575022,1
