sexual_orientation,AgeGroup,SEX,disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Homosexual,36-50,Female,Mental,255.04946382997878,D,E,101.81448440094935,-102.09881043172473,0
Other,36-50,F,None,-53.45352045781879,E,D,-168.9848291827509,-307.6812767721565,1
Bisexual,65+,F,No,-14.664367903262713,C,D,89.69946162086646,18.448255531238132,0
Other,26-35,Female,Yes,24.001868688696852,C,B,-146.80141568542214,-12.409526594067142,1
Heterosexual,26-35,Other,Yes,85.8947982913968,D,B,-64.21186350683911,130.27163515217129,1
Other,51-65,M,Yes,61.230975702963775,C,E,-115.13172779049958,-94.5996733115168,1
Heterosexual,36-50,M,Mental,-156.22093582581408,E,D,145.525971792604,-58.4308349599008,0
Other,26-35,Female,Physical,-103.56572628900267,A,D,6.401475222883077,-114.28205218383904,0
Other,65+,Female,No,-47.288968094320424,C,C,-94.3859465983618,-14.251967412077116,0
Homosexual,18-25,Other,No,171.47924188046915,B,C,-89.57641224144292,95.62905506404636,0
Homosexual,26-35,Other,Mental,127.58727166222342,B,E,8.112688002530428,63.19963137900129,0
Heterosexual,26-35,Female,Physical,169.95009133893103,D,A,-109.50881289695364,34.828795426911505,0
Heterosexual,36-50,Female,Physical,73.14971377958368,B,C,191.65155749496995,13.744527560083498,1
Homosexual,65+,Other,Yes,65.84735433416093,D,C,-25.664302847527498,-20.470840850275806,0
Other,18-25,Female,None,-44.26178554221695,E,C,69.70306821200043,77.97512898514789,0
Bisexual,65+,Male,Mental,-14.505843225329121,A,D,23.328554292870756,-40.52780504294602,1
Heterosexual,65+,Non-binary,Both,-133.84023972062423,A,D,95.71744143802286,23.700918586782137,0
Homosexual,36-50,Other,Yes,97.75811695207717,A,B,-43.520943657126224,-80.16518515625471,0
Other,65+,M,Yes,73.84963761677909,E,E,-148.86987137809388,110.91009083557093,0
Bisexual,51-65,Non-binary,Yes,-74.73445111611933,E,A,115.69892849908689,47.13136774154414,1
Homosexual,51-65,M,Physical,-39.5711422433887,B,B,95.53708388972215,55.07690129235008,1
Heterosexual,36-50,M,Yes,-21.053040684138963,A,A,139.33443738849877,-98.8342418544824,1
Homosexual,36-50,Male,Physical,101.86071571793337,B,D,-143.80071558980322,-226.89110995550834,1
Other,51-65,F,Both,18.397084378407033,E,C,-78.98003193481274,135.84660674804235,0
Heterosexual,18-25,Non-binary,Physical,83.85785465668417,B,A,-138.73974023618666,93.80476309912059,0
Heterosexual,18-25,F,None,-71.68488022911164,B,B,-25.16647890461935,-78.00082564606602,0
Other,51-65,Other,No,227.55242407875485,E,B,197.26170252004528,-117.6298378251881,0
Heterosexual,51-65,Male,Yes,186.31830388619608,A,E,-95.13661054400221,157.7662417931041,1
Heterosexual,18-25,Male,Physical,-67.48101314282131,E,A,-30.421259321492023,-157.71109487558783,1
Other,26-35,F,None,71.33258817448109,D,E,-158.78731806402038,43.507379103936536,1
Other,36-50,Other,Physical,20.340696843431772,A,B,-95.87700545744597,-47.12378014884743,1
Other,65+,M,Yes,-50.624764521586506,D,B,122.79957975554714,-33.25975661405959,0
Homosexual,51-65,M,None,-44.23952978053532,C,A,-56.311169962892684,-126.51744524888156,0
Heterosexual,51-65,M,Physical,-1.1588597959528228,D,C,12.306215364010626,-63.92119389237326,1
Bisexual,51-65,Other,Yes,43.81430932470702,A,D,93.94710060295124,63.143333529583856,1
Heterosexual,51-65,M,Physical,162.79328533958954,A,E,-45.45173326748025,-38.225549281418616,0
Heterosexual,18-25,M,Mental,-69.78563127817031,E,A,99.98064314088467,-96.53115724439206,1
Homosexual,51-65,Male,Both,-35.819300286668074,D,B,96.03829904434676,-29.80230039584703,0
Bisexual,65+,Female,None,247.24029424175455,E,A,-167.89539396699374,-26.51246994531095,1
Other,26-35,F,No,-72.21681941982224,D,A,128.224817016752,-23.406967118005692,0
Heterosexual,51-65,F,Mental,-31.07644751377501,A,B,-1.2497650770704036,-66.14980108038908,0
Homosexual,36-50,Non-binary,Both,-36.33459491707862,A,D,146.39386685313522,-31.183597587162808,1
Bisexual,36-50,Non-binary,Yes,-88.2074910505934,C,D,-68.91600481984277,185.11888105582105,0
Other,18-25,F,Both,-55.63447679448706,A,D,30.550795432876626,-67.90819873524367,1
Heterosexual,51-65,Other,No,-44.5399453886572,A,C,-22.082527207594456,-61.29350388757049,0
Bisexual,36-50,Other,Mental,51.25147917319305,B,C,-20.282359221547104,128.92262784747984,0
Heterosexual,18-25,Other,None,40.60707265160879,E,E,-71.39886099320475,191.20380302921765,0
Bisexual,36-50,Non-binary,None,-0.33643899294554264,D,C,-35.51822413602721,-113.50904402767254,1
Other,26-35,Male,None,184.98688376328244,D,C,86.04595463054538,-92.1158627615548,0
Other,65+,Non-binary,Both,-62.48604440145002,D,D,58.26400008813762,-5.562669119192976,1
Heterosexual,26-35,F,None,-78.23797717564331,E,A,-57.32489062466159,-145.8929678112448,0
Homosexual,18-25,Non-binary,Mental,-40.389000819213116,B,D,-82.08476775601697,-79.61246612132348,1
Bisexual,36-50,M,Physical,-85.77956249676004,A,A,25.43621183299457,-79.9375714058956,1
Heterosexual,18-25,Other,Physical,-45.158158882362585,A,C,-61.373112665918526,-91.32387752269894,1
Bisexual,51-65,Male,Yes,-126.52936611253234,E,E,56.855379075501766,63.00026823565935,0
Other,36-50,Non-binary,Mental,-83.31249588374013,C,E,223.65788478426762,-21.57079196267183,0
Heterosexual,18-25,Non-binary,Mental,67.87406842592108,C,E,128.36648318555,-40.65223452400568,1
Other,36-50,Other,Physical,-38.01454031482117,C,C,44.614608029690835,86.15750331584402,0
Heterosexual,51-65,Non-binary,None,-52.66889692443571,C,D,159.08206628830172,50.89274141375411,1
Bisexual,36-50,Female,None,-147.27515309316604,D,D,-237.76808569190075,-30.7792035152968,1
Heterosexual,65+,Other,Both,-44.87466235146223,C,B,13.704008966973467,22.699659009695957,1
Heterosexual,36-50,Female,No,-143.80715704890136,A,D,36.83847590288595,-21.47437820433163,1
Bisexual,36-50,Non-binary,Mental,117.33395901471502,E,E,-140.11659959050425,-18.442189538012702,0
Homosexual,36-50,M,Physical,52.58387142896057,D,B,-90.80932930839903,-45.884253239058985,1
Homosexual,51-65,M,None,-12.570708205081333,C,C,55.28725704785451,-240.43227155534686,0
Heterosexual,26-35,M,No,-119.7015536783973,C,A,80.17016339624506,122.62767615631608,1
Bisexual,51-65,Non-binary,Both,198.86392127847273,B,D,-14.379325877686627,38.375241454559145,1
Homosexual,26-35,M,Both,125.91023795316202,B,D,122.43261875632476,-100.75010556287765,1
Heterosexual,18-25,Male,No,94.31988642547623,A,B,32.107566088557164,131.85021369470414,1
Homosexual,51-65,Male,None,-34.79510591056459,D,E,71.8081700104955,-50.8422286452597,1
Bisexual,26-35,Other,Yes,-34.97389886367563,E,E,-73.92368459371114,48.9168388661198,1
Other,51-65,Female,No,66.85322278589692,C,E,-8.053670642454252,-44.735189908732316,1
Bisexual,51-65,Male,None,-8.743283287227802,A,B,50.31757539477184,-84.46583771388184,0
Heterosexual,26-35,Male,Both,-87.04800540742195,C,D,103.67629339980489,-116.590367595574,1
Heterosexual,26-35,M,No,211.51979695491465,B,C,7.365147453650814,10.788496505640882,1
Homosexual,36-50,F,None,-14.847944129370095,C,D,78.9472734698658,-12.605731439907933,0
Bisexual,36-50,Non-binary,Yes,86.20329411253162,D,B,93.84361303728888,45.72382486676985,1
Bisexual,18-25,Other,None,-53.650671297722766,C,E,32.56407652703672,167.30825770814923,1
Other,65+,F,Mental,-21.58390135427151,B,D,5.484292665866781,2.6737444543429016,1
Homosexual,18-25,M,None,76.74127535896386,B,E,-112.17618908998226,-44.27428128732178,1
Bisexual,36-50,Male,None,138.4144737921984,E,E,-49.00539149075302,166.44268645505193,0
Homosexual,26-35,Other,Mental,-66.02415710979024,B,D,138.7043061000006,111.4391758789092,1
Other,18-25,Non-binary,None,-126.29857756163003,C,D,-178.36498925077072,139.67526527560105,0
Other,65+,Male,Yes,131.24889995170108,C,A,32.552671207447126,78.38494963771731,1
Bisexual,65+,Female,No,-283.8870991774546,B,B,1.380478941896014,-210.2539298754675,1
Heterosexual,65+,Other,No,146.31675443675618,E,C,137.15193159738376,161.5055196943503,1
Heterosexual,65+,Male,None,12.796739950124488,D,D,44.83764823220985,83.36860207107854,1
Other,51-65,Female,No,-39.480940942468536,D,B,-49.905134809658676,87.5466262311326,0
Heterosexual,51-65,M,Mental,-202.68566946014332,A,A,96.0267373610457,-51.50535065544906,0
Other,18-25,Female,Yes,-18.884606908700892,E,A,191.5849485397751,44.46904649444556,0
Homosexual,65+,M,Both,-95.6819602082268,D,D,-36.371961142874234,-23.929549712532104,0
Bisexual,18-25,M,Mental,57.83868481632454,D,D,-65.42141214454973,80.04459473444658,1
Heterosexual,26-35,M,Yes,40.00596158669057,C,D,108.16974011152867,45.752453127892345,0
Homosexual,36-50,Other,None,41.22078095961659,C,E,-58.50866841663579,-250.21058588988177,1
Heterosexual,51-65,F,Physical,109.02040858983328,C,A,-50.557388264352696,36.58540044626354,0
Homosexual,18-25,Non-binary,Yes,39.80854066581874,B,B,24.7183793442054,103.1673524965164,0
Other,65+,Male,No,45.13308326463344,E,D,44.66888613126917,-115.267801472178,0
Other,51-65,Male,None,-57.636327842215096,D,B,-20.82615232340761,78.42261261000601,0
Homosexual,51-65,M,No,39.440531993644974,B,B,-67.26077920794187,-2.9674175083842926,0
Homosexual,26-35,Non-binary,No,98.31489070528706,A,A,-337.6808205275236,124.13682812038729,1
Heterosexual,36-50,Male,Mental,-80.97210589629249,D,B,92.7002733496957,-132.1196880623287,1
Heterosexual,18-25,Male,Yes,-34.135132509519565,A,D,20.063432756885145,150.09028621338524,1
Heterosexual,36-50,M,Both,-58.52579429847518,B,C,4.702812781387366,-108.66514186922107,1
Heterosexual,36-50,F,No,-156.83896079523632,C,C,34.42299692835334,50.59783597553348,0
Other,51-65,Non-binary,No,-77.82280583998582,D,D,226.93601270219915,-137.360727071523,1
Other,18-25,F,Both,-133.8816352984335,B,B,96.02662711406639,21.428903950298857,1
Other,65+,Other,None,-3.128301499610876,D,B,-77.1194733615267,43.684146719356306,1
Homosexual,36-50,F,No,130.9587607409362,B,A,131.95275778422032,-106.19519164035911,1
Homosexual,18-25,Male,No,129.72255821035768,B,D,-28.137933478250044,6.513325268546454,1
Heterosexual,26-35,Non-binary,Yes,77.7369214051645,E,C,4.381603244202393,106.94051304802979,1
Homosexual,36-50,F,Mental,-96.05350233663499,E,D,-57.83657626930609,-8.553648160721467,0
Bisexual,36-50,Male,No,-117.73651640691875,E,D,-6.1102905479898295,-128.9719050914521,1
Bisexual,26-35,Non-binary,Mental,27.459110494442925,A,B,-48.29293709912397,172.78969673194007,1
Other,36-50,Other,Yes,66.21013604954658,A,B,32.79264689191896,43.28574271278411,1
Homosexual,65+,F,Physical,9.282074873019672,B,C,-0.2588391996958322,2.7870445621316513,0
Bisexual,18-25,Male,Physical,118.24981392765947,B,A,-98.02101952652677,-64.07952408890422,1
Homosexual,36-50,Female,None,-45.57215073272327,B,C,42.63282268074894,-209.72536295923078,1
Heterosexual,65+,Male,No,-92.35977174265136,B,A,57.610116140426335,40.18193993696767,1
Other,18-25,Non-binary,Physical,47.91981111267627,C,A,-121.47763157373444,7.298970163174191,0
Homosexual,26-35,M,Mental,-75.10359226070179,D,C,-107.74644779918425,-35.09012775763648,1
Bisexual,18-25,Non-binary,Physical,127.14703808690841,A,B,194.87386307649464,176.01889692045785,1
Bisexual,26-35,Non-binary,Mental,126.5705085061434,C,B,-184.5414572186493,134.29316920302006,1
Homosexual,65+,Female,None,27.35635458518255,A,A,-4.569457890474362,137.09280095751274,1
Bisexual,26-35,M,Yes,48.420295809756695,D,B,135.624382969086,-146.16607480134957,0
Other,51-65,Male,None,-118.64004603562029,A,A,-38.20522694371149,-23.816310735503446,1
Homosexual,51-65,Female,No,159.36114097067951,C,A,-86.96427612017627,37.85642741027921,1
Homosexual,51-65,Female,No,-64.53169373501335,E,A,17.766303252246974,33.143751737094554,0
Other,18-25,F,No,94.91647421564832,C,A,-129.45266633762625,-40.4680806219728,1
Heterosexual,51-65,Non-binary,No,13.488201283294446,D,C,-17.008049522559446,-168.73718088804154,1
Heterosexual,65+,Non-binary,Both,77.53335046998714,E,E,-122.43439919201289,-175.35291371257478,0
Bisexual,26-35,F,Yes,-156.63755143866686,E,D,39.27396349744775,-110.99598532474482,1
Other,26-35,Female,Both,-68.93417778444378,C,C,-81.08349394540947,220.83259023676192,0
Homosexual,65+,Female,Physical,28.518815643192198,A,B,-37.39520910707769,-48.929190981437955,0
Heterosexual,26-35,M,Mental,35.2911935572764,B,E,90.78084862250874,-173.40616878685884,0
Bisexual,18-25,Other,No,-152.12948263668778,C,D,1.4228569501579806,18.63756497775945,1
Other,18-25,F,No,-118.93071886008089,D,D,62.98431788986354,108.50161967904704,1
Bisexual,36-50,Non-binary,Both,-111.7362345018662,D,B,79.05014253467209,256.1757688010592,0
Other,51-65,Male,None,54.71847284502617,D,E,-80.75017866109715,-48.61070209345637,0
Bisexual,26-35,Other,No,69.21023116686489,B,E,71.2377019532714,-12.096618165415412,0
Homosexual,36-50,Male,None,-5.824301599072265,A,B,-24.81329049542088,-8.674756906267536,0
Homosexual,26-35,F,Mental,-7.679198892584803,D,A,114.94907823078199,-72.65501057794746,1
Homosexual,18-25,M,None,-110.41546172786916,B,D,-82.04072812242948,-173.077183152947,1
Homosexual,36-50,M,Mental,14.221022515092097,E,A,53.10318372043691,109.43172056596052,0
Other,51-65,F,Physical,97.93304318805066,C,D,9.279175523577473,75.60207400729269,0
Other,65+,Female,Both,46.355642070310594,B,D,32.05187366902258,46.40559668371632,0
Other,51-65,Non-binary,Yes,-47.89982193475772,B,B,-51.71921665541609,-29.962631384737442,1
Heterosexual,36-50,Female,Physical,-18.0948890685161,D,E,101.73916955550963,64.32374124962827,1
Bisexual,51-65,Female,None,-18.09367127549131,C,B,-26.599937430398306,15.368442917260449,1
Heterosexual,65+,Other,Yes,-4.78639484304362,C,E,85.6112640502069,18.221915078274392,1
Bisexual,18-25,Non-binary,Mental,-26.68022783603939,E,E,-112.05678227387412,-147.57777114107424,0
Other,51-65,M,Both,19.903325964288403,D,E,-113.48848911687219,-50.80638282238438,0
Homosexual,65+,Male,No,243.8932318870177,D,C,66.94948431393726,-12.30178264223561,0
Homosexual,65+,Male,Mental,-92.58635846775593,C,D,104.48275758927554,-12.223130277136878,0
Other,65+,Female,Both,-144.783867657847,C,D,33.36866241867805,-55.19056260316202,0
Bisexual,51-65,Other,Physical,-78.81939041035989,C,E,186.42296473296506,-69.93791757902818,1
Heterosexual,51-65,Other,Physical,-22.62252746353518,A,C,-4.362880879145999,137.46593525664352,1
Other,18-25,Female,No,97.87779362254369,A,B,191.432572807953,109.70872961830796,1
Homosexual,65+,Male,No,-89.98197301478214,B,A,67.69439259884535,118.46254155346668,1
Other,26-35,Non-binary,None,152.70057186864526,C,C,17.928396258258964,-30.933578963683622,1
Other,65+,Other,Both,146.69428265104588,D,D,-18.456780612894356,-28.20900900772452,0
Homosexual,65+,Other,No,27.298031869313522,A,A,0.8049057077740727,136.83655600298277,1
Other,36-50,Other,No,228.31797234203592,D,E,42.06517532196653,-121.78167335527492,0
Homosexual,36-50,Other,No,-45.7905658644616,A,E,-2.5220991234137697,28.430054741535475,1
Heterosexual,51-65,M,None,-131.0660021589901,C,C,-20.79007663984436,0.21802471796436518,0
Homosexual,26-35,Non-binary,Mental,16.623372328098775,D,D,29.010223347314852,76.84932501097398,1
Homosexual,65+,Other,Both,-80.62870000762186,D,C,-119.11240431086473,213.15483144887907,0
Other,18-25,F,Yes,-42.439144834349825,B,E,-176.60715638231724,-5.269564837376247,1
Homosexual,36-50,M,Physical,56.46160923616801,B,D,105.0084450668841,101.75363592295137,1
Other,18-25,Other,Mental,88.70223705011159,B,E,149.39826780916835,218.14252182695384,1
Bisexual,65+,F,Yes,134.54410167550938,E,C,-157.98958994412092,-79.0828851272971,1
Heterosexual,51-65,Non-binary,Physical,-68.72779104670094,D,A,161.45588465895344,61.66939257820737,0
Heterosexual,36-50,Female,Physical,162.554997241307,D,B,-220.47706460984298,-68.45473863403063,1
Other,36-50,Other,Mental,-43.583339288587744,C,D,83.39816803983037,84.97329757917655,0
Heterosexual,26-35,F,Both,167.71908547334567,E,C,-200.72969940852437,-93.64487690196988,0
Bisexual,26-35,Other,Physical,44.84935828971521,E,B,115.0736036774116,179.23417871032754,1
Other,26-35,M,Physical,-220.4850899845685,A,A,96.03168001010734,214.1644166987077,0
Other,51-65,Male,Physical,-27.565470116551978,D,A,-36.820154972943115,-121.65276710695112,0
Other,51-65,Female,None,-72.707318399771,E,C,115.22235695272569,45.225716533980446,0
Bisexual,36-50,Other,Mental,65.80969777715148,A,E,114.1263384190888,17.038457266093992,1
Other,51-65,F,Both,183.9264776510799,E,B,-34.789834534520864,-104.53252018641346,1
Homosexual,18-25,Female,Both,128.55855478472222,C,E,51.03250557607747,-27.28443419819572,1
Other,51-65,F,Physical,94.67404626428342,C,E,-50.09755882986189,143.0837947543627,0
Homosexual,18-25,F,None,57.86210919649698,B,D,135.1436746885227,70.8675709653911,1
Bisexual,36-50,M,Mental,-68.47390881478721,D,E,61.250741723693125,-13.94859105290478,0
Heterosexual,51-65,Other,Mental,154.76112924450095,E,D,130.7330171319569,-87.34320430852172,1
Bisexual,18-25,Male,Mental,97.8370723488592,C,E,65.53013112342005,-60.690698308388036,1
Bisexual,26-35,Other,Yes,-41.09271598813767,E,D,84.77588333253367,19.435675859914824,1
Other,26-35,Male,No,-230.43833668715433,B,C,107.31262621531678,154.78989933205875,0
Other,26-35,Female,Mental,170.20037785311933,C,C,27.38480607379253,-46.01802622952224,0
Heterosexual,36-50,Non-binary,Both,13.421432874758372,C,A,27.20446241812484,30.289454912265267,1
Bisexual,65+,Non-binary,Yes,-70.54250415869211,A,D,-165.24997506735752,-202.98502419842612,0
Bisexual,36-50,M,Yes,50.39756028734368,D,E,-81.09196093009358,-86.50866399552972,0
Homosexual,18-25,Male,Physical,41.46763146015536,E,E,-72.36963062143728,-119.61605602951325,1
Heterosexual,26-35,Male,Both,-9.74441228749871,B,E,-14.198260837495521,135.0555321965837,0
Heterosexual,18-25,Female,Mental,123.00252795872524,C,B,24.405682221209492,-161.9613008868585,0
Homosexual,36-50,Male,Mental,-62.01536589535609,B,E,21.38124916588923,60.86921302729279,0
Other,18-25,Male,Both,64.18221873123018,A,E,-78.0753308619016,-14.228117756811926,1
Bisexual,65+,Male,No,-85.07029469043589,A,B,40.04003644369263,74.61894978154383,0
Heterosexual,18-25,Female,No,10.71467428682564,C,B,95.40247581733794,168.3241619023364,0
Other,51-65,Female,Mental,294.7770615067825,A,E,223.66501426218366,110.264652822479,1
Homosexual,51-65,Other,Yes,-121.79550007926343,E,D,-172.95694170326152,-138.64303145189277,0
Other,26-35,Other,Both,66.88957046831489,C,E,-69.79391703206544,65.55635820148764,1
Other,36-50,M,Mental,-168.28987787247692,C,E,17.627033707164617,-91.41603320928203,1
Other,65+,M,Yes,14.41610411430418,A,B,-15.094419362026521,-151.17029824659804,0
Bisexual,26-35,Non-binary,None,80.6923422750962,A,B,126.73512935196358,-57.88792235974167,0
Bisexual,36-50,F,None,18.013313115671377,C,A,-36.29986766753027,-251.4666332590359,0
Other,26-35,M,None,14.067163515410384,B,A,48.96330313359211,-50.29700921380768,1
Other,18-25,M,Both,-79.116453978084,E,C,-71.99656979896994,-87.0912090579437,1
Heterosexual,18-25,Non-binary,Both,-11.056871053248377,E,C,25.67072332614,-20.485433143610006,1
Other,36-50,M,Physical,-47.62090205490482,D,C,-135.03472618962033,-149.36514557056114,1
Bisexual,26-35,M,Yes,-51.60093010451696,C,B,-121.72709666739057,34.064753980625966,1
Heterosexual,26-35,M,None,123.6324567882677,E,B,199.9349018959238,97.18716395909283,0
