age_group,veteran,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
51-65,Yes,Non-binary,C,D,B,94.66839252148864,D,108.02708483523146,D,-35.71244297193053,7.242536902141225,-103.04728727101097,B,B,0
18-25,No,Male,E,D,C,7.243869842337626,E,-63.115425339186615,D,145.75418339043932,-126.51833072625574,-155.27028890756935,D,D,0
18-25,Veteran,Other,E,A,C,3.3704141506043652,D,14.531767571448162,A,-10.730313165672994,95.18871494247323,-160.3383506820289,E,C,1
18-25,Yes,F,E,E,B,-33.77600725645066,E,18.9174967630661,C,126.38335064232842,-180.78675032830145,-77.42920954771314,B,B,0
51-65,Veteran,Other,A,B,A,115.15030090072129,B,18.6402765843562,E,172.79712597842533,-30.39722443753279,103.79516300710665,D,C,0
65+,Non-Veteran,M,A,B,C,-141.73232775709957,E,-29.74889641509113,C,-21.23841635564109,61.25594680978269,-139.8133599014987,E,C,1
36-50,No,Other,A,D,C,232.7994225887497,D,84.46993739694997,C,182.69439065385805,-78.03144386466462,119.48925633741143,B,B,1
26-35,Yes,Male,D,C,A,-53.76988804562372,C,112.07672617976132,C,-18.367817212712218,-187.09820017288982,69.18045102242436,A,B,1
18-25,Yes,Male,B,E,D,109.31430251604883,A,-100.66792243551537,E,239.82881936765244,-20.15160771690135,-59.61799238507244,E,C,0
65+,Non-Veteran,Female,E,E,A,75.07951999858354,B,175.03299726096157,E,190.98227626182234,77.02306990171469,-81.15603763663178,B,B,0
65+,No,Other,D,A,C,122.32039868485982,E,-108.63846780993597,E,86.25487651954668,4.123987297070243,-114.62202624973241,B,B,0
36-50,Non-Veteran,Female,D,A,D,-172.78719414549556,A,130.06968859345415,B,64.18082346944732,-98.57531869560148,-25.244390120168838,B,D,1
36-50,Veteran,F,A,A,D,29.53832052566095,C,36.905162519763515,A,32.05921242722663,-145.11566042789624,45.312162334047805,A,C,0
26-35,Non-Veteran,Other,E,B,D,70.52204330184351,D,-134.30854165856817,D,-91.12086086205765,-21.96263937443014,189.37957613486952,E,B,1
65+,Veteran,M,A,A,D,-79.69028302422925,D,-8.242784516885711,E,-94.91074388730961,-110.45305025261021,109.53159132287544,D,A,1
36-50,Non-Veteran,Male,C,D,D,70.91263320798915,E,149.8961856380489,B,-69.29423989793075,-21.34785188713994,-91.0947023156642,E,C,1
51-65,No,Other,E,A,C,99.74066757127046,A,-8.474055833034377,D,-38.13930927088131,-57.64420717816541,63.11979027811666,B,D,1
36-50,Veteran,M,C,E,B,-91.1850460182434,C,225.68265809494306,B,-72.90005224571759,-10.154416577848053,0.9582805683032378,C,B,0
18-25,Non-Veteran,Non-binary,A,D,D,256.83561268956646,C,-6.1364257701800655,D,-147.85859325825552,-46.253339285717594,24.60241924235628,D,C,1
36-50,Yes,Other,C,C,E,3.3301724590224673,A,-45.71170108462564,A,-30.481377366939878,97.00023296564436,107.42970426896437,D,A,0
36-50,No,Female,C,C,C,-27.692063586633896,B,-162.13639450815967,A,-162.122518218797,-19.429504668435996,-80.02858111061404,B,E,0
65+,Non-Veteran,M,D,C,A,14.737206363376753,B,20.473355212689547,E,-42.99101001005155,54.427504886716946,81.13257278474953,B,A,1
36-50,Veteran,Female,A,A,D,37.711426562133795,A,13.03685897871385,A,-79.0324263378716,2.6107376414570673,-100.86399554887495,E,C,1
26-35,No,Other,E,E,B,-77.87678355924376,A,17.867333584597837,C,36.5456244470863,-19.501430622544568,-168.99533149236296,D,B,1
65+,Veteran,Non-binary,A,A,B,62.703942677703,E,-80.49057842127527,A,-62.91071488139117,9.714820258235873,-81.48845988423778,C,A,1
18-25,No,F,C,C,A,231.37042614708272,C,55.07740966536879,A,-174.1461100824968,107.90222255516105,-154.15364124120217,E,A,0
26-35,Non-Veteran,Non-binary,D,C,A,-18.646849616114235,C,-52.31764800171742,B,53.59743877028457,25.635918833099993,-129.75217954229515,D,B,0
36-50,No,M,B,C,A,96.83334193567516,C,48.51211214567079,A,-185.89421021314848,152.66379955328384,16.82966319467534,C,E,1
18-25,No,Female,E,A,E,69.77026570575207,A,33.27702120224969,A,-152.08431284426194,-182.11024721918673,-34.35790461587934,D,D,0
36-50,No,F,B,B,B,196.66302768727599,A,74.91931418893418,C,185.77677222596088,46.383491833497445,-46.36392115846981,A,D,0
26-35,Non-Veteran,Other,E,C,C,-32.703471244686064,D,105.71899751438,D,-17.879612990565892,6.444577126788796,17.43891743458985,D,B,1
18-25,Yes,M,E,A,C,-12.970599613070771,C,86.71473441209122,A,8.297666921706663,-96.74683459266399,69.69456680516866,C,D,0
65+,Non-Veteran,Other,E,B,B,-30.83408054842734,A,-45.52503753173334,A,-113.14229556845771,13.32588337614246,9.632600376648861,E,D,1
36-50,Veteran,Non-binary,B,D,A,-22.244071147445716,C,-79.57860351067733,D,-110.33555634442189,67.55063475058276,-81.13840070895641,E,B,0
51-65,No,F,D,A,B,25.890842565369844,D,-83.85156968989655,B,6.126671645932095,-35.40889783448111,-187.00287793988718,C,E,0
65+,Yes,Female,D,C,D,-31.20947585285203,D,-15.947802783122064,C,-18.0248620567141,26.601280915937064,78.84464469320879,C,D,1
65+,Yes,Other,D,D,A,31.225713352391388,D,-64.97240833936236,B,-75.51557609619927,224.12053349804472,179.57284240526198,B,B,1
26-35,Veteran,Male,C,E,A,126.66466152670941,C,-71.13268323583067,D,78.83956779647916,-109.38081796499073,54.27167054278394,C,E,1
65+,No,Other,D,C,B,131.45888364064376,E,85.96414316500443,B,203.50260372909023,-20.015174292748323,-104.18892709896379,E,E,0
51-65,Yes,M,C,A,E,65.91330933844223,B,7.467848002193993,E,-61.447764603713395,27.682874403832496,-72.36692957874713,D,B,1
36-50,Veteran,Non-binary,B,E,D,-33.919495966793185,C,-28.1313280376508,D,-18.462926521745732,-22.884947230998506,-232.9765362091996,C,C,0
18-25,Veteran,Non-binary,B,E,C,-79.72369239333646,A,-86.51329157888868,E,-31.976754736082636,-69.62263750110107,-18.67857411681243,A,A,1
26-35,Yes,Male,C,B,E,-25.9013546369058,D,-80.87329134896095,A,11.197211415380531,131.92568796557632,-4.797321068937021,A,B,1
18-25,Yes,F,C,B,B,-9.147974492055939,E,114.29273922986916,E,-169.7557549849357,-50.923613037422314,82.29672426158872,A,E,1
65+,Yes,Male,E,E,C,-132.38540703702557,E,168.58855361369774,E,226.08989559117498,110.58530283577448,75.28561781193636,B,C,1
65+,Yes,M,C,D,E,-81.77342900972455,A,122.93222166612648,D,-21.95568838797802,-160.12938879006188,-101.63781999335428,C,C,0
36-50,Non-Veteran,Other,C,D,E,-238.5597064209195,C,-13.679960213804218,A,-218.64276664312072,32.76583488590753,-15.4264233505269,C,D,1
36-50,No,Female,E,A,E,151.40454603981922,A,49.560381465585536,C,-47.02330709020558,-35.41666691493172,20.248885684872015,C,E,1
36-50,Veteran,Other,D,E,E,46.602520460744564,D,111.3112222579542,A,244.18235516088922,122.61930880277609,55.05717565932422,E,C,1
26-35,Yes,Female,D,D,D,43.102094207510305,A,-85.09251316222417,D,232.61138249171748,-46.594745617191876,15.20071271750182,C,E,1
26-35,Yes,Female,B,B,D,50.51847585149585,C,-14.797273767006104,B,6.2061138545619245,-140.52389202649948,-98.61150012275124,B,E,1
18-25,Yes,Female,C,B,A,179.51510824960928,A,17.950012559499857,D,-177.9910958945919,-157.7169927778563,-5.9072799567468826,D,D,0
36-50,No,Male,D,A,A,35.13516707817906,A,-157.47821396998455,A,92.81669245921901,49.92221294829902,-189.73114033068464,B,A,1
51-65,Non-Veteran,Other,A,D,D,132.22403208844344,B,221.24066798223737,B,137.19124908651222,-84.61086196961986,52.74837506368172,D,A,0
26-35,Yes,M,C,E,D,-101.85797493724202,E,80.02197831835102,C,120.7731298716715,201.18242873247976,156.2860716739982,C,A,1
51-65,Veteran,Other,A,B,B,44.29067384839275,A,-21.169702003822348,B,-177.8570018894084,-49.65747671507606,10.443446341858497,C,A,0
36-50,Non-Veteran,F,E,E,D,25.950220730990104,D,-57.39858476893189,C,20.943683824891423,-129.42246239500938,52.96058124670804,D,E,1
51-65,Yes,Non-binary,B,B,E,18.885148044606865,E,-58.036476145999075,E,-158.79152212824576,-142.3794567856784,38.95901564976453,B,B,1
51-65,No,M,C,C,A,175.67338135486196,D,-36.397999240064124,A,14.832687683301844,-0.8088526053537558,-27.500734700507017,D,B,1
18-25,Veteran,Other,E,D,E,-44.07006568122274,C,13.239153361234852,B,-82.57968792145,-96.19543643268574,63.868601371621935,A,A,0
65+,No,Other,E,A,A,-64.92972917741957,E,-123.26621767153871,C,-54.06764212815997,-75.8214298418131,-129.9262751104598,E,D,0
26-35,Non-Veteran,M,A,A,C,24.466515982297786,C,4.619271568853704,E,-83.66446536247578,-72.00190971272045,-146.63000444374273,E,A,1
65+,No,Non-binary,A,C,A,50.127162115595205,E,-4.706243459091038,D,128.24852905470146,-128.72376375585162,-8.628146523465244,C,C,1
26-35,Yes,M,C,B,C,28.179726352053265,C,45.831850335793604,B,4.711806861384078,120.32147975283623,-174.67150908773968,C,E,0
18-25,No,Other,E,C,D,-136.94212400392564,B,-125.47256931836965,E,201.1719110684969,92.38950159306331,200.51220858636074,E,A,0
65+,No,M,B,A,A,-39.227887843904554,E,-21.029256286941333,A,-73.04368651136537,-124.02124540744177,-171.45301976922636,D,B,0
26-35,Veteran,F,D,D,E,-7.83333643855527,E,177.45050353706117,C,36.243066901257635,87.15970906460625,-142.12608267440714,D,C,1
18-25,No,Male,E,E,D,-31.97939947448202,B,-79.13677348841594,C,-80.45597352730329,188.01063398031533,-120.43303906133403,C,B,0
26-35,Veteran,Female,C,B,A,0.6959516278765682,E,-73.95986280083325,E,203.49764937795806,11.206875996847446,130.8429777691113,A,B,0
36-50,Yes,Non-binary,D,D,E,12.705816692524882,E,-0.5867939484925951,A,0.11543111946995563,48.47077278980837,23.6288825810105,B,C,1
18-25,No,M,B,D,E,125.5467145844784,A,-41.42880285555427,D,84.23786980482933,-19.117595881532402,44.49430023959005,C,A,1
26-35,Yes,Other,A,E,A,76.31430830231895,A,63.504944368677926,E,-62.37727207035545,-131.6580006326981,59.33332971474372,E,E,1
65+,Yes,Male,D,A,C,-202.8910481046146,E,-71.41140097779443,B,27.174960462475866,-87.70280820287797,69.4482463400588,A,B,1
18-25,Non-Veteran,F,D,C,D,14.457289449524561,A,124.87426734468524,C,48.78153652130934,-160.21929592466796,179.20769757928818,E,D,0
51-65,Non-Veteran,F,E,E,B,64.65393159317246,A,259.32443082809755,D,110.1269974170153,-98.58963819089492,29.40511952293285,E,E,0
51-65,Non-Veteran,Other,C,A,D,-27.447452224188005,B,-129.86589359649264,D,-76.67278850284042,77.23127181720348,158.618612830913,B,E,0
36-50,Yes,M,E,B,B,-182.07966915324556,A,-105.87291189575674,E,50.55555409480142,130.98538882472872,-1.746812605047081,C,B,0
18-25,Yes,M,D,A,E,32.815428564559575,E,-60.169040624539726,E,-101.08421705363743,44.570858849831474,179.7596434079425,C,D,1
51-65,Veteran,Non-binary,C,D,B,18.773947603181703,E,48.141635659147205,E,-14.778140141380536,-71.61699602788941,141.9474638010198,B,B,1
26-35,Veteran,Non-binary,D,A,D,33.583048691384036,B,20.386854845209193,B,105.993489875536,-95.157208191293,77.72971288829822,E,E,0
51-65,Non-Veteran,Male,E,B,D,40.77307763628205,E,62.50991904991481,D,41.29644980460243,114.20280364034802,-9.29962388897695,A,A,1
18-25,Yes,Non-binary,C,A,D,81.5630160018341,D,114.92234880015135,C,29.59631617115312,211.0011530601805,-40.36458351489781,E,D,0
18-25,No,M,A,A,A,-164.48936570934939,D,-169.6268716646347,C,16.64632794274834,-29.663036632581967,-72.93719864832677,D,C,0
51-65,No,Female,A,B,C,43.921316664970895,B,68.99273734082085,D,2.788025327430397,34.01406529168939,-15.338148821785424,B,A,0
36-50,Non-Veteran,Other,E,E,A,23.233419740983482,C,38.143084056355896,B,191.04210787021083,56.455449992155785,259.07515376571445,B,C,0
36-50,No,Female,D,E,D,-73.84681867740552,C,55.8383090841019,D,17.213039185480152,86.29615766348755,4.254106404908018,C,A,0
26-35,Veteran,Female,A,C,A,-48.2757228559789,B,-72.93317243440534,E,120.17835715085158,97.95628757161059,149.44848737597337,D,A,1
36-50,Yes,M,E,C,C,25.54002318979211,B,-83.41765472862211,A,-204.86645789570318,-56.131481878497624,20.772093813771562,E,A,0
51-65,Yes,Other,C,B,A,-57.051944859669526,E,-131.1186933071187,B,113.36314249783112,247.18745124048706,17.073408010311365,E,A,0
65+,Non-Veteran,Non-binary,B,D,B,13.70496774823665,D,-32.125910651423396,A,11.953423353739023,12.616755153829452,-113.39995827427782,E,C,0
65+,Yes,F,A,C,A,66.73482809691781,E,18.73275216417585,B,66.85946445880549,-42.76705833396423,-96.54719605793736,A,B,1
65+,Non-Veteran,F,B,E,D,10.999881277691017,E,159.2041175084243,B,56.43727795647821,15.882524992930753,-13.505997837889188,C,B,0
36-50,Yes,F,B,E,D,-45.05029083502786,C,-66.73232605579116,B,187.95492789722684,81.04140117953143,47.05306489897904,E,B,0
36-50,No,Male,E,D,A,-20.276399901896983,B,0.30323687395871274,E,70.20419188212979,35.74914669537901,-28.450886406430914,E,A,0
26-35,Non-Veteran,M,A,C,C,-105.5101887119597,B,5.988629423727945,C,-53.19798643625434,-25.497791984035384,-9.158892849518104,D,C,0
65+,Non-Veteran,Non-binary,D,A,B,40.16911423098952,C,117.73322279283451,A,205.52576490444176,1.1556357607865644,39.2116320947563,B,E,1
36-50,Non-Veteran,Female,E,C,A,-42.4457633192401,A,154.31527526129577,B,-88.4326984248666,53.405845867826486,46.69829370130636,E,C,0
65+,Veteran,Female,A,C,E,-16.16966852180748,B,-4.708147790850868,A,-4.40360087516313,-80.72318713899179,-17.079500584249185,D,B,0
18-25,No,Other,C,C,C,-171.62683588870127,C,-139.6791725711873,C,152.30749790183827,91.47849663178943,-177.7084413926709,B,E,0
65+,Yes,Non-binary,A,E,E,29.407978977501166,D,-79.86753899533755,B,23.58869282650798,-116.32066965409614,-6.372530022067193,D,E,0
65+,No,Female,B,B,B,1.7099461376591272,B,221.93260821621314,B,58.319511098165755,-39.799991879045706,-19.279901307144247,C,B,0
36-50,No,Non-binary,B,B,D,-62.2006619005393,B,106.26557644885686,D,-28.414881040979388,-87.24132310110217,-148.11247873700927,E,C,1
65+,Yes,M,A,D,D,5.811122854101458,A,72.25059897235661,E,-174.07117660485244,-7.514689931041921,150.13348708576055,E,E,0
26-35,Non-Veteran,Male,C,D,A,-1.5149652465196828,E,23.117169063173147,A,176.6701951250866,-29.330465551180485,168.10139638455425,C,C,0
36-50,Non-Veteran,Male,C,D,A,-59.23462180029699,C,-162.69687071618975,C,-36.929265547596046,6.551994723168448,90.324537582927,D,A,0
51-65,Yes,Non-binary,D,C,B,-33.28392969542444,C,-78.20501068572922,D,66.48548537983497,-110.69437782919995,13.520642541639837,B,A,1
18-25,Yes,Female,C,B,D,-125.47212534273775,E,-35.9596932718687,C,-16.652665735038042,60.01581104153563,-81.27471043627496,A,E,1
18-25,Veteran,Non-binary,E,C,E,239.73551070228808,D,105.21717459411724,A,74.19657777418625,-9.376020095448888,69.11751265775827,D,A,0
18-25,No,Other,C,E,E,-153.62131737526045,A,-136.856071237366,C,-71.41715854647815,-33.889729036570124,107.8653454006267,E,A,0
51-65,Non-Veteran,F,C,E,D,-52.341991659413544,E,-106.93094128469463,E,14.956323327802462,15.399226907620045,45.94118024324801,D,A,1
51-65,Yes,M,B,B,A,-136.78942135344957,C,-28.549815728220228,E,-36.221335857385775,63.55799491146007,-75.74338632041997,C,E,0
51-65,No,Male,E,C,A,103.55046276979915,B,-151.10059862651698,A,-178.90827512399756,15.47959594504245,7.566888455178384,C,C,0
51-65,Yes,Non-binary,C,D,E,3.0911166384591846,C,-154.3447411191942,C,-8.124411650496143,-95.90697952283983,-85.57996420615312,D,D,0
65+,No,Female,E,A,E,-140.55784423587053,D,100.30222645628679,C,-134.50002251818722,23.332949827454595,85.18478035579446,D,E,0
36-50,Non-Veteran,F,B,E,A,-114.60210266489304,C,67.86531450601593,A,103.51940784957263,379.32938205352224,107.95186415511826,C,E,0
51-65,No,M,E,C,C,15.251800448792386,E,178.90333843500807,A,65.21494608859825,34.667094551722435,-36.634819464432205,E,D,0
26-35,No,Male,A,A,B,139.53615212784365,E,-30.06261371174152,E,24.484959226644825,54.75441989769774,-37.68131098762544,D,B,0
36-50,Veteran,Male,B,B,A,43.74251958246579,D,91.6678759027559,B,-20.86732327038357,-45.79380056897615,7.078423277239586,A,D,1
51-65,No,Male,E,C,B,-116.86796603089111,B,50.27634568927639,B,48.2289956280395,58.778098167977056,-40.83373986525342,C,E,1
26-35,Veteran,Non-binary,D,C,A,57.206286123886905,E,-32.92457857677249,B,15.821134905837331,-9.78647380371275,-49.05916566603155,A,C,0
18-25,Yes,Male,A,E,A,4.086544377795346,E,106.53421892257195,A,1.6543327199558275,-53.28179158483535,-123.1167283479135,B,A,0
36-50,Veteran,M,C,E,E,-10.789362113132222,D,-63.5471911582446,B,80.470452319469,-21.94907534227616,-8.54112981568575,C,C,1
26-35,Yes,Female,C,A,D,-7.963817083760317,D,-164.86134979235476,B,131.97113130155614,97.6691190194385,123.21952832944794,C,B,0
18-25,No,Non-binary,A,E,C,50.94666041390161,B,-139.73888242316787,C,21.607570025544977,-38.85360981265579,-24.26350932442773,C,A,0
65+,Veteran,Other,B,C,E,58.650901664011776,A,56.874147854538094,D,-83.93585911523145,-125.71860307363791,-179.5062756064909,C,A,1
26-35,No,M,B,A,D,-6.615371255541308,B,-76.03489868490216,C,57.85342575574622,47.79826973934156,26.0857046696583,D,C,0
51-65,Yes,Non-binary,B,E,D,-50.3455721818645,C,-72.57953518167982,B,182.77327629003068,195.34330601227933,-32.74406445380045,A,E,0
36-50,Non-Veteran,M,A,C,E,183.00357323036746,D,70.32844653147467,E,-5.322082729197718,-85.05746765079942,27.097629522830648,A,C,1
36-50,Non-Veteran,Non-binary,A,A,A,-124.65318788687243,D,137.37100441880662,A,-19.9913994847423,-84.59846158657876,135.8789599945213,B,D,0
65+,Veteran,Other,B,C,A,8.149816724071691,C,-55.00841788141424,C,136.959982230777,14.014988791658206,71.08527684649893,D,E,0
18-25,Yes,M,A,C,D,25.918860612570207,A,15.744682998663501,E,4.434688883180894,42.006271723304465,35.7102894371634,D,A,0
18-25,Veteran,Non-binary,C,D,E,81.52742551364415,E,42.8910486845734,D,5.120845300582712,-41.467024897420956,15.148203482647238,E,B,0
26-35,Veteran,Other,E,B,C,-101.35267799503274,D,13.242054505495615,B,18.445388889322782,-92.40001844996188,-60.851870408441535,D,D,0
18-25,No,Male,A,B,D,81.61839901960775,B,-97.11234518541102,B,-29.02062362476738,27.997442363264565,-15.714853803019885,B,D,0
65+,Veteran,Female,B,A,B,-115.07213743253205,D,-25.67051996365588,E,94.96286660833994,-87.36735555569392,9.322278378146486,B,C,0
65+,Veteran,Non-binary,B,E,D,212.26733731064073,B,19.330484774843526,B,93.70749950802872,52.64519382741457,134.47813115573538,A,A,0
36-50,No,F,A,C,B,-172.6307677415256,B,19.346187516359876,B,56.60004532937387,78.26136899297397,159.95333057917648,C,E,1
51-65,Veteran,Male,D,E,E,56.6897806226438,C,-114.02993670795915,A,-184.66291312505575,-15.034171844163174,-28.054977021799942,B,D,1
26-35,No,Male,B,B,B,-138.70004545592204,E,25.577353262388584,C,-19.376980624949034,-112.52524654129392,123.60383796801429,B,A,1
26-35,Non-Veteran,Other,D,C,C,-68.53758848531794,D,-40.034872488209594,C,-111.12515548489785,-133.4019207000447,68.76480301974921,E,E,0
51-65,Non-Veteran,Female,C,C,A,199.10860088957304,A,-21.706150078598682,E,73.17160505320021,242.17396963353508,-64.31975647617986,E,A,0
36-50,Veteran,F,D,B,A,-64.40557042339357,A,239.29480491998393,A,0.18371953900925406,45.60034608805541,-108.90720904604353,C,B,1
36-50,Veteran,Female,C,E,D,104.39604746989734,A,71.12310190814391,D,71.14659963277079,71.18062900852338,-54.9915585875434,C,E,0
18-25,Yes,F,B,E,E,-21.853654419814653,E,29.41691923422965,E,2.822597862665882,28.515594658204208,60.056766433359144,A,E,1
26-35,Veteran,F,D,E,A,-174.09212845025118,A,65.91133101742798,C,-111.60415185251735,-14.250667510608835,-51.24356601007128,B,B,1
36-50,Yes,F,C,C,B,21.569873582472823,E,-57.71989761027881,A,-113.74610520951376,-100.94840789637153,142.76241272002682,C,B,0
26-35,No,Female,B,C,A,65.83371522000557,E,7.732327436775272,D,17.06070417789084,-170.5231905970806,136.60228699811296,E,E,0
51-65,Non-Veteran,Female,E,D,A,-23.50830043644951,D,-66.96684838520422,D,15.733253429534386,-135.22514958453104,-68.09012703139241,A,D,0
51-65,Yes,M,E,C,D,95.29904799530985,A,-11.307913319480184,C,-129.69824039512682,9.135878423820596,69.30551497339152,E,A,0
65+,No,Male,D,E,E,-186.10242130688513,C,158.15102509117156,A,-143.14464762722827,-124.66994002783451,153.35877193291844,A,D,0
51-65,No,M,D,B,E,-112.85362233833925,A,90.23269673157083,D,-173.2254438198671,-245.22511218661265,-103.89070354188546,C,A,1
18-25,Veteran,F,C,B,E,313.54781641278566,A,75.72587558086562,B,96.47408670641954,-51.899700842736195,-41.05080977076592,E,D,0
51-65,Yes,M,A,D,D,299.1315400976205,A,67.26139665962036,D,-23.766895441855503,-98.51696858489088,10.253805266063155,D,B,0
