age_group,AGE,nationality,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
51-65,21,US,Both,85.67679030234842,C,28.812947749795647,C,-148.22317517134653,D,D,0
51-65,23,India,None,-92.64108135072581,E,-81.8289553675153,B,71.85270674095621,D,A,1
36-50,70,Mexico,None,59.46813565420502,C,98.68122989923391,B,-30.66986475766158,E,B,1
26-35,60,Mexico,Physical,181.70191501927252,A,-109.73410699557759,E,-88.86034650103505,A,A,1
51-65,64,India,Mental,-108.78423089979263,A,126.70061911398065,D,31.08181677698955,C,D,0
26-35,79,UK,Yes,126.32731424216888,E,72.88864885305165,D,-8.546573917820062,E,C,1
51-65,25,India,None,28.38352235820351,D,150.16772877601133,D,-103.17131782203988,D,A,1
36-50,59,India,Physical,-68.53618397555961,A,36.44924569565451,C,164.66452820356503,D,A,1
36-50,40,Mexico,Both,87.51704333628119,B,26.68142045953798,E,1.3526236722670317,A,D,0
36-50,27,Mexico,Yes,2.356973537266098,C,61.19905352272921,A,-83.30840974725584,E,C,0
36-50,68,Other,Physical,10.440959762894568,C,32.097796951920714,B,-42.05032024110763,E,A,0
36-50,18,US,No,11.190671868718844,B,48.8641699969797,D,-321.897667202109,B,C,0
65+,18,China,Physical,43.173420124432326,A,-58.67725461384854,C,86.01535246108561,A,E,1
18-25,38,China,No,-200.2163803482133,C,54.819446852999356,C,-100.00643410738729,D,E,0
51-65,50,Brazil,Physical,16.86542373791486,A,-53.499137882538236,B,53.82840105497292,A,A,0
18-25,56,Brazil,Yes,88.25049122634643,D,-63.98405533118895,A,-21.769660421317415,A,E,0
36-50,37,Other,Yes,-132.1332149479069,A,-190.86702458075834,E,-28.888542148879733,B,D,0
36-50,74,UK,Physical,-30.063567161880272,B,-38.59860595800437,A,127.91490368529546,B,C,0
18-25,65,Brazil,Yes,23.982698994982286,E,93.3239211208808,E,-110.04272288729082,A,A,1
26-35,23,Germany,Both,-5.590930832952582,C,167.51163432277116,A,-7.685999137458197,D,C,0
65+,73,Germany,Physical,-40.569417047162176,A,107.61745685894692,B,-30.837815978527683,A,A,1
65+,37,UK,Physical,-89.99408904757243,D,-127.60207135724441,B,120.60052858707391,E,E,1
51-65,30,India,No,21.440446134210404,A,190.0687072041499,C,-97.61830499330406,D,D,0
36-50,66,Mexico,None,-47.98847207483645,B,-56.0503920429289,C,102.63902068707668,B,A,1
36-50,68,Brazil,Mental,111.53061726065123,A,131.24915469681895,E,133.12714134160234,B,A,0
65+,43,India,None,69.19540059276285,C,-172.965409135533,D,86.33149743056185,D,B,1
65+,53,China,No,-140.39334240516757,D,43.63776544378267,C,-152.60343493892,D,B,0
18-25,27,India,None,-67.84037091801572,E,6.410576581509077,A,-29.17810034975028,A,C,1
36-50,27,Germany,Both,42.110193349621724,D,-77.82222149321373,C,157.01043206071336,B,B,0
18-25,35,Germany,None,65.12071253603585,B,-68.2156240103627,B,144.343952612509,A,C,1
26-35,46,Mexico,None,24.392208379985536,B,-47.92579964693843,D,166.59571823936975,A,C,0
51-65,21,US,None,76.7760154130015,B,23.933921914105266,E,62.48226619416797,B,B,1
36-50,21,Other,Yes,48.84079246036457,E,264.38200358736833,B,-27.099728177376903,E,E,1
51-65,21,China,Both,-42.0299271490942,D,81.12228511582373,C,22.96240306139432,C,A,1
18-25,47,India,Mental,-45.18987713802406,E,-6.057599760925227,B,163.8247261523666,E,A,1
36-50,18,Germany,Physical,-177.97531378672446,C,39.25466203368876,E,94.39080757571254,C,A,0
18-25,19,Mexico,None,-47.996418059500094,E,79.36423475760746,E,41.53513770138409,E,A,0
65+,61,China,Mental,36.872691979082205,E,121.04304109484005,D,119.66867770391012,C,E,0
26-35,27,Germany,Both,153.61203722994813,A,12.774832356448892,C,43.86393398224054,B,D,1
18-25,70,Germany,None,180.20885583317246,C,-50.88496231361519,D,184.78588452346645,C,D,1
18-25,71,Brazil,No,-59.85624147510769,D,-86.40402460245406,E,-4.415918076561472,C,C,0
26-35,54,Germany,Yes,-9.107666742136947,A,-72.95233439279535,E,-160.27832271547945,D,D,0
36-50,74,India,None,97.98155718370457,D,4.82721396690696,A,-71.81396146696304,D,B,0
51-65,47,India,No,120.73097159335957,C,-83.15257810611737,A,23.898692888403367,A,D,0
65+,32,Brazil,Yes,140.23442485950014,E,107.60770485454292,B,-121.75492029830204,C,A,1
51-65,51,UK,Both,13.161337840639645,E,67.52842498120934,B,-136.495839826768,A,D,1
26-35,53,Brazil,Mental,-12.98781029940717,A,73.60287008209674,C,49.776683211743304,D,C,0
18-25,65,Germany,No,-44.15658772021069,B,-43.24057846945311,D,52.72771320139026,B,C,1
26-35,51,Mexico,Mental,113.10985783610974,E,184.60479721349276,B,38.151492933874714,D,E,0
36-50,49,Brazil,Yes,-72.23809958829285,C,-38.43739353957824,C,69.01839102507667,A,B,0
36-50,33,Other,None,49.058464773162754,B,-157.1817714265907,C,93.81249297362004,A,A,0
18-25,30,China,None,70.156000230356,A,139.39478272039165,B,136.5935206721183,C,B,1
36-50,59,Mexico,Both,-118.18475013793197,A,19.09865878849638,A,46.54025402635338,D,C,1
26-35,45,India,Yes,28.588358327266416,E,-103.23246067460178,A,56.24134476892235,A,E,1
26-35,31,India,No,-143.31379788217143,D,41.733941794786475,C,-7.922374586793783,A,A,0
26-35,61,Germany,Mental,96.77353331420738,E,-152.355986330549,D,-24.84825129631038,C,A,1
18-25,44,Mexico,Both,-314.5129286715743,E,17.57305591610936,A,305.33258115965003,E,C,1
18-25,73,US,No,40.090530480098266,B,27.84422517638283,B,-275.6499497201977,D,E,1
51-65,48,Brazil,Physical,-5.6618144699811195,D,-80.43665270269643,E,41.87745119104991,B,C,0
18-25,28,US,Yes,44.405117277687935,D,65.90360408675873,C,128.82098898568978,D,E,1
36-50,68,Brazil,No,-58.091575084932444,A,-108.38927626099706,B,-16.41093555194667,C,B,1
65+,56,India,Both,219.4911331933051,D,14.07802843527387,B,-43.160075784706095,A,B,0
26-35,41,China,Yes,107.92924285153063,B,180.15876861469079,B,-15.004358354533187,B,B,0
26-35,54,Brazil,No,-199.20869256592405,D,-21.11715869328715,E,27.692620124293487,B,C,0
18-25,20,Other,Mental,-91.78667377244327,E,186.9976517332125,A,-132.26517569526695,C,D,0
36-50,42,India,None,-32.763967698119046,D,-215.83493560808563,C,63.87908193621213,C,E,0
18-25,73,China,Both,270.5889262503421,E,-31.102831366338457,B,94.3269709461898,B,D,1
26-35,28,Other,Mental,-35.09468268162158,E,196.7345489330691,E,-121.33124746429498,A,E,0
18-25,62,US,No,-61.95757823143927,C,-7.320143235574437,D,-5.96516639125436,E,A,1
18-25,70,India,Physical,44.8963863435126,B,73.59510864714728,E,89.25923713183101,E,D,0
26-35,46,Brazil,Mental,22.166513365893696,B,-19.752433637773972,B,-27.08879965358016,D,B,1
65+,77,US,Physical,40.63376032894571,D,-44.50168084996681,E,128.59160754588913,B,A,0
51-65,46,China,Physical,-66.69717653387886,C,-120.58958092903165,E,18.60147476375885,A,B,1
65+,47,US,Physical,136.3193988709526,A,-82.84426188509853,A,137.99106010354734,A,C,1
65+,36,Brazil,No,10.726593608136813,E,129.79227683111617,B,153.0622962856357,C,C,0
51-65,29,US,Both,-101.67002592005736,B,61.96207692068035,C,168.4988740167902,E,E,1
51-65,37,UK,No,59.90593706523705,D,65.83367154108181,A,23.106328566862334,D,D,0
65+,32,India,Yes,19.638558388794912,C,8.915713905696371,C,-117.036227483254,E,C,1
36-50,63,India,No,-125.2291523604404,B,88.50915018455143,A,-165.9723974408439,B,D,0
18-25,30,UK,Mental,-81.50796186994212,E,23.148668664571773,B,-38.2068268729154,A,C,1
36-50,41,Other,Mental,7.932678852581603,C,24.574486870848673,C,3.4588189971241126,D,B,0
36-50,39,UK,Physical,-100.51961744865325,C,91.87974811017983,E,35.860706077834834,C,C,0
51-65,74,China,Mental,70.54156824968248,A,38.51423157637651,C,120.18073058193647,C,E,0
18-25,50,Brazil,Physical,-41.07076595271268,E,-74.99013176579955,C,18.024008322483116,B,C,1
36-50,23,Other,Yes,28.902764605533072,A,64.15484761972948,E,-33.66888914928982,E,D,0
18-25,49,Germany,Both,-231.72137733699407,B,39.578180524393055,B,130.82843065371506,A,B,0
65+,53,US,No,69.2696866241085,A,-41.847560588711744,C,159.27423262153448,D,B,1
26-35,51,India,Mental,42.004511663453414,B,-9.036748528944196,A,-28.6975334822936,C,D,0
26-35,27,India,None,5.898631987402666,E,83.52489822934768,A,-87.57997690781593,E,E,1
36-50,41,India,Yes,175.50371378997002,E,60.410867696067626,C,-48.61623505372676,C,C,1
65+,24,Brazil,Physical,-27.522385002906923,D,160.81587562841534,E,-14.194651140134951,B,E,1
18-25,63,Germany,Mental,8.966570128229327,A,-20.629094106680853,A,59.395399756504716,D,A,0
26-35,36,China,Physical,-96.13155615001726,A,-12.659205683101144,A,91.6538908421868,D,A,1
65+,27,Brazil,Mental,-16.80326447128695,D,25.157489030673958,A,-54.861794438490705,A,A,1
36-50,54,Brazil,Both,26.041834995425678,E,104.89410680425375,C,96.04321196917721,B,E,1
26-35,38,Germany,None,60.26911221723395,E,-69.52818302800429,B,52.62303515001587,B,E,1
18-25,34,India,Both,10.647981970106176,E,-195.68091169325788,D,-81.93474539190233,B,E,1
51-65,59,UK,Both,51.88859519712804,A,-26.380861114934394,A,-56.47485563747955,C,A,0
26-35,27,Other,None,68.47248585980303,B,-8.28034911417901,D,35.137441857228715,E,D,0
26-35,63,Mexico,Mental,-143.71300691224235,D,35.56947747475817,A,0.44219515430244727,E,A,1
26-35,47,Other,Both,-157.6622392609394,D,-13.790536216293297,E,118.99662184471435,B,B,0
26-35,65,India,Yes,84.02641069663177,B,91.65926428343033,B,-2.671767403796316,D,B,0
51-65,72,India,Mental,32.943851312384716,B,76.2362885974843,C,-63.335182652266234,C,D,0
65+,34,India,Mental,14.897376796030262,D,40.17882645402109,C,-21.206646997866923,A,A,0
18-25,32,Germany,Mental,106.73437518473048,E,-49.563784712144546,C,-86.23813329750406,C,D,1
26-35,73,China,No,-162.79962295972763,A,-163.6930488957886,D,-120.5199645426809,C,C,0
65+,21,Brazil,None,-16.394710452657403,A,1.794002269394351,A,39.60237439728749,C,B,0
51-65,59,Mexico,Physical,-63.3496351350883,E,60.96650236041603,B,174.22291305157975,A,A,0
18-25,73,US,Physical,109.35094363737929,B,173.6621573592876,D,72.44116348472717,D,E,0
18-25,39,Other,Both,-17.705050393732446,A,-19.321054596903632,D,120.21879357779457,D,D,0
36-50,51,Mexico,Yes,-1.0135853940197936,C,-171.3098568276745,D,-99.47663792000807,D,A,1
36-50,51,UK,No,282.950970941924,C,-70.36261033937595,E,192.5356974451754,A,D,1
26-35,78,Germany,Both,42.797252904883734,D,-160.53120462305043,E,-68.70086231493411,C,C,1
65+,78,India,No,-93.60444726492852,C,9.739631959466214,A,37.997743823624624,E,A,0
65+,65,Brazil,No,-51.88285311039256,A,129.2489487302088,D,-146.85510281996682,C,A,1
26-35,66,Other,No,44.04325544089939,C,-121.96747908225043,A,67.83004871647668,E,E,0
18-25,36,China,Physical,56.48108528554765,C,-74.99082448477449,E,-128.4265777871651,A,A,0
18-25,51,UK,Yes,7.776903321337776,A,-29.29050634281078,C,25.495943929736953,A,E,1
26-35,23,Germany,Mental,48.5907150805168,B,-25.370770402741606,D,-99.04413643220428,A,C,1
26-35,21,UK,Yes,68.47501728628254,B,-70.18792940831939,A,71.21618568083605,E,A,0
26-35,51,Mexico,No,-66.03846809446196,A,64.76958564327396,B,-54.73795936036505,E,D,1
18-25,52,China,Both,-51.499784034382344,E,51.24296988688878,E,-23.022696853375543,A,A,0
36-50,19,Brazil,Physical,-163.72077078161,E,95.5049211136049,C,12.304801812692547,A,D,1
26-35,67,UK,Physical,249.67757035590438,D,-34.96827973475274,E,-54.766990065829845,E,E,1
26-35,35,US,Both,14.925164346046163,D,-65.29858444229897,E,1.1617759502830771,C,B,1
18-25,27,UK,Physical,-202.6318159939131,E,105.83123085412116,A,-19.08929953414771,D,C,1
65+,29,UK,Both,-54.80547069945568,D,-36.04705884619376,C,104.87215208168344,C,C,0
65+,28,UK,No,-62.76554515567644,D,-19.56002358960078,D,-56.501357347615325,D,B,0
51-65,39,UK,Mental,137.25965425185552,A,-78.25960930209112,C,35.73331324171653,B,A,1
26-35,69,UK,No,7.8743937372403465,B,-161.9392413911655,C,46.06858560817875,C,E,1
36-50,66,India,No,128.88301014267904,E,-38.0423623980243,E,-141.6094388950629,D,A,1
65+,34,China,None,-12.330475808355343,B,15.663474471109923,B,95.91659846335851,B,E,0
26-35,69,China,Mental,-77.95811135802727,E,57.71793076755791,B,73.97837218795875,E,B,1
36-50,32,US,Yes,-158.41987839564965,E,-172.3842378532731,C,-111.77006929224243,C,E,1
18-25,18,Other,Both,-58.08728312546436,C,18.066880344223662,B,112.22557945800568,D,E,0
18-25,35,Germany,No,38.30820220283489,D,-45.43956696928428,C,53.49934656510737,D,E,1
51-65,78,US,None,-96.87663752549665,A,-22.94741507826967,E,129.7798662218551,E,A,0
51-65,25,Brazil,Yes,-92.871888246979,B,109.19323118277956,D,-185.97388360699995,B,D,1
65+,70,Brazil,Mental,175.0404011512556,B,-23.064933168878007,B,33.43830550402007,C,D,0
65+,49,Other,No,-42.10445795439417,C,-82.08981528944365,A,4.6382615506351135,D,E,0
36-50,27,Mexico,Mental,-124.05594874215913,B,51.107146810758785,B,51.1184879550456,A,D,1
65+,50,Germany,Physical,42.800664207365315,A,138.67929821673707,D,-132.96245711357906,D,A,1
51-65,39,UK,Yes,121.6303081293644,B,111.48333770240788,E,57.57032811053623,E,B,1
36-50,19,Other,Physical,-24.84732950560486,C,23.35270835342738,B,-53.13322877234236,B,A,0
65+,46,Mexico,No,57.00975691661518,A,106.13607043838154,B,47.763599858562515,B,B,1
26-35,69,Germany,Physical,171.0290738162114,D,-154.00504669316086,D,207.36216896132214,E,C,1
65+,66,China,Both,-138.03740239593583,C,-60.776119320875125,B,-96.490667581542,B,D,0
36-50,57,China,Yes,67.1668485965475,B,44.16411650402448,B,19.350877380246953,B,B,0
36-50,42,US,Both,-136.06339663697847,C,-85.8040501964169,B,-151.99510936678215,E,A,0
65+,35,Other,None,4.575257535641799,B,75.36873725406545,B,27.89812043219172,A,C,0
51-65,50,US,Physical,54.381557685410456,E,9.72849981986932,B,-7.535278559361657,E,B,0
36-50,44,Other,No,45.87994022751559,E,181.13453970877222,A,113.95358062160116,C,D,1
18-25,40,Other,Both,114.21665634029816,B,-64.62720857979883,E,-92.19331892886807,A,D,1
26-35,79,Other,None,-52.418371345582095,C,27.253520111997855,B,-24.45751986553399,E,C,0
36-50,76,Germany,Physical,58.69474591369087,B,-142.5971863095929,E,-13.20659755746704,E,C,1
36-50,74,Germany,Physical,92.96140288581411,A,63.85430640656158,C,-16.27944616561707,C,D,1
36-50,59,UK,Mental,-98.80999445445387,C,21.941284921997212,B,120.54643901807455,E,B,1
36-50,44,India,None,-49.15907283964595,C,-139.56793585121972,C,-12.06812220099336,D,A,1
26-35,39,India,Yes,-58.062100266949166,B,-18.439533850367877,D,44.784710115187025,C,E,0
65+,49,UK,Mental,-14.353186049766514,B,-132.98320287638768,B,-229.1608606827656,B,B,0
26-35,25,Brazil,None,-147.91341389317526,E,81.15565390204452,C,3.3259132410825822,A,B,1
26-35,24,India,None,-46.74586370775483,E,188.99539664409915,C,186.94680681062522,D,E,1
51-65,47,Mexico,Yes,152.75307757050862,C,71.59296296984466,D,55.17321727117619,B,E,1
51-65,65,UK,Physical,-143.206261726122,B,20.268264414205063,C,78.00642225449073,C,A,0
26-35,54,Brazil,Yes,51.14217406798749,A,113.26636634189143,B,38.5072877443026,A,C,1
51-65,78,Germany,Both,46.200414561545664,C,-63.67350320798406,B,-24.767584194191276,D,D,0
26-35,31,Brazil,No,81.6415552529438,D,-111.86346309017917,B,184.00909926887763,E,A,0
26-35,51,Mexico,Yes,-62.3234323250208,A,-122.44680212972756,B,92.04329986571047,E,C,0
51-65,45,US,Mental,135.78644916683635,B,-42.91567644339126,E,-135.58998484664636,E,A,1
18-25,19,Other,Mental,57.29699793042526,D,-61.078013126812834,D,6.759636291806348,D,B,0
18-25,35,Germany,Both,46.839909611796394,B,74.47413102085672,A,-146.69465572273052,A,D,0
36-50,30,India,Both,8.111405622851219,B,-12.531796263128347,E,114.89411442413753,C,C,1
51-65,56,US,Mental,31.290710997507865,A,33.70746856754169,D,-33.91687906613704,D,C,1
65+,20,India,Yes,-40.617349615413566,B,172.6703763908542,C,82.31293026754865,C,A,1
36-50,32,Brazil,Both,-69.83962387179744,A,-63.02612052539315,B,7.468112951181502,D,A,0
18-25,32,Mexico,Physical,-25.796391612307602,B,52.22936667669173,E,24.764984065994593,C,C,1
26-35,57,Germany,Mental,301.87086164152174,E,51.739912131504376,A,193.89713326758994,C,A,1
65+,76,Mexico,Physical,-3.0003488858323357,E,-144.95244280806497,C,-111.02891544691451,E,A,1
18-25,66,UK,Yes,22.903811342658244,C,-80.43526744696173,B,-20.418416746653527,B,D,0
18-25,44,India,Both,-42.23421144932029,D,-16.258720931973965,D,73.4539993137798,D,E,0
51-65,79,China,None,63.26263913573108,B,95.6866670924805,E,-78.11420934804278,E,B,0
65+,47,Mexico,Physical,46.42937650793571,D,-136.55596446516162,D,116.10785353812234,B,E,0
18-25,74,Other,No,-77.50038060080942,E,-19.43048297240894,E,133.96461151212995,B,B,0
18-25,55,Mexico,No,-22.596466456739066,A,30.945686032486986,A,-85.45359332455871,A,E,1
51-65,21,India,Mental,-12.15352613636483,B,49.69403029085474,E,96.24330653117204,E,A,1
36-50,67,Mexico,None,-5.45309649593945,C,-27.507071697568524,A,52.943627875126275,C,D,1
26-35,20,Germany,Mental,46.51202695175882,B,-10.474758558662248,B,22.745732624428605,E,E,0
36-50,28,US,No,-129.56775357694804,D,27.54639256608232,C,72.48279543166115,C,E,1
65+,30,India,Yes,32.42136956317885,E,-130.0401350009076,B,-71.10547881003488,E,C,0
36-50,25,India,Both,178.5812291407463,B,36.09825698917113,A,151.19403652740667,C,A,1
36-50,59,UK,Yes,11.714637438311867,B,-77.9265895835921,D,-38.0895337069549,A,D,1
36-50,72,Other,No,25.044591224317486,E,90.76015729200392,D,104.86219928638427,A,D,0
36-50,22,UK,None,18.87411994731904,B,91.21481400600145,B,-88.0779102278644,C,C,0
26-35,29,US,Physical,3.1223169049598924,E,41.40418885337853,B,-228.2073369067242,B,C,0
18-25,67,Germany,Mental,-37.4211778964553,A,-175.02394907074543,E,-156.03284664712217,C,B,0
65+,35,UK,None,-53.22292704598715,C,-114.50241212232184,B,-155.05579287156874,B,C,1
51-65,79,US,No,-159.20589003407395,A,-155.12364889296632,A,155.4288688878482,B,E,1
26-35,43,India,Both,122.39663100594278,C,-24.81664177765813,B,37.83564281463943,E,D,1
18-25,66,India,Physical,-85.01643213112227,E,126.33646831301365,C,42.868284058778855,B,A,0
65+,40,China,None,-153.45859212775335,C,7.100380726424641,D,115.90268122175473,D,D,0
36-50,74,China,Mental,5.441565262951173,C,-173.76961086555121,B,11.616197459845793,C,E,0
51-65,50,Brazil,Both,33.932658795063375,B,-139.12688551050854,E,-74.05119492758847,B,C,0
65+,41,UK,None,119.29010848337325,D,25.765521151578746,A,-29.886422453045107,D,A,1
18-25,44,Mexico,None,-272.8944972761771,E,18.99620847410325,E,94.96643108670739,C,E,0
65+,50,Germany,No,-29.33105799606458,D,169.2856899416342,E,108.69751921334552,C,C,1
36-50,33,Other,Yes,-94.34114594347506,E,159.12092908757833,C,83.36804301245299,C,C,0
36-50,70,China,No,-36.43133862044817,C,62.49264567496746,A,-34.21883293391094,D,D,0
51-65,19,Mexico,Mental,93.17086472345518,D,-152.93352103771127,B,-127.01587732138972,B,E,1
36-50,69,China,Physical,-64.45774622931472,B,-43.10654045594495,E,-64.26230408382546,A,E,1
65+,23,China,Mental,-39.16977371528603,C,126.4544041208111,A,24.353371124180597,B,D,1
26-35,67,China,Physical,37.60869805611975,B,113.0488667483077,D,3.0714581266351337,C,A,1
65+,66,China,Yes,-83.07456559854658,D,-8.974131786206604,A,51.044099482059345,A,D,1
26-35,37,China,Both,-46.3131017700836,B,-202.88041555504157,A,244.82639248913483,C,C,0
36-50,44,US,Yes,55.71538348467724,B,19.91758346012133,D,217.357785071385,E,E,1
26-35,54,US,Both,-18.98656812157776,B,-33.252727534881885,A,144.90129141451982,C,D,1
36-50,47,Mexico,None,8.246225511244203,E,-57.36650970372813,B,131.27359237910179,B,C,1
65+,63,UK,Both,150.67167304736677,D,-53.517233420819665,E,80.26782536988124,A,A,0
18-25,23,Germany,Physical,0.9291095664296216,D,44.86898100823907,B,119.02997382227166,D,A,1
65+,34,Brazil,No,-79.71688880640941,B,1.2531248918552333,A,-72.23269526770133,C,B,1
65+,51,Other,Both,-11.23541028636491,C,72.99185417457608,A,-11.067888668865278,B,A,0
36-50,39,India,No,-132.02694632712016,E,148.3853812875072,B,155.69288762457342,B,C,0
51-65,79,UK,Both,-30.658675990375748,E,-71.16496787469119,B,-115.50265281980975,C,E,1
36-50,47,Brazil,Both,-22.241221410373917,C,17.801019326493275,C,-37.379012781691856,D,A,1
65+,56,Mexico,Yes,118.47739693517221,D,143.41197102700033,A,-176.47294269363718,C,A,1
18-25,74,Other,Yes,96.2911541980104,D,194.0647467040211,D,6.788502735514457,D,D,0
65+,27,Mexico,Both,-116.45500963560384,E,86.39821618660363,A,19.756895595203883,D,E,0
18-25,56,Other,Mental,-67.3995317635425,D,97.01975228832484,A,-51.3509489484729,D,A,0
51-65,41,US,Physical,-12.759615056654358,E,54.241566129582466,A,168.29487559892667,C,B,0
65+,61,Brazil,None,-16.86053737254099,A,8.563898714303225,C,-80.93940795315594,B,A,1
