civil_status,AgeGroup,anos,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Single,18-25,59,Non-Veteran,-156.15104766264832,-213.82925867781103,36.88142617931594,191.45831732756957,A,65.60891198948748,107.88636901195964,D,-22.2352114483291,0
Single,36-50,78,No,-12.618031367157624,209.64973990355773,-3.953705529869715,32.16029594115988,C,-9.42512334305853,7.959748338394287,E,-66.4016209889064,0
Divorced,26-35,56,Non-Veteran,-95.97810604572527,162.49683965166332,-167.3325679101235,0.12859859308042104,B,-81.69627657471943,135.9325176263508,A,-196.17959658419514,1
Divorced,18-25,29,Non-Veteran,-52.72614482002002,135.26073723075893,178.74976796887415,12.717559266622413,B,-49.12366939764505,149.24505088438812,C,-36.88504536608426,1
Single,26-35,66,No,-14.99415917991405,169.07439011944248,1.8996452658578256,-87.13352912176926,E,-125.82607365839469,-79.40658436509571,C,73.13017935612982,1
Widowed,51-65,65,No,30.719748469286166,158.03746365734048,101.52378221346537,17.9987005471056,D,37.1362037112936,32.69400767044297,A,58.064830070222264,0
Married,51-65,22,Yes,57.77330207173436,-101.05600673462678,198.69265808407818,63.314292276767816,C,-56.090745564092124,-159.14083474468387,A,-25.064452304393164,1
Divorced,18-25,36,Yes,124.93506621406421,129.88037208575778,157.219233312705,55.983033456021914,E,157.90440815827685,-96.08343493218071,A,134.53621773563583,1
Widowed,26-35,24,Veteran,19.835132859619144,102.86304385744445,82.32663767456286,-92.62611321461743,D,86.44715809858418,22.008051703720106,E,-112.96804367567776,0
Single,51-65,57,No,72.53162766518443,73.64194408736144,190.8914028252718,104.76195597015278,E,-0.18331183007693996,46.57969491325578,C,-4.130592055862943,1
Divorced,51-65,57,No,81.56255788159609,97.70923270989684,-136.6962929682449,-170.788651299961,A,54.16166345873261,52.224575779364656,A,-24.199184748991794,1
Divorced,18-25,23,Non-Veteran,72.22270501217045,110.01747621721947,15.608403038507394,50.51281722390105,E,205.837351234927,-119.66126169446316,C,-65.39834369510754,0
Married,65+,66,Yes,81.49013523853694,-2.6946315320170706,86.89835715004632,-69.73021095606573,D,7.130578558900775,-73.1451798014655,C,-63.432698676348345,1
Married,36-50,43,Non-Veteran,-105.63625816936192,60.41305848247681,1.2144486107380008,-5.118418925400815,A,-7.003694149829827,71.5091745753487,A,-13.273989999035443,1
Divorced,36-50,67,Veteran,-65.13283590312486,-97.0477807551914,103.38625299983335,150.39237459545458,C,-63.046838438364226,-31.699278231934336,E,355.06238181590203,1
Widowed,51-65,62,No,-63.27344160990437,-1.5759615180856106,-63.085468363443184,81.40464382092605,E,91.31264125821608,251.03430331332925,B,22.634334409740404,1
Divorced,26-35,25,Yes,76.40192723332217,-113.99805793001536,6.003039032201629,10.12039934069804,A,190.29831519094012,119.46778659142791,C,-107.27552043229964,0
Divorced,18-25,75,No,-251.72094122413776,-53.13192203176463,-316.40670590973485,-54.42413543240839,D,33.8966830819675,167.90998263137607,D,-42.83777907079072,0
Widowed,36-50,46,Yes,-17.484036059341275,-9.949658538383648,-77.67678651407046,61.984505716413175,C,-115.18511401008055,74.07955969633062,A,-159.42979032499082,0
Married,65+,32,Veteran,-136.40095012989485,-16.017104297597008,12.322682203916353,-38.976927006216236,B,-132.74010279367934,14.555850304546574,D,47.13557709460571,1
Single,51-65,29,Yes,17.86424246733728,-44.36590542917975,-118.46450006641057,125.37998145144786,E,111.22577773491508,99.85813374968681,B,46.781970392453665,0
Married,51-65,33,Yes,-88.88991185465677,34.2081206112774,168.81141752085057,1.551968709505489,C,-28.12463156079401,57.903049213126735,C,86.21998459415597,0
Single,18-25,50,No,168.72062510942877,-103.20765753466887,25.044357186854494,-43.10527625530622,C,210.26557700560136,-46.59245001226744,C,-64.60139765807953,1
Divorced,36-50,37,Yes,-22.437725164696094,-95.60893760791252,-5.130935524751895,47.53100637205632,A,-65.00589493965391,73.863586224994,E,-131.94420171279197,0
Divorced,65+,67,No,104.69947869112086,52.01287274678962,-138.59125771447538,156.67786660591264,B,-108.27146781245078,-77.01686199461008,C,175.85188170722196,1
Widowed,36-50,26,Yes,-135.96809365990893,8.658835365026734,126.79601676625616,60.91292910595107,E,7.2042592655140725,200.0782773036967,B,50.383958430462336,1
Widowed,26-35,50,Veteran,-7.05455917571258,-91.62200034504521,-13.708801753003147,54.5415554902744,C,-3.3309835350842953,110.83479141841221,E,-108.51923294449546,0
Married,26-35,28,No,26.10206622498037,69.65249324962542,-172.59953835486453,-4.5144613229691135,B,-254.6818222348699,79.52721586749126,E,80.2128432080759,1
Married,18-25,46,Yes,-51.563207570362465,116.41223291848246,-233.91946000201762,24.958796199446233,B,13.424176284560039,-58.812320340668045,A,-38.34064987618266,1
Single,26-35,23,Yes,66.431412671346,-38.59658238404775,4.795499893976031,27.020787590821637,E,-14.074682495153814,-35.947515900833984,A,11.655913181225594,1
Widowed,51-65,71,Veteran,198.08425477962302,-15.857937561730784,-35.63752857615553,177.1213023050508,E,147.43036515020637,-26.71701934222863,C,155.26724775820662,0
Single,26-35,34,No,-185.84487728047844,-6.900275031479798,198.62311415679181,53.82065580996063,A,-77.9418806731423,160.58873779631801,C,-1.2249874025820833,1
Married,51-65,54,Yes,-63.955556313973574,-5.515024763657416,102.21685502468283,165.68371006265872,E,-137.12707360792024,101.09417761501318,B,-32.36590643528858,1
Divorced,65+,73,No,68.52399031035222,147.94621466249936,8.927314410067293,-116.76436607923561,E,175.6372431812374,260.0960870400786,B,-203.1533277268047,1
Widowed,65+,45,Veteran,46.59870403902718,84.49605648967162,131.26365479461728,101.18508107218831,E,74.89449312595394,54.71123001456315,E,46.131743119223096,1
Divorced,18-25,75,No,-99.979909814229,45.944937875238445,68.65400525038979,136.16713739356638,E,-57.066162963693344,-28.55827714313775,B,6.746326729029348,0
Married,65+,39,Non-Veteran,-27.376090301125828,-54.259045097778326,-48.777169111109934,85.2471689638524,A,59.37794304636695,22.849049253830355,C,-72.74112557801416,1
Single,65+,62,Yes,67.76123500517048,-35.557190120764034,-29.966455562347388,-97.12202739230332,E,52.147760951403995,0.22039576473066774,D,-36.495211936609614,0
Married,51-65,66,No,100.26469412852106,95.5432049632906,227.03037456506996,-17.699496680554883,D,-109.58248961366752,81.55037561773078,D,-80.10560250430412,1
Widowed,26-35,49,Yes,-22.75053985808678,62.12626623139798,166.744624460206,129.19061239227062,E,74.127415181888,92.88708521745815,C,6.194585342825606,1
Married,51-65,76,No,96.6503742398934,-166.31425913624375,29.179064081660695,7.445527656638447,A,-54.787097419427724,-92.01399699360465,B,-17.92456056975937,0
Widowed,18-25,31,No,191.66980861747265,74.60489121438964,162.79890638113957,22.650085500789828,B,-16.28472985137657,-180.25774101075734,D,-87.83659685813127,0
Divorced,51-65,53,Non-Veteran,-66.98151749622849,73.34359308334297,-48.63960533388662,-137.1953369216216,E,-211.87674946385485,121.9614463162905,B,74.81559294685124,0
Married,26-35,32,Veteran,116.61374937265998,-144.35474216702295,4.741743480808398,2.122152771753899,C,80.1730821819651,126.72586293497491,B,116.93060188976285,0
Married,26-35,68,Non-Veteran,55.91012501282332,107.60734172160033,110.65648948928998,6.398766913146282,D,148.33397496071302,19.45822013217791,E,161.3163826212463,1
Widowed,65+,76,No,77.37874673178943,-122.50249847746002,-84.82767511013219,-83.97426606762762,C,1.777565213886352,-22.725876591895105,A,-16.312359871925267,0
Married,36-50,30,Non-Veteran,-134.53031070217756,31.122481248553193,37.82398270848188,32.7962307118471,A,-26.61798150446037,75.54338028747459,C,134.77040728989417,1
Divorced,26-35,70,Yes,24.175257325856382,-265.26231645560443,31.438664242146245,-21.95275911648925,D,-11.14247994831937,-21.456798878560786,C,26.747917481502153,0
Widowed,36-50,65,Veteran,90.55684048112721,-58.27494377216114,24.715393403218574,36.4171001587706,E,-42.614067587102255,-84.09111635795236,B,-58.680925878789935,0
Married,18-25,33,Veteran,-44.77692951290449,64.81326401496031,26.345562402643587,69.73950089137799,A,-25.28241168292044,-97.54843716332516,A,41.41007804933432,1
Divorced,26-35,26,Non-Veteran,-54.2223092096949,-6.128850010296427,-23.905876662903616,33.805900290447056,C,49.93933389631965,16.797847446857052,E,13.2688953112485,1
Divorced,65+,32,No,60.33965999083725,-15.24548205377449,207.60247400135822,87.17195363509124,E,-103.73213848356014,126.59289240594043,D,8.83675954541861,1
Married,65+,58,No,33.36866087467117,-191.24077011670485,38.05401546676992,21.272354472606956,B,4.806349480025704,-123.44904791372124,A,257.9731974804121,0
Widowed,36-50,39,Veteran,36.36766095013734,-102.12895925068781,74.92124820126286,-130.9545914880337,C,181.1400434555801,-99.63618206145155,B,-97.84350656309128,1
Married,65+,30,Non-Veteran,-195.74411492684496,67.9202649388834,-130.9771418711923,-274.5622898751401,D,-40.8443171436754,73.84328136110034,D,86.36753450249319,1
Widowed,18-25,40,Yes,99.19443238333713,-56.224617324039926,-39.04700678423996,-266.2478175359917,C,-115.49118162672738,-155.78506891470147,A,-10.379864158818336,0
Divorced,51-65,56,Veteran,-42.559560357066005,-47.43853348033172,80.95845206941121,-120.17410300546376,A,-130.1169950024395,14.147391918217572,E,-131.40494181147344,1
Widowed,26-35,22,Yes,-46.79699039596184,75.38352677027758,150.53314071257176,-109.26167755453233,B,-47.795939741945475,-71.88702834450028,B,-73.42255625334289,0
Widowed,51-65,43,Veteran,281.6451808682166,-72.03862695602156,-41.70849632117798,23.2074113645217,B,13.255707223333726,-167.6697987047121,B,-31.491680305641573,1
Widowed,18-25,51,Non-Veteran,37.77814238864946,30.013958735810803,85.25162303796556,-58.242482415297694,D,-83.81344155640868,-45.730803245826074,C,0.31001811669114987,1
Single,36-50,50,No,67.25281433076789,-39.84425949583423,-123.81399754955467,101.4765451195006,C,25.5431919696742,-15.3523906195454,A,-11.00187697122243,1
Divorced,65+,51,Yes,-59.035899364711575,-68.25833667955713,126.1318085716839,110.21485119587425,A,36.57035773106326,140.8451093007937,E,-45.696799638293726,1
Married,26-35,69,Veteran,44.00069652893799,15.950771374633376,-39.99651571231633,-119.04666168630618,B,-25.191018978803235,-59.064719675435626,E,77.27763629368503,1
Widowed,26-35,40,Non-Veteran,111.38212036218495,94.71330753871382,-29.897822773030114,22.46793523597168,C,156.4590026728239,-128.8747523449715,A,-74.71981516121726,1
Widowed,51-65,72,No,170.35859531563838,-10.750983944916324,-58.61872916839515,-93.85962462504752,D,52.23924464729149,41.886527892330136,E,-78.55393803742639,1
Divorced,65+,69,Veteran,-8.120896000044631,28.048955528165692,25.224610790901465,154.23960152948254,E,2.8303773994990507,154.93776492827632,E,55.41163563697125,0
Widowed,26-35,41,Yes,-5.91313146484042,89.43784743037925,-43.39825634701723,114.55716032358518,B,-174.90532835872662,-56.68712624206368,D,1.902789288465843,0
Married,51-65,76,Veteran,10.159130015626728,139.17999716141495,160.4085045170176,39.776953143595776,A,88.70401913159408,3.6373475243296136,A,-27.25494921753967,0
Widowed,36-50,54,Veteran,-128.59640370870176,123.48781693075847,91.1622086017597,160.57506004711294,B,-98.03080686495157,-89.58329671741791,E,-101.96397443689172,0
Divorced,18-25,23,Veteran,49.61937217972064,10.335791397059987,-11.868222541978888,-3.1538823516030443,E,-156.40130013456732,-30.798323166575358,C,-66.04180322985236,0
Married,65+,60,Yes,21.297689027711016,-72.49993362376269,-208.27358261173745,33.29292650801428,D,118.72255017765289,64.1874934418976,D,20.424879747590513,1
Widowed,65+,39,Non-Veteran,112.68955121578497,24.924172446650108,-1.5493592339845605,44.23253741179064,C,17.492204493492828,-145.4573252056298,A,5.548258081948005,1
Married,18-25,56,No,-164.48128869735189,40.81939069768591,136.43255278179456,214.38137172289444,B,-35.20688568296968,98.77688603296556,A,-138.9696390493941,1
Divorced,18-25,43,Veteran,-46.475332573438,211.71991916210243,70.86763050516558,-25.005648453296846,A,-8.457392463157506,-234.5294029751456,C,173.56918839593186,0
Widowed,65+,43,No,46.73713073279506,63.98103602435916,7.943429149813301,7.868194382578525,C,-128.4695268687585,-226.5971416718199,A,-150.96133624755913,0
Married,18-25,72,Veteran,-142.1999243306334,12.875980872849397,22.529538326489646,-248.42306559429596,E,130.26074669255217,96.99213282808583,B,25.43612998259927,1
Single,65+,68,Yes,219.17233915928983,-35.86829920564305,30.18852227462745,18.023421967806318,D,44.02739620628468,46.974589649249985,B,104.47085741032258,1
Married,36-50,74,Veteran,-20.9819216557052,-47.30273823684059,4.3644707020623095,84.75785476726068,D,-136.75080048464017,-29.8340484265056,A,40.541578169742024,1
Married,18-25,63,No,-97.44041963822497,106.57293424100622,-23.891165821157397,147.00693440932946,B,100.39408335446028,66.38677421778128,E,-44.705407921976374,0
Single,36-50,51,Veteran,-79.11568343956827,45.10160887945234,-141.15226690041075,1.743723860794181,E,29.435209354793777,32.84716752215682,C,-109.52769133194695,1
Divorced,65+,29,Non-Veteran,-108.58833631295848,-70.81015839412193,106.68619527075349,60.252754447223126,D,-79.84567357090648,-4.408776174439834,A,-114.81412641579655,0
Divorced,36-50,64,Non-Veteran,-80.42198064837459,-102.09338772537944,-86.55629851608325,-47.468211186310235,C,52.989280214951314,9.72316945367773,D,-36.90424600392836,1
Married,36-50,43,Yes,109.8621148388631,63.17558593772051,68.59848235968569,241.64205262812365,A,-77.94064955789236,-76.84270870585085,C,-61.579417942567524,1
Single,36-50,27,Yes,104.39703310474755,-133.22046356926163,161.91620752658636,102.97553804942316,E,102.9853723657928,34.95823395827534,B,-138.04838329785554,1
Married,36-50,42,Yes,26.394237333786158,-29.59820332604903,172.71063550464902,85.60968089942669,D,-3.290763269024878,43.541969074106106,C,-64.91688745663458,0
Married,36-50,37,No,-261.6678891921569,-75.50035708535127,-21.06339455062698,-0.3473411039490003,C,70.91420708375597,22.065800324013,E,116.65241953286431,1
Widowed,36-50,48,Non-Veteran,-33.02936272841775,15.416674866067561,132.3434019607152,-226.33372630141514,C,114.17186273802082,-31.377437143693076,A,52.75253884030806,0
Single,65+,50,Veteran,177.10799547225844,-123.00219519742195,-16.001523297733716,-31.031033193982577,C,157.64520807839114,82.55702757876188,C,-204.8979678525777,1
Single,65+,33,No,58.47181124181725,36.54283964743518,197.21308603868826,-21.09120115634187,A,-97.60739036854292,62.36153141119216,D,6.602087318396353,0
Widowed,18-25,65,Yes,64.19074186468399,60.77094599291636,-102.52837394603604,-99.01967138435859,D,5.130698183145832,121.78330834638989,C,-44.210428348828906,1
Widowed,65+,39,Non-Veteran,33.06405050144931,122.52326106699125,-24.69788543467211,36.80336749750779,A,135.37699138175415,45.58866729867891,C,-9.097364480509896,1
Divorced,18-25,78,Veteran,125.19740882244794,-8.029450011831342,-237.99297374660546,126.42714058226201,D,92.6907608724492,54.418632621875126,A,-211.76899998760192,0
Single,18-25,65,No,-94.70286720055738,35.12309761366779,-44.205326495718836,128.15164708279357,D,-150.68756565410683,48.525932722279265,A,-1.0856424254386643,0
Single,18-25,49,Non-Veteran,-198.13097505369964,-6.352640421793441,-15.592544803424255,-161.8684339822392,D,-157.4962451705171,-126.34358604107152,B,-234.8095594204691,1
Single,26-35,75,Non-Veteran,-50.2490470042137,-109.2931507194156,66.23148717818522,63.68232508443613,B,-21.64632412309735,-192.45694960169894,A,128.24530637844862,1
Divorced,18-25,70,Yes,-26.97769259470382,60.18213038568406,-14.263052816789646,147.52404898490317,B,-15.299340217639829,81.08504002201019,A,168.1332165745891,1
Widowed,36-50,19,No,32.29726987577885,114.80886086900703,-144.15350561361774,-47.77377636148689,E,58.71634045300617,-47.32457478856346,D,4.662739712715103,0
Divorced,26-35,57,Veteran,163.83683398617507,-67.66565246219716,-133.14385110178935,4.669991500915784,E,-49.358885287575994,50.21684270360991,D,-3.887723951526275,1
Widowed,18-25,60,Non-Veteran,17.101341617184314,117.10082188354114,43.100872316103796,192.33555003023056,C,-61.10716991293964,-6.909173885600863,D,-129.57940777794454,0
Single,51-65,71,Yes,104.88848170227757,179.98298442006825,-51.05573421055214,-125.99612291707594,B,-117.11147823249568,55.417366951254024,B,133.78640941316314,1
Married,18-25,54,Non-Veteran,25.51469335557884,18.461032943242284,33.99149185811204,-38.47659207620856,D,145.50018023339436,9.03008940605706,B,3.6826526699111044,1
Single,65+,63,No,37.588044510021604,140.5685899434106,208.5369793015385,24.76157951846228,E,69.72786563827344,-96.77529511256488,A,-35.960331923423276,1
Widowed,51-65,67,Yes,172.7528750053336,82.5204729708304,125.98476676512314,-68.89358042602558,E,25.99129202205342,-146.95696789650734,D,-179.09160862495867,0
Married,18-25,60,Yes,68.33754062310783,0.9638940871623977,111.75163342253116,-4.652948150556751,B,91.41778795437986,-21.886476170761053,A,-27.448548209508296,0
Divorced,36-50,40,Veteran,48.401315755940715,118.97352101210849,82.57807275094345,58.61453626394509,A,226.08904731369805,-41.211949314565,D,120.7305176840036,1
Divorced,65+,27,Non-Veteran,59.020059798709745,83.61421216575813,-116.0211550504479,51.695540643260465,A,-152.65689026419136,-103.55341180413637,E,82.90093743748929,0
Single,51-65,55,No,-39.027958108570004,54.31659383780006,34.66767080884121,144.3479611511914,A,-55.33489961949283,-109.00067152008542,D,89.29633188867884,1
