handicap,age_range,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
No,51-65,76,-91.48809291309414,D,61.00510420644428,A,41.25938643593198,-142.6704640049213,D,E,D,-18.10083990351022,0
Mental,51-65,65,64.4140763603537,A,40.3612328833521,D,-8.963097587509102,55.27797284020758,D,E,B,213.7013008433315,1
Yes,26-35,35,36.938108345535106,B,-19.01835410838745,E,-79.45662787775944,-20.47455433093311,C,D,D,-65.27884109551991,0
None,51-65,38,52.030243635398755,B,28.807929364576403,D,-73.18876914403641,38.25395970310445,E,A,C,-63.906356520489524,0
No,36-50,19,59.163570054397084,C,-133.10825187931593,E,34.59925610171425,-16.92035034742756,E,C,C,15.515968638598194,0
Mental,36-50,20,83.97398727909166,E,-87.12655760961238,E,-152.06282221441606,-6.456961406354641,C,B,A,-65.49447585136065,1
Both,65+,62,-37.589976598330125,C,83.74891891256242,D,-19.640168955355453,41.17874837900267,E,D,B,8.560330704072545,0
Yes,18-25,44,106.57228022242438,A,-27.87209367175287,C,-101.49858231445121,66.7271250144788,C,B,D,-1.0224150478572342,1
Physical,51-65,48,40.569841071768586,B,116.07319776354237,E,255.23297145728554,24.69395805237641,E,A,E,-127.99344960352418,1
Both,36-50,79,-52.90820685587691,C,-4.5406451560819745,D,36.72846690782773,-9.45607271402465,E,A,D,-47.97425149530943,0
Physical,36-50,61,104.25158787436493,E,121.32115009467881,C,-51.681300995279365,71.00696312253348,D,E,D,-68.17904470116612,0
Mental,36-50,43,-118.73866289011818,A,-157.47331421707517,B,-193.74840172313313,81.93359416155795,D,A,C,87.55587878231387,1
Both,65+,51,17.321946062662988,C,35.098153177974176,C,-104.62054238289447,105.09701083139036,C,D,D,38.56519863461191,1
Both,65+,30,49.37487890048346,E,-6.414123772633484,D,-12.735291298928603,-32.830459084577626,D,B,A,-226.28105800528408,0
Mental,36-50,23,90.06403565968249,B,149.4347810093534,E,-97.02190294547813,113.2740084373313,C,A,B,-38.66871813231673,0
No,51-65,72,-126.13145008839184,D,-4.275221159882902,B,42.9456607919934,-69.24919633590501,D,E,B,-1.3368311422434764,1
No,51-65,56,199.30911715735598,D,69.42668498716597,D,-3.7616876860457866,-5.9505132862398264,E,C,E,45.108334080055116,0
Both,36-50,21,-25.7456515567263,D,-26.97965148249172,E,136.96358751943245,123.56274548611073,A,E,B,-57.749069566341504,0
No,18-25,52,-29.355950750816902,E,1.5304720816369077,E,-88.70303661059747,80.70879633163285,C,E,B,-39.26180383879667,1
Yes,18-25,39,-81.22786604781041,D,-177.29513675470767,D,-198.8008665144042,5.208646712663634,D,E,C,-153.3648577084094,1
Mental,51-65,29,38.40673873842615,A,-24.928338990734883,B,69.4285182690295,191.71695812760592,D,E,E,82.21078232183773,0
Both,18-25,37,-144.9984706776612,D,54.19643661087623,B,-187.65173993208245,-119.6681480474952,D,D,A,-32.56552383662854,0
Mental,36-50,59,-87.9943366874718,B,70.74290719711885,E,149.5971718982943,-47.55957168761611,D,A,A,-4.60203045741486,0
No,26-35,21,-93.01801867477491,D,50.946338740428,A,-29.684980786227673,48.06833227415437,D,E,B,-98.54078163843639,1
Yes,18-25,69,-11.379806760848894,D,-70.92092095057941,A,-80.00127719964615,33.82891944056701,C,C,A,-171.65034937344421,1
Mental,65+,67,-79.35938166216052,E,142.44638589786504,E,-3.39352196947968,178.5533544159406,E,B,B,17.83424244609579,1
Physical,51-65,53,67.98120234386292,B,-33.965234012909264,D,21.181112623165458,153.89961862198123,E,D,B,163.39142212495906,0
Mental,18-25,43,88.75106312525821,A,111.97917409044034,C,2.218731840883891,-54.66175779229954,B,A,B,143.13158251038246,0
None,51-65,71,-27.944775425821884,B,-252.25137106164772,A,53.90039555086014,67.78721135207948,A,A,E,-153.41613936363194,1
Yes,18-25,54,-169.6723241420533,E,-161.8273536226423,C,-64.64671058129382,-45.875671560999585,A,D,D,-59.03072339640286,0
Physical,36-50,62,-61.772313177199436,B,68.88318162223477,E,186.0103651887296,181.11699370704162,E,D,E,-129.02549935898395,1
Both,51-65,48,-115.37629882573694,D,-101.0979674611978,E,-2.5042991527920453,-203.49942428047768,B,E,E,-175.1248003038771,1
None,36-50,37,-39.805815012995325,C,19.01031539254457,B,-84.04814178359022,-120.85852120129897,B,D,A,-7.012477242598217,0
Mental,65+,72,-156.86681697871026,A,112.50854788323869,D,53.26546140211723,-71.3979214404315,B,D,C,127.6079057837612,1
No,26-35,24,17.056699803684676,B,-18.25681589163161,A,77.04045414768902,-82.93956004921414,E,C,A,-62.28369726491696,1
No,51-65,20,33.66224946808876,E,153.88299020911634,D,87.68411287064323,-54.69400945565381,E,B,D,119.21735178488804,0
Mental,65+,53,143.20267532328373,A,4.447072496959134,B,42.67642740252614,-50.99797531677701,A,E,D,-21.310406768708166,1
Yes,65+,62,21.01238829529129,B,-285.9480309173824,B,121.48197706311888,22.345310100390453,E,E,A,66.5030960639558,1
Both,65+,20,105.56826263174956,C,-58.795999042750736,C,11.244330694462343,-44.284450426234386,E,B,A,55.56677178002192,1
Both,36-50,62,-64.12990954641195,C,235.46704348857173,C,32.35318212363433,-113.89571301704626,C,A,E,-34.82965808381399,1
None,51-65,36,114.63376992427257,B,-177.0482398453842,A,-9.017988582860143,127.0558982877152,D,E,A,123.23189568008192,0
None,18-25,73,-118.56984668731513,C,-86.32902720324776,D,-19.314032575598752,6.416646015763759,C,C,A,-40.72819099969539,0
Both,36-50,70,-36.38357999609209,A,-118.29416371011668,A,-32.88126387067695,-160.8028703227777,B,D,A,-29.34238804454682,0
No,26-35,37,-90.36420264090825,D,-130.61546572840282,E,223.8492166733872,-133.85561852303505,A,D,B,45.919605828124425,0
None,65+,23,104.34779775746466,D,145.60428836287446,E,16.144408432282713,56.5023933789195,E,B,E,139.1954751147428,1
Mental,51-65,62,138.79518631849334,C,-136.30349145221714,E,-129.9008462873332,181.10275812150397,D,C,C,53.197963890526935,1
Both,26-35,30,123.31844613813952,C,4.124457142738107,C,7.91014353529054,-141.51699559070744,A,A,A,-112.11138053182763,1
Both,18-25,71,-50.65289200896038,A,-64.84358803817359,E,-5.919587608850669,-123.75411693810108,C,D,D,79.98947906241682,0
Physical,51-65,77,-27.368760970548735,C,-168.19970380582564,B,86.21073111426159,-162.43740741672406,B,B,D,7.922082479924751,1
None,51-65,44,-125.06984410970634,B,-35.255880436181705,D,59.93853101023006,250.27300203243112,B,D,E,153.99773718979094,1
None,51-65,34,96.77161393495398,C,-230.71078634223204,B,-197.3518228423969,3.163839501937562,B,D,B,-163.93341214150942,0
Yes,36-50,59,-82.27832566761349,D,125.16091276854951,D,-63.98871634354241,90.72228636102207,E,D,B,91.25879632441811,0
None,65+,27,-131.69836223353064,D,28.656779434415707,A,-51.414303062958474,9.960436766126435,B,B,B,89.94456712593858,1
Yes,65+,25,37.72998893510817,C,0.5981202387415009,E,90.5134742326558,90.40738963219981,D,D,D,-34.880306152648004,0
None,51-65,34,29.711680331858403,C,82.02658454568785,B,-230.88626173868084,-45.22520912969295,B,C,D,225.02448414958272,1
None,26-35,59,-121.22687809756303,E,17.568132753338343,B,151.1877862097826,9.912315520812873,E,C,D,-37.20624622717943,0
No,65+,73,30.42086333767355,D,-13.578370018822492,A,-20.46573051759711,142.4022214032691,C,A,C,-35.723139725554,1
Mental,36-50,18,-136.32610652248178,C,4.684543047586341,C,-213.6872264779023,132.58754599916136,C,C,E,-87.76747915823387,0
No,18-25,51,32.341062007286794,A,36.46494823099468,B,-69.69776338234527,67.33883503657769,E,C,E,-94.49403011961705,0
Yes,26-35,77,21.635218570498004,A,-90.0618146169388,B,54.97957158575757,31.35024171819978,C,C,A,-155.12782271987786,1
None,26-35,37,19.25996086572486,D,35.90289468590002,D,121.87239583683403,46.10792315606943,B,B,C,-81.47516762330675,1
No,51-65,70,-39.613663785814055,D,123.67698813389623,D,84.63812785205397,82.18795943464532,C,B,A,117.85373974518747,0
Physical,65+,65,102.87705957807553,C,-2.084496549137359,B,98.56974559167368,134.98774189803723,B,B,E,26.662282494862506,1
Both,65+,33,69.58890538882481,C,-61.139019462670255,A,-129.8546502446163,-16.012225691722556,E,B,D,76.24486315221888,1
Physical,51-65,60,17.88860568635897,C,66.66842765145914,A,-20.20910316403634,-144.65604371435415,D,C,A,-125.28521418706447,1
Yes,65+,53,197.07283356300005,C,52.23501178179358,E,62.567333512108036,-212.57129127409797,B,E,E,-199.30553948108133,1
None,26-35,28,-81.76251089134878,A,-124.06582677089392,E,-44.960931900848884,161.4762532066076,E,E,C,30.80107172411711,1
Both,26-35,62,-75.00258858810524,E,76.18056952099329,E,58.40188568823318,110.78882045927945,E,B,B,107.37401529225995,1
Physical,51-65,43,101.54304954689638,B,82.801199414003,C,22.973827309503456,57.71194912582004,E,C,E,-16.910728116419527,0
No,36-50,48,-47.489500627966166,B,-55.395084967214515,C,232.4367903025033,38.89525475815275,E,E,D,144.28710882568373,1
Yes,51-65,40,2.4502535021584744,A,-100.97412274294099,E,-69.552964694686,-1.454623119293177,B,C,B,66.89616633005348,0
Physical,36-50,42,101.6497822575818,B,12.83331787438528,E,54.49470508335651,1.5111905570633455,B,D,B,63.256021172748234,0
Mental,65+,54,-38.615504359415375,E,-79.16251899580256,C,21.301700611064252,-36.733932983746726,E,D,B,214.22722087387518,1
Mental,26-35,64,150.44181338982997,B,55.93980567969511,B,-4.479631188318024,10.59974225886015,B,D,E,32.28776910031977,1
Physical,65+,74,-83.2841265253745,D,83.7267576535052,C,91.03698838525325,116.26153260857515,A,C,B,88.1786544317482,0
Mental,18-25,32,9.688645058338368,E,-93.32972113854525,C,-50.13490274620012,139.53717625605472,A,A,D,-13.988435329344211,0
Mental,51-65,57,4.288973087866728,C,26.389867438532544,C,24.926263841541523,-6.623290869330753,E,B,D,74.14701042403104,0
Mental,51-65,77,-81.5351637436645,E,101.7240035090694,C,-174.7199289654294,30.974197646653177,A,D,C,-177.0891150497773,0
Both,26-35,67,92.98883764081597,A,-151.97441997163688,B,99.95176495597424,4.946873259120859,D,E,C,86.98932231704592,0
Physical,36-50,34,-59.7643885203764,E,76.91766142843646,D,-69.02033102387325,-27.07148070195156,A,C,E,54.51059739831645,1
Yes,26-35,64,103.69405749265594,E,-179.29773284599776,E,-77.7763130652539,224.71361062187657,B,B,C,-11.041119275064947,1
No,65+,26,34.19568566423474,D,67.26139547210505,C,-142.78442262501696,-70.1022453523667,C,A,D,118.55739548252909,0
Mental,51-65,33,44.84583979306017,C,-23.753859791851735,B,26.323772650733186,-104.55045431388132,B,B,A,-73.13627948938738,1
Both,51-65,34,-116.31826022162006,C,-36.24788760454081,B,-17.161513420588467,-210.3595583969708,B,A,A,120.35814891296535,0
No,65+,51,68.78750229222761,E,-80.91162972310131,C,16.09602123393617,5.428111378559043,C,E,B,-100.01837098489005,0
Mental,26-35,65,64.62685415633891,C,-8.149106479183645,A,-113.62604179267612,-120.70350310112434,A,D,B,-73.50705677972329,0
Yes,26-35,23,-67.98654899989307,A,125.52931897975658,C,-15.143809246624418,87.52764669081684,C,E,A,38.9292969097801,1
Both,65+,26,-200.52094593674843,E,-104.38981783195705,A,-271.14668977293064,15.012323326197116,C,D,C,53.82578187427187,1
Physical,18-25,58,-96.95860720893104,C,-94.08373276338509,B,-39.02694562828708,-125.62785487362412,D,C,D,-127.44536679500125,0
No,18-25,71,-6.484165913070215,A,-19.88108153231305,C,54.25568039815344,25.993736622882203,D,A,B,-183.42301263420774,0
None,26-35,24,92.20294961567399,B,14.569245874674078,C,-61.253918143430894,-16.030555460365633,C,C,D,-52.24767596720034,1
No,36-50,63,-61.37306617743634,D,-390.8743521604484,D,62.07925753185286,-32.668653080494025,B,E,B,12.37996599291962,1
Mental,51-65,76,151.61128046640457,D,77.54761220947628,C,-60.3848182204864,56.397396580967566,D,B,C,58.3603532165757,1
None,51-65,68,-72.92682521659128,E,94.32821877335002,E,-89.23998662050666,-66.15571353625953,C,D,C,-209.17961637417847,1
No,51-65,59,-116.67946619898456,E,3.443103871765231,B,-86.90357514415147,-103.40501136105806,E,A,C,86.17747691735407,1
No,26-35,35,163.3668126263576,E,78.2917125315701,A,21.702738858507285,8.06422327628771,C,C,D,34.42828817749562,1
None,26-35,25,-113.64280195649118,C,86.51582974240497,E,-126.48532079949315,58.796990987739505,D,D,D,-57.41469977365652,1
No,18-25,74,230.54674598183885,A,-19.310709787276064,D,-53.26051519589948,183.13454676196278,D,B,D,-39.360718270279555,0
None,51-65,44,23.61082324625272,B,223.12623240067592,E,7.672522098714618,-169.96512026935173,E,D,A,44.24442465056249,0
Yes,65+,69,94.95231843608856,D,-130.4909034049308,E,0.6521162353663464,-13.264863945011887,E,E,D,43.669444859565616,0
Both,36-50,64,92.0812188735002,B,-3.18877512836093,D,-113.41530125201342,108.62631531950939,D,D,B,-142.1521366886377,1
Mental,18-25,60,-64.69451744983135,E,69.40801398017744,D,176.28016185180198,8.767852119170168,A,D,D,-118.95795162583754,0
Yes,51-65,74,-102.33546185358347,D,128.0263123065546,A,-58.68870606238288,-24.514871992604313,B,E,C,29.933861117342296,0
Yes,65+,52,-71.42819973908142,D,16.531879713249506,D,-32.21693148552938,-161.38325702877725,D,C,D,12.337619162410473,0
Yes,18-25,68,68.00316695072954,A,-80.52003303977638,E,-256.6519649914478,66.47479644387766,B,A,B,-161.28102326709532,1
Both,26-35,55,-18.022781691647598,B,-2.5241802990167295,B,56.83759117790097,57.944955291928494,C,C,D,-54.31066191003924,0
None,65+,68,86.28717769189362,D,-130.9167150414843,B,42.381247780930444,-190.33585385684106,C,D,C,71.22477654794118,1
Physical,36-50,75,-123.65852766344298,D,-90.78701448767036,E,-30.559750189851425,-108.56149388342577,B,D,E,135.95706794654032,0
No,51-65,65,27.8531451686163,E,-14.324341079427464,A,-62.54481004282235,-124.57044279920333,B,D,A,-157.67206584040105,0
Both,65+,49,-19.205562549127855,A,-224.47265147520534,A,-108.96419649411033,-12.26935422047311,B,E,A,53.371198349466354,1
Both,65+,40,-140.6102042147059,C,210.81580336241817,B,-71.18048132856637,73.5324115743001,C,D,C,146.2168676833877,1
Physical,36-50,34,117.77648821069806,D,109.55114061969478,E,-66.4535907148501,-79.62586599845856,C,B,B,72.21630801258395,1
No,26-35,71,201.03711397557348,D,-10.40702757754775,C,10.563783759475793,65.85654205303885,E,B,A,-64.40513647104508,1
None,26-35,74,156.7178814023212,E,-62.30469860058964,C,24.877992005515406,132.45756155987365,E,C,D,18.1094381265012,0
Both,18-25,49,18.43173212008889,D,-31.2147574589703,C,-67.09133635291651,-99.32402087110484,A,C,A,-65.94097208556168,1
Both,26-35,69,51.54108576077962,E,-4.015844091759488,B,51.44294872743818,271.93445497341696,B,A,E,-119.19134330607828,1
Yes,18-25,34,100.18406575465539,A,21.4587273639534,B,88.26982998112895,-104.21473301412942,A,E,A,-11.493953755238449,1
Yes,36-50,31,79.85290294335886,B,23.64046320871161,B,4.651219499498164,-35.85307437922754,D,B,D,-69.50773185244522,0
No,51-65,37,-38.31273316371559,B,43.653868609080455,C,-36.61965856179137,59.858215686371395,B,B,C,54.98820912501259,1
None,36-50,67,-80.70041504567452,D,97.52929937143936,C,161.02116374762014,-45.86167415307704,B,E,B,89.2303058863758,0
Physical,51-65,56,206.29474115956975,B,41.364338866762814,D,-36.73689537755324,19.191672329566543,B,D,E,-33.47109140415244,1
Yes,36-50,27,34.05380051348317,E,24.518122216561196,D,118.22254308736491,66.6330575411066,D,A,E,-43.31996410639174,1
None,26-35,35,6.917912768217109,E,-70.51697300211065,C,-19.088381587871876,176.59150555908013,A,C,B,-33.55117234495725,0
Mental,51-65,23,78.01604537190869,C,-159.15774396017946,A,1.596970570303943,-94.87457733289867,C,C,A,20.783625689287913,1
None,51-65,46,14.850408958763492,C,-14.009667062994065,E,-143.35255528298768,-68.85960793694748,A,C,A,67.53715013435205,1
Physical,65+,63,39.06976302027658,E,-33.26703885565831,B,-7.602154072548661,11.604519087525977,A,D,E,-17.795830462258202,0
Both,65+,66,32.16801941380469,B,-3.581705453489404,A,94.77843262263913,97.31845787794107,C,B,A,98.3850478835569,1
Yes,18-25,47,-66.55052903369885,B,-23.22144717085824,E,52.09433161513123,-96.50020634507563,A,C,D,-4.934421506811993,1
Physical,65+,73,-30.760769677425454,A,-274.77969393274225,C,-182.8631113991028,-8.422820042505395,A,C,B,91.53009733858187,0
Both,18-25,29,139.45062173652232,A,-80.31397066619783,A,85.373593957808,22.666764102024352,E,E,C,-181.92412128484477,0
Both,18-25,61,146.03949587706927,A,-62.11042646791809,E,-147.43065404901364,-1.6776016445375772,B,E,D,-78.38377807739796,1
Yes,26-35,33,-134.60793105453,D,51.15696854599624,E,140.94425419131292,-183.29330672149854,D,E,D,-157.87946879428486,1
Mental,18-25,53,-5.891121527729943,E,197.5840549632818,A,71.21528250806884,-154.1077009555349,D,B,A,-50.993430179053334,0
Both,65+,56,54.885148712970945,A,-16.40474156504526,C,-152.09006797797812,7.980664119253218,A,B,C,26.15501790686973,0
None,18-25,43,-7.149388776381572,B,31.77517607167542,D,7.7308920222549675,-46.91844469472677,C,A,A,-39.10010613462138,0
Both,18-25,78,61.92515857281611,A,-28.153327086845103,D,-30.262048382082074,-224.7776930749527,B,C,A,-24.170140580478716,0
Physical,51-65,64,188.79959907488976,C,-43.663830664439864,B,-24.025658327006727,10.208028809110004,B,A,E,-123.92406804474658,0
None,65+,62,-50.44665691115916,A,6.0226726647924265,A,14.75797392607205,-70.71987248194624,C,E,E,111.6727368931217,0
Both,26-35,77,5.618683364426256,C,23.72059550371523,C,96.28470707293559,73.40902352191424,D,D,D,14.074939313706258,1
None,26-35,57,-19.810794178578217,A,-63.05507490135043,E,-12.678234252660816,31.5463964728282,C,A,E,10.990594303906986,1
Mental,18-25,30,81.59689787485586,D,61.91436925225543,B,-83.74150792457361,25.649967511195047,A,C,D,194.40203690532607,1
Both,18-25,39,63.952420139312515,E,83.1594709716498,C,85.94971213593074,-145.22480034568105,C,D,D,48.637363490405654,0
Mental,26-35,75,-105.85928768504913,E,97.7870030805785,A,-70.70114185174617,-149.15725017720501,B,B,D,-102.39917978950741,1
No,26-35,70,-74.93440567660194,B,-112.64843950017067,E,-17.810132985973556,27.732246146149027,E,C,A,-3.5112368437389097,1
None,26-35,41,-74.89435483701237,E,21.979251369417717,A,57.771916588164615,-99.24500683898422,C,E,A,91.0412506707846,0
None,26-35,63,-137.13258161583295,B,104.8642903167524,B,11.284315910913426,2.9103521807741632,D,B,C,14.548374135327242,1
No,18-25,58,-90.789332125893,D,-49.799671693241685,C,-48.61915094211806,59.55995609022844,C,B,B,-80.07853816358082,1
Mental,26-35,32,84.183193298149,E,-82.46359876993158,E,-63.45457634831829,-105.73408678039429,C,E,D,112.42192991925921,1
Both,18-25,49,21.795367406485333,E,-5.006939146941351,B,-39.62924448090454,150.78934972716416,B,E,E,110.23101760500384,0
Both,26-35,24,-110.85201448202689,C,-7.320843808196169,D,19.94213441025729,73.71453238159576,E,E,B,88.46523472640652,1
No,51-65,75,22.237721442151617,A,-28.72317416233309,B,22.291737903462266,-205.28126947369256,E,D,C,-41.564788935282245,0
None,51-65,32,38.49877851657214,A,35.870152368854846,E,-8.085025357787037,30.778426415388623,A,D,C,66.04700201449887,0
Mental,36-50,53,-147.47762939225515,A,100.1528199202329,C,72.21095996329173,140.1055177650572,A,D,D,12.403064873894367,0
Yes,51-65,61,-51.027055350888304,B,97.4307904581757,E,-100.10907808604085,-67.24831977358858,A,E,E,-101.56006484666713,0
No,26-35,33,155.2886016348588,A,19.93246459781543,E,-52.72278847854154,-42.36169451647154,D,D,E,148.26570484003045,0
No,65+,28,49.695009327334944,D,11.750373446183056,C,-20.582775774199956,96.46353092547696,E,E,D,-0.4874628186177844,0
