country,sexuality,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
India,Bisexual,Black,54,67.75234191967637,D,69.31908785429167,-92.79092093573269,A,C,A,D,D,B,D,73.36384556947367,1
UK,Bisexual,Other,48,83.28746393073875,D,29.043124317007845,-113.97972453402232,E,C,A,B,E,E,C,159.98884862405822,0
US,Other,Other,91,24.74767638385813,C,31.35274862522851,65.0401817023032,C,D,D,C,E,A,D,-52.51113482556076,0
US,Bisexual,White,84,-174.9850485044916,E,-88.33178998414154,12.406493458536385,C,A,C,B,C,B,A,-41.58416641113981,0
Other,Bisexual,Hispanic,74,-1.0336034632552118,A,42.47355713568775,-15.431839425976786,B,C,E,A,A,E,A,131.27760028080496,1
Germany,Other,Black,22,91.3805076413304,B,68.05106742810699,5.182465638281072,A,E,B,A,D,A,C,86.79323159392467,0
Brazil,Bisexual,African American,73,-152.25936067985765,E,-38.749144634424795,-84.85774427528538,A,B,A,D,D,D,E,53.15309344091713,1
China,Heterosexual,Black,64,-131.24978034651295,E,-137.14945426216588,112.28776868600363,D,C,B,B,C,C,B,-18.964480232227217,0
US,Homosexual,Hispanic,99,27.40344006661088,B,-28.498201954639303,44.67007777393618,E,B,C,A,C,D,B,80.90823292510522,0
China,Bisexual,Other,84,184.00589418726472,B,-17.957317653058436,60.040780954691755,D,E,E,A,A,B,D,28.071797723918827,0
US,Homosexual,White,94,74.58894041005216,C,77.30022463186175,-92.0710940240672,A,E,C,D,C,B,C,62.589501272592365,0
Other,Homosexual,White,83,-40.27437908661984,D,9.180258076603941,-146.96978629193654,D,A,E,D,A,D,A,-113.915232409839,1
China,Bisexual,Other,74,-97.46562593094417,B,-44.83864823563474,-15.383955084060227,B,B,A,C,A,C,C,233.0474926617322,1
US,Other,Asian,40,37.80953841630668,B,-126.52393050690836,23.094271526533795,E,E,D,C,B,C,E,10.911895461104494,1
Mexico,Homosexual,African American,69,-91.55715591287625,A,-72.6386996605576,-7.580114845177832,E,E,E,B,B,A,D,3.7358864257502655,1
Brazil,Bisexual,African American,58,-163.88478096870134,D,-155.9722520339571,23.167549443956037,E,A,C,B,D,D,C,-32.730701852992325,0
UK,Homosexual,Other,67,-62.07279341261119,B,-189.9764733264308,-157.41373172511038,E,A,E,E,C,C,C,-95.27886065786474,1
India,Bisexual,Black,50,7.215652819021266,E,-92.80182171132257,-104.50466734238539,B,C,E,A,C,E,D,52.35463073982972,1
Germany,Homosexual,Black,90,54.26148133368164,E,54.38585723267777,1.2798900292310251,D,E,A,B,E,B,D,-99.2730538024076,0
Germany,Homosexual,African American,34,-82.3493043914737,E,-55.07359135004292,147.37092931086087,E,C,D,D,E,E,B,237.54560842281217,1
India,Other,Hispanic,74,-6.621984599488216,A,122.69734789704493,161.24563315694846,A,E,A,E,A,D,D,1.3014818251877358,1
US,Heterosexual,Other,44,70.7851229685831,B,91.26132891460789,72.07152491465311,B,E,E,E,C,A,E,-61.95926439927075,0
UK,Bisexual,White,60,18.721618652111633,C,-149.481032721495,88.36069978969968,C,E,A,E,B,C,C,-26.572826233320047,0
Brazil,Other,Asian,83,60.131601674565495,D,171.67331255265142,-101.82624301776424,E,D,E,B,C,E,E,-137.77796552656847,1
US,Homosexual,White,74,-45.344294036723,C,-99.55378455902859,-70.7948796627236,D,B,B,A,D,D,E,-24.974966119055807,0
Mexico,Homosexual,Hispanic,52,239.79007933373194,E,-44.76345503003027,79.6741345007806,B,A,B,C,C,C,E,90.07505038533601,1
India,Homosexual,Hispanic,51,20.68046593381215,E,-7.258282619390199,60.47683294662958,D,C,C,B,D,C,A,91.2209635239807,0
Mexico,Other,Black,54,-174.1735621213862,B,-21.840684511878937,56.39770667811329,E,A,C,A,C,A,B,36.706545651198816,1
Brazil,Other,Asian,66,-144.47664219673797,A,103.3630721558971,68.80440634080765,D,B,D,D,A,E,B,-25.920330241524027,1
Germany,Homosexual,Black,97,24.842860435695695,A,-138.5176719712412,-60.68068736687932,A,E,E,C,B,A,D,130.3530378830701,0
Brazil,Homosexual,Black,50,-118.80727342249845,B,140.2346473489742,87.14007654504907,D,B,A,E,C,E,E,-102.14182046013217,0
China,Heterosexual,African American,65,211.71281741718656,B,98.73231783587325,149.43148648209385,E,A,E,C,B,C,E,4.688784480440895,0
Mexico,Bisexual,African American,92,90.62537468631096,D,127.94884994215172,-50.63580520364328,D,E,A,B,C,A,E,83.21576710963693,0
Mexico,Bisexual,Asian,89,-140.0239306549212,D,2.0025475372588324,10.6696149543817,A,E,E,B,D,D,A,-79.60563805695487,1
India,Heterosexual,White,53,-25.340034741558988,B,44.118461962548956,-142.0645489351057,E,E,D,C,A,D,D,37.88592171863974,0
Germany,Heterosexual,Other,52,34.5540675212055,D,-123.26821839100074,42.53672796023958,C,E,E,C,B,D,C,-89.60242068905534,1
UK,Heterosexual,Other,99,-149.37265331524546,C,-84.53570796252336,-82.66676417327567,A,D,C,E,C,D,E,-130.19687527167093,1
UK,Heterosexual,African American,96,-81.64313031304448,E,-172.73108056535773,66.21913539998916,C,B,D,A,E,D,C,42.6646684918633,0
India,Homosexual,White,40,67.52582875793983,A,-21.53719268100521,-30.745017948153965,D,C,A,B,D,E,D,-127.17494344019487,1
UK,Other,Hispanic,66,44.30479103207956,C,46.405276465383025,96.46418757697789,E,B,D,B,A,D,C,-107.78529591749819,0
US,Bisexual,Black,63,-6.415430599032564,E,-3.5555591975561325,111.87193112317082,C,B,C,B,E,E,A,36.19554082152906,0
Germany,Other,Hispanic,93,-72.32224869915906,D,145.0896296487974,20.806051986364295,A,A,C,C,E,D,D,-8.97087267179646,1
Brazil,Other,White,68,11.90883408470104,B,61.7531010724647,-15.695783762608572,B,A,D,A,B,B,B,-5.9611270989710325,1
UK,Heterosexual,Asian,24,-22.6004166796993,E,-107.41794937734261,24.46110995317328,B,E,E,A,C,C,B,-166.00420014165599,1
Other,Other,African American,59,-73.00560620519259,E,0.2998445084459453,10.921212078346889,E,B,C,A,B,C,D,-22.39603884001722,0
Mexico,Bisexual,White,75,135.43889239175473,E,-4.890941136791794,-260.0434546636961,E,C,E,D,B,D,B,14.047597350710756,1
Mexico,Other,White,61,8.844089497593552,E,81.70808999447601,0.5755490307635616,E,E,D,B,C,D,D,132.5837415782622,0
Brazil,Bisexual,Black,19,-2.6007150638677596,B,172.50416414469979,23.12594771036155,C,D,D,A,C,E,A,-32.320734193169606,0
Mexico,Bisexual,Black,78,14.188264277270127,A,215.59106325662108,196.106095928366,E,D,E,D,B,C,E,21.035613255741207,1
Germany,Heterosexual,Asian,59,20.592954559277313,A,-5.462564082224379,-3.747964797479068,C,E,A,A,C,C,C,-39.06204349085552,0
US,Heterosexual,Hispanic,22,-21.149070173873014,D,-26.73521576960352,177.0904062012289,B,A,C,E,C,B,E,-162.70222686510135,0
Germany,Heterosexual,Other,52,-101.31350094429091,D,-81.84178899890001,62.99563686080687,C,B,C,C,B,D,C,-57.57472958445283,0
Mexico,Heterosexual,Other,89,-12.444307881052394,B,15.815574418809792,63.86269469897334,B,D,B,E,D,A,D,-93.31491361885902,0
Brazil,Heterosexual,Asian,21,59.394478066638,C,28.612664758851498,-124.7278630727328,D,B,A,B,B,E,D,-8.200174535219086,0
Germany,Bisexual,Hispanic,46,-32.68757049853348,E,-115.6727001205758,35.29197809224096,B,E,B,E,B,A,E,41.201042235281996,0
India,Heterosexual,Other,39,56.65753160684497,E,-95.05004303025348,90.60594910856096,C,C,D,E,E,E,E,142.21931422310325,1
Other,Other,Black,37,14.361755657299714,C,-194.1724218159469,43.25555507116328,D,A,C,C,A,E,D,-44.34259021066687,0
Germany,Other,Black,63,47.89227763816954,E,28.152374989429656,-70.7012496566291,B,A,B,D,A,A,D,-100.55863872140269,1
Brazil,Bisexual,Other,97,61.2590246841833,B,1.7365248518330407,-191.3058413160009,E,D,A,C,C,C,A,19.99055370304886,0
Mexico,Homosexual,Hispanic,24,16.010142913602703,E,-94.2550551031991,20.049047535214807,A,C,B,E,D,E,C,-91.72409087139461,1
China,Bisexual,Black,94,12.159030849788657,C,126.02873578156009,10.352763372819073,B,B,B,B,D,E,C,75.12526486107843,1
US,Homosexual,White,77,-21.1016666961228,E,64.41988862430084,212.5166227611806,B,C,E,C,A,D,D,-85.14080745422112,0
Other,Heterosexual,White,71,99.09768090446413,A,-39.826880266070084,8.757239619052264,A,D,C,A,D,D,B,21.686697815362976,1
UK,Bisexual,White,20,-20.36236147166232,A,78.80480372013493,-178.15788210743432,D,C,C,E,C,A,C,-204.8051963301881,1
India,Other,White,52,56.60567399464633,B,65.09995494590525,44.75258724442862,A,D,B,B,C,B,E,-29.24270732493356,1
Mexico,Other,Hispanic,44,114.02429689848293,B,-158.75955269565256,-135.51840921582354,C,E,A,A,B,E,C,96.92359811184951,0
UK,Bisexual,White,98,150.79246321928952,C,-5.159546329539348,-49.46725681670882,A,A,C,B,E,E,D,-11.466328680111843,1
China,Heterosexual,Hispanic,38,77.13898401825459,A,76.36286479389983,293.06969640142995,B,B,C,E,D,A,E,58.355889467528954,1
US,Other,Black,40,26.156378144217353,A,-5.841030926152177,96.8354343514826,B,D,C,D,E,E,C,-47.05326037051078,0
Mexico,Homosexual,White,82,-23.855122185785333,D,-102.80918732228909,43.79588767026648,E,C,C,D,C,D,B,97.62032774195313,1
Other,Homosexual,Asian,40,-116.13763630215696,C,68.5441426287524,-73.81297515093836,A,C,A,A,A,C,B,12.59032245114114,1
Other,Homosexual,Black,89,2.0073274530590166,A,16.360781288219467,-147.8751402218818,B,C,B,A,A,C,D,13.965821799398718,0
Germany,Heterosexual,Asian,31,-167.44240516625365,E,14.603836243822405,-221.31925675061584,D,A,A,C,E,C,A,45.78604765661403,1
US,Heterosexual,Black,36,118.1009457292143,B,45.69708565527495,-79.86794854550861,D,D,A,E,A,B,B,68.72432131263491,0
UK,Other,Hispanic,29,-19.626713243458436,B,260.37259550022316,-20.687965832798948,A,D,A,B,A,A,A,-91.4832689795696,0
Germany,Heterosexual,Black,47,-161.09034029829937,C,-55.95751892293651,32.28163423679257,D,B,A,A,E,A,A,0.6995779890843128,0
India,Other,Asian,65,3.8001575848644586,A,-57.18680859470171,-66.288903081861,E,D,C,D,C,E,D,44.61079096899711,0
Mexico,Other,Other,75,-42.189725622989016,E,-13.390708438876576,39.973445603702274,B,A,D,E,C,A,A,111.88574849220161,1
US,Heterosexual,Black,78,-42.265682127669265,A,-19.34736527907529,-118.27407984354662,E,A,D,D,E,A,B,-12.75271161812486,1
Other,Bisexual,African American,85,99.96257819574602,C,31.070165029362958,150.956767904732,B,C,E,B,E,D,A,-128.59364917064556,0
Other,Heterosexual,Hispanic,30,33.48964425080357,C,7.16793450493171,9.219355822590018,B,C,D,D,A,D,A,-62.10740184395469,1
US,Heterosexual,Other,28,216.31161305410512,B,25.68378407635142,102.12441815344589,D,C,E,B,A,B,B,33.06326315705551,1
China,Bisexual,Black,92,73.48820145540131,E,29.025355949934905,68.38944753679426,D,E,B,B,C,B,C,29.99403665419299,0
Mexico,Other,Black,19,160.67611180684415,C,-24.24464939491368,-111.88327748969581,D,B,B,D,B,E,E,-50.9515625140571,1
China,Homosexual,Asian,37,94.29691421262658,E,76.06767647444674,-53.66518402200149,C,C,B,D,C,A,C,-15.487177009376833,1
US,Bisexual,Asian,75,135.36423752966965,B,-64.66675902801194,-59.37228165779457,C,B,A,E,D,E,C,29.043528345000315,1
Brazil,Homosexual,Hispanic,51,40.444406151713444,B,-89.40761193387537,-17.8193915374105,A,C,E,B,A,E,C,-44.80499604646374,0
Mexico,Bisexual,Other,46,135.97933718843902,E,76.93813820989006,260.56809704805886,A,E,C,C,A,C,E,-116.62075648315732,0
Other,Homosexual,White,24,6.535403277338384,B,-89.15588509752753,75.35066644464462,C,E,D,B,C,D,D,67.98009158526347,1
US,Bisexual,White,23,2.277226240819405,B,-46.226688595749515,-94.23957952519837,B,E,D,C,C,B,B,67.31286644198887,0
China,Homosexual,African American,27,98.2812970940633,B,16.676451753440766,27.030146238536545,D,C,B,D,C,E,B,-96.89911945134446,1
China,Heterosexual,African American,86,-22.408333618165553,A,25.15492770636235,-118.03389777199101,C,C,B,C,E,D,B,16.43613037780007,0
UK,Bisexual,Hispanic,72,-78.32850072183099,A,90.00431188319547,17.583664400438415,C,D,C,E,B,C,C,-54.50868070960221,1
Mexico,Homosexual,Other,94,-56.35265845739449,A,2.8060361095754525,184.39640653645216,A,E,B,B,D,C,D,-46.703757450514374,1
India,Homosexual,Hispanic,84,195.35833240594843,D,-58.7546282319089,-12.815207056366656,B,A,A,C,C,E,D,-68.77170254869603,1
Mexico,Homosexual,Asian,45,-60.618353565338246,C,24.99511868951345,125.66775139637028,E,B,B,B,D,B,D,-14.632623346677223,1
China,Other,Hispanic,50,22.39449928132252,E,-44.9303064343276,-32.40965418458557,E,D,B,E,B,C,E,25.831453231172986,1
US,Heterosexual,Asian,45,-104.9605430198175,C,-118.51173443947438,4.5085173599332515,E,C,B,A,A,B,B,107.84361348192446,1
India,Homosexual,White,79,153.1074500514845,A,-160.81819287777876,-172.92008566731408,B,D,A,B,C,A,A,-172.2896485369564,0
Other,Other,African American,60,-142.48733628085617,D,-52.048537300540055,-38.75901062507958,E,D,D,C,C,A,E,89.64865542208209,0
UK,Homosexual,Hispanic,34,-42.72812009356105,A,-99.3210802207286,156.78075183272605,D,C,B,D,A,E,A,143.56270913915958,1
US,Bisexual,Hispanic,82,-11.376749176426063,C,-95.06877838296312,-71.1774230040758,E,E,A,A,A,A,E,-82.36079107264767,0
UK,Heterosexual,Other,31,19.052547865887078,A,-48.979731197265025,26.94373275647335,A,C,A,A,D,D,B,27.46366615339501,1
UK,Homosexual,Black,85,152.0129597799199,D,28.49947456736734,-17.340663314348255,C,A,A,D,E,B,D,53.357989809543106,1
Germany,Other,Black,47,45.10518912246611,C,-143.62078596792307,212.06159867331453,B,E,A,E,E,B,C,136.2246647536759,1
US,Heterosexual,Asian,68,-42.82122078123674,C,121.2373646332976,-67.32239709207745,D,B,A,C,D,C,E,1.753445414300047,0
Other,Other,Hispanic,36,-84.91712051536699,C,137.82694550498277,-50.53252377039609,E,C,D,B,B,B,B,-81.25428696788613,1
Brazil,Other,Black,18,58.17387453505497,B,-179.56109879312015,-101.50346143858695,E,C,B,A,A,C,A,73.48211159928437,1
US,Homosexual,Black,21,-34.11059030276245,B,18.346935557053374,-61.22261421154809,C,B,E,A,C,A,E,205.65029546192218,0
Mexico,Homosexual,Asian,79,37.2399319618411,D,100.76018076273603,-54.79598851646635,E,A,A,E,A,C,A,-36.21263372158157,1
Germany,Bisexual,Hispanic,81,-101.64593738003711,A,11.549958395015121,151.5362442036798,A,C,B,E,C,D,C,-56.155301020788606,1
Germany,Bisexual,Black,38,62.93472230408669,E,27.060617552795563,141.12423333935257,C,A,A,B,C,B,A,6.955495655115746,1
Other,Homosexual,Black,40,-143.628807007934,A,151.2736965694799,113.79737405751325,C,A,D,D,A,C,B,97.10458386763159,0
Germany,Other,African American,49,58.63834915367951,B,43.612279410261365,4.787558329779455,E,C,D,A,E,D,B,-25.739692810217395,1
China,Other,Hispanic,90,35.00919365840976,E,26.23897301268182,-222.32146578824543,C,D,C,B,A,C,B,0.05095427647380024,1
India,Other,Other,19,84.4337071233046,C,202.2392185026892,117.50319298688305,E,D,B,E,B,D,E,-57.80920122676423,1
UK,Other,African American,30,-136.92634583036062,C,135.58678302293416,95.40688973374573,E,D,B,D,D,D,C,-19.37988588017078,0
UK,Other,White,33,70.37114366163134,C,0.30759081188830456,-19.8535417792654,E,C,E,C,B,E,E,-77.76594209287428,0
Brazil,Homosexual,White,31,131.6060275689123,D,-41.93919574961251,-25.7180616490881,A,B,D,E,B,C,C,248.44812371575352,0
China,Heterosexual,African American,91,4.736484164974235,C,39.39875776297359,5.163089873957558,C,A,D,D,C,C,D,19.83611312121915,1
Other,Bisexual,Asian,59,-156.560547143745,D,-120.48557751982689,82.64493362881844,B,B,C,B,E,A,B,-37.06270307676377,0
Other,Bisexual,Asian,97,-15.20235511835322,B,84.55102287289296,-54.36898622077825,D,A,E,C,A,B,C,41.276003566852566,1
Brazil,Heterosexual,Other,31,17.235572089664196,C,161.5421105146695,-92.49766025468263,E,B,C,E,D,E,C,72.5755278160033,1
China,Other,African American,57,-78.72621960812917,B,144.85909241715777,31.928193088000693,E,C,D,D,E,C,E,1.6203583473030663,0
India,Bisexual,Other,52,-77.67640534242479,C,42.086263336092834,-127.64031992062851,A,B,B,B,A,A,E,147.11868178756868,0
US,Other,Black,94,56.15444132640768,B,-64.41210828975298,101.37494711920469,D,D,B,C,B,D,C,-162.40369843419535,0
Other,Bisexual,White,91,43.18649928233882,D,60.413958174659456,56.638038683783876,B,B,E,A,C,C,A,134.37464573298254,0
India,Other,Black,53,244.3838406192377,C,29.246387971408534,24.58636974421594,C,B,D,A,E,B,B,42.489562858007154,0
China,Other,Black,19,-37.00852009457533,A,-53.85508266947821,123.78811687823782,E,E,A,A,D,D,E,-33.294729283287886,1
China,Bisexual,Asian,18,-140.62677369940943,E,119.49489560554395,70.88946667662258,B,B,B,A,B,A,E,-101.62317860735112,0
US,Homosexual,Black,84,-14.180134480711148,E,55.76190170515315,35.099055224933714,E,D,A,E,A,D,C,-37.24178981154544,1
India,Heterosexual,White,98,101.62822242125624,D,-79.4637426086236,56.83414845341736,D,B,B,C,B,A,B,135.91412527792312,0
UK,Heterosexual,Black,39,-120.05918643787506,A,-23.380962524232157,146.31723566917628,B,B,A,D,B,A,D,105.50705821836188,0
UK,Heterosexual,Other,85,70.14532287167377,B,-3.371513221885034,61.95551204117454,D,B,A,B,C,B,B,-37.39712150580877,1
China,Other,Black,87,-218.05294813173842,C,134.94537147329348,-102.51523697832248,D,C,E,C,C,E,B,-83.02345388041947,0
India,Bisexual,Black,32,-91.90953190353137,D,78.90733702927909,-5.114111435796732,E,E,A,E,B,B,D,-143.08359100604085,1
Other,Bisexual,White,47,-85.02086891590012,D,-126.533563821116,-26.62549506970093,C,D,C,A,A,C,E,-35.31004989692085,0
US,Other,Hispanic,98,-34.183431427859254,D,-118.43400880884163,-20.17120051200611,D,A,C,B,B,A,A,-39.45525267469046,0
China,Other,African American,60,215.6075829216927,E,-110.95470715590194,-76.42643681669443,B,B,D,C,D,B,D,111.6348275654126,1
China,Bisexual,Other,70,-158.8402115724576,B,98.09438219808698,0.18038180325853653,E,C,A,A,D,D,A,-10.669989460925422,0
Germany,Bisexual,African American,69,124.32542833460758,B,-8.621962361504231,-114.19600259639348,A,E,D,C,D,D,A,-66.56541769357536,0
US,Other,Other,75,31.474927140713397,E,-15.607970890215475,63.19329041301269,E,C,B,E,B,A,C,5.8540517049487955,0
Other,Heterosexual,Asian,27,-89.5425929469506,C,60.85777679049906,-192.22832919624614,E,D,A,A,B,A,A,107.45269495749025,1
China,Other,Hispanic,50,109.18703076988652,E,-127.53765208679727,89.3236908189859,B,C,A,B,A,B,D,-46.33558948835842,1
Germany,Homosexual,Hispanic,48,-31.262059679522974,E,-139.80125148850308,-30.91013988798586,E,A,A,B,B,D,E,-42.192961643891245,0
Other,Heterosexual,White,92,107.6274012305488,C,-8.06166600735953,58.02841903464551,A,E,E,C,C,D,C,157.76316983432304,1
Germany,Bisexual,Asian,64,-74.47668060361448,C,125.35176477289494,-105.76858034771853,A,D,D,E,B,A,A,-4.938363705279851,0
US,Other,White,40,158.35392451250695,D,51.80476514085127,-67.16433035951151,E,E,B,D,D,A,B,61.02649037730463,1
Mexico,Homosexual,Other,82,16.96476178955108,D,129.9164273752935,-12.070521246306154,A,C,D,E,A,E,E,-45.79240923708136,0
India,Bisexual,Other,87,98.64261698174171,C,-17.260506269789374,-14.61708391039473,B,B,C,D,B,D,E,73.92481635819472,0
India,Bisexual,Hispanic,24,-4.154258634628841,D,-15.295346039892443,-44.60706218626413,E,B,E,E,E,D,C,-122.9266390600535,1
Germany,Other,Black,76,-52.49845611275921,C,-20.273258471154847,-43.44565307163416,B,A,A,D,C,B,D,-82.3028703182976,0
US,Homosexual,Other,24,183.3260907188451,C,5.156196437234697,65.57608537285937,C,A,A,D,B,B,E,-36.97938949909636,1
Brazil,Homosexual,Asian,88,130.91970366766776,D,-94.45648472120311,-20.703859005074023,C,A,E,D,B,E,D,105.97765889922393,1
Other,Bisexual,African American,42,-128.9921426899843,D,22.277570617699077,191.34164821760862,B,C,B,A,D,D,B,139.4783462103453,0
India,Other,Asian,70,64.17459402019703,C,-15.434993660088484,-55.403217590681145,B,A,D,A,A,A,B,259.0905544651819,1
India,Other,Asian,26,24.078156481504553,E,-2.488730558894737,-171.96518251331554,E,C,D,B,A,C,D,-195.3590406066605,0
China,Homosexual,African American,96,132.27686495284956,C,91.75751441728399,40.750569840116896,D,B,A,D,B,D,C,99.486718136787,1
India,Other,Asian,92,49.58096640177768,D,75.41353715610222,67.68585369614449,C,E,C,D,B,C,B,-79.09171796459475,1
China,Homosexual,Black,58,-170.72434378380123,D,-10.285342337217347,48.45904340232973,C,E,E,A,A,E,E,60.712740286348,0
Other,Other,Black,53,-29.293735448816243,A,-27.18771100080813,55.202358557077716,E,B,C,D,E,E,C,92.76700525174128,1
China,Bisexual,African American,41,-86.04455126109013,C,-13.85878688780878,-95.78348063100212,C,D,E,D,E,C,B,19.260160753180752,1
Other,Heterosexual,White,35,128.09398076447366,D,-36.45960280057497,-36.59019529042578,E,C,D,E,C,C,A,120.20089477629566,1
India,Heterosexual,Asian,42,-58.59276029661583,D,22.197473783376818,-136.28441849108165,D,E,A,E,E,E,A,68.08591340766745,0
China,Other,Asian,68,-5.320425945332665,D,-19.03936427560428,0.5429735649581052,C,B,C,E,D,C,E,-7.671787220844897,0
Mexico,Bisexual,Other,36,35.09358020439815,E,-50.813725113134,39.590840878052575,C,E,C,D,D,B,A,164.46118752355207,1
Brazil,Other,Other,31,-64.95761683851211,B,-60.155837030061306,155.94835334298799,C,C,A,E,D,D,A,89.12142940203492,0
