disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Yes,7.736051489712968,E,52.34674600832607,B,B,-2.186488951312797,42.90696969894423,C,D,-88.73366438320666,139.49654358922842,-122.787096317518,C,88.19863145191351,E,A,198.48665184128689,29.167147014516875,-0.7207778465955105,0
Mental,5.6989726766212945,E,49.753306683189386,E,E,60.34000529293132,123.88238011475316,E,C,-17.19790165689457,-45.97216511820831,100.46820263612403,D,24.848359568734686,B,B,224.75401022732848,-36.64895401655798,-90.51435277041199,0
No,119.73202405919368,D,-135.07853570155498,B,E,148.31791024788578,49.544948252240964,B,D,-194.7408172728816,-49.66010004686489,135.14039922652378,E,117.2238033316873,C,D,-107.24637369282861,-97.36271720159152,-39.89789850353293,1
Both,-149.63156576817903,C,-144.92959989401783,C,B,-0.11163758192052295,22.484492767726415,B,C,204.93682442508626,-36.13066901085048,59.17489551654457,A,63.741584302863544,C,A,-60.042300254349065,-177.2511758703098,43.30112715611945,1
Physical,63.6752139897973,E,-16.520875755402876,E,B,85.22435821858683,-75.65031753477693,E,C,90.13603620681945,-110.62093653048186,100.93126174992351,C,-52.18726792530449,A,D,-63.44559984961264,-193.8824540185614,-108.66688949929302,0
Mental,-151.368884462925,A,-78.60228222998118,A,C,21.02566237815875,62.95138646273182,D,A,25.617987843335303,-28.290764040457212,-56.76109129440251,E,99.85178844340454,E,D,1.5406525325267137,0.47501279253108886,52.922406450050396,0
Physical,95.98562061922554,B,-31.642935218748303,B,A,-106.15511569863045,-44.23145609721,E,E,71.782593893745,20.528989225982063,-22.859608275030503,B,-113.80714103946461,A,B,4.598582168700079,-64.28030875244652,157.77079673467568,1
Yes,37.750415230061826,B,-62.44887796021672,C,A,-123.2944285415603,24.420984232659297,E,A,-75.87989022360293,-114.92563728194129,-82.80178766290447,C,-67.8955432592717,D,C,-98.58008325087346,94.7945595678221,-30.718338995026347,0
Yes,-186.76988188359246,C,101.67844607550742,B,D,226.7955762884537,-185.34732122822328,A,E,-42.224782296640115,171.34648542745094,-122.38738203945836,E,-79.9614288586652,C,D,-49.030590073980235,-37.729264085324694,-46.9131304901271,0
Physical,72.98154038863073,D,207.90988704561335,A,A,-69.9673240197329,43.28874975648713,D,E,74.93109981215461,56.17714813567771,-5.4745652678315135,B,-311.7561497723978,A,B,114.50476419059987,-281.97284901218865,62.196434919592946,1
None,-113.6290327336791,A,-18.887655196422752,C,B,-17.799059227177057,73.13186246656383,A,B,167.8164111635889,168.57724651256376,-194.47440282914175,D,-24.885277441110564,D,E,-46.33745720288564,-75.42133884329579,74.30372692503325,0
No,1.2712417345310187,E,-45.995186844998074,A,A,124.874782407341,9.39401506077794,C,C,4.435406680535622,81.023019530194,130.70142921012896,D,-6.738776633428646,A,E,3.2397414321079303,-135.7443922779686,42.77299782547275,0
None,283.8025640567024,C,-68.33611717580746,D,E,94.34511104891247,36.431256149946435,E,C,-69.66403876933022,-58.61437583374659,-99.57906914671946,A,27.44138755543228,D,D,-57.80869052873842,78.45359531505547,2.3167693338026982,0
None,199.39152899197364,B,-26.95108966489692,C,D,72.57879511848951,99.01514412547702,E,B,-130.51203720128393,-173.65982359162123,111.50381202450863,E,-104.26825714620595,A,A,-45.397238971207635,139.52954225058596,38.48159176054652,1
Mental,15.379205815120923,B,16.46128079430369,D,A,95.88290388081721,112.0800920990491,A,E,-135.5743586793849,0.2549149212809848,-73.01876890537964,C,50.86422231238817,E,A,6.913736227230481,101.227621962576,145.21087683730747,1
Yes,100.31051768403817,D,53.87156334239525,A,D,-45.885065305053836,2.038047072757299,D,A,71.86216059139453,190.61897864752413,-50.48614562913465,B,15.085886728737426,B,B,-26.634599442429806,-147.42611777461823,63.19302042976981,1
No,7.169057497309872,E,-98.45698086546484,A,C,-91.37587635127701,13.844827559134043,C,C,118.15800311108191,136.90481918116603,65.562019484817,A,-177.21576153237638,B,C,12.919249842056765,30.336061227420103,-99.87098851859582,1
Yes,32.68007874061605,D,-121.26376708790912,D,A,139.90317465918872,32.375270180916274,D,A,11.755138390713132,-80.76542711907707,-8.505647674031188,E,-12.834725692216399,D,E,-129.92908007515902,181.24421567050808,169.9445106759299,0
Mental,-35.77551145269531,D,-184.1524798090255,B,B,67.7103498779321,135.38886325795858,E,D,35.3062885450102,-109.84795826146068,-82.13893895353452,B,101.57428548637033,E,C,104.07894044905395,-86.01466628789139,-4.379170793854568,0
Physical,-75.70834321839472,D,13.401973282052277,A,A,-20.384966435402312,6.6852010722650475,A,D,149.27906728550727,-63.01873931700715,-123.72228599388116,C,35.50529931299975,A,A,-63.70150312157949,148.60272336535786,-84.3274868205822,1
None,-40.79946265395722,A,3.603532183496785,A,B,-22.053052635615117,8.947744796368406,D,C,-3.4019963260589114,146.90042471070532,-169.24261354710995,E,85.74324316352082,E,B,0.022137848573385396,-123.38890449534104,-66.24932511112152,0
Mental,182.79902481599672,A,27.69491933814295,B,E,23.483581318612217,-49.89556754045045,D,A,-18.481517433299377,186.27233112647968,53.88543332899549,D,-35.23680001537134,A,A,135.54226482284267,127.740759019796,-4.815817383723764,1
Yes,56.508393658535525,A,-41.607967686788996,A,E,-13.241516761908773,-118.32280887141928,A,A,130.1121268773761,-100.28125079645515,102.2749878969089,C,-240.5257918227619,A,C,10.765357559593259,10.16173617078487,-82.20947510281759,1
No,102.0714842186403,B,-152.10395502476243,A,E,37.26839333840123,-141.0040247655556,D,E,-89.5759848298733,-75.44968916546833,-11.717528807189872,B,-119.96237476622149,D,D,-19.42185508541417,-114.59933710090525,15.872758428182419,0
Mental,64.25936207172623,A,-210.49021359883858,E,B,76.8689343711687,1.4859413827083072,C,B,142.30160039234391,-173.12517349477477,60.646213469474276,E,64.32750149039245,A,C,-30.772746115410122,94.1960938226269,-85.48896311461618,1
Mental,-58.556532545828,E,-83.03871418990983,A,A,91.63872624858016,117.22209186963029,C,E,-64.98503075499912,83.30820779417182,-44.50468454946996,B,-29.391260480885617,A,E,114.17185538936762,-19.18913138306186,141.35350463643707,0
Physical,-74.1040699200331,E,-3.18160996151673,A,B,170.3911884420091,-76.1265909861932,B,A,-63.383268807439066,14.899364871483032,8.89998909530512,E,117.32500246866915,C,B,3.6905096627330822,49.68841173595695,-81.06582602341406,1
Mental,-162.07628776611293,E,-47.99261713101456,C,A,130.25231572909394,74.82321358799491,E,C,182.43205425315062,126.31885939329169,-72.78166129241994,E,-12.461343365510652,A,B,51.82596495081976,2.7452014616059044,-0.44594539576939524,0
No,-193.16772230816412,A,121.87465983808539,E,D,87.45685813944645,-12.69022105649052,A,A,-94.24647807330764,11.015388563819881,-153.7211829142645,C,-51.72767532129694,E,E,-35.95651757150344,-28.036661674628448,56.0241246855676,1
Physical,-129.72951569779713,C,110.96619276673133,E,E,-165.7228316893084,90.8258720210502,E,A,111.19539682024178,-77.67906776411185,-90.83973671104609,A,179.78910936320938,E,B,124.18222457834234,63.57591525626791,61.10974075488536,0
Mental,0.39896027732365175,A,-6.470234797211283,D,E,-15.34983734810135,35.28085033882647,A,E,-63.3264766743876,63.49382649079553,-146.229953643395,C,-114.33479908921042,A,D,73.28411513240316,85.86244006525187,1.3444299420072077,1
No,183.99774293464935,C,-83.36317739429879,E,C,-4.899943224327537,-55.82584030520435,A,E,61.283930071638814,207.04606327256917,93.33140122444217,B,-105.34952654144823,A,E,80.99055904167342,-118.61234082151466,-143.82511007876744,1
Mental,-132.26804230130836,D,-5.309013967695487,D,D,29.79439267131147,52.61675160880306,E,D,184.82143834871206,133.9334714442993,130.78812616386068,E,202.96852690423015,A,C,1.5798166864281267,97.21572611733914,-386.07831521474003,0
Both,24.74332407810146,A,42.59087870142484,E,A,-53.713702702755164,17.97966629881159,E,A,3.2150992584830442,82.65173928650724,23.84399854631048,B,-236.5900456497226,A,C,3.6805364851953453,53.15345226922316,188.63376865367223,1
Yes,-94.0168887019107,D,-115.29295083531059,C,A,67.49101360901821,63.95678368002087,E,E,45.72427147682832,48.80069157862954,-54.0626391173908,C,238.70487403032027,A,D,53.570797840982245,16.52441873455172,-13.793051657857971,0
Physical,209.48780669348145,B,4.240615967916214,C,A,275.8686787300343,37.30555668799114,E,E,26.448703071589325,37.784795664356594,24.947343474421213,D,27.974980773301088,E,C,-79.71215977866099,-148.84749981889274,50.03617044295695,1
Mental,-101.3633901983485,E,132.19061243161744,B,B,126.87772765282759,-133.852930104726,E,C,121.65214516369385,-143.48216750752337,-30.57368196650561,C,11.240035873746685,B,C,61.41641590647831,111.48904102663685,69.68153506229595,1
Physical,-56.324103964040695,B,205.52714737719162,A,B,-50.882083850029545,-16.675230651883,D,C,209.1046179252109,200.1030130199521,60.72567796882971,D,-134.940573278949,E,E,86.36702931635604,-141.76935712587192,141.89651925507272,1
Physical,108.88231528220456,A,152.89418217197678,E,B,89.66968891513997,-58.82670600362797,D,D,2.8680133735926576,62.42608903552029,-3.557092116007183,D,-39.998997566453355,E,D,110.45690368589618,4.6886688117529225,-72.81692846519499,0
Physical,111.14586243533049,B,-91.6819590847979,C,D,-176.21822729894689,65.98277439528314,A,B,-28.333956930435058,-2.9136177359954067,70.90595368724391,B,-189.26798896782273,C,B,1.9065661367244864,-39.29077466423076,73.99366201384751,0
Both,161.3522904281904,D,-7.33366380329326,A,E,251.90815406352388,-54.10086656471582,C,E,8.084257767637267,-67.0048669213274,18.03632012484875,C,74.86803644327654,D,E,-43.43481726202712,-133.3354115767727,124.62034792773362,0
No,21.584758045775157,D,-73.03958646138447,C,E,4.898234340653712,79.52836552353308,A,C,-141.42269313990818,-19.533752823469968,109.28651393764935,A,-62.38179883012565,C,E,-28.925685572046966,143.95992354908483,-213.30946747555126,1
Both,200.04760354487993,C,48.89758994251064,A,A,-180.67483370901542,-141.5885787919085,A,A,-2.251351493017557,25.199694348386448,57.29885150981391,B,-56.07729159787021,D,A,-28.325769393397255,226.75517187757256,-48.13181210557906,1
None,128.0321694796963,E,-223.0544025755532,E,C,48.86712120002453,-8.20325802191899,E,E,107.46747821733553,-55.30146682663247,-6.067658094862381,E,-127.1510339817052,C,A,6.576830401999313,-44.29082779864461,-137.632858340745,0
Mental,11.334826093111916,C,140.2296799121455,D,B,-208.46733181802134,101.6111153764484,D,D,-1.5053448675180274,-59.47708172965541,11.005168379866477,D,-40.90678655713942,A,B,-140.79419269702979,-0.0005784250223573105,-40.84224367687214,1
Mental,-28.27801965946124,B,33.79488090578889,A,C,-16.136826890025887,1.1570740071845351,C,E,-297.91884297697516,-281.8742334394288,-111.80695791342352,B,-20.118757645091378,C,C,116.74073293013443,-17.129474714423424,121.84001784932663,1
Physical,139.053345614477,A,131.57767101620763,D,D,-69.6845621343879,-34.78836460410131,E,B,-43.03774486083993,211.74243816186285,65.75328205432716,E,125.92222358587716,E,E,-41.767658280190574,5.204319472524975,-1.9066747268342572,1
Both,165.70091114752012,C,79.57032247315016,B,B,-185.65372106037026,-25.017856806160584,B,C,144.1868150641086,164.48372751378875,-119.43178496130098,E,26.22557377608158,B,A,-76.99687097950807,-78.84534465581606,121.15516047091681,0
No,-68.85203305704259,D,0.5780325182409908,C,D,-64.21510315358483,-124.6462460514722,A,C,102.30662997775137,-39.16119862410943,-15.362123070990217,A,147.55643400312434,B,E,22.16808453445364,28.97110750103844,153.05670773630797,0
Yes,122.23239550840925,A,-22.647276565738046,E,E,-15.576086437361186,-143.1743571053584,A,A,-67.81668070980325,43.16110787185632,74.02591101788603,A,264.84443867844186,A,B,26.067632315267176,-51.88721572037039,-279.1924862504187,1
No,99.03750171872223,D,114.72313987722713,D,A,122.98369992319714,45.673572279370035,C,A,143.05904323766848,-8.886037163269044,-72.26121742132517,A,-100.13326842533326,A,D,95.92863342798285,-5.4450099789732045,1.4456419122680217,1
Both,46.43006808556688,D,-17.04563640783101,C,E,-62.168722324819704,-52.12448223836965,B,A,-10.25559491014471,177.94298923406217,115.98496281747475,A,183.88948623744264,C,A,22.013656017733503,17.140954739231535,63.06266161054648,0
Physical,-73.02909666677864,B,-78.29055732016697,B,C,-190.37854857896122,-17.175153839225402,A,B,-111.9087166897786,33.395125417540086,37.7001390902599,A,-7.247846266399646,B,D,139.22922767767287,66.89357711549029,-77.38530388591212,1
None,-34.487303968254466,D,-141.22826989287498,B,A,6.318749705057527,-90.81682411441176,E,C,-59.50295470850907,21.311985102819612,-4.707477834096859,A,-12.188833676936285,A,C,-5.792529851057415,-122.88829238415933,-38.322127664703274,0
No,-166.2563154198778,A,-75.32858927385311,D,D,115.89004407993136,-54.74072189351242,A,B,104.97467951707951,-55.01011023678849,57.857183780512514,D,-22.34478478373748,D,E,-36.35662211692357,-152.11243592729554,107.8584694882745,0
No,-200.31075240674295,C,87.39429222432824,D,E,98.14780155717642,-87.54950525535216,C,D,179.38051730879573,26.043335445395993,176.3721136742897,B,-37.96668966656774,C,B,-216.67046431314984,54.49632416838233,-29.221613061963893,1
None,140.30886063637462,C,-38.577950208111744,C,A,-60.57564749796073,80.78685495336177,B,E,32.93225368602429,-108.73748133637619,121.25609481370789,B,45.50450439809199,B,B,-269.09130507309754,-65.09308721757705,17.271536499266176,1
Mental,-119.75381897118615,E,-39.005565605352004,E,B,72.94725171908901,105.54234468615195,D,E,-307.6085729170325,-74.33220204248249,163.34804561501574,A,-156.38838492408163,E,B,98.90718209372707,-9.467394536345742,-51.74629717924043,1
Both,-60.172087366859664,C,-70.98432154564924,D,E,116.44247717558495,-18.548775405886442,A,C,142.75784181045293,-123.71155515139615,2.7413903955395185,E,-85.46144526688711,D,D,158.63499429877,10.918537825304744,183.36473787439823,0
Physical,24.357438315900932,D,-61.212246342812094,D,B,53.44036572542932,31.72165532187046,C,E,-59.84402678563937,-143.56078214373565,161.88735533905972,A,-2.6125472696889585,A,B,150.05168451907983,-37.537325334349205,73.40336743700033,1
Mental,-53.45637849919436,B,-222.17338444243921,D,E,-18.399725513432937,-78.58854793509052,B,E,3.9796373421714737,-78.17811064030332,39.62341674084993,D,18.336063962667236,E,C,26.48684952918867,160.48818483542115,53.784128282371704,1
No,161.9668101191169,A,-132.85634792844246,C,E,-116.954227455022,-43.235729969879685,D,B,17.284601648055123,41.973656485984925,169.31019826643754,D,-86.706844971858,E,A,128.3185124432215,-67.07376940049402,-117.65369459900836,1
No,28.373552885757537,B,150.23929600365838,C,B,86.86617603344187,68.04554608979883,C,D,125.06319667493204,63.07960905690351,33.77513758942294,A,44.076059003112555,B,D,52.37441437872722,-76.991514404981,21.035516046142824,1
Yes,-119.81823070454422,E,150.7351710357952,C,C,8.387265433996877,-106.84522350900775,D,B,-60.548913030234516,89.62244936060472,92.04567413418222,C,114.2182052454511,C,B,-22.32768914921445,-159.03627769647687,0.5042091358574924,1
Both,-71.71761457838289,B,110.5522049103147,B,A,-23.40382775062376,83.75871372720917,B,E,40.33896028415616,6.095851231104076,98.69970172506225,B,-32.1307931260896,C,D,-13.177902124288371,49.48794836039338,-1.2503240612924373,0
Physical,-62.667772337095826,B,-149.79952220322238,D,D,80.48031023257731,-208.72647057226317,C,D,-48.76363168785956,147.5057956078419,-96.79356661297531,D,84.63057363519894,E,B,-2.694588872693882,-208.62448000568742,6.0326492068154485,1
Physical,-89.1114983182566,B,-27.847719762609955,A,C,83.06178830687925,-82.51234646669651,A,E,91.56483958099504,28.661204847144383,16.26049316808329,A,-226.58007275429978,D,E,174.2472419657974,-75.8280824700856,36.23486401675393,0
Both,32.577532118735434,B,-84.31335103203602,E,A,16.332328192359842,14.359967405881862,D,C,194.63608514862756,53.55868442886174,-26.329252789092415,C,-48.42224453706043,C,D,115.1644889301463,-28.6157940695889,96.67553726114488,1
Physical,12.613148657526663,E,-28.843116776151955,D,B,-161.64923125973564,10.367398680610009,D,C,-36.86411805681735,-261.62423108024194,-180.85543796740092,A,-9.884536280148962,D,B,-103.81292692189155,63.638121487255674,76.33018581790351,0
Yes,-56.20175662384075,D,6.7122066126918245,A,E,-85.91898956138434,-9.647825730618083,C,C,-8.593473895776167,-82.37960078452076,45.99005878158499,C,-176.06837459321926,B,B,110.00246095068051,8.565047604152047,-31.910876341263783,0
None,-192.24047538354893,D,44.55736988290821,D,C,28.705902804656287,275.1510576666803,D,D,-42.67291927706008,83.21428308306669,86.89363973072152,A,-205.4019747238116,E,B,-8.616829275769136,-52.55524991667734,-31.0117100850981,1
Both,78.44457592389669,E,53.9854810544151,D,B,164.16765600428133,-106.94226798475455,D,D,-123.35862906910297,3.547314214961139,-108.35476147081134,B,-91.5658945452765,C,D,162.7711589957214,122.14302215422693,-14.324071115479992,0
Mental,-74.79901512459058,D,-104.84788803963868,A,E,104.75792705104041,-9.989856945749807,B,A,156.1661932290091,-12.288062229712123,-77.88539460726473,E,-83.94738919401553,C,E,119.64674420667826,-132.15339435027437,0.9038500246161871,0
No,130.58010444344688,A,-111.77636785784988,C,D,7.16792232008743,-134.58110524737876,B,A,-94.36556009078821,143.21916643372666,-53.43132363145294,E,36.24819330553959,B,D,192.92153185274836,-45.28933312908677,-12.074170246719364,0
