Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Both,-33.05543976594614,-138.01335182416318,-17.94001858172771,158.53621449854958,-81.56910279035577,56.85452386482538,-67.13130104459844,E,E,E,249.38126046030598,121.00706764379578,18.558340790720766,E,-160.0874159621071,119.43269316748726,B,0
None,-13.030315900070436,-8.99181490038677,-33.55566141912914,100.10616382802912,-32.46465115904552,68.52783704422055,28.73765819882932,C,D,C,104.34858176319104,134.2108089405347,-31.58207538522281,C,8.167121682697573,98.12838303165985,D,0
No,91.84705494356173,120.11370329635125,-95.14549317602909,-98.9697153295008,23.1773779952083,14.468482953553663,104.88229816372561,B,A,B,-44.413473731297174,-75.98978658293069,-108.21080405125254,E,-0.14425548832146523,-127.14788854047097,A,1
No,37.658276535731225,-140.03544138279486,-85.7925374599685,-86.24881447197222,4.724445972697669,-205.6266892346697,-63.05845175995529,B,D,B,14.66947336789983,-203.1390506060633,85.24716421437388,D,1.5514089798376514,-178.38526359441096,E,0
Both,-37.98177367343861,132.6796967388332,-70.93852688908147,-139.90586476423374,-34.00561716784202,164.9397714211394,57.250868575700196,C,B,B,-163.57644510002874,-116.55257163712255,170.42241219353104,B,49.64796024027579,26.752470342105166,D,1
No,119.6069122851908,-66.56159433797136,-36.150297365695316,96.2023479821276,-45.84177376684725,71.1380343366612,20.320065627251996,C,B,C,30.819426966796083,37.66008883630763,-148.35605831134734,E,-34.7769591937944,132.95747078905742,B,0
No,-99.14776115696048,-133.56714734810592,119.75838623654442,-72.63059341531071,-63.90069564545682,51.866770360758196,-63.26119900329689,D,A,D,99.43342292712146,-86.89701333202964,39.58323667882421,E,51.61782273255312,15.206464413818921,D,1
Physical,24.4229942231607,55.363884199535484,200.7108425423406,-98.22315110054313,177.449128671111,86.46471704411405,-224.79476249313186,E,A,D,-95.42406810877758,151.72641390563732,-42.54043323629785,C,-14.26363602681917,15.81078256607838,D,0
None,161.42919115447575,84.49149638821767,-15.293566855901956,35.495736591658215,-89.97147438045096,-100.02306934632503,-92.81534179209422,D,D,E,-165.30967144753618,-146.81110889287513,54.760787826333576,C,-56.08156684899429,-93.45571119447372,B,1
Mental,-17.838718389402768,21.771815497231124,-139.078019211567,-221.25387367064477,-213.04352255358387,7.233020651379666,205.6177466096793,C,B,D,72.55418085215472,-40.25662304320059,72.32299045606776,E,-258.30189054095206,96.6484738215848,E,1
Mental,-105.70273983882781,-27.94756524802462,334.9976531309002,-19.514316517533725,-41.152583636148435,64.98582622019286,-145.9219427696962,E,D,A,-140.02666833401182,25.69049795140178,-79.51024048143843,E,294.7407457158719,213.65431499743784,D,1
None,-132.0237605226736,60.157540198477236,-96.08064316638625,86.25005842019381,73.33410355870367,91.97814870468278,-15.446914034015824,A,B,D,-124.69171816467997,28.071149340628892,91.03629278049202,C,16.603768451433346,-97.38886112267926,A,0
Both,-105.40610669755728,14.939483908907208,-2.6591656786438698,-198.68273730464753,-37.878068990101724,-131.2008515084134,61.39705152501038,A,B,B,-37.41545574695147,-233.3057786101933,-109.22640024123247,D,-17.186374558366573,52.99495298353497,D,1
Mental,-93.55693328083076,-100.58854411180582,-191.2392754256967,-19.4122488735795,-17.585818474874223,-37.8036935356076,37.07699839177874,B,B,C,90.83244757951174,-98.77873402938336,-63.20793926012226,A,-76.52413401319127,0.43829743944886307,B,0
None,-114.63136785857337,24.635963835855883,-112.39334286505145,31.178321386258872,-16.323355019206616,64.74922240790727,-117.26048258273838,E,A,D,5.467833235761069,32.05931223406013,7.487409028012487,A,-9.536551955666901,29.642702803587202,C,0
Yes,102.15646565356778,90.63407480438788,-114.76112227726622,11.357256438007367,-99.27952540616931,-14.216602321922023,-93.6347991182095,E,C,B,-88.84505711842768,158.75115936706425,41.11897824940909,C,-111.1479211470561,18.513269478016085,E,0
Mental,19.47652914620267,-109.53444606503737,10.250940569740036,-13.668582598464765,180.37367104919466,-34.89560516688764,-92.64636532411475,C,D,B,7.860073829281383,11.994024105951627,44.14714535492967,B,-147.44791839254364,-241.22730844138997,E,1
Physical,-64.55491987016066,50.69165812807541,-98.24365015204842,152.27439815698506,22.749975549159664,136.82804066210022,-22.204181206016322,E,B,C,23.296922433197214,18.917556286282935,-23.358850199112123,B,-124.47053931706755,-96.04214349027917,B,0
Physical,86.13973932826059,94.21727247576081,-75.04572470415691,-272.17204566315615,34.476911596914846,-152.93072212050294,24.376388275499817,C,A,D,81.20523059289106,16.00218463454601,145.04347406038823,C,-129.90354034234036,20.328684648855777,C,0
Yes,-58.94504883531144,-4.3229137747719495,-63.77423663428977,-142.07437494937656,86.40372903208518,-105.51839317712357,-85.25300698923907,A,A,D,-47.97905111689983,-15.775830504345741,-114.79540899734273,A,-52.58683406776925,38.78880118000268,C,1
Both,183.05103457266534,12.40632659403014,101.08809468870237,130.39439418854485,10.065624052652518,14.334637452362575,93.24474778034002,A,D,D,120.69995650248566,-72.61888529884298,115.93393589632699,A,54.767152352471015,-160.1715976883432,D,1
Physical,-73.54162728469872,147.32254028962151,47.1987083175697,-68.86859274309782,34.26048022576149,-46.25341061934458,60.795274899244234,D,A,B,-96.24717008879212,-126.95532670107636,-29.260995713968853,D,-100.19664257069674,91.32028518654462,D,1
Both,42.32475015860113,-29.999881601099364,-64.50050358311051,58.609109077921275,-172.12935130168486,54.47697280973747,118.96715842736143,C,E,D,-111.63744944372425,137.85074137599545,-10.209972195867804,E,-16.55162365836251,76.6191639468465,C,0
None,-90.40296298823365,84.34257175318433,62.37688155181753,71.26620861481895,-82.83412464516474,145.8970905934742,99.27674360005952,A,E,D,2.9627898637687857,-40.90188229122545,-139.48830657223195,D,44.258487569015074,-24.874579624322664,D,1
Yes,-121.01303460210487,12.342880724868381,-10.15034048497821,-78.19900898735705,-19.313710394274125,44.78447919480709,-140.84136756071678,D,E,E,76.08829443313016,-7.32552328997525,4.389690334794262,D,297.6754694376275,-119.32384996420029,B,0
No,-24.79721025029001,-194.2548704174827,-45.43037170125624,-71.74198186468315,43.59065143012943,46.40231976651294,52.33043003507636,A,C,B,32.334425019368965,37.485809099311865,21.84776360941369,C,169.92401402255825,114.2409800021862,A,0
Mental,16.22396949215451,90.57190972943071,14.39022966867569,34.90195998372225,-5.507624788301294,-112.01422179288598,7.845486710866148,E,A,D,23.532088561260768,-136.26875498849535,-37.432370372859076,C,-138.23208937063959,-112.77344930435042,B,0
None,29.603515248716683,231.12756583493854,31.04834244613289,-57.54806001869698,21.49592128955516,155.03522785319973,36.161834278181665,C,E,D,62.493946002417836,68.07497056872064,-30.751003071531713,C,-83.75246069103059,-50.414773691686754,D,0
No,60.64705013690415,-30.087487316932936,-91.46239156572985,-38.56562156527604,28.49736392347941,-283.8798865731471,-36.11324843536433,D,B,C,103.97223274519551,45.45703548984619,-93.80494483604961,A,-166.03306832879173,-71.67948577463001,D,0
Both,-2.118246217922803,-19.207638720185937,-22.45089025573099,14.824707917123273,115.32848392138544,-73.24688043062987,168.51789009991452,C,E,E,-40.09019159113404,32.26213314766186,-25.499282667486174,C,-86.9371638283311,-128.83613635136618,C,1
Physical,106.5878268967984,6.756974851368209,-66.31972222537897,30.24642943212435,-87.87201180707001,43.53294998477324,-154.92312166441292,C,B,E,63.54462487119093,-182.70763721126002,-29.78986500172892,D,-88.42096741163265,41.04001549257481,A,0
Physical,-54.03377704148821,-276.583009578992,-51.98527180712673,-79.87783169149193,-64.80069120616756,78.67607019524914,-44.96587566093196,B,E,A,-28.27171528784721,55.74661493903792,-17.49126562103471,B,117.41778979341004,70.80039894503149,C,0
Yes,35.265340957262524,190.14483887630317,-155.40223200070295,106.12483502469365,76.99256644589218,-8.812057444433194,-127.862831045077,D,A,B,42.72933297292197,-79.63958845910203,48.5057348929604,A,-211.58157100384804,-108.09296470099726,A,0
Both,-25.527272004275943,-9.50393971612193,-41.04714644292834,24.839483511941555,48.36996802936272,-99.64580642425975,20.84326455881915,D,C,D,202.95423501388674,-22.80332422105488,67.56821135264113,D,-108.28179876350339,13.92059418918152,B,1
Mental,151.90221740426077,-51.79531878150245,25.76373056070102,-91.39653807382257,47.692710610721626,50.15149301985934,187.48765943863032,B,E,A,91.07312128027095,207.82136732363745,200.2961997562378,C,136.53359390949535,29.639322853552567,B,1
Both,2.6697260298913865,-57.882180285529884,114.29928137994165,50.83106632717763,-11.51866548085244,15.124854241235376,-61.75345575663855,A,B,B,-30.347717865607553,173.48292014274398,124.17347908377438,B,0.31418650949798443,13.970541593475877,C,1
Both,-77.90758987546681,39.221425679240284,133.60288569178692,2.7047107561870725,57.71480981276353,105.40971894331415,53.23861109345258,D,A,E,-122.97219940674782,281.93865969430203,31.735133287192536,E,-44.081869754348126,-99.9799999812789,A,0
No,-93.02519986249469,-70.29051439354836,-83.43600571148014,31.76750234520008,148.36505648075084,47.39812339583674,-127.05496179919797,B,D,A,-258.78927177749915,-93.96224913287628,52.79614500512375,E,12.82330027488351,238.3662776850952,A,0
No,76.43456370769115,116.2630414705625,140.9394524536128,119.60128468803828,47.703312355383865,51.75197833110518,116.1256995700888,C,A,C,-96.97274972516055,-87.04105628402775,-208.6088128298221,D,-75.20119339204876,-128.11083772046504,A,0
Mental,-32.59626718056431,55.99208809098282,104.71340123159594,-49.307983482540514,62.71946418624843,-149.22654909674432,-68.2127377056569,C,B,B,-72.06509950627998,11.839078980505176,94.74325121001924,D,-6.129837791792489,50.65673603595153,C,1
Physical,-16.785254701824577,-31.765090522440392,189.89984599406478,48.94316798635162,-158.59560813584704,44.49847927719402,32.532625389013816,A,D,E,261.3780393024599,18.983286466756972,-10.860279330125188,C,-1.935409015338468,154.19768537089064,D,1
No,228.12900888782198,138.66684140598971,-18.611943312216592,-52.31035726662334,-16.91001636975538,-42.8579338145522,66.81831155826652,C,A,E,-137.63981019505584,-46.80677829684048,-138.84363997806437,C,-103.09736112992722,-61.153855559305406,D,0
Physical,189.02504773856282,-50.67127670929992,-173.38195152195607,-66.74691738160604,22.65142004202455,-20.108438810555633,122.65592212795893,C,A,E,-153.56204792885995,143.80623654378135,-25.390214001269086,C,-113.41255622856261,116.69016843862265,B,1
No,-33.877312705526016,-47.477696283655284,104.80738004063792,92.12954120507055,66.10143627915306,26.522767552534283,-249.14883208543134,C,E,B,-68.772673648754,59.09289595896334,-136.98850927449436,B,27.247155652833698,113.28200828388515,D,1
Physical,79.33093842505825,-281.55540539850955,-30.349171175038908,131.81066407936265,87.82070551476599,96.03127602500308,108.607471265969,E,E,C,-138.27904110482788,-100.56893767567863,-190.27087393948466,D,66.87552173901868,-122.98098575745038,B,1
Yes,-6.836380638447117,-124.25416152240997,36.747097588021674,-37.89692369469939,-203.49791303357364,32.23977420684514,-58.030944799415984,B,C,B,-142.35979311858614,12.12632309922722,-100.86366069039589,C,-190.96465972367545,-32.58033426159335,A,1
None,-37.935460677928575,-32.48445318630328,-83.32297049198962,-90.19150913911595,87.09652838015546,-107.71840414130875,150.46147685339483,B,E,D,-92.3952727340029,-16.628618675894344,7.255107495419027,D,-16.147193827514002,139.61277029222822,E,1
None,70.9470737061738,106.30621344201903,-128.6596810378264,-2.650450859281866,50.701736338423686,14.589293416083454,149.25695438221865,B,D,E,-159.42715942418909,170.166416805011,51.22838983995204,C,268.2834529588153,11.051909056617577,A,1
Physical,-70.41060482183717,23.902850455758553,-173.66809666212936,-71.01395326128959,-59.978622407384016,172.29780562800974,-53.14144346942261,D,D,E,117.0948100259543,7.211530625836812,-92.44349314427737,A,86.55767586311947,-49.03820212818163,B,0
None,112.95841993210085,101.92523228466952,245.8814754943214,-59.16497986376812,-59.166189297948776,-27.31093534420311,-88.3018014723642,C,A,D,67.94884618824995,11.446560070346242,77.51847291029542,C,9.813961107585214,-104.15751223779421,E,1
No,201.1834669128127,-117.64474297632161,129.7776706090668,-27.925158271933242,9.792586584637258,138.30906012663326,69.24647273580723,A,D,A,13.37803151669642,-19.766268347856357,63.52727729759251,A,-10.321201649318782,76.72162908472832,E,0
None,-99.12514419949426,30.071877539129073,-9.116252606628313,-131.4977530561549,-103.96146457387212,-110.40923542359498,23.479242322283124,C,D,A,-3.2897655888100528,-9.003589257470432,-95.67865372878987,A,-126.56193410749334,-73.35727751258713,D,0
Yes,246.45201367057328,-22.57585591751266,-8.259462736597017,11.86423661383821,116.97553446566977,-76.41170138826587,-85.26227770489805,A,A,C,-130.49029322409064,-206.61952002934245,45.96611659000367,C,84.58898963652402,-37.38401136206298,C,1
Both,-162.69737653162625,-20.887264436547852,58.31157530026263,56.4122237478022,-81.36922668114606,70.54780103795227,-55.172218812825655,A,A,C,84.42701413140716,-62.205612187648676,-187.4224254320594,E,-189.06038572139323,11.839826204334527,D,0
Both,-49.95356953496061,-122.68808967873852,127.44888200368723,-36.468230530398635,87.54872134192017,67.60906792152515,-56.764838617647385,C,B,D,116.29742480298208,-159.0901885637294,77.65803212066987,D,76.90005539411675,-75.54487688608104,B,0
None,257.82380266901765,90.25603720913634,-118.75018620158609,109.70447329613589,-8.185699304133868,172.44737070872037,70.36193089002077,B,A,B,20.959712949589456,41.81358131250643,135.23577845385034,B,-163.96013621276808,-55.92410063113038,A,1
Mental,-156.49198637293443,-62.09730182776221,-55.2085801394012,88.43728304605007,3.9839030199783005,106.41843093020489,-10.92008824750191,E,C,C,-16.728809727061076,21.54470985154991,-25.337510231376292,D,-39.603737949052146,40.893366050451924,E,1
Both,4.340730928184524,81.2443786233491,-240.8028474526342,19.046436552311874,142.33256815863317,-144.55186887611487,151.92655821972247,A,A,D,109.2864553698594,-34.369537075770594,0.899685627702854,E,104.42100517935285,40.798782493533956,A,0
None,-2.9632419412387536,-91.95552988490098,-26.735541499226184,12.460519960108101,-128.68222464302133,58.647085144181375,60.47877942340898,A,B,D,-81.8526147086495,160.58055655958168,-140.97926341335025,A,146.10508928217592,81.86670559877336,D,1
Both,-108.89554309417787,-5.679542197365968,-44.29567259562777,22.983839137221704,-49.87068158741366,-196.64304388310399,27.496064895375312,C,A,E,-30.586099835631675,16.94353869519358,-50.99761705194374,C,-120.51437113927106,-92.0017073902977,B,1
No,-60.94538668895629,111.47145632405031,-78.32505885740974,-100.76521885688878,59.22612746700593,99.93555154539403,-141.6807494066019,A,E,B,41.0440468059177,-6.335772766166459,3.2612102122659463,A,44.40994264168226,16.671134125851715,D,1
Yes,26.029062714435387,-148.0887123589664,-109.32268880199088,73.05437381780132,74.33070633607835,64.10333870101685,88.08383191089261,E,C,A,163.3921036201033,-31.63652380431474,84.54656491172803,A,-1.2192784039545115,263.0712466253837,E,1
Physical,-62.99950655559452,-194.53771156699887,-1.5664918195257251,69.50120198607135,58.93107502889511,122.62850551046046,-81.12897572290315,A,C,C,13.125426723911032,-106.72816995911359,-107.18801104276325,B,-54.77424465861327,-93.03937929907104,C,1
Mental,84.68647193577993,113.66894168258064,79.71002989114774,-185.82673234116433,-78.91811062844447,-107.80475426999014,-3.794465951796275,B,B,D,208.66923640359545,-202.983245130605,-68.95710241023446,C,104.87036865843437,243.82225807410452,A,0
Physical,73.2059892277954,-88.01866091293151,-194.1451626426339,-6.785330053885906,-200.2631492054328,-256.1442055231207,-89.96939029121101,E,B,C,-3.627585156101713,99.27354146924928,-96.00366914644792,B,-140.3427967428536,-57.10464671568856,E,0
Physical,26.675869400485674,-122.78320065536658,39.0286170187303,107.6962993726315,113.22045350740133,115.49886477156932,-148.65867685589848,D,B,D,-42.95824236970575,67.25674880998325,-64.03566715171353,C,-52.69346887710299,-46.17345187197173,B,0
