AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
26-35,103.19221143993238,A,99.04925553211474,-49.70421787376475,161.6035373266676,-45.48239426244584,-58.96611706228757,1
26-35,105.33060905332896,E,-94.92812612221674,197.8078504097334,-134.73661133671771,-191.16275131593184,111.90332102569937,0
36-50,133.75681274795016,C,-88.8892266920438,-2.957125020568897,58.442394371672535,-40.442271688298696,-65.49920708178063,1
36-50,132.24257494987916,B,28.661658250888344,99.18808234864831,139.79917881436438,2.7985522722000553,-103.37100227637815,1
26-35,-28.52744960908061,C,-101.49832905984688,112.61542413622973,-21.78703116463154,-160.42641576102184,-200.49762083989657,1
26-35,193.56389857823189,C,2.508769410591563,244.09586630926464,-224.5808981605522,4.649396924049292,-177.26205822615358,1
26-35,-17.502526755551326,B,-74.73967268019187,23.223264205044014,-24.077088942324316,22.543830918645963,-98.89259056001474,1
26-35,-91.69562937916963,B,-34.666753813951736,-60.244744952929985,-56.85970990604302,-4.651040443262304,167.51120325511042,1
51-65,122.43293108939702,E,44.99351018859722,82.70439386773086,-177.91973731061358,-136.97855331921042,-36.16785242243189,0
36-50,-161.269540639064,D,-10.861083646508746,131.78411704136994,-183.9473261896535,-31.03477636554522,-96.29229388396611,0
36-50,34.60780197617298,D,-239.65265632601782,-36.70120768724342,149.3214711437614,13.807546396655177,52.65500276304248,0
26-35,-69.625961953465,D,30.947089605692064,82.43513394071276,-36.7668539689928,-85.7257810262481,3.643458930217083,0
51-65,117.602654998281,D,-30.065755541503965,-54.949512689214785,32.89667604088146,98.37329834527118,-6.582513588265215,1
65+,37.989230116036644,B,61.36575208736924,-11.04720951255575,10.58848802305838,-95.23783860914995,10.380585906347973,1
18-25,-16.891097064499625,E,39.75149443159691,5.116761864135174,59.62675290770072,-3.6039872638033112,-122.72517977120026,1
51-65,13.62713461808369,E,63.02478243129725,98.9583194949806,62.494305861163525,-39.99314572785397,-368.8898915595084,1
18-25,-271.49975295672857,C,-189.4107683042261,74.20352253301688,-19.360045357753553,-73.81333428673705,-19.25359060118481,1
65+,-10.305552725232028,C,-27.85565567310489,-9.309636384406803,77.6219415061003,54.81381841307492,-27.29534192970412,1
18-25,183.89994369688483,C,90.90657678035066,29.10135438700239,-64.31083004000838,-68.8690758978684,81.986499804931,0
65+,-21.000787458537435,D,-119.40839548948219,-12.150472867987325,112.47281974164444,157.687446119319,114.24439306313378,1
18-25,93.25781617770834,B,-25.34156368517119,44.90488395296496,-267.99994137377456,50.25118889138746,-37.31589166835432,1
18-25,183.11766364368304,B,111.92625580144373,121.849448041209,-36.23441141471934,-129.6362322474471,-47.310056151056315,0
18-25,-75.33002405699838,D,43.4814573704465,38.74658460982973,-43.26756301573455,-140.5209611872244,-56.08806257629908,1
18-25,111.42909663936426,B,-76.52988559290336,-46.21217396435766,-110.50467404519648,-20.78983780088842,-7.765346221747345,1
36-50,112.49101335199272,A,116.31859631398397,-57.71676721640597,-43.89400473988419,62.22032253324535,84.3402521669139,0
18-25,-179.79488884970493,C,35.194636937238954,64.45773713926569,177.15817754464294,147.2531028016519,-48.079962206439305,0
65+,27.297960153500934,D,67.41353825349807,-48.014863121670764,29.043552478345735,21.107209023960355,38.19560085344326,0
65+,-81.658004058135,E,-29.398270495489214,32.32426517946895,-60.5053234461508,126.94914182152831,-94.18681175876596,1
65+,-15.263913051131103,B,61.22839706500655,81.64251908013156,62.762420686979894,367.0066167781598,120.97326880597261,1
18-25,-19.103391066706532,E,94.98846203168443,137.60685501297715,76.33951191439441,70.98050837815991,13.614268152224824,1
26-35,54.872337635026305,E,96.1398566020387,-89.99099609818387,-43.91087321533062,-79.95476672487224,-111.49981077808555,0
26-35,-70.9524791829618,D,136.30122294773776,-0.16766392474520916,-24.110298961863116,-98.19365781898021,-75.34892522943768,1
26-35,-110.15124960917436,A,-164.58003631664164,-136.06910603564341,74.88888436430776,1.7130984767146018,-20.421494047650878,0
51-65,81.1975442406314,D,27.151435424277683,-31.758370893435035,105.55305545890512,22.33961265823858,136.78622042740525,0
18-25,68.02406994573572,B,32.713396917298994,87.51342556484764,28.800575911823383,-114.6528976152663,-120.4350250436905,0
51-65,70.1592346755847,C,203.3063011999534,-17.92238461471757,72.44731032184113,57.9209861124232,185.38601714223287,0
65+,8.770724151270004,D,-143.93294826242476,69.83418127679157,148.48663027978765,14.388863576182152,102.75830184345864,0
65+,-133.7222588583069,B,25.150275546818367,-257.5293932341455,-63.019588392676674,-8.24150484635684,62.34849100590959,1
26-35,-1.374226068956188,E,-98.85747442963607,60.58339186375159,-76.26173646575968,40.15563369465499,63.132654777718955,0
18-25,152.17608725688422,D,58.96300639623402,-118.53037348146118,157.0842998046901,21.223345876909992,-77.38203515496019,1
65+,101.35993228055777,D,135.23574662898744,-123.06885481937098,-107.81914334366031,87.10131402648706,49.57782358271263,0
18-25,108.16354427460708,A,-6.47770671754368,-76.13588307030506,72.5491907980874,31.169949132428727,-87.70505468452961,1
65+,-15.016498149078156,E,-36.99396696532109,66.10912392098521,-123.18118034090504,-67.64281309399708,-62.624357247956596,0
36-50,-16.053577977161552,C,65.01754412987992,220.1844111879118,-75.87736497102246,-21.817420137897443,-119.44024882688733,1
26-35,-22.0606492168644,C,25.894336184064144,19.191822607760017,151.83485889382055,85.3270353274487,-69.5010645784681,1
36-50,51.78164529945818,C,133.39018293280034,-106.50189194812647,138.45840417949287,179.875185056703,9.928128140767702,1
51-65,-99.90849984265432,D,-150.5242840652555,-24.341999220345222,-81.29904027586161,-141.65116608180978,-68.13986512868229,1
18-25,-167.9315180114709,C,38.10862921505515,-105.12862554254434,2.7025023542789937,42.613561443277284,-205.97943402444284,1
18-25,6.337915432302224,C,-17.427662837154752,-166.07381258848687,-6.048881831867322,50.551356971484154,-153.37860395409513,0
51-65,51.61802279610919,E,7.089047540117368,53.07197784517391,-84.94274016203771,-61.37009652239315,73.87159025008985,1
36-50,34.09736235188683,A,89.187622977142,232.90584627325842,-79.12386084387441,-166.03617278317267,98.73087007606888,0
65+,64.5971542410575,D,-135.8230301470227,-47.86697899488972,-41.724460932560994,164.83160908375189,-43.84034173321542,0
51-65,6.819354924382588,E,56.30357665650533,77.57635409221471,175.84962226372974,-12.303808040472541,-70.61677311841879,1
51-65,-113.06677937696958,B,105.76036028070544,17.548024526310268,-103.04179903256312,14.467348642058894,255.40386428006903,1
26-35,-32.993672430297806,D,-128.25417989255968,-7.153744979541486,74.05924229549389,184.34401020478427,40.83720701458694,1
26-35,12.012934669782762,B,-24.17259523139338,59.022026422250875,-61.2844895590552,-51.89131478878644,65.05724808021081,1
51-65,-17.277584704983408,E,-17.131065493956974,9.998071770934953,162.8620590186557,143.3361731024256,-10.042659250022314,1
18-25,-100.62950197891087,E,-129.98206151821432,-208.02603368983932,50.196244634357114,-33.87250127757913,151.4647296205913,0
51-65,-116.23682831192626,B,139.0916051887658,32.206168322283915,-47.84521297474244,-11.681687197769682,2.3619773531015142,0
26-35,87.14044050855512,D,153.19395998548987,-79.31782455117042,210.18454460230976,-47.216738996406946,-28.824048118188824,0
51-65,-150.83877311714605,C,-205.76577273770638,-128.9042694514197,-42.0446083958947,75.2860354391535,-3.578048455923661,1
51-65,8.947604609051853,C,15.116142051031959,-162.85080236438517,-166.95775568016504,-7.192965098538803,-28.70828221509363,0
51-65,-33.69350685162852,B,-8.667584596204097,-140.26302970662414,-13.892764012283946,-137.14704756717248,112.9705345617756,1
26-35,-134.6233044792463,A,-42.93907706716676,54.20710656728532,32.83220678241713,14.680261034745918,146.0408987994933,0
36-50,-144.5250206559361,E,-27.523190913617,129.77148799590472,-20.47771086785634,90.25462056167802,-164.98128168847816,1
36-50,-78.98758039637883,A,21.357907170843855,-71.41662609517611,-27.466563550852534,81.27625769524028,5.752427272611927,0
36-50,16.830374838361234,B,-117.74764402125375,81.23455053216976,154.81124219809772,-2.532192628044254,-93.69111472543146,1
51-65,-148.58904187493957,A,152.84508201618723,-103.44011120115309,124.80404111306677,-207.99890192120003,29.208536388514794,0
36-50,50.266556772050265,C,6.835476356838875,-10.335527018874433,-62.46077617869717,88.95944994724783,110.8309151809805,1
36-50,41.86891503402283,E,60.0407205568355,-59.474451512125306,-27.740811019574636,32.25014901623074,53.929480541713524,0
51-65,-35.89047197022493,D,-75.28196664655246,-23.770019646055566,-70.1315317491008,25.595880117331177,24.56864657667652,1
36-50,161.12223880412938,C,-9.808230557725462,70.13276374694063,72.32659001867975,-18.22527520055345,-121.68415625740572,1
26-35,87.58384853858324,D,-168.2938263402042,68.31841359856936,76.45843194081421,14.360931356133507,-118.19751789208219,1
26-35,122.26546110424357,D,-125.4028311391654,-72.0975321644565,23.521890380598546,131.24199634263394,99.75141684886071,1
18-25,-94.77404506842335,C,74.85532248159738,161.76541000703622,156.64875831537594,22.986034806710247,-121.97825064090004,0
51-65,-5.3163890537528715,B,-75.33979561665579,87.8729670169077,36.01837824099264,-142.60835670859078,30.524768091823713,1
36-50,-139.84937252498898,A,156.71958808309776,-54.96387045803325,57.00355559029653,61.40857536825061,89.31160113137722,0
36-50,-29.27163121066499,E,-44.42538396370531,96.41141626106466,-50.56446007976988,125.07645257614011,73.59261177544163,1
65+,-93.14827884259583,C,-276.75918547035724,-66.15892874187047,-5.0188873446745825,-1.8978934866840966,-36.148306093156684,0
51-65,-14.010625031385926,C,-101.00900269930544,16.432184150084357,120.41573145181475,-16.646686315589903,-120.39833521277887,0
26-35,117.84732384143699,D,201.90648399561613,-138.18463537165405,81.83069631038587,-54.27134675819348,146.18312544020384,1
36-50,24.508862700805654,A,-89.67966693075749,-11.663748837178254,25.00126034546199,-96.43412690004278,-6.585205654006175,1
26-35,-132.51991618124165,E,154.6710483924084,-48.97611419763166,-164.20939453641196,-98.87201883587508,-69.60719317257438,1
51-65,53.65651114839524,D,-57.477277433637084,3.9023467147465816,150.61542331102368,-39.83739038138418,-44.98532369977176,0
18-25,-140.84312631292508,E,-114.45517915503267,-19.615679213636387,-133.37891476717832,-50.16025490897136,15.311865668303302,0
51-65,-17.803672404120448,C,147.21495756088729,36.82367000139312,51.15681393838235,184.26534829977595,39.28077080107945,0
51-65,-57.944317847977956,B,11.586310385205124,-36.84284755070296,-8.74670695351632,2.5604680322784583,-16.660599484620672,1
26-35,-156.16450633655055,B,-27.682937481219593,-231.03455926909655,68.81007119787475,-139.36881572062302,124.47186016675869,1
65+,92.54957487830639,B,-236.071265238793,98.3102927644088,-83.72248711561006,-8.23765139324275,105.55435056007047,0
26-35,133.9550403032926,B,-31.964701646844844,40.66241016620781,-44.06788726423018,-176.7006433613356,-6.230251603003995,1
36-50,13.819298290003672,C,10.074065144157597,136.37032910892114,-107.8019620703208,17.558015381833485,36.592541019671124,0
36-50,17.166939940236162,C,-84.81821062089409,-23.48544673866688,-107.29563086764114,-144.70761330473013,-63.10193370832767,0
18-25,-141.39338647374785,B,-174.4944148752889,24.771197347165792,47.74663782488983,136.44213780639026,166.53467260462713,0
36-50,-112.08873773606842,E,302.02558353369216,-103.32580006240613,54.52282586760687,-22.759725880471553,58.02662302381061,1
65+,-21.174312160422748,E,-140.37634538460563,64.24390939547324,-7.185509345240068,-10.458275221099916,26.423110237193065,1
51-65,-5.665849957170739,E,-86.52122740897941,23.122755141704857,-86.46173521067607,112.82303292219724,89.65198086339457,0
26-35,166.2031391226539,E,182.5367568076186,-38.85156960925008,9.874736416004007,-61.3029372135488,46.84394617127798,0
36-50,46.43406071489983,D,172.68461199618636,-180.7419007987506,-8.093232650548416,7.787107424392794,116.3869680871266,1
65+,-54.70762370330798,B,-228.65272557333788,-13.491641830003601,73.74299141355108,-72.7437449325513,45.752776927402635,0
65+,82.25666412672341,D,-4.94842420473295,131.8114044910785,-146.21426823650808,-121.61784177154426,75.93066162541807,0
18-25,-49.116451248711186,C,168.71485354493657,-32.96777134270977,-87.5445648147844,208.92171466392472,160.70344729616372,0
51-65,-5.654962221951757,C,-35.59824712823999,32.88226502229761,8.976972566600276,77.97260818306785,22.233954539040695,0
36-50,-83.79224929497727,C,54.33740367797697,81.02117828210615,-219.10229837678602,-138.37944011396746,133.91954796041054,1
36-50,-170.68922758166246,B,-122.17685241741931,-66.0254203019938,-49.98538966790799,130.381861905922,-351.95399741312315,0
65+,-115.64619719775288,E,7.554625259794234,-46.6979396787885,27.80670598011182,34.69040641645994,-22.572609730264578,1
18-25,-25.660943049463462,D,-67.49782934099726,-12.752847589172644,41.38556702629373,72.07170897676251,52.85557663305139,0
18-25,151.31001946563475,B,-134.09669190440988,-112.59246219018154,15.161538032974399,9.392859867332458,95.59308173799448,1
26-35,45.0647678377142,D,-67.25040136982771,-214.4757763942221,-47.36910434226156,-50.557224622166316,63.27591493723552,0
36-50,186.2434627332469,D,-91.23464591398425,88.4300859777089,52.384136716398686,-66.49664705857619,-0.8729636523037034,1
18-25,85.36558368862744,C,-0.5059222632847944,144.54777806233588,23.927765985480754,18.55969525436189,-90.13972822625895,0
26-35,9.86500271423204,C,264.07987671129666,57.596170666853105,-147.3717337327206,164.73805796921604,-175.69600827271768,0
51-65,105.14076216874358,E,-57.74713431489199,122.47430944573769,41.843047047891915,115.05877540875302,-22.528599002127695,1
26-35,105.36023754988165,A,-150.69525868305726,174.8487825099498,41.28309469625127,-101.64733350910677,-316.69841400046704,1
65+,-105.2975492848252,E,82.76484917165884,21.88770919900428,31.32161983068451,96.16352240717639,73.89568850613402,1
36-50,7.710070182265703,D,1.6244446604637581,47.106702917432735,-116.857928705662,113.14746269911728,-142.0380695185471,0
65+,40.31904138652608,E,98.81550874860285,40.19126590477031,-19.26979370149857,-91.57570997806455,16.831905784124633,0
51-65,-20.998488742105977,C,11.4444136023739,40.170796033423876,46.00802055211023,32.137927240168445,-6.9602728180033155,1
26-35,165.5448279604247,D,39.48099306624704,69.39627694743623,-90.520097900545,112.08516181769177,-71.69767175094437,1
18-25,-105.57931022883618,E,35.84863738413242,-26.33547948466951,104.28964684458157,-32.688521237675616,-99.37454705779604,1
65+,308.5475515966638,C,28.169266206171915,67.31957980607153,20.833651912040775,-177.20048241151622,80.3693604590334,0
26-35,-77.63697379336921,B,-2.431043025435581,158.4410047522505,-28.063097871949555,-53.252437979084235,-53.05889778703803,1
36-50,12.039871493027638,B,1.1532577553550816,182.0968180950234,128.5107683656081,-14.105833276684871,200.62535871994731,1
51-65,76.75149842110159,C,-46.100741768886756,-203.20065236187128,138.29641208209213,-40.05120838032365,-5.2025254141345005,0
36-50,-55.00783507203872,A,-49.82679142880925,36.608761996553454,-81.46080985484683,-193.90688051094278,-71.94319313804192,1
26-35,55.29570362046723,B,-31.499468952322314,-65.50440516337017,105.48441561121223,53.017599894876554,67.3040885038127,1
65+,-96.36922026929128,D,-234.09374903956416,119.78478008762934,64.70134786445213,-84.27230950335804,28.70555663567324,1
36-50,73.81458477850748,C,-112.47976766258896,6.858569589260666,21.00897709717992,99.66149876750522,-23.345550017520424,0
26-35,-28.578795420743138,C,-139.33907657395616,-47.269346555567985,142.05919568313325,65.47390321318845,-42.89616484925774,1
65+,-50.1182624503199,A,115.56214435035264,114.57678841838586,79.19411964830473,162.97556326738012,-162.44816868470883,0
26-35,266.2211198834948,E,12.754569071419509,-94.37688172096557,-84.06368907057025,-156.39252403662337,47.79782689655813,0
