disability,faith,Race,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Both,Hindu,Other,China,-36.23564366581254,C,B,55.347139205964226,B,-138.32625745461672,A,1
Yes,Buddhist,Asian,Germany,-168.62940709520845,E,E,103.99870237895045,C,-21.7132985977049,C,1
Yes,Buddhist,White,UK,-11.813445959533226,B,D,-58.571827254929666,A,-258.276173164456,D,1
Both,Jewish,African American,Brazil,120.24751620535076,E,C,30.68679069212164,C,117.18590639190015,D,0
Mental,Jewish,Black,US,93.06327187080481,A,E,182.10569788672362,B,62.43552066298407,B,0
Physical,Buddhist,Hispanic,Mexico,-95.25914651358735,B,C,39.01424431428842,B,127.97081432112442,B,1
Mental,Buddhist,Asian,Brazil,90.78610081165048,A,D,-145.18187626511104,B,-89.00487268946252,E,1
Physical,Other,Other,US,-162.54764525117795,B,E,-177.43152607185476,E,-51.18602855151709,D,1
Mental,None,Hispanic,US,119.07318119671008,A,A,-73.78001542992621,A,14.70352393225436,A,1
Mental,Christian,Black,US,-67.45383468976985,C,C,-253.84528490342032,E,82.65927387442376,E,0
Yes,Hindu,Hispanic,Brazil,208.1873823182478,E,C,-109.98467991351721,C,-52.757767115807916,B,0
Both,None,Hispanic,Mexico,-71.78316572487724,C,C,103.75268143294605,E,-86.58470444496861,C,1
Both,None,Hispanic,Germany,88.35826558816542,A,D,61.54037603955778,C,-37.766193532871505,C,0
Yes,Jewish,Asian,Germany,13.211615592982929,A,B,62.77008703254383,A,-47.29292300147998,C,1
Both,None,Asian,Mexico,-109.37196026577433,D,A,-37.18890393446605,A,40.11166610203277,A,0
No,Other,Hispanic,Brazil,79.59718643265737,B,E,-3.5440362728591164,D,-35.245549694289814,D,1
Physical,Buddhist,Hispanic,UK,85.25102471914677,E,D,227.1620685638918,C,395.9666183795431,B,0
None,Christian,Black,China,-98.10695166211676,B,D,96.80837709741434,E,56.66615728423895,A,1
Both,Jewish,White,Mexico,-14.483555571423745,E,D,95.85018178856338,B,7.993220904205351,D,0
None,Hindu,White,UK,125.3579526211068,C,B,-5.1130197488164715,B,72.4804393912359,D,0
No,Hindu,White,India,71.07614315709108,A,C,-50.27524090826162,D,-0.6292650270548759,C,1
Both,Christian,Black,India,56.61711452465865,E,E,-21.54124170912669,E,102.43776476660187,B,0
None,Buddhist,Hispanic,India,41.14583470041061,E,A,-67.13698032285924,D,93.78945098310709,B,0
Mental,None,Asian,India,-1.231235566911985,E,E,-47.21311166477915,A,216.0910999958938,B,0
None,Muslim,African American,India,-158.72608557923198,D,D,29.300743260738926,E,49.10107544041642,C,1
Yes,Jewish,Black,Germany,-81.42631880452397,A,E,97.67778536400368,E,-218.8789101730527,E,0
Physical,Other,White,Brazil,-56.84670348241189,E,A,18.16833343293953,D,122.34265492762701,D,1
Physical,Other,African American,Mexico,-104.5213714186646,A,C,-17.162693495711316,E,101.97943426238626,C,1
Physical,Muslim,Hispanic,China,32.896846272988576,D,D,8.548506731654818,A,-35.643090732553766,A,1
Physical,None,Asian,Brazil,14.694551729612886,D,E,128.8492964521386,B,-42.68795452263268,D,1
Yes,Muslim,Other,China,-52.68784592701136,A,C,-25.619031193997028,A,-196.35880679106302,D,0
No,Buddhist,White,UK,-253.01123643858773,D,E,81.4299806188892,E,141.1948473651921,C,0
Both,Jewish,Hispanic,Germany,-8.832261256186829,B,C,-97.0364147720619,C,-75.82455178962924,C,1
Both,Muslim,Asian,Mexico,139.782986241831,B,D,-34.63583172421273,B,86.8896271514432,E,0
None,Jewish,White,China,-51.34715752691429,A,A,37.714587188455845,D,-10.984281537920557,E,1
Both,Other,White,China,52.12407515003812,C,A,-44.03200682899256,A,-78.9887801905796,D,1
Yes,Buddhist,Other,Other,34.9150619385691,C,D,87.52239235128825,E,-183.736546576483,A,1
None,Christian,White,US,-222.17967727355307,A,B,78.26159545717995,E,40.30350517369468,D,0
Mental,Christian,African American,Other,114.46541155508909,C,B,-51.82732104289502,D,-20.287138316662066,B,1
Yes,Muslim,Black,India,-13.01494651445278,A,E,-112.12374255095885,E,71.5249858600625,A,1
Yes,Christian,White,India,12.454701173976831,B,A,86.61386451836572,A,-22.688861876799344,E,1
Yes,Christian,Asian,UK,-34.55335570514191,E,A,-0.8448060370460969,C,-16.085294891186276,D,0
None,Other,Black,Other,-92.47652626460473,D,A,-7.148531993378087,A,134.21022237602034,B,0
No,Buddhist,Hispanic,India,-154.7836313877524,E,B,-19.19889580707658,B,135.23260261188562,E,0
Mental,Muslim,Asian,UK,-149.7520160753161,C,E,-47.75539540263471,B,-141.13469087678908,C,1
Yes,Buddhist,Hispanic,Germany,180.7801409551306,A,C,36.98635031241426,D,115.11082556406282,C,1
Physical,None,Other,UK,-20.724775108867107,A,E,36.48970612517034,A,16.975461984983983,E,0
Yes,Other,White,Brazil,-197.7723050508553,B,E,-56.042298596914364,C,8.35118338438988,E,0
Mental,Muslim,Hispanic,UK,70.62905990943595,B,A,-11.143318365976173,A,34.53740369279177,C,1
Yes,Muslim,Black,Germany,-77.31877459459687,E,D,77.05905970986015,E,-71.41658825727566,B,0
Physical,None,African American,US,-41.41358056825806,C,D,36.89837751777984,B,19.029573476516436,B,1
Both,None,African American,Other,75.20785953524909,E,A,-35.07656520474456,E,81.5858713055203,B,1
Mental,Muslim,Other,Other,37.787385167785104,A,B,-94.78824278174346,E,-95.09329815068276,B,1
Yes,Jewish,African American,China,31.05421671400001,D,B,268.62895657131236,A,-132.33921620572664,A,0
Mental,Buddhist,African American,Germany,65.05467012157091,D,B,-23.890613012606536,E,-53.00589674699785,A,1
No,Christian,Hispanic,Other,-72.1709062576909,B,A,-43.485865025727996,E,-55.15784443663091,B,0
Both,Jewish,White,Germany,53.40589912228131,C,A,-42.48701410016068,B,214.6280374920703,B,1
None,Jewish,White,Brazil,58.70374684120006,A,C,30.846914681708594,E,-76.19879941317691,A,1
Mental,Other,Black,China,-12.377575467150132,C,D,-52.20565443080323,D,-68.50532888533878,C,1
Physical,Hindu,African American,Other,-219.01113339022035,A,A,146.54341181601836,C,-104.41660657030407,C,1
None,Muslim,Other,Germany,-76.7705627189891,A,A,-117.3736257802757,D,202.23394063405462,A,0
None,Other,Asian,China,100.78778147136578,B,B,54.17149366902253,C,15.371624927754679,B,1
No,Muslim,African American,Mexico,-58.77785588535791,B,C,-12.24583456000176,B,34.34801139012326,C,0
Mental,Christian,African American,China,29.128998916323994,E,E,-20.14880929769958,A,-93.99576483600279,C,0
Physical,None,African American,UK,-103.86222078151278,A,B,-109.2407510126362,A,-95.10034642551398,B,1
Yes,Muslim,Hispanic,Mexico,-44.26443118174584,A,A,88.58712912621411,A,-0.9436761556241439,B,1
Yes,Muslim,African American,China,-85.82389666510429,E,C,-12.583402058514245,B,-79.33131064577202,D,0
Both,None,African American,Other,48.382755582126215,E,B,-110.47768474170235,B,-43.24031953729834,D,1
None,Buddhist,Other,Other,45.744900459192266,D,B,-118.81597905672415,C,46.20943380003778,B,1
Physical,Hindu,African American,Germany,54.403022082132914,C,C,-121.7301809449212,C,162.1175485995383,B,0
No,Buddhist,Hispanic,Other,-3.7743330486969393,E,D,13.582314220464758,D,-79.06871244919135,E,1
None,Other,Hispanic,China,14.505795391149714,A,D,-120.2826514167687,A,125.81119954749818,B,0
Yes,Hindu,White,Germany,40.628564273704164,D,D,35.169086925661524,D,46.4218307524556,D,0
None,Buddhist,White,Germany,-62.067358319469356,E,B,65.9177635627784,E,53.94459750837961,C,0
None,Other,Hispanic,China,-40.68088060821754,D,B,173.8911662122248,E,62.57883044907909,B,1
Mental,Other,Black,Other,-145.58958914149554,D,D,-73.07056691940339,B,105.65355418769408,E,0
Both,Hindu,Hispanic,China,141.77973400504754,A,D,-36.350861107201986,D,-109.04095919384089,A,0
Mental,Christian,Asian,US,-52.04354263018356,A,A,83.0721810342652,B,114.76150118800055,B,0
None,Jewish,Hispanic,Brazil,-10.208342386242812,C,D,-120.3727741050121,C,-13.732168075282214,D,1
Physical,Jewish,African American,Brazil,146.26195810864638,B,E,-90.0433133624099,D,-100.95005269751869,A,1
None,Hindu,White,Germany,1.9804143912456238,D,A,-1.7401724116073336,A,23.435672341311165,A,0
Both,Muslim,African American,UK,117.3897318650425,C,D,116.07762884395278,C,79.18523218646114,A,0
Yes,Buddhist,Black,Other,-41.25246750007078,E,C,-58.22790376472318,B,-6.296317543034878,C,1
Both,Muslim,Asian,India,-120.65354502405177,E,C,-102.52769968224409,B,206.9872965420449,B,1
Physical,None,White,UK,137.6497605444749,C,A,-2.442347872851651,E,-54.3834579795216,B,1
Mental,Jewish,African American,UK,14.864201123399939,A,E,108.73615054054295,A,-105.210946694529,E,1
No,Hindu,African American,India,-28.942933824182315,D,D,-34.17753764253734,A,71.57744555957503,A,0
Yes,Hindu,Black,Other,66.20884640993295,A,D,32.931790976252444,B,-64.97556317722429,B,1
Physical,Jewish,Hispanic,Mexico,-25.140819160679378,D,B,107.42185941059597,C,2.3736876289185904,B,1
Both,Buddhist,White,Brazil,-138.3064361974248,B,E,83.3491915906947,C,-40.548462472540876,C,1
Both,Muslim,Asian,China,111.96461318958326,A,B,-29.014856966186514,E,88.96527675500154,B,1
Both,Other,White,China,-49.60278133009722,A,C,113.8940902665831,A,-237.32743776379746,D,0
Yes,Christian,White,India,-31.585604201165086,B,C,69.15066402643663,E,-178.16828052119948,C,0
Physical,Jewish,Black,India,171.80286740635574,D,A,230.73549161592175,E,19.997787096709892,E,1
No,Buddhist,Other,UK,-60.92109012058793,E,D,85.52200073566102,B,246.52662392696905,A,1
No,Christian,Asian,Other,238.94323107814043,B,E,71.00113657464236,A,-3.003083315762933,E,0
Physical,None,Hispanic,Brazil,-9.741743136081348,A,C,14.888345687224,A,-20.665959549375156,C,1
Yes,Buddhist,White,India,-136.86341736303098,E,A,110.53788308672023,E,195.8169890993999,B,1
None,Other,African American,US,144.14122239806503,E,E,62.36283605171086,C,13.209943951308114,D,1
Both,Muslim,Asian,UK,78.11727288779082,C,B,-74.490699199992,C,166.2650179998396,D,1
Yes,Hindu,Black,India,-34.848175113976744,B,D,-127.7248845914183,E,59.46790784794626,D,1
None,Other,African American,UK,126.67858730919474,D,E,23.780055477215544,E,-114.1727643582794,D,1
Physical,Jewish,Asian,US,-54.65411115235569,D,D,-129.09299407946997,E,79.9285174232514,A,1
Mental,Buddhist,Other,US,62.21574776987311,B,D,17.67644086161042,C,45.35268397373798,E,0
Mental,Muslim,White,US,-88.87720946302615,A,A,105.03119276437106,E,-11.175347131125143,C,0
Yes,Buddhist,African American,Germany,-82.14583966018623,E,D,-288.32636510170266,D,26.364556776899544,D,1
Physical,Hindu,Asian,Mexico,58.651732836944404,B,D,-35.154935086294124,B,-33.995059941539196,A,1
No,Other,White,Other,-88.71271485491138,A,E,-26.14786706793346,B,-84.9923439467373,B,0
No,Jewish,Hispanic,India,-294.31503796211126,A,C,187.46900446338836,E,90.19298406783773,D,0
None,Christian,Other,US,19.868186463591062,A,A,58.653634417244085,D,5.350988038402671,E,0
Yes,Other,Black,US,-50.31019690648427,C,C,-115.22525943564028,D,-73.38999528430097,D,0
None,Jewish,White,UK,-43.171610569795135,D,E,53.24577716203619,D,81.5280726334496,A,0
None,Christian,Hispanic,UK,-33.89075114616855,D,C,122.0869292747696,E,-36.81045660137277,A,1
Mental,Jewish,Other,UK,-20.04027288377363,C,C,129.89613546212303,C,-273.84783819180257,B,1
Both,Hindu,White,US,-36.06366502672723,D,E,-9.579178839719601,A,-72.36307351395817,B,1
No,Other,Hispanic,Other,139.02589193680282,D,C,-304.29750551867113,E,31.77385717652304,E,0
Physical,Hindu,Black,China,64.93506910597999,D,A,-56.26813342532565,D,-93.30934661187476,C,0
Yes,Hindu,Other,India,-100.18034508135109,E,D,-146.9663109833087,A,-96.25971155239843,E,1
Yes,None,Other,Brazil,68.70609993645385,C,A,-39.33084203393287,E,-24.521727605265166,B,0
No,Jewish,African American,Germany,42.336800976106225,B,A,43.452085664595465,E,-38.7444079487501,A,1
No,Other,Hispanic,Germany,41.80890849628319,C,D,-51.689423942755866,A,9.141184803992163,A,0
No,Buddhist,Hispanic,Brazil,62.5987831681326,C,C,179.8632599656478,A,-84.475992815196,C,0
Yes,Buddhist,White,Other,-86.13145020950515,D,E,30.678475008054956,D,142.9013938814997,C,0
Mental,Muslim,African American,Germany,-80.54673759717554,C,E,-65.99164634050835,A,-96.71944233571529,C,1
Mental,Hindu,African American,Other,-70.77485941387937,C,B,44.07081060243338,E,-213.64837494395462,A,0
Yes,Buddhist,Other,US,117.85850950745748,D,D,-16.05916607882189,C,-23.06593547129622,C,0
No,Muslim,Asian,US,20.384808123766078,E,E,80.34908397826392,A,-111.52943328549267,D,1
No,Buddhist,White,US,-41.2168456251243,A,E,178.04005933484945,E,-137.3115098348361,D,0
Both,Buddhist,Hispanic,China,-172.19634264446287,E,B,-103.41950114479542,E,105.62667970259892,D,1
None,Hindu,Hispanic,India,58.83290469507,A,C,-118.56667344663158,E,75.85809955187926,B,1
No,Hindu,White,Other,148.91392045940154,B,A,50.469174918416236,B,-130.62885212991603,D,1
Physical,Jewish,Hispanic,China,-32.89414900794565,D,C,-136.195423305479,E,92.32605203841868,A,1
Both,Muslim,Black,Mexico,27.825257142014674,B,B,228.77900918972398,D,-43.12266145249061,B,0
Yes,Jewish,Black,Germany,-18.87126605531924,E,A,48.114779721247224,B,-66.51283293209471,A,0
None,Hindu,White,Germany,50.909483619829665,D,E,-14.128920463435362,D,38.80389946626085,B,1
Physical,Muslim,Black,Brazil,57.53342702194202,C,C,-139.53465555135514,B,62.976872059884194,A,1
Both,None,Black,Other,-104.93746631231897,C,B,103.43013551477699,E,5.419609262530852,E,1
Both,Hindu,Asian,Other,81.38733289104894,C,E,21.23034560007096,E,31.698711400110174,C,1
Mental,Buddhist,Hispanic,Other,-58.32134956224514,E,C,55.79680841544139,D,184.66206714824992,E,0
Yes,Other,African American,UK,195.54598685972465,C,B,-44.01054191392246,E,-150.55038860395214,A,1
None,Christian,African American,Other,66.80195944947819,B,E,68.9315889802271,D,35.46765399153648,E,0
No,Other,White,Other,-15.713164884627467,C,C,-77.71952494055992,E,-42.544415552204136,A,0
Physical,Buddhist,African American,UK,-195.61128895269334,B,A,-115.39671322455484,E,-24.68771599091534,B,1
Physical,Muslim,White,Other,-139.58988055422975,B,C,-145.81523315888464,E,14.339623133917739,B,0
Both,Jewish,Other,UK,-87.4513459392253,B,B,43.38976627459192,A,-36.20666512308046,E,0
Yes,Muslim,Hispanic,Brazil,-64.49370464316372,E,D,185.00332201170704,D,-21.09372802930989,A,0
Physical,Christian,Other,Germany,110.6867075860904,B,C,49.77646530374257,A,-30.85701978332992,B,0
Mental,Buddhist,African American,China,-145.8983161451638,C,A,-52.853355796726746,C,97.8119811296333,B,1
Mental,Buddhist,Hispanic,Germany,54.24088079324252,B,B,60.804734142360495,D,-58.66869794266836,E,1
Physical,Hindu,Other,China,-50.31450808484676,E,A,154.4306446147552,D,-41.75198956471153,E,1
Yes,Buddhist,Hispanic,India,6.720837818565384,D,E,-90.51332594396051,A,4.939271830954016,D,1
None,Hindu,Hispanic,Other,-58.5840760118059,C,B,-140.51241129140982,E,-64.43045042233774,E,0
No,Muslim,Asian,India,93.67925303645758,A,C,-12.880546570967441,E,87.2638233429715,E,1
No,Hindu,White,Germany,-109.24654013070428,E,D,-5.812184686499606,E,-116.74668533381214,A,0
Mental,Hindu,Asian,Germany,303.9724322953572,C,E,-139.57439518465503,C,-25.739050060706465,C,1
Both,Jewish,White,Brazil,20.734146270858485,C,D,-128.45345210248396,A,36.12777516136113,B,1
Mental,Christian,Other,Mexico,13.479410092176062,D,A,-14.887024535217025,D,33.22007465029076,C,0
Both,Other,Hispanic,Mexico,105.56493706241487,C,D,52.01362435276589,C,-81.6429470361252,C,1
Physical,Other,Other,Germany,-36.842149442460205,A,E,-19.63797846286691,C,-47.831350942771614,B,0
Yes,Buddhist,Hispanic,Germany,-38.692874018744064,C,B,87.86654784647116,A,-71.56190336530334,B,0
Physical,Buddhist,Black,Germany,-14.628318021978004,C,E,-37.57023173783395,D,64.00186618791284,B,1
Yes,Jewish,Hispanic,UK,56.46942437890501,C,D,-135.06770696180163,C,113.45618681921445,A,0
Yes,Jewish,White,Other,37.90446134590057,D,E,-51.91415138248998,E,-66.19539902271778,A,0
None,Hindu,Hispanic,UK,-72.28846277106842,D,A,-135.36984015089044,E,72.30893592335487,D,1
Both,Muslim,White,US,22.33693374726624,A,A,34.82098691228537,D,-59.63021280128486,A,1
Mental,Muslim,Hispanic,Germany,47.81220484521433,E,E,-14.717712783951944,D,163.26826757957474,B,0
Both,Muslim,Hispanic,India,-102.87675416665085,E,D,-129.25465545667774,D,69.69005356382341,A,0
No,Jewish,African American,Brazil,193.25613675307645,B,B,11.886374788580031,B,-13.247817977519421,A,0
Yes,Other,Asian,India,-139.09350816908596,D,B,-43.894669790797536,B,198.545462002731,C,0
Physical,None,Hispanic,Brazil,30.181118002217065,E,D,-53.403888128111355,B,132.31079116777386,B,0
Physical,Buddhist,African American,China,-15.771460416771438,E,B,41.11396170321736,A,84.82333649409533,D,0
Yes,Christian,Asian,China,88.06003438301869,C,C,44.58642402476825,A,146.07164467078417,E,0
No,Buddhist,Hispanic,China,-5.465715354162392,C,C,-0.2419086469510335,A,2.9883187566402265,A,1
Both,Christian,Black,US,108.32816035677098,E,D,-125.34441035221468,B,-180.3910865219337,B,1
Both,Other,White,US,-96.28953834792405,D,E,122.57303673925773,B,-60.6821396012585,B,0
Yes,Other,Asian,Brazil,71.76652075843238,E,A,-9.573447291936084,D,-38.70252134539535,A,1
Both,Other,Black,Germany,-37.49138308323032,D,D,32.50637751239467,B,51.52196851661299,C,0
None,Muslim,Other,China,-53.6492228872832,E,E,85.33111237473467,C,-58.55974926487056,B,1
Physical,Muslim,Other,Germany,30.37257433619085,D,C,-153.48594719022412,D,-23.210741601046728,A,0
Mental,Muslim,Asian,UK,69.4611771625577,E,D,26.47643700864316,C,52.40065918275456,E,1
No,Hindu,Asian,China,99.9033587260775,C,A,99.64122108002911,A,137.12576035859828,E,0
Mental,Hindu,White,Mexico,-80.6831842788316,D,B,-83.41004065211112,C,-69.0683625963673,D,1
Both,Christian,White,Germany,-155.0022272845036,B,B,-155.08532552623663,A,-94.58622944175826,C,1
No,Christian,Other,Germany,46.8251146252852,B,D,-70.9066084988942,D,139.33477952341306,B,1
No,Jewish,African American,UK,121.59366763970434,B,C,105.07587031055733,A,143.24767557565164,B,0
Both,Hindu,Asian,Brazil,-5.983823062607628,B,C,92.30164718341487,B,-5.560688015150776,E,1
Yes,Buddhist,African American,Other,92.00340631068153,B,A,-55.857653222027835,C,-52.84324166038361,B,0
Yes,None,African American,Germany,-3.481415418024968,C,B,97.00001670025433,D,-78.71573140910546,B,1
Yes,Christian,Asian,Germany,-217.19895107784367,D,C,139.7124415163157,A,10.916693053585151,A,1
Mental,Buddhist,African American,Other,162.1267808279078,D,D,17.96516783104153,B,39.320992511138115,E,1
No,Hindu,Other,Mexico,-206.9600946581533,D,B,79.48032140086163,B,87.04006722470274,E,1
No,Hindu,Hispanic,China,13.30032751004321,C,D,-6.802091378024803,A,-37.64256440265642,D,1
None,Muslim,African American,US,63.01768725904394,B,E,-80.367774640155,D,-74.10525894493438,D,0
None,Other,Other,UK,-47.00492419420163,C,E,50.84334754013816,B,-60.94068121806985,C,0
No,Muslim,Other,China,134.55484944847652,D,B,-52.74629155743128,B,138.80237895671317,C,1
No,Other,Hispanic,UK,-80.97020077129193,D,A,-4.947940998521756,D,9.101130811747279,E,0
Both,Buddhist,Asian,Mexico,99.3890380510249,C,B,-43.53894529459094,A,122.84108214750027,C,0
Mental,Other,Asian,Other,2.65020590241394,E,E,-222.64103395820706,E,150.0969779936862,C,0
Mental,Other,African American,China,37.235179091878976,C,E,-169.56445193032397,D,162.5582973212507,D,1
None,Christian,Hispanic,Germany,69.008325933225,B,D,83.43561087633287,E,-70.89204159463553,B,0
Physical,Other,Other,India,-55.34353771454329,E,A,85.02803972082845,E,-14.059343539210209,A,0
