orientation,age_range,Nationality,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,51-65,UK,Other,C,8.384592336901578,B,B,114.08881416214473,-73.84269711498487,E,-123.44664057837858,28.876326820275754,-59.34852947618058,193.7395354623653,E,42.36131777345163,A,102.11454968441478,D,C,E,166.13140098070454,1
Homosexual,51-65,Germany,Female,A,14.374290080284469,C,E,-66.25194451294344,-125.07850958464167,B,-19.423835481890446,-73.0470966008459,90.73546612348795,-57.15165673048871,B,-163.8465607393349,E,-38.39668127025052,E,E,A,-32.84424372017303,1
Bisexual,51-65,Other,Female,D,-26.673617457695403,C,B,-3.2674020579555325,-117.4754557197699,E,-17.612674233868646,-0.6727275690079024,149.60689720639638,43.69810905912889,D,-175.9694308437703,B,34.571327360437635,D,A,D,-177.13831778886006,0
Heterosexual,26-35,Mexico,Female,D,-80.66370179635346,A,B,-202.7804990071467,-70.38575790626345,B,131.99555313670348,16.253431929601163,69.19955228995411,-94.18339725995087,E,43.042828780209454,B,-17.399573188034196,E,A,C,-49.348602702236626,1
Homosexual,26-35,Mexico,F,D,-36.11796238865651,C,A,-44.72906760348568,-17.07566055271693,D,49.44025220581252,10.110861090037105,-36.72060460654766,-206.05659785763334,A,109.94552445438958,A,-77.29929263412495,C,E,C,-56.647697879466484,0
Other,51-65,China,Male,E,-99.35074164559673,C,D,-5.752689480631848,-25.823965623531624,A,93.20831357552765,171.3979444768607,16.52371586829635,-80.49967614527364,A,6.613751124833925,C,-53.48757839293745,D,C,C,157.66956477289446,0
Homosexual,65+,Brazil,Female,B,-27.668705994653468,E,A,21.521653181659946,12.489075871201644,C,-153.96798709721753,-176.7272498375967,-48.708544494427166,-29.31529659552443,A,47.32838561023819,E,-48.544698733548884,D,C,E,-15.989692961762644,0
Other,18-25,Germany,Other,A,71.75156547971177,C,C,-92.12238182690187,29.846488842317996,A,-61.94481692480416,-74.13426800527773,-11.48390002378196,-45.75820066388574,D,-97.71780402075778,D,-23.205302433423906,D,B,C,-109.33406055923133,0
Bisexual,36-50,Germany,F,B,-39.591684711236766,E,B,62.67507064288219,103.65294878530015,B,83.10376213433575,19.630363154617907,-111.51932304382512,-32.53713036194629,C,156.83890814016087,B,85.23454542605374,C,D,D,18.05904333064147,0
Heterosexual,36-50,Mexico,M,A,19.558809795225557,B,C,-118.78317300686369,18.302736162867433,B,-16.310998475832186,-166.62101058980875,-85.80919470404285,40.88255284764476,A,-97.78940589605777,D,112.77086891659485,B,A,C,-139.64313102787023,0
Heterosexual,51-65,Germany,Female,C,-22.579060347209904,A,E,-174.28110505946896,31.740821471311325,D,65.18168933236728,15.425442233580869,-16.01911453703594,-68.62090294594917,D,-92.4649703229099,E,6.7826053337134065,C,C,A,63.322343940140854,0
Other,26-35,US,F,E,67.42761776042757,D,D,147.05357725862643,-30.77313328534832,B,-79.24301460473043,14.73736773563078,-48.71711878191377,2.457698499880013,A,-167.62239446111477,A,-67.89123394343802,E,C,D,188.72320985327602,0
Other,51-65,India,M,C,121.73141298229649,A,E,-4.667656759438004,41.84525137662234,E,7.450275636880491,-88.35541135245163,-119.94064064722261,47.77625211772947,C,23.3588826191059,C,-23.130893587196553,D,B,E,26.567069773199027,0
Homosexual,51-65,Mexico,Female,D,31.559787558057188,D,C,-43.50017482852848,85.7623138635647,B,-13.184271215853974,119.82303480751024,-209.32712294757957,-108.67634884763095,B,-48.90516766275263,B,-236.2978441533967,A,E,D,-136.40712355805354,0
Bisexual,18-25,Germany,Other,C,19.614523312749483,E,B,-69.22311283894048,51.4743810665399,D,-49.45706849642811,70.2471817245125,-122.78562343872952,14.940460051221633,B,107.43482985655785,E,187.48732214215698,D,D,C,-2.321105908506138,1
Homosexual,18-25,Mexico,Male,E,33.14781022101461,D,E,-30.286795895980163,-3.2000219775462364,B,64.78754938296521,133.31291744176792,-39.5642483275128,119.53422845142757,B,194.27244016169828,B,37.068101143508294,D,D,C,-12.51411824450916,1
Homosexual,65+,Mexico,Male,A,27.51927669790962,C,B,7.722499544780387,111.61662680201134,A,58.0813111166798,-84.26530333070859,178.22871945946233,79.54281677412541,A,32.92235161309488,A,83.3820259852549,D,C,A,70.09182350797359,0
Heterosexual,26-35,Brazil,Female,E,-2.0940681202278717,B,E,108.40412095396663,200.16204307609007,C,157.7702232510346,-270.00885650574764,-125.77454108148014,17.170026488540763,E,-56.02331223935255,C,1.449749310692191,A,A,E,-24.450714155964288,1
Bisexual,65+,Other,M,A,-27.799655994425482,A,B,-66.62191216114259,-24.918876196366153,B,-61.862749873722365,28.556829998137513,-11.932682631618523,-18.612875052826247,C,-155.02577553497042,B,-58.79834737699421,A,D,C,29.054082406328046,0
Bisexual,18-25,Mexico,Non-binary,B,10.454620104281645,B,D,-74.01857977641791,165.71370994611328,E,149.1978304914875,107.9891614476849,28.651297047240416,-20.656966056690067,A,-0.524097369387609,A,-9.28941841531069,C,B,B,-29.849736767840092,1
Other,26-35,India,Other,E,-22.777682041661038,A,D,97.58262163979398,64.22260145037869,C,-101.74877308691062,183.70332760121926,154.06756911610432,-68.49832230569982,C,-71.00692380411145,B,-104.11953665279692,C,B,B,141.1328045818189,1
Homosexual,36-50,US,Non-binary,C,-102.8602092987162,A,C,226.93709058698542,-25.231707225077592,D,114.59689029536506,-109.7344709277944,41.60062084267149,89.86384375604464,D,-24.103035473948673,E,-10.16914968162688,E,D,D,64.53611726319436,1
Other,51-65,UK,Other,A,-120.72479401135914,B,B,38.67576238761794,65.36772436273944,D,7.491300120982661,165.25958516552345,-71.62238845178561,248.0646997417875,B,56.49893809865778,B,206.6547158979799,D,A,D,200.7810329842042,1
Other,51-65,China,Female,A,90.42587606752501,B,C,10.338595886833442,15.172602265217702,D,-74.6220124936,48.19224311816151,83.88798415699146,70.35691953363823,D,-118.01568059059892,B,2.121432386293032,B,E,D,63.293047967690995,1
Heterosexual,26-35,Other,Female,A,210.94866806102738,D,D,-40.429256950741795,70.17199433381688,C,120.31466454937583,125.87773133296314,155.8717956230082,-3.7934480413798863,A,152.6536592296051,D,-63.25758540658525,C,E,D,-194.4854880090469,0
Bisexual,65+,Germany,Other,D,-3.6778641225622133,A,B,21.304033573257115,2.748209393696695,E,-108.42713595993334,-159.25479936844363,57.98262056319381,-130.94449025915972,A,28.013556137429852,E,44.94469317951915,D,A,D,-60.57784045253639,1
Homosexual,26-35,China,F,B,45.44479100833015,E,D,80.67227985097455,-160.36177342697576,D,-25.549539865954657,238.3855608890834,133.33859509631571,-7.439681209506552,D,-124.33420577489449,C,-236.19086242888295,C,E,C,-76.46306257323873,0
Heterosexual,26-35,Germany,Male,A,-27.69738544690485,A,C,34.30836167856431,-175.4868229777432,C,-83.03207154406309,183.1609117827506,-154.3951999873318,-23.766569684245855,E,-7.662137492182721,E,195.05011410189053,B,D,B,-78.13589263923532,1
Homosexual,65+,US,Female,B,146.2107679916579,A,E,38.809381020824794,18.43647652044278,D,173.5308129806358,40.55170237028166,63.8812031142203,-37.68656174498586,A,-103.44452672815659,A,11.144235243426087,C,A,A,-30.176572725702528,0
Bisexual,51-65,Other,Male,C,119.50270405082732,E,B,36.634529140530596,3.411510595596335,C,-78.39569394731387,228.9456070691228,132.81641387815424,26.402710448045454,B,-92.20981999120315,E,128.14033768149474,D,D,E,-135.84351723103805,1
Homosexual,18-25,Other,Female,E,1.5530458035826653,E,B,125.54472869303663,109.66373866094365,D,201.6778375154106,-59.170120773460674,-61.45423745471139,-59.31145742453713,D,-64.59647412547282,D,44.38464070280609,C,E,E,-92.26725991311815,0
Bisexual,26-35,India,Other,E,-152.6632789048348,E,A,-26.36700089904972,62.21523715670827,C,75.4092536752839,-36.998592401880074,149.10183216600424,-11.239383879011674,D,-78.81177464231011,C,17.481306180361102,A,D,C,-181.93983194574034,0
Bisexual,51-65,US,Other,A,-82.02044794095804,D,C,-37.179530446940525,33.046374072016924,E,-42.49089282101933,-47.271623040998065,-144.17108975748232,-178.19272563379994,A,-123.43008051403852,B,92.93246347637054,A,E,B,-45.08920336131411,1
Homosexual,18-25,Brazil,Other,D,53.58565285295246,B,D,210.03891977546365,-134.09569441898176,C,129.74005366827083,52.095919533744336,-53.19038454380258,51.2612210024297,B,221.85455283842774,E,-175.9660903207732,C,D,B,62.39948586563874,1
Bisexual,65+,India,Non-binary,D,-12.029834895115359,E,E,135.5839555076279,129.34231956381163,D,75.26502970807421,-6.092095409394443,60.30533646984505,-168.55354568620368,E,-33.868685074508114,C,99.76303461233758,C,B,C,-141.16384838097179,1
Bisexual,51-65,US,F,A,25.4871159380821,A,B,35.572167900340716,-66.54529785089157,B,-112.63374572997529,-82.30721135187657,-33.756304118781614,47.82485359050782,B,12.54642442307025,B,-179.31726838722494,E,B,C,-30.394153612253877,1
Bisexual,18-25,US,Male,E,105.00229528809018,B,A,80.10770610992198,-63.1692680175708,A,111.28186761011926,-16.61390596894938,128.2553133792864,185.58087594618385,E,-92.00502224633588,E,49.594291011957004,A,E,A,26.99939206141218,0
Homosexual,26-35,India,Male,E,208.0696107637388,C,D,-168.9580830824815,-11.50272533219066,C,120.63266539921365,55.375818222024186,84.97254572207144,-93.91402721839401,D,-166.58893995508004,B,131.57726342324375,B,E,E,24.40416834263655,1
Bisexual,65+,Germany,F,C,-23.83706107504753,E,E,-121.23185682792013,36.009404446865176,C,52.48436031295509,-18.473808853381485,145.3109668338038,-12.16976480552641,E,69.78505039680995,E,-150.6105051118485,D,B,C,-87.00291256966582,1
Other,51-65,China,F,B,70.494587178666,B,A,16.269289709601985,-105.85668523955971,A,36.08036491376406,-30.666605144076385,211.32300998119908,55.17785615180147,B,-17.016914580777975,E,-68.56402268945479,C,D,C,-29.75237534557243,0
Bisexual,26-35,Germany,Male,A,3.7896773196977938,B,A,-18.99014313615286,-65.07149084453013,D,-34.6368156903257,-62.23909333126908,112.2687797139493,84.35300893123154,D,112.06256937993189,B,172.4198253188214,D,A,D,-132.42828229139963,0
Bisexual,36-50,Germany,Female,C,9.432952029052602,D,E,-120.56612820247929,95.43458196755064,E,-115.7834055725969,-0.4856952618351137,98.73077202193677,-17.648291576142036,D,14.38735925870874,A,74.22424769989388,D,D,E,157.67826438757177,1
Heterosexual,18-25,Mexico,Other,E,-7.528642217399306,B,C,113.41707037516989,-76.6678179792093,A,112.65884838277975,65.44768226509093,18.93809483914657,-105.51280479982469,A,-178.74193789784653,C,7.515670907439118,B,B,A,-47.46034540927895,0
Homosexual,65+,Other,Female,A,24.77445618135501,C,B,100.628407306787,83.01107889735363,E,30.975150387607414,32.45619612438752,-94.81962871549685,60.62139073783494,C,-160.10252203569644,D,-43.06059864132283,B,D,D,182.47639923164238,0
Heterosexual,65+,India,Male,E,-147.81705579128356,D,B,-113.11420717871063,-36.98510798819468,B,70.79762618969056,101.18935430459327,-11.0070155219795,89.72695640656082,C,-19.02429504904572,A,-51.15790939438737,A,C,D,-133.23756257122938,0
Other,65+,Brazil,Non-binary,A,4.917871480451497,C,B,28.966381107757016,-100.57949173143592,B,76.43701106493471,9.06382513932891,22.75378142020859,-130.84058989552963,E,-91.88179815375744,C,-28.798083308818732,E,B,B,-79.71598783111199,0
Homosexual,18-25,UK,Other,A,-112.74353488119641,B,B,-111.63512459053375,76.25418547558257,D,-23.966665017056105,-45.23470219423661,58.094351803555625,84.4566756817244,A,47.23064758841847,D,84.34128753168616,C,E,E,31.606063615762224,1
Bisexual,36-50,Mexico,Other,E,180.2914622974531,E,C,-48.92428720420538,-74.22151892342326,E,187.45194181258722,-77.36434121523529,67.33095050389485,69.36184923915779,B,-46.33934549819017,E,-7.121608774875438,D,D,A,-62.237576953667016,0
Heterosexual,18-25,Mexico,Male,C,139.62064925489742,D,E,41.431449933317936,108.40415599130131,B,28.38583221289619,92.14720208708287,-34.39822332226251,-60.443520301481804,C,87.53054757446283,E,-10.940305051854196,A,E,A,60.86943457285281,0
Homosexual,65+,UK,F,A,41.76590135327625,D,A,-33.49300125510993,47.772381858875605,D,42.89117654010511,-53.69508148485216,-48.62003437239209,-18.36546718402513,D,146.62296810384618,D,-47.63724136579812,B,E,B,-223.09075805277502,1
Bisexual,65+,UK,Female,E,-16.129828630088163,D,A,183.52544002744233,-43.22399103703709,C,-70.6278094781873,47.466892946773164,-26.738027409825005,125.40928442691266,B,-182.95365076486144,A,-175.27990726970788,D,D,D,-54.42053963972756,0
Homosexual,51-65,China,M,C,87.58933536079407,A,D,40.115854958007255,-79.8381602287623,A,94.09840526497149,-68.6897905426984,82.04886696115604,141.95589812678853,D,-50.85649660024936,D,109.50999354495788,D,B,B,-194.51908685835505,0
Other,26-35,Mexico,Female,A,-148.00821461416837,A,C,0.4385302004100867,-74.70075413959223,A,44.62459116442676,-87.09293421686922,-19.522397658540626,-44.325056746487526,E,235.99359801410057,A,-92.41059006211108,D,B,E,107.34340086543976,0
Other,18-25,Other,Other,C,116.38705697375123,C,E,-23.32090417900695,71.56235464279625,C,68.19110998502211,-15.014502577922833,-30.763480364087364,-70.03545260001816,E,35.38762090871245,D,-33.328778142238455,D,C,E,-17.145591205796393,1
Other,26-35,US,Male,D,37.06662477885189,D,A,98.04185916986438,-86.39026179148715,E,-10.804893579801343,143.32233595141128,-169.98723464731196,-94.83230449312158,E,-89.00011991811392,B,-132.5992097804919,D,C,B,-116.91356561723683,0
Bisexual,18-25,UK,F,D,-39.80195359600971,C,D,68.51791045289553,-112.10685734894463,C,-146.06844115942226,101.24621140661783,214.96170583838173,34.223806464756265,D,-102.14504397724231,D,38.49362120660766,C,D,B,46.515232789209755,1
Other,51-65,US,Non-binary,D,-50.79267736791828,C,E,-169.87547544945093,16.513738692890197,E,10.620816889072476,-56.90964727398203,-114.38122732286374,-289.0380396969463,D,73.57513904715208,D,171.92324568743308,E,C,A,-64.58054890350415,0
Other,36-50,UK,Non-binary,E,145.74207401323892,A,B,-82.57152781914324,-52.47505568136811,D,212.61047500843517,57.898869725867016,-41.73448883503153,57.22376393892682,D,-236.21867996584473,D,134.44528105121356,E,E,B,-14.18822997466473,0
Other,51-65,Mexico,Female,A,31.26998948279502,A,D,19.319937577450535,-123.20788494009322,B,-141.86914949145492,-44.39987229094808,17.067091625752116,173.45647002835216,D,156.26363175061812,A,-81.9290244769536,B,B,C,-15.331728527149444,0
Homosexual,36-50,US,F,C,-133.97564874249773,B,D,0.25022268671812103,-51.765345814778016,A,22.25641981766936,91.97672389825689,185.1011068553592,-36.435006639556015,D,58.77712018814294,D,125.56443362300003,B,A,E,30.10574677777574,1
Bisexual,18-25,Brazil,Male,A,104.89435273858778,C,E,-151.87035432108337,-50.07645916981386,E,78.79845208317381,-126.61417621726233,87.77906251680598,24.458054016758854,A,57.57858802512478,B,137.6197883808513,A,E,B,-2.625534878178665,0
Heterosexual,18-25,Other,Other,A,-31.11032570945302,D,E,225.74247826641752,48.4292868000469,A,-20.381712841856388,50.96696029858974,59.414159510710284,-55.30136231115256,C,-108.53992121542753,C,20.549077251451937,C,B,B,20.561905981507287,1
Homosexual,36-50,India,Other,C,-97.33029328099103,A,E,97.22217070479672,122.06065975632343,B,-84.91068785780824,144.23904854355936,51.68861897371991,-130.11633599665828,B,-41.87919376264346,B,-70.54649494884798,E,A,A,-17.569226892529137,1
Heterosexual,18-25,China,Female,D,67.23772114693303,D,E,91.05916684774704,151.84442422934768,E,-276.82956555288075,68.40971073491178,118.239604838861,-101.08099101872496,E,-91.22533132504958,C,82.33822767422106,D,D,C,2.53679233225763,0
Homosexual,18-25,US,Male,E,117.05013351422737,E,A,-41.40849084675195,-27.87925721257296,A,54.32769607858185,18.595152905144214,1.4317173213348287,62.10133919470917,C,-86.75609219445627,B,52.40192728096932,D,B,A,36.91158229577059,1
Homosexual,26-35,Other,M,E,-93.01487127584419,A,E,-9.019358936795403,-105.0879901817827,B,-95.89271436856599,46.11313844205448,-81.7376737722965,-28.9229791139146,C,-7.884063326365311,A,3.276831354388791,B,E,C,-92.37875858824376,0
Bisexual,65+,China,M,D,10.752070624021812,A,D,9.436804234357535,90.91559211960099,E,-164.8798130431181,253.52492799704532,20.077778964777387,144.67230332452746,C,176.50427915123637,A,-77.63946832175553,E,E,E,-73.2304669791239,1
Other,26-35,UK,M,C,8.13377310590677,D,B,107.72895402525124,67.62696302257136,C,-25.513077145748852,35.66000023586232,-160.23786869165977,57.435169898395735,C,-186.9648174662109,B,-216.74299400800163,A,C,E,-24.499398753918104,1
Bisexual,18-25,India,Other,B,130.5582192129316,C,C,212.1945043871283,-19.37406251434795,E,-31.486581466365728,-43.33174820788251,-145.61590855346256,-12.167806861063633,E,154.22088119891686,E,9.265708135825133,B,C,D,-163.2020969631578,0
Heterosexual,51-65,Germany,Non-binary,C,91.20051518150319,D,D,-91.02530396069206,136.01101104065788,C,62.26993091408961,-147.4458843356759,84.5815418862259,293.5327212460802,A,-24.70860480831553,E,-29.68920903358154,C,B,C,-48.76603217747823,1
Heterosexual,36-50,US,Other,A,-40.17618807356721,B,B,-21.684171344315896,0.03869705252889798,C,101.99003297051993,-27.571211214127917,-58.37145985867416,-1.125002332059771,A,-162.1698665666343,B,7.310855752944613,D,B,D,-50.71240066745231,1
Other,36-50,Brazil,Male,E,-92.77231835526439,A,C,-149.64781010897016,-61.64040033367942,E,-131.27903804559645,65.04530942821056,71.44117857937114,11.664710798919959,A,-29.25685751389685,D,-140.32762108561266,E,C,B,-96.04259508156888,0
Homosexual,36-50,India,Non-binary,B,217.77513166403887,D,D,-30.92028921840646,61.73409001794929,C,237.17886836561473,17.126645272823406,220.21637877384754,-30.74818577240398,B,123.34746744975962,B,23.024620374860095,A,C,C,-73.5325384367861,0
Homosexual,51-65,Germany,Non-binary,C,164.615104724298,A,D,-121.05212703616178,-42.233527294769246,C,122.37761708292696,-93.35102918888977,-65.29309403851077,63.87426294605901,A,-90.72255558220992,C,-66.81467961963185,C,C,C,102.85188002571772,0
Heterosexual,26-35,Germany,Female,D,15.635451906702013,A,C,-223.34826063523815,101.09511176170807,E,-242.9394735068382,-50.440269929015955,114.03101385218494,182.94556888093857,D,107.21691402361633,A,77.11548955732505,E,C,C,56.14204634316648,1
Other,51-65,UK,Other,E,-198.73301152071258,A,A,-122.65696609386163,96.2253551513468,C,22.633898828418555,-91.90822736870143,68.96175978130792,-46.04612613741262,D,-124.87002645989094,B,12.299739427715213,B,A,C,-34.60204234559311,1
Bisexual,26-35,Brazil,F,A,-11.248878958210518,C,E,-115.51843794768561,-96.74661718533254,E,95.56809112115943,-19.611044758141503,-73.92280076989012,-38.6250019236578,D,60.78985730655872,A,87.02009483836396,B,A,A,-30.30567793663328,1
