age_range,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
65+,Asian,29.179439131548392,E,-134.2586190241737,50.995160146510585,B,119.98458626138199,D,18.7364724910703,-24.227646180656762,223.38121463030978,C,B,1
51-65,White,-95.3610274451898,B,-25.97404045751762,10.877352107718899,C,-52.60866430330498,E,-56.606089550005464,181.40622201106413,-182.18571980982273,D,D,1
26-35,Asian,-60.95926443017806,C,96.42264502433869,-94.8955709714117,A,-12.615433751699992,E,33.14550873877237,160.5730289954403,-112.61744821557822,A,D,0
51-65,Black,-39.06245668031219,A,-43.509249195644394,-65.67662193656925,A,5.815532467682694,E,83.04070949128969,144.21275880808858,12.235707290662651,D,D,1
26-35,Hispanic,31.591460084611466,D,-38.239834689755725,27.451728542863567,D,101.83808857183645,E,-54.3381885964468,-151.8619761161008,144.66619498517767,C,B,1
18-25,White,-10.383751888594757,C,-47.55291664968554,-16.71635416072796,D,-8.33972167632535,B,205.9961899945352,-25.97225431357792,13.916740053015724,A,C,1
36-50,Other,82.40720999164135,A,188.3888295530513,172.59693300378245,A,-17.687131269839902,A,44.171305907981406,-14.837744762899446,-179.3634837482298,E,B,1
26-35,Hispanic,-44.361506610394855,C,12.302420650280359,75.73768835709231,C,25.95085582104734,D,-25.947304445290563,-49.18472853889562,-75.75609165774496,B,E,1
36-50,Hispanic,8.766431990884985,D,-21.191661823921248,-135.92653778483373,E,-86.8570557867052,A,-80.07249789037783,21.078349651408253,141.80724168352558,D,C,0
36-50,Hispanic,-8.556702669760396,A,-29.422231171989647,14.29989711651087,C,107.83939876249306,B,13.902781336203631,49.25063298991393,30.13956119717765,C,B,1
18-25,Hispanic,65.10615844042475,B,119.0405132329641,66.7972842845829,B,11.513992863703837,A,-24.09709500172335,-105.58268191531069,-19.862235157030796,D,E,1
51-65,African American,74.18560453924397,C,-275.2716270484317,174.38581574878998,D,-3.607421334504931,A,23.98013182523442,-175.65734951145427,-36.008940598125676,E,D,1
65+,Asian,-10.24703723165202,C,-173.62185218166542,44.34236354763236,D,66.28711475205378,A,93.83846237735021,-132.25391399224398,90.24088188478441,E,D,0
18-25,White,85.97676317706403,A,-297.65916292990727,148.2710983687207,A,175.78155562361172,E,212.69032850279683,-21.288937204245393,0.2690830575469744,E,D,0
18-25,Other,-65.75595406973271,E,-74.0712118506903,-207.76179295634276,E,-28.147258023203975,A,-143.10055912205956,-46.943117444886326,-81.90313776212395,C,A,0
18-25,Other,134.07214134424115,A,-26.83795003347869,-1.2447198007817,D,56.98368954498003,A,-157.73491015667486,-39.655069027881595,-105.90334870582285,A,E,1
36-50,White,-16.436784159723015,C,136.05156741036743,-92.77657058569376,E,2.428874217881212,A,-1.705513492093675,16.33632428372128,-73.51372301119797,D,D,0
51-65,African American,-74.28101346920553,A,-263.34590139827606,129.08536110695567,A,-30.26435998983717,D,-40.89397036832271,6.539405325593907,36.22335789456781,C,B,1
18-25,African American,47.7414582672072,D,45.6401258598694,-1.805010251896249,D,-30.227382181671913,A,149.23411544925636,-81.76761294617795,-0.9496570085542696,E,C,0
26-35,Hispanic,-120.95539689410214,A,-8.053034136973356,51.24686593910476,D,-5.101516485029571,C,42.06748067835773,110.52245690594262,119.58781029274002,C,A,1
51-65,Other,-36.875278551011334,B,9.394938918652453,-72.7421879024521,C,29.742389681338594,E,-171.56123388510304,107.00577980163155,-65.46668619330592,C,B,1
26-35,Hispanic,125.26670899358851,E,86.62990546366024,26.060500349975168,B,66.27040073026723,C,-191.47995877169072,85.70498038767099,80.96522605682426,D,A,0
26-35,Asian,209.5398940400519,D,157.00224207849885,-130.6916179199584,A,-92.57292454945063,D,-16.037738105323626,-99.84932395639996,-5.367295194171378,A,D,1
26-35,Other,-5.930793338333727,C,-189.33824646652943,-11.051663111567441,B,-37.56543788372383,E,13.860688100312538,-4.22667535677146,104.81190326398692,D,D,0
36-50,Black,10.17360277950696,C,-18.548656934343843,-99.7637656958859,E,-70.80455610644015,E,20.985859588875137,37.34486593329922,-54.20641471910266,B,C,1
51-65,Black,-108.57212856838656,B,-28.912320426444815,-81.39996032112128,E,-67.38870238407955,E,-25.2634570702467,148.34016857480458,-90.68319625804769,A,A,0
51-65,Hispanic,-0.7049499798099798,C,31.677327426112623,174.98605456715273,A,-178.96976083574955,C,-15.461039309288344,-0.887703833337068,-219.3593150095743,D,E,1
65+,Black,15.848650266496739,D,37.62411751393606,-77.86074884115716,B,-70.79283568640629,C,113.0503283636675,114.14101808077194,-45.55657311345946,A,D,0
65+,Other,20.60469271908976,A,-178.31669193873842,-210.4688197546301,A,23.432277555119786,D,39.079887739021615,-16.819968371647924,-73.65838185136579,E,E,0
65+,Black,110.6037229919392,E,124.70560784679141,88.37406167784553,E,-94.94803289566305,A,-216.59040447321414,43.55289653424182,-122.14137163262481,E,A,0
65+,African American,197.26711303159982,E,-14.908331746221759,-12.358391420786793,B,-55.60943178419997,C,-61.8462334195382,112.32576157449485,58.262870343494875,D,E,1
65+,Hispanic,-354.8133612153648,D,-37.20380300997759,-34.958414883250086,A,241.2369997195856,D,144.298146028124,-3.446984913036736,-49.49531016782636,B,E,1
51-65,African American,-58.36478309574679,C,-18.07556900067905,-59.13938934780195,E,1.6324171184584673,D,85.4300154352385,-33.60365363860332,-8.578426158962456,E,D,1
65+,Black,-47.13266850648867,D,106.39837756955055,82.25802794238048,E,27.46881610295017,E,-36.213781509874494,299.38943821956497,197.58367739136727,D,A,1
18-25,Black,-5.214432092568487,A,-2.654549259674769,91.29827659007314,E,19.43213344050178,B,-37.50349322997257,-131.23921993926214,43.681167342521405,B,C,0
26-35,Asian,60.738619568017704,B,27.173124461892495,110.03925257018284,A,-1.0374464148171951,A,-100.14837407454098,62.56704021869462,-45.932125969107865,C,D,0
26-35,African American,-22.37716567525949,D,-47.79170916690194,67.90735263587216,C,-192.99378516416587,C,4.7423029229800555,-31.170426342050934,-27.203684329398715,C,B,1
65+,White,164.44181064951843,B,-144.56300225964006,104.04915498824099,C,-34.98841365658238,D,-67.42685270606235,-55.94388201484088,-155.9406567889946,B,A,1
18-25,Asian,-118.11096875112088,B,-103.05797187125356,-123.35350782160863,D,66.38574091740537,C,118.666112458506,168.23464532045728,-134.275354369086,A,E,0
65+,Hispanic,17.54342230153787,E,99.71205649380614,118.19589953480956,D,43.30226022345298,B,-60.14253963125047,-53.6698080154984,-17.040562076125607,E,D,0
26-35,African American,-38.056716676686534,E,-186.61034565040177,-18.693561084800827,D,37.59454847706854,A,204.45899602645397,-16.95106789725424,99.02677748587648,D,D,0
26-35,Other,5.725776861453155,C,43.36895170699191,-127.36388691862308,B,55.10332576970512,A,77.19738936233688,9.335525587713304,25.03407459149131,D,C,0
51-65,African American,-57.88442667739996,C,81.27001092784545,100.4015759248811,D,-98.55533661286498,B,-49.85994174068664,9.445161084785992,-179.13630036444667,D,B,1
51-65,Asian,78.21567061118526,A,-15.80619192558325,85.1784897215492,A,-101.43343671789337,E,-19.709716287844294,93.800038160174,-55.05293956056631,E,C,0
36-50,Black,48.36328005909935,B,89.54912682099445,16.645669829917452,A,62.88715523456159,E,-134.77287527128516,-29.886369953496704,-84.86594509560899,C,C,0
51-65,Black,-6.384894709248055,C,-68.32087420901144,117.63289981505775,E,-130.02841774769396,A,23.857730249250444,-24.484816270832436,-65.01801074745069,A,C,0
26-35,White,-0.6829028846817692,E,57.80645687993301,-2.5864024106109635,C,-13.465291157782703,B,-161.04398688767102,81.43304355428988,-13.624360304095685,E,D,0
51-65,Other,-79.5446756104632,D,53.302662578215596,-29.38386427121411,C,-223.80856512804706,D,-133.50063400835518,1.244338878181922,-108.2586468878125,C,E,0
26-35,African American,-83.06379571175944,D,91.15299924587376,-27.735461556375473,A,77.75336167302639,D,-100.56264734884368,50.47716718372378,82.55645736144729,D,B,0
18-25,African American,-39.05019269172795,E,-27.43347630613746,28.803438591607293,D,63.3050160662334,D,128.20282098196586,-7.117909498371263,-98.22132805532868,A,D,1
51-65,Asian,-38.600954865861574,B,-45.21779196851266,-44.369880755758054,D,116.18860178795785,E,-156.13389806052174,84.20888945821689,11.116227443524066,E,B,1
18-25,Other,-157.3523664944934,E,48.518712115080945,116.72972349802218,C,112.78739650552465,D,-102.41786419831978,-238.27585396678933,-26.965282976798044,A,B,0
36-50,Other,-113.55920420483994,C,-73.29195757405962,19.38766888390657,C,90.09097653049693,C,66.64331467079796,163.8843937699939,55.24924698290038,E,D,0
18-25,Other,-122.6863560794915,D,-53.78563878751932,48.31583315700741,C,8.210769728772927,D,154.54236864357193,-90.54457298153127,159.05352539400496,C,C,1
26-35,Other,-25.920314715450623,A,-166.85677329806234,-140.20481731427608,E,-95.20583188375734,D,-109.21464492159024,74.09504411525228,201.14448305427211,A,A,0
36-50,Other,5.962686619632766,E,-168.31347446805972,-39.03794419805997,C,-24.45768406543685,B,-1.3892572050278629,-39.202682002587274,29.22634197628664,C,A,0
36-50,Black,-256.391456002454,A,67.64375810364771,317.38918304329616,E,-54.22627753575344,A,-89.72197900730153,-41.10418215397455,-91.99191012969013,E,A,0
18-25,Asian,85.81056455242405,D,126.09860765159718,58.68407703584053,C,0.26633138106699494,B,82.5524933901313,-58.42094820952176,66.22859227782934,E,B,1
26-35,White,30.486268371764275,C,51.153712669412045,52.16291704430618,E,191.5274830274313,D,-135.6096207057265,228.9118342577081,-52.51415208761097,D,A,0
65+,Asian,-73.97434636450515,C,-59.36053655638538,156.59841861671578,E,26.810763994314907,D,-35.500250258988835,162.4431053372958,17.959185370700688,D,E,0
26-35,White,-142.85106767201165,B,156.7964316159482,-45.63506747755233,D,-74.62786011827043,D,150.2395613064083,-59.664428051506434,127.45866895624411,D,B,1
51-65,Black,-67.84992140051223,D,38.50760684308139,24.236100144224,E,-106.77571818431441,E,-66.29119466533379,-171.58227078337472,-322.4178595795141,D,D,0
18-25,White,72.26307503601438,B,134.31342092406504,121.84974128136466,B,7.197064408775142,E,13.720315997611227,157.931537357764,0.13116332573501652,B,D,0
36-50,Hispanic,116.69769166249075,C,147.58322091565788,159.65524961219026,C,13.34218129767237,D,56.984653342452,99.57521123964942,186.7618256076529,A,B,1
36-50,White,-7.726643254718152,C,-2.9332236992583525,37.2879833784393,A,133.73873452493686,A,97.37477072886531,-22.73901245478752,-42.24722548992658,A,D,1
51-65,Hispanic,7.729826109382282,A,173.91986892354495,-7.360839170491305,E,230.11107865967801,C,-53.50002868650531,27.02869440324458,3.4203643126431698,C,C,0
18-25,African American,-118.9835766673075,A,-217.40182922640784,-16.776969988014798,A,59.87726512104562,A,-67.22643104967837,71.22983263399057,-62.820195276866144,C,D,0
36-50,White,5.189024887715645,A,-0.4544622566765832,3.8331447299284735,C,-138.16637530327466,B,-120.9033064321551,-88.78348895789621,73.0864965966253,A,B,1
36-50,Asian,-270.4920211307366,C,-99.82172912570859,30.929430892875367,E,26.208248249766637,C,31.11478884722505,-41.049179575458155,213.80891671402534,A,D,0
36-50,African American,28.101265371161233,E,6.743337914193657,15.685766538178026,B,-26.4206774314787,C,292.67012056559173,122.10568116813272,-81.64718737714087,E,A,1
26-35,Other,-179.32835491803846,B,13.25233625001481,74.98205621521132,E,3.8772419082864165,A,64.31728796824147,49.09920782784582,85.17764182910742,B,E,1
18-25,Hispanic,-22.41772884814267,B,119.24523340169466,60.08935559810151,B,-127.78591901521119,E,-16.920020946480555,110.89533538924037,96.6997135536865,D,A,0
51-65,Other,-131.17269504392922,A,18.832702724316462,41.8587572551743,D,-158.05384806246144,B,100.2166169538491,92.7646660604718,-117.05704698510209,E,D,1
18-25,Other,106.35501737440329,D,-35.80985374869739,-21.404547842320326,D,42.1931334705527,C,109.43509702236894,58.39631264851881,-53.40924340913985,E,D,1
26-35,Hispanic,-8.860338307335576,C,-65.9775973527842,17.559042394923978,D,-35.72029766506266,E,25.215044069051245,-44.845579255420645,-69.5922614908645,A,E,1
26-35,White,186.81431783889553,E,56.450030856153624,73.16777380333266,C,234.18401221002267,D,-36.581025033818854,24.42862551447969,-87.65825168408922,B,D,0
51-65,African American,25.46358688222215,D,106.79307785310257,-76.81982253316228,B,-159.52340570970807,B,83.86928352617117,-166.69395145420955,-67.61321086655389,A,B,0
51-65,White,-176.12868429152272,D,148.81063878114497,-208.1499068634376,B,-213.99236172620357,D,-87.50857704518677,-61.312949541026704,-98.40650271085013,A,B,1
65+,Black,105.639594378025,B,95.90992500694828,118.80807132929678,E,-84.5115406091002,B,6.283481362655846,-62.12106053464589,8.990039789506636,D,E,0
18-25,Hispanic,31.7385447942343,D,127.82010912624942,95.57970021827863,B,190.18926906722834,A,106.25682112921997,-111.97518202072052,116.4971653240265,A,C,0
51-65,Black,-97.90492379781357,C,66.76728728380395,-109.1879810808316,C,-51.09875537095875,A,48.69232254146678,-122.68851324039423,23.09264644254659,C,E,1
26-35,Black,-25.06485616120208,C,47.89427808551107,-119.34616665894566,C,-164.92444194514556,B,-173.61686370123272,-127.97973524378597,-11.677116542358657,A,D,0
51-65,Black,91.79170533045729,D,39.12700262653947,-65.36549648848563,B,26.413446424228727,A,146.86528360839054,-62.354386357086575,86.22454868651155,D,E,0
36-50,White,106.56885991783567,C,-77.797229694543,-83.5358048025338,B,-61.28006602642996,E,-131.93589971394104,121.52087158439934,24.989274740789547,A,C,1
18-25,White,178.85268873234867,E,-119.41807015909241,-76.89269051467569,D,103.3035074127731,C,-19.45380594243438,-5.3556663645793074,13.832097742553504,C,A,0
36-50,White,64.50565242265044,D,11.46491047658607,147.20628956166573,C,40.705295668718584,B,-31.262559797683693,38.2039281253323,-51.968760697587726,B,D,0
18-25,Hispanic,-26.1683026855767,E,60.7179880733965,45.677097859464176,B,-116.80468024287339,A,-221.81506092602032,142.48937889333183,-103.70639509383008,D,A,0
18-25,Hispanic,26.308611904507202,D,-53.92955106528,20.944973052741602,E,8.273893501783602,D,-52.61496442429403,-54.888492337553295,82.22005654789243,A,D,1
36-50,Black,-13.053968729443396,D,206.53779023195463,22.194425482513324,D,-39.15651548111175,E,110.71746220846038,14.864441179893003,56.71090492279186,C,B,0
51-65,Hispanic,99.284469276024,C,126.52575894415988,-22.591951871020395,D,93.61851537241644,E,66.19583377036624,-21.397688151380184,-30.690552067495382,B,B,1
26-35,African American,101.46692098596826,B,-81.65489804294988,135.74413908869894,A,40.17371988114202,A,24.863150559290887,-11.170271182409493,170.8609645230487,C,E,1
51-65,Other,-130.04226756680032,A,80.16564135294543,104.94542639962867,E,176.66988162511902,E,-17.62835260858743,-126.93833339341552,152.13052504222696,A,B,1
36-50,Black,-212.92657320046393,E,4.082166998721462,21.50537646229297,C,58.947299610849115,D,44.82129062624206,-86.6146586178859,133.70482664991275,E,E,0
36-50,Asian,46.107234195461835,A,2.557240225017436,32.66385821647777,E,42.79369501431867,B,3.6445244881484644,173.81712346455797,-88.6210415963776,D,A,1
51-65,Black,-68.42123937551709,A,-90.12699889853153,98.07108273053493,D,-22.085105135392766,D,-71.35637306996543,-255.88783205425761,91.52682301411889,A,E,1
65+,Other,33.38378981139417,B,248.76677500446922,97.46856789535497,E,88.29748098232835,A,-99.12189087715345,-23.20595681320608,16.72909299121298,D,C,0
51-65,White,140.4707513798273,C,82.90777502742797,-4.5638474138292615,A,184.57123972989854,B,-18.13297063816014,-128.1661302298096,141.86753656748272,E,A,0
65+,Asian,-80.91883783244083,B,-53.12416156082037,-241.61788468268162,D,13.537311678454012,C,79.6155330977415,-261.1900329797164,210.71274485645324,A,B,0
65+,Other,92.5224934384349,B,46.34557305703913,63.65954653523232,C,-13.184524260262034,E,200.34230529450753,-95.12878666723391,62.06479333134312,A,E,1
65+,Asian,-19.173202096657466,E,245.96466288470435,139.98896626659925,A,-112.28765259412208,D,-2.1717906826211886,-16.966997417394463,45.855142533600876,E,D,0
65+,Hispanic,61.61635823370975,B,-54.41125517297167,29.651695068119537,E,-139.09357301682513,B,-110.73889477311741,27.219545274995284,28.8534355055102,B,A,1
18-25,White,177.98887059330943,A,-139.68229340713367,159.49530720540824,B,-8.472767802798401,B,-117.83418876855549,-29.580863493135002,-45.9392316320385,D,D,0
65+,African American,-87.84160705216749,B,-57.52545097509356,14.611520910296191,A,-9.695805200087715,D,-44.06500306771571,48.84352326003694,209.93313570246067,B,A,0
18-25,Asian,-26.28634330301043,E,-137.24779155984487,-67.58925132964376,C,-86.69398053645374,A,-2.4269314303930924,114.944086440936,-105.32049101829928,A,B,0
18-25,Black,174.11517343900456,C,110.569818101047,-7.549907335093713,B,-156.7073928185223,B,63.60503081342994,190.42350102592326,-24.982896141944817,D,E,0
51-65,White,-110.27688181866475,E,83.49267677533906,-106.43628477189637,B,182.08490612653654,C,-82.56752207811827,-60.74239159438504,-17.675046851017708,B,E,1
26-35,Other,-136.84333761065665,A,-43.99302406151816,231.3276288781318,E,27.038851471973096,E,-170.80570498303328,174.67342791510032,141.0251924637434,E,A,1
65+,White,-96.62007107804006,B,-13.119544058534776,41.31162461079589,E,91.18498087236372,B,65.77124521510827,40.32933240476902,139.59180396494207,D,B,0
36-50,Black,-7.334733921000498,C,167.01518322199942,-3.9440330821060856,D,-1.3147162871408518,A,114.2449439537111,21.42556758191648,75.58008072360049,A,B,1
