Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Other,Single,E,B,D,176.0230637223522,D,-163.54880654461314,6.344575183884656,C,13.37623016871412,B,226.62218597523608,B,E,-10.1960226016643,E,C,-22.900139761417954,70.17396316025221,74.33228181023445,0
F,Widowed,B,D,B,27.57226907699254,A,-163.589989435932,-245.35726582500638,D,-0.8347334349804338,C,-106.0441374131863,E,A,-157.4573607660533,E,B,90.90219207024558,-114.37023220263856,-29.191433880402666,0
Other,Widowed,B,C,A,41.02614105560978,A,-97.36598878001949,4.774324181453948,C,130.78768702971283,B,21.263154555348404,B,E,60.95528213684529,B,A,19.178160013319815,72.16670944822904,42.644031212536845,1
Non-binary,Single,A,A,B,-55.813643376325885,A,-125.2673354656703,62.36622939477775,A,-87.34756287028561,D,-89.91961407574934,E,A,148.40401979186393,B,D,-81.43589483253615,-17.058226067566935,92.56166716245447,1
Non-binary,Divorced,D,C,B,-88.10282054184262,E,-22.66644729464066,44.104961759821045,C,34.38326442824687,E,-20.266286282279932,E,D,-186.88184934756623,B,D,-4.67328918873231,-104.27032832850962,148.2266281996781,1
F,Married,E,B,C,131.8918370405167,C,147.2484999198006,58.822946459109026,E,-71.34130499665235,B,-132.3547484628263,C,B,85.12984650209975,D,B,44.28764789861508,33.00230532970389,85.50305748349668,0
F,Widowed,C,D,B,58.090797507617765,C,-94.62737724437017,-53.90889065706684,D,33.00521665991785,E,121.59040839656406,C,A,92.37519166989753,B,A,-80.81855271876347,39.091720703096385,-112.8465533742724,0
Male,Married,C,A,E,7.2992546115257335,A,57.366160001656155,-39.62941227227357,E,89.08708574450144,A,8.224485436794534,C,A,49.103602732376025,C,A,109.0197453916896,-21.358774473201088,160.34646600659906,1
M,Married,E,B,C,13.441239999898277,A,-47.83756414931315,-86.17741902688566,E,-91.86584965098464,B,-0.8690894159870467,A,D,53.507790602572555,E,A,61.94000333377625,-104.6526796265147,-100.96621301364283,0
F,Divorced,B,C,D,66.01343150358191,E,-234.5810808723023,97.37941418289675,A,-42.78613344265636,B,-22.822232493742973,E,C,75.09435064043089,A,A,106.94231030329475,-4.153844023908399,-56.13298443053475,0
Non-binary,Single,B,C,E,28.779442810398702,B,47.82616626813317,23.361002004781312,E,-49.25909556149865,B,-42.713199945843996,C,C,-38.51404813886687,C,D,111.09421984139777,207.32030864613864,-46.53941640034875,1
M,Divorced,C,E,E,170.2442993392318,C,-3.2010063217870726,-36.54581889490162,C,-13.732421321081867,C,41.481178544369904,B,D,60.66449548355571,E,E,11.194722551555744,-59.19914740070934,34.37148704076966,1
Non-binary,Married,D,A,A,-194.56453086316935,C,144.01215515053605,94.05955471438222,B,0.1618293240113268,D,22.803474316143017,D,A,-39.78036151794368,B,C,-137.87924458923231,-19.7106872660968,153.2063330584712,0
Other,Divorced,B,E,B,-210.20332627320636,A,174.32419452763904,2.9119475687357963,D,28.209346959465954,E,10.951640924493853,D,A,-27.26358243822239,D,A,118.40909957948821,16.567461262498178,-78.73440251264608,0
Other,Divorced,B,C,C,-48.17062803532579,A,124.82274977649017,-9.05111301057718,D,66.86559322643258,E,-125.26946472645339,B,D,179.82736125443031,C,A,-152.8077038994374,122.74318096599535,78.42845753810708,0
Other,Divorced,D,B,B,66.32042854880402,A,-66.79620674011582,254.9990850984455,A,-14.5040511077132,C,117.08144386634515,A,B,33.18696591593382,E,D,-145.79139681863086,155.8217610477609,162.51281285610546,0
Male,Widowed,C,D,D,-117.2206142520452,C,67.30822143385333,93.06797846420628,D,-38.188475735911084,C,-91.92297483488225,C,B,-224.45916118695425,C,C,-122.39998195240925,163.58787598711288,-26.08903497292531,1
Other,Widowed,A,C,D,-33.471208041964324,A,12.106814930700777,153.51462427337572,A,177.35512924281412,B,-308.7862801226409,B,A,-18.976532158717806,E,D,-131.98099341458868,78.2227218206554,-116.66396289482128,0
M,Married,B,C,E,-71.8061515939597,B,114.09975356805566,-137.46456388952367,E,-201.63980268198722,A,-111.74125026497568,C,D,-119.93922721289172,C,C,193.18038800347497,122.70029641257165,98.44449539718188,1
M,Single,E,A,E,-45.48402631750656,B,-46.1570701287272,-91.15508437757133,A,18.54728992678738,D,210.18140870979374,C,C,50.23216130931429,E,A,-126.35278265224605,-80.604855267445,-162.06026822907177,0
Non-binary,Single,D,B,D,265.32638313942397,C,-232.39847570572692,59.84692886584748,E,-72.88752922425054,A,10.732341386748901,B,A,0.6418426998954939,A,C,-52.69947834423536,48.3111576423619,161.52555698758292,0
Female,Widowed,E,B,D,-102.51127844990158,E,266.08185097054434,41.33005063930602,B,-52.26705134500419,B,100.64325995510441,A,E,-9.362184473660358,B,E,134.2507229635533,90.42507693623399,26.508433185627506,1
Female,Widowed,A,B,C,128.88357648267902,C,-68.38207178875419,90.68363093407348,C,-61.12616500092095,E,12.554963756842715,D,E,59.5646565559305,A,E,170.52955153186184,-94.1790041028365,54.40222753959536,0
Non-binary,Widowed,B,C,C,-26.956196462133498,C,-121.39634262963439,-25.67261131796892,B,208.66940906925242,C,-21.128695940898496,E,E,-103.48485335968964,D,A,100.90798290224011,-76.01154739063344,10.50935452331203,1
Female,Single,E,A,B,57.09084758923263,E,14.129243064577853,46.231861810277444,A,68.63996671250521,D,39.67658841805139,B,B,-32.96079236432998,E,B,-2.898510242747861,-86.49737951410738,-34.57918832620376,0
Non-binary,Widowed,D,D,B,86.8257054165059,B,10.44394018200556,61.37363670485556,B,-38.13377028904202,C,-107.27094072160523,D,B,-97.0896533087025,D,B,106.23037823938024,54.18901838597726,-14.137782621945902,1
Other,Single,E,A,C,58.19108302349498,C,36.67778514149395,-36.91869326464353,D,139.33432902384354,D,74.20926862026064,E,C,133.24606475482082,D,A,149.9268221956842,181.28310285286184,-97.0500240260754,0
Male,Single,C,A,E,73.52408381552253,B,25.52264379618261,-196.36926961116424,A,20.133835645349038,A,-37.88594842350714,B,B,-55.39770870513958,B,B,69.2491348657246,86.79175159003253,90.61885146411883,0
Female,Divorced,C,C,D,-50.410939914425335,E,1.8368357187195656,100.46385575998464,C,-2.5410559758715965,C,-132.47780392117082,A,C,-89.39316119648035,C,C,-24.2268086584059,192.0736107356604,203.9784614065781,1
Other,Widowed,B,B,B,-145.90152382805513,C,87.25972321633222,-62.42036193544172,E,-97.90909722807918,B,37.03654851023626,C,D,120.64148814428464,C,B,80.24566761221013,-22.14407832304261,-111.60452518377606,1
Non-binary,Widowed,B,D,A,-80.30529924378456,D,25.375998721559444,-20.772689829714974,C,4.583577535462945,A,-42.95344569297805,A,A,-59.07824149269313,D,B,-110.78142795554946,24.99060310215231,81.23304128797338,1
Male,Divorced,E,E,E,-41.49222164740056,A,-214.50250510112258,-82.98450588639773,C,162.43248819426614,B,7.255765811031875,C,A,-11.55723455586103,A,D,-49.15853615626174,33.78074072500545,-57.68653160485773,0
Male,Single,B,B,B,-173.382931804279,E,112.30943808996577,-50.9318440210388,B,-77.76081998149577,D,-192.08354750114484,E,C,-40.54546766621741,E,D,-50.35407109023512,0.208973379437785,-69.35020301363124,0
Female,Widowed,D,A,C,-16.261251002116772,D,10.138484300984807,-57.521473566890805,A,4.038971300644639,D,-3.0241793014931053,D,B,16.359711795721005,A,A,-140.41424748998716,-145.5143152700439,52.18373636491144,0
Male,Widowed,D,B,C,-217.39200477142612,B,88.21932635080205,-81.75745892608042,C,-49.550101457046296,A,42.43623596817449,C,B,250.59848800502397,E,B,45.32117638347029,-29.49245356232816,-135.80277150557538,1
Non-binary,Single,C,C,A,108.04935479509975,B,-49.25635254905044,35.79413759858661,D,64.82790806015389,D,-238.90996851232075,D,D,17.950145731633423,D,C,101.44590217231652,84.75430947557999,-122.53006063426481,1
M,Single,C,E,A,-0.6812713669574538,E,64.16505133917518,113.31386320344399,B,122.67585054326055,B,20.006663520244608,D,E,-152.98621681598283,E,C,-94.85781727211565,-28.590332524784646,-36.9717795844121,1
M,Divorced,C,C,B,-38.59859685090091,A,185.1758817827466,-181.95154103228373,E,-19.742055776773263,D,227.77234480666078,B,A,-54.794205034880285,C,E,-36.015654246448804,8.433041624350505,-42.350723387907124,0
M,Divorced,B,C,E,69.14797256636432,C,-24.036352645117752,49.870143180434454,E,-79.57997938761925,A,-76.3051089415538,B,E,113.50598626727366,C,C,307.9892918164836,80.67048763680046,55.44961155256621,1
F,Married,C,D,E,70.53160692042994,B,-146.14444104150687,27.628256429412506,C,-29.41527010478754,B,125.33723846798723,D,D,150.10123027610166,E,A,-124.13518381364877,-73.18949518769878,258.621374330797,0
Other,Divorced,B,A,A,2.9927025771165727,C,67.84297063598977,-66.6557165268664,C,-70.58530593573347,D,-72.65508224194978,A,E,-51.212188951387205,E,D,-67.59081327946237,50.49943702895796,77.8742876144256,0
Male,Widowed,E,D,E,0.0035305656460004934,B,-178.57665577005454,9.300740792473075,B,101.61399714342798,B,77.01662591653418,B,D,-29.15684637999627,E,C,-10.781943261324797,-15.882541325940169,30.413259335573372,1
Non-binary,Married,B,A,E,106.40877908324757,C,78.34485221744312,-120.57562751085563,E,-13.207457465645495,C,-2.920779635911006,D,D,27.732278454633896,D,E,-81.87731345037163,-159.06728247720895,70.95864702870094,0
M,Married,C,C,B,48.30197247868859,C,94.46359260543609,-78.14938488140886,E,-2.140837828585218,C,44.41370597749202,B,E,-11.27388761953408,B,D,-278.04007873693195,13.458532053342381,-172.5304097119968,0
Female,Married,C,D,C,40.15159671999152,D,31.31721193436119,-54.51320695576861,C,-10.404200026681815,D,32.91298487428994,D,D,-18.955496010144756,B,B,104.10972507857632,17.553756319447047,-14.268012006374661,1
Non-binary,Married,D,A,E,-80.28465542303343,B,8.801067261291395,25.86667992751111,C,-84.33614486114983,B,-60.993436870729624,A,A,232.72310686816274,D,A,64.07745758409345,0.9206600585633319,119.61838939363321,1
Non-binary,Widowed,A,B,C,118.05656004264355,B,161.78598003539767,82.94699292786353,E,-37.624140627232364,B,95.13117076013883,B,A,159.54842728811215,B,A,-2.7959750007475015,153.99300238516133,57.33879176734328,0
M,Married,D,D,C,36.00447989174349,E,-21.682822735435543,-12.856949649978391,E,-48.95242972887454,E,-191.9425981751562,B,D,-103.0426609541492,B,B,-12.598994452365048,24.859601870869017,44.89014954579334,1
Male,Divorced,A,D,D,-145.94293863302696,C,32.010621479870515,-50.50614574960976,A,-78.65141669473142,A,-89.9243926276023,A,D,106.30764935478938,B,A,-216.38191604038118,89.02994243660731,49.29920568832074,0
Female,Married,C,C,A,-84.67173302231504,A,165.14443617390853,125.48959400536765,E,-60.4179207263975,E,91.51053426448999,D,E,-0.4114239761230308,D,B,39.32077281178742,-8.800849964652858,56.515690672912676,1
Female,Divorced,B,C,D,-81.57920595146079,A,-6.71168963491912,16.71971354524259,C,63.58306613680169,D,-6.394422794325434,D,D,-7.160733632384794,C,C,28.663373509598213,94.32603636492554,81.68115923645807,1
M,Divorced,E,A,E,-52.08285117940024,C,-16.171835006203654,28.0494573782235,D,4.31612368167616,A,16.23770512419202,C,B,174.27126499229047,D,B,74.1095243912543,50.034874951462925,-126.63442352541506,1
Non-binary,Widowed,A,E,E,196.7298268701887,C,-100.74535360103292,-35.29544663828868,B,142.2226323064485,C,-86.96344550040462,D,E,-29.13012334297519,C,B,-4.222900330976435,-45.96844510911426,95.8738718581846,0
Female,Divorced,E,E,A,-31.870911148666885,C,12.126325274086426,-58.36464067994571,D,132.72376148717177,B,134.3621231427465,E,D,18.62800402264399,A,A,197.05942601619023,45.94951493700719,-105.33776022334098,0
Female,Divorced,E,C,A,-110.53294190412981,B,-63.25790633181223,72.49419950058383,E,51.43263724985271,C,-61.67233196188606,E,B,157.22887156919177,C,A,-64.36935635434918,-102.70605254052674,-5.707522951526803,0
Other,Widowed,D,E,D,142.35087311139606,B,127.23012876431628,-1.680493839336121,E,176.87780504874038,E,-216.39084142989128,A,C,-179.10405014526017,A,C,20.513673445009218,-22.06750417010901,148.38238263158001,0
Male,Single,A,A,C,-78.90704687856204,D,-22.746528202376833,82.25691905996592,D,95.16445411084436,C,-120.30871150233784,A,D,129.64415126104495,E,D,-162.8026765401331,-84.84600480865659,-25.71054419709603,1
F,Widowed,B,E,E,-125.50202447610614,C,220.08824426497836,106.98241075269436,E,157.40050133598874,D,-34.97031671047872,A,E,74.67370839080326,B,E,-228.11746363859186,-5.649923029153077,-143.10183827211455,0
Other,Divorced,C,A,D,91.27531585409642,E,46.73066323509719,48.82176123887299,A,-62.16798456824305,A,-61.83982026155479,C,B,-22.472800490329256,C,C,-88.04100625853083,-16.630449952234475,33.45060075701796,1
M,Married,E,A,E,144.90394315389148,E,-89.69589566316725,-143.97993008935956,C,-40.943302225072856,E,105.83848993099649,A,D,131.75533151740706,D,A,83.86588591669141,-5.715819811470137,-49.61394342212036,0
M,Single,D,E,D,-289.5922215141415,D,20.012035708320532,-31.49277470986651,C,56.672160169802886,E,97.8518496716975,A,E,37.52654666141154,D,E,37.8049423146593,-97.55527688771822,-20.26613797873626,1
Non-binary,Single,D,A,E,143.4854208679735,E,72.47293081335859,-26.512958728607334,A,-42.19546259864217,A,-101.0464009889163,B,B,-33.46779201861531,D,B,106.16108006301378,45.86645830879231,-134.4891131019542,0
F,Married,B,A,E,160.3053752165497,A,60.642532760619424,245.55173593712243,B,-51.03275078594167,C,-11.1023525343603,B,C,-82.62416888527538,C,D,-19.457013739837965,165.51429383961656,-108.64780691308131,1
Female,Widowed,A,B,C,126.94993482430314,A,-71.01378451794427,60.44665299748194,A,21.20246761149765,A,104.6269390653828,A,E,-39.634756535271265,A,D,132.1906780126052,63.81589083656925,78.5358675680253,1
F,Divorced,A,A,C,86.10232679694492,A,-113.15637622572044,-53.62672020678695,B,101.59543600686185,B,74.6974741553728,E,B,-24.331243436324744,E,E,19.978852084260605,-80.50758997419855,70.43058702939692,0
Other,Divorced,D,B,B,-120.5581391636172,C,118.69152137964352,-20.261569935915446,A,3.5961876807842943,E,33.555683505243096,E,E,-75.57093237335022,A,B,34.79691667028242,102.99438298358483,-237.65499511204854,1
Female,Divorced,E,D,B,-87.91888252306154,E,-110.36066178604091,33.79030374806687,A,-89.09014543291013,E,9.524316414149272,B,C,-45.560550595894064,D,D,84.83495477509425,-91.24639707164398,84.82048567967423,1
M,Single,B,C,E,-102.01027647513563,A,-106.96172345837438,20.733685497952713,C,-57.520939661626436,E,-119.91806419991373,E,B,26.940573406872325,B,D,-195.954607342729,-117.84881441207145,103.86698675065156,0
F,Widowed,A,D,E,-81.64092386220261,E,-142.5885232392031,-173.69609136223133,C,32.03739148150321,B,-328.89887359263787,C,B,-65.22318226199003,D,C,-9.533748182190003,-30.84918209612915,-24.028185102892696,0
Other,Divorced,B,D,A,-16.649792319623703,C,8.159976219435338,-2.7437785266205927,C,-23.000316882171198,B,-234.1781330922517,E,E,54.77897873225233,B,A,111.8501438178521,-40.63879947808527,90.91370253364353,1
Non-binary,Widowed,E,E,D,3.6482149676225357,C,-1.7414326801247906,2.3843904248324215,B,58.94264020327146,C,130.20189331541522,E,A,104.26224172357246,A,C,128.2285789460414,16.634574350346572,-19.38723542437482,1
Other,Single,A,E,A,-42.06997342490603,E,-39.3776188098837,-9.631777508439713,B,140.2583799611084,A,126.01067912927368,A,D,7.011392449101744,A,A,-55.54651163868826,-24.15313220326705,46.34506418924747,0
M,Divorced,C,C,B,-52.15074653891243,C,-86.15580063819536,56.47847266435656,A,-173.18233302696817,C,-43.222489371880314,A,C,-88.45508407906362,D,E,9.387458738310162,-162.1971572183345,98.05401094083338,1
Male,Widowed,A,D,E,-121.18274941208465,B,-69.46753398413553,43.34476569775247,C,92.1251980777139,B,-19.88800240374671,A,A,-60.80591916997206,B,D,-44.739962875092374,-110.83723368139331,133.28892619051538,1
Non-binary,Divorced,C,B,C,-97.57289446574264,C,-83.802145029663,-49.74671037546414,E,-78.94173903929989,E,-96.24331037616481,D,D,42.3414264323397,B,B,43.910966314385334,-71.68632573656694,-78.29988667738206,0
F,Widowed,E,A,A,-54.11458214813886,B,-14.980042384260534,380.3595006108723,C,-129.22388081488103,E,-54.53524733613641,A,D,47.84466536125442,C,B,52.4220087397103,-191.69355023272482,84.43186000570482,0
Female,Single,C,E,E,44.098480278936876,C,18.4676812837932,224.99960852626674,E,-18.154286140244,D,86.12769699522242,E,A,-100.98368734744663,A,D,-65.86370831127132,-44.204762774005644,-126.90467337199345,0
Male,Married,B,E,B,-8.230976803137677,B,32.022721294237265,63.68117805727065,A,-121.98601913019363,A,-39.60674447150709,A,D,-22.981927141070912,E,E,-118.34870282132175,61.42466371596931,85.97558870365168,1
Non-binary,Widowed,C,B,B,-262.98728639020146,E,170.70433952816796,-77.89586562414434,D,122.92752391285885,E,-87.01372629738955,D,B,-132.86373709213223,E,E,2.9273299626993508,-44.80002362275114,-46.94426389285614,0
M,Divorced,D,A,A,60.50615788450809,E,-54.51440685575216,77.88244916889352,D,120.36103667666316,C,-103.40539673671844,E,B,20.56328433236251,C,D,8.47861103044059,0.8712448286701115,-10.40280331660108,0
Male,Widowed,C,D,C,-27.315220919360243,C,163.99846702745694,-82.8427555345645,A,-25.217887440821375,E,-72.02919085364023,D,E,-74.5796172598543,E,A,-33.49779816196386,-42.74093006254604,-16.956962920673433,1
F,Married,C,D,B,100.70113612369855,D,30.656484674421016,-232.72005371812932,A,172.0103625641223,C,92.05758391914645,A,E,-86.22329283042386,C,A,-76.92849616572252,-31.64692895851341,255.9492241028218,0
Non-binary,Married,C,B,E,113.49891049057706,A,17.421963707596202,-30.23263563103481,D,-91.88775507879984,B,-18.961847780269128,E,E,73.63028582998132,A,D,-9.143984465129988,61.23266367179917,87.7487513081133,0
Male,Widowed,D,D,A,14.751766556464613,C,-12.578684388215516,133.39674575452437,D,154.92579846362636,C,-160.95808907811283,D,A,106.26385825764287,E,B,23.187867737903233,47.282684063303584,-1.7208867546460327,1
Other,Single,A,C,D,52.20354822183273,A,12.654614758414723,112.65515568242834,A,-121.88891822041424,D,123.58911859677765,B,D,48.144519509243295,A,B,55.15367408254782,7.777773194664261,107.15708782850257,0
Female,Divorced,B,A,A,-108.45080450995358,C,-4.729943800733208,-147.30415092186885,B,-100.79757352252356,A,-51.91231354572461,B,C,-10.444570196183149,C,D,86.9297266241014,-22.170514601479805,-21.351927352552234,0
Non-binary,Widowed,E,B,D,-86.05194985021119,D,-151.07407928131994,-67.88313279815442,A,-67.33186980987286,B,-133.08392626209067,D,B,-41.603169608149614,E,B,37.00554584820036,21.94042212848336,121.12846397583054,0
F,Widowed,D,B,B,-68.82237637865394,A,-120.31971964276231,155.94005296611803,A,33.223909927901616,E,-116.9675193821123,A,C,-91.26440107364434,B,B,-253.4493655978217,-73.2190904884202,-0.37322736243548943,1
