orientation,age_group,age,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Homosexual,26-35,79,Asian,-13.687698529947214,B,D,A,10.903214040724588,53.75738874300394,D,-108.18366957006158,C,C,-36.862779019201014,110.67576732514628,71.1082030597805,E,-12.97326509989936,C,D,1
Other,36-50,74,African American,38.652682007741646,D,C,E,-87.99895566713552,50.36075269659499,C,-139.03957050603077,B,D,19.94898910286244,-95.83636825308758,1.000511343338359,C,-79.89612488102999,C,E,1
Bisexual,18-25,56,Asian,-41.39638080185581,A,E,D,42.528910892859,6.557887262635274,D,213.44853273738224,C,D,55.071151888550965,1.9915032546823692,-53.374863187736864,E,-56.73318707025435,E,A,0
Other,26-35,73,Black,-170.69918001912765,B,C,D,180.13395408876113,19.265674584239488,E,-115.58406438865636,C,B,-74.65228003596137,-66.5539414981843,36.19785514101746,A,-81.94460388301064,E,B,1
Other,26-35,42,Other,-56.15545996588703,E,D,B,18.45421285238797,-32.02357066733888,A,-61.24349349194996,A,A,-0.6109221312400965,85.02739799694476,-148.0935189951747,E,-70.69487404387267,B,A,0
Bisexual,18-25,68,Other,-80.401190269242,D,C,E,84.60510272641889,145.02005680811263,D,-102.3961260579721,C,E,35.961369931052275,-12.443109957214608,-60.726610054881334,B,14.805869363187263,E,D,1
Heterosexual,51-65,99,Asian,27.932778536922047,A,E,B,110.66184769154088,-124.7301921571828,D,-11.641210641079972,A,A,11.694899294892243,19.79162658847292,12.078858389725221,A,110.11557138739256,B,B,0
Bisexual,36-50,68,Asian,-43.193632496580456,A,D,D,16.01094171682253,-262.2465985662044,B,-14.149319535953692,B,B,85.35365084644376,97.7283943675602,21.23109785684194,B,-124.46604069935128,E,A,0
Bisexual,36-50,42,Hispanic,92.68076094739163,D,B,C,3.9777854429636106,125.98092626855588,D,37.193365737676466,B,C,21.59332366551321,135.8853195884723,-10.503910757224642,C,-33.107405401088464,B,D,1
Other,65+,75,Black,86.51754678916362,B,D,A,-34.80436631678257,-166.57652560191138,D,-70.9896456151595,C,E,-11.973320758998756,-79.18767071254211,106.12872046643318,E,-24.37490420078983,B,A,0
Bisexual,36-50,41,Hispanic,-108.03257000590231,C,E,D,3.249025112424569,29.09687671657978,E,-88.07040952450942,A,D,33.930930713745326,-232.82763985907843,193.53690310352587,B,-231.99948058953638,E,D,1
Heterosexual,26-35,33,White,82.76326776238727,B,C,D,-165.9450784035511,144.98215250191387,D,-173.91637373007453,D,B,83.07854107244628,48.67063871089144,-298.611414707545,C,58.90868131953352,B,C,0
Other,51-65,85,Other,-30.486378315557662,E,E,D,-28.826568806227087,60.58046367810241,D,-93.62408819017686,D,B,-58.10337582390144,178.91315847916056,-100.07694929492021,A,144.69370917648345,B,B,1
Bisexual,36-50,49,Black,17.791300446620408,B,C,E,18.6707536546298,-11.883334915640347,D,-99.13612035462388,B,A,-125.18121195241993,123.78846928699751,-76.33139494764109,C,-104.20139993500055,B,E,1
Other,18-25,85,Other,-99.08489460424286,B,D,D,62.18096814180948,-40.08871876371357,B,-36.53849947809309,D,C,154.7887524972427,-77.88095144868548,-196.73571050669702,A,109.26847974711367,C,C,0
Heterosexual,65+,76,White,62.167686304816314,C,A,E,-53.953500652626595,-48.94766746776772,A,-210.03528265043715,A,A,-8.32845341688571,112.98705185197926,-118.5779216382401,B,10.334034520507343,D,B,1
Other,18-25,79,White,114.92099372957163,A,D,C,-10.90663837644046,-73.49285336304399,B,142.3011930834922,C,C,-189.65803608326186,-136.40327463788873,55.883711463973654,B,-68.35321843806574,B,C,1
Other,26-35,36,Black,-32.690053556905546,B,E,D,168.13981796365493,-101.3141693033215,B,-162.11125704465817,E,B,51.52394440865211,-149.57703197064467,-132.63568106915932,D,-4.04085467283993,A,D,0
Other,51-65,45,White,-72.76338341995603,B,E,E,147.84413630886007,-193.16666533845708,D,69.79883169660455,A,A,-53.28456200198143,14.501038355755972,151.69509113560824,E,-128.00007279488423,B,A,0
Other,36-50,23,Other,157.87511365305326,A,C,C,219.85175801807492,31.178141601364196,C,16.73008926762953,A,C,82.14601026864923,-156.19587710817228,-99.78645191368122,E,70.76891419305844,C,A,1
Other,26-35,62,Black,-156.5154129695749,A,C,D,-58.631275471192815,135.88419606495572,E,70.8391802497556,C,B,100.54185645309974,-99.7285381220434,-13.371742871461631,C,11.92903226502186,D,E,1
Homosexual,36-50,91,Asian,-26.617472219513193,C,B,C,29.54580513813287,8.431524861507668,E,26.225093459820215,E,C,51.27345631598607,83.56471764358946,136.76878613566151,D,-44.464029523416464,B,D,0
Bisexual,26-35,59,Hispanic,29.156832175070598,D,A,C,-15.628908475334827,-27.020660145883358,B,-19.822582986754004,D,D,-56.62165832299024,156.08105635378223,2.164245354520715,B,89.60579794920822,D,E,0
Other,18-25,42,Other,70.09858415357044,E,A,E,-27.793516827335996,-112.86943449935238,C,-48.07898696309205,C,C,-8.857831157732168,-24.364271169361395,-88.01714079483271,E,244.20661124262386,C,B,0
Heterosexual,65+,77,Hispanic,23.63351178387427,E,B,E,78.8457707828771,151.69613708797957,C,-128.26427100026717,E,A,99.02718255117084,75.7454950365849,-129.83260061040883,B,-164.03093029193843,B,E,0
Heterosexual,65+,20,African American,-41.84669167876061,E,D,E,64.99356022069436,-144.57545475560903,C,6.4385416267663,E,A,-57.04623077281342,-5.504861773911129,194.58289341892518,B,-32.06209260537715,E,C,0
Heterosexual,36-50,57,White,16.942322400128244,C,A,C,38.731121257515895,-59.6209869887111,D,-59.77814804875473,A,D,-63.48136539342527,-13.620236397191574,-97.32252447914522,B,-21.449739296899615,B,D,0
Other,51-65,80,Other,88.45623198610666,D,C,B,80.80182531445608,-5.735287138303689,B,-16.190798747769016,D,C,-139.69941181170503,-125.03711817795313,119.54048484576533,E,92.54975236778084,A,B,0
Bisexual,36-50,75,Other,95.56805043355328,B,E,E,-45.68457447472426,-95.39162700848416,C,-212.9375402591713,A,C,41.345131115211096,-13.636480503834672,-80.58717845829419,A,157.70363305140498,A,E,1
Other,65+,18,Other,15.49444616253409,E,A,E,-19.19817106572226,190.00850836378888,D,151.54616001869107,C,C,50.846431100934794,144.00840442078274,-122.30622465386789,E,17.19388150237029,C,A,1
Heterosexual,26-35,95,Asian,33.80745887090433,C,C,C,132.0917484937323,24.481384596970926,D,78.85517963839173,C,C,110.42705940539102,-93.04842331218255,27.690120878881995,D,-56.45182101667494,A,C,1
Homosexual,26-35,97,Other,-19.523322421535063,E,C,A,-41.218212364584176,164.27222923756335,E,-10.815055085552864,B,C,-18.197433274586583,122.43994369439919,-180.9371844372838,C,-59.609271860844416,A,D,1
Bisexual,51-65,61,Other,111.19828578120499,B,C,A,-31.99041345358593,76.52705376466395,B,-53.20187576142342,E,D,-65.6102562749005,-54.68411001886382,-194.38273696873256,D,-77.0632350833681,C,B,1
Homosexual,18-25,47,White,4.842988067291001,D,D,C,3.8812241602753255,-38.92338974087386,A,-121.90841029161321,D,B,41.59770217556013,87.00730392145898,62.931117766116216,E,-9.203008793521883,B,D,1
Heterosexual,26-35,80,White,76.20104219159552,D,C,B,22.74684017363951,43.704857919260036,E,18.04506319746267,B,B,53.333482706257705,41.4230738894341,-138.51275417589045,A,-25.95303776952404,A,B,0
Heterosexual,65+,58,Black,-316.07289916826306,A,D,A,-17.044408035324228,80.80933069851902,B,119.61385141031597,C,B,95.23344661006603,-52.7408454217391,-78.80610900797285,C,-44.654933711570536,B,B,1
Homosexual,65+,62,Other,-198.01755254301963,E,A,E,177.47522639305396,-63.550500551821976,B,90.59506291402786,B,A,89.76984336256534,56.532307041471064,-10.853986226152417,E,32.73936594464992,B,A,1
Homosexual,65+,93,Asian,-45.44563254712204,B,B,B,-26.979341752638064,236.30263656791928,C,-28.16299242186248,A,E,-33.66993925116504,88.82349986187988,-67.03210397016586,D,-117.58164844131164,D,C,0
Homosexual,65+,31,Black,210.86044833987594,C,E,C,51.612891789957104,-20.83085892263107,A,31.588079864977537,C,A,-181.29304447590462,-49.722982634563955,-110.45150553767051,D,-31.585664181616675,D,D,0
Heterosexual,65+,92,Other,70.0687713469889,C,A,A,-135.09506842869553,169.53988237398747,A,-202.74243064821968,B,D,-19.82417872217069,-105.0230796881727,-185.5405666553057,B,264.777335754964,D,A,0
Heterosexual,51-65,32,African American,-118.7302056442613,B,C,D,-35.66804191130499,95.27432620070797,A,-61.26805163837156,A,A,-160.06147291939058,46.84193699214087,-94.78323379449039,D,30.103401955474585,C,A,0
Homosexual,51-65,47,African American,-67.88285730619641,E,B,B,-64.10953705220741,118.33977929010742,C,116.79588542543425,D,E,97.17794078280042,51.39634141851286,-26.22329981141175,A,18.625838727385506,A,C,1
Homosexual,36-50,20,White,26.701007117056314,B,C,C,26.672454878570456,18.745971084452286,B,113.11542534731409,D,E,-181.2532209191656,111.45845066041645,-214.04987987977015,E,-23.405518198622282,A,B,0
Bisexual,65+,47,White,95.45332280169222,D,E,C,235.21455244089603,399.9465224734273,A,159.09555842322735,E,D,20.06260432790395,-98.51612031788893,-156.0033716045208,C,47.004276262669315,D,B,0
Other,65+,45,Black,22.642815007577116,C,D,A,-20.737631320389998,-218.33179055862487,D,-225.37075694525407,C,D,33.25120948427691,94.21967693145025,116.10858906970611,E,18.030445599717986,B,B,0
Other,65+,51,Black,-31.094263224362205,A,E,E,63.85155455455468,-34.66399052734938,E,-104.36395125270698,D,D,-83.25346481281906,46.195602970128625,4.575699066508646,C,-236.47111273737664,D,C,1
Heterosexual,65+,24,Other,-138.54780596037403,B,B,A,-30.391936673614477,-146.35191521063686,B,93.12072017554536,C,D,10.950287361695649,230.49470528867246,70.78577511600534,E,-33.336788356931855,D,E,0
Homosexual,26-35,30,Black,29.39174709833691,C,E,C,94.26921177399794,321.5189126874396,B,-77.63210076404444,D,B,136.6137977476794,58.20482546937574,-214.28497700933,B,50.5202119946167,D,B,1
Homosexual,18-25,18,Other,-75.33079634338206,E,B,D,105.72683805786065,71.76858389668064,E,-68.97265045376152,C,C,1.4874281799646354,-96.42819088746768,16.556089390948685,A,92.46800333129251,D,A,1
Other,65+,61,White,2.000152974514158,C,C,B,-28.808120961013383,3.7998718184623215,A,47.23146571540534,E,D,19.545458890773997,-39.437310750306,134.6143628695021,E,122.45435998955163,A,E,0
Bisexual,65+,45,Asian,34.21133922888565,A,E,E,-83.80351468135389,65.95975918259765,A,24.93504707286443,C,B,2.3714450822616,18.851028452120715,-153.6195213303753,C,44.948683566574026,A,C,1
Homosexual,36-50,65,Hispanic,5.479185029610161,D,A,D,11.58986781591539,-49.17225382707503,D,-1.8960108152825343,D,D,125.74460236913758,142.70194358447367,120.91787752228194,A,48.91765715189532,C,D,0
Heterosexual,51-65,41,Black,113.94105892503208,C,D,A,-53.95393611109521,54.11806713310317,D,26.27167362553932,D,E,60.64488278880605,-14.924951543010934,143.8753647633253,D,-43.4180914678141,A,E,1
Homosexual,51-65,76,Other,-27.62913011282252,D,E,A,-8.641791562814992,110.44437530671993,C,-84.73523411971726,D,B,106.72063724654417,76.90789493539066,-101.49453875569341,E,-67.89008298154809,C,C,0
Other,18-25,68,Hispanic,162.5516722188142,A,C,E,-123.25586783528546,-53.18027254006196,B,97.11331720532571,D,C,-10.933495022015617,94.15611938737112,82.13217480118401,D,61.63797257811833,C,E,1
Homosexual,26-35,56,Black,42.76714703411594,E,E,C,57.01103373154488,156.3015605251368,E,-34.756284496557264,D,D,-138.79793178968131,154.42525401904743,51.151694225981196,B,1.3117763415574561,A,A,1
Other,36-50,40,Black,-35.58732437568632,E,B,A,111.87330287866617,110.29551117323102,A,77.54725507880421,E,E,-30.19992314381727,42.583472561947225,-127.36589755388337,A,-123.30259720126105,A,D,0
Homosexual,36-50,77,Asian,378.55171501642,B,C,B,-178.32685064749782,128.3587099597706,C,31.835698586157363,B,A,-3.5732342429625588,-105.85975539157073,223.23088148658283,B,-80.19691405237394,A,C,1
Homosexual,18-25,68,Hispanic,-104.86707263526385,D,C,E,-37.30040959997254,113.68191592213172,C,69.67459351952395,C,E,164.12033565975398,-62.79278175403095,-126.6928878840843,E,103.51453059023402,E,D,1
Homosexual,65+,89,White,5.782318243566944,A,B,E,59.90381122065935,79.90385128075302,E,-1.0625011110422253,B,E,-129.11040085952726,154.76531502900392,-13.042603541631944,B,51.225962389179905,C,D,0
Bisexual,51-65,92,Other,-10.49417887912879,C,D,D,25.9402668751701,34.36339231869132,B,-154.0578180528865,B,C,-109.72254004672537,132.04174267011888,-36.60955500493751,B,-6.448550542632589,D,B,0
Bisexual,51-65,22,White,123.28370468188533,A,A,B,-57.17605822874721,271.9812614266794,B,-88.17281619691522,C,B,172.07494559115096,47.21669868136116,30.21892935026809,B,-50.72038837776548,E,C,1
Homosexual,18-25,62,Black,-132.95885942836256,A,E,B,-94.80020852988308,-46.93857460353004,A,59.96410685296095,B,B,-53.27898980874026,-13.853963819394444,70.76733039446886,A,47.7062946410585,A,A,0
Other,65+,22,Other,-214.60217690385272,E,E,D,65.34603025492667,15.42847341085784,E,138.68805486048706,B,E,75.5412136584184,-128.05745862645023,-123.23223656015551,B,-161.04286511962718,D,E,0
Other,26-35,68,African American,41.692149708808174,B,B,B,-10.015115816288436,67.13963311676173,C,-149.8836928715045,D,E,-16.913023779868595,191.10965580190523,78.29199004227118,A,59.682388519944794,E,C,1
Bisexual,51-65,41,African American,194.0912722406484,D,C,D,-9.17276379480197,114.26182475094606,C,-75.27168315403023,E,B,154.59027261513444,-147.99885916975896,-93.90532033542345,C,183.32358538908096,D,C,1
Other,18-25,62,African American,98.9195241281069,B,B,E,27.53566635242075,-66.46965032252406,B,-116.48921994903223,D,E,-7.510574661483806,-0.36241766070959447,-1.8316674112164841,A,118.90283737498967,C,B,0
Homosexual,26-35,97,Black,-42.3616306514189,B,A,B,-55.11309226675749,61.517794281195904,C,-86.58891173524378,D,C,55.04244895941931,-77.60592272150583,-99.42519626922379,B,-45.90299525993438,A,D,0
Bisexual,26-35,64,White,-269.74481897872676,D,C,A,24.733246887213557,109.58707283589398,C,25.95363042307338,C,D,-0.4060673108641671,186.56794632120602,-51.1393485142917,E,28.326024834725988,E,E,1
Homosexual,26-35,63,Asian,53.8402792040228,B,D,C,2.2921413653309997,27.809463840758998,A,128.59735651114116,C,C,-139.50068413305812,43.64038951306962,19.0991374550697,A,-127.8727098700943,D,A,0
Other,65+,38,Asian,77.05560138826506,A,B,B,41.29602280245861,-60.05102174456335,E,144.66642123246933,C,A,-81.08807788668265,24.653030023881115,-12.666146747170407,C,127.11417578217767,A,D,0
Other,18-25,32,Hispanic,-195.7834473819408,E,A,E,-187.7182853907743,3.834638317816373,A,-41.30720864432601,A,C,30.323037415919075,-16.274235551371113,157.1565758045548,D,-51.47417536581119,A,A,0
Other,51-65,24,Asian,-44.148064792680806,E,D,A,68.78933364688305,53.625983569269195,D,11.286729514405495,A,D,115.90971180902108,75.26636299353467,-313.2659338514132,A,-18.538258557273856,D,D,0
Other,51-65,61,African American,12.962582734828615,A,E,E,37.63006429020209,119.72607964855413,B,-37.48589938201744,A,E,-141.27508460775007,25.970038583190057,-87.34093103947033,E,-24.95869735587471,C,D,0
Other,26-35,51,Hispanic,-93.23910439479775,A,C,C,-82.4475660445882,-53.72668501157231,E,-51.60420487291899,B,E,6.4658440049124755,-104.00929807486261,214.09822024494022,A,120.10332177429576,C,B,1
Heterosexual,65+,96,White,50.32332521260757,D,E,D,-34.053580629325744,63.99495947534098,A,80.04122260893872,E,D,-155.3837944351214,110.43899381354485,151.3860528468876,B,-20.60328157366226,B,D,0
Homosexual,18-25,42,African American,3.449796966172302,C,A,B,-48.85223401254232,-25.33338417393245,A,43.114322128923426,E,E,35.306275806973936,64.21071283230759,-23.03844635422181,A,-25.18891594240126,E,E,1
Other,18-25,68,Black,-79.3665869857038,E,A,C,10.052020407819588,-82.35324624333813,E,-2.842123213831042,A,B,-74.0152634406586,-32.50885327670587,-19.518067614027544,C,43.09232918675467,D,C,0
Homosexual,18-25,25,Asian,102.20405121074165,A,A,B,-73.38701432398676,-68.16727838873716,C,-6.7063971987063775,B,B,-139.56281817222467,-119.57764216448608,111.72658936118991,B,-17.36614564502609,E,A,1
Bisexual,51-65,92,Other,178.79379818315468,A,D,C,41.78760559667363,-79.74870829183253,D,31.558613733541723,D,B,58.915061976017135,49.683206908194826,144.62577333641556,C,-13.785717896124067,E,D,0
Other,26-35,66,Black,-122.38570034981826,B,E,B,-49.95053757312707,-3.6606292931505378,A,-19.275560113800804,D,A,-36.75329869777476,39.54798911800858,-116.79108477003723,E,-97.52091078316218,C,C,0
Bisexual,65+,46,Other,86.15337160596617,C,B,B,71.05051737470555,40.739400070048085,C,-164.52075863348364,E,B,-35.176888913464836,-143.02005519653747,14.241896401684803,D,-165.55459946728809,B,A,1
Homosexual,36-50,76,Asian,32.657778460819635,E,C,B,150.36421767110454,117.44558335031421,E,70.72101047177824,A,D,-42.82648176230031,-112.63158620507734,-4.440186376685283,B,-233.07237140221196,B,C,1
Other,26-35,61,Asian,-50.874290057536086,B,A,C,44.35058357061484,19.42258500292259,D,-100.10584866417014,A,D,-46.01210676318793,-86.88574961971554,168.97734731755477,B,-192.9779812119565,B,A,1
Other,36-50,35,Hispanic,-127.29765980991314,C,E,A,20.420172228698867,13.251249055163717,A,5.97963691424985,B,E,10.232902107391133,87.40124225071307,-48.82250467183498,B,-68.55701983039067,C,B,0
Homosexual,65+,67,Asian,94.25642899886621,B,D,E,288.803109237963,83.84184374954013,D,154.17325596188763,A,A,20.22179418998496,78.81412753502313,146.39448378781435,B,-18.252552543011365,E,E,0
Other,18-25,45,White,-108.47591950281571,A,B,D,-21.291231639581508,11.339406522037196,A,-76.80771678117681,C,D,-82.32823607260266,-96.93923430162542,-138.93867857613037,C,-51.91020534816928,A,E,1
Bisexual,26-35,18,Black,-170.2900688804202,B,B,E,-99.27444283944173,9.680195612423487,C,-2.7487679686494775,D,B,-120.75387323939908,-105.74663672544533,53.40836720437522,A,-19.018025190291453,A,A,1
Heterosexual,18-25,49,White,21.983766805178718,B,C,A,-5.885179624363487,73.82995275174683,E,55.962168323176606,A,C,-36.3903598240127,45.49771427275201,37.20649559292071,A,35.7338279393985,D,A,1
Other,18-25,21,White,-17.439405614746953,C,E,C,44.17276924190262,31.371535454869147,E,186.71412296357565,D,B,31.9172216649805,-19.769365806290633,61.76648019146286,A,-85.0147939052007,E,E,1
Heterosexual,18-25,27,White,-88.85183234853606,C,A,B,177.57293855030616,-75.35273254180427,B,39.93669908434544,D,A,156.19316246381757,120.63808213965895,27.96623028881957,A,-32.64529753165472,E,E,0
Other,26-35,32,African American,104.07644648535137,E,E,B,-194.09010139225384,12.446591470304691,C,19.106146574120046,A,E,77.47705877555217,143.4892410301194,13.640199634129047,A,-82.35537372078895,B,D,1
Heterosexual,51-65,51,Hispanic,39.782692853546756,A,D,A,143.72220951071367,-126.53502775692944,B,-95.50468146958967,A,A,141.63405327568,-156.1616255006762,28.150088207301483,E,90.02417372823392,A,C,1
Other,26-35,41,African American,49.358668507739864,D,D,E,-109.89954577180536,-14.352612661969083,C,-24.860320097740278,A,A,141.16985213988193,33.283309433606384,-126.89514107066664,A,-48.1800001120759,A,C,1
Bisexual,65+,26,White,-183.34921631123652,B,B,D,137.2130779665685,107.27366670700845,C,38.07117055771745,B,A,114.42507536458612,-5.237784695488942,134.75454423757253,B,86.64646138038434,A,D,1
