Gender,religious_affiliation,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Male,Buddhist,Other,-175.7690408107876,73.60740242804351,D,A,E,B,A,B,-66.78086608215551,B,202.13425844679688,D,A,-23.551103259422497,52.13602710356633,-94.20554765208142,E,1
Male,Christian,White,-9.420775170687016,58.55489682903258,C,A,B,C,E,C,116.72213932712138,D,-127.3277811878942,C,D,-225.52101692610535,-131.0424557222213,58.705170121163476,D,1
Non-binary,Christian,Asian,-47.055656311859565,54.54616146579935,E,D,B,C,C,A,83.98136130010519,B,-98.97377010853526,B,E,150.22045624641308,-25.043899946278277,-31.16615083091685,C,1
Male,Hindu,Other,-155.5635671134869,134.6607643375121,C,A,C,B,A,A,-102.70050555481419,A,55.930070430121035,E,A,-87.94780500347902,169.96442120539632,-90.34966892853458,E,0
F,Christian,White,-12.283643481060388,-15.583967505056656,A,C,E,A,C,D,112.5426127250712,D,-14.090266247497885,B,D,51.469850845775966,-60.53626033286953,-163.5657475399825,D,1
Female,Jewish,Other,-6.475821191641448,-63.32036199840152,D,A,B,B,C,D,138.1226804757184,C,145.31923388031547,E,A,-6.277603695014037,-14.641168008383854,91.39235353505468,A,0
Non-binary,Christian,Asian,-68.25242639511632,-5.843770825661397,E,D,E,A,E,B,-43.76648512135346,D,-11.32283254315162,A,A,-0.9481750152947989,-3.628754295996353,37.71848566602732,D,1
Male,Buddhist,Other,94.81897456854391,37.457557389825354,D,E,A,D,B,E,-6.555932541949428,A,-173.35283212053915,D,A,-116.26260117277081,41.48108562500249,-159.57806774925527,C,0
M,Christian,White,160.71965411933078,-94.71631360661179,D,D,C,E,C,E,221.9559392228192,D,-145.31846484416883,C,E,40.866136686919255,-110.49214634161264,25.020021464401005,C,0
Female,Muslim,White,76.60980567626609,36.36004380304935,B,D,C,D,A,D,-97.44301072072031,D,22.694367051981832,A,D,232.5478169985159,-104.6246386246736,-126.54468241216621,E,0
Female,Hindu,Other,-105.55335024887079,108.3566445798257,C,E,E,C,E,B,72.8179609041383,B,-74.04671775732348,D,A,-9.915809160696961,26.675851896662795,-64.51516822715234,D,0
Male,Other,Asian,86.80872383523413,87.38749266903673,C,A,A,A,E,A,-68.49797568639764,A,-88.05464813523683,A,C,123.6871929188043,72.33626723062095,-10.698356838723583,A,1
Other,Buddhist,Black,37.392333236221575,-192.09883446796766,A,B,B,B,D,D,160.13600031701776,C,-105.25993330436366,E,D,77.40728316877787,218.3732598816122,91.75530598699382,E,0
Other,Christian,Hispanic,168.89060006835902,144.55198572028957,C,A,B,D,A,C,143.02199976563895,B,-35.17634723508647,B,C,-39.555921492312024,40.42850644154127,-9.30750981129867,A,1
F,Other,Asian,155.84074405392732,44.36651015685276,D,D,C,C,D,D,-233.4897875564429,C,26.040496691599895,B,B,122.94314938219554,10.994726877574545,137.64022342156542,B,1
Non-binary,Hindu,Other,-44.45557424512086,91.31025139914183,E,C,B,E,E,B,32.48444990892113,B,111.42282785993834,A,D,6.2307015302407205,228.3605474725578,66.5463132448469,A,1
M,None,African American,21.62551404627027,-57.89888248982532,D,A,D,C,D,A,-139.80300692750507,E,132.66713497969945,B,E,69.5120799315697,35.955607695066675,-98.932019841415,E,0
Male,Christian,African American,-11.194568339504414,62.16607162815657,B,B,A,B,C,C,-147.19411562519775,D,34.55102913826283,D,C,4.162505586528665,38.989387431947904,211.44299155477415,C,0
F,None,Hispanic,74.79840761761601,-161.55107982091178,D,B,B,E,E,D,73.31749089914086,E,-135.02077827679702,A,E,-93.85135709821157,34.534980755099056,77.09940190480526,A,1
Male,Christian,Other,86.84465619085186,124.42461617067775,E,C,E,E,D,C,-38.85021322871688,A,9.221717746334292,E,A,22.1069369051839,-66.40069376761201,58.391595979233124,C,0
Non-binary,Other,Other,81.97614564857045,35.51455359098313,C,A,A,D,B,B,144.2667554792921,D,117.69027176433549,D,E,74.92790060606158,-45.016383563141964,-95.56158763712375,C,1
M,Christian,Asian,-103.28620278056245,105.30294791399699,D,B,C,C,C,C,93.77864183899335,C,146.76870857713521,B,E,57.85180484801232,58.1864708703867,-29.34636001711135,E,0
Other,Hindu,Hispanic,67.86592609129991,22.14908820568525,C,B,B,D,B,C,-17.252468990053544,A,73.65672787415565,C,B,-153.83185134028764,136.17068462404805,68.7538934736686,B,1
Male,Other,African American,-66.12793683014043,95.5073704160482,D,B,D,E,A,B,112.02678690969017,B,7.930270686441286,E,C,-46.664347696682356,-128.34161139669177,86.25906904395785,D,1
Other,Buddhist,Black,239.30539913697518,-88.27253119770104,B,B,C,B,E,B,-39.53120879404141,A,131.0995769811105,D,B,75.80074556244573,94.77825653322529,-81.19237862049505,D,1
Female,Jewish,Hispanic,-116.46645156840026,-16.335711040266673,D,A,A,A,E,E,-126.16785327983695,A,163.3650427440214,E,B,-135.1289031207156,74.13478035401849,76.28473398526921,D,1
Female,Christian,White,144.4140478560213,-160.4300891380572,E,C,E,A,D,E,-78.44140479708147,E,112.21943927636873,A,B,121.92517840084727,54.77502899032558,-135.4925644335053,E,1
Other,None,Asian,114.53061490121598,-53.7829547660872,E,B,E,A,E,B,-17.017458189221582,E,-20.56744695087959,D,B,-31.380847703269136,-88.31346377647462,-129.36297372087338,D,0
Female,Christian,African American,45.32754475930732,12.764854313530325,D,D,C,B,B,D,-26.00144751395871,B,88.93860583956993,E,A,139.50988385205042,-13.851304918297,-7.993673333288097,A,1
Male,Other,Black,-22.546779156831956,-77.41690554597163,D,C,E,A,B,D,-3.1427137747833087,B,-240.52390103075507,E,B,-6.8544965201204455,208.9024846408091,-14.416093858043135,C,0
Female,Hindu,White,-14.466858165204593,-10.329720447020648,B,B,A,A,C,B,72.06683207673758,E,-277.9640877559827,E,E,118.98247305000844,-95.73134022389328,37.62545333991593,A,0
M,Muslim,Black,5.305788981198934,89.63816796309996,B,A,D,D,C,C,101.66416785656476,D,117.92632896249926,B,C,163.6329652698229,122.03500848492008,6.980683627604875,A,0
Non-binary,Christian,Black,-87.68262785863344,-170.51200889079996,C,C,E,E,C,A,-60.546299754915864,E,188.2599888976287,B,E,-71.40280574090244,-115.340778067378,-131.74414441050902,A,0
Male,Hindu,Black,80.15895821767447,-38.9532690311729,B,B,B,E,E,C,51.258668635400774,B,-40.93829085528139,C,E,-18.49343366718617,-4.99302992146446,-104.93986867042733,D,1
Female,Jewish,Asian,-43.08368120037419,-33.778558154180196,C,B,D,D,A,E,92.76165141859919,B,53.809923920324664,A,A,-9.062004601391342,-27.14078709353329,69.5253313218657,B,1
Male,Hindu,Hispanic,-21.031620130385694,-262.64290865209654,C,D,E,C,E,D,-27.534966776161834,B,217.2110140220292,D,C,120.39836902581258,-69.82717683018475,96.90061816013745,B,0
F,Hindu,Black,-45.35776033082306,-278.1783351427099,A,E,C,E,B,D,96.97887504790408,D,12.853580510758885,B,D,83.71671481067229,-145.09718350049044,-132.7984191822611,B,0
Non-binary,None,African American,-147.03097528288086,57.35760165734217,A,D,C,A,C,D,-57.40232413327706,C,71.56602817488982,E,C,109.96187414573517,-126.76088775192915,-190.92921184369493,A,1
Other,Hindu,Hispanic,29.262392147794987,110.02717355289302,A,A,C,D,D,A,112.89401327851061,D,-75.58571962711864,E,B,42.08253039368213,-163.72229697242463,100.33293246158144,D,1
Other,None,Asian,78.25646415985668,-89.83255741868763,B,C,B,A,E,B,-0.9087895676153399,A,64.25479455207301,A,C,-213.60001446730746,34.16390560874639,51.6586059702546,A,0
Female,Jewish,African American,-223.86176122331958,-46.54079938115981,B,D,B,C,A,C,41.12799174299225,D,26.76101095282502,C,B,50.926969830042815,35.37350303996099,-46.9952376838699,C,0
Other,Other,Other,140.14118092268154,54.96374631048465,A,E,A,D,B,B,-75.74924839188988,E,-12.945626464792447,A,A,-117.05486827015814,180.8078267684352,133.9536920357284,D,1
Non-binary,Muslim,Asian,-66.12030062341829,79.42138976614805,B,A,C,E,B,A,-146.94898540419086,B,-177.41345903290443,A,E,-9.574681953317011,-173.76141153768418,-9.009693354062966,B,0
F,Other,Asian,149.90524719117408,91.01851082890789,B,E,B,D,D,E,-202.53059427665127,B,9.357804512823,B,E,-80.33811651580042,48.652018714996466,-61.39488030167658,C,1
Other,Christian,White,12.092035461340348,-125.17336788571663,C,A,A,C,A,C,-92.38790558005196,C,-43.808893549842374,A,E,-240.2318464703116,-17.63077695608976,26.740096278826396,E,0
M,Jewish,Asian,31.098496821526915,-7.1939139102412915,B,B,B,C,B,B,62.812463171011444,B,40.41902700822772,D,E,-8.636241745298602,97.65195911964595,56.59743079293269,B,1
F,Buddhist,Black,56.86215752975096,74.79303001262221,C,A,B,B,E,B,106.21637382444634,C,-38.15112173183936,B,D,46.930826845225255,22.17953158271738,80.35394897434418,A,1
Female,None,Other,8.108924640206473,108.8926445272584,A,C,E,B,A,B,-84.31120720002714,E,-254.6945235596465,E,A,-75.64435168506868,67.26754004232603,-166.82595181300718,A,1
F,None,African American,14.986738497336441,40.82063203989475,D,B,D,A,D,E,38.508752155230276,A,-10.101591220626029,E,A,192.56904380352879,66.62269802967158,105.90626277611877,C,1
Non-binary,None,White,-170.9665938962388,222.11693375078326,D,A,A,D,E,E,-160.845078894872,E,-139.40176208794867,A,D,-32.4973738344801,15.976735747632684,-92.35756576026499,B,0
Non-binary,Jewish,Black,-45.34951168401201,81.06395498956496,E,D,A,E,B,D,-4.227619034124467,C,-33.688917266022045,A,B,126.13697638578554,102.17348579984105,15.375643767819069,E,1
Other,Muslim,Black,-117.5918765073388,-83.52520301623798,C,A,E,C,C,C,64.37058774276382,E,-65.77582992004224,A,A,12.706033407330711,-53.85724018591805,163.20217830145148,A,0
Male,Muslim,African American,72.78531773072686,63.18044508744822,E,E,A,C,A,B,-26.69271536074443,C,272.6974706596714,E,D,27.243343540574777,166.93538872979053,-264.09001557248405,D,1
M,Other,Hispanic,69.0382849904865,55.46096467004412,B,D,A,A,A,A,39.37087736159951,A,12.338723232569986,D,D,51.59584421986699,-72.39993705253424,-117.06077882684203,A,1
M,None,Black,84.23123146494778,-46.20246374039831,A,A,E,A,B,A,15.947782123772699,B,101.1050278982798,A,E,92.11677240660349,-15.511662088599099,44.670741622167434,B,0
F,Christian,African American,176.96232938979892,50.713245389027186,B,C,B,B,B,E,31.41859736711351,A,-90.61474136177794,D,C,25.707319558624107,-119.62639750626238,-78.42715373053936,B,0
Female,Christian,African American,25.073693652020662,-47.998433204187194,D,E,E,E,C,A,104.00609630064676,A,-165.74789745401466,C,E,-81.12399120214316,-142.02615356385235,30.125327677237678,B,0
F,Christian,White,73.78429958390996,66.90427322572098,C,D,C,B,C,A,-32.34926067442694,A,-121.57895641753046,E,B,20.994184290092548,-106.1654371341958,-27.343994848929327,A,0
Male,Muslim,Other,29.60425334644881,41.1787834785829,E,A,A,A,A,E,-14.016812654654734,A,-128.14298247956256,D,E,16.718036053310918,-46.551081850870105,-51.92753891562381,B,0
M,None,White,0.8971156390763754,19.15622364570676,B,A,E,B,A,D,26.768386589793096,A,25.359476039907403,E,A,19.47711471316888,-88.85860810705816,76.34482958134569,C,0
Female,Muslim,Hispanic,53.52550604098846,-151.7708805420905,A,A,E,D,E,D,-94.28406760512902,A,-24.95895747165392,C,E,49.246717634437445,-48.72375487156278,-82.12027118444408,A,1
M,Jewish,Hispanic,-57.715121590996866,39.72551993400739,B,A,B,A,C,E,-248.770310054692,B,-92.77991590485813,B,A,-21.759584631208607,24.48825483281848,-38.344082801649456,B,1
Non-binary,Jewish,Black,-121.03563601064984,-9.102397644835127,D,D,B,D,C,A,-54.87758008006719,C,91.13339478701953,E,E,43.02130425333373,-74.75991434567145,127.05767049584085,D,0
Other,Muslim,Other,-29.473918132435067,47.0163390391112,A,D,E,E,E,C,52.422193039710805,A,113.99990162030167,B,B,-156.05004394272072,20.376223463466552,45.142351575639665,B,1
F,Christian,White,24.63278450679941,-207.11717670681148,D,B,B,C,B,E,-29.20963596874047,A,-6.113957162185601,A,B,21.73751364635264,34.894312564237445,102.91633188847756,D,0
M,Buddhist,White,-213.29354480910285,16.168536344401303,E,B,E,E,A,D,12.062810682078053,D,56.991403496196234,A,C,-243.1109349133185,-9.1052683847521,18.252986361778976,C,0
Other,Other,Asian,189.33054410615304,19.09159292092456,B,A,D,D,D,D,-98.88033825420854,A,7.164824370316854,C,B,-91.67558027095201,-80.58035839470712,-185.99344935377198,A,1
M,None,Hispanic,-115.0160947590248,58.56858389009838,E,E,E,B,B,A,80.17395046734383,D,135.41520448053515,E,D,-92.15206216709079,-101.49357236564163,17.98321453358704,D,0
Non-binary,Other,White,-31.692397108833063,411.5601161403095,D,A,E,B,C,E,-65.28046988105238,B,-76.29594145304188,B,E,-51.36565395204513,-16.44192352121146,-55.68423376238566,D,0
F,None,Black,38.01948222906251,266.2544734882353,E,D,E,D,B,A,-104.29726842860447,B,-10.126684191380674,D,D,5.170426383226803,60.993211992642436,1.7633206586090404,B,0
Male,Christian,African American,231.62606403563632,-48.9352994634627,E,D,E,E,C,C,-201.65900696826736,C,32.88537998804394,C,E,19.294801118824466,-189.5871359153693,12.521870894252766,E,1
F,Jewish,Black,-134.81291806983918,-50.39590369795815,B,A,C,A,C,C,-63.26403088613878,E,97.83090490930456,D,A,-10.930695647309193,-10.466161558668489,-59.99485800753678,E,0
Female,None,Hispanic,137.92659865128547,-164.79889186043198,E,C,D,E,B,A,5.312420329316984,B,-157.5980174308275,B,D,-20.37832157403701,-24.478069410245666,114.57271969459633,E,1
Other,Other,African American,24.624844113769935,-127.7108899238249,A,A,C,C,D,C,-80.8125990364445,C,-178.06765431530974,D,D,-3.662194538156898,13.879018991603754,-119.76872045541742,B,1
Female,Hindu,Black,-31.892485178678292,155.56232103306354,B,B,C,A,B,A,-56.20579555553667,C,-52.66840930828751,D,D,-121.72406248079906,-34.37549686433496,-138.76910440956016,D,1
Female,Christian,African American,-80.59613106118148,-2.9967019662447787,C,C,C,C,E,C,-59.22190601604931,A,16.833156767232587,E,B,-152.81397434188275,-141.39572192526344,-17.42508779719644,D,0
Male,None,African American,-7.236288511697023,-219.6573442766769,C,C,D,C,B,B,47.84273384521584,C,-84.43750833617743,E,C,-86.78879647539908,226.26239432779425,-114.52939765335586,D,1
F,Muslim,Hispanic,-86.46295357753489,50.71291895434275,B,D,B,E,C,B,-37.254347599955814,B,117.62515240342132,C,C,-85.61901137183926,26.543942221797973,119.4077918245451,C,1
M,Buddhist,White,88.09747105395772,104.0315526392517,C,B,B,B,D,B,46.86199387154819,D,-84.96140261295207,E,A,-49.36943262420206,192.47378111496099,-78.56176465393987,C,0
M,Muslim,African American,57.8122481001457,-41.054952293627515,C,B,A,C,E,A,-11.964946732712303,B,-98.3778981569173,E,A,-67.91452140746664,-137.51424034285833,-1.627567616103361,E,0
Female,Muslim,White,12.177791910413317,193.35057213381154,D,D,D,E,B,D,40.50375887357978,D,-31.514736282385076,E,A,-69.0607261299981,-106.54886816879738,62.808110687424175,E,1
Non-binary,Muslim,Hispanic,141.79857397252823,-106.0101000987539,A,D,D,A,E,D,18.541192741130722,E,3.693471553879223,D,B,72.55729535687543,10.098482863829402,-91.84869792618152,E,1
Male,Hindu,Other,7.744691573512003,68.50899920865197,A,D,D,D,E,E,12.547940797481678,B,-221.27586388454108,E,D,-97.3125477446643,134.51154064813008,-48.398538932199905,E,1
Other,Jewish,Black,-96.8045200850338,94.27685213830549,E,C,E,E,B,E,118.79296551982208,C,250.08473263300877,A,E,64.58478850471676,-54.848484138608164,-148.525510285397,A,1
Female,None,Other,20.466691932133145,-24.267470757397934,E,C,C,A,E,D,-5.877337706133998,E,160.04915474428512,D,C,-42.015328141623584,-3.8642847078207496,-233.42745454025024,B,1
Non-binary,Muslim,Other,117.67983788918374,-13.723366953313528,C,B,B,B,B,E,44.442869191209255,B,65.38834571851685,A,C,139.8587572882427,-122.90207119235055,70.67622895379105,E,0
M,Buddhist,Hispanic,64.8763003658353,-111.1187117196436,D,D,D,C,C,C,13.814622957886874,C,-73.64165699068053,C,E,-51.44350290686113,93.99870912330688,-116.32597062194942,D,0
Other,Hindu,African American,-43.66913798499342,26.54110285976347,E,B,E,D,E,C,-134.24818259816155,C,162.17396637968372,D,D,-17.260151690693256,-90.76921117948487,-150.13057269193206,A,1
Other,Jewish,White,70.25852100968983,-6.969416300992469,E,E,A,B,A,C,-67.25031130824767,E,88.93113903788064,E,C,-72.70815179973333,-17.78999322052298,-39.398300001575585,B,1
M,None,White,43.822839960564224,-38.70094905704317,C,C,C,D,A,B,-34.93504529587566,E,18.254257262285922,D,C,14.33315869362206,126.81179251373726,-72.0432239828458,D,0
M,Other,African American,-22.76683764262521,-235.22481318260583,B,A,C,A,D,A,-36.86363506217073,A,42.8906490831985,B,B,-6.776129215066802,-24.358603332517458,138.3628604098801,A,1
Male,Jewish,Asian,-93.2512132107683,-54.64701760810016,E,B,E,C,B,B,-304.153194029726,D,93.46078035941048,A,B,-77.36974934580672,104.04020382526167,11.610362413063251,C,0
Male,Buddhist,Asian,-121.24799502722874,92.576279981108,C,E,D,C,B,C,87.58250246667056,B,-62.17259284880233,A,B,72.08232131770296,102.23202772540638,-10.69966166053587,E,0
Other,Buddhist,Hispanic,123.30136826894362,-206.604878518756,A,D,D,C,A,A,39.84464498652861,D,-1.1342374947587779,B,C,10.661660803176572,51.77618847572467,-100.90676888848209,E,0
Female,Hindu,Other,-12.836086879155346,107.38573207758635,C,E,C,B,C,D,-39.077175076959925,D,99.98639803372755,D,A,-20.94551015225095,49.051222141192866,-129.20286219399037,B,1
Non-binary,Other,African American,-19.02978405199468,126.70087423188457,B,D,D,E,A,B,-100.92125107197809,C,116.3570099303413,C,E,-40.315946721889226,76.57706445988731,55.6753971428679,E,1
M,Jewish,Hispanic,11.158106663422924,96.4366410433164,D,D,C,A,C,D,201.28644729167289,C,-3.4911997258353247,D,B,-38.98408971970247,92.86011102165097,106.89389334217623,E,1
F,Christian,Asian,17.90358136978813,-110.78371305635855,D,E,D,A,B,D,28.173762422057024,C,297.08519678810774,A,E,-65.78427469699558,131.62126354477618,-40.40937214634351,B,0
Male,None,Other,-88.74282759097557,-19.638497228678386,B,B,C,D,E,D,-55.11932603727492,E,31.171389017078603,E,C,-231.49736411759528,-156.26326512325826,79.61908886537672,D,1
F,Christian,African American,17.64130654684418,62.097056305691986,B,E,A,A,B,A,-49.344076602844574,C,-28.253611952357087,E,E,186.47501038157984,37.47228896501695,52.3038794511279,A,0
Male,Buddhist,Other,59.60521336596556,-69.56896117147122,B,C,B,B,E,B,50.47486378973327,B,-42.67179705098887,C,A,-71.7337592137689,110.87301660843545,119.38302756615894,E,1
Female,Christian,Asian,60.86838317560868,-111.31530031834104,E,C,D,C,E,C,90.88610400422421,D,15.21830176546316,E,E,-4.587274745572466,165.75718763215858,123.56237974466033,A,1
Other,Hindu,White,7.671654143616413,23.447146219682633,B,C,A,E,E,D,-17.70755013604531,B,85.22993999309978,D,C,-91.29973091806752,-3.574932729338544,-124.88589264020153,D,1
F,None,Other,114.47185831888291,-147.3670132370636,A,C,B,E,A,B,96.01601999108985,E,82.30500107436131,C,D,-1.9065375078070819,-4.808286850944947,-81.76252478414466,C,0
Non-binary,Buddhist,Other,-208.19036184961348,-47.31820347509779,E,B,B,D,D,C,-102.64747556927347,A,91.14487516899943,D,B,8.254971411075383,-9.505049505949572,-172.34540660624398,E,1
M,None,White,-165.82718863842342,66.82260179089438,E,D,A,E,B,D,26.6950871317423,A,-95.5784889871062,E,B,-85.18966294017682,53.688084145733164,-36.738743172993146,E,1
Female,Muslim,Black,-9.968192027811698,76.93686429049322,B,A,A,A,D,E,7.875864540398259,C,-13.090934454563016,B,E,-26.7420791737428,-144.46395534901043,10.540903049804173,E,0
Female,Christian,Hispanic,-58.660992212777685,-123.23710558804126,E,B,B,C,B,A,18.135792771446084,E,-11.678404559226403,D,C,-11.88896603891404,123.93928531192407,-33.358737312659784,B,0
