AgeGroup,sex,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
51-65,M,Jewish,B,A,-20.876087658583614,-96.56703290702784,B,103.85302674859777,E,A,0.5465049572168568,1
36-50,Non-binary,Christian,C,E,-44.38032093119378,30.124570212611324,E,-53.051876126891216,E,C,-126.17060951373915,1
36-50,Non-binary,Other,D,D,-15.938640596359702,58.68330898973914,A,-52.30343844480074,D,E,-63.34349309546439,0
65+,M,Buddhist,E,A,93.30445887601772,-33.274932236307585,B,184.70063302480082,D,A,-205.13576877454489,1
65+,Other,None,C,C,79.98634854109288,193.22309989434657,B,-26.829379012726758,D,E,-115.02626821862106,1
51-65,Male,Christian,E,A,46.2914885590097,-151.38639375810877,E,-34.97621653830972,A,C,-41.42503760467174,0
65+,Other,Other,D,B,124.01431362344262,14.463785337786542,D,-87.8851424837282,E,A,178.26597355457554,0
36-50,F,Buddhist,A,A,34.82027700913368,46.80039271600263,A,-47.827405206306054,E,B,-12.311775918207102,1
65+,M,Buddhist,D,B,-125.78525148627229,-65.79776508019,E,-119.76552800559861,A,D,202.22495644345346,0
36-50,Other,Other,E,D,13.601381805282456,-47.31132522568141,C,-154.1123787254066,D,B,180.3250725434803,0
65+,F,Jewish,D,E,-200.95767831475922,182.1289639807665,C,-81.67762693841652,D,E,137.92958855820748,1
26-35,Female,None,B,B,-31.551191001676905,-46.13381623544563,A,-77.66980482578464,E,C,19.051029822179395,1
18-25,Other,Buddhist,B,E,-10.140187275470499,-31.48889470919937,A,-253.7165254016927,B,D,-123.0482610461443,0
26-35,Male,None,A,C,-36.19150760350121,29.6202481670656,E,-57.911978772529395,C,E,-71.23555045031028,0
36-50,Non-binary,Hindu,A,E,-127.15304760138078,18.564048038695347,E,-91.94733493724176,D,C,-199.62280077342896,1
51-65,Non-binary,Muslim,E,D,14.791721776165506,180.68303859943663,D,105.8654338757256,D,E,17.048280724681533,0
36-50,Non-binary,None,A,E,-31.068119858106307,-43.43930209723805,E,8.829278776744315,B,D,144.47843732938978,0
18-25,Female,None,E,C,157.02250535896763,86.92333844653265,C,-38.70917426221056,A,B,-14.109584752483034,0
36-50,Other,Muslim,A,A,10.593389124333306,-64.27716967162651,A,58.07127524621999,A,D,-9.430744413270965,0
65+,Female,Muslim,D,C,30.669115401442447,-58.397581622540564,D,15.448218297718,A,C,53.3910848214897,1
51-65,Male,Buddhist,B,D,-26.19318299553024,244.15793831815614,D,14.707776112592692,C,D,89.80887835854615,1
65+,Male,Buddhist,A,B,73.72103176987736,-166.6899196921234,D,64.5105712868425,C,C,320.673773316499,1
65+,Non-binary,Jewish,E,B,191.36362870905361,138.9059498564776,B,-37.180832979686194,C,E,133.76315776702387,0
65+,F,Muslim,A,C,-4.958692740602919,11.224187313539282,B,104.97051351406694,B,B,113.82733799553391,1
36-50,Non-binary,Christian,A,C,5.252985319250498,5.506401178183641,C,-59.29365191841017,C,B,129.03053515235797,1
51-65,M,None,D,B,-43.52157763052951,95.30836344000471,E,211.11677686889587,C,C,-149.01626521675735,1
51-65,M,Jewish,B,B,11.502179765794411,-47.575311512319516,A,-132.16632270113095,C,B,148.65397616069464,0
51-65,Other,Hindu,C,D,-22.50357681587237,57.13475390097996,D,-43.02314485903296,B,D,-66.91228603791657,0
26-35,F,Hindu,B,E,91.59320271878437,55.76156548813478,B,141.20827998847372,C,D,-91.20557213157426,1
36-50,Other,Muslim,D,B,139.23786676459167,45.05050789932301,C,-62.43822989546358,E,B,-56.67946239777124,1
18-25,Other,Jewish,B,D,-56.32457579160102,-91.70150683870352,C,-88.34887083718226,B,A,72.6404141642558,1
51-65,Female,Jewish,E,E,50.54889126374441,-39.222693459298455,C,203.34412563064762,B,A,37.64959746210847,0
51-65,M,Buddhist,B,A,-137.44016860430435,70.3282494328897,B,53.105522423602615,C,B,-30.72678654838919,1
26-35,F,None,B,D,-80.7218063586854,-67.93784450516938,D,-49.59293969701967,E,E,-118.5140756466459,1
51-65,Non-binary,Buddhist,A,A,-52.62820172077225,141.983361037005,A,51.324049133692476,E,A,112.63766934006472,1
26-35,Other,Jewish,D,C,84.00118848122833,29.323015625817874,C,-0.1095447488285894,A,E,187.96498294537537,0
36-50,M,None,B,B,87.12599477814327,47.32615634793845,E,-157.2480724070466,E,C,95.34587453327387,0
26-35,Female,None,D,B,-37.03868408184903,-48.922691370295354,D,126.6195333225258,B,A,-64.31183976582227,1
65+,Male,Hindu,D,A,-42.51449437664673,64.55103435292553,A,89.61969529870788,E,E,32.314417813100455,0
26-35,Female,None,D,B,164.79153958202048,97.78990677051057,A,64.27645622275337,C,D,-95.02423254037822,0
18-25,Male,Jewish,A,B,37.95248417979899,24.51049830641526,A,97.90437058078122,D,E,137.87181357323394,1
51-65,F,None,B,B,-17.487062980960445,85.90549442015147,E,-139.38176577685093,B,B,-20.452427805782918,0
36-50,Female,Other,A,D,-5.088876198586499,-37.452697400652504,D,-164.35570006329442,D,A,79.97401038485614,1
65+,Non-binary,Other,E,D,-52.06486926549356,102.45167296891606,D,13.540546164042702,A,B,68.05120486499912,0
36-50,M,None,D,C,-109.70502002188383,-65.08128463568532,D,147.9076639813667,B,B,49.5514107514338,0
18-25,Female,Muslim,E,C,86.26975863974573,16.163921189864926,D,137.95383437225016,B,A,176.8024116106944,0
18-25,F,Muslim,B,D,-3.867442794015799,-38.22951060481062,C,-96.97729090196539,B,B,-51.74450805606021,1
36-50,Male,Jewish,C,D,55.81391630027029,51.94053273759277,A,21.105244014431378,A,D,-240.88400923912255,0
26-35,Non-binary,None,E,E,-175.98238152725574,7.0359347903942995,C,152.02838038733785,B,E,174.35015325517713,1
36-50,Male,Christian,A,A,-27.658148165563833,-305.97811003285005,E,11.400043921659416,A,A,-138.13028609012287,1
26-35,Male,Buddhist,C,A,22.92957247427966,-72.22467989310071,B,5.986521792452169,A,A,-122.81933167398176,0
51-65,Female,Buddhist,C,B,-151.78810515869316,77.07649147579114,A,79.09098326255558,D,E,136.11279676268998,1
26-35,Non-binary,Buddhist,B,E,116.4205890624071,-109.11758621708272,E,-59.58541500159469,A,B,-8.255218861593633,1
36-50,M,None,E,B,-241.18353659945217,78.92981176429412,B,-43.29932606138052,E,D,63.61178491647195,0
51-65,M,Buddhist,C,C,-50.5143867642733,110.75055777738072,A,-5.217637927528352,B,B,-12.904307158910916,1
18-25,Non-binary,Other,B,E,53.76652373214218,45.186864810575464,D,-127.60928263398978,A,E,12.438107164783846,0
18-25,F,Christian,D,B,-121.28725507635107,-9.193184277408246,D,114.28087200987784,A,A,157.16703389366685,0
36-50,Non-binary,Christian,A,A,172.5304500201549,59.80769502852181,D,8.2331968977622,E,B,-184.6806437743969,1
65+,Other,Hindu,B,B,208.89616386836556,152.90262090874725,B,38.7072316024696,D,A,77.622166459592,0
18-25,Female,Muslim,D,E,-63.78776605128758,141.50289736595042,E,91.35159432192464,E,A,-15.67360198324938,0
65+,F,Muslim,A,D,107.45385934797041,-14.317796844851088,E,-133.83939427703825,A,C,-39.509081435730835,1
18-25,Other,Hindu,B,A,-50.38278449279567,-20.636206883263654,C,-190.7616942825383,D,A,245.1007286058382,1
26-35,F,Muslim,C,B,-140.51288084577885,59.13080795257763,A,117.20077131264563,A,A,-87.89450660755871,0
65+,Male,Jewish,A,D,22.49458951455597,-50.27016957827154,C,97.85515293475784,E,B,-2.9938314164826214,1
36-50,Male,Jewish,D,A,-15.306974024330543,-75.49808777173527,D,-23.338134803101624,C,C,86.65591269002006,1
51-65,Other,Jewish,A,D,34.75581495348112,-121.12904829409538,E,-28.44392269760794,D,A,-14.181490143752502,1
36-50,Non-binary,None,B,D,-47.04760294648465,22.21539506133394,B,-44.448470576803366,A,D,-103.49921918433031,1
51-65,Female,Jewish,E,A,-90.60748653936464,60.90730877884988,D,19.5330345147889,E,B,30.850876331542487,1
51-65,Male,Christian,A,A,-28.160294119041573,-78.16613636516156,E,10.64196164161232,D,A,-25.908168313324975,1
26-35,M,Jewish,B,C,-29.51160931510641,-85.18015771397462,A,6.061533294022299,E,E,196.20553002541484,1
65+,Other,None,A,E,49.88433298199431,133.77960292542943,C,112.30995031278314,E,A,-25.666940222081962,0
65+,Non-binary,Muslim,E,D,66.60169163608704,58.166271108761045,B,-76.7449677971138,C,B,58.9386693257266,1
65+,Male,Other,E,C,-56.12636830448226,101.12150213898575,A,44.809761901921206,A,B,-53.59108746844423,0
18-25,M,Hindu,C,E,-47.80941936477685,36.982668526366055,D,17.280100525242073,D,D,8.178051389997403,1
36-50,M,Jewish,E,C,114.75810499463712,71.52859713060651,E,42.251553420141015,E,E,-30.77683651064822,0
18-25,M,Jewish,B,B,154.0303454874619,36.34501553264262,B,-46.44374198808811,C,C,-34.79322355462129,0
51-65,M,Other,E,E,129.3685892291644,-287.15730976565237,E,-152.60472781672615,A,D,172.12210407002385,1
65+,Male,Other,D,E,73.19925764182588,76.09111571024684,D,268.2125969590062,E,A,40.018762753951684,1
18-25,F,Hindu,B,A,102.96794916390368,63.17332997954366,E,161.83846701401595,C,C,-93.15654903810406,0
26-35,Male,Hindu,D,B,-10.94904589812372,120.19300627674896,E,-114.49058016974493,D,E,187.95766130978987,0
18-25,M,None,E,D,71.99611992644432,-99.90826736741131,A,-63.87794200066933,C,D,-28.298001182331987,1
65+,Female,Buddhist,D,E,-89.4113017873225,-59.39097782150604,B,244.1197912321376,A,D,30.631389321708387,0
51-65,Non-binary,Jewish,A,D,45.24932839938384,-63.792323229952984,D,58.47043243892707,E,A,24.577177692747657,1
26-35,F,Other,D,D,-13.924852433173202,36.02190035758087,E,134.4297378752768,E,D,12.062322904758812,1
18-25,Male,Buddhist,D,C,-121.10964647920821,-166.3930487747674,C,3.780142938205331,E,C,-93.13364990343786,1
36-50,F,Buddhist,A,B,-19.34623397607809,-182.73042416323543,A,-81.01835830471954,A,A,34.184628351163745,1
18-25,M,Jewish,E,D,-34.57585114531172,77.67668767549421,A,13.616853344257471,A,C,-34.368759917821464,1
51-65,M,Hindu,C,B,48.644827256697766,5.839134245079298,D,-168.91606981888893,D,E,-99.21710746218747,1
65+,Non-binary,None,D,D,-172.3392635262689,-22.232838029818364,A,-3.9919209562832383,E,E,-14.481150889424635,1
18-25,Non-binary,Christian,D,C,34.001395844418184,-48.949953480718484,B,83.51558381919911,C,C,-22.93638695650185,0
26-35,F,Christian,B,A,-30.72931438012656,5.183211894218632,A,61.251995118497916,B,B,65.54172560015532,0
65+,M,Other,E,C,49.88599984857445,56.421818897150786,C,-146.26686874372388,E,E,-73.66696078582919,1
51-65,M,Jewish,B,A,140.55119065425376,259.95306253652603,C,-110.54802968052823,C,D,-8.222438621355463,1
36-50,Male,Hindu,E,B,-18.632301315063557,154.20683270971716,A,75.30755726837214,A,B,-135.69888473416202,1
51-65,Male,Hindu,E,D,-206.43130972217273,129.01825911109796,D,104.10400216496902,C,E,-31.41188675749862,0
36-50,Female,Jewish,C,B,-95.61179289296862,73.72757391532431,E,8.052136334988406,E,C,-106.2454073888997,1
18-25,Non-binary,Buddhist,B,C,8.6459326146857,86.78799781207012,C,213.86634125629854,C,B,-60.60429757966307,0
26-35,Other,Jewish,B,D,-52.99795071007677,-258.32002444378514,D,-87.34582514026593,D,A,172.55936302269788,0
65+,Other,Buddhist,C,A,19.249296915083306,187.7496148327394,A,-151.29226293088067,E,D,140.3426333273623,1
65+,Male,Hindu,E,D,-50.656045018159816,89.5442876960309,E,-157.11920722707745,A,B,-40.68525677520754,0
65+,Male,Muslim,A,E,121.1302046054469,61.93002794783959,D,-32.30866009904387,D,C,-31.037705909771006,1
26-35,Non-binary,Other,E,B,29.79020914571315,-129.0972944640949,A,-71.07881408782212,A,D,135.3663755657236,0
51-65,Non-binary,Christian,B,C,-24.936384733286353,-90.04353031999464,B,13.657765229511496,D,D,27.53456179187258,1
51-65,Male,Christian,E,D,-206.33563287431414,128.18995382336445,E,44.80413983238748,C,C,179.67411441237567,0
51-65,M,Christian,E,E,-205.10191298163014,-103.50939870350734,C,-243.10310692788818,B,A,115.03067451023352,0
26-35,Other,Buddhist,A,E,13.518104204884118,-31.328997891767525,C,-53.18108096006304,A,C,19.099482536714234,0
65+,F,Buddhist,D,B,45.95665911283944,12.162575474520414,E,226.9265360756421,D,B,113.63350189885644,1
26-35,Female,Christian,D,A,-157.88295062545933,-106.28477015105761,A,-53.385663131554665,B,E,-102.08285352527344,1
36-50,Female,Other,C,C,-154.38949295201562,-117.9268011113185,E,176.20949263893516,E,C,-55.37145583506451,0
26-35,Male,Buddhist,B,A,53.32596724457843,-23.09181603159293,A,139.4388625937269,C,E,13.075119436353535,1
18-25,M,Hindu,B,C,-65.27868883687657,185.04676186629027,C,21.52752891075082,D,B,134.49289431117725,1
36-50,Other,Christian,E,B,-8.993562987067923,-174.12131113277897,E,149.6783753912385,D,A,-100.45752172794427,0
18-25,Female,Jewish,A,A,54.46420064643907,-109.08639980282999,C,108.4888366870126,A,A,2.4563248124412915,0
26-35,F,Buddhist,B,C,127.1917927484391,-130.1355730182728,B,113.97642713172196,C,E,-28.01029816527199,1
36-50,Non-binary,Jewish,A,D,32.86724802006567,81.45440303177949,C,79.69993363204526,D,A,243.1452726537158,0
26-35,Other,Other,E,C,60.78539520983477,-129.8480696851265,C,165.13280199644936,B,B,9.449741597603705,0
26-35,Other,Jewish,B,E,-232.67269022128932,-207.0521603179775,B,-61.079463230371836,E,A,-20.72337648523856,0
26-35,F,None,B,A,-65.6907579030961,213.91857761087172,B,14.18224745785589,E,A,-15.242767984906155,1
36-50,Male,None,D,E,-89.27393786062262,27.445734252317237,C,18.325020618009642,B,C,-69.29522887221002,0
36-50,M,Buddhist,D,B,69.70093746037475,-76.99349152688525,A,-47.54561407701405,D,A,90.79809665099191,1
26-35,M,Buddhist,D,B,-51.095249743826486,-35.78857849031295,A,151.86171895534198,E,E,63.15406610020128,0
26-35,M,Christian,B,D,-41.780920269068524,15.48869612189891,C,113.16002579508215,A,D,2.5494195937497075,0
26-35,Male,Christian,D,D,-91.64558656375841,15.200417923192353,E,118.18522570391659,C,A,-99.71930421579776,0
26-35,Male,None,A,A,178.94754662891077,62.702934160542675,A,83.15925929706574,D,C,-45.43367913264836,1
36-50,Non-binary,Buddhist,B,C,-132.00414903197765,-164.4759732473899,C,9.513976229775226,A,A,-66.9180478155352,1
36-50,M,Jewish,B,A,-1.2637684561106133,5.057597256600208,A,35.29897248392346,D,C,51.84959362312293,1
36-50,Other,None,E,E,42.41150513521603,-134.81784757993373,B,-115.4589535804712,B,C,-24.0695782671802,0
36-50,M,Jewish,B,A,-64.70426640969953,-32.61273600290725,E,-22.14526948577426,A,B,95.75898645980931,1
36-50,M,Hindu,D,C,47.26749326613383,116.54374520923815,A,44.85619990596105,E,C,1.5979000744671603,1
65+,Non-binary,Buddhist,C,D,18.746748822561162,31.430969665169943,B,-63.72761797507,C,C,-116.8093535831171,0
26-35,Other,Jewish,E,A,77.75933565451541,-11.1796460200532,D,29.751849277564286,B,C,-6.8402503737902745,0
65+,Male,Muslim,C,E,155.69348252280435,-144.10658778660127,B,-2.260757378103238,B,E,-10.651508868557,0
51-65,F,None,E,B,75.96733920260831,192.71766633367804,C,7.3542706128281194,E,D,-96.7476741364752,1
65+,Non-binary,Christian,B,B,-19.936933557369777,-87.44905326465701,E,-50.26130482901723,C,E,74.04254818821347,0
65+,M,Jewish,A,D,78.73898756054477,-103.09792370945846,E,-47.857872068481086,D,B,237.16321519002054,0
65+,Other,Christian,B,B,-36.716202207384704,140.15147240504518,E,-138.87587410509227,E,C,73.15629630345595,1
36-50,F,Other,C,A,59.51850618455631,-133.63448335434848,E,-16.57973430047789,E,C,50.355928977767526,1
65+,Male,Hindu,C,B,4.092649358205122,-154.47228727819046,A,32.17676297680051,A,C,184.95897791994352,1
36-50,Female,Muslim,B,B,53.673408039102235,54.21806705337408,C,-92.25194910444556,B,B,32.235007763552666,0
18-25,F,Muslim,C,B,-26.00570778277328,-8.961806314542178,E,118.11440221104242,D,A,-12.739324123963918,1
51-65,F,None,D,C,-168.51003449609416,-14.753536779944564,B,2.1404972676237604,E,E,46.5836307096104,0
26-35,F,Muslim,A,E,107.87610541962329,88.28932912931083,A,-186.9065039811851,A,A,159.81767375720628,1
36-50,F,Buddhist,D,E,79.52641044039397,-103.70406853715195,B,40.088719633173945,B,A,-49.92588938442238,1
36-50,F,Christian,E,C,-52.024575557740164,23.90933617963111,A,-237.45574684026306,E,A,41.46414033206363,1
51-65,Non-binary,Buddhist,B,D,36.41768238946198,-34.685537106016135,B,-96.09156076433443,D,B,132.24179607717872,1
36-50,Other,Christian,E,C,-100.85152529656314,132.0406971501968,E,167.58151053640086,A,B,81.85645767192352,1
36-50,Male,Hindu,A,E,-18.345877650548452,26.83208864250505,A,92.38364483705939,A,B,-52.51294224854537,1
18-25,M,Jewish,D,E,-33.221087992859495,-111.76715173674879,A,-81.42890283770933,A,B,21.37039646787975,1
18-25,Other,Jewish,E,D,24.68551244122127,-56.542616786054026,B,-40.833431573110985,E,D,73.63466794741511,1
36-50,Non-binary,Christian,A,D,-83.56326223294677,-20.58252717066931,E,85.16222109401632,C,D,-108.53377427902824,1
18-25,Male,Buddhist,A,E,-98.07428205283667,-137.74197311214772,C,30.564661315785447,D,C,-79.50562283613168,1
26-35,Female,Buddhist,E,A,-112.99299579233038,106.50068145174455,E,-68.47159060462828,D,A,75.03080119060162,0
36-50,Other,Muslim,D,B,-76.56203426867924,80.10105860756711,B,133.5741833384396,D,B,37.55289058921213,1
36-50,Female,Muslim,B,D,45.26398979581382,36.91701195302156,A,205.11293850413796,A,E,-87.09930464721015,1
26-35,Male,Hindu,D,E,4.785250936674964,-93.9112045984197,C,62.626278650795555,D,D,-36.49814116864094,1
26-35,Male,Buddhist,B,A,-78.42346758076208,-102.45854656222248,C,4.83193829016925,A,D,103.76698130381838,0
36-50,F,Jewish,B,B,-194.89196863252567,-161.83569964438436,B,-5.883840246686847,D,E,-36.86144615436988,0
18-25,Non-binary,Jewish,C,C,-197.46801141144277,-27.82844898568357,B,83.93708316068836,E,E,-93.61697432568067,1
26-35,M,Christian,C,A,-8.106002267044513,-168.32231275391368,D,-71.57226588322607,C,C,-45.5484995080108,1
18-25,Male,Christian,A,B,-195.3428167820286,-5.019487527232401,A,50.50121331751883,A,B,-38.1567064415678,1
65+,Male,Buddhist,D,C,97.28357210795178,-4.9570027878285785,D,10.1697326960374,D,B,8.533770241640685,0
18-25,Male,None,B,C,120.09633831861366,147.65860042340287,E,21.30828002376704,C,A,-185.45034504193504,0
65+,Female,Buddhist,B,E,85.08015982720686,-161.8701847676205,B,39.47514876092805,E,C,111.5091310131235,1
36-50,M,Muslim,D,A,27.673316187108444,42.03873423444395,D,34.30276970813092,C,B,44.67690325567153,1
36-50,F,None,B,C,-147.91978333493705,223.59878426808356,B,-279.7278625803428,B,B,-80.9759801667747,1
18-25,Female,Muslim,D,E,-105.87345393418705,152.43510714113316,B,14.089891677104418,D,A,122.83699796041985,1
18-25,Other,Hindu,C,E,-101.02900364657607,-132.89187330131656,C,60.11373315124568,A,E,88.23254584693605,1
36-50,F,Hindu,A,E,120.32236485160746,104.31739731065825,C,-23.033525210573387,A,A,16.614510704937963,0
36-50,Male,Jewish,D,A,15.334067320528288,-21.905100202070514,A,75.1621635111352,B,C,-46.4190165727461,0
26-35,Male,Hindu,A,E,-166.242998623111,-111.27200837396917,D,-206.74659667674072,C,A,62.09307652308965,0
26-35,Non-binary,Hindu,D,D,47.05013363093239,-218.22053218498172,C,-107.68122536415636,C,E,-66.00151308879121,0
26-35,Other,Jewish,C,A,137.51649957058152,29.867161672900437,B,-50.5819691989683,B,E,-107.67951270423282,0
65+,Non-binary,None,B,A,-47.90020299036761,-111.66445672152135,B,125.99035807623093,C,C,79.1451950647175,0
18-25,F,Jewish,A,A,-152.73756746288208,48.58329669742086,B,95.30696285093588,D,B,-142.37229790900705,0
36-50,Non-binary,Hindu,A,B,165.1902749032968,9.274534864553194,E,50.728513103784124,D,A,75.1850270279209,1
65+,Female,Jewish,A,A,57.32366840165698,32.63644851580472,C,-93.98496925464654,B,E,-128.37722522269812,0
51-65,F,Other,A,B,80.56478469390936,-106.06780821346914,A,-117.23670481510695,D,C,19.72719164386734,0
51-65,Female,Buddhist,D,C,189.36989501150123,-108.54670062033303,D,64.58128963973205,A,B,-62.091874447214266,1
36-50,Female,Hindu,C,A,-105.25514162509744,-96.57298891463392,D,56.23730626444081,A,D,14.80136990668009,0
26-35,F,Muslim,E,B,2.382098948014581,-30.86633371484071,C,-37.75259447547662,D,C,6.698647408465955,0
65+,Non-binary,Christian,C,E,72.298061678518,-32.319966274528184,B,172.932512872285,A,D,161.39540011111453,1
26-35,Other,Other,C,A,-208.82168161787723,103.79640139852981,C,13.963547014561033,A,C,11.390394250416513,0
51-65,Female,Hindu,E,C,-54.22255017160108,-57.94966770971699,A,-46.041658511132916,B,C,-73.81153573690739,1
26-35,Male,Hindu,D,E,18.923246164123793,74.00975805665945,D,93.64872391140047,E,E,80.46916041524356,1
